"โรงพยาบาล","B","A","อัตรา(100)"
"11219  :  โรงพยาบาลตากฟ้า","973","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","229","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","153","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","254","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","40","1","2.50"
"11221  :  โรงพยาบาลทัพทัน","264","3","1.14"
"11222  :  โรงพยาบาลสว่างอารมณ์","191","8","4.19"
"11223  :  โรงพยาบาลหนองฉาง","187","6","3.21"
"11224  :  โรงพยาบาลหนองขาหย่าง","102","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","622","32","5.14"
"11226  :  โรงพยาบาลลานสัก","395","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","419","3","0.72"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","591","23","3.89"
"11229  :  โรงพยาบาลไทรงาม","361","11","3.05"
"11230  :  โรงพยาบาลคลองลาน","431","4","0.93"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","376","12","3.19"
"11232  :  โรงพยาบาลคลองขลุง","463","27","5.83"
"11233  :  โรงพยาบาลพรานกระต่าย","722","5","0.69"
"11234  :  โรงพยาบาลลานกระบือ","764","12","1.57"
"11235  :  โรงพยาบาลทรายทองวัฒนา","221","5","2.26"
"11236  :  โรงพยาบาลปางศิลาทอง","343","2","0.58"
"14135  :  โรงพยาบาลบึงสามัคคี","382","5","1.31"
"28010  :  โรงพยาบาลโกสัมพีนคร","249","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,007","20","1.99"
"10723  :  โรงพยาบาลแม่สอด","610","3","0.49"
"11238  :  โรงพยาบาลบ้านตาก","355","20","5.63"
"11239  :  โรงพยาบาลสามเงา","0","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","500","1","0.20"
"11241  :  โรงพยาบาลท่าสองยาง","543","0","0.00"
"11242  :  โรงพยาบาลพบพระ","567","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","0","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","70","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","127","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","326","20","6.13"
"11245  :  โรงพยาบาลคีรีมาศ","248","10","4.03"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","327","4","1.22"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","142","1","0.70"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","603","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","0","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","0","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","0","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","0","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","0","0","0.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","0","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2,410","1","0.04"
"11258  :  โรงพยาบาลวังทรายพูน","258","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","352","11","3.13"
"11260  :  โรงพยาบาลบางมูลนาก","171","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","698","1","0.14"
"11262  :  โรงพยาบาลสามง่าม","356","5","1.40"
"11263  :  โรงพยาบาลทับคล้อ","484","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","772","2","0.26"
"11631  :  โรงพยาบาลวชิรบารมี","360","6","1.67"
"27978  :  โรงพยาบาลสากเหล็ก","252","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","23","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","21","1","4.76"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,681","1","0.06"
"11264  :  โรงพยาบาลชนแดน","709","17","2.40"
"11265  :  โรงพยาบาลหล่มสัก","902","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","444","3","0.68"
"11267  :  โรงพยาบาลศรีเทพ","757","3","0.40"
"11268  :  โรงพยาบาลหนองไผ่","919","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","928","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","415","10","2.41"
"11271  :  โรงพยาบาลวังโป่ง","600","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","246","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","436","1","0.23"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","314","4","1.27"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","1","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,696","1","0.06"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","536","7","1.31"
"11274  :  โรงพยาบาลบางแพ","520","10","1.92"
"11275  :  โรงพยาบาลเจ็ดเสมียน","403","1","0.25"
"11276  :  โรงพยาบาลปากท่อ","357","13","3.64"
"11277  :  โรงพยาบาลวัดเพลง","243","12","4.94"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,311","1","0.08"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","252","1","0.40"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","317","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","57","1","1.75"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","682","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","989","1","0.10"
"11278  :  โรงพยาบาลไทรโยค","784","6","0.77"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","70","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","811","6","0.74"
"11281  :  โรงพยาบาลท่ากระดาน","154","5","3.25"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","632","2","0.32"
"11283  :  โรงพยาบาลทองผาภูมิ","586","21","3.58"
"11284  :  โรงพยาบาลสังขละบุรี","1,004","3","0.30"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","501","13","2.59"
"11286  :  โรงพยาบาลเลาขวัญ","278","7","2.52"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","278","12","4.32"
"11288  :  โรงพยาบาลสถานพระบารมี","169","9","5.33"
"11520  :  โรงพยาบาลค่ายสุรสีห์","7,753","61","0.79"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","110","11","10.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","317","7","2.21"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,621","16","0.99"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","719","8","1.11"
"11289  :  โรงพยาบาลเดิมบางนางบวช","320","1","0.31"
"11290  :  โรงพยาบาลด่านช้าง","916","4","0.44"
"11291  :  โรงพยาบาลบางปลาม้า","493","2","0.41"
"11292  :  โรงพยาบาลศรีประจันต์","499","3","0.60"
"11293  :  โรงพยาบาลดอนเจดีย์","542","4","0.74"
"11294  :  โรงพยาบาลสามชุก","772","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","1,790","10","0.56"
"11296  :  โรงพยาบาลหนองหญ้าไซ","782","4","0.51"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","245","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,153","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","6,074","11","0.18"
"11298  :  โรงพยาบาลนครชัยศรี","1,048","7","0.67"
"11299  :  โรงพยาบาลห้วยพลู","419","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","440","0","0.00"
"11301  :  โรงพยาบาลบางเลน","718","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,294","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","255","1","0.39"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","121","2","1.65"
"10734  :  โรงพยาบาลสมุทรสาคร","4,555","21","0.46"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,876","4","0.21"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","52","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","111","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,391","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","232","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","133","2","1.50"
"11310  :  โรงพยาบาลชะอำ","1,942","5","0.26"
"11311  :  โรงพยาบาลท่ายาง","615","5","0.81"
"11312  :  โรงพยาบาลบ้านลาด","66","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","1,373","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","83","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","249","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","313","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","357","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","657","1","0.15"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","404","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","342","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","203","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","348","0","0.00"
"11350  :  โรงพยาบาลบางไทร","161","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","272","0","0.00"
"11353  :  โรงพยาบาลทับปุด","288","5","1.74"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","1,003","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","3,078","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","2,230","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","924","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","76","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","854","1","0.12"
"10742  :  โรงพยาบาลเกาะสมุย","317","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","9","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,570","7","0.45"
"11359  :  โรงพยาบาลเกาะพงัน","278","1","0.36"
"11360  :  โรงพยาบาลไชยา","175","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","542","6","1.11"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","505","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","339","0","0.00"
"11364  :  โรงพยาบาลพนม","199","3","1.51"
"11365  :  โรงพยาบาลท่าฉาง","284","1","0.35"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","375","1","0.27"
"11368  :  โรงพยาบาลเคียนซา","516","15","2.91"
"11369  :  โรงพยาบาลพระแสง","868","17","1.96"
"11370  :  โรงพยาบาลพุนพิน","1,549","4","0.26"
"11371  :  โรงพยาบาลชัยบุรี","117","3","2.56"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","1,046","9","0.86"
"11654  :  โรงพยาบาลวิภาวดี","200","2","1.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","282","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","51","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1,252","3","0.24"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","19","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","35","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","450","2","0.44"
"11373  :  โรงพยาบาลกระบุรี","373","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","238","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","606","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","322","6","1.86"
"11377  :  โรงพยาบาลปะทิว","165","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","1,049","1","0.10"
"11379  :  โรงพยาบาลหลังสวน","336","2","0.60"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","362","0","0.00"
"11381  :  โรงพยาบาลละแม","559","4","0.72"
"11382  :  โรงพยาบาลพะโต๊ะ","613","36","5.87"
"11383  :  โรงพยาบาลสวี","379","4","1.06"
"11385  :  โรงพยาบาลทุ่งตะโก","152","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1,387","6","0.43"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","220","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","447","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","281","0","0.00"
"28786  :  โรงพยาบาลมะนัง","166","0","0.00"
"10683  :  โรงพยาบาลตรัง","6","0","0.00"
"11407  :  โรงพยาบาลกันตัง","215","1","0.47"
"11408  :  โรงพยาบาลย่านตาขาว","317","1","0.32"
"11409  :  โรงพยาบาลปะเหลียน","1","0","0.00"
"11410  :  โรงพยาบาลสิเกา","388","3","0.77"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","590","1","0.17"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","177","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","69","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","205","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","553","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","4","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","11","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","1","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","359","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","357","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","1,229","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","923","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","44","0","0.00"
"11426  :  โรงพยาบาลมายอ","5","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","9","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","1","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","115","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","1","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","563","0","0.00"
"11434  :  โรงพยาบาลรามัน","587","1","0.17"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","470","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","485","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","52","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","21","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,691","1","0.06"
"11436  :  โรงพยาบาลบาเจาะ","861","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,452","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","508","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","990","0","0.00"
"11440  :  โรงพยาบาลแว้ง","680","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","270","3","1.11"
"11442  :  โรงพยาบาลสุไหงปาดี","1,109","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,353","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","1,080","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","551","0","0.00"
