"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2558 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2559 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2559 (A-B)/A*100"
"11037  :  โรงพยาบาลภูกระดึง","0","0","0","0","0","0","0","0","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","0","0","0","0","0","0","2","5","0","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","46","20","13","13","18","23","16","34","61","-15","-23","-162"
"14133  :  โรงพยาบาลเอราวัณ","0","0","0","1","0","0","1","1","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","91","0","0","0","1","48","136","115","99","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","19","37","58","70","82","0","0","0","-332"
"11044  :  โรงพยาบาลศรีเชียงใหม่","58","56","40","62","70","67","57","45","-21","-20","-43","27"
"11045  :  โรงพยาบาลสังคม","1","5","5","3","6","4","5","14","-500","20","0","-367"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2","0","0","0","0","0","0","0","100","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","23","0","41","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","28","27","28","25","28","41","22","17","0","-52","21","32"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","1","1","0","1","0","0","0","0","100","100"
"28811  :  โรงพยาบาลเฝ้าไร่","54","42","47","32","8","12","8","6","85","71","83","81"
"28815  :  โรงพยาบาลรัตนวาปี","0","10","0","0","0","1","0","1","0","90","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","68","60","52","52","58","53","60","64","15","12","-15","-23"
"11051  :  โรงพยาบาลแกดำ","1","2","0","0","0","0","0","2","100","100","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","6","0","0","0","0","0","0","0","100","0","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","2","2","0","0","3","1","2","0","-50","50","0","0"
"11054  :  โรงพยาบาลเชียงยืน","11","0","2","1","1","1","3","1","91","0","-50","0"
"11055  :  โรงพยาบาลบรบือ","11","3","0","0","0","0","0","2","100","100","0","0"
"11056  :  โรงพยาบาลนาเชือก","4","0","2","0","1","3","1","2","75","0","50","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","27","0","4","7","2","4","2","12","93","0","50","-71"
"11058  :  โรงพยาบาลวาปีปทุม","4","3","2","4","3","4","1","0","25","-33","50","100"
"11059  :  โรงพยาบาลนาดูน","5","7","5","2","3","2","4","2","40","71","20","0"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","0","0","1","3","4","0","0","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","5","9","0","0","0","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","10","3","3","1","54","34","37","25","-440","-1,033","-1,133","-2,400"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","3","0","2","1","0","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2","0","2","1","1","1","2","1","50","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","1","1","0","1","0","0","0","0","100","100","0","100"
"11065  :  โรงพยาบาลพนมไพร","48","37","53","49","65","63","70","62","-35","-70","-32","-27"
"11066  :  โรงพยาบาลโพนทอง","0","1","0","0","0","2","0","0","0","-100","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","1","0","0","1","1","1","2","0","0","0","0","100"
"11069  :  โรงพยาบาลเสลภูมิ","6","0","0","0","1","2","0","2","83","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","1","2","1","3","0","0","0","0","100","100"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","3","3","4","3","0","2","6","8","100","33","-50","-167"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","1","0","0","2","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","1","0","0","0","0","0","0","0","100"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","0","5","0","0","2","2","4","0","0","60","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","1","0","0","0","0","0","0","0","100"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","2","1","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","23","16","18","20","33","20","26","28","-43","-25","-44","-40"
"11077  :  โรงพยาบาลนามน","0","0","0","0","5","8","7","9","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","3","3","0","6","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","1","3","4","2","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0","3","4","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","34","4","1","0","2","0","0","0","94"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","0","0","4","10","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","1","0","0","0","0","0","0","0","100","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","0","1","3","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","3","7","2","3","4","1","2","2","-33","86","0","33"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","1","0","0","0","0","0","0","0","100","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","0","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","23","41","23","29","32","38","48","54","-39","7","-109","-86"
"11089  :  โรงพยาบาลกุสุมาลย์","3","0","0","0","3","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","60","60","46","50","71","55","45","49","-18","8","2","2"
"11092  :  โรงพยาบาลพังโคน","4","6","39","94","86","110","105","113","-2,050","-1,733","-169","-20"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","2","0","1","20","30","0","0","0","-1,400"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3","1","0","0","0","0","0","1","100","100","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","57","75","52","54","28","39","39","27","51","48","25","50"
"11098  :  โรงพยาบาลอากาศอำนวย","33","85","0","0","0","0","0","0","100","100","0","0"
"11099  :  โรงพยาบาลส่องดาว","38","0","4","3","0","0","0","0","100","0","100","100"
"11100  :  โรงพยาบาลเต่างอย","10","2","0","0","0","0","0","0","100","100","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","49","53","46","49","58","42","53","57","-18","21","-15","-16"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","2","0","0","0","0","1","0","100","100","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","342","264","231","389","259","286","258","254","24","-8","-12","35"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","5","2","0","0","0","0","0","0","100","100","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1","0","0","0","0","0","0","0","100","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","6","0","0","0","0","0","0","0","100","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","2","0","3","0","0","1","0","0","100","0","100","0"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1","0","0","0","0","0","0","0","100","0","0","0"
"11109  :  โรงพยาบาลนาแก","92","97","68","83","57","79","70","64","38","19","-3","23"
"11110  :  โรงพยาบาลศรีสงคราม","5","0","0","0","0","0","0","0","100","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","3","1","0","0","0","0","0","0","100","100","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","0","27","37","11","37","48","24","28","0","-78","35","-155"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","41","6","0","0","0","0","0","0","100","100","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","25","16","7","0","106","46","19","76","-324","-188","-171","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","36","33","27","34","44","37","39","33","-22","-12","-44","3"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","24","20","19","17","12","11","16","7","50","45","16","59"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","4","1","7","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","2","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","2","3","2","3","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","1","3","0","9","6","3","0","0","-500","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","3","0","0","0","0","0","0","0","100","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","2","0","0","0","0","0","0","0","100","0","0","0"
"11130  :  โรงพยาบาลสันทราย","12","8","6","3","6","5","5","5","50","38","17","-67"
"11131  :  โรงพยาบาลหางดง","1","2","3","6","4","1","2","2","-300","50","33","67"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","13","7","4","2","0","0","0","0","100","100","100","100"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","1","2","0","3","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","5","3","2","3","2","0","0","0","60","100","100","100"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","2","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","2","2","0","0","0","3","0","0","100","-50","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","1","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","1","0","0","4","2","1","1","0","-100","0","0","100"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","6","15","32","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","1","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","1","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","1","1","0","2","0","0","0","0","100","100","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","1","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","1","0","0","0","0","0","0","0","100","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","1","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","2","0","1","1","0","0","0","0","100","0","100"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","1","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1","0","0","0","0","0","0","0","100","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","3","1","2","2","1","1","1","3","67","0","50","-50"
"11147  :  โรงพยาบาลเกาะคา","4","1","0","0","0","0","3","2","100","100","0","0"
"11148  :  โรงพยาบาลเสริมงาม","0","0","0","0","0","1","1","1","0","0","0","0"
"11149  :  โรงพยาบาลงาว","1","0","2","0","0","0","0","0","100","0","100","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1","0","1","1","0","0","0","0","100","0","100","100"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","0","0","0","0","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","2","0","0","0","0","0","0","0","100","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","1","2","1","4","1","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","0","0","0","0","0","1","0","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","0","0","0","0","0","0","9","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","155","218","199","26","57","21","22","17","63","90","89","35"
"11158  :  โรงพยาบาลตรอน","28","9","18","8","28","13","9","11","0","-44","50","-38"
"11159  :  โรงพยาบาลท่าปลา","28","31","27","28","31","27","23","27","-11","13","15","4"
"11160  :  โรงพยาบาลน้ำปาด","5","11","12","7","11","21","6","6","-120","-91","50","14"
"11161  :  โรงพยาบาลฟากท่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","0","3","3","4","2","3","4","1","0","0","-33","75"
"11163  :  โรงพยาบาลพิชัย","93","0","0","0","0","0","0","0","100","0","0","0"
"11164  :  โรงพยาบาลลับแล","3","4","4","0","1","12","10","0","67","-200","-150","0"
"11165  :  โรงพยาบาลทองแสนขัน","11","7","11","10","12","2","6","6","-9","71","45","40"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","21","0","0","0","0","0","0","0","100","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","1","1","0","0","0","0"
"11167  :  โรงพยาบาลลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2","0","1","0","0","5","3","1","100","0","-200","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","27","33","37","35","29","42","53","38","-7","-27","-43","-9"
"11173  :  โรงพยาบาลแม่จริม","0","2","0","0","0","1","0","0","0","50","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1","0","0","0","0","0","0","0","100","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","1","0","0","0","0","0","0","0","100","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","1","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","2","3","4","5","4","4","4","5","-100","-33","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","16","24","21","27","25","21","20","30","-56","13","5","-11"
"10718  :  โรงพยาบาลเชียงคำ","10","11","6","10","8","6","10","4","20","45","-67","60"
"11184  :  โรงพยาบาลจุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","1","0","1","0","1","1","1","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","8","2","3","1","2","7","3","3","75","-250","0","-200"
"11187  :  โรงพยาบาลปง","0","0","0","0","0","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","2","5","0","1","1","0","0","0","50"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5","11","11","6","11","3","4","7","-120","73","64","-17"
"11189  :  โรงพยาบาลเทิง","2","6","6","1","6","1","4","0","-200","83","33","100"
"11190  :  โรงพยาบาลพาน","10","10","16","12","12","9","11","0","-20","10","31","100"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","1","2","1","1","2","0","0","0","-100"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","1","0","0","0","0","0","0","0","100","0"
"11195  :  โรงพยาบาลแม่สรวย","1","3","1","1","0","0","1","0","100","100","0","100"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","1","0","1","0","0","3","6","0","100","0","-500"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0","0","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","0","3","0","0","2","1","5","2","0","67","0","0"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","1","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0","0","0","0","1","1","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","5","4","2","4","0","1","2","1","100","75","0","75"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","0","0","0","0","0","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","1","0","0","0","0","0","0","0","100","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","8","5","9","4","0","0","0","4","100","100","100","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","1","2","3","5","2","1","4","2","-100","50","-33","60"
"11207  :  โรงพยาบาลสบเมย","3","6","3","2","6","2","2","0","-100","67","33","100"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","28","79","85","109","373","1,063","12","11","-1,232","-1,246","86","90"
"11209  :  โรงพยาบาลโกรกพระ","3","1","6","18","71","12","2","3","-2,267","-1,100","67","83"
"11210  :  โรงพยาบาลชุมแสง","111","119","136","143","122","64","53","82","-10","46","61","43"
"11211  :  โรงพยาบาลหนองบัว","193","198","128","219","199","219","208","203","-3","-11","-63","7"
"11212  :  โรงพยาบาลบรรพตพิสัย","71","0","0","0","0","0","0","0","100","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0","0","0","3","16","27","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","0","0","0","0","3","2","1","9","0","0","0","0"
"11215  :  โรงพยาบาลท่าตะโก","78","57","56","19","40","41","42","72","49","28","25","-279"
"11216  :  โรงพยาบาลไพศาลี","72","0","0","0","247","224","157","97","-243","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","29","0","0","0","0","0","0","0","100","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","236","205","209","135","179","140","151","61","24","32","28","55"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0","0","177","68","43","52","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","22","11","8","28","38","41","49","39","-73","-273","-513","-39"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
