"โรงพยาบาล","B","A","อัตรา(100)"
"11219  :  โรงพยาบาลตากฟ้า","859","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","157","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,172","10","0.85"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","160","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","57","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","267","1","0.37"
"11222  :  โรงพยาบาลสว่างอารมณ์","200","4","2.00"
"11223  :  โรงพยาบาลหนองฉาง","221","8","3.62"
"11224  :  โรงพยาบาลหนองขาหย่าง","118","2","1.69"
"11225  :  โรงพยาบาลบ้านไร่","626","30","4.79"
"11226  :  โรงพยาบาลลานสัก","440","14","3.18"
"11227  :  โรงพยาบาลห้วยคต","444","5","1.13"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","620","15","2.42"
"11229  :  โรงพยาบาลไทรงาม","396","8","2.02"
"11230  :  โรงพยาบาลคลองลาน","555","17","3.06"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","391","3","0.77"
"11232  :  โรงพยาบาลคลองขลุง","433","15","3.46"
"11233  :  โรงพยาบาลพรานกระต่าย","711","7","0.98"
"11234  :  โรงพยาบาลลานกระบือ","736","9","1.22"
"11235  :  โรงพยาบาลทรายทองวัฒนา","267","1","0.37"
"11236  :  โรงพยาบาลปางศิลาทอง","348","5","1.44"
"14135  :  โรงพยาบาลบึงสามัคคี","413","6","1.45"
"28010  :  โรงพยาบาลโกสัมพีนคร","241","2","0.83"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","962","52","5.41"
"10723  :  โรงพยาบาลแม่สอด","704","2","0.28"
"11238  :  โรงพยาบาลบ้านตาก","334","17","5.09"
"11239  :  โรงพยาบาลสามเงา","372","7","1.88"
"11240  :  โรงพยาบาลแม่ระมาด","584","1","0.17"
"11241  :  โรงพยาบาลท่าสองยาง","461","0","0.00"
"11242  :  โรงพยาบาลพบพระ","620","1","0.16"
"11243  :  โรงพยาบาลอุ้มผาง","232","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","81","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","121","1","0.83"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","502","7","1.39"
"11245  :  โรงพยาบาลคีรีมาศ","278","6","2.16"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","347","26","7.49"
"11248  :  โรงพยาบาลสวรรคโลก","1","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","215","6","2.79"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","639","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","356","2","0.56"
"11252  :  โรงพยาบาลบางระกำ","1,013","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","284","4","1.41"
"11254  :  โรงพยาบาลพรหมพิราม","1,038","3","0.29"
"11255  :  โรงพยาบาลวัดโบสถ์","396","21","5.30"
"11256  :  โรงพยาบาลวังทอง","3","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","464","13","2.80"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","1,331","11","0.83"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","3,708","1","0.03"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2,173","14","0.64"
"11258  :  โรงพยาบาลวังทรายพูน","126","1","0.79"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","248","3","1.21"
"11260  :  โรงพยาบาลบางมูลนาก","278","1","0.36"
"11261  :  โรงพยาบาลโพทะเล","449","5","1.11"
"11262  :  โรงพยาบาลสามง่าม","231","2","0.87"
"11263  :  โรงพยาบาลทับคล้อ","457","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","658","16","2.43"
"11631  :  โรงพยาบาลวชิรบารมี","300","4","1.33"
"27978  :  โรงพยาบาลสากเหล็ก","253","1","0.40"
"27979  :  โรงพยาบาลบึงนาราง","36","1","2.78"
"27980  :  โรงพยาบาลดงเจริญ","27","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,527","6","0.39"
"11264  :  โรงพยาบาลชนแดน","694","10","1.44"
"11265  :  โรงพยาบาลหล่มสัก","770","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","394","24","6.09"
"11267  :  โรงพยาบาลศรีเทพ","424","7","1.65"
"11268  :  โรงพยาบาลหนองไผ่","815","2","0.25"
"11269  :  โรงพยาบาลบึงสามพัน","891","10","1.12"
"11270  :  โรงพยาบาลน้ำหนาว","298","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","462","7","1.52"
"11272  :  โรงพยาบาลเขาค้อ","134","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","680","3","0.44"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","1,229","19","1.55"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,501","18","1.20"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","519","5","0.96"
"11274  :  โรงพยาบาลบางแพ","529","4","0.76"
"11275  :  โรงพยาบาลเจ็ดเสมียน","413","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","352","10","2.84"
"11277  :  โรงพยาบาลวัดเพลง","200","4","2.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,021","2","0.20"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","90","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","45","3","6.67"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","696","4","0.57"
"10732  :  โรงพยาบาลมะการักษ์","989","3","0.30"
"11278  :  โรงพยาบาลไทรโยค","299","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","154","1","0.65"
"11280  :  โรงพยาบาลบ่อพลอย","795","8","1.01"
"11281  :  โรงพยาบาลท่ากระดาน","169","6","3.55"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","643","2","0.31"
"11283  :  โรงพยาบาลทองผาภูมิ","577","45","7.80"
"11284  :  โรงพยาบาลสังขละบุรี","997","6","0.60"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","453","10","2.21"
"11286  :  โรงพยาบาลเลาขวัญ","307","12","3.91"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","326","4","1.23"
"11288  :  โรงพยาบาลสถานพระบารมี","225","9","4.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","1,766","22","1.25"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","108","2","1.85"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","328","13","3.96"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,548","13","0.84"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","707","17","2.40"
"11289  :  โรงพยาบาลเดิมบางนางบวช","325","4","1.23"
"11290  :  โรงพยาบาลด่านช้าง","890","1","0.11"
"11291  :  โรงพยาบาลบางปลาม้า","487","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","469","1","0.21"
"11293  :  โรงพยาบาลดอนเจดีย์","537","3","0.56"
"11294  :  โรงพยาบาลสามชุก","722","1","0.14"
"11295  :  โรงพยาบาลอู่ทอง","1,487","3","0.20"
"11296  :  โรงพยาบาลหนองหญ้าไซ","718","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","241","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,943","2","0.10"
"11297  :  โรงพยาบาลกำแพงแสน","3,021","61","2.02"
"11298  :  โรงพยาบาลนครชัยศรี","596","5","0.84"
"11299  :  โรงพยาบาลห้วยพลู","325","10","3.08"
"11300  :  โรงพยาบาลดอนตูม","443","1","0.23"
"11301  :  โรงพยาบาลบางเลน","590","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,304","12","0.92"
"11303  :  โรงพยาบาลพุทธมณฑล","160","1","0.63"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","144","1","0.69"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","130","14","10.77"
"10734  :  โรงพยาบาลสมุทรสาคร","4,366","15","0.34"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,298","3","0.23"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","75","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","111","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,286","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","291","8","2.75"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","115","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,827","5","0.27"
"11311  :  โรงพยาบาลท่ายาง","551","2","0.36"
"11312  :  โรงพยาบาลบ้านลาด","64","1","1.56"
"11313  :  โรงพยาบาลบ้านแหลม","1,236","2","0.16"
"11314  :  โรงพยาบาลแก่งกระจาน","55","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","292","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","334","1","0.30"
"11317  :  โรงพยาบาลบางสะพาน","405","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","607","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","532","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","723","10","1.38"
"11324  :  โรงพยาบาลลานสะกา","410","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","333","0","0.00"
"11326  :  โรงพยาบาลพิปูน","767","3","0.39"
"11327  :  โรงพยาบาลเชียรใหญ่","234","0","0.00"
"11328  :  โรงพยาบาลชะอวด","576","8","1.39"
"11329  :  โรงพยาบาลท่าศาลา","1,959","6","0.31"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","379","4","1.06"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,192","2","0.17"
"11333  :  โรงพยาบาลปากพนัง","340","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,259","1","0.08"
"11336  :  โรงพยาบาลขนอม","1,618","9","0.56"
"11337  :  โรงพยาบาลหัวไทร","257","3","1.17"
"11338  :  โรงพยาบาลบางขัน","656","1","0.15"
"11339  :  โรงพยาบาลถ้ำพรรณรา","571","2","0.35"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","903","8","0.89"
"11660  :  โรงพยาบาลจุฬาภรณ์","430","9","2.09"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","745","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","981","6","0.61"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,041","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","155","1","0.65"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","135","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","139","1","0.72"
"40743  :  โรงพยาบาลพระพรหม","361","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","9","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","13","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","6","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","801","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","883","19","2.15"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","89","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","358","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","222","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","391","1","0.26"
"11350  :  โรงพยาบาลบางไทร","179","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","328","2","0.61"
"11353  :  โรงพยาบาลทับปุด","295","4","1.36"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","911","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,326","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","1,736","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","969","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","87","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","1","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","216","1","0.46"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","7","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,269","3","0.24"
"11359  :  โรงพยาบาลเกาะพงัน","349","1","0.29"
"11360  :  โรงพยาบาลไชยา","216","3","1.39"
"11361  :  โรงพยาบาลท่าชนะ","598","5","0.84"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","64","2","3.13"
"11363  :  โรงพยาบาลบ้านตาขุน","335","3","0.90"
"11364  :  โรงพยาบาลพนม","216","2","0.93"
"11365  :  โรงพยาบาลท่าฉาง","311","1","0.32"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","161","1","0.62"
"11368  :  โรงพยาบาลเคียนซา","548","4","0.73"
"11369  :  โรงพยาบาลพระแสง","592","10","1.69"
"11370  :  โรงพยาบาลพุนพิน","1,387","5","0.36"
"11371  :  โรงพยาบาลชัยบุรี","151","8","5.30"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","623","5","0.80"
"11654  :  โรงพยาบาลวิภาวดี","202","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","2","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","301","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","36","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1,046","2","0.19"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","16","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","38","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","474","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","453","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","263","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","656","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","304","0","0.00"
"11377  :  โรงพยาบาลปะทิว","180","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","626","2","0.32"
"11379  :  โรงพยาบาลหลังสวน","402","2","0.50"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","380","0","0.00"
"11381  :  โรงพยาบาลละแม","425","9","2.12"
"11382  :  โรงพยาบาลพะโต๊ะ","656","34","5.18"
"11383  :  โรงพยาบาลสวี","381","6","1.57"
"11385  :  โรงพยาบาลทุ่งตะโก","349","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","263","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","444","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","417","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","292","4","1.37"
"28786  :  โรงพยาบาลมะนัง","176","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","259","2","0.77"
"11408  :  โรงพยาบาลย่านตาขาว","411","1","0.24"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","353","6","1.70"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","630","7","1.11"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","180","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","52","4","7.69"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","173","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","623","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","1","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","266","12","4.51"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","242","6","2.48"
"10748  :  โรงพยาบาลปัตตานี","1,056","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","809","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","316","1","0.32"
"11434  :  โรงพยาบาลรามัน","605","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","447","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","402","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,727","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","854","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,432","1","0.07"
"11438  :  โรงพยาบาลรือเสาะ","429","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","944","0","0.00"
"11440  :  โรงพยาบาลแว้ง","670","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","273","3","1.10"
"11442  :  โรงพยาบาลสุไหงปาดี","1,019","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,287","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","927","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","434","0","0.00"
