"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08304 Multiple (2-4) wound debridement for MS&CT, w catas CC","17","329","19.35","2,804,202.93","164,953.11","164.8218","9.6954","13","9.6954"
"08310 Wound debridement for MS&CT, no CC","34","258","7.59","1,940,420.71","57,071.20","60.6312","1.7833","11","1.7591"
"08311 Wound debridement for MS&CT, w mild CC","78","604","7.74","6,192,877.94","80,426.99","309.2367","3.9646","30","3.8229"
"08312 Wound debridement for MS&CT, w mod CC","41","551","13.44","4,530,324.88","113,258.12","271.3802","6.6190","19","6.7790"
"08313 Wound debridement for MS&CT, w severe CC","80","1,468","18.35","9,999,965.35","128,204.68","703.8351","8.7979","36","9.0719"
"08314 Wound debridement for MS&CT, w catas CC","165","2,418","14.65","18,332,464.59","111,783.32","1,030.3645","6.2446","59","6.2356"
"08339 Trach for MS and CT diseases w mech vent 96+ hr, w or wo CC","33","2,277","69.00","14,965,240.08","453,492.12","1,225.9233","37.1492","9","37.1394"
"08349 Trach for MS and CT diseases, w or wo CC","1","80","80.00","861,641.05","861,641.05","32.1128","32.1128","0","0.0000"
"08359 Therapeu plasmapheresis, w or wo CC","15","304","20.27","4,709,616.58","313,974.44","475.4912","31.6994","8","31.1113"
"08364 Multiple (>4) wound debridement for MS&CT, w catas CC","1","40","40.00","427,918.00","427,918.00","14.5689","14.5689","0","0.0000"
"08500 Fracture of femur, no CC","7","29","4.14","70,873.75","10,124.82","6.6578","0.9511","4","0.9605"
"08501 Fracture of femur, w mild CC","9","62","6.89","182,424.32","22,803.04","22.3521","2.4836","1","2.9385"
"08502 Fracture of femur, w mod CC","1","5","5.00","20,661.04","20,661.04","1.6463","1.6463","1","1.6463"
"08503 Fracture of femur, w severe CC","2","6","3.00","17,700.75","8,850.38","4.2487","2.1244","0","0.0000"
"08504 Fracture of femur, w catas CC","3","51","17.00","247,710.25","82,570.08","19.2381","6.4127","1","6.4127"
"08510 Fracture of hip and pelvis, no CC","27","181","6.70","825,122.46","30,560.09","24.0941","0.8924","6","0.7261"
"08511 Fracture of hip and pelvis, w mild CC","41","370","9.02","1,245,736.61","31,143.42","79.1820","1.9313","5","1.8959"
"08512 Fracture of hip and pelvis, w mod CC","19","184","9.68","757,031.75","39,843.78","56.4632","2.9717","5","3.7550"
"08513 Fracture of hip and pelvis, w severe CC","33","411","12.45","1,720,003.12","52,121.31","117.5914","3.5634","10","3.0513"
"08514 Fracture of hip and pelvis, w catas CC","57","971","17.04","3,928,164.75","70,145.80","269.1475","4.7219","17","4.7113"
"08520 Sprain, stain & dislocation of hip, pelvis & thigh, no CC","1","2","2.00","7,669.00","7,669.00","0.6774","0.6774","0","0.0000"
"08530 Osteomyelitis, no CC","5","68","13.60","140,898.50","28,179.70","6.2361","1.2472","3","1.2682"
"08531 Osteomyelitis, w mild CC","5","33","6.60","125,847.60","25,169.52","13.1680","2.6336","0","0.0000"
"08532 Osteomyelitis, w mod CC","8","127","15.88","846,536.00","105,817.00","44.8419","5.6052","1","5.6573"
"08533 Osteomyelitis, w severe CC","7","22","3.14","90,969.25","12,995.61","16.7171","2.3882","2","2.3743"
"08534 Osteomyelitis, w catas CC","2","68","34.00","190,103.75","95,051.88","9.7350","4.8675","1","4.8675"
"08540 Pathological fracture and malignancy, no CC","43","260","6.05","757,313.82","18,031.28","48.0435","1.1173","5","1.0619"
"08541 Pathological fracture and malignancy, w mild CC","8","56","7.00","170,588.75","21,323.59","11.9936","1.4992","1","1.9429"
"08542 Pathological fracture and malignancy, w mod CC","10","68","6.80","228,463.84","22,846.38","23.3180","2.3318","2","2.1726"
"08543 Pathological fracture and malignancy, w severe CC","13","180","13.85","431,132.00","33,164.00","19.8834","1.5295","2","1.5127"
"08544 Pathological fracture and malignancy, w catas CC","14","108","7.71","303,896.00","25,324.67","42.5153","3.0368","3","3.0697"
"08552 Connective tissue disorders, w mod CC","1","29","29.00","69,349.50","69,349.50","3.2003","3.2003","1","3.2003"
"08560 Septic arthritis, no CC","24","153","6.38","784,030.17","32,667.92","28.4723","1.1863","9","1.1253"
"08561 Septic arthritis, w mild CC","8","112","14.00","412,407.00","51,550.88","26.3005","3.2876","4","3.2430"
"08562 Septic arthritis, w mod CC","9","144","16.00","1,018,498.13","113,166.46","48.2791","5.3643","2","6.3285"
"08563 Septic arthritis, w severe CC","9","92","10.22","222,336.75","31,762.39","16.4729","1.8303","0","0.0000"
"08564 Septic arthritis, w catas CC","13","144","11.08","995,337.50","76,564.42","34.7989","2.6768","3","2.7081"
"08570 Medical back problems, no CC","12","49","4.08","166,426.00","13,868.83","7.9212","0.6601","3","0.6760"
"08571 Medical back problems, w mild CC","11","102","9.27","358,339.75","32,576.34","20.1969","1.8361","3","1.4803"
"08572 Medical back problems, w mod CC","17","153","9.00","802,459.12","47,203.48","48.3992","2.8470","3","2.7814"
"08573 Medical back problems, w severe CC","23","350","15.22","2,266,848.35","98,558.62","83.6994","3.6391","15","3.6712"
"08574 Medical back problems, w catas CC","33","348","10.55","2,243,038.35","70,094.95","140.8175","4.2672","15","4.2565"
"08580 Bone disease and specific arthropathies, no CC","4","31","7.75","44,418.00","11,104.50","2.1258","0.5314","0","0.0000"
"08581 Bone disease and specific arthropathies, w mild CC","13","57","4.38","178,979.50","13,767.65","12.1945","0.9380","1","0.9441"
"08582 Bone disease and specific arthropathies, w mod CC","2","8","4.00","32,422.00","16,211.00","3.1570","1.5785","0","0.0000"
"08583 Bone disease and specific arthropathies, w severe CC","4","25","6.25","104,457.25","26,114.31","9.9951","2.4988","0","0.0000"
"08584 Bone disease and specific arthropathies, w catas CC","3","26","8.67","100,603.50","33,534.50","10.5087","3.5029","0","0.0000"
"08590 Nonspecific arthropathies, no CC","1","9","9.00","37,041.50","37,041.50","0.4764","0.4764","0","0.0000"
"08593 Nonspecific arthropathies, w severe CC","2","5","2.50","20,095.25","10,047.63","1.9464","0.9732","1","0.9379"
"08594 Nonspecific arthropathies, w catas CC","1","20","20.00","65,926.00","65,926.00","1.2506","1.2506","0","0.0000"
"08600 Signs and symptoms of MS system & CT, no CC","2","40","20.00","113,858.00","56,929.00","1.4008","0.7004","0","0.0000"
"08601 Signs and symptoms of MS system & CT, w mild CC","1","1","1.00","3,880.50","3,880.50","0.8160","0.8160","0","0.0000"
"08602 Signs and symptoms of MS system & CT, w mod CC","3","53","17.67","200,254.75","66,751.58","8.0740","2.6913","0","0.0000"
"08603 Signs and symptoms of MS system & CT, w severe CC","4","92","23.00","1,285,807.50","321,451.88","3.2340","0.8085","0","0.0000"
"08604 Signs and symptoms of MS system & CT, w catas CC","3","26","8.67","159,268.25","53,089.42","3.0138","1.0046","1","1.0046"
"08610 Tendonitis, myositis and bursitis, no CC","13","59","4.54","237,602.50","19,800.21","6.8125","0.5240","4","0.5012"
"08611 Tendonitis, myositis and bursitis, w mild CC","60","236","3.93","1,136,782.49","18,946.37","56.7569","0.9459","16","0.9182"
"08612 Tendonitis, myositis and bursitis, w mod CC","41","203","4.95","1,392,203.61","33,956.19","68.9914","1.6827","15","1.7093"
"08613 Tendonitis, myositis and bursitis, w severe CC","116","778","6.71","5,332,969.35","45,973.87","234.8214","2.0243","45","2.1002"
"08614 Tendonitis, myositis and bursitis, w catas CC","87","763","8.77","5,541,286.14","64,433.56","203.4240","2.3382","27","2.3457"
"08620 Aftercare, MS system & CT, no CC","1","1","1.00","12,015.00","12,015.00","0.8397","0.8397","0","0.0000"
"08622 Aftercare, MS system & CT, w mod CC","3","28","9.33","74,785.00","24,928.33","10.0818","3.3606","0","0.0000"
"08623 Aftercare, MS system & CT, w severe CC","2","23","11.50","95,355.50","47,677.75","5.1550","2.5775","0","0.0000"
"08624 Aftercare, MS system & CT, w catas CC","1","15","15.00","65,190.50","65,190.50","2.9035","2.9035","1","2.9035"
"08630 Fx, spr, str & disl of f arm,hand & foot age >17, no CC","2","19","9.50","75,093.50","37,546.75","1.0326","0.5163","0","0.0000"
"08631 Fx, spr, str & disl of f arm,hand & foot age >17, w mild CC","1","2","2.00","4,356.00","4,356.00","0.7824","0.7824","0","0.0000"
"08632 Fx, spr, str & disl of f arm,hand & foot age >17, w mod CC","1","1","1.00","3,847.00","3,847.00","0.6598","0.6598","0","0.0000"
"08633 Fx, spr, str & disl of f arm,hand & foot age >17, w severe CC","1","14","14.00","92,497.25","92,497.25","3.2396","3.2396","1","3.2396"
"08650 Fx, spr, str & disl of up arm& low leg age >17, no CC","2","21","10.50","82,920.30","41,460.15","1.9155","0.9578","0","0.0000"
"08651 Fx, spr, str & disl of up arm& low leg age >17, w mild CC","3","6","2.00","89,601.75","29,867.25","2.6542","0.8847","2","0.9963"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","1","1","1.00","48,989.00","48,989.00","1.5925","1.5925","0","0.0000"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","9","25","2.78","281,981.19","31,331.24","25.2351","2.8039","6","2.5509"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","6","38","6.33","268,574.75","44,762.46","22.9320","3.8220","1","3.8220"
"08671 other MS system and CT diagnoses, w mild CC","4","52","13.00","135,306.75","33,826.69","7.4036","1.8509","1","1.3510"
"08672 other MS system and CT diagnoses, w mod CC","6","29","4.83","215,678.75","35,946.46","18.5284","3.0881","3","2.2624"
"08673 other MS system and CT diagnoses, w severe CC","1","11","11.00","88,116.00","88,116.00","1.1729","1.1729","0","0.0000"
"08674 other MS system and CT diagnoses, w catas CC","3","37","12.33","175,317.25","58,439.08","9.8067","3.2689","1","3.1127"
"08692 Pathol fracture and malignancy w chemotherapy, w mod CC","2","34","17.00","358,182.25","179,091.13","14.9695","7.4848","1","7.4895"
"08694 Pathol fracture and malignancy w chemotherapy, w catas CC","1","22","22.00","117,962.00","117,962.00","6.0330","6.0330","0","0.0000"
"08702 Pathol fracture and malignancy w radiotherapy, w mild to mod CC","2","35","17.50","123,363.00","61,681.50","14.4840","7.2420","1","7.2420"
"08712 Pathol fracture and malignancy w diagnostic proc, w mod CC","5","150","30.00","632,936.11","126,587.22","29.8476","5.9695","0","0.0000"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","1","15","15.00","82,489.75","82,489.75","4.1069","4.1069","1","4.1069"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","1","17","17.00","88,140.00","88,140.00","6.4556","6.4556","0","0.0000"
"08720 Pathol fracture and malignancy w blood transfusion, no CC","16","112","7.00","423,905.30","26,494.08","26.3723","1.6483","2","1.8906"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","19","274","14.42","1,718,753.57","90,460.71","84.3732","4.4407","3","6.0228"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","9","96","10.67","473,724.35","52,636.04","39.4098","4.3789","1","4.3346"
"08730 Major connective tissue Dx, no CC","6","12","2.00","113,822.20","18,970.37","4.0589","0.6765","0","0.0000"
"08731 Major connective tissue Dx, w mild CC","18","94","5.22","435,959.00","24,219.94","32.0309","1.7795","6","1.8063"
"08732 Major connective tissue Dx, w mod CC","23","230","10.00","1,536,343.85","66,797.56","61.6991","2.6826","5","2.4664"
"08733 Major connective tissue Dx, w severe CC","85","1,093","12.86","9,606,156.11","117,148.25","395.7693","4.6561","29","4.3536"
"08734 Major connective tissue Dx, w catas CC","56","654","11.68","6,546,043.44","116,893.63","241.5934","4.3142","22","4.2833"
"09013 Total mastectomy for malignancy, w severe CC","2","47","23.50","153,214.72","76,607.36","6.6394","3.3197","0","0.0000"
"09014 Total mastectomy for malignancy, w catas CC","2","20","10.00","262,955.50","131,477.75","10.4648","5.2324","0","0.0000"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","1","10","10.00","16,556.50","16,556.50","3.2783","3.2783","1","3.2783"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","59","1,186","20.10","3,708,959.97","62,863.73","126.2238","2.1394","6","1.9836"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","151","3,731","24.71","14,991,965.71","99,284.54","906.5528","6.0037","28","5.8578"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","26","636","24.46","2,051,441.45","78,901.59","115.6065","4.4464","4","4.4382"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","102","2,283","22.38","10,447,718.26","103,442.76","799.5999","7.8392","25","7.8398"
"09060 Skin graft and debridment, no CC","13","193","14.85","772,431.75","59,417.83","22.2711","1.7132","1","1.7603"
"09061 Skin graft and debridment, w mild CC","35","444","12.69","1,841,802.94","52,622.94","107.5762","3.0736","5","2.8004"
"09062 Skin graft and debridment, w mod CC","23","353","15.35","1,270,322.26","55,231.40","119.4855","5.1950","4","5.7417"
"09063 Skin graft and debridment, w severe CC","50","1,387","27.74","6,614,920.68","132,298.41","342.6990","6.8540","10","7.2083"
"09064 Skin graft and debridment, w catas CC","13","220","16.92","1,378,028.43","106,002.19","61.3405","4.7185","6","4.7185"
"09090 Other skin, subcut tissue and breast proc, no CC","5","25","5.00","208,406.50","41,681.30","5.1762","1.0352","1","0.9810"
"09091 Other skin, subcut tissue and breast proc, w mild CC","4","50","12.50","290,589.75","72,647.44","8.5090","2.1272","0","0.0000"
"09092 Other skin, subcut tissue and breast proc, w mod CC","2","35","17.50","370,462.00","185,231.00","9.3558","4.6779","1","4.6779"
"09093 Other skin, subcut tissue and breast proc, w severe CC","3","21","7.00","287,779.53","95,926.51","17.9023","5.9674","0","0.0000"
"09094 Other skin, subcut tissue and breast proc, w catas CC","9","131","14.56","939,882.66","104,431.41","40.0716","4.4524","2","4.4524"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","9","220","24.44","1,275,324.28","141,702.70","77.2569","8.5841","5","8.5841"
"09103 Skin graft and mult debride for ulcer or cellulitis, w severe CC","3","119","39.67","553,507.74","184,502.58","22.4061","7.4687","0","0.0000"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","1","21","21.00","84,852.00","84,852.00","9.9134","9.9134","0","0.0000"
"09114 Pedicle graft plastic procedures, w sev to cat CC","1","31","31.00","131,374.50","131,374.50","7.8234","7.8234","0","0.0000"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","13","804","61.85","4,705,359.64","361,950.74","368.9657","28.3820","2","28.3490"
"09139 Trach for skin and breast diseases, w or wo CC","2","101","50.50","272,463.60","136,231.80","52.6506","26.3253","0","0.0000"
"09152 Skin graft and/or multiple debridment, w mild to mod CC","10","291","29.10","1,421,799.70","142,179.97","77.3819","7.7382","4","7.2443"
"09154 Skin graft and/or multiple debridment, w catas CC","1","105","105.00","470,983.00","470,983.00","7.1936","7.1936","0","0.0000"
"09500 Skin ulcers, no CC","157","1,263","8.04","3,567,515.29","22,723.03","224.0581","1.4271","17","1.3490"
"09501 Skin ulcers, w mild CC","180","1,647","9.15","5,198,664.71","28,881.47","463.6940","2.5761","27","2.4955"
"09502 Skin ulcers, w mod CC","57","546","9.58","1,602,186.54","28,108.54","175.2012","3.0737","3","2.2867"
"09503 Skin ulcers, w severe CC","119","1,516","12.74","5,552,473.42","47,054.86","437.8189","3.6792","18","4.2786"
"09504 Skin ulcers, w catas CC","98","1,236","12.61","5,255,548.68","53,628.05","482.0825","4.9192","9","4.9350"
"09510 Severe skin disorders, no CC","13","38","2.92","207,345.75","15,949.67","9.3121","0.7163","2","0.7364"
"09511 Severe skin disorders, w mild CC","21","135","6.43","605,480.75","28,832.42","33.7585","1.6075","4","1.7744"
"09512 Severe skin disorders, w mod CC","29","473","16.31","2,509,074.18","89,609.79","113.8111","3.9245","11","4.1591"
"09513 Severe skin disorders, w severe CC","28","351","12.54","1,145,267.08","40,902.40","44.8057","1.6002","8","1.5933"
"09514 Severe skin disorders, w catas CC","29","255","8.79","1,788,604.57","61,676.02","123.8378","4.2703","13","4.2730"
"09520 Moderate skin disorders, no CC","2","9","4.50","71,306.75","35,653.38","1.0911","0.5456","1","0.4976"
"09524 Moderate skin disorders, w catas CC","3","30","10.00","211,329.25","70,443.08","7.5360","2.5120","0","0.0000"
"09530 Minor skin disorders, no CC","3","10","3.33","35,634.50","11,878.17","1.0408","0.3469","0","0.0000"
"09531 Minor skin disorders, w mild CC","6","42","7.00","221,687.00","36,947.83","4.1202","0.6867","0","0.0000"
"09532 Minor skin disorders, w mod CC","1","1","1.00","23,179.34","23,179.34","1.6946","1.6946","0","0.0000"
"09533 Minor skin disorders, w severe CC","3","11","3.67","31,799.00","10,599.67","2.5395","0.8465","0","0.0000"
"09534 Minor skin disorders, w catas CC","2","23","11.50","123,018.80","61,509.40","2.8356","1.4178","1","1.4178"
"09540 Malignant breast disorders, no CC","163","722","4.43","1,879,571.99","11,674.36","136.9558","0.8402","11","0.7961"
"09541 Malignant breast disorders, w mild CC","215","1,409","6.55","4,116,392.79","19,146.01","269.3008","1.2526","16","1.2087"
"09542 Malignant breast disorders, w mod CC","58","487","8.40","2,088,626.58","36,010.80","147.7381","2.5472","9","2.3723"
"09543 Malignant breast disorders, w severe CC","93","698","7.51","2,020,195.23","21,958.64","130.0186","1.3980","11","1.3696"
"09544 Malignant breast disorders, w catas CC","81","447","5.52","1,975,326.00","24,691.58","196.9966","2.4321","14","2.4312"
"09550 Non-malignant breast disorders, no CC","1","7","7.00","30,573.00","30,573.00","0.5538","0.5538","0","0.0000"
"09552 Non-malignant breast disorders, w mild to mod CC","1","3","3.00","6,411.00","6,411.00","0.6799","0.6799","0","0.0000"
"09554 Non-malignant breast disorders, w sev to cat CC","1","2","2.00","48,816.50","48,816.50","1.5243","1.5243","0","0.0000"
"09560 Cellulitis Age > 17, no CC","56","420","7.50","1,457,455.45","26,025.99","39.4243","0.7040","13","0.6280"
"09561 Cellulitis Age > 17, w mild CC","84","504","6.00","2,183,328.35","25,992.00","98.9284","1.1777","22","1.1204"
"09562 Cellulitis Age > 17, w mod CC","84","417","4.96","2,839,122.85","34,206.30","178.7772","2.1283","31","2.1891"
"09563 Cellulitis Age > 17, w severe CC","98","759","7.74","3,663,521.59","37,382.87","235.2466","2.4005","19","2.5918"
"09564 Cellulitis Age > 17, w catas CC","185","2,194","11.86","13,229,853.84","71,901.38","756.6642","4.0901","51","3.9214"
"09572 Cellulitis Age 0-17, w mod CC","1","4","4.00","16,331.00","16,331.00","1.0243","1.0243","0","0.0000"
"09574 Cellulitis Age 0-17, w sev to cat CC","2","7","3.50","113,639.00","56,819.50","2.1044","1.0522","1","1.0522"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","2","25","12.50","49,670.45","49,670.45","0.5998","0.2999","1","0.2874"
"09581 Trauma to skin, subcut tissue & breast  age >17, w mild CC","4","18","4.50","64,008.75","16,002.19","2.9247","0.7312","1","0.7480"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","10","77","7.70","451,199.25","45,119.93","19.8057","1.9806","1","0.7218"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","3","36","12.00","264,024.50","88,008.17","9.3554","3.1185","1","3.0108"
"09590 Trauma to skin, subcut tissue & breast  age 0-17, no CC","1","1","1.00","2,656.00","2,656.00","0.2020","0.2020","1","0.2020"
"09610 Malignant breast dis w chemotherapy, no CC","4","66","16.50","206,874.50","51,718.63","4.8290","1.2072","1","1.4840"
"09612 Malignant breast dis w chemotherapy, w mild to mod CC","6","96","16.00","391,319.35","65,219.89","37.2441","6.2074","1","6.5000"
"09613 Malignant breast dis w chemotherapy, w severe CC","3","20","6.67","45,369.50","15,123.17","10.0740","3.3580","2","3.3580"
"09614 Malignant breast dis w chemotherapy, w catas CC","1","3","3.00","18,666.75","18,666.75","5.6724","5.6724","0","0.0000"
"09620 Malignant breast dis w radiotherapy, no CC","2","22","11.00","98,443.75","49,221.88","5.8477","2.9238","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","9","82","9.11","317,001.75","35,222.42","13.7355","1.5262","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","1","8","8.00","26,900.00","26,900.00","1.7290","1.7290","0","0.0000"
"09634 Malignant breast dis w diag proc, w sev to cat CC","31","332","10.71","1,710,470.90","55,176.48","101.2564","3.2663","4","3.2605"
"09640 Malignant breast dis w blood transfusion, no CC","25","174","6.96","636,836.64","25,473.47","19.1499","0.7660","3","0.6283"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","10","61","6.10","176,049.07","17,604.91","14.0864","1.4086","0","0.0000"
"09643 Malignant breast dis w blood transfusion, w severe CC","14","137","9.79","572,185.75","40,870.41","24.9812","1.7844","1","1.7592"
"09644 Malignant breast dis w blood transfusion, w catas CC","24","171","7.13","908,893.95","37,870.58","95.5233","3.9801","6","4.0052"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","1","43","43.00","199,749.00","199,749.00","5.4110","5.4110","0","0.0000"
"10063 Skin grafts & wound debrid for endoc, nut & met dis, w severe CC","1","2","2.00","8,667.00","8,667.00","4.7098","4.7098","1","4.7098"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","4","92","23.00","456,130.90","114,032.73","28.1240","7.0310","0","0.0000"
"10074 Parathyroid procedures, w mild to cat CC","1","11","11.00","152,957.00","152,957.00","5.0557","5.0557","0","0.0000"
"10080 Thyroid procedures, no CC","1","9","9.00","77,375.75","77,375.75","1.8563","1.8563","0","0.0000"
"10082 Thyroid procedures, w mild to mod CC","5","85","17.00","518,891.05","103,778.21","25.9565","5.1913","2","7.1836"
"10084 Thyroid procedures, w catas CC","2","34","17.00","277,292.00","138,646.00","9.5056","4.7528","1","4.7528"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","7","361","51.57","1,940,711.25","323,451.88","192.3635","27.4805","1","27.4805"
"10500 Diabetes with complicated PDx, no CC","36","185","5.14","480,702.58","13,734.36","19.6002","0.5445","1","0.4723"
"10501 Diabetes with complicated PDx, w mild CC","68","266","3.91","1,240,841.43","18,520.02","61.6397","0.9065","9","0.8177"
"10502 Diabetes with complicated PDx, w mod CC","98","401","4.09","2,370,022.35","24,183.90","137.4462","1.4025","20","1.4434"
"10503 Diabetes with complicated PDx, w severe CC","128","723","5.65","3,768,443.59","29,908.28","192.0770","1.5006","28","1.6171"
"10504 Diabetes with complicated PDx, w catas CC","323","2,896","8.97","19,406,076.04","60,834.09","1,091.5524","3.3794","93","3.7539"
"10510 Severe metabolic disorder in adult, no CC","2","2","1.00","7,029.00","3,514.50","1.1960","0.5980","0","0.0000"
"10512 Severe metabolic disorder in adult, w mod CC","1","25","25.00","47,195.00","47,195.00","1.3378","1.3378","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","3","12","4.00","30,851.50","10,283.83","5.3577","1.7859","0","0.0000"
"10514 Severe metabolic disorder in adult, w catas CC","2","10","5.00","24,796.50","12,398.25","6.6928","3.3464","0","0.0000"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","111","354","3.19","1,354,886.29","12,545.24","45.3194","0.4083","11","0.3834"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","104","257","2.47","1,334,408.41","12,830.85","65.9282","0.6339","15","0.6621"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","106","422","3.98","2,065,395.59","19,670.43","131.0604","1.2364","14","1.2416"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","115","587","5.10","2,685,944.61","23,769.42","136.4757","1.1867","19","1.8883"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","153","1,016","6.64","6,599,042.69","43,131.00","444.7292","2.9067","31","2.9066"
"10540 Inborn errors of metabolism, no CC","2","2","1.00","0.00","0.00","0.8190","0.4095","0","0.0000"
"10541 Inborn errors of metabolism, w mild CC","3","50","16.67","273,108.00","91,036.00","6.0463","2.0154","1","1.1991"
"10543 Inborn errors of metabolism, w severe CC","4","13","3.25","103,046.51","25,761.63","4.3387","1.0847","0","0.0000"
"10544 Inborn errors of metabolism, w catas CC","3","14","4.67","145,169.75","48,389.92","3.9448","1.3149","1","1.2607"
"10550 Endocrine disorders, no CC","15","42","2.80","315,278.20","21,018.55","7.0508","0.4701","3","0.4747"
"10551 Endocrine disorders, w mild CC","8","51","6.38","157,422.66","19,677.83","4.8820","0.6102","2","0.6045"
"10552 Endocrine disorders, w mod CC","10","34","3.40","161,231.50","16,123.15","9.5814","0.9581","3","0.9637"
"10553 Endocrine disorders, w severe CC","27","140","5.19","570,740.25","21,138.53","28.2430","1.0460","5","1.0349"
"10554 Endocrine disorders, w catas CC","86","948","11.02","5,909,966.38","71,204.41","246.6599","2.8681","26","2.8655"
"10560 Diabetes without complicated PDx, no CC","6","19","3.17","58,916.75","9,819.46","2.6525","0.4421","0","0.0000"
"10561 Diabetes without complicated PDx, w mild CC","9","23","2.56","100,659.75","11,184.42","5.2210","0.5801","2","0.6017"
"10562 Diabetes without complicated PDx, w mod CC","4","13","3.25","58,532.85","14,633.21","3.0583","0.7646","1","0.9646"
"10563 Diabetes without complicated PDx, w severe CC","13","47","3.62","144,296.45","11,099.73","10.7901","0.8300","0","0.0000"
"10564 Diabetes without complicated PDx, w catas CC","15","142","9.47","695,469.10","46,364.61","41.4753","2.7650","3","2.6151"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","3","20","6.67","148,586.00","49,528.67","12.3291","4.1097","2","4.0606"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","19","200","10.53","1,682,653.49","88,560.71","149.2700","7.8563","6","7.8451"
"11020 Operative insertion peritoneal cath for dialysis, no CC","5","90","18.00","351,865.75","70,373.15","11.7158","2.3432","2","2.1840"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","34","535","15.74","3,975,017.20","116,912.27","235.6804","6.9318","8","6.7616"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","4","20","5.00","175,321.75","43,830.44","18.6688","4.6672","1","4.6672"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","39","568","14.56","4,343,988.85","111,384.33","213.5973","5.4769","13","5.4833"
"11030 Kidney, ureter and maj bladder proc for neop, no CC","6","121","20.17","250,777.00","50,155.40","36.2968","6.0495","2","5.7728"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","15","464","30.93","2,687,613.75","179,174.25","148.0601","9.8707","5","9.3419"
"11033 Kidney, ureter and maj bladder proc for neop, w severe CC","4","79","19.75","373,479.65","93,369.91","28.1932","7.0483","2","7.0483"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","14","276","19.71","2,184,843.95","156,060.28","118.7718","8.4837","5","8.4837"
"11040 Kidney, ureter and maj bladder procedure, no CC","7","119","17.00","749,842.85","107,120.41","25.0862","3.5837","4","3.7128"
"11041 Kidney, ureter and maj bladder procedure, w mild CC","16","94","5.88","1,027,653.02","64,228.31","65.3157","4.0822","8","4.1331"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","5","38","7.60","422,105.50","84,421.10","28.6358","5.7272","3","4.9266"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","38","571","15.03","5,307,828.91","139,679.71","321.4340","8.4588","12","8.4644"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","31","405","13.06","3,152,256.65","101,685.70","174.1835","5.6188","12","5.6039"
"11060 Minor bladder procedure, no CC","2","37","18.50","587,316.75","293,658.38","4.6696","2.3348","1","1.4976"
"11061 Minor bladder procedure, w mild CC","1","1","1.00","26,573.50","26,573.50","2.9353","2.9353","1","2.9353"
"11062 Minor bladder procedure, w mod CC","6","96","16.00","791,409.50","131,901.58","47.2074","7.8679","0","0.0000"
"11063 Minor bladder procedure, w severe CC","2","26","13.00","198,388.50","99,194.25","4.5116","2.2558","0","0.0000"
