"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08573 Medical back problems, w severe CC","22","463","21.05","1,198,766.12","57,084.10","58.8505","2.6750","2","3.2981"
"08574 Medical back problems, w catas CC","32","529","16.53","2,505,302.75","78,290.71","137.2905","4.2903","10","4.2915"
"08580 Bone disease and specific arthropathies, no CC","2","5","2.50","14,170.00","7,085.00","1.1790","0.5895","0","0.0000"
"08582 Bone disease and specific arthropathies, w mod CC","1","17","17.00","39,979.00","39,979.00","1.5009","1.5009","0","0.0000"
"08583 Bone disease and specific arthropathies, w severe CC","7","51","7.29","108,207.00","21,641.40","15.0945","2.1564","0","0.0000"
"08584 Bone disease and specific arthropathies, w catas CC","12","78","6.50","216,616.08","18,051.34","41.7195","3.4766","2","3.5029"
"08593 Nonspecific arthropathies, w severe CC","3","21","7.00","23,643.00","7,881.00","2.9549","0.9850","0","0.0000"
"08594 Nonspecific arthropathies, w catas CC","5","78","15.60","354,366.25","70,873.25","6.2524","1.2505","0","0.0000"
"08600 Signs and symptoms of MS system & CT, no CC","1","1","1.00","5,302.00","5,302.00","0.3610","0.3610","0","0.0000"
"08602 Signs and symptoms of MS system & CT, w mod CC","2","15","7.50","32,454.00","32,454.00","1.1148","0.5574","0","0.0000"
"08610 Tendonitis, myositis and bursitis, no CC","16","77","4.81","429,554.91","28,636.99","8.9839","0.5615","5","0.5962"
"08611 Tendonitis, myositis and bursitis, w mild CC","33","81","2.45","733,384.90","23,657.58","26.9791","0.8175","12","0.8382"
"08612 Tendonitis, myositis and bursitis, w mod CC","18","44","2.44","299,464.85","16,636.94","23.9252","1.3292","9","1.4172"
"08613 Tendonitis, myositis and bursitis, w severe CC","121","710","5.87","3,895,026.41","34,166.90","196.0304","1.6201","32","1.6918"
"08614 Tendonitis, myositis and bursitis, w catas CC","140","920","6.57","6,593,323.97","48,126.45","326.7677","2.3341","53","2.3257"
"08620 Aftercare, MS system & CT, no CC","2","24","12.00","2,132.00","2,132.00","1.7260","0.8630","0","0.0000"
"08621 Aftercare, MS system & CT, w mild CC","1","1","1.00","12,867.00","12,867.00","1.3914","1.3914","1","1.3914"
"08622 Aftercare, MS system & CT, w mod CC","2","18","9.00","27,667.00","13,833.50","3.1568","1.5784","1","1.5784"
"08623 Aftercare, MS system & CT, w severe CC","1","11","11.00","37,888.00","37,888.00","2.5775","2.5775","0","0.0000"
"08624 Aftercare, MS system & CT, w catas CC","3","23","7.67","102,516.00","51,258.00","8.5943","2.8648","1","2.8454"
"08634 Fx, spr, str & disl of f arm,hand & foot age >17, w catas CC","3","24","8.00","73,257.00","24,419.00","5.6394","1.8798","1","1.8798"
"08640 Fx, spr, str & disl of f arm,hand & foot age 0-17, no CC","1","2","2.00","10,003.00","10,003.00","0.4998","0.4998","1","0.4998"
"08650 Fx, spr, str & disl of up arm& low leg age >17, no CC","2","4","2.00","39,547.00","19,773.50","1.0340","0.5170","0","0.0000"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","3","36","12.00","52,075.00","26,037.50","2.7720","0.9240","0","0.0000"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","4","18","4.50","115,686.50","28,921.63","5.3175","1.3294","2","1.3290"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","10","103","10.30","478,915.25","47,891.53","38.2200","3.8220","3","3.8220"
"08662 Fx, spr, str & disl of up arm& low leg age 0-17, w mod CC","1","1","1.00","28,493.00","28,493.00","0.9761","0.9761","1","0.9761"
"08664 Fx, spr, str & disl of up arm& low leg age 0-17, w sev to cat CC","1","9","9.00","72,778.00","72,778.00","2.5800","2.5800","1","2.5800"
"08670 other MS system and CT diagnoses, no CC","2","18","9.00","47,354.30","23,677.15","1.0565","0.5282","1","0.5492"
"08671 other MS system and CT diagnoses, w mild CC","1","16","16.00","26,174.00","26,174.00","0.6445","0.6445","0","0.0000"
"08672 other MS system and CT diagnoses, w mod CC","3","12","4.00","60,056.00","20,018.67","5.7986","1.9329","1","3.9990"
"08673 other MS system and CT diagnoses, w severe CC","2","11","5.50","19,730.50","9,865.25","2.3458","1.1729","0","0.0000"
"08674 other MS system and CT diagnoses, w catas CC","6","28","4.67","177,249.00","29,541.50","19.5465","3.2578","3","3.1908"
"08690 Pathol fracture and malignancy w chemotherapy, no CC","1","8","8.00","26,644.50","26,644.50","2.3545","2.3545","0","0.0000"
"08704 Pathol fracture and malignancy w radiotherapy, w catas CC","2","45","22.50","189,804.70","94,902.35","11.1856","5.5928","0","0.0000"
"08710 Pathol fracture and malignancy w diagnostic proc, no CC","1","12","12.00","46,703.15","46,703.15","1.8611","1.8611","0","0.0000"
"08711 Pathol fracture and malignancy w diagnostic proc, w mild CC","2","12","6.00","71,204.00","35,602.00","7.9216","3.9608","0","0.0000"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","1","27","27.00","77,460.75","77,460.75","4.1069","4.1069","1","4.1069"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","6","76","12.67","263,323.00","43,887.17","38.7336","6.4556","1","6.4556"
"08720 Pathol fracture and malignancy w blood transfusion, no CC","2","5","2.50","12,429.00","12,429.00","2.8783","1.4392","0","0.0000"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","8","91","11.38","191,419.75","27,345.68","23.0880","2.8860","0","0.0000"
"08723 Pathol fracture and malignancy w blood transfusion, w severe CC","8","114","14.25","235,890.50","33,698.64","19.1471","2.3934","0","0.0000"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","25","406","16.24","1,558,863.39","70,857.43","110.5005","4.4200","3","4.4528"
"08730 Major connective tissue Dx, no CC","8","47","5.88","223,939.50","27,992.44","5.1871","0.6484","3","0.7800"
"08731 Major connective tissue Dx, w mild CC","11","62","5.64","301,248.00","30,124.80","12.3173","1.1198","4","1.0337"
"08732 Major connective tissue Dx, w mod CC","10","99","9.90","487,916.25","60,989.53","22.5175","2.2518","5","1.3667"
"08733 Major connective tissue Dx, w severe CC","38","444","11.68","2,775,929.15","77,109.14","140.3422","3.6932","11","4.0581"
"08734 Major connective tissue Dx, w catas CC","94","1,312","13.96","8,945,702.26","98,304.42","400.3129","4.2586","27","4.3326"
"09013 Total mastectomy for malignancy, w severe CC","1","9","9.00","48,177.00","48,177.00","3.3007","3.3007","0","0.0000"
"09014 Total mastectomy for malignancy, w catas CC","2","16","8.00","219,693.00","109,846.50","10.4648","5.2324","1","5.2324"
"09020 Subtotal mastectomy for malignancy, no CC","2","21","10.50","33,821.05","16,910.53","3.3030","1.6515","0","0.0000"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","3","58","19.33","216,196.00","72,065.33","9.8349","3.2783","1","3.2783"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","32","468","14.63","1,274,580.60","39,830.64","63.2656","1.9770","5","1.9710"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","61","1,615","26.48","6,289,432.22","104,823.87","304.0180","4.9839","8","5.1019"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","74","1,645","22.23","4,766,396.08","67,132.34","328.0852","4.4336","12","4.4197"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","184","4,450","24.18","16,044,584.01","91,683.34","1,441.9996","7.8370","52","7.8323"
"09060 Skin graft and debridment, no CC","7","70","10.00","158,393.75","26,398.96","9.9713","1.4245","2","1.3602"
"09061 Skin graft and debridment, w mild CC","6","103","17.17","417,210.25","69,535.04","20.1995","3.3666","1","3.1821"
"09062 Skin graft and debridment, w mod CC","8","83","10.38","474,213.70","59,276.71","36.0924","4.5116","2","2.3960"
"09063 Skin graft and debridment, w severe CC","10","213","21.30","1,166,664.95","116,666.50","46.0578","4.6058","0","0.0000"
"09064 Skin graft and debridment, w catas CC","16","321","20.06","1,502,574.72","100,171.65","75.6427","4.7277","8","4.7185"
"09084 Skin, subcut tissue and breast plastic proc, w sev to cat CC","1","5","5.00","58,683.00","58,683.00","5.0749","5.0749","0","0.0000"
"09090 Other skin, subcut tissue and breast proc, no CC","6","53","8.83","176,524.00","29,420.67","5.7843","0.9640","3","1.0154"
"09091 Other skin, subcut tissue and breast proc, w mild CC","3","15","5.00","179,418.50","59,806.17","6.3470","2.1157","2","2.1530"
"09092 Other skin, subcut tissue and breast proc, w mod CC","4","97","24.25","331,635.15","82,908.79","12.4670","3.1168","2","3.1285"
"09093 Other skin, subcut tissue and breast proc, w severe CC","11","284","25.82","1,580,932.25","143,721.11","72.9179","6.6289","2","8.4092"
"09094 Other skin, subcut tissue and breast proc, w catas CC","24","442","18.42","2,121,976.80","88,415.70","106.8236","4.4510","7","4.4524"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","2","193","96.50","861,949.75","430,974.88","25.1558","12.5779","0","0.0000"
"09103 Skin graft and mult debride for ulcer or cellulitis, w severe CC","8","240","30.00","895,792.01","111,974.00","59.7496","7.4687","1","7.4687"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","12","473","39.42","1,186,042.49","98,836.87","119.1676","9.9306","3","9.9134"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","25","1,338","53.52","7,652,420.79","347,837.31","708.7160","28.3486","8","28.3479"
"09139 Trach for skin and breast diseases, w or wo CC","2","100","50.00","464,470.50","232,235.25","52.6506","26.3253","1","26.3253"
"09500 Skin ulcers, no CC","64","474","7.41","1,092,984.50","17,348.96","84.8600","1.3259","8","1.3668"
"09501 Skin ulcers, w mild CC","77","798","10.36","2,251,480.45","29,624.74","173.0216","2.2470","10","2.4485"
"09502 Skin ulcers, w mod CC","94","1,144","12.17","2,975,480.87","32,342.18","229.9708","2.4465","11","2.8799"
"09503 Skin ulcers, w severe CC","205","2,668","13.01","7,305,822.97","36,712.68","642.9234","3.1362","24","3.1455"
"09504 Skin ulcers, w catas CC","140","2,071","14.79","7,328,743.24","55,103.33","687.1679","4.9083","19","4.9038"
"09510 Severe skin disorders, no CC","16","94","5.88","335,458.25","20,966.14","10.6695","0.6668","3","0.7976"
"09511 Severe skin disorders, w mild CC","11","105","9.55","251,711.09","22,882.83","11.4431","1.0403","0","0.0000"
"09512 Severe skin disorders, w mod CC","12","217","18.08","627,206.09","62,720.61","27.8410","2.3201","1","4.5148"
"09513 Severe skin disorders, w severe CC","24","216","9.00","657,507.87","28,587.30","37.9714","1.5821","4","1.5933"
"09514 Severe skin disorders, w catas CC","52","628","12.08","2,864,293.26","58,454.96","222.7620","4.2839","11","4.2817"
"09522 Moderate skin disorders, w mild to mod CC","1","13","13.00","22,851.00","22,851.00","0.8156","0.8156","0","0.0000"
"09523 Moderate skin disorders, w severe CC","2","34","17.00","52,762.00","26,381.00","2.2331","1.1166","0","0.0000"
"09524 Moderate skin disorders, w catas CC","1","8","8.00","77,395.00","77,395.00","2.5120","2.5120","1","2.5120"
"09530 Minor skin disorders, no CC","1","3","3.00","35,380.00","35,380.00","0.2444","0.2444","1","0.2444"
"09533 Minor skin disorders, w severe CC","4","30","7.50","96,116.00","32,038.67","2.5431","0.6358","0","0.0000"
"09534 Minor skin disorders, w catas CC","4","31","7.75","181,563.00","45,390.75","5.5720","1.3930","0","0.0000"
"09540 Malignant breast disorders, no CC","145","870","6.00","1,875,263.78","13,588.87","134.4193","0.9270","13","0.9182"
"09541 Malignant breast disorders, w mild CC","73","526","7.21","1,592,085.55","22,744.08","83.9577","1.1501","10","1.0755"
"09542 Malignant breast disorders, w mod CC","24","165","6.88","447,006.00","20,318.45","32.9110","1.3713","3","1.0993"
"09543 Malignant breast disorders, w severe CC","110","726","6.60","1,939,954.34","18,475.76","153.4282","1.3948","10","1.3759"
"09544 Malignant breast disorders, w catas CC","127","1,050","8.27","3,248,813.87","26,849.70","310.5714","2.4454","19","2.4399"
"09550 Non-malignant breast disorders, no CC","1","38","38.00","116,832.00","116,832.00","1.9086","1.9086","0","0.0000"
"09554 Non-malignant breast disorders, w sev to cat CC","3","19","6.33","86,371.25","28,790.42","4.4662","1.4887","0","0.0000"
"09560 Cellulitis Age > 17, no CC","28","251","8.96","1,131,668.42","40,416.73","21.3982","0.7642","7","0.6271"
"09561 Cellulitis Age > 17, w mild CC","44","276","6.27","970,648.60","22,060.20","46.0527","1.0467","11","1.2132"
"09562 Cellulitis Age > 17, w mod CC","36","184","5.11","1,161,717.29","32,269.92","60.9685","1.6936","11","1.9694"
"09563 Cellulitis Age > 17, w severe CC","117","719","6.15","2,828,921.87","25,485.78","215.7240","1.8438","33","2.0134"
"09564 Cellulitis Age > 17, w catas CC","212","2,020","9.53","12,429,362.01","60,631.03","737.9514","3.4809","61","3.5868"
"09574 Cellulitis Age 0-17, w sev to cat CC","1","3","3.00","14,270.25","14,270.25","1.0522","1.0522","1","1.0522"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","6","10","1.67","47,988.00","9,597.60","1.5852","0.2642","0","0.0000"
"09582 Trauma to skin, subcut tissue & breast  age >17, w mod CC","1","2","2.00","9,811.00","9,811.00","0.4611","0.4611","1","0.4611"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","7","67","9.57","188,822.00","37,764.40","7.5533","1.0790","0","0.0000"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","2","22","11.00","71,098.25","35,549.13","6.4101","3.2050","0","0.0000"
"09594 Trauma to skin, subcut tissue & breast  age 0-17, w sev to cat CC","1","1","1.00","0.00","0.00","0.8713","0.8713","0","0.0000"
"09610 Malignant breast dis w chemotherapy, no CC","3","3","1.00","10,228.00","3,409.33","3.4770","1.1590","0","0.0000"
"09612 Malignant breast dis w chemotherapy, w mild to mod CC","1","3","3.00","6,083.00","6,083.00","1.8064","1.8064","0","0.0000"
"09613 Malignant breast dis w chemotherapy, w severe CC","2","56","28.00","51,511.00","51,511.00","6.9852","3.4926","0","0.0000"
"09614 Malignant breast dis w chemotherapy, w catas CC","4","53","13.25","179,411.25","59,803.75","22.8615","5.7154","1","5.6724"
"09624 Malignant breast dis w radiotherapy, w catas CC","1","20","20.00","119,833.00","119,833.00","6.7429","6.7429","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","4","38","9.50","121,232.00","30,308.00","5.5660","1.3915","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","4","86","21.50","215,115.00","53,778.75","7.0546","1.7636","0","0.0000"
"09634 Malignant breast dis w diag proc, w sev to cat CC","23","439","19.09","1,980,103.88","94,290.66","75.6313","3.2883","6","3.2762"
"09640 Malignant breast dis w blood transfusion, no CC","8","119","14.88","251,801.54","35,971.65","8.2665","1.0333","1","0.6001"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","15","153","10.20","413,081.75","27,538.78","22.0571","1.4705","3","1.4662"
"09643 Malignant breast dis w blood transfusion, w severe CC","22","229","10.41","769,592.14","38,479.61","38.7352","1.7607","1","1.7592"
"09644 Malignant breast dis w blood transfusion, w catas CC","51","713","13.98","2,395,017.04","48,877.90","205.1217","4.0220","5","4.0456"
"10010 Pituitary procedures, no CC","1","13","13.00","98,635.00","98,635.00","7.6580","7.6580","1","7.6580"
"10013 Pituitary procedures, w severe CC","1","12","12.00","112,057.00","112,057.00","8.6740","8.6740","0","0.0000"
"10014 Pituitary procedures, w catas CC","1","22","22.00","259,757.00","259,757.00","11.3152","11.3152","0","0.0000"
"10024 Adrenal procedures, w sev to cat CC","2","101","50.50","179,252.00","89,626.00","12.5600","6.2800","0","0.0000"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","3","90","30.00","383,045.00","127,681.67","15.9625","5.3208","1","5.4110"
"10044 Amput of lower limb for endoc, nut & met dis/Adult, w catas CC","1","33","33.00","309,356.00","309,356.00","8.9694","8.9694","0","0.0000"
"10060 Skin grafts & wound debrid for endoc, nut & met dis, no CC","1","25","25.00","131,965.00","131,965.00","2.1161","2.1161","0","0.0000"
"10062 Skin grafts & wound debrid for endoc, nut & met dis, w mild to mod CC","1","6","6.00","31,482.00","31,482.00","2.4595","2.4595","0","0.0000"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","8","121","15.13","560,120.25","70,015.03","56.2480","7.0310","2","7.0310"
"10084 Thyroid procedures, w catas CC","1","82","82.00","187,788.00","187,788.00","4.8904","4.8904","0","0.0000"
"10100 Other endocrine, nut & met OR procedures, no CC","4","64","16.00","199,241.50","49,810.38","8.4089","2.1022","0","0.0000"
"10102 Other endocrine, nut & met OR procedures, w mild to mod CC","2","4","2.00","21,480.00","10,740.00","5.4482","2.7241","0","0.0000"
"10103 Other endocrine, nut & met OR procedures, w severe CC","2","21","10.50","15,079.00","15,079.00","8.0812","4.0406","0","0.0000"
"10104 Other endocrine, nut & met OR procedures, w catas CC","2","2","1.00","127,900.00","63,950.00","9.7572","4.8786","1","4.8786"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","11","599","54.45","2,339,366.55","259,929.62","302.2855","27.4805","1","27.4805"
"10129 Trach for endocrine, nut & met diseases, w or wo CC","1","58","58.00","194,884.00","194,884.00","16.2107","16.2107","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","17","67","3.94","172,145.75","11,476.38","8.1302","0.4782","3","0.4404"
"10501 Diabetes with complicated PDx, w mild CC","14","30","2.14","200,020.75","14,287.20","9.7021","0.6930","1","0.6193"
"10502 Diabetes with complicated PDx, w mod CC","26","104","4.00","406,588.17","16,263.53","25.2113","0.9697","4","1.0772"
"10503 Diabetes with complicated PDx, w severe CC","117","772","6.60","2,705,833.16","25,288.16","116.6711","0.9972","13","0.9440"
"10504 Diabetes with complicated PDx, w catas CC","215","1,781","8.28","9,724,640.68","46,088.34","507.8883","2.3623","43","2.2790"
"10510 Severe metabolic disorder in adult, no CC","1","4","4.00","11,016.00","11,016.00","0.6430","0.6430","0","0.0000"
"10511 Severe metabolic disorder in adult, w mild CC","1","3","3.00","3,701.00","3,701.00","1.0340","1.0340","0","0.0000"
"10512 Severe metabolic disorder in adult, w mod CC","2","3","1.50","18,169.00","9,084.50","2.5300","1.2650","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","4","26","6.50","76,633.00","25,544.33","7.0186","1.7546","1","1.7859"
"10514 Severe metabolic disorder in adult, w catas CC","2","23","11.50","97,087.25","48,543.63","6.7604","3.3802","0","0.0000"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","60","210","3.50","758,674.08","13,310.07","21.8514","0.3642","4","0.3541"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","30","102","3.40","276,539.61","9,535.85","15.9283","0.5309","3","0.6145"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","50","215","4.30","732,712.29","14,654.25","31.2897","0.6258","7","0.7298"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","141","721","5.11","2,670,693.15","19,637.45","102.9158","0.7299","13","0.7079"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","142","1,138","8.01","5,594,658.17","41,751.18","298.3242","2.1009","20","1.8786"
"10541 Inborn errors of metabolism, w mild CC","1","9","9.00","22,615.00","22,615.00","0.4640","0.4640","0","0.0000"
"10543 Inborn errors of metabolism, w severe CC","8","33","4.13","106,497.00","13,312.13","8.6774","1.0847","1","1.0267"
"10544 Inborn errors of metabolism, w catas CC","6","42","7.00","253,034.61","42,172.44","8.0380","1.3397","1","1.2600"
"10550 Endocrine disorders, no CC","25","111","4.44","282,853.50","12,856.98","11.8754","0.4750","1","0.4689"
"10551 Endocrine disorders, w mild CC","14","94","6.71","349,258.75","26,866.06","8.4868","0.6062","1","0.6136"
"10552 Endocrine disorders, w mod CC","14","205","14.64","599,453.75","42,818.13","14.0156","1.0011","4","0.9468"
"10553 Endocrine disorders, w severe CC","63","341","5.41","1,227,068.05","20,797.76","66.1593","1.0501","9","1.0316"
"10554 Endocrine disorders, w catas CC","92","914","9.93","5,842,321.46","66,390.02","259.6085","2.8218","25","2.8366"
"10560 Diabetes without complicated PDx, no CC","7","18","2.57","77,274.50","12,879.08","2.8680","0.4097","1","0.4096"
"10561 Diabetes without complicated PDx, w mild CC","3","30","10.00","139,535.00","46,511.67","2.2375","0.7458","0","0.0000"
"10562 Diabetes without complicated PDx, w mod CC","2","46","23.00","184,033.00","92,016.50","4.9234","2.4617","1","1.0600"
"10563 Diabetes without complicated PDx, w severe CC","20","102","5.10","328,627.00","16,431.35","13.4187","0.6709","2","0.6310"
"10564 Diabetes without complicated PDx, w catas CC","15","124","8.27","578,766.75","38,584.45","18.5618","1.2375","3","1.2161"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","4","35","8.75","182,307.50","45,576.88","16.5291","4.1323","2","4.2040"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","18","263","14.61","1,870,783.05","110,046.06","141.7621","7.8757","2","7.9781"
"11020 Operative insertion peritoneal cath for dialysis, no CC","2","8","4.00","95,694.00","47,847.00","3.7575","1.8788","1","1.6965"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","8","223","27.88","686,561.86","114,426.98","41.2844","5.1606","1","2.9311"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","3","23","7.67","45,377.00","22,688.50","14.0016","4.6672","2","4.6672"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","42","649","15.45","3,717,650.37","88,515.49","230.9216","5.4981","15","5.5048"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","2","22","11.00","161,355.00","80,677.50","21.0280","10.5140","1","10.5140"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","10","223","22.30","1,272,810.80","141,423.42","84.8333","8.4833","3","8.4837"
"11040 Kidney, ureter and maj bladder procedure, no CC","3","18","6.00","122,781.00","40,927.00","6.5451","2.1817","2","2.1817"
"11041 Kidney, ureter and maj bladder procedure, w mild CC","2","11","5.50","92,748.75","46,374.38","8.4690","4.2345","1","3.9642"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","2","4","2.00","29,715.00","14,857.50","5.6800","2.8400","0","0.0000"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","8","107","13.38","561,465.00","80,209.29","44.4200","5.5525","2","3.4080"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","35","612","17.49","4,980,585.77","150,926.84","196.8345","5.6238","15","5.6182"
"11060 Minor bladder procedure, no CC","1","16","16.00","57,482.00","57,482.00","1.6784","1.6784","0","0.0000"
"11061 Minor bladder procedure, w mild CC","1","9","9.00","31,374.50","31,374.50","4.3167","4.3167","1","4.3167"
"11062 Minor bladder procedure, w mod CC","2","22","11.00","245,365.00","122,682.50","13.0382","6.5191","1","5.1703"
"11064 Minor bladder procedure, w catas CC","8","57","7.13","387,506.30","55,358.04","34.4720","4.3090","3","4.3090"
"11070 Transurethral proc, exc prostatectomy, no CC","1","35","35.00","122,199.00","122,199.00","1.6914","1.6914","0","0.0000"
"11074 Transurethral proc, exc prostatectomy, w catas CC","1","20","20.00","59,659.00","59,659.00","3.7128","3.7128","0","0.0000"
"11090 Other kidney & urinary tract OR proc, no CC","4","8","2.00","73,147.00","18,286.75","6.4732","1.6183","2","1.6183"
"11092 Other kidney & urinary tract OR proc, w mild to mod CC","10","154","15.40","514,489.00","51,448.90","29.4072","2.9407","3","2.5003"
"11093 Other kidney & urinary tract OR proc, w severe CC","7","205","29.29","541,428.65","77,346.95","27.1448","3.8778","0","0.0000"
"11094 Other kidney & urinary tract OR proc, w catas CC","69","1,873","27.14","8,656,765.83","131,163.12","420.2113","6.0900","16","6.1034"
"11104 Ureteroscopy, w sev to cat CC","5","60","12.00","410,503.00","82,100.60","27.3560","5.4712","4","5.4712"
"11110 Cystourethroscopy, no CC","2","14","7.00","45,978.91","22,989.46","2.5315","1.2658","1","1.1123"
"11111 Cystourethroscopy, w mild CC","2","17","8.50","52,237.00","26,118.50","2.8612","1.4306","0","0.0000"
"11112 Cystourethroscopy, w mod CC","1","14","14.00","258,999.00","258,999.00","7.7588","7.7588","1","7.7588"
"11113 Cystourethroscopy, w severe CC","4","56","14.00","236,837.00","59,209.25","9.8986","2.4746","2","2.4731"
"11114 Cystourethroscopy, w catas CC","17","409","24.06","2,197,471.75","137,341.98","91.4554","5.3797","4","5.3828"
"11139 Trach for KUB diseases w mech vent 96+ hr, w or wo CC","71","3,842","54.11","20,752,372.86","314,429.89","2,592.3448","36.5119","20","36.4995"
"11149 Trach for KUB diseases, w or wo CC","8","568","71.00","3,168,883.26","396,110.41","204.4950","25.5619","2","25.6833"
"11159 Plasmapheresis for kidney and urinary tract dis, w or wo CC","3","18","6.00","359,313.00","119,771.00","64.9812","21.6604","1","21.6604"
"11500 Chronic renal failure, age > 17, no CC","256","1,088","4.25","3,022,032.71","12,334.83","172.2426","0.6728","44","0.6893"
"11501 Chronic renal failure, age > 17, w mild CC","239","1,457","6.10","3,956,879.09","17,664.64","196.6302","0.8227","40","0.8437"
"11502 Chronic renal failure, age > 17, w mod CC","229","1,457","6.36","4,561,545.18","21,516.72","251.4830","1.0982","34","1.1192"
"11503 Chronic renal failure, age > 17, w severe CC","639","4,028","6.30","17,021,834.88","28,135.26","872.6166","1.3656","151","1.3895"
"11504 Chronic renal failure, age > 17, w catas CC","515","6,201","12.04","31,431,541.85","62,488.15","1,745.5031","3.3893","138","3.2739"
"11510 Chronic renal failure, age < 18, no CC","1","1","1.00","6,495.00","6,495.00","0.7362","0.7362","0","0.0000"
"11512 Chronic renal failure, age < 18, w mod CC","1","2","2.00","4,889.00","4,889.00","1.7164","1.7164","0","0.0000"
"11514 Chronic renal failure, age < 18, w sev to cat CC","4","61","15.25","325,106.00","108,368.67","12.0319","3.0080","1","3.0231"
"11529 Admit for renal dialysis, w or wo CC","1","3","3.00","6,821.00","6,821.00","0.9901","0.9901","1","0.9901"
"11530 Kidney and urinary tract neoplasm, no CC","30","146","4.87","324,734.75","11,597.67","25.6332","0.8544","7","0.8103"
"11531 Kidney and urinary tract neoplasm, w mild CC","9","49","5.44","158,134.78","17,570.53","9.7112","1.0790","0","0.0000"
"11532 Kidney and urinary tract neoplasm, w mod CC","10","58","5.80","93,302.50","10,366.94","12.0178","1.2018","0","0.0000"
"11533 Kidney and urinary tract neoplasm, w severe CC","36","200","5.56","475,684.91","13,990.73","81.4604","2.2628","1","2.2923"
"11534 Kidney and urinary tract neoplasm, w catas CC","42","384","9.14","862,784.63","22,122.68","154.9976","3.6904","4","3.6339"
"11540 Kidney and urinary tract infection, no CC","69","420","6.09","1,398,163.55","20,868.11","38.8157","0.5625","18","0.6660"
"11541 Kidney and urinary tract infection, w mild CC","165","797","4.83","3,183,290.72","20,147.41","193.9522","1.1755","39","1.3286"
"11542 Kidney and urinary tract infection, w mod CC","140","1,098","7.84","3,815,800.20","28,057.35","202.1346","1.4438","20","1.5377"
"11543 Kidney and urinary tract infection, w severe CC","756","6,080","8.04","20,473,559.05","28,514.71","1,046.8702","1.3847","143","1.4725"
"11544 Kidney and urinary tract infection, w catas CC","1,313","14,485","11.03","64,150,319.47","50,353.47","4,969.2801","3.7847","320","3.7307"
"11550 Urinary stone, no CC","2","17","8.50","53,581.00","26,790.50","1.7010","0.8505","0","0.0000"
"11551 Urinary stone, w mild CC","1","6","6.00","35,229.00","35,229.00","0.6488","0.6488","1","0.6488"
"11553 Urinary stone, w severe CC","6","40","6.67","137,161.75","22,860.29","5.6577","0.9430","1","0.9541"
"11554 Urinary stone, w catas CC","9","114","12.67","519,471.50","57,719.06","20.1468","2.2385","3","2.2249"
"11560 Kidney and urinary tract signs & symptoms, no CC","4","11","2.75","20,948.75","5,237.19","1.5716","0.3929","0","0.0000"
