"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08651 Fx, spr, str & disl of up arm& low leg age >17, w mild CC","4","10","2.50","51,535.50","12,883.88","4.1759","1.0440","0","0.0000"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","3","11","3.67","224,438.35","74,812.78","5.0704","1.6901","1","2.0954"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","10","84","8.40","542,379.11","54,237.91","28.6140","2.8614","2","3.3099"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","8","113","14.13","746,134.60","93,266.83","30.0410","3.7551","2","3.8220"
"08670 other MS system and CT diagnoses, no CC","2","36","18.00","189,898.25","94,949.13","1.3468","0.6734","0","0.0000"
"08671 other MS system and CT diagnoses, w mild CC","2","10","5.00","70,992.00","35,496.00","2.7020","1.3510","1","1.3510"
"08672 other MS system and CT diagnoses, w mod CC","6","107","17.83","552,668.00","92,111.33","25.2995","4.2166","3","3.5724"
"08673 other MS system and CT diagnoses, w severe CC","2","12","6.00","96,944.00","48,472.00","2.2637","1.1318","1","1.1729"
"08674 other MS system and CT diagnoses, w catas CC","6","107","17.83","284,131.40","47,355.23","19.7808","3.2968","0","0.0000"
"08691 Pathol fracture and malignancy w chemotherapy, w mild CC","1","2","2.00","25,901.50","25,901.50","4.0398","4.0398","0","0.0000"
"08692 Pathol fracture and malignancy w chemotherapy, w mod CC","1","10","10.00","86,267.00","86,267.00","7.4895","7.4895","0","0.0000"
"08711 Pathol fracture and malignancy w diagnostic proc, w mild CC","3","97","32.33","292,589.00","97,529.67","14.5128","4.8376","0","0.0000"
"08712 Pathol fracture and malignancy w diagnostic proc, w mod CC","11","170","15.45","1,033,667.11","93,969.74","70.3754","6.3978","3","5.7213"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","3","49","16.33","239,544.00","79,848.00","12.3207","4.1069","0","0.0000"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","4","82","20.50","351,525.00","87,881.25","25.8168","6.4542","0","0.0000"
"08720 Pathol fracture and malignancy w blood transfusion, no CC","12","163","13.58","810,225.65","67,518.80","23.2224","1.9352","1","3.4421"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","8","86","10.75","396,918.07","49,614.76","34.0785","4.2598","0","0.0000"
"08723 Pathol fracture and malignancy w blood transfusion, w severe CC","5","37","7.40","188,429.25","37,685.85","11.9326","2.3865","1","2.3482"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","11","95","8.64","604,874.04","54,988.55","48.6541","4.4231","3","4.4231"
"08730 Major connective tissue Dx, no CC","10","37","3.70","102,060.75","10,206.08","6.9788","0.6979","0","0.0000"
"08731 Major connective tissue Dx, w mild CC","13","93","7.15","508,782.00","39,137.08","23.2280","1.7868","0","0.0000"
"08732 Major connective tissue Dx, w mod CC","15","120","8.00","770,589.18","51,372.61","39.7905","2.6527","2","2.3303"
"08733 Major connective tissue Dx, w severe CC","78","1,211","15.53","13,192,735.43","175,903.14","372.2870","4.7729","30","4.8045"
"08734 Major connective tissue Dx, w catas CC","102","1,471","14.42","13,025,917.05","127,705.07","441.4138","4.3276","30","4.3153"
"09010 Total mastectomy for malignancy, no CC","1","2","2.00","68,722.00","68,722.00","2.6402","2.6402","0","0.0000"
"09012 Total mastectomy for malignancy, w mild to mod CC","1","8","8.00","48,546.50","48,546.50","6.0747","6.0747","0","0.0000"
"09014 Total mastectomy for malignancy, w catas CC","2","21","10.50","250,888.00","125,444.00","10.4648","5.2324","0","0.0000"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","3","51","17.00","159,430.61","53,143.54","9.8349","3.2783","0","0.0000"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","36","504","14.00","1,879,446.36","52,206.84","73.8354","2.0510","6","1.9960"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","125","2,985","23.88","13,785,304.36","110,282.43","722.8270","5.7826","26","6.0167"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","37","950","25.68","3,518,855.35","95,104.20","164.3875","4.4429","6","4.4382"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","74","1,590","21.49","8,468,488.57","114,439.03","579.5126","7.8313","9","7.8398"
"09060 Skin graft and debridment, no CC","22","210","9.55","740,457.70","33,657.17","35.2337","1.6015","1","1.4891"
"09061 Skin graft and debridment, w mild CC","39","506","12.97","2,152,229.54","55,185.37","121.1416","3.1062","3","3.1821"
"09062 Skin graft and debridment, w mod CC","23","566","24.61","2,491,694.72","108,334.55","128.4865","5.5864","2","4.7566"
"09063 Skin graft and debridment, w severe CC","30","665","22.17","3,883,385.44","129,446.18","197.7074","6.5902","8","7.3979"
"09064 Skin graft and debridment, w catas CC","12","174","14.50","823,341.00","68,611.75","56.3861","4.6988","4","4.7185"
"09079 Perianal and pilonidal procedures, w or wo CC","1","16","16.00","54,709.25","54,709.25","1.5700","1.5700","0","0.0000"
"09090 Other skin, subcut tissue and breast proc, no CC","5","80","16.00","493,682.65","98,736.53","6.3756","1.2751","0","0.0000"
"09091 Other skin, subcut tissue and breast proc, w mild CC","6","44","7.33","234,635.14","39,105.86","12.4760","2.0793","3","2.0027"
"09092 Other skin, subcut tissue and breast proc, w mod CC","5","71","14.20","464,321.28","92,864.26","19.0031","3.8006","2","4.0503"
"09093 Other skin, subcut tissue and breast proc, w severe CC","11","277","25.18","2,074,174.76","188,561.34","98.4304","8.9482","1","8.4092"
"09094 Other skin, subcut tissue and breast proc, w catas CC","11","198","18.00","1,021,109.80","92,828.16","48.9764","4.4524","2","4.4524"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","3","100","33.33","615,349.25","205,116.42","23.4699","7.8233","1","8.5841"
"09103 Skin graft and mult debride for ulcer or cellulitis, w severe CC","2","74","37.00","137,793.95","68,896.98","14.9374","7.4687","1","7.4687"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","8","256","32.00","1,468,012.47","183,501.56","79.3072","9.9134","2","9.9134"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","18","921","51.17","6,391,048.00","355,058.22","510.2820","28.3490","7","28.3490"
"09152 Skin graft and/or multiple debridment, w mild to mod CC","8","189","23.63","1,159,423.70","144,927.96","63.5498","7.9437","3","7.4638"
"09154 Skin graft and/or multiple debridment, w catas CC","1","30","30.00","345,824.50","345,824.50","7.1141","7.1141","1","7.1141"
"09500 Skin ulcers, no CC","158","1,126","7.13","3,345,890.77","21,311.41","220.1938","1.3936","13","1.5504"
"09501 Skin ulcers, w mild CC","206","1,973","9.58","7,337,761.71","35,620.20","527.0996","2.5587","23","2.4377"
"09502 Skin ulcers, w mod CC","78","1,187","15.22","4,018,680.75","51,521.55","249.8790","3.2036","10","3.8082"
"09503 Skin ulcers, w severe CC","137","1,407","10.27","5,771,194.21","42,749.59","509.3445","3.7178","13","4.6569"
"09504 Skin ulcers, w catas CC","82","1,293","15.77","4,639,053.40","57,272.26","403.1023","4.9159","18","4.8713"
"09510 Severe skin disorders, no CC","22","338","15.36","960,555.05","45,740.72","20.5316","0.9333","4","0.8725"
"09511 Severe skin disorders, w mild CC","7","70","10.00","400,750.00","57,250.00","11.3109","1.6158","1","2.7004"
"09512 Severe skin disorders, w mod CC","26","350","13.46","2,528,894.94","101,155.80","96.8903","3.7266","5","4.5129"
"09513 Severe skin disorders, w severe CC","19","256","13.47","899,553.75","47,344.93","30.6891","1.6152","5","1.5869"
"09514 Severe skin disorders, w catas CC","19","216","11.37","1,232,344.00","64,860.21","80.7617","4.2506","8","4.2669"
"09524 Moderate skin disorders, w catas CC","3","17","5.67","43,128.00","21,564.00","7.4858","2.4953","1","2.4618"
"09530 Minor skin disorders, no CC","4","9","2.25","33,519.00","8,379.75","1.2311","0.3078","1","0.3289"
"09531 Minor skin disorders, w mild CC","7","96","13.71","210,871.72","35,145.29","7.0982","1.0140","2","1.7564"
"09532 Minor skin disorders, w mod CC","3","27","9.00","83,654.77","27,884.92","4.5997","1.5332","0","0.0000"
"09533 Minor skin disorders, w severe CC","5","27","5.40","112,637.75","22,527.55","11.6502","2.3300","1","3.6652"
"09540 Malignant breast disorders, no CC","132","620","4.70","2,003,773.66","15,295.98","110.0497","0.8337","6","0.8321"
"09541 Malignant breast disorders, w mild CC","197","1,316","6.68","4,506,686.72","22,876.58","249.1253","1.2646","19","1.2006"
"09542 Malignant breast disorders, w mod CC","60","548","9.13","2,334,101.99","38,901.70","164.3433","2.7391","6","3.0664"
"09543 Malignant breast disorders, w severe CC","89","628","7.06","1,891,752.12","21,497.18","123.7621","1.3906","11","1.4095"
"09544 Malignant breast disorders, w catas CC","57","407","7.14","1,902,666.05","33,380.11","139.8332","2.4532","5","2.4251"
"09554 Non-malignant breast disorders, w sev to cat CC","1","1","1.00","22,871.00","22,871.00","1.4176","1.4176","1","1.4176"
"09560 Cellulitis Age > 17, no CC","54","278","5.15","1,268,388.98","23,488.68","37.4230","0.6930","11","0.6627"
"09561 Cellulitis Age > 17, w mild CC","73","393","5.38","1,644,733.81","22,530.60","85.3548","1.1692","12","1.0377"
"09562 Cellulitis Age > 17, w mod CC","79","490","6.20","3,011,316.31","38,606.62","176.5790","2.2352","16","2.2480"
"09563 Cellulitis Age > 17, w severe CC","108","710","6.57","4,043,011.39","37,435.29","245.1499","2.2699","21","2.0611"
"09564 Cellulitis Age > 17, w catas CC","174","1,728","9.93","12,102,480.65","69,554.49","780.2881","4.4844","52","4.7508"
"09572 Cellulitis Age 0-17, w mod CC","1","6","6.00","50,113.00","50,113.00","1.0200","1.0200","1","1.0200"
"09574 Cellulitis Age 0-17, w sev to cat CC","1","8","8.00","60,377.00","60,377.00","1.0522","1.0522","0","0.0000"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","4","5","1.25","64,578.75","16,144.69","1.2047","0.3012","1","0.3135"
"09581 Trauma to skin, subcut tissue & breast  age >17, w mild CC","2","10","5.00","43,295.00","21,647.50","1.4960","0.7480","0","0.0000"
"09582 Trauma to skin, subcut tissue & breast  age >17, w mod CC","1","1","1.00","9,976.00","9,976.00","1.7527","1.7527","0","0.0000"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","4","70","17.50","495,377.47","123,844.37","16.2999","4.0750","1","2.6802"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","5","33","6.60","276,739.00","55,347.80","15.9929","3.1986","0","0.0000"
"09592 Trauma to skin, subcut tissue & breast  age 0-17, w mod CC","2","2","1.00","70,129.50","35,064.75","1.7358","0.8679","0","0.0000"
"09612 Malignant breast dis w chemotherapy, w mild to mod CC","5","109","21.80","422,210.34","84,442.07","28.3072","5.6614","2","6.5057"
"09613 Malignant breast dis w chemotherapy, w severe CC","4","56","14.00","229,112.95","57,278.24","13.4320","3.3580","0","0.0000"
"09614 Malignant breast dis w chemotherapy, w catas CC","3","27","9.00","115,890.65","38,630.22","16.7880","5.5960","2","5.5292"
"09620 Malignant breast dis w radiotherapy, no CC","3","116","38.67","601,888.50","200,629.50","12.4188","4.1396","0","0.0000"
"09622 Malignant breast dis w radiotherapy, w mild to mod CC","1","79","79.00","345,414.00","345,414.00","4.8938","4.8938","0","0.0000"
"09623 Malignant breast dis w radiotherapy, w severe CC","2","21","10.50","90,927.00","45,463.50","11.0178","5.5089","0","0.0000"
"09624 Malignant breast dis w radiotherapy, w catas CC","1","3","3.00","7,814.00","7,814.00","6.6080","6.6080","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","3","42","14.00","231,638.25","77,212.75","6.6937","2.2312","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","5","60","12.00","293,927.14","58,785.43","8.6450","1.7290","0","0.0000"
"09634 Malignant breast dis w diag proc, w sev to cat CC","19","197","10.37","1,083,016.70","57,000.88","61.6713","3.2459","5","3.1851"
"09640 Malignant breast dis w blood transfusion, no CC","18","146","8.11","548,587.58","30,477.09","14.0340","0.7797","0","0.0000"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","11","49","4.45","196,848.40","17,895.31","15.6458","1.4223","2","1.4366"
"09643 Malignant breast dis w blood transfusion, w severe CC","8","74","9.25","172,540.50","21,567.56","14.0326","1.7541","0","0.0000"
"09644 Malignant breast dis w blood transfusion, w catas CC","37","507","13.70","2,425,206.48","65,546.12","147.6803","3.9914","7","3.9554"
"10014 Pituitary procedures, w catas CC","4","56","14.00","716,996.75","179,249.19","45.2608","11.3152","2","11.3152"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","1","8","8.00","35,587.40","35,587.40","5.4110","5.4110","0","0.0000"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","10","247","24.70","1,678,396.34","167,839.63","69.9585","6.9958","4","7.0310"
"10084 Thyroid procedures, w catas CC","1","12","12.00","109,754.00","109,754.00","4.7528","4.7528","0","0.0000"
"10103 Other endocrine, nut & met OR procedures, w severe CC","1","6","6.00","80,843.25","80,843.25","4.0406","4.0406","0","0.0000"
"10104 Other endocrine, nut & met OR procedures, w catas CC","2","7","3.50","363,487.00","181,743.50","9.7572","4.8786","0","0.0000"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","9","320","35.56","1,787,361.55","198,595.73","247.3245","27.4805","0","0.0000"
"10129 Trach for endocrine, nut & met diseases, w or wo CC","1","26","26.00","305,218.50","305,218.50","16.2107","16.2107","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","45","213","4.73","982,267.49","21,828.17","23.2078","0.5157","1","0.4723"
"10501 Diabetes with complicated PDx, w mild CC","61","213","3.49","1,194,355.73","19,579.60","54.9723","0.9012","12","0.8248"
"10502 Diabetes with complicated PDx, w mod CC","92","399","4.34","2,010,813.72","22,096.85","126.6094","1.3762","18","1.4537"
"10503 Diabetes with complicated PDx, w severe CC","133","755","5.68","4,831,566.89","36,327.57","189.6617","1.4260","21","1.3073"
"10504 Diabetes with complicated PDx, w catas CC","330","3,357","10.17","22,115,116.50","67,424.14","1,196.2384","3.6250","68","3.7518"
"10512 Severe metabolic disorder in adult, w mod CC","1","2","2.00","3,133.00","3,133.00","1.2650","1.2650","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","1","1","1.00","21,204.00","21,204.00","1.6609","1.6609","0","0.0000"
"10514 Severe metabolic disorder in adult, w catas CC","2","20","10.00","51,202.00","25,601.00","6.7604","3.3802","0","0.0000"
"10524 Severe metabolic disorder in child, w sev to cat CC","1","3","3.00","17,441.25","17,441.25","7.2484","7.2484","1","7.2484"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","151","527","3.49","2,673,923.57","17,708.10","64.2584","0.4256","11","0.4539"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","92","351","3.82","1,529,575.89","16,995.29","63.1243","0.6861","6","0.6373"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","89","325","3.65","1,866,422.69","20,971.04","99.7448","1.1207","9","1.1401"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","146","681","4.66","3,322,531.10","22,757.06","185.5373","1.2708","24","1.6505"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","162","1,115","6.88","8,329,811.48","51,737.96","471.0802","2.9079","38","2.7266"
"10540 Inborn errors of metabolism, no CC","1","6","6.00","8,084.50","8,084.50","0.4281","0.4281","0","0.0000"
"10541 Inborn errors of metabolism, w mild CC","8","70","8.75","606,264.75","75,783.09","10.5489","1.3186","3","1.1991"
"10543 Inborn errors of metabolism, w severe CC","1","6","6.00","20,781.00","20,781.00","1.1040","1.1040","0","0.0000"
"10544 Inborn errors of metabolism, w catas CC","1","1","1.00","30,385.50","30,385.50","1.2607","1.2607","1","1.2607"
"10550 Endocrine disorders, no CC","10","42","4.20","161,812.74","16,181.27","4.7235","0.4723","2","0.4689"
"10551 Endocrine disorders, w mild CC","7","45","6.43","183,210.05","26,172.86","4.1923","0.5989","2","0.6015"
"10552 Endocrine disorders, w mod CC","9","42","4.67","264,827.30","29,425.26","8.8016","0.9780","0","0.0000"
"10553 Endocrine disorders, w severe CC","46","410","8.91","1,995,267.75","43,375.39","49.2680","1.0710","13","1.0853"
"10554 Endocrine disorders, w catas CC","76","623","8.20","4,717,137.34","62,067.60","216.3924","2.8473","23","2.8150"
"10560 Diabetes without complicated PDx, no CC","9","28","3.11","123,106.60","13,678.51","3.8821","0.4313","0","0.0000"
"10561 Diabetes without complicated PDx, w mild CC","17","81","4.76","308,316.36","18,136.26","10.6856","0.6286","0","0.0000"
"10562 Diabetes without complicated PDx, w mod CC","10","78","7.80","338,393.75","33,839.38","10.6861","1.0686","0","0.0000"
"10563 Diabetes without complicated PDx, w severe CC","23","155","6.74","642,602.74","27,939.25","19.8542","0.8632","1","1.5483"
"10564 Diabetes without complicated PDx, w catas CC","23","226","9.83","1,215,871.30","52,863.97","48.3538","2.1023","8","1.7669"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","3","12","4.00","160,272.00","53,424.00","12.5395","4.1798","1","4.2079"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","13","107","8.23","1,591,124.76","122,394.21","102.1195","7.8553","6","7.8584"
"11020 Operative insertion peritoneal cath for dialysis, no CC","7","127","18.14","620,928.73","88,704.10","16.3578","2.3368","1","2.0610"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","43","810","18.84","6,186,537.87","143,872.97","286.2732","6.6575","6","6.7336"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","10","129","12.90","764,078.29","76,407.83","46.2052","4.6205","1","4.4338"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","38","418","11.00","3,438,320.76","90,482.13","207.5312","5.4613","10","5.4773"
"11030 Kidney, ureter and maj bladder proc for neop, no CC","2","44","22.00","236,201.75","118,100.88","11.5456","5.7728","0","0.0000"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","12","236","19.67","1,962,292.36","163,524.36","116.1102","9.6758","4","10.5140"
"11033 Kidney, ureter and maj bladder proc for neop, w severe CC","3","19","6.33","96,713.25","32,237.75","21.1449","7.0483","1","7.0483"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","9","117","13.00","831,763.70","92,418.19","76.3533","8.4837","3","8.4837"
"11040 Kidney, ureter and maj bladder procedure, no CC","7","55","7.86","313,514.00","44,787.71","20.5470","2.9353","3","2.6756"
"11041 Kidney, ureter and maj bladder procedure, w mild CC","15","140","9.33","1,040,443.50","69,362.90","64.5987","4.3066","6","4.0994"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","4","20","5.00","356,985.75","89,246.44","19.0053","4.7513","1","5.0805"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","33","627","19.00","5,148,256.84","160,883.03","290.5356","8.8041","11","9.7430"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","13","241","18.54","2,195,257.03","168,865.93","73.1735","5.6287","4","5.6273"
"11060 Minor bladder procedure, no CC","4","34","8.50","163,724.50","40,931.13","6.3520","1.5880","1","1.8592"
"11061 Minor bladder procedure, w mild CC","2","4","2.00","77,690.75","38,845.38","6.9758","3.4879","1","3.4879"
"11062 Minor bladder procedure, w mod CC","6","137","22.83","833,455.44","138,909.24","41.8131","6.9688","1","7.8679"
"11063 Minor bladder procedure, w severe CC","1","21","21.00","73,787.00","73,787.00","2.2558","2.2558","0","0.0000"
"11064 Minor bladder procedure, w catas CC","2","23","11.50","87,161.50","43,580.75","8.6180","4.3090","0","0.0000"
"11070 Transurethral proc, exc prostatectomy, no CC","1","2","2.00","19,572.75","19,572.75","1.9476","1.9476","0","0.0000"
"11071 Transurethral proc, exc prostatectomy, w mild CC","1","3","3.00","56,181.00","56,181.00","2.8760","2.8760","1","2.8760"
"11072 Transurethral proc, exc prostatectomy, w mod CC","1","2","2.00","18,954.75","18,954.75","2.1732","2.1732","0","0.0000"
"11073 Transurethral proc, exc prostatectomy, w severe CC","10","216","21.60","942,513.75","94,251.38","57.4195","5.7420","1","8.0867"
"11074 Transurethral proc, exc prostatectomy, w catas CC","7","148","21.14","1,041,745.10","148,820.73","26.0560","3.7223","2","3.7460"
"11081 Urethral procedure, w mild CC","4","48","12.00","390,889.00","97,722.25","17.5046","4.3762","2","4.4473"
"11090 Other kidney & urinary tract OR proc, no CC","1","2","2.00","15,538.00","15,538.00","1.7687","1.7687","0","0.0000"
"11092 Other kidney & urinary tract OR proc, w mild to mod CC","11","159","14.45","1,280,953.15","116,450.29","55.6325","5.0575","3","5.6422"
"11093 Other kidney & urinary tract OR proc, w severe CC","9","265","29.44","780,754.67","86,750.52","34.8725","3.8747","0","0.0000"
"11094 Other kidney & urinary tract OR proc, w catas CC","61","1,399","22.93","8,226,746.92","134,864.70","370.7657","6.0781","20","6.0420"
"11104 Ureteroscopy, w sev to cat CC","1","60","60.00","690,165.25","690,165.25","5.6620","5.6620","0","0.0000"
"11110 Cystourethroscopy, no CC","4","52","13.00","185,588.00","46,397.00","6.4904","1.6226","1","1.8712"
"11111 Cystourethroscopy, w mild CC","7","133","19.00","856,972.83","122,424.69","27.2136","3.8877","2","2.0601"
"11112 Cystourethroscopy, w mod CC","10","196","19.60","1,200,072.75","120,007.28","69.4300","6.9430","3","7.2268"
"11113 Cystourethroscopy, w severe CC","5","27","5.40","214,511.90","42,902.38","12.3810","2.4762","0","0.0000"
"11114 Cystourethroscopy, w catas CC","24","443","18.46","2,587,796.19","107,824.84","129.3028","5.3876","4","5.3825"
"11139 Trach for KUB diseases w mech vent 96+ hr, w or wo CC","45","2,617","58.16","16,842,100.75","374,268.91","1,642.9978","36.5111","15","36.4995"
"11149 Trach for KUB diseases, w or wo CC","2","113","56.50","918,484.00","459,242.00","51.0428","25.5214","1","25.5214"
"11159 Plasmapheresis for kidney and urinary tract dis, w or wo CC","13","166","12.77","2,520,593.00","193,891.77","326.7329","25.1333","5","25.5627"
"11500 Chronic renal failure, age > 17, no CC","528","2,229","4.22","8,607,407.81","16,426.35","347.4951","0.6581","50","0.6513"
"11501 Chronic renal failure, age > 17, w mild CC","453","2,430","5.36","10,383,548.37","22,972.45","487.4098","1.0760","72","1.0564"
"11502 Chronic renal failure, age > 17, w mod CC","391","2,375","6.07","11,575,887.50","29,605.85","713.6500","1.8252","71","1.8772"
"11503 Chronic renal failure, age > 17, w severe CC","661","5,089","7.70","25,965,668.11","39,461.50","1,385.2274","2.0957","141","2.1134"
"11504 Chronic renal failure, age > 17, w catas CC","437","5,494","12.57","33,740,505.48","77,564.38","1,883.2785","4.3096","119","4.2243"
"11510 Chronic renal failure, age < 18, no CC","2","4","2.00","16,287.00","8,143.50","2.2070","1.1035","0","0.0000"
"11511 Chronic renal failure, age < 18, w mild CC","1","3","3.00","44,086.00","44,086.00","2.2507","2.2507","1","2.2507"
"11514 Chronic renal failure, age < 18, w sev to cat CC","1","13","13.00","80,449.00","80,449.00","3.0231","3.0231","0","0.0000"
"11530 Kidney and urinary tract neoplasm, no CC","53","283","5.34","888,187.78","16,758.26","51.4967","0.9716","4","0.9337"
"11531 Kidney and urinary tract neoplasm, w mild CC","17","120","7.06","477,869.51","28,109.97","35.0160","2.0598","3","1.9705"
"11532 Kidney and urinary tract neoplasm, w mod CC","6","31","5.17","74,704.00","12,450.67","7.2447","1.2074","1","1.2217"
"11533 Kidney and urinary tract neoplasm, w severe CC","13","113","8.69","376,525.75","28,963.52","29.7432","2.2879","1","2.3268"
"11534 Kidney and urinary tract neoplasm, w catas CC","23","253","11.00","713,380.10","31,016.53","84.9014","3.6914","5","3.6320"
"11540 Kidney and urinary tract infection, no CC","371","1,854","5.00","6,340,882.09","17,091.33","231.9879","0.6253","32","0.6418"
"11541 Kidney and urinary tract infection, w mild CC","728","5,013","6.89","21,133,711.00","29,069.75","1,095.7928","1.5052","90","1.5234"
"11542 Kidney and urinary tract infection, w mod CC","382","2,997","7.85","15,450,777.05","40,659.94","964.6405","2.5252","71","2.7324"
"11543 Kidney and urinary tract infection, w severe CC","897","7,445","8.30","37,258,980.61","41,817.04","1,908.9802","2.1282","139","2.4036"
"11544 Kidney and urinary tract infection, w catas CC","1,352","14,607","10.80","86,069,466.18","63,992.17","5,869.4689","4.3413","279","4.2552"
"11550 Urinary stone, no CC","12","43","3.58","180,433.50","15,036.13","6.6110","0.5509","2","0.4908"
"11551 Urinary stone, w mild CC","4","63","15.75","236,346.87","59,086.72","8.8158","2.2040","2","1.9504"
"11552 Urinary stone, w mod CC","11","99","9.00","725,643.75","65,967.61","44.9856","4.0896","5","4.1670"
"11553 Urinary stone, w severe CC","4","24","6.00","145,117.68","36,279.42","3.8164","0.9541","0","0.0000"
"11554 Urinary stone, w catas CC","9","61","6.78","419,193.00","46,577.00","19.5125","2.1681","4","2.1471"
"11560 Kidney and urinary tract signs & symptoms, no CC","40","236","5.90","945,854.10","23,646.35","21.3690","0.5342","5","0.4536"
"11561 Kidney and urinary tract signs & symptoms, w mild CC","27","152","5.63","553,054.02","20,483.48","36.0160","1.3339","1","1.2794"
"11562 Kidney and urinary tract signs & symptoms, w mod CC","12","88","7.33","529,798.92","44,149.91","19.6547","1.6379","1","0.5829"
"11563 Kidney and urinary tract signs & symptoms, w severe CC","22","79","3.59","351,455.13","15,975.23","19.6788","0.8945","1","0.9050"
"11564 Kidney and urinary tract signs & symptoms, w catas CC","17","66","3.88","711,687.43","41,863.97","35.9838","2.1167","4","2.0881"
"11571 Urethral stricture, w mild CC","1","6","6.00","102,099.50","102,099.50","0.9395","0.9395","0","0.0000"
"11580 Other kidney and urinary tract diagnoses, no CC","16","120","7.50","666,259.36","41,641.21","12.7259","0.7954","2","1.7291"
"11581 Other kidney and urinary tract diagnoses, w mild CC","10","96","9.60","407,374.29","40,737.43","16.4411","1.6441","2","1.2277"
"11582 Other kidney and urinary tract diagnoses, w mod CC","3","36","12.00","170,207.21","56,735.74","6.4821","2.1607","2","1.8537"
"11583 Other kidney and urinary tract diagnoses, w severe CC","29","425","14.66","2,883,393.61","102,978.34","122.9504","4.2397","9","4.1866"
"11584 Other kidney and urinary tract diagnoses, w catas CC","20","279","13.95","2,319,827.82","115,991.39","71.3210","3.5661","1","3.9949"
"11590 Acute renal failure age > 17, not transferred, no CC","120","464","3.87","2,387,165.71","19,893.05","100.0281","0.8336","20","0.8474"
"11591 Acute renal failure age > 17, not transferred, w mild CC","114","548","4.81","3,295,219.91","28,905.44","229.0237","2.0090","25","2.0272"
"11592 Acute renal failure age > 17, not transferred, w mod CC","69","614","8.90","3,940,099.63","57,102.89","204.6681","2.9662","8","3.4153"
"11593 Acute renal failure age > 17, not transferred, w severe CC","206","1,525","7.40","10,208,024.54","49,795.24","766.7412","3.7220","40","4.5161"
"11594 Acute renal failure age > 17, not transferred, w catas CC","154","1,659","10.77","11,679,312.06","76,335.37","570.1615","3.7023","36","3.6909"
"11601 Acute renal failure age < 18, w mild CC","1","16","16.00","169,131.00","169,131.00","1.7616","1.7616","1","1.7616"
"11604 Acute renal failure age < 18, w sev to cat CC","1","2","2.00","53,409.25","53,409.25","3.0211","3.0211","0","0.0000"
"11620 KUB malignancy with chemotherapy, no CC","1","1","1.00","44,088.00","44,088.00","1.8038","1.8038","0","0.0000"
"11623 KUB malignancy with chemotherapy, w severe CC","1","10","10.00","55,241.00","55,241.00","3.7952","3.7952","0","0.0000"
"11642 KUB malignancy with diag proc, w mild to mod CC","5","49","9.80","203,729.17","40,745.83","12.1405","2.4281","0","0.0000"
"11643 KUB malignancy with diag proc, w severe CC","3","20","6.67","119,235.25","39,745.08","10.6680","3.5560","0","0.0000"
