"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08303 Multiple (2-4) wound debridement for MS&CT, w severe CC","1","19","19.00","201,068.00","201,068.00","6.8247","6.8247","1","6.8247"
"08304 Multiple (2-4) wound debridement for MS&CT, w catas CC","12","221","18.42","2,968,665.20","247,388.77","116.3448","9.6954","8","9.6954"
"08310 Wound debridement for MS&CT, no CC","22","200","9.09","1,655,077.56","75,230.80","38.8686","1.7668","4","1.7082"
"08311 Wound debridement for MS&CT, w mild CC","39","410","10.51","3,600,834.25","92,329.08","153.9617","3.9477","15","3.7961"
"08312 Wound debridement for MS&CT, w mod CC","23","313","13.61","3,310,349.88","143,928.26","156.7468","6.8151","10","6.9088"
"08313 Wound debridement for MS&CT, w severe CC","27","392","14.52","2,782,807.88","103,066.96","199.0643","7.3728","7","6.4607"
"08314 Wound debridement for MS&CT, w catas CC","117","1,370","11.71","12,490,441.42","106,755.91","727.6408","6.2192","49","6.2095"
"08339 Trach for MS and CT diseases w mech vent 96+ hr, w or wo CC","28","1,324","47.29","12,710,679.18","453,952.83","1,039.9032","37.1394","8","37.1394"
"08349 Trach for MS and CT diseases, w or wo CC","4","203","50.75","2,008,479.54","502,119.89","128.4512","32.1128","1","32.1128"
"08359 Therapeu plasmapheresis, w or wo CC","14","184","13.14","4,485,785.00","320,413.21","430.0983","30.7213","7","32.7748"
"08364 Multiple (>4) wound debridement for MS&CT, w catas CC","2","76","38.00","608,734.78","304,367.39","29.1378","14.5689","2","14.5689"
"08500 Fracture of femur, no CC","3","24","8.00","94,775.00","31,591.67","2.9772","0.9924","0","0.0000"
"08501 Fracture of femur, w mild CC","9","84","9.33","481,889.55","53,543.28","24.0017","2.6669","2","2.6564"
"08503 Fracture of femur, w severe CC","4","53","13.25","445,874.25","111,468.56","8.7675","2.1919","1","2.2029"
"08504 Fracture of femur, w catas CC","2","6","3.00","66,581.25","33,290.63","12.3124","6.1562","1","6.3486"
"08510 Fracture of hip and pelvis, no CC","28","153","5.46","699,862.16","25,920.82","21.3529","0.7626","3","0.7556"
"08511 Fracture of hip and pelvis, w mild CC","15","138","9.20","658,809.45","43,920.63","26.6078","1.7739","3","1.6009"
"08512 Fracture of hip and pelvis, w mod CC","15","179","11.93","1,135,384.22","75,692.28","50.3589","3.3573","2","2.8074"
"08513 Fracture of hip and pelvis, w severe CC","27","199","7.37","956,999.53","35,444.43","96.2367","3.5643","10","3.9097"
"08514 Fracture of hip and pelvis, w catas CC","22","425","19.32","2,130,130.62","96,824.12","104.7589","4.7618","5","4.6992"
"08530 Osteomyelitis, no CC","6","29","4.83","88,316.50","14,719.42","7.5948","1.2658","2","1.2197"
"08531 Osteomyelitis, w mild CC","2","13","6.50","90,073.25","45,036.63","4.3026","2.1513","0","0.0000"
"08532 Osteomyelitis, w mod CC","3","27","9.00","194,107.70","64,702.57","10.9508","3.6503","0","0.0000"
"08533 Osteomyelitis, w severe CC","5","58","11.60","382,871.50","76,574.30","12.0655","2.4131","1","2.4228"
"08534 Osteomyelitis, w catas CC","6","78","13.00","602,522.00","100,420.33","29.0590","4.8432","0","0.0000"
"08540 Pathological fracture and malignancy, no CC","19","121","6.37","435,395.53","22,915.55","22.8565","1.2030","2","2.2642"
"08541 Pathological fracture and malignancy, w mild CC","8","60","7.50","296,070.62","37,008.83","12.5028","1.5628","0","0.0000"
"08542 Pathological fracture and malignancy, w mod CC","11","58","5.27","556,314.00","50,574.00","26.9916","2.4538","1","2.8768"
"08543 Pathological fracture and malignancy, w severe CC","4","20","5.00","72,421.25","18,105.31","6.0050","1.5013","0","0.0000"
"08544 Pathological fracture and malignancy, w catas CC","11","101","9.18","510,374.56","46,397.69","32.8565","2.9870","2","3.1058"
"08550 Connective tissue disorders, no CC","1","10","10.00","17,792.00","17,792.00","0.5613","0.5613","0","0.0000"
"08552 Connective tissue disorders, w mod CC","1","10","10.00","95,143.25","95,143.25","3.2003","3.2003","0","0.0000"
"08554 Connective tissue disorders, w catas CC","1","23","23.00","401,351.00","401,351.00","2.3002","2.3002","1","2.3002"
"08560 Septic arthritis, no CC","11","47","4.27","283,147.50","25,740.68","12.6969","1.1543","5","1.0777"
"08561 Septic arthritis, w mild CC","5","39","7.80","145,396.18","29,079.24","15.6311","3.1262","0","0.0000"
"08562 Septic arthritis, w mod CC","9","114","12.67","393,114.53","43,679.39","52.0835","5.7871","4","5.1103"
"08563 Septic arthritis, w severe CC","10","128","12.80","643,592.75","64,359.28","18.0651","1.8065","4","1.8551"
"08564 Septic arthritis, w catas CC","9","129","14.33","720,964.75","80,107.19","24.3519","2.7058","2","2.7081"
"08570 Medical back problems, no CC","6","14","2.33","106,334.25","17,722.38","3.9011","0.6502","0","0.0000"
"08571 Medical back problems, w mild CC","4","21","5.25","77,971.75","19,492.94","6.4923","1.6231","0","0.0000"
"08572 Medical back problems, w mod CC","14","113","8.07","1,402,763.90","100,197.42","39.9398","2.8528","3","2.9959"
"08573 Medical back problems, w severe CC","26","273","10.50","1,872,369.62","72,014.22","98.3559","3.7829","9","3.4589"
"08574 Medical back problems, w catas CC","19","274","14.42","2,004,591.00","105,504.79","80.6828","4.2465","3","4.2881"
"08581 Bone disease and specific arthropathies, w mild CC","3","11","3.67","31,279.00","10,426.33","2.8257","0.9419","0","0.0000"
"08582 Bone disease and specific arthropathies, w mod CC","1","2","2.00","4,143.00","4,143.00","1.4369","1.4369","0","0.0000"
"08583 Bone disease and specific arthropathies, w severe CC","4","62","15.50","269,728.50","67,432.13","12.2609","3.0652","0","0.0000"
"08584 Bone disease and specific arthropathies, w catas CC","4","22","5.50","168,042.50","42,010.63","13.7664","3.4416","1","3.5029"
"08593 Nonspecific arthropathies, w severe CC","2","9","4.50","21,970.00","10,985.00","2.0170","1.0085","0","0.0000"
"08600 Signs and symptoms of MS system & CT, no CC","2","4","2.00","9,693.60","4,846.80","0.8692","0.4346","0","0.0000"
"08603 Signs and symptoms of MS system & CT, w severe CC","2","3","1.50","31,192.50","15,596.25","1.4411","0.7206","0","0.0000"
"08610 Tendonitis, myositis and bursitis, no CC","13","31","2.38","148,799.75","11,446.13","6.7400","0.5185","4","0.4400"
"08611 Tendonitis, myositis and bursitis, w mild CC","43","118","2.74","836,303.55","19,448.92","39.0167","0.9074","6","0.9077"
"08612 Tendonitis, myositis and bursitis, w mod CC","26","98","3.77","834,676.07","32,102.93","44.4009","1.7077","6","1.7322"
"08613 Tendonitis, myositis and bursitis, w severe CC","81","542","6.69","4,172,505.39","51,512.41","168.4453","2.0796","26","2.0816"
"08614 Tendonitis, myositis and bursitis, w catas CC","51","387","7.59","3,242,306.92","63,574.65","119.4657","2.3425","21","2.3034"
"08620 Aftercare, MS system & CT, no CC","1","5","5.00","52,804.00","52,804.00","0.8589","0.8589","0","0.0000"
"08621 Aftercare, MS system & CT, w mild CC","1","4","4.00","11,857.00","11,857.00","1.8307","1.8307","0","0.0000"
"08622 Aftercare, MS system & CT, w mod CC","1","1","1.00","5,950.00","5,950.00","2.2191","2.2191","0","0.0000"
"08623 Aftercare, MS system & CT, w severe CC","3","23","7.67","121,603.75","40,534.58","7.5006","2.5002","0","0.0000"
"08632 Fx, spr, str & disl of f arm,hand & foot age >17, w mod CC","1","9","9.00","44,955.00","44,955.00","1.3761","1.3761","0","0.0000"
"08634 Fx, spr, str & disl of f arm,hand & foot age >17, w catas CC","1","17","17.00","38,293.00","38,293.00","1.8798","1.8798","0","0.0000"
"08650 Fx, spr, str & disl of up arm& low leg age >17, no CC","2","7","3.50","64,530.25","32,265.13","1.0340","0.5170","0","0.0000"
"08651 Fx, spr, str & disl of up arm& low leg age >17, w mild CC","4","21","5.25","101,518.00","25,379.50","4.1711","1.0428","2","1.0424"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","2","2","1.00","28,845.00","14,422.50","3.1825","1.5912","1","1.5925"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","7","123","17.57","733,166.65","104,738.09","23.6016","3.3717","1","4.0964"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","4","105","26.25","932,459.75","233,114.94","15.9014","3.9754","0","0.0000"
"08661 Fx, spr, str & disl of up arm& low leg age 0-17, w mild CC","1","1","1.00","7,774.00","7,774.00","0.5812","0.5812","0","0.0000"
"08671 other MS system and CT diagnoses, w mild CC","1","1","1.00","2,856.00","2,856.00","1.2294","1.2294","1","1.2294"
"08672 other MS system and CT diagnoses, w mod CC","2","84","42.00","735,749.78","367,874.89","9.3312","4.6656","0","0.0000"
"08673 other MS system and CT diagnoses, w severe CC","1","11","11.00","59,708.00","59,708.00","1.1729","1.1729","0","0.0000"
"08690 Pathol fracture and malignancy w chemotherapy, no CC","1","5","5.00","76,909.25","76,909.25","2.3545","2.3545","1","2.3545"
"08692 Pathol fracture and malignancy w chemotherapy, w mod CC","1","15","15.00","93,848.50","93,848.50","7.4895","7.4895","0","0.0000"
"08694 Pathol fracture and malignancy w chemotherapy, w catas CC","1","6","6.00","168,057.25","168,057.25","6.0330","6.0330","0","0.0000"
"08702 Pathol fracture and malignancy w radiotherapy, w mild to mod CC","1","12","12.00","72,159.75","72,159.75","7.2420","7.2420","1","7.2420"
"08710 Pathol fracture and malignancy w diagnostic proc, no CC","1","4","4.00","31,344.00","31,344.00","2.4456","2.4456","0","0.0000"
"08712 Pathol fracture and malignancy w diagnostic proc, w mod CC","1","5","5.00","16,148.75","16,148.75","3.1238","3.1238","0","0.0000"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","1","7","7.00","75,489.00","75,489.00","4.1069","4.1069","0","0.0000"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","8","220","27.50","1,575,563.25","196,945.41","51.7885","6.4736","1","6.4556"
"08720 Pathol fracture and malignancy w blood transfusion, no CC","3","19","6.33","78,105.50","26,035.17","4.4983","1.4994","0","0.0000"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","8","66","8.25","411,201.75","51,400.22","36.7557","4.5945","1","6.6200"
"08723 Pathol fracture and malignancy w blood transfusion, w severe CC","2","14","7.00","76,151.25","38,075.63","4.7443","2.3722","0","0.0000"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","10","126","12.60","967,167.65","96,716.77","44.2310","4.4231","3","4.4231"
"08730 Major connective tissue Dx, no CC","4","14","3.50","70,387.00","23,462.33","2.9910","0.7478","0","0.0000"
"08731 Major connective tissue Dx, w mild CC","12","105","8.75","727,504.31","60,625.36","19.6030","1.6336","4","1.5334"
"08732 Major connective tissue Dx, w mod CC","16","105","6.56","688,828.62","43,051.79","45.0936","2.8184","4","2.2010"
"08733 Major connective tissue Dx, w severe CC","63","944","14.98","8,590,744.23","138,560.39","264.8265","4.2036","17","4.7538"
"08734 Major connective tissue Dx, w catas CC","54","787","14.57","7,125,914.98","131,961.39","234.5718","4.3439","15","4.3517"
"09014 Total mastectomy for malignancy, w catas CC","2","7","3.50","75,911.86","37,955.93","10.4648","5.2324","0","0.0000"
"09022 Subtotal mastectomy for malignancy, w mild to mod CC","1","6","6.00","72,013.80","72,013.80","2.1555","2.1555","0","0.0000"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","1","11","11.00","58,156.00","58,156.00","3.2783","3.2783","1","3.2783"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","19","290","15.26","1,040,295.75","54,752.41","39.9266","2.1014","4","1.9550"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","44","729","16.57","6,711,501.67","152,534.13","237.6730","5.4017","5","5.9838"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","22","306","13.91","1,073,509.02","48,795.86","97.4185","4.4281","3","4.3642"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","61","752","12.33","5,873,092.17","96,280.20","476.2678","7.8077","15","7.7875"
"09060 Skin graft and debridment, no CC","8","118","14.75","583,853.25","72,981.66","14.5912","1.8239","1","1.4891"
"09061 Skin graft and debridment, w mild CC","19","170","8.95","1,047,713.57","55,142.82","58.2196","3.0642","2","2.6730"
"09062 Skin graft and debridment, w mod CC","11","127","11.55","1,178,763.13","107,160.28","57.6467","5.2406","1","3.7731"
"09063 Skin graft and debridment, w severe CC","18","386","21.44","2,387,616.97","132,645.39","114.8189","6.3788","3","5.0939"
"09064 Skin graft and debridment, w catas CC","7","127","18.14","1,430,063.62","204,294.80","33.0295","4.7185","4","4.7185"
"09090 Other skin, subcut tissue and breast proc, no CC","3","58","19.33","253,278.00","84,426.00","3.7908","1.2636","0","0.0000"
"09091 Other skin, subcut tissue and breast proc, w mild CC","2","35","17.50","200,211.25","100,105.63","4.3120","2.1560","1","2.1560"
"09092 Other skin, subcut tissue and breast proc, w mod CC","1","10","10.00","76,576.00","76,576.00","4.6779","4.6779","1","4.6779"
"09093 Other skin, subcut tissue and breast proc, w severe CC","3","41","13.67","418,794.64","139,598.21","14.5225","4.8408","0","0.0000"
"09094 Other skin, subcut tissue and breast proc, w catas CC","12","311","25.92","2,053,958.00","171,163.17","53.4855","4.4571","0","0.0000"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","4","101","25.25","484,648.52","121,162.13","32.0540","8.0135","1","6.3017"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","6","191","31.83","959,603.84","159,933.97","59.4804","9.9134","1","9.9134"
"09114 Pedicle graft plastic procedures, w sev to cat CC","1","52","52.00","439,170.25","439,170.25","7.8234","7.8234","0","0.0000"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","8","312","39.00","2,583,851.00","322,981.38","226.7920","28.3490","1","28.3490"
"09150 Skin graft and/or multiple debridment, no CC","1","22","22.00","103,158.85","103,158.85","3.8839","3.8839","0","0.0000"
"09152 Skin graft and/or multiple debridment, w mild to mod CC","4","39","9.75","355,835.95","88,958.99","26.6721","6.6680","0","0.0000"
"09154 Skin graft and/or multiple debridment, w catas CC","1","19","19.00","106,544.00","106,544.00","7.1141","7.1141","0","0.0000"
"09500 Skin ulcers, no CC","76","486","6.39","1,512,399.89","20,437.84","106.8120","1.4054","3","1.3409"
"09501 Skin ulcers, w mild CC","123","1,118","9.09","4,467,296.83","36,319.49","307.2210","2.4977","8","2.3950"
"09502 Skin ulcers, w mod CC","48","461","9.60","1,447,810.25","30,162.71","151.8862","3.1643","4","3.1033"
"09503 Skin ulcers, w severe CC","91","1,564","17.19","6,022,652.11","66,182.99","353.3789","3.8833","11","4.0089"
"09504 Skin ulcers, w catas CC","65","1,249","19.22","5,890,010.50","90,615.55","322.1509","4.9562","6","4.9157"
"09510 Severe skin disorders, no CC","10","65","6.50","280,607.27","28,060.73","8.0484","0.8048","6","0.7976"
"09511 Severe skin disorders, w mild CC","7","41","5.86","149,136.50","21,305.21","10.8469","1.5496","0","0.0000"
"09512 Severe skin disorders, w mod CC","10","204","20.40","1,175,216.70","130,579.63","45.4288","4.5429","4","4.4396"
"09513 Severe skin disorders, w severe CC","15","177","11.80","1,363,443.61","90,896.24","23.8797","1.5920","5","1.5955"
"09514 Severe skin disorders, w catas CC","18","247","13.72","2,255,344.25","125,296.90","76.7725","4.2651","8","4.2734"
"09522 Moderate skin disorders, w mild to mod CC","1","5","5.00","14,450.00","14,450.00","0.8156","0.8156","0","0.0000"
"09523 Moderate skin disorders, w severe CC","1","3","3.00","7,719.25","7,719.25","1.0975","1.0975","0","0.0000"
"09524 Moderate skin disorders, w catas CC","3","60","20.00","538,950.00","179,650.00","7.4858","2.4953","0","0.0000"
"09531 Minor skin disorders, w mild CC","4","25","6.25","62,675.35","15,668.84","3.0633","0.7658","0","0.0000"
"09532 Minor skin disorders, w mod CC","1","4","4.00","18,888.37","18,888.37","2.0174","2.0174","0","0.0000"
"09533 Minor skin disorders, w severe CC","4","33","8.25","383,548.00","95,887.00","16.6903","4.1726","0","0.0000"
"09534 Minor skin disorders, w catas CC","2","20","10.00","92,659.50","46,329.75","2.8356","1.4178","0","0.0000"
"09540 Malignant breast disorders, no CC","74","260","3.51","992,643.00","13,597.85","58.1923","0.7864","1","0.7078"
"09541 Malignant breast disorders, w mild CC","83","429","5.17","1,719,532.54","20,717.26","99.9172","1.2038","3","1.1334"
"09542 Malignant breast disorders, w mod CC","26","240","9.23","1,504,201.51","57,853.90","69.3703","2.6681","3","3.1604"
"09543 Malignant breast disorders, w severe CC","54","986","18.26","932,644.75","17,271.20","74.4875","1.3794","0","0.0000"
"09544 Malignant breast disorders, w catas CC","46","306","6.65","1,738,242.09","37,787.87","111.8906","2.4324","5","2.4004"
"09554 Non-malignant breast disorders, w sev to cat CC","1","16","16.00","56,630.25","56,630.25","1.5243","1.5243","0","0.0000"
"09560 Cellulitis Age > 17, no CC","39","113","2.90","532,126.64","13,644.27","25.6567","0.6579","2","0.6183"
"09561 Cellulitis Age > 17, w mild CC","37","159","4.30","853,422.12","23,065.46","40.3804","1.0914","4","1.0331"
"09562 Cellulitis Age > 17, w mod CC","37","222","6.00","1,551,996.52","41,945.85","77.0896","2.0835","3","2.5215"
"09563 Cellulitis Age > 17, w severe CC","69","363","5.26","2,342,243.00","33,945.55","146.4037","2.1218","10","1.8014"
"09564 Cellulitis Age > 17, w catas CC","100","877","8.77","7,275,990.45","72,759.90","394.6885","3.9469","28","3.8443"
"09574 Cellulitis Age 0-17, w sev to cat CC","2","10","5.00","137,462.50","68,731.25","2.0307","1.0154","2","1.0154"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","7","21","3.00","184,520.50","26,360.07","2.5769","0.3681","0","0.0000"
"09581 Trauma to skin, subcut tissue & breast  age >17, w mild CC","1","1","1.00","13,116.00","13,116.00","0.6807","0.6807","0","0.0000"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","7","53","7.57","546,063.75","78,009.11","15.9506","2.2787","2","3.5233"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","3","31","10.33","215,132.00","71,710.67","9.7122","3.2374","0","0.0000"
"09610 Malignant breast dis w chemotherapy, no CC","1","4","4.00","17,576.50","17,576.50","1.3232","1.3232","0","0.0000"
"09612 Malignant breast dis w chemotherapy, w mild to mod CC","6","51","8.50","294,528.75","58,905.75","32.9813","5.4969","0","0.0000"
"09614 Malignant breast dis w chemotherapy, w catas CC","1","18","18.00","74,942.75","74,942.75","5.7297","5.7297","0","0.0000"
"09620 Malignant breast dis w radiotherapy, no CC","1","13","13.00","75,958.00","75,958.00","3.6548","3.6548","0","0.0000"
"09624 Malignant breast dis w radiotherapy, w catas CC","1","15","15.00","80,190.00","80,190.00","6.7429","6.7429","1","6.7429"
"09634 Malignant breast dis w diag proc, w sev to cat CC","13","157","12.08","949,579.63","73,044.59","42.5342","3.2719","4","3.2769"
"09640 Malignant breast dis w blood transfusion, no CC","13","78","6.00","287,473.05","22,113.31","9.2967","0.7151","0","0.0000"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","5","52","10.40","152,341.00","30,468.20","7.5385","1.5077","0","0.0000"
"09643 Malignant breast dis w blood transfusion, w severe CC","6","55","9.17","199,885.00","33,314.17","10.5030","1.7505","1","1.6361"
"09644 Malignant breast dis w blood transfusion, w catas CC","13","246","18.92","959,039.50","73,772.27","52.8732","4.0672","2","4.0186"
"10014 Pituitary procedures, w catas CC","2","34","17.00","406,406.75","203,203.38","22.6304","11.3152","0","0.0000"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","1","9","9.00","138,709.00","138,709.00","5.4110","5.4110","0","0.0000"
"10044 Amput of lower limb for endoc, nut & met dis/Adult, w catas CC","1","14","14.00","152,288.25","152,288.25","8.9694","8.9694","1","8.9694"
"10059 OR procedures for obesity, w or wo CC","1","26","26.00","380,884.66","380,884.66","6.4860","6.4860","0","0.0000"
"10063 Skin grafts & wound debrid for endoc, nut & met dis, w severe CC","1","4","4.00","12,612.50","12,612.50","4.7098","4.7098","0","0.0000"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","5","181","36.20","1,053,161.25","210,632.25","35.2146","7.0429","1","7.0916"
"10074 Parathyroid procedures, w mild to cat CC","1","30","30.00","675,139.65","675,139.65","5.0557","5.0557","0","0.0000"
"10082 Thyroid procedures, w mild to mod CC","1","23","23.00","140,225.50","140,225.50","7.1836","7.1836","0","0.0000"
"10084 Thyroid procedures, w catas CC","1","19","19.00","118,605.00","118,605.00","4.7528","4.7528","0","0.0000"
"10102 Other endocrine, nut & met OR procedures, w mild to mod CC","1","6","6.00","64,686.00","64,686.00","2.7241","2.7241","0","0.0000"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","3","103","34.33","533,407.15","177,802.38","82.4415","27.4805","1","27.4805"
"10129 Trach for endocrine, nut & met diseases, w or wo CC","1","38","38.00","325,677.00","325,677.00","16.2107","16.2107","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","37","137","3.70","786,560.94","21,258.40","17.8708","0.4830","2","0.4484"
"10501 Diabetes with complicated PDx, w mild CC","49","281","5.73","1,919,053.24","39,164.35","47.8332","0.9762","8","0.9727"
"10502 Diabetes with complicated PDx, w mod CC","70","465","6.64","2,854,539.07","41,370.13","100.6871","1.4384","7","1.3673"
"10503 Diabetes with complicated PDx, w severe CC","135","737","5.46","5,131,165.16","38,292.28","196.1636","1.4531","23","1.2495"
"10504 Diabetes with complicated PDx, w catas CC","233","1,839","7.89","14,834,239.31","63,666.26","803.3900","3.4480","52","3.4860"
"10512 Severe metabolic disorder in adult, w mod CC","1","89","89.00","88,101.75","88,101.75","1.6269","1.6269","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","1","3","3.00","12,985.50","12,985.50","1.7859","1.7859","0","0.0000"
"10514 Severe metabolic disorder in adult, w catas CC","1","7","7.00","15,281.50","15,281.50","3.3802","3.3802","0","0.0000"
"10524 Severe metabolic disorder in child, w sev to cat CC","2","19","9.50","266,723.89","133,361.95","14.7186","7.3593","0","0.0000"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","96","421","4.39","1,809,629.05","19,048.73","41.9520","0.4370","4","0.3938"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","71","323","4.55","1,203,869.78","17,198.14","46.3427","0.6527","3","0.5684"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","74","258","3.49","1,697,034.35","22,932.90","82.9052","1.1203","10","1.1151"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","104","436","4.19","2,598,785.01","25,478.28","126.1380","1.2129","14","1.7753"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","136","1,161","8.54","8,735,662.95","64,232.82","392.1833","2.8837","42","2.8248"
"10540 Inborn errors of metabolism, no CC","2","11","5.50","78,053.75","39,026.88","0.8190","0.4095","0","0.0000"
"10541 Inborn errors of metabolism, w mild CC","3","6","2.00","49,632.00","24,816.00","2.7343","0.9114","0","0.0000"
"10543 Inborn errors of metabolism, w severe CC","4","23","5.75","233,922.75","58,480.69","4.2614","1.0654","0","0.0000"
"10544 Inborn errors of metabolism, w catas CC","4","41","10.25","388,932.25","97,233.06","5.3275","1.3319","1","1.3556"
"10550 Endocrine disorders, no CC","6","42","7.00","157,585.30","26,264.22","2.9059","0.4843","0","0.0000"
"10551 Endocrine disorders, w mild CC","3","23","7.67","112,414.25","37,471.42","1.8771","0.6257","1","0.6045"
"10552 Endocrine disorders, w mod CC","5","11","2.20","117,158.50","23,431.70","4.6835","0.9367","1","0.9637"
"10553 Endocrine disorders, w severe CC","24","145","6.04","809,027.91","33,709.50","25.4673","1.0611","4","1.0461"
"10554 Endocrine disorders, w catas CC","50","446","8.92","3,283,056.00","65,661.12","142.7403","2.8548","17","2.8394"
"10560 Diabetes without complicated PDx, no CC","12","57","4.75","583,483.32","48,623.61","5.3053","0.4421","2","0.4102"
"10561 Diabetes without complicated PDx, w mild CC","3","14","4.67","45,773.00","15,257.67","1.6497","0.5499","0","0.0000"
"10562 Diabetes without complicated PDx, w mod CC","8","29","3.63","280,628.27","35,078.53","5.7584","0.7198","2","1.0362"
"10563 Diabetes without complicated PDx, w severe CC","13","40","3.08","248,000.75","19,076.98","9.9700","0.7669","1","0.6454"
"10564 Diabetes without complicated PDx, w catas CC","19","105","5.53","638,088.17","33,583.59","38.6376","2.0336","7","1.9733"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","3","19","6.33","141,466.00","47,155.33","12.2449","4.0816","0","0.0000"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","15","188","12.53","2,361,882.29","157,458.82","117.6768","7.8451","4","7.7986"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","17","314","18.47","2,613,448.50","153,732.26","111.3583","6.5505","3","7.6006"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","6","56","9.33","619,294.46","103,215.74","28.0032","4.6672","0","0.0000"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","27","302","11.19","2,199,766.87","81,472.85","147.8040","5.4742","11","5.4798"
"11030 Kidney, ureter and maj bladder proc for neop, no CC","1","9","9.00","31,815.50","31,815.50","5.7756","5.7756","0","0.0000"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","7","104","14.86","829,501.00","118,500.14","70.1005","10.0144","0","0.0000"
"11033 Kidney, ureter and maj bladder proc for neop, w severe CC","2","49","24.50","217,941.25","108,970.63","14.0966","7.0483","0","0.0000"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","6","183","30.50","967,990.50","161,331.75","50.9303","8.4884","0","0.0000"
"11040 Kidney, ureter and maj bladder procedure, no CC","6","33","5.50","348,290.50","58,048.42","15.8186","2.6364","2","2.6500"
"11041 Kidney, ureter and maj bladder procedure, w mild CC","12","146","12.17","1,076,882.25","89,740.19","49.9004","4.1584","3","4.5048"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","11","195","17.73","2,264,728.71","205,884.43","63.9440","5.8131","0","0.0000"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","23","384","16.70","2,547,876.63","110,777.24","201.5580","8.7634","7","7.3677"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","16","311","19.44","1,974,525.28","123,407.83","90.0517","5.6282","2","5.6273"
"11060 Minor bladder procedure, no CC","1","3","3.00","14,983.00","14,983.00","1.4976","1.4976","0","0.0000"
"11061 Minor bladder procedure, w mild CC","3","8","2.67","146,443.50","48,814.50","11.2924","3.7641","0","0.0000"
"11062 Minor bladder procedure, w mod CC","1","1","1.00","89,553.00","89,553.00","4.6308","4.6308","0","0.0000"
"11063 Minor bladder procedure, w severe CC","2","6","3.00","18,889.00","9,444.50","4.5116","2.2558","1","2.2558"
"11064 Minor bladder procedure, w catas CC","5","92","18.40","512,300.75","102,460.15","21.5450","4.3090","0","0.0000"
"11070 Transurethral proc, exc prostatectomy, no CC","2","19","9.50","194,812.25","97,406.13","3.9685","1.9842","0","0.0000"
"11071 Transurethral proc, exc prostatectomy, w mild CC","1","3","3.00","29,836.50","29,836.50","3.0380","3.0380","0","0.0000"
"11073 Transurethral proc, exc prostatectomy, w severe CC","6","87","14.50","856,048.50","142,674.75","40.1388","6.6898","0","0.0000"
"11074 Transurethral proc, exc prostatectomy, w catas CC","5","87","17.40","367,340.16","73,468.03","18.5640","3.7128","0","0.0000"
"11081 Urethral procedure, w mild CC","2","8","4.00","82,720.77","41,360.39","7.4715","3.7358","1","3.0242"
"11083 Urethral procedure, w severe CC","1","7","7.00","0.00","0.00","2.2576","2.2576","0","0.0000"
"11090 Other kidney & urinary tract OR proc, no CC","1","9","9.00","56,701.00","56,701.00","1.6183","1.6183","0","0.0000"
