"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08544 Pathological fracture and malignancy, w catas CC","29","263","9.07","734,985.25","26,249.47","88.4283","3.0493","3","3.0492"
"08550 Connective tissue disorders, no CC","1","1","1.00","1,107.00","1,107.00","0.5220","0.5220","0","0.0000"
"08553 Connective tissue disorders, w severe CC","1","7","7.00","30,301.00","30,301.00","2.5218","2.5218","0","0.0000"
"08554 Connective tissue disorders, w catas CC","1","18","18.00","137,019.00","137,019.00","3.3945","3.3945","0","0.0000"
"08561 Septic arthritis, w mild CC","3","12","4.00","60,961.79","20,320.60","3.9663","1.3221","0","0.0000"
"08563 Septic arthritis, w severe CC","22","201","9.14","734,279.00","33,376.32","40.2983","1.8317","6","1.8324"
"08564 Septic arthritis, w catas CC","37","426","11.51","2,547,309.41","70,758.59","99.0291","2.6765","12","2.6628"
"08570 Medical back problems, no CC","12","75","6.25","288,829.75","24,069.15","7.7837","0.6486","6","0.6544"
"08571 Medical back problems, w mild CC","2","24","12.00","185,854.00","92,927.00","1.8903","0.9452","1","0.9497"
"08572 Medical back problems, w mod CC","9","38","4.22","554,962.25","61,662.47","12.0045","1.3338","4","1.3312"
"08573 Medical back problems, w severe CC","21","154","7.33","905,903.00","43,138.24","49.0280","2.3347","4","2.3708"
"08574 Medical back problems, w catas CC","44","639","14.52","3,053,641.22","71,014.91","187.4760","4.2608","14","4.3015"
"08580 Bone disease and specific arthropathies, no CC","1","6","6.00","123,805.00","123,805.00","0.6109","0.6109","0","0.0000"
"08583 Bone disease and specific arthropathies, w severe CC","3","13","4.33","46,599.00","15,533.00","6.5538","2.1846","0","0.0000"
"08584 Bone disease and specific arthropathies, w catas CC","11","102","9.27","238,585.50","23,858.55","37.7880","3.4353","1","3.2577"
"08591 Nonspecific arthropathies, w mild CC","1","25","25.00","33,390.00","33,390.00","0.6885","0.6885","0","0.0000"
"08593 Nonspecific arthropathies, w severe CC","1","3","3.00","9,013.00","9,013.00","1.0085","1.0085","0","0.0000"
"08594 Nonspecific arthropathies, w catas CC","4","26","6.50","113,147.75","37,715.92","4.9149","1.2287","0","0.0000"
"08602 Signs and symptoms of MS system & CT, w mod CC","2","2","1.00","7,408.00","3,704.00","1.0870","0.5435","0","0.0000"
"08603 Signs and symptoms of MS system & CT, w severe CC","1","1","1.00","1,844.00","1,844.00","0.6944","0.6944","0","0.0000"
"08604 Signs and symptoms of MS system & CT, w catas CC","2","14","7.00","105,917.50","52,958.75","2.0092","1.0046","1","1.0046"
"08610 Tendonitis, myositis and bursitis, no CC","14","82","5.86","275,514.25","21,193.40","8.0128","0.5723","2","0.5828"
"08611 Tendonitis, myositis and bursitis, w mild CC","10","20","2.00","156,027.75","15,602.78","7.4504","0.7450","1","0.7286"
"08612 Tendonitis, myositis and bursitis, w mod CC","6","28","4.67","69,005.75","11,500.96","6.2960","1.0493","2","1.0368"
"08613 Tendonitis, myositis and bursitis, w severe CC","74","272","3.68","1,705,832.00","23,051.78","104.8740","1.4172","30","1.4186"
"08614 Tendonitis, myositis and bursitis, w catas CC","132","878","6.65","5,478,450.25","42,800.39","307.8912","2.3325","42","2.3352"
"08621 Aftercare, MS system & CT, w mild CC","1","2","2.00","8,112.00","8,112.00","1.2454","1.2454","0","0.0000"
"08623 Aftercare, MS system & CT, w severe CC","6","53","8.83","156,583.00","26,097.17","15.1042","2.5174","1","2.3971"
"08624 Aftercare, MS system & CT, w catas CC","1","42","42.00","239,925.75","239,925.75","2.9035","2.9035","0","0.0000"
"08631 Fx, spr, str & disl of f arm,hand & foot age >17, w mild CC","2","7","3.50","55,072.00","27,536.00","1.2026","0.6013","0","0.0000"
"08634 Fx, spr, str & disl of f arm,hand & foot age >17, w catas CC","1","16","16.00","80,270.00","80,270.00","1.8798","1.8798","0","0.0000"
"08650 Fx, spr, str & disl of up arm& low leg age >17, no CC","3","3","1.00","10,026.00","3,342.00","1.4232","0.4744","1","0.4744"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","4","22","5.50","64,481.75","16,120.44","5.5040","1.3760","0","0.0000"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","8","86","10.75","276,752.00","39,536.00","30.0410","3.7551","3","3.8220"
"08670 other MS system and CT diagnoses, no CC","2","11","5.50","13,530.50","6,765.25","1.0251","0.5126","0","0.0000"
"08671 other MS system and CT diagnoses, w mild CC","1","8","8.00","28,392.00","28,392.00","0.6109","0.6109","0","0.0000"
"08672 other MS system and CT diagnoses, w mod CC","1","13","13.00","38,312.00","38,312.00","0.8998","0.8998","1","0.8998"
"08673 other MS system and CT diagnoses, w severe CC","1","1","1.00","21,105.00","21,105.00","1.0908","1.0908","1","1.0908"
"08674 other MS system and CT diagnoses, w catas CC","7","86","12.29","456,614.00","65,230.57","23.1278","3.3040","4","3.2717"
"08694 Pathol fracture and malignancy w chemotherapy, w catas CC","1","35","35.00","294,817.00","294,817.00","6.0330","6.0330","0","0.0000"
"08702 Pathol fracture and malignancy w radiotherapy, w mild to mod CC","1","7","7.00","27,188.00","27,188.00","3.3700","3.3700","0","0.0000"
"08703 Pathol fracture and malignancy w radiotherapy, w severe CC","2","29","14.50","61,452.00","30,726.00","8.0262","4.0131","1","4.0131"
"08704 Pathol fracture and malignancy w radiotherapy, w catas CC","1","13","13.00","30,413.00","30,413.00","5.5928","5.5928","0","0.0000"
"08710 Pathol fracture and malignancy w diagnostic proc, no CC","1","10","10.00","40,601.00","40,601.00","1.8611","1.8611","0","0.0000"
"08711 Pathol fracture and malignancy w diagnostic proc, w mild CC","2","78","39.00","109,059.00","54,529.50","5.3787","2.6894","0","0.0000"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","3","46","15.33","143,145.17","47,715.06","12.3207","4.1069","1","4.1069"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","5","164","32.80","387,418.00","77,483.60","32.8842","6.5768","2","6.4556"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","7","71","10.14","193,328.00","27,618.29","11.8634","1.6948","1","1.6775"
"08723 Pathol fracture and malignancy w blood transfusion, w severe CC","13","165","12.69","587,954.75","45,227.29","30.9837","2.3834","2","2.3961"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","21","240","11.43","841,223.50","40,058.26","92.3577","4.3980","6","4.3420"
"08730 Major connective tissue Dx, no CC","7","24","3.43","63,661.00","9,094.43","4.1192","0.5885","0","0.0000"
"08731 Major connective tissue Dx, w mild CC","1","11","11.00","17,812.00","17,812.00","0.7544","0.7544","0","0.0000"
"08732 Major connective tissue Dx, w mod CC","6","16","2.67","50,883.55","8,480.59","8.2704","1.3784","0","0.0000"
"08733 Major connective tissue Dx, w severe CC","32","271","8.47","1,246,011.25","41,533.71","80.0240","2.5007","7","2.4894"
"08734 Major connective tissue Dx, w catas CC","92","1,443","15.68","9,190,145.99","104,433.48","398.1983","4.3282","24","4.3450"
"09010 Total mastectomy for malignancy, no CC","1","3","3.00","26,794.00","26,794.00","2.6437","2.6437","0","0.0000"
"09014 Total mastectomy for malignancy, w catas CC","6","111","18.50","651,243.00","108,540.50","31.3944","5.2324","2","5.2324"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","1","20","20.00","53,392.00","53,392.00","3.2783","3.2783","0","0.0000"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","16","217","13.56","479,418.75","31,961.25","31.4933","1.9683","6","1.9568"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","31","459","14.81","1,109,381.05","36,979.37","94.1126","3.0359","5","3.0348"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","67","1,541","23.00","3,907,017.94","59,197.24","297.5512","4.4411","8","4.4382"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","217","6,408","29.53","20,332,979.94","97,754.71","1,702.2409","7.8444","50","7.8320"
"09063 Skin graft and debridment, w severe CC","3","64","21.33","300,786.09","100,262.03","9.3646","3.1215","2","3.1212"
"09064 Skin graft and debridment, w catas CC","33","810","24.55","3,190,915.50","96,694.41","155.7241","4.7189","10","4.7136"
"09079 Perianal and pilonidal procedures, w or wo CC","1","9","9.00","119,261.00","119,261.00","0.8295","0.8295","1","0.8295"
"09090 Other skin, subcut tissue and breast proc, no CC","1","10","10.00","20,511.00","20,511.00","0.9000","0.9000","0","0.0000"
"09092 Other skin, subcut tissue and breast proc, w mod CC","1","2","2.00","24,377.00","24,377.00","1.5414","1.5414","0","0.0000"
"09093 Other skin, subcut tissue and breast proc, w severe CC","3","21","7.00","97,561.00","32,520.33","5.5392","1.8464","2","1.8308"
"09094 Other skin, subcut tissue and breast proc, w catas CC","16","171","10.69","1,165,480.80","72,842.55","70.7834","4.4240","4","4.3968"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","1","20","20.00","124,612.00","124,612.00","6.3017","6.3017","1","6.3017"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","20","924","46.20","3,905,296.00","195,264.80","198.7136","9.9357","2","9.9134"
"09114 Pedicle graft plastic procedures, w sev to cat CC","1","19","19.00","215,012.00","215,012.00","7.8234","7.8234","1","7.8234"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","27","1,877","69.52","8,699,553.00","347,982.12","766.1997","28.3778","7","28.4585"
"09139 Trach for skin and breast diseases, w or wo CC","6","1,171","195.17","4,039,877.05","673,312.84","159.2893","26.5482","0","0.0000"
"09153 Skin graft and/or multiple debridment, w severe CC","1","42","42.00","241,094.00","241,094.00","6.2600","6.2600","0","0.0000"
"09154 Skin graft and/or multiple debridment, w catas CC","3","66","22.00","388,659.00","129,553.00","21.3423","7.1141","2","7.1141"
"09500 Skin ulcers, no CC","27","320","11.85","1,508,050.50","55,853.72","36.0143","1.3339","3","1.4600"
"09501 Skin ulcers, w mild CC","55","466","8.47","1,165,154.36","21,576.93","100.4704","1.8267","4","1.8338"
"09502 Skin ulcers, w mod CC","69","988","14.32","2,355,964.63","34,646.54","156.6070","2.2697","5","2.2455"
"09503 Skin ulcers, w severe CC","214","2,225","10.40","6,145,028.88","28,985.99","627.1113","2.9304","25","2.8864"
"09504 Skin ulcers, w catas CC","172","2,555","14.85","9,331,670.15","54,571.17","848.7338","4.9345","38","4.9209"
"09510 Severe skin disorders, no CC","10","17","1.70","46,015.25","4,601.53","6.1130","0.6113","0","0.0000"
"09511 Severe skin disorders, w mild CC","6","30","5.00","66,666.81","11,111.14","5.2137","0.8690","1","0.8792"
"09512 Severe skin disorders, w mod CC","2","14","7.00","55,566.00","27,783.00","2.3660","1.1830","1","1.1830"
"09513 Severe skin disorders, w severe CC","33","445","13.48","1,270,045.00","38,486.21","55.8381","1.6921","6","1.5880"
"09514 Severe skin disorders, w catas CC","47","572","12.17","2,685,574.00","57,139.87","201.2962","4.2829","11","4.2941"
"09523 Moderate skin disorders, w severe CC","1","2","2.00","9,334.00","9,334.00","1.0975","1.0975","0","0.0000"
"09524 Moderate skin disorders, w catas CC","1","5","5.00","56,760.00","56,760.00","2.5120","2.5120","0","0.0000"
"09530 Minor skin disorders, no CC","3","8","2.67","15,327.00","5,109.00","0.7332","0.2444","0","0.0000"
"09531 Minor skin disorders, w mild CC","3","13","4.33","26,700.75","8,900.25","1.2684","0.4228","1","0.4228"
"09532 Minor skin disorders, w mod CC","1","1","1.00","9,542.00","9,542.00","0.5254","0.5254","0","0.0000"
"09533 Minor skin disorders, w severe CC","5","29","5.80","127,398.00","31,849.50","4.2645","0.8529","0","0.0000"
"09534 Minor skin disorders, w catas CC","5","131","26.20","481,636.00","96,327.20","7.4068","1.4814","2","1.4178"
"09540 Malignant breast disorders, no CC","93","667","7.17","1,354,516.80","14,723.01","87.5621","0.9415","3","0.9300"
"09541 Malignant breast disorders, w mild CC","34","202","5.94","489,188.25","14,823.89","34.6491","1.0191","5","1.0422"
"09542 Malignant breast disorders, w mod CC","12","104","8.67","316,609.40","26,384.12","13.5480","1.1290","1","1.1285"
"09543 Malignant breast disorders, w severe CC","100","735","7.35","1,769,745.21","18,434.85","139.2180","1.3922","7","1.3790"
"09544 Malignant breast disorders, w catas CC","99","729","7.36","2,288,449.35","24,088.94","239.6147","2.4204","19","2.4150"
"09554 Non-malignant breast disorders, w sev to cat CC","1","1","1.00","6,815.00","6,815.00","1.4176","1.4176","0","0.0000"
"09560 Cellulitis Age > 17, no CC","13","68","5.23","201,202.00","15,477.08","7.6252","0.5866","2","0.5844"
"09561 Cellulitis Age > 17, w mild CC","16","25","1.56","132,692.75","8,293.30","14.2376","0.8898","3","0.8831"
"09562 Cellulitis Age > 17, w mod CC","14","93","6.64","227,660.00","17,512.31","17.2872","1.2348","3","1.2205"
"09563 Cellulitis Age > 17, w severe CC","99","569","5.75","2,296,006.25","24,168.49","168.6893","1.7039","13","1.6687"
"09564 Cellulitis Age > 17, w catas CC","166","1,386","8.35","7,079,966.89","44,528.09","557.7618","3.3600","32","3.3478"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","3","5","1.67","42,967.87","14,322.62","0.7926","0.2642","1","0.2642"
"09581 Trauma to skin, subcut tissue & breast  age >17, w mild CC","1","1","1.00","6,690.00","6,690.00","0.3504","0.3504","0","0.0000"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","5","12","2.40","76,131.00","15,226.20","3.7176","0.7435","1","0.7218"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","4","24","6.00","113,329.42","37,776.47","12.6583","3.1646","1","3.1727"
"09594 Trauma to skin, subcut tissue & breast  age 0-17, w sev to cat CC","1","1","1.00","31,958.00","31,958.00","0.8713","0.8713","0","0.0000"
"09610 Malignant breast dis w chemotherapy, no CC","1","14","14.00","64,618.00","64,618.00","1.4474","1.4474","0","0.0000"
"09613 Malignant breast dis w chemotherapy, w severe CC","3","50","16.67","185,388.00","61,796.00","10.4628","3.4876","1","3.3580"
"09614 Malignant breast dis w chemotherapy, w catas CC","6","136","22.67","547,936.25","91,322.71","34.5116","5.7519","2","5.7297"
"09623 Malignant breast dis w radiotherapy, w severe CC","1","6","6.00","17,461.00","17,461.00","5.4812","5.4812","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","3","12","4.00","50,765.00","16,921.67","4.1745","1.3915","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","1","7","7.00","31,572.00","31,572.00","1.7290","1.7290","0","0.0000"
"09634 Malignant breast dis w diag proc, w sev to cat CC","26","399","15.35","1,272,560.25","48,944.63","84.9920","3.2689","10","3.2922"
"09640 Malignant breast dis w blood transfusion, no CC","5","36","7.20","59,980.25","11,996.05","5.8194","1.1639","1","1.2626"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","18","234","13.00","502,690.75","27,927.26","27.0373","1.5021","1","1.4366"
"09643 Malignant breast dis w blood transfusion, w severe CC","24","259","10.79","704,547.75","30,632.51","42.7052","1.7794","3","1.7592"
"09644 Malignant breast dis w blood transfusion, w catas CC","63","1,054","16.73","3,727,703.50","61,109.89","253.8183","4.0289","8","4.0186"
"10014 Pituitary procedures, w catas CC","2","16","8.00","192,326.00","96,163.00","22.6304","11.3152","0","0.0000"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","3","129","43.00","623,019.00","207,673.00","16.2320","5.4107","2","5.4110"
"10044 Amput of lower limb for endoc, nut & met dis/Adult, w catas CC","2","49","24.50","166,586.00","83,293.00","17.9388","8.9694","0","0.0000"
"10060 Skin grafts & wound debrid for endoc, nut & met dis, no CC","1","22","22.00","8,800.00","8,800.00","2.1161","2.1161","0","0.0000"
"10062 Skin grafts & wound debrid for endoc, nut & met dis, w mild to mod CC","1","5","5.00","35,897.00","35,897.00","2.4595","2.4595","0","0.0000"
"10063 Skin grafts & wound debrid for endoc, nut & met dis, w severe CC","1","2","2.00","5,505.00","5,505.00","4.7098","4.7098","0","0.0000"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","4","81","20.25","203,362.25","67,787.42","28.1240","7.0310","1","7.0310"
"10080 Thyroid procedures, no CC","1","2","2.00","18,629.00","18,629.00","1.8521","1.8521","0","0.0000"
"10083 Thyroid procedures, w severe CC","2","11","5.50","90,945.25","45,472.63","6.8664","3.4332","1","3.4332"
"10084 Thyroid procedures, w catas CC","2","48","24.00","164,572.00","82,286.00","9.5790","4.7895","1","4.8262"
"10104 Other endocrine, nut & met OR procedures, w catas CC","1","6","6.00","21,591.00","21,591.00","4.8786","4.8786","0","0.0000"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","15","806","53.73","4,795,925.63","319,728.38","412.2070","27.4805","3","27.4805"
"10129 Trach for endocrine, nut & met diseases, w or wo CC","1","31","31.00","80,762.00","80,762.00","16.2107","16.2107","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","11","37","3.36","159,986.50","14,544.23","4.7258","0.4296","2","0.4244"
"10501 Diabetes with complicated PDx, w mild CC","10","14","1.40","90,965.81","9,096.58","5.8458","0.5846","0","0.0000"
"10502 Diabetes with complicated PDx, w mod CC","15","92","6.13","277,095.50","18,473.03","10.5881","0.7059","5","0.6807"
"10503 Diabetes with complicated PDx, w severe CC","94","448","4.77","1,570,874.09","17,074.72","77.8328","0.8280","9","0.8076"
"10504 Diabetes with complicated PDx, w catas CC","194","1,589","8.19","8,580,739.56","44,691.35","416.5410","2.1471","35","2.1604"
"10510 Severe metabolic disorder in adult, no CC","3","7","2.33","12,244.00","4,081.33","1.8390","0.6130","0","0.0000"
"10511 Severe metabolic disorder in adult, w mild CC","1","6","6.00","13,427.00","13,427.00","1.0340","1.0340","0","0.0000"
"10512 Severe metabolic disorder in adult, w mod CC","1","6","6.00","12,697.00","12,697.00","1.2650","1.2650","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","3","15","5.00","29,177.80","9,725.93","5.1077","1.7026","0","0.0000"
"10514 Severe metabolic disorder in adult, w catas CC","4","72","18.00","108,409.00","27,102.25","13.5208","3.3802","0","0.0000"
"10524 Severe metabolic disorder in child, w sev to cat CC","2","33","16.50","73,373.00","36,686.50","14.7863","7.3932","0","0.0000"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","44","180","4.09","488,512.00","11,102.55","16.2364","0.3690","3","0.3555"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","14","72","5.14","207,523.81","14,823.13","6.6441","0.4746","0","0.0000"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","29","97","3.34","241,931.42","8,640.41","14.3997","0.4965","4","0.4936"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","100","352","3.52","1,505,260.81","15,359.80","69.0519","0.6905","15","0.6862"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","127","916","7.21","3,817,426.53","32,908.85","244.5416","1.9255","20","1.8923"
"10540 Inborn errors of metabolism, no CC","1","3","3.00","4,810.00","4,810.00","0.3909","0.3909","0","0.0000"
"10541 Inborn errors of metabolism, w mild CC","2","4","2.00","30,188.00","15,094.00","0.9280","0.4640","1","0.4640"
"10542 Inborn errors of metabolism, w mod CC","1","14","14.00","25,701.00","25,701.00","0.6503","0.6503","0","0.0000"
"10543 Inborn errors of metabolism, w severe CC","4","16","4.00","87,438.37","21,859.59","4.4160","1.1040","1","1.1040"
"10544 Inborn errors of metabolism, w catas CC","4","42","10.50","321,704.25","80,426.06","5.3953","1.3488","4","1.3488"
"10550 Endocrine disorders, no CC","16","99","6.19","242,214.50","16,147.63","7.7112","0.4819","5","0.4977"
"10551 Endocrine disorders, w mild CC","10","68","6.80","174,029.43","17,402.94","6.1467","0.6147","0","0.0000"
"10552 Endocrine disorders, w mod CC","14","67","4.79","242,393.31","17,313.81","13.2118","0.9437","2","1.0262"
"10553 Endocrine disorders, w severe CC","54","359","6.65","1,169,899.85","22,939.21","57.5647","1.0660","10","1.0573"
"10554 Endocrine disorders, w catas CC","90","551","6.12","3,219,190.42","36,170.68","254.2093","2.8245","26","2.8127"
"10560 Diabetes without complicated PDx, no CC","8","30","3.75","66,841.18","8,355.15","3.3047","0.4131","0","0.0000"
"10561 Diabetes without complicated PDx, w mild CC","2","19","9.50","28,726.00","14,363.00","1.0720","0.5360","0","0.0000"
"10562 Diabetes without complicated PDx, w mod CC","9","34","3.78","69,686.00","7,742.89","4.7839","0.5315","1","0.5356"
"10563 Diabetes without complicated PDx, w severe CC","15","86","5.73","145,789.50","11,214.58","9.4796","0.6320","3","0.6303"
"10564 Diabetes without complicated PDx, w catas CC","16","166","10.38","536,555.50","41,273.50","20.0901","1.2556","3","1.2479"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","3","31","10.33","205,812.25","68,604.08","12.6237","4.2079","0","0.0000"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","7","114","16.29","556,099.11","92,683.19","55.6871","7.9553","1","7.9781"
"11020 Operative insertion peritoneal cath for dialysis, no CC","3","27","9.00","100,978.00","33,659.33","6.1830","2.0610","0","0.0000"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","1","12","12.00","19,354.00","19,354.00","2.9311","2.9311","0","0.0000"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","8","56","7.00","426,648.25","53,331.03","36.8706","4.6088","2","4.6672"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","50","647","12.94","4,424,307.58","90,291.99","274.1344","5.4827","16","5.4704"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","1","2","2.00","26,031.00","26,031.00","6.0523","6.0523","1","6.0523"
"11033 Kidney, ureter and maj bladder proc for neop, w severe CC","2","14","7.00","65,789.50","32,894.75","14.0966","7.0483","1","7.0483"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","14","289","20.64","2,028,802.00","144,914.43","118.3439","8.4531","3","8.3423"
"11040 Kidney, ureter and maj bladder procedure, no CC","3","20","6.67","162,141.00","54,047.00","6.4360","2.1453","1","2.0726"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","4","43","10.75","441,000.00","110,250.00","11.3600","2.8400","2","2.8400"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","6","33","5.50","172,292.00","28,715.33","20.4480","3.4080","4","3.4080"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","44","1,026","23.32","5,510,821.50","125,245.94","247.0940","5.6158","15","5.6039"
"11053 Transurethral prostatectomy, w severe CC","1","4","4.00","21,604.00","21,604.00","2.7848","2.7848","0","0.0000"
"11054 Transurethral prostatectomy, w catas CC","1","62","62.00","312,554.00","312,554.00","6.0754","6.0754","0","0.0000"
"11060 Minor bladder procedure, no CC","2","6","3.00","60,043.00","30,021.50","2.3149","1.1574","1","1.2026"
"11063 Minor bladder procedure, w severe CC","3","53","17.67","144,325.00","48,108.33","6.7905","2.2635","1","2.2558"
"11064 Minor bladder procedure, w catas CC","5","85","17.00","519,225.00","103,845.00","21.5450","4.3090","1","4.3090"
"11070 Transurethral proc, exc prostatectomy, no CC","2","10","5.00","57,767.00","28,883.50","3.2685","1.6342","0","0.0000"
"11072 Transurethral proc, exc prostatectomy, w mod CC","2","2","1.00","37,422.00","18,711.00","4.3464","2.1732","0","0.0000"
"11074 Transurethral proc, exc prostatectomy, w catas CC","5","97","19.40","570,123.39","114,024.68","18.6269","3.7254","0","0.0000"
"11084 Urethral procedure, w catas CC","1","3","3.00","27,991.00","27,991.00","3.1120","3.1120","0","0.0000"
"11090 Other kidney & urinary tract OR proc, no CC","3","24","8.00","28,101.00","9,367.00","4.8676","1.6225","0","0.0000"
"11092 Other kidney & urinary tract OR proc, w mild to mod CC","2","38","19.00","136,739.00","68,369.50","5.0006","2.5003","0","0.0000"
"11093 Other kidney & urinary tract OR proc, w severe CC","8","236","29.50","969,336.50","121,167.06","31.0028","3.8753","1","3.8554"
"11094 Other kidney & urinary tract OR proc, w catas CC","90","2,783","30.92","11,575,623.47","133,053.14","548.4411","6.0938","19","6.0877"
"11102 Ureteroscopy, w mild to mod CC","1","9","9.00","24,510.00","24,510.00","2.8590","2.8590","0","0.0000"
"11104 Ureteroscopy, w sev to cat CC","3","58","19.33","326,266.00","108,755.33","16.4624","5.4875","1","5.4712"
"11110 Cystourethroscopy, no CC","1","14","14.00","30,019.00","30,019.00","1.1180","1.1180","1","1.1180"
"11112 Cystourethroscopy, w mod CC","1","10","10.00","25,030.50","25,030.50","1.6800","1.6800","1","1.6800"
"11113 Cystourethroscopy, w severe CC","11","118","10.73","540,465.50","54,046.55","27.2382","2.4762","4","2.4762"
"11114 Cystourethroscopy, w catas CC","9","229","25.44","954,108.00","106,012.00","48.5793","5.3977","4","5.3825"
"11139 Trach for KUB diseases w mech vent 96+ hr, w or wo CC","108","7,282","67.43","35,653,541.55","342,822.51","3,943.4944","36.5138","31","36.4995"
"11149 Trach for KUB diseases, w or wo CC","9","363","40.33","1,961,080.50","245,135.06","229.6926","25.5214","3","25.5214"
"11500 Chronic renal failure, age > 17, no CC","120","435","3.63","1,225,873.71","10,567.88","80.9580","0.6746","15","0.6719"
"11501 Chronic renal failure, age > 17, w mild CC","133","603","4.53","1,617,271.10","12,734.42","101.6693","0.7644","17","0.7603"
"11502 Chronic renal failure, age > 17, w mod CC","134","789","5.89","2,481,618.85","18,943.66","125.3078","0.9351","23","0.9411"
"11503 Chronic renal failure, age > 17, w severe CC","535","3,561","6.66","12,333,749.37","23,764.45","711.9273","1.3307","101","1.3220"
"11504 Chronic renal failure, age > 17, w catas CC","476","5,207","10.94","23,184,691.58","50,401.50","1,529.6406","3.2135","110","3.2071"
"11511 Chronic renal failure, age < 18, w mild CC","1","2","2.00","4,196.00","4,196.00","1.0835","1.0835","0","0.0000"
"11514 Chronic renal failure, age < 18, w sev to cat CC","8","73","9.13","542,741.00","77,534.43","23.2749","2.9094","2","2.9166"
"11529 Admit for renal dialysis, w or wo CC","1","6","6.00","14,502.00","14,502.00","0.9901","0.9901","0","0.0000"
"11530 Kidney and urinary tract neoplasm, no CC","18","114","6.33","251,447.00","13,969.28","13.5778","0.7543","2","0.7352"
"11531 Kidney and urinary tract neoplasm, w mild CC","6","15","2.50","56,489.75","9,414.96","5.4176","0.9029","2","0.8816"
"11532 Kidney and urinary tract neoplasm, w mod CC","3","24","8.00","42,447.00","14,149.00","3.6651","1.2217","0","0.0000"
"11533 Kidney and urinary tract neoplasm, w severe CC","36","224","6.22","727,300.00","20,780.00","81.1799","2.2550","8","2.2565"
"11534 Kidney and urinary tract neoplasm, w catas CC","20","147","7.35","396,413.25","20,863.86","73.3062","3.6653","2","3.6986"
"11540 Kidney and urinary tract infection, no CC","38","164","4.32","385,551.47","10,420.31","15.1284","0.3981","6","0.3979"
"11541 Kidney and urinary tract infection, w mild CC","95","571","6.01","1,794,933.74","19,510.15","58.7207","0.6181","20","0.6147"
"11542 Kidney and urinary tract infection, w mod CC","113","667","5.90","1,906,190.60","17,329.01","77.2096","0.6833","19","0.6775"
"11543 Kidney and urinary tract infection, w severe CC","703","4,992","7.10","16,649,873.82","24,924.96","826.3059","1.1754","140","1.1658"
"11544 Kidney and urinary tract infection, w catas CC","1,318","17,498","13.28","62,868,466.50","49,001.14","4,899.8732","3.7177","298","3.6967"
"11550 Urinary stone, no CC","1","3","3.00","7,398.00","7,398.00","0.4390","0.4390","0","0.0000"
"11551 Urinary stone, w mild CC","1","15","15.00","25,963.00","25,963.00","0.7127","0.7127","0","0.0000"
"11552 Urinary stone, w mod CC","1","8","8.00","29,080.00","29,080.00","0.7513","0.7513","1","0.7513"
"11553 Urinary stone, w severe CC","7","36","5.14","138,815.25","19,830.75","6.6119","0.9446","0","0.0000"
