"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"06301 Stomach, esophagus & duodenal resect for malig, w mild CC","2","68","34.00","309,422.00","154,711.00","17.5982","8.7991","1","8.7684"
"06303 Stomach, esophagus & duodenal resect for malig, w mod to sev CC","3","53","17.67","415,834.00","138,611.33","30.7797","10.2599","1","10.2599"
"06304 Stomach, esophagus & duodenal resect for malig, w catas CC","9","219","24.33","1,671,461.75","208,932.72","131.8322","14.6480","2","14.6433"
"06313 Stomach, esophagus & duodenal resection, w mod to sev CC","1","5","5.00","47,101.00","47,101.00","9.8931","9.8931","0","0.0000"
"06314 Stomach, esophagus & duodenal resection, w catas CC","17","187","11.00","2,185,896.00","136,618.50","207.9409","12.2318","6","12.2379"
"06320 Appendectomy for complicate Dx, no CC","1","1","1.00","27,451.00","27,451.00","1.4891","1.4891","0","0.0000"
"06322 Appendectomy for complicate Dx, w mild to mod CC","1","2","2.00","24,208.00","24,208.00","1.9805","1.9805","1","1.9805"
"06324 Appendectomy for complicate Dx, w catas CC","22","150","6.82","1,111,694.25","55,584.71","103.2476","4.6931","5","4.6674"
"06334 Trach for digestive system diseases w mech vent 96+ hr, w mild to cat CC","58","3,376","58.21","23,123,548.64","412,920.51","2,054.3722","35.4202","14","35.4307"
"06349 Trach for digestive system diseases, w or wo CC","6","286","47.67","2,534,906.00","422,484.33","186.0276","31.0046","0","0.0000"
"06500 Digestive malignancy, not transferred, no CC","105","526","5.01","1,265,216.37","12,049.68","95.8981","0.9133","4","0.9137"
"06501 Digestive malignancy, not transferred, w mild CC","48","403","8.40","895,778.55","19,473.45","57.9609","1.2075","0","0.0000"
"06502 Digestive malignancy, not transferred, w mod CC","31","203","6.55","410,965.00","13,698.83","41.8723","1.3507","0","0.0000"
"06503 Digestive malignancy, not transferred, w severe CC","144","1,325","9.20","3,230,426.92","22,749.49","210.1081","1.4591","4","1.4194"
"06504 Digestive malignancy, not transferred, w catas CC","135","1,061","7.86","3,291,547.36","24,748.48","306.6045","2.2711","16","2.2249"
"06510 G.I. hemorrhage, age > 64, no CC","10","36","3.60","175,955.50","17,595.55","5.9799","0.5980","1","0.5905"
"06511 G.I. hemorrhage, age > 64, w mild CC","13","27","2.08","161,699.25","14,699.93","8.9351","0.6873","3","0.6709"
"06512 G.I. hemorrhage, age > 64, w mod CC","14","47","3.36","159,373.00","11,383.79","13.3427","0.9530","4","0.9095"
"06513 G.I. hemorrhage, age > 64, w severe CC","94","348","3.70","1,799,434.75","19,559.07","156.7888","1.6680","14","1.6366"
"06514 G.I. hemorrhage, age > 64, w catas CC","188","1,026","5.46","6,494,101.07","35,879.01","681.7950","3.6266","50","3.6321"
"06520 G.I. hemorrhage, age < 65, no CC","4","9","2.25","79,260.60","19,815.15","2.3787","0.5947","1","0.6126"
"06521 G.I. hemorrhage, age < 65, w mild CC","14","29","2.07","280,723.20","20,051.66","10.2068","0.7291","4","0.7264"
"06522 G.I. hemorrhage, age < 65, w mod CC","8","19","2.38","126,716.00","18,102.29","7.7624","0.9703","1","0.9703"
"06523 G.I. hemorrhage, age < 65, w severe CC","157","391","2.49","3,747,560.74","24,818.28","226.4921","1.4426","41","1.4338"
"06524 G.I. hemorrhage, age < 65, w catas CC","354","1,233","3.48","11,662,337.95","35,022.04","1,296.3093","3.6619","105","3.6204"
"06532 Complicated peptic ulcer, w mild to mod CC","4","8","2.00","41,003.00","10,250.75","3.0556","0.7639","2","0.7639"
"06533 Complicated peptic ulcer, w severe CC","7","23","3.29","152,327.50","21,761.07","6.4843","0.9263","1","0.9050"
"06534 Complicated peptic ulcer, w catas CC","10","124","12.40","807,055.75","80,705.58","33.9580","3.3958","1","3.4093"
"06541 Uncomplicated peptic ulcer, w mild CC","2","2","1.00","6,240.00","3,120.00","0.8560","0.4280","0","0.0000"
"06542 Uncomplicated peptic ulcer, w mod CC","1","1","1.00","1,482.00","1,482.00","0.5356","0.5356","0","0.0000"
"06543 Uncomplicated peptic ulcer, w severe CC","3","8","2.67","20,299.00","6,766.33","2.1081","0.7027","0","0.0000"
"06544 Uncomplicated peptic ulcer, w catas CC","2","4","2.00","69,928.00","34,964.00","2.4378","1.2189","0","0.0000"
"06554 Inflammatory bowel disease, w sev to cat CC","2","16","8.00","35,976.25","17,988.13","3.5643","1.7822","1","1.8468"
"06560 G.I. obstruction, not transferred, no CC","2","2","1.00","8,860.00","4,430.00","0.9658","0.4829","0","0.0000"
"06561 G.I. obstruction, not transferred, w mild CC","7","15","2.14","75,656.00","10,808.00","4.6411","0.6630","2","0.6596"
"06562 G.I. obstruction, not transferred, w mod CC","8","37","4.63","132,424.00","18,917.71","5.7745","0.7218","1","0.6955"
"06563 G.I. obstruction, not transferred, w severe CC","45","143","3.18","767,147.00","17,047.71","51.1501","1.1367","8","1.1243"
"06564 G.I. obstruction, not transferred, w catas CC","51","286","5.61","1,563,001.75","31,897.99","149.3202","2.9278","13","2.9379"
"06570 Gastroenteritis age > 9, no CC","12","66","5.50","189,411.00","15,784.25","2.8063","0.2339","0","0.0000"
"06571 Gastroenteritis age > 9, w mild CC","22","33","1.50","170,581.75","8,122.94","9.0761","0.4126","5","0.4100"
"06572 Gastroenteritis age > 9, w mod CC","20","59","2.95","196,786.25","9,839.31","13.1625","0.6581","1","0.6544"
"06573 Gastroenteritis age > 9, w severe CC","158","608","3.85","2,121,116.57","13,954.71","166.7548","1.0554","26","1.0331"
"06574 Gastroenteritis age > 9, w catas CC","343","1,923","5.61","11,298,080.40","33,826.59","418.1128","1.2190","74","1.2074"
"06580 Gastroenteritis age < 10, no CC","1","4","4.00","4,642.00","4,642.00","0.2225","0.2225","0","0.0000"
"06581 Gastroenteritis age < 10, w mild CC","1","1","1.00","3,770.00","3,770.00","0.2884","0.2884","0","0.0000"
"06583 Gastroenteritis age < 10, w severe CC","2","2","1.00","12,045.00","6,022.50","1.7893","0.8946","0","0.0000"
"06584 Gastroenteritis age < 10, w catas CC","1","2","2.00","29,552.50","29,552.50","1.5867","1.5867","0","0.0000"
"06600 Other digestive system diagnoses, not transferred, no CC","8","12","1.50","47,074.00","5,884.25","4.4952","0.5619","0","0.0000"
"06601 Other digestive system diagnoses, not transferred, w mild CC","15","50","3.33","287,509.00","19,167.27","11.1663","0.7444","2","0.8012"
"06602 Other digestive system diagnoses, not transferred, w mod CC","13","33","2.54","177,746.25","13,672.79","12.5831","0.9679","4","0.9599"
"06603 Other digestive system diagnoses, not transferred, w severe CC","127","685","5.39","2,525,125.20","20,529.47","192.0601","1.5123","27","1.4887"
"06604 Other digestive system diagnoses, not transferred, w catas CC","244","1,383","5.67","8,583,772.30","36,371.92","922.0498","3.7789","60","3.7654"
"06610 Abdominal pain or mesenteric adenitis, no CC","7","26","3.71","66,406.00","9,486.57","1.8064","0.2581","0","0.0000"
"06612 Abdominal pain or mesenteric adenitis, w mod CC","2","6","3.00","10,156.00","5,078.00","0.8710","0.4355","0","0.0000"
"06613 Abdominal pain or mesenteric adenitis, w severe CC","4","16","4.00","39,259.00","9,814.75","2.2800","0.5700","0","0.0000"
"06614 Abdominal pain or mesenteric adenitis, w catas CC","1","1","1.00","9,159.00","9,159.00","1.3108","1.3108","0","0.0000"
"06623 Intestinal helminthiases age > 9, w severe CC","1","4","4.00","31,369.00","31,369.00","0.8897","0.8897","0","0.0000"
"06624 Intestinal helminthiases age > 9, w catas CC","1","2","2.00","1,805.00","1,805.00","1.7172","1.7172","0","0.0000"
"06640 Oesophagitis, gastritis and dyspepsia age > 9, no CC","5","11","2.20","28,634.50","7,158.63","1.2105","0.2421","0","0.0000"
"06641 Oesophagitis, gastritis and dyspepsia age > 9, w mild CC","3","5","1.67","14,721.00","4,907.00","1.0212","0.3404","0","0.0000"
"06643 Oesophagitis, gastritis and dyspepsia age > 9, w severe CC","7","18","2.57","55,973.00","7,996.14","3.2669","0.4667","1","0.4667"
"06644 Oesophagitis, gastritis and dyspepsia age > 9, w catas CC","5","24","4.80","100,894.00","20,178.80","3.8824","0.7765","0","0.0000"
"06660 Miscellneous digestive disorders age > 9, no CC","2","8","4.00","18,007.00","9,003.50","0.8816","0.4408","0","0.0000"
"06661 Miscellneous digestive disorders age > 9, w mild CC","1","1","1.00","10,190.00","10,190.00","0.4858","0.4858","0","0.0000"
"06662 Miscellneous digestive disorders age > 9, w mod CC","2","8","4.00","32,518.00","16,259.00","1.2058","0.6029","1","0.6029"
"06663 Miscellneous digestive disorders age > 9, w severe CC","11","81","7.36","333,495.00","30,317.73","11.5631","1.0512","1","1.0603"
"06664 Miscellneous digestive disorders age > 9, w catas CC","12","64","5.33","385,436.75","35,039.70","31.6116","2.6343","3","2.5898"
"06670 Miscellneous digestive disorders age < 10, no CC","1","107","107.00","2,683.00","2,683.00","0.1970","0.1970","0","0.0000"
"06693 Digest malignancy w chemotherapy, w severe CC","4","15","3.75","79,987.57","26,662.52","17.3596","4.3399","1","4.3399"
"06694 Digest malignancy w chemotherapy, w catas CC","3","45","15.00","80,199.00","40,099.50","19.5924","6.5308","1","6.5308"
"06704 Digest malignancy w radiotherapy, w sev to cat CC","3","75","25.00","337,944.00","112,648.00","16.9728","5.6576","0","0.0000"
"06710 Digest malignancy w diag proc, no CC","3","27","9.00","45,979.00","22,989.50","3.5066","1.1689","1","1.1648"
"06711 Digest malignancy w diag proc, w mild CC","5","85","17.00","199,854.00","39,970.80","7.3134","1.4627","0","0.0000"
"06712 Digest malignancy w diag proc, w mod CC","2","26","13.00","95,004.05","47,502.03","3.3014","1.6507","0","0.0000"
"06713 Digest malignancy w diag proc, w severe CC","20","156","7.80","509,483.75","25,474.19","35.8115","1.7906","1","1.7725"
"06714 Digest malignancy w diag proc, w catas CC","39","710","18.21","3,504,566.00","92,225.42","141.8216","3.6365","4","3.4680"
"06720 Digest malignancy w blood transfusion, no CC","1","4","4.00","17,807.00","17,807.00","1.1680","1.1680","0","0.0000"
"06722 Digest malignancy w blood transfusion, w mild to mod CC","44","631","14.34","1,523,185.25","36,266.32","72.0912","1.6384","1","1.5978"
"06723 Digest malignancy w blood transfusion, w severe CC","44","547","12.43","1,600,260.75","37,215.37","113.4750","2.5790","2","2.4544"
"06724 Digest malignancy w blood transfusion, w catas CC","90","1,446","16.07","4,510,486.92","52,447.52","360.0589","4.0007","10","3.9634"
"07010 Pancreas, liver & shunt proc, no CC","1","12","12.00","90,789.75","90,789.75","6.3840","6.3840","1","6.3840"
"07013 Pancreas, liver & shunt proc, w severe CC","3","41","13.67","451,447.00","150,482.33","29.0022","9.6674","1","9.6674"
"07014 Pancreas, liver & shunt proc, w catas CC","16","203","12.69","2,835,108.39","189,007.23","179.9200","11.2450","4","11.2450"
"07020 Biliary tract procedures for malignancy, no CC","1","26","26.00","0.00","0.00","4.9707","4.9707","0","0.0000"
"07023 Biliary tract procedures for malignancy, w severe CC","1","30","30.00","103,303.00","103,303.00","7.2648","7.2648","0","0.0000"
"07024 Biliary tract procedures for malignancy, w catas CC","5","91","18.20","891,487.50","178,297.50","50.1984","10.0397","0","0.0000"
"07033 Biliary tract procedures, w severe CC","1","4","4.00","0.00","0.00","5.5911","5.5911","1","5.5911"
"07034 Biliary tract procedures, w catas CC","19","227","11.95","1,449,393.75","90,587.11","163.5726","8.6091","6","8.6318"
"07044 Opened cholecystectomy w closed CDE, w catas CC","4","82","20.50","495,391.00","165,130.33","50.8264","12.7066","1","12.7066"
"07050 Opened cholecystectomy, no CC","1","48","48.00","175,746.00","175,746.00","2.0054","2.0054","0","0.0000"
"07052 Opened cholecystectomy, w mod CC","1","6","6.00","36,799.00","36,799.00","3.0130","3.0130","1","3.0130"
"07053 Opened cholecystectomy, w severe CC","5","24","4.80","337,406.00","67,481.20","20.4604","4.0921","1","3.9668"
"07054 Opened cholecystectomy, w catas CC","38","376","9.89","3,110,637.50","86,406.60","252.7927","6.6524","9","6.6417"
"07060 Hepatobiliary diagnostic proc, no CC","2","14","7.00","139,620.00","69,810.00","5.9582","2.9791","1","2.9027"
"07062 Hepatobiliary diagnostic proc, w mild to mod CC","2","10","5.00","155,937.00","77,968.50","8.0966","4.0483","2","4.0483"
"07063 Hepatobiliary diagnostic proc, w severe CC","1","18","18.00","50,090.75","50,090.75","5.4502","5.4502","0","0.0000"
"07064 Hepatobiliary diagnostic proc, w catas CC","17","127","7.47","1,350,280.00","84,392.50","105.6350","6.2138","4","6.2092"
"07072 Oth hepatobil and pancreas OR procedure, w mild to mod CC","2","5","2.50","29,560.00","14,780.00","9.5320","4.7660","1","4.6438"
"07073 Oth hepatobil and pancreas OR procedure, w severe CC","1","3","3.00","7,676.00","7,676.00","5.7960","5.7960","0","0.0000"
"07074 Oth hepatobil and pancreas OR procedure, w catas CC","19","368","19.37","2,631,385.75","138,493.99","141.3903","7.4416","4","7.4613"
"07080 ERCP with therapeutic procedure, no CC","2","17","8.50","206,511.00","103,255.50","5.2916","2.6458","0","0.0000"
"07082 ERCP with therapeutic procedure, w mild to mod CC","3","14","4.67","200,736.00","66,912.00","10.6113","3.5371","0","0.0000"
"07083 ERCP with therapeutic procedure, w severe CC","4","33","8.25","298,403.00","74,600.75","21.2640","5.3160","0","0.0000"
"07084 ERCP with therapeutic procedure, w catas CC","26","549","21.12","4,014,609.50","160,584.38","220.6712","8.4874","7","8.4822"
"07104 Laparoscopic cholecystectomy, w catas CC","1","27","27.00","212,705.00","212,705.00","5.6660","5.6660","0","0.0000"
"07110 Pancreas and liver procedures except resection, no CC","1","9","9.00","60,514.00","60,514.00","3.1621","3.1621","0","0.0000"
"07112 Pancreas and liver procedures except resection, w mild to mod CC","2","24","12.00","157,291.50","78,645.75","8.1206","4.0603","1","4.0603"
"07113 Pancreas and liver procedures except resection, w severe CC","3","22","7.33","223,383.00","74,461.00","15.4966","5.1655","0","0.0000"
"07114 Pancreas and liver procedures except resection, w catas CC","24","195","8.13","2,544,464.80","115,657.49","189.7721","7.9072","3","7.9904"
"07129 Trach for hepatobiliary diseases w mech vent 96+ hr, w or wo CC","11","884","80.36","4,688,688.29","468,868.83","441.1480","40.1044","0","0.0000"
"07139 Trach for hepatobiliary diseases, w or wo CC","6","297","49.50","1,933,559.00","322,259.83","220.5204","36.7534","0","0.0000"
"07500 Cirrhosis & alcoholic hepatitis, no CC","28","99","3.54","219,171.00","7,827.54","15.8506","0.5661","0","0.0000"
"07501 Cirrhosis & alcoholic hepatitis, w mild CC","15","38","2.53","102,700.00","6,846.67","9.2972","0.6198","0","0.0000"
"07502 Cirrhosis & alcoholic hepatitis, w mod CC","18","59","3.28","193,761.20","10,764.51","13.7959","0.7664","2","0.7604"
"07503 Cirrhosis & alcoholic hepatitis, w severe CC","100","654","6.54","1,989,414.11","20,300.14","112.0968","1.1210","7","1.1010"
"07504 Cirrhosis & alcoholic hepatitis, w catas CC","265","1,864","7.03","10,541,656.99","41,502.59","839.1980","3.1668","52","3.1301"
"07510 Malig of hepatobil syst/pancreas, not transferred, no CC","192","1,061","5.53","2,241,138.71","11,857.88","178.8179","0.9313","5","0.9168"
"07511 Malig of hepatobil syst/pancreas, not transferred, w mild CC","93","558","6.00","1,320,645.20","14,673.84","111.0397","1.1940","4","1.1812"
"07512 Malig of hepatobil syst/pancreas, not transferred, w mod CC","94","589","6.27","1,574,830.65","16,753.52","162.0727","1.7242","2","1.7336"
"07513 Malig of hepatobil syst/pancreas, not transferred, w severe CC","401","2,371","5.91","5,793,670.08","14,742.16","1,018.0640","2.5388","19","2.5041"
"07514 Malig of hepatobil syst/pancreas, not transferred, w catas CC","265","1,616","6.10","5,763,127.59","22,424.62","1,177.3748","4.4429","33","4.3943"
"07530 Disorders of pancreas, except malignancy, no CC","3","3","1.00","34,023.75","11,341.25","2.4294","0.8098","0","0.0000"
"07531 Disorders of pancreas, except malignancy, w mild CC","10","18","1.80","120,404.50","13,378.28","10.7463","1.0746","1","1.0509"
"07532 Disorders of pancreas, except malignancy, w mod CC","6","51","8.50","240,599.00","48,119.80","10.1167","1.6861","1","1.6462"
"07533 Disorders of pancreas, except malignancy, w severe CC","24","94","3.92","507,428.00","22,062.09","53.8955","2.2456","4","2.2435"
"07534 Disorders of pancreas, except malignancy, w catas CC","95","544","5.73","4,821,983.25","50,757.72","421.1014","4.4326","24","4.4302"
"07540 Dis of liver, except malignancy, cirrhosis, alc hepatitis, no CC","10","35","3.50","206,829.00","20,682.90","6.7798","0.6780","2","0.6876"
"07541 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mild CC","5","37","7.40","208,212.00","41,642.40","4.4293","0.8859","2","0.8907"
"07542 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w mod CC","22","107","4.86","394,329.00","17,924.05","20.8610","0.9482","2","0.9202"
"07543 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w severe CC","102","512","5.02","1,617,278.89","16,012.66","134.1119","1.3148","12","1.3081"
"07544 Dis of liver, except malignancy, cirrhosis, alc hepatitis, w catas CC","203","1,384","6.82","8,012,120.53","40,465.26","566.6127","2.7912","43","2.7705"
"07550 Disorder of biliary tract, no CC","4","29","7.25","86,639.00","21,659.75","3.0278","0.7570","1","0.7484"
"07551 Disorder of biliary tract, w mild CC","5","10","2.00","51,102.00","10,220.40","4.7517","0.9503","1","0.9093"
"07552 Disorder of biliary tract, w mod CC","12","58","4.83","195,447.00","16,287.25","12.0504","1.0042","3","1.0282"
"07553 Disorder of biliary tract, w severe CC","61","277","4.54","1,184,276.01","20,072.47","89.4562","1.4665","7","1.4743"
"07554 Disorder of biliary tract, w catas CC","112","825","7.37","4,171,579.73","38,986.73","390.4365","3.4860","32","3.4805"
"07573 Hepatobiliary malignancy with chemotherapy, w severe CC","2","26","13.00","56,941.00","56,941.00","8.7878","4.3939","0","0.0000"
"07574 Hepatobiliary malignancy with chemotherapy, w catas CC","2","126","63.00","590,535.00","295,267.50","12.9715","6.4857","0","0.0000"
"07590 Hepatobiliary malignancy with diagnostic procedure, no CC","9","75","8.33","226,774.75","28,346.84","15.6928","1.7436","1","1.7208"
"07591 Hepatobiliary malignancy with diagnostic procedure, w mild CC","7","70","10.00","211,067.00","35,177.83","14.2584","2.0369","1","2.0342"
"07592 Hepatobiliary malignancy with diagnostic procedure, w mod CC","10","141","14.10","411,527.98","41,152.80","26.2135","2.6214","0","0.0000"
"07593 Hepatobiliary malignancy with diagnostic procedure, w severe CC","35","376","10.74","1,508,275.80","45,705.33","120.6377","3.4468","5","3.4435"
"07594 Hepatobiliary malignancy with diagnostic procedure, w catas CC","101","1,016","10.06","4,986,967.50","51,947.58","554.4927","5.4900","15","5.3950"
"07600 Hepatobiliary malignancy with blood transfusion, no CC","3","26","8.67","57,263.00","19,087.67","3.7248","1.2416","0","0.0000"
"07601 Hepatobiliary malignancy with blood transfusion, w mild CC","22","127","5.77","399,645.00","18,165.68","30.6600","1.3936","1","1.4023"
"07602 Hepatobiliary malignancy with blood transfusion, w mod CC","30","271","9.03","720,145.84","24,004.86","63.2445","2.1081","1","2.1143"
"07603 Hepatobiliary malignancy with blood transfusion, w severe CC","99","864","8.73","2,403,587.44","25,570.08","315.5956","3.1878","9","3.0322"
"07604 Hepatobiliary malignancy with blood transfusion, w catas CC","290","2,431","8.38","10,301,702.91","37,190.26","1,403.7064","4.8404","41","4.7733"
"08052 Spinal fusion, w mod CC","1","4","4.00","20,647.00","20,647.00","5.7637","5.7637","0","0.0000"
"08053 Spinal fusion, w severe CC","2","35","17.50","343,491.00","171,745.50","12.5975","6.2988","0","0.0000"
"08054 Spinal fusion, w catas CC","5","134","26.80","1,122,955.00","224,591.00","48.9745","9.7949","3","9.7949"
"08064 Back & neck procedure except spinal fusion, w catas CC","2","61","30.50","462,096.00","231,048.00","17.8676","8.9338","2","8.9338"
"08070 Amputation for MS & CT disorders, no CC","1","8","8.00","63,335.00","63,335.00","2.8483","2.8483","0","0.0000"
"08072 Amputation for MS & CT disorders, w mod CC","1","1","1.00","29,050.00","29,050.00","4.7209","4.7209","0","0.0000"
"08073 Amputation for MS & CT disorders, w severe CC","11","136","12.36","891,804.50","89,180.45","69.3792","6.3072","4","6.2558"
"08074 Amputation for MS & CT disorders, w catas CC","40","956","23.90","5,086,810.25","133,863.43","368.4878","9.2122","12","9.1675"
"08082 Biopsies of MS & CT disorders, w mild to mod CC","1","1","1.00","32,508.00","32,508.00","3.6322","3.6322","0","0.0000"
"08083 Biopsies of MS & CT disorders, w severe CC","1","24","24.00","105,054.00","105,054.00","4.6711","4.6711","0","0.0000"
"08084 Biopsies of MS & CT disorders, w catas CC","3","45","15.00","170,835.00","56,945.00","26.1114","8.7038","1","8.7038"
"08094 Skin graft except hand for MS&CT, w sev to cat CC","2","9","4.50","73,451.00","36,725.50","12.4114","6.2057","0","0.0000"
"08100 Hip & femur proc exc replacement age >17, no CC","3","36","12.00","281,074.00","93,691.33","8.3743","2.7914","2","2.7936"
"08101 Hip & femur proc exc replacement age >17, w mild CC","1","7","7.00","81,040.00","81,040.00","3.1033","3.1033","1","3.1033"
"08103 Hip & femur proc exc replacement age >17, w severe CC","4","75","18.75","299,213.00","99,737.67","16.8792","4.2198","0","0.0000"
"08104 Hip & femur proc exc replacement age >17, w catas CC","21","312","14.86","2,167,569.43","103,217.59","144.3834","6.8754","3","6.8754"
"08120 Knee procedures except replacement, no CC","1","4","4.00","6,971.00","6,971.00","2.3167","2.3167","1","2.3167"
"08122 Knee procedures except replacement, w mild to mod CC","1","26","26.00","60,193.00","60,193.00","3.3458","3.3458","0","0.0000"
"08123 Knee procedures except replacement, w severe CC","1","16","16.00","49,622.25","49,622.25","4.2877","4.2877","1","4.2877"
"08124 Knee procedures except replacement, w catas CC","15","218","14.53","1,177,024.50","84,073.18","110.8871","7.3925","4","7.4172"
"08134 Shoulder, elbow & forearm proc exc replacement, w catas CC","3","55","18.33","649,923.00","216,641.00","10.3908","3.4636","1","3.4636"
"08140 Humerus, tibia,fib & ankle proc exc repl age >17, no CC","1","8","8.00","54,742.00","54,742.00","2.0354","2.0354","0","0.0000"
"08141 Humerus, tibia,fib & ankle proc exc repl age >17, w mild CC","1","20","20.00","91,772.00","91,772.00","2.3379","2.3379","0","0.0000"
"08144 Humerus, tibia,fib & ankle proc exc repl age >17, w catas CC","3","59","19.67","414,472.00","138,157.33","15.7380","5.2460","0","0.0000"
"08164 Wrist & hand procedure except replacement, w catas CC","2","67","33.50","488,058.00","244,029.00","5.8171","2.9086","2","2.9086"
"08172 Foot procedures, w mild to mod CC","1","9","9.00","65,840.00","65,840.00","1.7683","1.7683","1","1.7683"
"08174 Foot procedures, w catas CC","4","58","14.50","248,502.00","62,125.50","11.1084","2.7771","0","0.0000"
"08202 Soft tissue procedures, w mod CC","1","2","2.00","31,227.00","31,227.00","2.2957","2.2957","1","2.2957"
"08203 Soft tissue procedures, w severe CC","2","16","8.00","105,226.00","52,613.00","5.2011","2.6006","0","0.0000"
"08204 Soft tissue procedures, w catas CC","28","274","9.79","2,129,351.75","81,898.14","110.7916","3.9568","2","3.8997"
"08223 Other MS & CT OR procedures, w severe CC","2","2","1.00","36,200.00","36,200.00","8.7748","4.3874","1","4.4999"
"08224 Other MS & CT OR procedures, w catas CC","12","116","9.67","599,905.75","59,990.58","79.2763","6.6064","5","6.5677"
"08230 Partial hip replacement, no CC","2","22","11.00","186,969.00","93,484.50","6.3114","3.1557","0","0.0000"
"08233 Partial hip replacement, w severe CC","1","9","9.00","88,747.25","88,747.25","4.6747","4.6747","0","0.0000"
"08234 Partial hip replacement, w catas CC","6","225","37.50","976,377.75","162,729.63","45.3294","7.5549","2","7.5682"
"08284 Mult (2-4) wound debride w skin graft exc hand for MS&CT, w catas CC","1","55","55.00","213,790.25","213,790.25","15.3400","15.3400","1","15.3400"
"08304 Multiple (2-4) wound debridement for MS&CT, w catas CC","11","261","23.73","1,603,940.25","145,812.75","106.1592","9.6508","3","9.6954"
"08310 Wound debridement for MS&CT, no CC","1","1","1.00","19,432.00","19,432.00","1.5028","1.5028","0","0.0000"
"08312 Wound debridement for MS&CT, w mod CC","2","10","5.00","50,911.00","25,455.50","5.5503","2.7752","0","0.0000"
"08313 Wound debridement for MS&CT, w severe CC","24","249","10.38","1,375,629.75","59,809.99","81.9648","3.4152","5","3.4095"
"08314 Wound debridement for MS&CT, w catas CC","185","2,500","13.51","14,637,292.70","82,696.57","1,152.7373","6.2310","62","6.2114"
"08339 Trach for MS and CT diseases w mech vent 96+ hr, w or wo CC","27","1,517","56.19","9,821,448.87","392,857.95","1,002.7638","37.1394","6","37.1394"
"08349 Trach for MS and CT diseases, w or wo CC","4","264","66.00","1,740,655.00","435,163.75","128.4512","32.1128","0","0.0000"
"08359 Therapeu plasmapheresis, w or wo CC","2","90","45.00","1,401,535.00","700,767.50","59.7200","29.8600","0","0.0000"
"08364 Multiple (>4) wound debridement for MS&CT, w catas CC","4","161","40.25","1,294,559.50","323,639.88","58.2667","14.5667","1","14.5600"
"08500 Fracture of femur, no CC","1","11","11.00","21,129.00","21,129.00","1.0097","1.0097","0","0.0000"
"08501 Fracture of femur, w mild CC","1","16","16.00","22,468.00","22,468.00","1.4769","1.4769","0","0.0000"
"08503 Fracture of femur, w severe CC","3","32","10.67","59,061.00","19,687.00","6.4545","2.1515","0","0.0000"
"08504 Fracture of femur, w catas CC","1","25","25.00","60,853.50","60,853.50","6.4127","6.4127","0","0.0000"
"08510 Fracture of hip and pelvis, no CC","4","17","4.25","44,637.00","11,159.25","3.0823","0.7706","1","0.7843"
"08511 Fracture of hip and pelvis, w mild CC","4","28","7.00","96,199.10","24,049.78","4.7282","1.1820","0","0.0000"
"08512 Fracture of hip and pelvis, w mod CC","3","15","5.00","34,591.00","11,530.33","4.6262","1.5421","1","1.5789"
"08513 Fracture of hip and pelvis, w severe CC","25","349","13.96","869,853.25","41,421.58","66.5680","2.6627","5","2.6215"
"08514 Fracture of hip and pelvis, w catas CC","36","430","11.94","1,638,929.49","49,664.53","169.4111","4.7059","5","4.6616"
"08520 Sprain, stain & dislocation of hip, pelvis & thigh, no CC","1","4","4.00","68,576.00","68,576.00","0.6774","0.6774","1","0.6774"
"08524 Sprain, stain & dislocation of hip, pelvis & thigh, w sev to cat CC","1","3","3.00","7,540.00","7,540.00","2.7185","2.7185","0","0.0000"
"08531 Osteomyelitis, w mild CC","2","11","5.50","31,476.00","15,738.00","3.0538","1.5269","0","0.0000"
"08532 Osteomyelitis, w mod CC","1","2","2.00","6,061.00","6,061.00","1.6843","1.6843","0","0.0000"
"08533 Osteomyelitis, w severe CC","2","18","9.00","54,153.75","27,076.88","4.8456","2.4228","1","2.4228"
"08534 Osteomyelitis, w catas CC","6","54","9.00","205,976.00","34,329.33","29.1077","4.8513","1","4.8675"
"08540 Pathological fracture and malignancy, no CC","8","27","3.38","53,093.68","6,636.71","8.0918","1.0115","0","0.0000"
"08541 Pathological fracture and malignancy, w mild CC","6","13","2.17","31,881.59","5,313.60","6.2202","1.0367","0","0.0000"
"08543 Pathological fracture and malignancy, w severe CC","14","94","6.71","179,563.50","14,963.63","21.2283","1.5163","1","1.5280"
"08544 Pathological fracture and malignancy, w catas CC","19","296","15.58","1,060,404.00","55,810.74","58.1144","3.0587","2","3.1643"
"08550 Connective tissue disorders, no CC","1","1","1.00","49,077.00","49,077.00","0.5691","0.5691","0","0.0000"
"08553 Connective tissue disorders, w severe CC","2","39","19.50","184,211.00","92,105.50","2.4708","1.2354","0","0.0000"
"08554 Connective tissue disorders, w catas CC","3","58","19.33","396,682.00","132,227.33","12.1037","4.0346","0","0.0000"
"08560 Septic arthritis, no CC","5","45","9.00","116,574.00","23,314.80","4.9479","0.9896","1","0.9865"
