"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08513 Fracture of hip and pelvis, w severe CC","49","712","14.53","2,075,172.87","46,114.95","168.2909","3.4345","12","4.2391"
"08514 Fracture of hip and pelvis, w catas CC","64","1,403","21.92","5,119,241.98","86,766.81","304.0789","4.7512","14","4.7331"
"08524 Sprain, stain & dislocation of hip, pelvis & thigh, w sev to cat CC","2","31","15.50","138,989.34","69,494.67","5.5480","2.7740","0","0.0000"
"08530 Osteomyelitis, no CC","8","74","9.25","148,622.00","21,231.71","10.6312","1.3289","1","1.3653"
"08531 Osteomyelitis, w mild CC","5","53","10.60","151,702.16","30,340.43","11.9191","2.3838","1","2.7757"
"08532 Osteomyelitis, w mod CC","2","15","7.50","65,437.00","32,718.50","10.4816","5.2408","0","0.0000"
"08533 Osteomyelitis, w severe CC","9","57","6.33","271,470.75","30,163.42","21.6597","2.4066","0","0.0000"
"08534 Osteomyelitis, w catas CC","6","82","13.67","361,696.25","60,282.71","28.7183","4.7864","3","4.7377"
"08540 Pathological fracture and malignancy, no CC","36","270","7.50","640,904.90","17,802.91","39.1283","1.0869","3","1.0931"
"08541 Pathological fracture and malignancy, w mild CC","10","93","9.30","223,430.75","24,825.64","14.4026","1.4403","0","0.0000"
"08542 Pathological fracture and malignancy, w mod CC","12","130","10.83","409,884.15","34,157.01","26.9325","2.2444","2","1.8054"
"08543 Pathological fracture and malignancy, w severe CC","30","379","12.63","803,168.05","26,772.27","45.7702","1.5257","4","1.4745"
"08544 Pathological fracture and malignancy, w catas CC","11","106","9.64","413,895.90","37,626.90","33.4904","3.0446","4","3.0544"
"08551 Connective tissue disorders, w mild CC","1","5","5.00","65,194.75","65,194.75","0.7246","0.7246","1","0.7246"
"08552 Connective tissue disorders, w mod CC","2","30","15.00","159,632.00","79,816.00","6.4006","3.2003","0","0.0000"
"08554 Connective tissue disorders, w catas CC","2","10","5.00","58,207.17","29,103.59","3.8277","1.9138","1","1.5275"
"08560 Septic arthritis, no CC","14","90","6.43","411,683.53","29,405.97","16.5229","1.1802","1","1.0513"
"08561 Septic arthritis, w mild CC","4","79","19.75","197,207.50","49,301.88","9.4258","2.3564","0","0.0000"
"08562 Septic arthritis, w mod CC","4","77","19.25","184,660.15","61,553.38","15.9004","3.9751","0","0.0000"
"08563 Septic arthritis, w severe CC","16","119","7.44","433,415.75","28,894.38","28.9195","1.8075","4","1.8293"
"08564 Septic arthritis, w catas CC","30","454","15.13","2,160,471.94","72,015.73","80.6741","2.6891","12","2.6810"
"08570 Medical back problems, no CC","5","22","4.40","62,944.00","12,588.80","3.2456","0.6491","0","0.0000"
"08571 Medical back problems, w mild CC","8","47","5.88","189,524.00","27,074.86","11.4844","1.4355","4","1.3679"
"08572 Medical back problems, w mod CC","16","154","9.63","662,327.14","44,155.14","41.5689","2.5981","1","3.3500"
"08573 Medical back problems, w severe CC","25","249","9.96","1,525,449.69","63,560.40","88.0399","3.5216","8","3.6068"
"08574 Medical back problems, w catas CC","34","564","16.59","2,753,204.04","80,976.59","147.4428","4.3366","10","4.3128"
"08580 Bone disease and specific arthropathies, no CC","1","1","1.00","3,012.50","3,012.50","0.4661","0.4661","0","0.0000"
"08581 Bone disease and specific arthropathies, w mild CC","2","19","9.50","33,300.00","16,650.00","1.8882","0.9441","0","0.0000"
"08582 Bone disease and specific arthropathies, w mod CC","5","39","7.80","115,137.50","23,027.50","8.8488","1.7698","0","0.0000"
"08583 Bone disease and specific arthropathies, w severe CC","7","60","8.57","216,594.50","30,942.07","16.4176","2.3454","1","2.0317"
"08584 Bone disease and specific arthropathies, w catas CC","9","92","10.22","365,510.71","40,612.30","31.3756","3.4862","1","3.2577"
"08590 Nonspecific arthropathies, no CC","2","5","2.50","21,801.50","10,900.75","0.9528","0.4764","0","0.0000"
"08601 Signs and symptoms of MS system & CT, w mild CC","2","14","7.00","48,838.00","24,419.00","1.7934","0.8967","1","0.8967"
"08602 Signs and symptoms of MS system & CT, w mod CC","3","15","5.00","77,133.75","25,711.25","5.1747","1.7249","1","2.3156"
"08603 Signs and symptoms of MS system & CT, w severe CC","2","12","6.00","57,715.50","28,857.75","1.4411","0.7206","1","0.7467"
"08604 Signs and symptoms of MS system & CT, w catas CC","3","6","2.00","26,323.50","8,774.50","2.8732","0.9577","0","0.0000"
"08610 Tendonitis, myositis and bursitis, no CC","7","32","4.57","63,779.00","9,111.29","3.8464","0.5495","1","0.5420"
"08611 Tendonitis, myositis and bursitis, w mild CC","49","148","3.02","1,032,228.91","21,065.90","43.1280","0.8985","9","0.9048"
"08612 Tendonitis, myositis and bursitis, w mod CC","31","130","4.19","826,800.01","28,510.35","48.7976","1.5741","9","1.4501"
"08613 Tendonitis, myositis and bursitis, w severe CC","120","727","6.06","5,019,710.38","42,539.92","246.1115","2.0509","33","1.9295"
"08614 Tendonitis, myositis and bursitis, w catas CC","112","619","5.53","4,620,621.79","42,783.54","261.2939","2.3330","38","2.3184"
"08620 Aftercare, MS system & CT, no CC","1","16","16.00","84,033.00","84,033.00","0.8589","0.8589","0","0.0000"
"08621 Aftercare, MS system & CT, w mild CC","1","14","14.00","40,718.64","40,718.64","1.8307","1.8307","0","0.0000"
"08622 Aftercare, MS system & CT, w mod CC","3","34","11.33","123,010.00","41,003.33","12.2172","4.0724","0","0.0000"
"08623 Aftercare, MS system & CT, w severe CC","1","2","2.00","29,608.82","29,608.82","2.5260","2.5260","0","0.0000"
"08624 Aftercare, MS system & CT, w catas CC","2","10","5.00","195,958.75","97,979.38","5.6038","2.8019","1","2.7003"
"08630 Fx, spr, str & disl of f arm,hand & foot age >17, no CC","1","2","2.00","8,181.00","8,181.00","0.4740","0.4740","0","0.0000"
"08631 Fx, spr, str & disl of f arm,hand & foot age >17, w mild CC","1","4","4.00","11,637.58","11,637.58","0.6013","0.6013","1","0.6013"
"08633 Fx, spr, str & disl of f arm,hand & foot age >17, w severe CC","1","4","4.00","19,615.00","19,615.00","3.2396","3.2396","0","0.0000"
"08634 Fx, spr, str & disl of f arm,hand & foot age >17, w catas CC","1","10","10.00","42,107.75","42,107.75","1.8798","1.8798","0","0.0000"
"08650 Fx, spr, str & disl of up arm& low leg age >17, no CC","3","19","6.33","50,713.00","16,904.33","1.7942","0.5981","2","0.6221"
"08651 Fx, spr, str & disl of up arm& low leg age >17, w mild CC","5","13","2.60","39,506.00","9,876.50","5.1785","1.0357","2","1.0456"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","4","16","4.00","174,009.75","43,502.44","5.3855","1.3464","3","1.5225"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","10","76","7.60","372,459.50","37,245.95","24.8194","2.4819","3","1.9898"
"08654 Fx, spr, str & disl of up arm& low leg age >17, w catas CC","8","64","8.00","410,421.20","51,302.65","30.2321","3.7790","2","3.7838"
"08670 other MS system and CT diagnoses, no CC","3","24","8.00","58,183.50","19,394.50","2.6391","0.8797","0","0.0000"
"08671 other MS system and CT diagnoses, w mild CC","4","9","2.25","73,501.00","18,375.25","4.4901","1.1225","2","1.2855"
"08672 other MS system and CT diagnoses, w mod CC","6","137","22.83","409,799.05","81,959.81","26.2542","4.3757","1","3.9990"
"08673 other MS system and CT diagnoses, w severe CC","1","2","2.00","33,353.50","33,353.50","1.1729","1.1729","1","1.1729"
"08674 other MS system and CT diagnoses, w catas CC","4","129","32.25","664,054.45","221,351.48","13.6381","3.4095","2","3.4220"
"08702 Pathol fracture and malignancy w radiotherapy, w mild to mod CC","1","4","4.00","13,870.00","13,870.00","5.2143","5.2143","0","0.0000"
"08703 Pathol fracture and malignancy w radiotherapy, w severe CC","2","64","32.00","194,372.50","97,186.25","8.0262","4.0131","0","0.0000"
"08704 Pathol fracture and malignancy w radiotherapy, w catas CC","2","37","18.50","211,940.50","105,970.25","11.1856","5.5928","2","5.5928"
"08710 Pathol fracture and malignancy w diagnostic proc, no CC","1","5","5.00","34,054.00","34,054.00","1.8611","1.8611","0","0.0000"
"08711 Pathol fracture and malignancy w diagnostic proc, w mild CC","1","3","3.00","24,832.75","24,832.75","2.4922","2.4922","1","2.4922"
"08712 Pathol fracture and malignancy w diagnostic proc, w mod CC","3","47","15.67","328,262.75","109,420.92","16.6412","5.5471","0","0.0000"
"08713 Pathol fracture and malignancy w diagnostic proc, w severe CC","3","107","35.67","306,981.75","102,327.25","12.9393","4.3131","0","0.0000"
"08714 Pathol fracture and malignancy w diagnostic proc, w catas CC","10","187","18.70","882,394.75","88,239.48","64.5560","6.4556","0","0.0000"
"08720 Pathol fracture and malignancy w blood transfusion, no CC","5","42","8.40","171,933.75","34,386.75","7.9743","1.5949","0","0.0000"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","11","160","14.55","756,596.45","68,781.50","42.1830","3.8348","1","1.6775"
"08723 Pathol fracture and malignancy w blood transfusion, w severe CC","6","52","8.67","215,269.00","35,878.17","13.9454","2.3242","1","2.2284"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","14","405","28.93","1,140,348.55","87,719.12","63.6966","4.5498","5","4.4231"
"08730 Major connective tissue Dx, no CC","12","36","3.00","142,089.25","12,917.20","8.1062","0.6755","2","0.5944"
"08731 Major connective tissue Dx, w mild CC","11","58","5.27","262,683.10","23,880.28","17.4286","1.5844","3","1.3744"
"08732 Major connective tissue Dx, w mod CC","9","66","7.33","276,280.75","30,697.86","23.6778","2.6309","3","2.6309"
"08733 Major connective tissue Dx, w severe CC","68","827","12.16","6,374,143.68","96,577.93","287.2553","4.2243","24","4.1436"
"08734 Major connective tissue Dx, w catas CC","99","1,320","13.33","10,104,256.74","103,104.66","427.7783","4.3210","35","4.3466"
"09012 Total mastectomy for malignancy, w mild to mod CC","2","21","10.50","83,598.00","41,799.00","8.9563","4.4782","0","0.0000"
"09013 Total mastectomy for malignancy, w severe CC","1","18","18.00","97,620.00","97,620.00","3.3007","3.3007","0","0.0000"
"09014 Total mastectomy for malignancy, w catas CC","4","58","14.50","287,126.50","71,781.63","20.9296","5.2324","0","0.0000"
"09020 Subtotal mastectomy for malignancy, no CC","1","7","7.00","52,804.00","52,804.00","1.6737","1.6737","0","0.0000"
"09022 Subtotal mastectomy for malignancy, w mild to mod CC","1","5","5.00","14,968.50","14,968.50","2.1555","2.1555","1","2.1555"
"09024 Subtotal mastectomy for malignancy, w sev to cat CC","2","11","5.50","53,904.00","26,952.00","6.5566","3.2783","0","0.0000"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","38","403","10.61","1,373,119.29","37,111.33","77.0214","2.0269","4","1.9819"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","114","2,754","24.16","9,369,280.20","85,175.27","641.1460","5.6241","23","5.2617"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","64","1,246","19.47","3,854,458.48","62,168.69","283.9186","4.4362","12","4.4382"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","170","3,761","22.12","14,601,580.68","90,693.05","1,331.1220","7.8301","37","7.8292"
"09060 Skin graft and debridment, no CC","10","83","8.30","320,181.75","35,575.75","15.4197","1.5420","4","1.7603"
"09061 Skin graft and debridment, w mild CC","13","192","14.77","997,313.25","76,716.40","43.1442","3.3188","1","3.1821"
"09062 Skin graft and debridment, w mod CC","13","181","13.92","879,515.25","67,655.02","70.5704","5.4285","1","5.7417"
"09063 Skin graft and debridment, w severe CC","20","365","18.25","1,722,455.84","86,122.79","118.4114","5.9206","7","5.9251"
"09064 Skin graft and debridment, w catas CC","12","223","18.58","955,809.50","79,650.79","56.1502","4.6792","3","4.6399"
"09090 Other skin, subcut tissue and breast proc, no CC","2","22","11.00","68,926.00","34,463.00","2.7813","1.3906","0","0.0000"
"09091 Other skin, subcut tissue and breast proc, w mild CC","5","50","10.00","225,853.26","45,170.65","10.6650","2.1330","1","2.1560"
"09092 Other skin, subcut tissue and breast proc, w mod CC","3","70","23.33","293,719.00","97,906.33","10.8972","3.6324","0","0.0000"
"09093 Other skin, subcut tissue and breast proc, w severe CC","9","196","21.78","1,552,851.40","172,539.04","69.1329","7.6814","4","8.4069"
"09094 Other skin, subcut tissue and breast proc, w catas CC","16","331","20.69","2,218,366.53","138,647.91","71.0158","4.4385","3","4.3782"
"09102 Skin graft and mult debride for ulcer or cellulitis, w mild to mod CC","5","208","41.60","701,125.00","140,225.00","42.9205","8.5841","0","0.0000"
"09103 Skin graft and mult debride for ulcer or cellulitis, w severe CC","6","285","47.50","625,048.21","104,174.70","45.0113","7.5019","1","7.4687"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","7","263","37.57","911,528.62","130,218.37","69.3938","9.9134","2","9.9134"
"09114 Pedicle graft plastic procedures, w sev to cat CC","1","5","5.00","35,123.00","35,123.00","7.8234","7.8234","1","7.8234"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","28","1,576","56.29","6,683,212.13","278,467.17","793.8174","28.3506","8","28.3490"
"09139 Trach for skin and breast diseases, w or wo CC","1","71","71.00","446,614.00","446,614.00","26.3253","26.3253","0","0.0000"
"09150 Skin graft and/or multiple debridment, no CC","1","4","4.00","20,687.75","20,687.75","3.3661","3.3661","0","0.0000"
"09152 Skin graft and/or multiple debridment, w mild to mod CC","5","153","30.60","806,740.00","161,348.00","39.5120","7.9024","2","8.2321"
"09154 Skin graft and/or multiple debridment, w catas CC","1","16","16.00","128,523.00","128,523.00","7.1141","7.1141","1","7.1141"
"09500 Skin ulcers, no CC","111","1,012","9.12","2,356,209.31","21,227.11","154.9588","1.3960","12","1.4034"
"09501 Skin ulcers, w mild CC","145","1,790","12.34","4,657,729.50","33,269.50","368.6739","2.5426","15","2.5720"
"09502 Skin ulcers, w mod CC","77","947","12.30","2,368,677.65","32,447.64","197.1545","2.5604","8","2.9842"
"09503 Skin ulcers, w severe CC","175","2,486","14.21","6,658,704.87","39,872.48","580.8734","3.3193","25","3.4121"
"09504 Skin ulcers, w catas CC","155","2,549","16.45","7,983,847.09","53,944.91","766.2329","4.9434","22","4.9315"
"09510 Severe skin disorders, no CC","16","98","6.13","273,667.88","18,244.53","12.3314","0.7707","1","0.6428"
"09511 Severe skin disorders, w mild CC","6","64","10.67","172,118.00","28,686.33","8.8557","1.4760","1","2.7000"
"09512 Severe skin disorders, w mod CC","19","333","17.53","1,709,532.75","89,975.41","67.0057","3.5266","4","4.5148"
"09513 Severe skin disorders, w severe CC","30","282","9.40","1,124,168.51","38,764.43","47.5795","1.5860","4","1.5933"
"09514 Severe skin disorders, w catas CC","41","439","10.71","35,884,945.31","920,126.80","175.4405","4.2790","10","4.2809"
"09520 Moderate skin disorders, no CC","1","6","6.00","22,833.00","22,833.00","0.5935","0.5935","0","0.0000"
"09523 Moderate skin disorders, w severe CC","2","12","6.00","11,583.00","11,583.00","2.1950","1.0975","0","0.0000"
"09524 Moderate skin disorders, w catas CC","1","8","8.00","20,512.25","20,512.25","2.5120","2.5120","0","0.0000"
"09530 Minor skin disorders, no CC","1","3","3.00","16,315.61","16,315.61","0.3289","0.3289","0","0.0000"
"09531 Minor skin disorders, w mild CC","4","12","3.00","36,893.25","9,223.31","2.9086","0.7272","1","0.7439"
"09532 Minor skin disorders, w mod CC","3","28","9.33","97,726.00","32,575.33","4.5997","1.5332","2","1.2912"
"09533 Minor skin disorders, w severe CC","2","12","6.00","80,627.75","40,313.88","6.2551","3.1276","0","0.0000"
"09540 Malignant breast disorders, no CC","158","926","5.86","2,307,689.47","15,282.71","142.4598","0.9016","12","0.8677"
"09541 Malignant breast disorders, w mild CC","148","1,008","6.81","3,073,003.58","21,489.54","178.2304","1.2043","13","1.2559"
"09542 Malignant breast disorders, w mod CC","45","387","8.60","1,346,861.02","31,322.35","99.4436","2.2099","6","2.3369"
"09543 Malignant breast disorders, w severe CC","131","1,045","7.98","3,005,730.57","24,436.83","183.5118","1.4009","11","1.3940"
"09544 Malignant breast disorders, w catas CC","77","536","6.96","1,956,757.14","27,559.96","187.2989","2.4325","18","2.4754"
"09552 Non-malignant breast disorders, w mild to mod CC","1","1","1.00","5,184.50","5,184.50","0.6323","0.6323","0","0.0000"
"09554 Non-malignant breast disorders, w sev to cat CC","2","42","21.00","122,820.25","61,410.13","3.3481","1.6740","1","1.5243"
"09560 Cellulitis Age > 17, no CC","36","163","4.53","660,003.75","18,857.25","24.2653","0.6740","9","0.6229"
"09561 Cellulitis Age > 17, w mild CC","46","267","5.80","931,500.90","22,178.59","50.4123","1.0959","13","1.0368"
"09562 Cellulitis Age > 17, w mod CC","55","392","7.13","1,509,567.76","29,599.37","106.6501","1.9391","8","1.8055"
"09563 Cellulitis Age > 17, w severe CC","128","853","6.66","3,670,327.87","30,843.09","265.7848","2.0764","30","2.1294"
"09564 Cellulitis Age > 17, w catas CC","189","1,657","8.77","10,421,814.92","55,435.19","713.4342","3.7748","63","3.7995"
"09571 Cellulitis Age 0-17, w mild CC","1","1","1.00","4,837.00","4,837.00","0.5999","0.5999","0","0.0000"
"09574 Cellulitis Age 0-17, w sev to cat CC","3","24","8.00","177,749.75","59,249.92","3.1566","1.0522","2","1.0522"
"09580 Trauma to skin, subcut tissue & breast  age >17, no CC","5","9","1.80","46,241.00","9,248.20","1.4654","0.2931","2","0.3135"
"09581 Trauma to skin, subcut tissue & breast  age >17, w mild CC","3","7","2.33","64,489.80","21,496.60","2.1767","0.7256","0","0.0000"
"09582 Trauma to skin, subcut tissue & breast  age >17, w mod CC","5","9","1.80","90,177.88","18,035.58","5.2199","1.0440","1","0.4611"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","6","50","8.33","333,942.97","66,788.59","14.8122","2.4687","1","2.6802"
"09584 Trauma to skin, subcut tissue & breast  age >17, w catas CC","2","7","3.50","88,736.00","44,368.00","6.4748","3.2374","1","3.2374"
"09600 Malignant breast dis w chemo- and radiotherapy, no CC","1","41","41.00","153,718.25","153,718.25","5.6750","5.6750","0","0.0000"
"09610 Malignant breast dis w chemotherapy, no CC","2","46","23.00","110,190.00","55,095.00","2.9895","1.4948","0","0.0000"
"09612 Malignant breast dis w chemotherapy, w mild to mod CC","3","21","7.00","129,868.75","43,289.58","16.8405","5.6135","2","5.1674"
"09613 Malignant breast dis w chemotherapy, w severe CC","1","60","60.00","218,526.75","218,526.75","4.2093","4.2093","1","4.2093"
"09614 Malignant breast dis w chemotherapy, w catas CC","1","12","12.00","79,849.00","79,849.00","5.7297","5.7297","0","0.0000"
"09620 Malignant breast dis w radiotherapy, no CC","3","79","26.33","267,665.75","89,221.92","11.6856","3.8952","0","0.0000"
"09622 Malignant breast dis w radiotherapy, w mild to mod CC","2","22","11.00","72,835.47","36,417.74","9.2053","4.6027","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","3","12","4.00","67,446.75","22,482.25","4.0771","1.3590","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","4","44","11.00","158,261.75","39,565.44","6.9160","1.7290","0","0.0000"
"09634 Malignant breast dis w diag proc, w sev to cat CC","24","278","11.58","871,869.05","39,630.41","78.1871","3.2578","5","3.2638"
"09640 Malignant breast dis w blood transfusion, no CC","22","158","7.18","616,277.50","28,012.61","15.9923","0.7269","3","0.7022"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","21","199","9.48","488,672.90","25,719.63","30.4590","1.4504","1","1.4366"
"09643 Malignant breast dis w blood transfusion, w severe CC","19","157","8.26","519,809.20","28,878.29","33.4759","1.7619","1","1.7592"
"09644 Malignant breast dis w blood transfusion, w catas CC","58","714","12.31","2,901,010.29","53,722.41","233.0394","4.0179","14","4.0093"
"10013 Pituitary procedures, w severe CC","1","53","53.00","540,197.00","540,197.00","8.8164","8.8164","0","0.0000"
"10014 Pituitary procedures, w catas CC","1","19","19.00","210,621.00","210,621.00","11.3152","11.3152","1","11.3152"
"10034 Amput of lower limb for endoc, nut & met dis/Elderly, w sev to cat CC","1","12","12.00","66,607.50","66,607.50","5.4110","5.4110","0","0.0000"
"10044 Amput of lower limb for endoc, nut & met dis/Adult, w catas CC","2","12","6.00","145,529.00","72,764.50","17.4903","8.7451","1","8.5209"
"10059 OR procedures for obesity, w or wo CC","2","14","7.00","611,692.50","305,846.25","13.4027","6.7014","0","0.0000"
"10063 Skin grafts & wound debrid for endoc, nut & met dis, w severe CC","1","6","6.00","27,326.00","27,326.00","4.7098","4.7098","0","0.0000"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","7","122","17.43","668,131.37","95,447.34","49.2170","7.0310","0","0.0000"
"10074 Parathyroid procedures, w mild to cat CC","2","15","7.50","64,128.75","32,064.38","10.1114","5.0557","0","0.0000"
"10082 Thyroid procedures, w mild to mod CC","1","34","34.00","192,100.00","192,100.00","7.1836","7.1836","1","7.1836"
"10104 Other endocrine, nut & met OR procedures, w catas CC","3","10","3.33","77,711.00","25,903.67","14.6358","4.8786","1","4.8786"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","21","1,046","49.81","6,169,120.43","308,456.02","577.0905","27.4805","6","27.4805"
"10129 Trach for endocrine, nut & met diseases, w or wo CC","4","279","69.75","1,271,944.31","317,986.08","64.8428","16.2107","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","25","60","2.40","226,473.20","9,846.66","11.0518","0.4605","1","0.4244"
"10501 Diabetes with complicated PDx, w mild CC","35","165","4.71","619,360.88","18,768.51","32.9278","0.9408","4","1.0909"
"10502 Diabetes with complicated PDx, w mod CC","58","368","6.34","1,413,625.06","24,372.85","79.7541","1.3751","9","1.1434"
"10503 Diabetes with complicated PDx, w severe CC","138","739","5.36","3,787,405.61","28,264.22","170.2052","1.2334","30","1.2662"
"10504 Diabetes with complicated PDx, w catas CC","297","2,618","8.81","15,251,642.18","53,514.53","893.1960","3.0074","70","3.3424"
"10510 Severe metabolic disorder in adult, no CC","1","4","4.00","18,799.00","18,799.00","0.6430","0.6430","0","0.0000"
"10512 Severe metabolic disorder in adult, w mod CC","1","2","2.00","10,093.00","10,093.00","1.2650","1.2650","0","0.0000"
"10513 Severe metabolic disorder in adult, w severe CC","1","1","1.00","2,339.25","2,339.25","1.6609","1.6609","0","0.0000"
"10524 Severe metabolic disorder in child, w sev to cat CC","1","3","3.00","79,791.00","79,791.00","7.3223","7.3223","1","7.3223"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","98","435","4.44","1,627,860.05","17,694.13","39.6493","0.4046","9","0.3768"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","72","365","5.07","1,258,865.91","18,789.04","43.6680","0.6065","10","0.6376"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","56","260","4.64","959,113.00","17,761.35","54.3241","0.9701","5","1.1235"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","137","511","3.73","2,328,697.77","17,913.06","121.7508","0.8887","21","1.1399"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","150","1,065","7.10","6,604,714.38","45,549.75","364.7591","2.4317","27","2.2701"
"10541 Inborn errors of metabolism, w mild CC","4","29","7.25","263,778.00","65,944.50","4.7233","1.1808","1","1.1991"
"10542 Inborn errors of metabolism, w mod CC","2","2","1.00","10,036.00","5,018.00","1.2410","0.6205","0","0.0000"
"10543 Inborn errors of metabolism, w severe CC","5","30","6.00","123,784.25","24,756.85","5.5200","1.1040","1","1.1040"
"10544 Inborn errors of metabolism, w catas CC","4","14","3.50","81,225.75","20,306.44","5.3004","1.3251","1","1.3556"
"10550 Endocrine disorders, no CC","14","69","4.93","235,428.80","18,109.91","6.6919","0.4780","4","0.4856"
"10551 Endocrine disorders, w mild CC","10","68","6.80","165,778.50","16,577.85","6.1421","0.6142","1","0.5622"
"10552 Endocrine disorders, w mod CC","9","41","4.56","272,619.00","34,077.38","8.5661","0.9518","3","0.9637"
"10553 Endocrine disorders, w severe CC","50","409","8.18","1,585,608.77","34,469.76","53.1871","1.0637","12","1.0532"
"10554 Endocrine disorders, w catas CC","94","1,093","11.63","6,250,966.35","71,033.71","269.9697","2.8720","26","2.8691"
"10560 Diabetes without complicated PDx, no CC","12","20","1.67","52,746.75","4,795.16","4.9216","0.4101","1","0.4104"
"10561 Diabetes without complicated PDx, w mild CC","7","31","4.43","102,561.25","14,651.61","3.9824","0.5689","0","0.0000"
"10562 Diabetes without complicated PDx, w mod CC","6","45","7.50","157,558.15","26,259.69","5.2635","0.8772","2","1.0600"
"10563 Diabetes without complicated PDx, w severe CC","22","102","4.64","338,583.83","16,929.19","16.3813","0.7446","2","0.6228"
"10564 Diabetes without complicated PDx, w catas CC","28","284","10.14","1,401,043.95","51,890.52","47.2776","1.6885","7","1.9829"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","5","65","13.00","420,006.70","84,001.34","20.8711","4.1742","0","0.0000"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","13","205","15.77","1,121,315.71","93,442.98","103.3961","7.9535","5","7.9781"
"11020 Operative insertion peritoneal cath for dialysis, no CC","3","42","14.00","82,393.50","27,464.50","5.8280","1.9427","0","0.0000"
"11022 Operative insertion peritoneal cath for dialysis, w mild to mod CC","20","325","16.25","3,120,949.26","164,260.49","135.9909","6.7995","6","6.3494"
"11023 Operative insertion peritoneal cath for dialysis, w severe CC","8","55","6.88","295,625.47","36,953.18","36.8708","4.6088","1","4.4338"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","50","780","15.60","5,844,285.10","119,271.12","274.9423","5.4988","15","5.5048"
"11030 Kidney, ureter and maj bladder proc for neop, no CC","5","79","15.80","521,130.25","104,226.05","28.2906","5.6581","1","4.8420"
"11032 Kidney, ureter and maj bladder proc for neop, w mild to mod CC","7","138","19.71","867,886.72","123,983.82","69.1363","9.8766","0","0.0000"
"11033 Kidney, ureter and maj bladder proc for neop, w severe CC","2","133","66.50","490,715.00","245,357.50","14.2628","7.1314","0","0.0000"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","12","215","17.92","1,158,974.60","96,581.22","101.8044","8.4837","3","8.4837"
"11040 Kidney, ureter and maj bladder procedure, no CC","5","63","12.60","246,098.50","49,219.70","12.8967","2.5793","1","2.8804"
"11041 Kidney, ureter and maj bladder procedure, w mild CC","4","83","20.75","504,338.00","126,084.50","18.9954","4.7488","2","4.9929"
"11042 Kidney, ureter and maj bladder procedure, w mod CC","5","98","19.60","401,238.50","100,309.63","25.1008","5.0202","2","4.1912"
"11043 Kidney, ureter and maj bladder procedure, w severe CC","22","332","15.09","2,832,208.00","128,736.73","196.0353","8.9107","10","8.6067"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","32","796","24.88","5,621,012.92","175,656.65","180.4840","5.6401","10","5.6351"
"11052 Transurethral prostatectomy, w mild to mod CC","1","25","25.00","23,071.18","23,071.18","2.6311","2.6311","0","0.0000"
"11053 Transurethral prostatectomy, w severe CC","1","1","1.00","9,867.50","9,867.50","2.6456","2.6456","0","0.0000"
"11060 Minor bladder procedure, no CC","1","7","7.00","33,191.00","33,191.00","1.2026","1.2026","0","0.0000"
"11061 Minor bladder procedure, w mild CC","3","48","16.00","384,911.00","128,303.67","12.6738","4.2246","0","0.0000"
"11062 Minor bladder procedure, w mod CC","5","60","12.00","366,076.25","73,215.25","24.7396","4.9479","3","6.0695"
"11064 Minor bladder procedure, w catas CC","9","211","23.44","1,163,767.68","129,307.52","38.8168","4.3130","2","4.3090"
"11070 Transurethral proc, exc prostatectomy, no CC","1","32","32.00","55,151.50","55,151.50","3.4900","3.4900","1","3.4900"
"11073 Transurethral proc, exc prostatectomy, w severe CC","3","44","14.67","231,413.00","77,137.67","18.1393","6.0464","1","7.5322"
