"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"08304 Multiple (2-4) wound debridement for MS&CT, w catas CC","4","206","51.50","603,417.25","150,854.31","38.9256","9.7314","3","9.7434"
"08310 Wound debridement for MS&CT, no CC","2","3","1.50","37,406.00","18,703.00","3.0847","1.5424","1","1.5819"
"08312 Wound debridement for MS&CT, w mod CC","2","6","3.00","39,086.00","19,543.00","5.6926","2.8463","0","0.0000"
"08313 Wound debridement for MS&CT, w severe CC","8","143","17.88","446,463.00","55,807.88","27.4654","3.4332","1","3.2717"
"08314 Wound debridement for MS&CT, w catas CC","57","936","16.42","5,126,678.00","89,941.72","356.2719","6.2504","15","6.2044"
"08339 Trach for MS and CT diseases w mech vent 96+ hr, w or wo CC","7","453","64.71","2,934,610.30","419,230.04","259.9758","37.1394","0","0.0000"
"08359 Therapeu plasmapheresis, w or wo CC","1","15","15.00","192,086.00","192,086.00","29.8600","29.8600","0","0.0000"
"08502 Fracture of femur, w mod CC","1","17","17.00","18,574.00","18,574.00","1.6463","1.6463","0","0.0000"
"08503 Fracture of femur, w severe CC","2","34","17.00","55,649.00","27,824.50","4.2516","2.1258","0","0.0000"
"08504 Fracture of femur, w catas CC","2","64","32.00","118,212.00","59,106.00","12.3765","6.1882","0","0.0000"
"08511 Fracture of hip and pelvis, w mild CC","1","3","3.00","6,508.00","6,508.00","1.2031","1.2031","0","0.0000"
"08513 Fracture of hip and pelvis, w severe CC","9","42","4.67","130,324.00","14,480.44","23.7422","2.6380","0","0.0000"
"08514 Fracture of hip and pelvis, w catas CC","12","453","37.75","1,457,949.00","121,495.75","57.2901","4.7742","0","0.0000"
"08524 Sprain, stain & dislocation of hip, pelvis & thigh, w sev to cat CC","1","1","1.00","9,003.00","9,003.00","2.7185","2.7185","0","0.0000"
"08533 Osteomyelitis, w severe CC","1","9","9.00","47,855.00","47,855.00","2.4228","2.4228","0","0.0000"
"08534 Osteomyelitis, w catas CC","2","8","4.00","52,268.00","26,134.00","9.5890","4.7945","0","0.0000"
"08540 Pathological fracture and malignancy, no CC","5","20","4.00","49,958.75","9,991.75","5.1020","1.0204","0","0.0000"
"08541 Pathological fracture and malignancy, w mild CC","2","5","2.50","16,199.00","8,099.50","2.1486","1.0743","0","0.0000"
"08543 Pathological fracture and malignancy, w severe CC","4","49","12.25","107,958.00","26,989.50","6.0589","1.5147","0","0.0000"
"08544 Pathological fracture and malignancy, w catas CC","2","18","9.00","51,998.00","25,999.00","5.9245","2.9622","0","0.0000"
"08553 Connective tissue disorders, w severe CC","1","1","1.00","9,578.00","9,578.00","1.2071","1.2071","0","0.0000"
"08560 Septic arthritis, no CC","1","6","6.00","7,445.00","7,445.00","0.9865","0.9865","0","0.0000"
"08561 Septic arthritis, w mild CC","1","5","5.00","7,456.00","7,456.00","1.3537","1.3537","0","0.0000"
"08562 Septic arthritis, w mod CC","1","5","5.00","6,880.00","6,880.00","1.6381","1.6381","0","0.0000"
"08563 Septic arthritis, w severe CC","5","41","8.20","113,024.00","22,604.80","9.1189","1.8238","1","1.8385"
"08564 Septic arthritis, w catas CC","10","94","9.40","518,133.00","51,813.30","26.6205","2.6620","2","2.5862"
"08570 Medical back problems, no CC","2","9","4.50","54,246.00","27,123.00","1.2630","0.6315","1","0.6544"
"08572 Medical back problems, w mod CC","1","1","1.00","42,102.00","42,102.00","1.3549","1.3549","0","0.0000"
"08573 Medical back problems, w severe CC","6","35","5.83","132,293.75","22,048.96","14.0588","2.3431","1","2.3708"
"08574 Medical back problems, w catas CC","8","113","14.13","456,719.97","57,090.00","33.9308","4.2414","1","4.0147"
"08583 Bone disease and specific arthropathies, w severe CC","1","15","15.00","40,480.00","40,480.00","2.2062","2.2062","0","0.0000"
"08584 Bone disease and specific arthropathies, w catas CC","2","10","5.00","24,276.00","12,138.00","6.9357","3.4678","0","0.0000"
"08611 Tendonitis, myositis and bursitis, w mild CC","2","8","4.00","27,312.00","13,656.00","1.5668","0.7834","1","0.7834"
"08612 Tendonitis, myositis and bursitis, w mod CC","2","2","1.00","18,497.00","9,248.50","2.0736","1.0368","0","0.0000"
"08613 Tendonitis, myositis and bursitis, w severe CC","13","55","4.23","310,775.00","23,905.77","18.2358","1.4028","2","1.3677"
"08614 Tendonitis, myositis and bursitis, w catas CC","23","88","3.83","736,238.50","32,010.37","52.8884","2.2995","4","2.3780"
"08623 Aftercare, MS system & CT, w severe CC","1","7","7.00","17,231.00","17,231.00","2.5775","2.5775","0","0.0000"
"08652 Fx, spr, str & disl of up arm& low leg age >17, w mod CC","1","8","8.00","10,193.00","10,193.00","0.8796","0.8796","0","0.0000"
"08653 Fx, spr, str & disl of up arm& low leg age >17, w severe CC","1","2","2.00","6,073.00","6,073.00","1.3780","1.3780","0","0.0000"
"08671 other MS system and CT diagnoses, w mild CC","1","1","1.00","15,956.00","15,956.00","0.5681","0.5681","0","0.0000"
"08674 other MS system and CT diagnoses, w catas CC","1","4","4.00","16,146.00","16,146.00","3.3470","3.3470","1","3.3470"
"08722 Pathol fracture and malignancy w blood transfusion, w mild to mod CC","2","4","2.00","10,936.00","5,468.00","3.2376","1.6188","0","0.0000"
"08724 Pathol fracture and malignancy w blood transfusion, w catas CC","9","75","8.33","318,710.00","35,412.22","39.3213","4.3690","1","4.4231"
"08730 Major connective tissue Dx, no CC","1","3","3.00","4,822.00","4,822.00","0.5944","0.5944","0","0.0000"
"08731 Major connective tissue Dx, w mild CC","2","4","2.00","10,469.00","5,234.50","1.4560","0.7280","0","0.0000"
"08732 Major connective tissue Dx, w mod CC","1","7","7.00","14,286.00","14,286.00","1.4284","1.4284","0","0.0000"
"08733 Major connective tissue Dx, w severe CC","9","44","4.89","77,588.00","8,620.89","21.9902","2.4434","0","0.0000"
"08734 Major connective tissue Dx, w catas CC","9","77","8.56","537,387.12","59,709.68","39.1043","4.3449","0","0.0000"
"09050 Skin graft and debrid for ulcer or cellulitis, no CC","5","61","12.20","139,849.00","27,969.80","9.7673","1.9535","0","0.0000"
"09052 Skin graft and debrid for ulcer or cellulitis, w mild to mod CC","8","107","13.38","284,603.00","35,575.38","24.1267","3.0158","1","3.0348"
"09053 Skin graft and debrid for ulcer or cellulitis, w severe CC","28","773","27.61","1,762,565.98","62,948.79","124.6337","4.4512","3","4.4825"
"09054 Skin graft and debrid for ulcer or cellulitis, w catas CC","42","966","23.00","2,885,527.76","68,703.04","329.1150","7.8361","1","7.8398"
"09063 Skin graft and debridment, w severe CC","1","6","6.00","34,672.00","34,672.00","3.1223","3.1223","0","0.0000"
"09064 Skin graft and debridment, w catas CC","6","262","43.67","794,986.00","132,497.67","28.4778","4.7463","0","0.0000"
"09094 Other skin, subcut tissue and breast proc, w catas CC","4","49","12.25","296,579.00","74,144.75","17.8096","4.4524","1","4.4524"
"09104 Skin graft and mult debride for ulcer or cellulitis, w catas CC","1","92","92.00","224,300.00","224,300.00","9.9134","9.9134","0","0.0000"
"09129 Trach for skin and breast diseases w mech vent 96+ hr, w or wo CC","6","238","39.67","1,359,014.75","226,502.46","170.0940","28.3490","0","0.0000"
"09500 Skin ulcers, no CC","7","80","11.43","150,911.00","21,558.71","9.2874","1.3268","1","1.3344"
"09501 Skin ulcers, w mild CC","12","226","18.83","335,619.25","27,968.27","22.2812","1.8568","0","0.0000"
"09502 Skin ulcers, w mod CC","18","325","18.06","705,907.00","39,217.06","41.1535","2.2863","2","2.2867"
"09503 Skin ulcers, w severe CC","55","1,049","19.07","2,648,813.00","48,160.24","161.9623","2.9448","4","2.9573"
"09504 Skin ulcers, w catas CC","39","630","16.15","2,349,033.35","60,231.62","192.9828","4.9483","0","0.0000"
"09510 Severe skin disorders, no CC","1","4","4.00","8,077.00","8,077.00","0.6428","0.6428","0","0.0000"
"09512 Severe skin disorders, w mod CC","2","19","9.50","30,410.00","15,205.00","2.3660","1.1830","0","0.0000"
"09513 Severe skin disorders, w severe CC","7","125","17.86","186,935.00","26,705.00","11.2744","1.6106","0","0.0000"
"09514 Severe skin disorders, w catas CC","11","127","11.55","388,399.00","35,309.00","47.0987","4.2817","0","0.0000"
"09523 Moderate skin disorders, w severe CC","1","5","5.00","8,474.00","8,474.00","1.0975","1.0975","0","0.0000"
"09524 Moderate skin disorders, w catas CC","1","13","13.00","85,080.00","85,080.00","2.5120","2.5120","0","0.0000"
"09530 Minor skin disorders, no CC","1","22","22.00","33,203.00","33,203.00","0.2903","0.2903","0","0.0000"
"09532 Minor skin disorders, w mod CC","1","2","2.00","8,613.00","8,613.00","0.5649","0.5649","0","0.0000"
"09533 Minor skin disorders, w severe CC","1","11","11.00","40,073.00","40,073.00","0.8650","0.8650","0","0.0000"
"09540 Malignant breast disorders, no CC","23","252","10.96","564,639.00","24,549.52","22.0642","0.9593","0","0.0000"
"09541 Malignant breast disorders, w mild CC","5","19","3.80","41,170.00","8,234.00","5.0503","1.0101","0","0.0000"
"09542 Malignant breast disorders, w mod CC","2","31","15.50","39,637.30","19,818.65","2.2570","1.1285","0","0.0000"
"09543 Malignant breast disorders, w severe CC","33","202","6.12","490,121.99","14,852.18","46.0830","1.3965","1","1.4054"
"09544 Malignant breast disorders, w catas CC","19","158","8.32","369,288.00","19,436.21","46.4782","2.4462","1","2.4202"
"09554 Non-malignant breast disorders, w sev to cat CC","1","1","1.00","6,160.00","6,160.00","1.4176","1.4176","1","1.4176"
"09560 Cellulitis Age > 17, no CC","4","34","8.50","68,423.00","17,105.75","2.3796","0.5949","0","0.0000"
"09561 Cellulitis Age > 17, w mild CC","6","18","3.00","64,038.00","10,673.00","5.4930","0.9155","0","0.0000"
"09562 Cellulitis Age > 17, w mod CC","5","17","3.40","63,494.00","12,698.80","5.9910","1.1982","1","1.1632"
"09563 Cellulitis Age > 17, w severe CC","26","191","7.35","668,522.75","25,712.41","44.3185","1.7046","3","1.6749"
"09564 Cellulitis Age > 17, w catas CC","40","458","11.45","2,189,819.67","54,745.49","135.1685","3.3792","4","3.3345"
"09583 Trauma to skin, subcut tissue & breast  age >17, w severe CC","2","2","1.00","6,977.00","3,488.50","1.4436","0.7218","0","0.0000"
"09630 Malignant breast dis w diag proc, no CC","1","14","14.00","28,425.00","28,425.00","1.3915","1.3915","0","0.0000"
"09632 Malignant breast dis w diag proc, w mild to mod CC","1","3","3.00","5,680.00","5,680.00","1.7290","1.7290","0","0.0000"
"09642 Malignant breast dis w blood transfusion, w mild to mod CC","7","87","12.43","253,418.00","36,202.57","10.5000","1.5000","0","0.0000"
"09643 Malignant breast dis w blood transfusion, w severe CC","5","133","26.60","289,650.00","57,930.00","9.2867","1.8573","0","0.0000"
"09644 Malignant breast dis w blood transfusion, w catas CC","6","90","15.00","241,378.00","40,229.67","23.8355","3.9726","0","0.0000"
"10060 Skin grafts & wound debrid for endoc, nut & met dis, no CC","1","13","13.00","30,563.00","30,563.00","2.1161","2.1161","1","2.1161"
"10064 Skin grafts & wound debrid for endoc, nut & met dis, w catas CC","3","165","55.00","533,156.72","177,718.91","21.0930","7.0310","1","7.0310"
"10119 Trach for endocrine, nut & met dis w mech vent 96+ hr, w or wo CC","5","290","58.00","1,662,027.00","332,405.40","137.5543","27.5109","0","0.0000"
"10500 Diabetes with complicated PDx, no CC","1","1","1.00","1,191.00","1,191.00","0.4244","0.4244","0","0.0000"
"10501 Diabetes with complicated PDx, w mild CC","2","3","1.50","12,122.00","6,061.00","1.1952","0.5976","0","0.0000"
"10502 Diabetes with complicated PDx, w mod CC","3","16","5.33","41,626.00","13,875.33","2.0293","0.6764","1","0.6513"
"10503 Diabetes with complicated PDx, w severe CC","27","101","3.74","377,084.50","13,966.09","21.9016","0.8112","4","0.8109"
"10504 Diabetes with complicated PDx, w catas CC","62","449","7.24","3,471,046.50","55,984.62","133.3911","2.1515","7","2.1156"
"10510 Severe metabolic disorder in adult, no CC","1","7","7.00","13,245.00","13,245.00","0.6430","0.6430","0","0.0000"
"10514 Severe metabolic disorder in adult, w catas CC","1","17","17.00","76,920.00","76,920.00","3.3802","3.3802","0","0.0000"
"10530 Nutrition and miscelaneous metabolic disorders, no CC","5","63","12.60","85,212.00","17,042.40","1.8330","0.3666","0","0.0000"
"10531 Nutrition and miscelaneous metabolic disorders, w mild CC","6","20","3.33","42,048.70","7,008.12","2.8204","0.4701","0","0.0000"
"10532 Nutrition and miscelaneous metabolic disorders, w mod CC","6","30","5.00","81,429.80","13,571.63","3.0249","0.5042","0","0.0000"
"10533 Nutrition and miscelaneous metabolic disorders, w severe CC","24","85","3.54","294,929.00","12,288.71","16.7831","0.6993","1","0.6586"
"10534 Nutrition and miscelaneous metabolic disorders, w catas CC","27","242","8.96","991,211.50","36,711.54","52.3105","1.9374","3","1.9468"
"10541 Inborn errors of metabolism, w mild CC","1","11","11.00","14,269.00","14,269.00","0.4771","0.4771","0","0.0000"
"10550 Endocrine disorders, no CC","7","42","6.00","79,795.75","11,399.39","3.3601","0.4800","0","0.0000"
"10551 Endocrine disorders, w mild CC","2","2","1.00","5,144.00","2,572.00","1.1244","0.5622","0","0.0000"
"10552 Endocrine disorders, w mod CC","4","20","5.00","90,137.00","22,534.25","3.8111","0.9528","1","0.9875"
"10553 Endocrine disorders, w severe CC","10","135","13.50","396,772.50","39,677.25","10.8392","1.0839","0","0.0000"
"10554 Endocrine disorders, w catas CC","16","229","14.31","1,015,964.85","63,497.80","46.0427","2.8777","1","2.8783"
"10560 Diabetes without complicated PDx, no CC","2","2","1.00","4,914.00","2,457.00","0.8192","0.4096","0","0.0000"
"10561 Diabetes without complicated PDx, w mild CC","1","2","2.00","1,935.00","1,935.00","0.5005","0.5005","0","0.0000"
"10563 Diabetes without complicated PDx, w severe CC","4","21","5.25","53,822.00","13,455.50","2.5364","0.6341","0","0.0000"
"10564 Diabetes without complicated PDx, w catas CC","6","30","5.00","100,557.50","16,759.58","7.4000","1.2333","1","1.2479"
"10573 Diabetes with complicated PDx w hemodialysis, w mild to sev CC","1","10","10.00","14,042.00","14,042.00","4.2079","4.2079","0","0.0000"
"10574 Diabetes with complicated PDx w hemodialysis, w catas CC","3","70","23.33","522,798.43","174,266.14","23.4491","7.8164","1","7.9781"
"11020 Operative insertion peritoneal cath for dialysis, no CC","1","1","1.00","26,633.00","26,633.00","2.0610","2.0610","0","0.0000"
"11024 Operative insertion peritoneal cath for dialysis, w catas CC","10","104","10.40","679,148.00","67,914.80","54.7728","5.4773","1","5.5048"
"11034 Kidney, ureter and maj bladder proc for neop, w catas CC","1","38","38.00","189,017.00","189,017.00","8.4837","8.4837","0","0.0000"
"11044 Kidney, ureter and maj bladder procedure, w catas CC","6","45","7.50","344,637.00","57,439.50","33.4824","5.5804","0","0.0000"
"11063 Minor bladder procedure, w severe CC","1","9","9.00","31,561.00","31,561.00","2.2558","2.2558","0","0.0000"
"11064 Minor bladder procedure, w catas CC","2","37","18.50","410,897.00","205,448.50","8.6180","4.3090","0","0.0000"
"11074 Transurethral proc, exc prostatectomy, w catas CC","1","35","35.00","206,314.00","206,314.00","3.7163","3.7163","0","0.0000"
"11092 Other kidney & urinary tract OR proc, w mild to mod CC","1","20","20.00","62,378.00","62,378.00","2.5003","2.5003","0","0.0000"
"11093 Other kidney & urinary tract OR proc, w severe CC","2","11","5.50","70,338.25","35,169.13","7.5180","3.7590","0","0.0000"
"11094 Other kidney & urinary tract OR proc, w catas CC","24","580","24.17","2,501,955.50","104,248.15","146.3396","6.0975","9","6.0877"
"11113 Cystourethroscopy, w severe CC","3","28","9.33","94,116.00","31,372.00","7.3048","2.4349","0","0.0000"
"11114 Cystourethroscopy, w catas CC","2","27","13.50","151,504.00","75,752.00","10.7650","5.3825","1","5.3825"
"11139 Trach for KUB diseases w mech vent 96+ hr, w or wo CC","13","955","73.46","4,680,240.95","360,018.53","474.9600","36.5354","3","36.4995"
"11149 Trach for KUB diseases, w or wo CC","2","107","53.50","791,524.00","395,762.00","51.0428","25.5214","0","0.0000"
"11500 Chronic renal failure, age > 17, no CC","15","38","2.53","91,674.25","6,111.62","10.0665","0.6711","0","0.0000"
"11501 Chronic renal failure, age > 17, w mild CC","36","149","4.14","369,067.54","10,251.88","27.2973","0.7583","3","0.7397"
"11502 Chronic renal failure, age > 17, w mod CC","23","200","8.70","417,488.05","18,151.65","21.6455","0.9411","1","0.9421"
"11503 Chronic renal failure, age > 17, w severe CC","119","497","4.18","1,997,243.55","16,783.56","156.3059","1.3135","15","1.2964"
"11504 Chronic renal failure, age > 17, w catas CC","90","779","8.66","3,835,761.14","42,619.57","288.5724","3.2064","15","3.1588"
"11510 Chronic renal failure, age < 18, no CC","1","21","21.00","50,630.00","50,630.00","0.8582","0.8582","0","0.0000"
"11530 Kidney and urinary tract neoplasm, no CC","3","7","2.33","18,488.00","6,162.67","2.2854","0.7618","0","0.0000"
"11531 Kidney and urinary tract neoplasm, w mild CC","1","1","1.00","12,749.00","12,749.00","0.9136","0.9136","0","0.0000"
"11532 Kidney and urinary tract neoplasm, w mod CC","2","24","12.00","61,266.00","30,633.00","2.4778","1.2389","0","0.0000"
"11533 Kidney and urinary tract neoplasm, w severe CC","11","46","4.18","113,990.50","10,362.77","35.3363","3.2124","0","0.0000"
"11534 Kidney and urinary tract neoplasm, w catas CC","5","32","6.40","87,161.00","17,432.20","18.4930","3.6986","1","3.6986"
"11540 Kidney and urinary tract infection, no CC","1","5","5.00","31,444.00","31,444.00","0.4010","0.4010","0","0.0000"
"11541 Kidney and urinary tract infection, w mild CC","21","85","4.05","283,253.00","13,488.24","12.6952","0.6045","0","0.0000"
"11542 Kidney and urinary tract infection, w mod CC","11","53","4.82","196,258.00","17,841.64","7.5030","0.6821","1","0.7870"
"11543 Kidney and urinary tract infection, w severe CC","98","593","6.05","2,027,408.35","20,687.84","114.6518","1.1699","4","1.1583"
"11544 Kidney and urinary tract infection, w catas CC","228","1,985","8.71","8,627,977.04","37,842.00","842.2088","3.6939","19","3.6362"
"11551 Urinary stone, w mild CC","1","6","6.00","14,812.00","14,812.00","0.6488","0.6488","0","0.0000"
"11553 Urinary stone, w severe CC","2","5","2.50","14,912.00","7,456.00","1.9082","0.9541","0","0.0000"
"11554 Urinary stone, w catas CC","2","3","1.50","21,728.00","10,864.00","4.2496","2.1248","0","0.0000"
"11561 Kidney and urinary tract signs & symptoms, w mild CC","1","5","5.00","45,094.00","45,094.00","0.5334","0.5334","1","0.5334"
"11562 Kidney and urinary tract signs & symptoms, w mod CC","2","9","4.50","18,102.85","9,051.43","1.2097","0.6048","0","0.0000"
"11563 Kidney and urinary tract signs & symptoms, w severe CC","2","3","1.50","9,922.00","4,961.00","1.7467","0.8734","0","0.0000"
"11574 Urethral stricture, w sev to cat CC","2","8","4.00","45,046.00","22,523.00","1.7924","0.8962","0","0.0000"
"11581 Other kidney and urinary tract diagnoses, w mild CC","1","22","22.00","58,373.00","58,373.00","0.8037","0.8037","0","0.0000"
"11583 Other kidney and urinary tract diagnoses, w severe CC","5","91","18.20","325,775.00","65,155.00","5.3192","1.0638","0","0.0000"
"11584 Other kidney and urinary tract diagnoses, w catas CC","5","68","13.60","281,082.00","56,216.40","17.7065","3.5413","0","0.0000"
"11590 Acute renal failure age > 17, not transferred, no CC","5","11","2.20","53,867.00","10,773.40","4.0814","0.8163","0","0.0000"
"11591 Acute renal failure age > 17, not transferred, w mild CC","6","28","4.67","174,842.00","29,140.33","6.5313","1.0885","2","1.0489"
"11592 Acute renal failure age > 17, not transferred, w mod CC","15","87","5.80","338,711.50","22,580.77","19.8839","1.3256","1","1.2438"
"11593 Acute renal failure age > 17, not transferred, w severe CC","54","361","6.69","1,153,333.24","21,358.02","114.6424","2.1230","8","2.1292"
"11594 Acute renal failure age > 17, not transferred, w catas CC","28","256","9.14","1,122,215.74","40,079.13","103.7511","3.7054","6","3.7293"
"11644 KUB malignancy with diag proc, w catas CC","2","17","8.50","49,788.00","24,894.00","11.7260","5.8630","0","0.0000"
"11652 KUB malignancy with blood transfusion, w mild to mod CC","2","32","16.00","67,573.00","33,786.50","3.0604","1.5302","0","0.0000"
"11653 KUB malignancy with blood transfusion, w severe CC","1","24","24.00","50,082.00","50,082.00","2.3939","2.3939","0","0.0000"
"11654 KUB malignancy with blood transfusion, w catas CC","8","56","7.00","218,122.76","27,265.35","33.5308","4.1914","1","4.2124"
"11663 Major kidney diagnoses, w severe CC","1","3","3.00","19,558.00","19,558.00","3.1429","3.1429","0","0.0000"
"11664 Major kidney diagnoses, w catas CC","1","63","63.00","287,769.00","287,769.00","4.6369","4.6369","0","0.0000"
"12054 Circumcision, w sev to cat CC","1","9","9.00","43,055.00","43,055.00","0.8446","0.8446","0","0.0000"
"12064 Other male repro system OR proc for malig, w catas CC","1","45","45.00","66,991.00","66,991.00","8.9611","8.9611","0","0.0000"
"12074 Other male reproductive system OR procedur, w catas CC","3","4","1.33","89,965.00","29,988.33","25.9700","8.6567","0","0.0000"
"12099 Trach for male repro sys dis w mech vent 96+ hr, w or wo CC","1","33","33.00","174,449.00","174,449.00","28.3490","28.3490","0","0.0000"
"12500 Malignancy, male reproductive system, no CC","6","44","7.33","83,858.00","13,976.33","5.2055","0.8676","0","0.0000"
"12501 Malignancy, male reproductive system, w mild CC","1","4","4.00","7,895.00","7,895.00","1.0233","1.0233","0","0.0000"
"12502 Malignancy, male reproductive system, w mod CC","3","65","21.67","77,826.00","25,942.00","4.0803","1.3601","0","0.0000"
"12503 Malignancy, male reproductive system, w severe CC","3","8","2.67","19,704.00","6,568.00","4.1282","1.3761","0","0.0000"
"12504 Malignancy, male reproductive system, w catas CC","2","2","1.00","47,753.00","23,876.50","5.0066","2.5033","0","0.0000"
"12514 Benign prostatic hypertrophy, w catas CC","1","27","27.00","221,950.00","221,950.00","2.0278","2.0278","0","0.0000"
"12524 Inflammation of the male reproductive system, w catas CC","1","2","2.00","29,912.00","29,912.00","3.1921","3.1921","0","0.0000"
"12580 Malignancy, male reprod organ w diag proc, no CC","1","2","2.00","6,338.00","6,338.00","1.1507","1.1507","0","0.0000"
"12592 Malignancy, male reprod organ w blood transfusion, w mild to mod CC","2","9","4.50","50,749.00","25,374.50","5.2778","2.6389","0","0.0000"
"12594 Malignancy, male reprod organ w blood transfusion, w sev to cat CC","13","147","11.31","348,651.00","26,819.31","45.9332","3.5333","0","0.0000"
"13044 Uterine & adnexal proc for ovarian & adnexal malig, w catas CC","1","40","40.00","151,367.00","151,367.00","7.4632","7.4632","0","0.0000"
"13050 Uterine & adnexal proc for non-malignancy, no CC","1","2","2.00","11,129.00","11,129.00","1.9700","1.9700","0","0.0000"
"13053 Uterine & adnexal proc for non-malignancy, w severe CC","1","3","3.00","33,748.00","33,748.00","2.6782","2.6782","0","0.0000"
"13110 Other female reproductive system OR procedures, no CC","1","10","10.00","23,423.25","23,423.25","1.8602","1.8602","0","0.0000"
"13114 Other female reproductive system OR procedures, w catas CC","1","16","16.00","44,967.00","44,967.00","5.8650","5.8650","0","0.0000"
"13189 Trach for female repro sys dis w mech vent 96+ hr, w or wo CC","2","127","63.50","582,764.00","291,382.00","56.6980","28.3490","1","28.3490"
"13500 Non-ovarian/adnexal malignancy, no CC","7","24","3.43","40,802.00","5,828.86","5.3488","0.7641","0","0.0000"
"13501 Non-ovarian/adnexal malignancy, w mild CC","2","9","4.50","14,694.00","7,347.00","1.5471","0.7736","0","0.0000"
"13502 Non-ovarian/adnexal malignancy, w mod CC","4","50","12.50","81,777.00","20,444.25","4.0164","1.0041","0","0.0000"
"13503 Non-ovarian/adnexal malignancy, w severe CC","8","34","4.25","70,574.00","8,821.75","9.5525","1.1941","0","0.0000"
"13504 Non-ovarian/adnexal malignancy, w catas CC","16","88","5.50","282,977.00","17,686.06","28.7458","1.7966","2","1.7429"
"13520 Ovarian/adnexal malignancy, no CC","5","17","3.40","18,976.50","3,795.30","4.4490","0.8898","0","0.0000"
"13522 Ovarian/adnexal malignancy, w mod CC","2","12","6.00","15,278.00","7,639.00","2.2958","1.1479","0","0.0000"
"13523 Ovarian/adnexal malignancy, w severe CC","9","64","7.11","127,488.00","14,165.33","13.0551","1.4506","0","0.0000"
"13524 Ovarian/adnexal malignancy, w catas CC","10","35","3.50","110,621.25","11,062.13","23.7583","2.3758","0","0.0000"
"13542 Female pelvic infection, w mod CC","1","2","2.00","32,473.00","32,473.00","1.0599","1.0599","0","0.0000"
"13543 Female pelvic infection, w severe CC","1","22","22.00","35,175.00","35,175.00","1.5790","1.5790","0","0.0000"
"13601 Non ovarian/adnexal malig w blood transfusion, w mild CC","2","13","6.50","22,305.00","11,152.50","1.8824","0.9412","0","0.0000"
"13602 Non ovarian/adnexal malig w blood transfusion, w mod CC","2","23","11.50","56,893.00","28,446.50","2.5842","1.2921","0","0.0000"
"13603 Non ovarian/adnexal malig w blood transfusion, w severe CC","6","55","9.17","148,828.50","24,804.75","9.5580","1.5930","0","0.0000"
"13604 Non ovarian/adnexal malig w blood transfusion, w catas CC","10","143","14.30","334,751.00","33,475.10","27.6312","2.7631","2","2.7520"
"13640 Ovarian/adnexal malig w diagnostic procedure, no CC","2","17","8.50","42,605.00","21,302.50","2.4129","1.2064","0","0.0000"
"13642 Ovarian/adnexal malig w diagnostic procedure, w mild to mod CC","1","28","28.00","59,141.00","59,141.00","2.4689","2.4689","0","0.0000"
"13652 Ovarian/adnexal malig w blood transfusion, w mod CC","1","8","8.00","15,373.00","15,373.00","1.1923","1.1923","0","0.0000"
"13653 Ovarian/adnexal malig w blood transfusion, w severe CC","1","19","19.00","38,845.00","38,845.00","1.9676","1.9676","0","0.0000"
"13654 Ovarian/adnexal malig w blood transfusion, w catas CC","2","13","6.50","71,033.00","35,516.50","6.6382","3.3191","1","3.4395"
"14010 Caesarean delivery wo complicating Dx","1","5","5.00","10,883.00","10,883.00","1.3210","1.3210","0","0.0000"
"14013 Caesarean delivery w severe, multi compli Dx","1","1","1.00","50,435.00","50,435.00","1.6609","1.6609","0","0.0000"
"14039 Postpartum/post abortion w OR proc","1","1","1.00","73,105.00","73,105.00","0.8627","0.8627","0","0.0000"
"14500 Vaginal delivery wo complicating Dx","1","2","2.00","7,231.00","7,231.00","0.3860","0.3860","0","0.0000"
"14502 Vaginal delivery w Severe complicating Dx","1","3","3.00","31,727.00","31,727.00","0.5098","0.5098","0","0.0000"
"14520 Antenatal condition wo severe compli Dx","2","4","2.00","8,946.00","4,473.00","0.5594","0.2797","0","0.0000"
"14521 Antenatal condition w Severe complicating Dx","1","2","2.00","23,621.00","23,621.00","0.3620","0.3620","0","0.0000"
"14559 Abortion","1","5","5.00","7,725.00","7,725.00","0.2920","0.2920","0","0.0000"
"15010 Newborn, died or transf < 5 d of adm w sign proc wo CC","2","2","1.00","15,068.00","7,534.00","2.0696","1.0348","0","0.0000"
"15011 Newborn, died or transf < 5 d of adm w sign proc w other CC","7","11","1.57","101,038.00","14,434.00","8.9138","1.2734","1","1.2734"
"15012 Newborn, died or transf < 5 d of adm w sign proc w major CC","28","44","1.57","364,868.75","13,031.03","47.3620","1.6915","3","1.6915"
"15013 Newborn, died or transf < 5 d of adm w sign proc w mul CC","36","57","1.58","555,575.00","15,432.64","74.7540","2.0765","5","2.0765"
"15020 Newborn, died or transf < 5 d of adm w minor proc wo CC","2","2","1.00","10,134.00","5,067.00","1.0230","0.5115","0","0.0000"
"15021 Newborn, died or transf < 5 d of adm w minor proc w other CC","3","5","1.67","16,866.00","5,622.00","1.8942","0.6314","0","0.0000"
"15023 Newborn, died or transf < 5 d of adm w minor proc w mul CC","2","3","1.50","16,935.00","8,467.50","3.6438","1.8219","0","0.0000"
"15042 Newborn, adm wt < 1000 gm w minor proc w major CC","1","12","12.00","34,344.00","34,344.00","12.5378","12.5378","0","0.0000"
