"โรงพยาบาล","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"10980  :  โรงพยาบาลแก้งคร้อ","27","145","5.37","348,339.00","12,901.44","29.6511","1.1860","0","0.0000"
"10981  :  โรงพยาบาลคอนสาร","12","83","6.92","175,895.00","14,657.92","13.3381","1.1115","0","0.0000"
"10982  :  โรงพยาบาลภักดีชุมพล","10","58","5.80","152,289.00","15,228.90","20.2506","2.0251","0","0.0000"
"10983  :  โรงพยาบาลเนินสง่า","4","13","3.25","32,504.00","8,126.00","6.3433","1.5858","0","0.0000"
"10703  :  โรงพยาบาลอำนาจเจริญ","295","4,900","16.61","11,008,195.00","37,315.92","0.0000","0.0000","0","0.0000"
"10985  :  โรงพยาบาลชานุมาน","4","6","1.50","9,461.00","2,365.25","5.7136","2.8568","0","0.0000"
"10986  :  โรงพยาบาลปทุมราชวงศา","6","12","2.00","40,041.00","6,673.50","8.1292","1.6258","0","0.0000"
"10987  :  โรงพยาบาลพนา","1","7","7.00","18,970.00","18,970.00","0.7759","0.7759","0","0.0000"
"10988  :  โรงพยาบาลเสนางคนิคม","7","8","1.14","27,067.00","3,866.71","6.4698","1.0783","0","0.0000"
"10989  :  โรงพยาบาลหัวตะพาน","13","121","9.31","190,287.00","14,637.46","32.4975","2.4998","0","0.0000"
"10990  :  โรงพยาบาลลืออำนาจ","1","2","2.00","7,378.00","7,378.00","0.5965","0.5965","0","0.0000"
"11040  :  โรงพยาบาลบึงกาฬ","56","375","6.70","3,013,921.10","53,820.02","148.3794","3.0912","0","0.0000"
"11041  :  โรงพยาบาลพรเจริญ","11","36","3.27","116,676.00","10,606.91","12.0982","1.2098","0","0.0000"
"11043  :  โรงพยาบาลโซ่พิสัย","17","174","10.24","317,613.00","18,683.12","31.7689","1.8688","0","0.0000"
"11046  :  โรงพยาบาลเซกา","15","57","3.80","265,169.00","17,677.93","14.1669","1.1806","0","0.0000"
"11047  :  โรงพยาบาลปากคาด","16","45","2.81","110,518.00","6,907.38","11.0389","0.7885","0","0.0000"
"11048  :  โรงพยาบาลบึงโขงหลง","12","84","7.00","219,702.00","18,308.50","20.4741","1.7062","0","0.0000"
"11049  :  โรงพยาบาลศรีวิไล","17","60","3.53","167,285.00","9,840.29","24.8812","1.4636","0","0.0000"
"11050  :  โรงพยาบาลบุ่งคล้า","5","26","5.20","68,075.00","13,615.00","9.1668","1.8334","0","0.0000"
"10704  :  โรงพยาบาลหนองบัวลำภู","378","2,339","6.19","14,139,735.00","37,406.71","352.0670","2.9339","0","0.0000"
"10991  :  โรงพยาบาลนากลาง","4","8","2.00","16,388.00","4,097.00","0.0000","0.0000","0","0.0000"
"10992  :  โรงพยาบาลโนนสัง","11","47","4.27","132,484.00","12,044.00","0.0000","0.0000","0","0.0000"
"10993  :  โรงพยาบาลศรีบุญเรือง","14","43","3.07","151,571.00","10,826.50","7.2681","1.4536","0","0.0000"
"10994  :  โรงพยาบาลสุวรรณคูหา","6","15","2.50","49,684.00","8,280.67","0.0000","0.0000","0","0.0000"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","2","7","3.50","21,403.00","10,701.50","2.2763","1.1382","0","0.0000"
"10670  :  โรงพยาบาลขอนแก่น","1,746","14,584","8.35","127,333,347.00","72,928.61","9,670.2878","5.5672","1,167","5.4337"
"10995  :  โรงพยาบาลบ้านฝาง","4","10","2.50","12,813.00","3,203.25","0.0000","0.0000","0","0.0000"
"10996  :  โรงพยาบาลพระยืน","8","40","5.00","82,857.60","10,357.20","0.0000","0.0000","0","0.0000"
"10997  :  โรงพยาบาลหนองเรือ","12","77","6.42","141,593.00","11,799.42","0.6860","0.6860","0","0.0000"
"10998  :  โรงพยาบาลชุมแพ","125","457","3.66","2,760,950.00","22,087.60","199.7445","2.6282","0","0.0000"
"10999  :  โรงพยาบาลสีชมพู","19","75","3.95","183,305.00","9,647.63","0.0000","0.0000","0","0.0000"
"11000  :  โรงพยาบาลน้ำพอง","32","317","9.91","1,140,164.00","35,630.13","55.6858","1.8562","0","0.0000"
"11001  :  โรงพยาบาลอุบลรัตน์","11","123","11.18","249,812.50","22,710.23","14.6057","2.4343","0","0.0000"
"11002  :  โรงพยาบาลบ้านไผ่","37","245","6.62","438,805.50","11,859.61","0.0000","0.0000","0","0.0000"
"11003  :  โรงพยาบาลเปือยน้อย","16","276","17.25","614,886.00","38,430.38","5.9007","0.6556","0","0.0000"
"11004  :  โรงพยาบาลพล","24","106","4.42","296,720.00","12,363.33","5.6510","0.9418","0","0.0000"
"11005  :  โรงพยาบาลแวงใหญ่","8","33","4.13","100,003.00","12,500.38","0.0000","0.0000","0","0.0000"
"11006  :  โรงพยาบาลแวงน้อย","3","14","4.67","12,955.51","4,318.50","3.5900","1.1967","0","0.0000"
"11007  :  โรงพยาบาลหนองสองห้อง","8","74","9.25","231,525.00","28,940.63","0.0000","0.0000","0","0.0000"
"11008  :  โรงพยาบาลภูเวียง","23","125","5.43","311,145.00","13,528.04","0.0000","0.0000","0","0.0000"
"11009  :  โรงพยาบาลมัญจาคีรี","45","260","5.78","476,633.00","10,591.84","0.0000","0.0000","8","0.0000"
"11010  :  โรงพยาบาลชนบท","3","11","3.67","26,354.00","8,784.67","2.2030","1.1015","0","0.0000"
"11011  :  โรงพยาบาลเขาสวนกวาง","9","24","2.67","70,801.00","7,866.78","9.5749","1.3678","0","0.0000"
"11012  :  โรงพยาบาลภูผาม่าน","6","24","4.00","48,916.00","8,152.67","0.0000","0.0000","0","0.0000"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","14","55","3.93","114,694.50","8,192.46","0.0000","0.0000","0","0.0000"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","31","140","4.52","409,345.00","13,204.68","42.5417","2.8361","0","0.0000"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"14132  :  โรงพยาบาลซำสูง","9","18","2.00","33,390.00","3,710.00","0.0000","0.0000","0","0.0000"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10671  :  โรงพยาบาลอุดรธานี","2,502","20,120","8.04","149,034,002.20","60,929.68","0.0000","0.0000","1,216","0.0000"
"11013  :  โรงพยาบาลกุดจับ","8","22","2.75","68,855.00","8,606.88","8.5188","1.0649","0","0.0000"
"11014  :  โรงพยาบาลหนองวัวซอ","6","22","3.67","45,684.00","7,614.00","9.1621","1.5270","0","0.0000"
"11015  :  โรงพยาบาลกุมภวาปี","71","488","6.87","2,425,175.00","34,157.39","197.6543","2.9067","0","0.0000"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11017  :  โรงพยาบาลโนนสะอาด","6","8","1.33","29,120.00","4,853.33","3.0920","0.7730","0","0.0000"
"11018  :  โรงพยาบาลหนองหาน","18","137","7.61","326,828.00","18,157.11","29.8139","1.8634","0","0.0000"
"11019  :  โรงพยาบาลทุ่งฝน","1","1","1.00","6,944.00","6,944.00","1.2396","1.2396","0","0.0000"
"11020  :  โรงพยาบาลไชยวาน","6","12","2.00","29,526.00","4,921.00","8.4341","1.4057","0","0.0000"
"11021  :  โรงพยาบาลศรีธาตุ","5","14","2.80","40,579.00","8,115.80","4.3957","1.0989","0","0.0000"
"11022  :  โรงพยาบาลวังสามหมอ","11","35","3.18","121,159.00","11,014.45","14.9724","1.3611","0","0.0000"
"11023  :  โรงพยาบาลบ้านผือ","22","239","10.86","502,288.00","22,831.27","49.8285","2.2649","0","0.0000"
"11024  :  โรงพยาบาลน้ำโสม","14","98","7.00","215,968.00","15,426.29","25.9845","1.8560","0","0.0000"
"11025  :  โรงพยาบาลเพ็ญ","13","35","2.69","108,444.00","8,341.85","15.2006","1.2667","0","0.0000"
"11026  :  โรงพยาบาลสร้างคอม","2","9","4.50","23,780.00","11,890.00","8.0343","4.0172","0","0.0000"
"11027  :  โรงพยาบาลหนองแสง","6","20","3.33","56,050.00","9,341.67","12.1885","2.0314","0","0.0000"
"11028  :  โรงพยาบาลนายูง","4","9","2.25","19,190.00","4,797.50","3.8763","0.9691","0","0.0000"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","1","5","5.00","12,281.00","12,281.00","0.8482","0.8482","0","0.0000"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","26","124","4.77","289,876.00","11,149.08","48.7726","1.8759","0","0.0000"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"25058  :  โรงพยาบาลกู่แก้ว","3","4","1.33","18,809.00","6,269.67","4.2738","1.4246","0","0.0000"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10705  :  โรงพยาบาลเลย","1,051","8,660","8.24","50,516,658.00","48,065.33","4,779.2781","5.0843","0","0.0000"
"11030  :  โรงพยาบาลนาด้วง","11","46","4.18","81,572.00","7,415.64","16.3803","1.4891","0","0.0000"
"11031  :  โรงพยาบาลเชียงคาน","12","43","3.58","75,585.00","6,298.75","14.3749","1.1979","0","0.0000"
"11032  :  โรงพยาบาลปากชม","4","23","5.75","40,856.00","10,214.00","8.4879","2.1220","0","0.0000"
"11033  :  โรงพยาบาลนาแห้ว","4","7","1.75","18,146.50","4,536.63","9.7539","2.4385","0","0.0000"
"11034  :  โรงพยาบาลภูเรือ","7","32","4.57","86,442.00","12,348.86","8.1198","1.1600","0","0.0000"
"11035  :  โรงพยาบาลท่าลี่","13","53","4.08","109,370.00","8,413.08","19.1923","1.4763","0","0.0000"
"11036  :  โรงพยาบาลวังสะพุง","29","162","5.59","434,343.00","14,977.34","57.3825","2.0494","0","0.0000"
"11037  :  โรงพยาบาลภูกระดึง","15","119","7.93","163,247.00","10,883.13","23.0791","1.5386","0","0.0000"
"11038  :  โรงพยาบาลภูหลวง","11","19","1.73","63,828.00","5,802.55","19.6425","1.7857","0","0.0000"
"11039  :  โรงพยาบาลผาขาว","6","23","3.83","42,745.00","7,124.17","6.2349","1.0392","0","0.0000"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","36","303","8.42","833,276.00","23,146.56","86.0723","2.3909","0","0.0000"
"14133  :  โรงพยาบาลเอราวัณ","2","11","5.50","21,416.00","10,708.00","2.4650","1.2325","0","0.0000"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28861  :  โรงพยาบาลหนองหิน","7","27","3.86","35,996.00","5,142.29","9.7721","1.3960","0","0.0000"
"10706  :  โรงพยาบาลหนองคาย","433","2,963","6.84","17,338,840.00","40,043.51","1,002.6300","3.9474","0","0.0000"
"11042  :  โรงพยาบาลโพนพิสัย","15","54","3.60","128,335.00","8,555.67","38.9848","2.5990","0","0.0000"
"11044  :  โรงพยาบาลศรีเชียงใหม่","8","43","5.38","90,139.75","11,267.47","9.1637","1.3091","0","0.0000"
"11045  :  โรงพยาบาลสังคม","8","13","1.63","23,217.00","2,902.13","9.7304","1.2163","0","0.0000"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","218","2,816","12.92","14,778,817.60","67,792.74","977.9122","4.7471","0","0.0000"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21356  :  โรงพยาบาลสระใคร","1","2","2.00","5,248.00","5,248.00","1.2022","1.2022","0","0.0000"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10707  :  โรงพยาบาลมหาสารคาม","930","7,595","8.17","0.00","0.00","4,388.7418","4.7191","536","4.5097"
"11051  :  โรงพยาบาลแกดำ","2","4","2.00","10,649.00","5,324.50","0.0000","0.0000","0","0.0000"
"11052  :  โรงพยาบาลโกสุมพิสัย","102","958","9.39","3,632,859.00","35,616.26","256.2813","3.9428","0","0.0000"
"11053  :  โรงพยาบาลกันทรวิชัย","9","27","3.00","64,559.25","7,173.25","11.5592","1.6513","0","0.0000"
"11054  :  โรงพยาบาลเชียงยืน","8","29","3.63","59,273.00","7,409.13","7.3956","1.2326","0","0.0000"
"11055  :  โรงพยาบาลบรบือ","8","23","2.88","59,727.00","7,465.88","5.1112","1.2778","0","0.0000"
"11056  :  โรงพยาบาลนาเชือก","18","89","4.94","178,618.00","9,923.22","11.6735","1.4592","0","0.0000"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","9","49","5.44","92,011.00","10,223.44","13.5435","2.2573","0","0.0000"
"11058  :  โรงพยาบาลวาปีปทุม","11","67","6.09","131,077.00","11,916.09","11.1779","1.3972","0","0.0000"
"11059  :  โรงพยาบาลนาดูน","7","21","3.00","42,972.00","6,138.86","2.2203","0.7401","0","0.0000"
"11060  :  โรงพยาบาลยางสีสุราช","14","31","2.21","65,033.00","4,645.21","19.0332","1.4641","0","0.0000"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,472","13,209","8.97","82,711,688.00","56,190.01","6,400.7491","4.6995","0","0.0000"
"11061  :  โรงพยาบาลเกษตรวิสัย","42","256","6.10","424,625.00","10,110.12","83.2767","2.0311","0","0.0000"
"11062  :  โรงพยาบาลปทุมรัตต์","3","3","1.00","8,959.00","2,986.33","3.0803","3.0803","0","0.0000"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4","9","2.25","14,120.00","3,530.00","5.4677","1.3669","0","0.0000"
"11064  :  โรงพยาบาลธวัชบุรี","4","5","1.25","18,589.00","4,647.25","4.7320","1.1830","1","2.2072"
"11065  :  โรงพยาบาลพนมไพร","13","53","4.08","92,290.25","7,099.25","22.2275","1.7098","2","2.2296"
"11066  :  โรงพยาบาลโพนทอง","28","190","6.79","412,390.00","14,728.21","61.2026","2.5501","0","0.0000"
"11067  :  โรงพยาบาลโพธิ์ชัย","4","16","4.00","48,912.00","12,228.00","8.2794","2.0699","0","0.0000"
"11068  :  โรงพยาบาลหนองพอก","13","61","4.69","99,584.00","7,660.31","12.4288","0.9561","0","0.0000"
"11069  :  โรงพยาบาลเสลภูมิ","14","32","2.29","104,952.00","7,496.57","17.2694","1.3284","1","1.0766"
"11070  :  โรงพยาบาลสุวรรณภูมิ","26","135","5.19","389,940.00","14,997.69","52.2160","2.0886","0","0.0000"
"11071  :  โรงพยาบาลเมืองสรวง","3","7","2.33","12,121.00","4,040.33","3.3402","1.1134","0","0.0000"
"11072  :  โรงพยาบาลโพนทราย","13","68","5.23","149,140.00","11,472.31","14.3535","1.1041","0","0.0000"
"11073  :  โรงพยาบาลอาจสามารถ","7","21","3.00","57,982.00","8,283.14","11.9450","1.7064","0","0.0000"
"11074  :  โรงพยาบาลเมยวดี","2","5","2.50","12,423.00","6,211.50","5.0290","2.5145","0","0.0000"
"11075  :  โรงพยาบาลศรีสมเด็จ","3","3","1.00","16,684.00","5,561.33","4.4974","1.4991","0","0.0000"
"11076  :  โรงพยาบาลจังหาร","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,157","8,713","7.53","52,747,595.00","45,589.97","5,258.7249","4.6661","0","0.0000"
"11077  :  โรงพยาบาลนามน","4","20","5.00","48,174.00","12,043.50","4.4046","1.1012","0","0.0000"
"11078  :  โรงพยาบาลกมลาไสย","48","318","6.63","702,646.00","14,638.46","104.1158","2.1691","0","0.0000"
"11079  :  โรงพยาบาลร่องคำ","4","38","9.50","64,228.00","16,057.00","3.2261","3.2261","0","0.0000"
"11080  :  โรงพยาบาลเขาวง","22","60","2.73","131,034.00","5,956.09","18.6184","0.8463","0","0.0000"
"11081  :  โรงพยาบาลยางตลาด","18","85","4.72","200,846.00","11,158.11","29.7947","1.8622","0","0.0000"
"11082  :  โรงพยาบาลห้วยเม็ก","3","5","1.67","13,130.00","4,376.67","5.7439","1.9146","0","0.0000"
"11083  :  โรงพยาบาลสหัสขันธ์","4","38","9.50","64,650.00","16,162.50","5.1290","1.2823","0","0.0000"
"11084  :  โรงพยาบาลคำม่วง","8","15","1.88","43,456.00","5,432.00","8.5819","1.0727","0","0.0000"
"11085  :  โรงพยาบาลท่าคันโท","5","17","3.40","28,053.00","5,610.60","7.9487","1.5897","0","0.0000"
"11086  :  โรงพยาบาลหนองกุงศรี","6","6","1.00","21,780.00","3,630.00","5.3417","0.8903","0","0.0000"
"11087  :  โรงพยาบาลสมเด็จ","23","117","5.09","372,269.00","16,185.61","57.4721","2.6124","0","0.0000"
"11088  :  โรงพยาบาลห้วยผึ้ง","6","41","6.83","80,473.00","13,412.17","11.0864","1.8477","0","0.0000"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","56","278","4.96","1,059,510.00","18,919.82","117.8908","2.2244","0","0.0000"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10710  :  โรงพยาบาลสกลนคร","1,371","10,016","7.31","67,278,335.00","49,072.45","0.0000","0.0000","678","0.0000"
"11089  :  โรงพยาบาลกุสุมาลย์","4","11","2.75","22,834.00","5,708.50","4.2105","4.2105","0","0.0000"
"11090  :  โรงพยาบาลกุดบาก","8","13","1.63","25,066.25","3,133.28","11.1513","1.3939","0","0.0000"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","23","109","4.74","228,819.00","9,948.65","0.0000","0.0000","0","0.0000"
"11092  :  โรงพยาบาลพังโคน","18","93","5.17","205,379.00","11,409.94","45.9285","2.7017","0","0.0000"
"11093  :  โรงพยาบาลวาริชภูมิ","8","22","2.75","59,303.00","7,412.88","13.6075","1.7009","0","0.0000"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","1","1.00","4,689.00","4,689.00","1.7453","1.7453","0","0.0000"
"11095  :  โรงพยาบาลวานรนิวาส","41","244","5.95","1,171,527.00","28,573.83","59.8034","2.4918","0","0.0000"
"11096  :  โรงพยาบาลคำตากล้า","9","38","4.22","80,980.00","8,997.78","10.4818","1.3102","0","0.0000"
"11097  :  โรงพยาบาลบ้านม่วง","19","281","14.79","427,601.00","22,505.32","31.1762","1.6409","0","0.0000"
"11098  :  โรงพยาบาลอากาศอำนวย","10","53","5.30","132,765.00","13,276.50","14.1852","1.7732","0","0.0000"
"11099  :  โรงพยาบาลส่องดาว","6","10","1.67","24,119.00","4,019.83","4.5689","1.1422","0","0.0000"
"11100  :  โรงพยาบาลเต่างอย","5","9","1.80","32,557.00","6,511.40","3.9917","1.3306","0","0.0000"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","10","22","2.20","65,431.25","6,543.13","10.6238","1.0624","0","0.0000"
"11102  :  โรงพยาบาลเจริญศิลป์","8","49","6.13","98,789.00","12,348.63","11.9157","1.9860","0","0.0000"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","14","2.00","31,406.00","4,486.57","0.0000","0.0000","0","0.0000"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","99","742","7.49","4,280,733.00","43,239.73","177.4846","3.3488","0","0.0000"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","7","15","2.14","36,075.00","5,153.57","9.8768","1.4110","0","0.0000"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10711  :  โรงพยาบาลนครพนม","653","3,640","5.57","22,676,193.00","34,726.18","2,050.7769","3.8332","0","0.0000"
"11104  :  โรงพยาบาลปลาปาก","4","7","1.75","13,148.00","3,287.00","2.0864","0.6955","0","0.0000"
"11105  :  โรงพยาบาลท่าอุเทน","15","110","7.33","182,809.00","12,187.27","19.1352","1.3668","0","0.0000"
"11106  :  โรงพยาบาลบ้านแพง","15","52","3.47","95,092.00","6,339.47","12.8223","1.1657","0","0.0000"
"11107  :  โรงพยาบาลนาทม","7","39","5.57","73,177.00","10,453.86","9.9672","1.4239","0","0.0000"
"11108  :  โรงพยาบาลเรณูนคร","9","33","3.67","68,354.00","7,594.89","11.3735","1.4217","0","0.0000"
"11109  :  โรงพยาบาลนาแก","27","71","2.63","111,924.18","4,145.34","47.3604","1.7541","0","0.0000"
"11110  :  โรงพยาบาลศรีสงคราม","21","128","6.10","254,305.25","12,109.77","20.0401","1.1133","0","0.0000"
"11111  :  โรงพยาบาลนาหว้า","21","45","2.14","113,533.00","5,406.33","16.4063","0.9115","0","0.0000"
"11112  :  โรงพยาบาลโพนสวรรค์","4","45","11.25","67,420.00","16,855.00","5.6384","1.4096","0","0.0000"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","37","376","10.16","1,463,936.00","39,565.84","89.7349","3.4513","0","0.0000"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"40840  :  โรงพยาบาลวังยาง","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10712  :  โรงพยาบาลมุกดาหาร","132","787","5.96","1,782,027.75","42,429.23","0.0000","0.0000","11","0.0000"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3","25","8.33","69,963.00","23,321.00","2.8779","0.9593","0","0.0000"
"11114  :  โรงพยาบาลดอนตาล","4","7","1.75","16,410.00","4,102.50","0.4624","0.4624","0","0.0000"
"11115  :  โรงพยาบาลดงหลวง","1","1","1.00","5,086.00","5,086.00","1.3902","1.3902","0","0.0000"
"11116  :  โรงพยาบาลคำชะอี","4","20","5.00","48,364.00","12,091.00","7.5561","1.8890","0","0.0000"
"11117  :  โรงพยาบาลหว้านใหญ่","3","6","2.00","11,779.00","3,926.33","1.9443","0.6481","0","0.0000"
"11118  :  โรงพยาบาลหนองสูง","4","16","4.00","30,188.00","7,547.00","2.9243","0.9748","0","0.0000"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0.00","0.00","0.0000","0.0000","0","0.0000"
"10713  :  โรงพยาบาลนครพิงค์","928","9,007","9.71","52,574,818.00","56,653.90","4,346.3578","4.6988","500","4.8641"
"11119  :  โรงพยาบาลจอมทอง","120","1,003","8.36","4,464,885.00","37,207.38","464.5906","4.0754","0","0.0000"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","4","15","3.75","27,171.00","6,792.75","8.0704","2.6901","0","0.0000"
"11121  :  โรงพยาบาลเชียงดาว","39","179","4.59","373,268.00","9,570.97","35.0086","1.5913","0","0.0000"
"11122  :  โรงพยาบาลดอยสะเก็ด","81","489","6.04","964,572.00","11,908.30","123.6708","1.6272","0","0.0000"
"11123  :  โรงพยาบาลแม่แตง","41","177","4.32","457,951.00","11,169.54","41.1558","1.1432","0","0.0000"
"11124  :  โรงพยาบาลสะเมิง","12","102","8.50","188,028.00","15,669.00","15.7718","1.9715","0","0.0000"
"11125  :  โรงพยาบาลฝาง","252","1,859","7.38","7,251,850.00","28,777.18","795.5747","3.6662","0","0.0000"
"11126  :  โรงพยาบาลแม่อาย","18","201","11.17","424,063.00","23,559.06","20.5054","2.0505","0","0.0000"
"11127  :  โรงพยาบาลพร้าว","25","181","7.24","391,234.00","15,649.36","30.9704","1.8218","0","0.0000"
"11128  :  โรงพยาบาลสันป่าตอง","119","577","4.85","2,547,356.75","21,406.36","323.1986","3.2646","0","0.0000"
"11129  :  โรงพยาบาลสันกำแพง","45","351","7.80","491,709.75","10,926.88","23.3019","1.1651","0","0.0000"
"11130  :  โรงพยาบาลสันทราย","93","690","7.42","2,048,259.00","22,024.29","249.4834","2.7416","15","5.7077"
"11131  :  โรงพยาบาลหางดง","61","586","9.61","1,288,897.00","22,222.36","128.7366","2.1456","0","0.0000"
"11132  :  โรงพยาบาลฮอด","23","145","6.30","335,020.00","14,566.09","27.0180","1.5010","0","0.0000"
"11133  :  โรงพยาบาลดอยเต่า","6","12","2.00","25,483.00","4,247.17","3.1114","1.0371","0","0.0000"
"11134  :  โรงพยาบาลอมก๋อย","5","60","12.00","75,354.00","15,070.80","11.5886","3.8629","0","0.0000"
