"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10999  :  โรงพยาบาลสีชมพู","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11004  :  โรงพยาบาลพล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11013  :  โรงพยาบาลกุดจับ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11018  :  โรงพยาบาลหนองหาน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11020  :  โรงพยาบาลไชยวาน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11023  :  โรงพยาบาลบ้านผือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11024  :  โรงพยาบาลน้ำโสม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11025  :  โรงพยาบาลเพ็ญ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11027  :  โรงพยาบาลหนองแสง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11028  :  โรงพยาบาลนายูง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10705  :  โรงพยาบาลเลย","30","3","1,551","0","356","1,722","3,012","657","679","7,159,162.00","4,477,260.00","2,681,902.00"
"11030  :  โรงพยาบาลนาด้วง","1","2","65","0","63","131","400","12","15","209,130.00","48,247.00","160,883.00"
"11031  :  โรงพยาบาลเชียงคาน","16","3","2,835","2","145","2,790","6,063","649","700","3,606,553.00","2,264,379.00","1,342,174.00"
"11032  :  โรงพยาบาลปากชม","8","1","1,178","0","42","1,203","2,882","281","304","1,820,129.00","364,055.00","1,456,074.00"
"11033  :  โรงพยาบาลนาแห้ว","2","4","617","0","19","615","1,587","118","131","882,326.00","536,401.00","345,925.00"
"11034  :  โรงพยาบาลภูเรือ","17","8","201","0","32","258","635","25","27","381,089.00","0.00","381,089.00"
"11035  :  โรงพยาบาลท่าลี่","5","1","8,052","3","46","7,391","13,889","2,431","2,655","9,463,434.00","140.00","9,463,294.00"
"11036  :  โรงพยาบาลวังสะพุง","32","26","213","5","110","368","885","61","70","498,116.00","0.00","498,116.00"
"11037  :  โรงพยาบาลภูกระดึง","5","9","45","0","169","216","1,221","41","56","592,099.00","1,226.00","590,873.00"
"11038  :  โรงพยาบาลภูหลวง","2","2","31","0","72","107","431","22","43","383,956.00","68,453.00","315,503.00"
"11039  :  โรงพยาบาลผาขาว","1","2","86","0","86","167","360","24","24","162,305.00","0.00","162,305.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","16","6","1,270","0","147","1,435","2,899","249","269","2,241,923.00","1,585,655.00","656,268.00"
"14133  :  โรงพยาบาลเอราวัณ","4","2","71","3","25","102","219","19","21","198,875.00","88,376.00","110,499.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","0","0","25","0","30","55","160","0","0","49,888.00","0.00","49,888.00"
"10706  :  โรงพยาบาลหนองคาย","56","22","3,652","47","677","4,446","10,419","1,299","1,497","21,082,805.00","16,787,515.00","4,295,290.00"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","4","2","307","22","85","420","1,485","72","95","965,518.70","307,869.00","657,649.70"
"11045  :  โรงพยาบาลสังคม","0","0","1,027","0","40","1,067","2,148","232","252","1,242,771.00","970,380.00","272,391.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2","0","132","6","5","129","139","16","16","363,291.00","80,119.00","283,172.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","5","1","45","1","38","90","220","5","5","73,640.00","53,380.00","20,260.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11054  :  โรงพยาบาลเชียงยืน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11055  :  โรงพยาบาลบรบือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11059  :  โรงพยาบาลนาดูน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11066  :  โรงพยาบาลโพนทอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11068  :  โรงพยาบาลหนองพอก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","101","11","110","14","637","871","2,148","173","206","4,382,576.00","1,490,041.00","2,892,535.00"
"11077  :  โรงพยาบาลนามน","13","3","18","0","66","100","322","7","8","176,959.00","3,440.00","173,519.00"
"11078  :  โรงพยาบาลกมลาไสย","7","1","26","0","64","98","315","17","20","197,791.00","0.00","197,791.00"
"11079  :  โรงพยาบาลร่องคำ","2","1","0","3","11","17","42","2","2","16,206.00","0.00","16,206.00"
"11080  :  โรงพยาบาลเขาวง","11","1","141","4","55","212","526","59","71","457,591.00","660.00","456,931.00"
"11081  :  โรงพยาบาลยางตลาด","15","5","42","0","88","150","414","13","14","219,944.00","0.00","219,944.00"
"11082  :  โรงพยาบาลห้วยเม็ก","13","3","11","0","19","46","127","3","4","72,248.00","0.00","72,248.00"
"11083  :  โรงพยาบาลสหัสขันธ์","3","0","31","0","29","63","207","5","5","112,815.00","0.00","112,815.00"
"11084  :  โรงพยาบาลคำม่วง","5","0","35","0","45","85","210","11","11","129,764.00","0.00","129,764.00"
"11085  :  โรงพยาบาลท่าคันโท","6","2","30","0","16","53","192","16","17","105,573.00","0.00","105,573.00"
"11086  :  โรงพยาบาลหนองกุงศรี","3","2","21","1","34","61","139","8","9","70,552.00","0.00","70,552.00"
"11087  :  โรงพยาบาลสมเด็จ","8","1","39","1","40","89","313","14","16","172,862.00","27,861.00","145,001.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","4","0","23","1","35","63","210","1","1","49,677.00","0.00","49,677.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8","2","94","0","51","152","568","41","45","779,679.00","486,107.00","293,572.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","4","0","2","0","4","10","18","0","0","3,800.00","0.00","3,800.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28790  :  โรงพยาบาลดอนจาน","1","0","0","0","0","1","5","0","0","480.00","0.00","480.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","21","8","294","65","351","739","2,075","0","0","145,752.00","0.00","145,752.00"
"11089  :  โรงพยาบาลกุสุมาลย์","6","1","25","0","23","54","156","10","10","104,241.00","0.00","104,241.00"
"11090  :  โรงพยาบาลกุดบาก","4","0","8","0","8","20","62","4","4","31,065.00","0.00","31,065.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","3","0","28","1","5","35","125","11","15","139,217.00","44,570.00","94,647.00"
"11092  :  โรงพยาบาลพังโคน","6","3","90","14","135","247","692","69","75","720,317.00","356,188.00","364,129.00"
"11093  :  โรงพยาบาลวาริชภูมิ","5","1","105","1","44","156","428","10","10","141,418.00","12,706.00","128,712.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","1","7","0","11","20","71","0","0","43,359.00","0.00","43,359.00"
"11095  :  โรงพยาบาลวานรนิวาส","6","4","86","1","107","204","615","49","53","555,404.00","15,188.00","540,216.00"
"11096  :  โรงพยาบาลคำตากล้า","0","2","31","0","101","134","353","16","18","169,780.00","0.00","169,780.00"
"11097  :  โรงพยาบาลบ้านม่วง","10","6","95","0","104","215","644","47","56","644,213.00","136,206.00","508,007.00"
"11098  :  โรงพยาบาลอากาศอำนวย","3","2","63","1","56","125","360","12","13","143,146.00","60,166.00","82,980.00"
"11099  :  โรงพยาบาลส่องดาว","3","0","14","1","15","33","97","9","9","47,968.00","0.00","47,968.00"
"11100  :  โรงพยาบาลเต่างอย","3","0","6","1","9","19","49","3","5","27,245.00","0.00","27,245.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","2","1","31","0","10","44","147","10","12","97,252.00","57,910.00","39,342.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2","2","30","0","78","112","295","19","20","165,801.00","0.00","165,801.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","1","0","23","1","43","68","167","11","11","104,784.00","500.00","104,284.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4","0","27","3","22","56","766","19","82","982,031.00","503,570.00","478,461.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1","0","11","0","10","22","71","4","6","41,134.00","22,965.00","18,169.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","5","0","296","103","99","501","2,437","114","161","2,799,361.00","1,467,286.00","1,332,075.00"
"11104  :  โรงพยาบาลปลาปาก","0","0","17","0","7","24","63","4","4","35,078.00","24,088.00","10,990.00"
"11105  :  โรงพยาบาลท่าอุเทน","16","4","654","7","39","719","1,205","160","163","937,936.00","495,674.00","442,262.00"
"11106  :  โรงพยาบาลบ้านแพง","4","0","1,348","7","39","1,298","2,001","353","385","1,456,641.00","1,340,597.00","116,044.00"
"11107  :  โรงพยาบาลนาทม","5","4","38","0","9","56","163","8","10","134,662.00","13,243.00","121,419.00"
"11108  :  โรงพยาบาลเรณูนคร","0","8","113","0","62","180","515","22","23","244,399.00","55,374.00","189,025.00"
"11109  :  โรงพยาบาลนาแก","7","1","55","2","14","79","180","14","18","93,109.00","0.00","93,109.00"
"11110  :  โรงพยาบาลศรีสงคราม","6","0","125","4","173","307","865","52","57","758,875.25","273,506.00","485,369.25"
"11111  :  โรงพยาบาลนาหว้า","5","1","29","0","4","38","133","7","8","106,475.00","45,592.00","60,883.00"
"11112  :  โรงพยาบาลโพนสวรรค์","5","3","39","0","3","50","157","7","7","87,796.00","0.00","87,796.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","3","0","149","9","25","171","265","24","27","209,241.00","142,761.00","66,480.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","11","1","27","0","29","68","237","8","10","128,296.00","28,879.00","99,417.00"
"11147  :  โรงพยาบาลเกาะคา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11148  :  โรงพยาบาลเสริมงาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11149  :  โรงพยาบาลงาว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11152  :  โรงพยาบาลเถิน","114","0","7","0","33","153","437","17","25","432,503.00","246,942.00","185,561.00"
