"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"10702  :  โรงพยาบาลชัยภูมิ","196","66","141","1","344","745","1,864","158","179","4,940,113.00","1,599,163.00","3,340,950.00"
"10970  :  โรงพยาบาลบ้านเขว้า","13","2","18","3","14","50","104","2","2","43,237.00","0.00","43,237.00"
"10971  :  โรงพยาบาลคอนสวรรค์","2","5","7","0","9","23","71","1","1","22,926.00","9,120.00","13,806.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6","3","25","0","107","141","370","13","14","231,224.00","103,501.00","127,723.00"
"10973  :  โรงพยาบาลหนองบัวแดง","11","6","29","1","72","119","464","21","24","401,687.00","58,849.00","342,838.00"
"10974  :  โรงพยาบาลจัตุรัส","77","36","70","0","32","213","705","37","44","637,972.00","91,830.00","546,142.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","5","13","9","0","27","54","242","5","6","129,310.50","62,337.00","66,973.50"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","14","17","9","0","3","43","170","4","5","109,194.00","24,367.00","84,827.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","22","3","19","0","105","146","492","21","23","523,845.00","112,968.00","410,877.00"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","6","0","1","7","40","1","1","22,089.00","9,042.00","13,047.00"
"10980  :  โรงพยาบาลแก้งคร้อ","53","1","43","0","64","160","519","23","27","367,835.00","65,607.00","302,228.00"
"10981  :  โรงพยาบาลคอนสาร","11","5","42","5","55","117","357","11","18","237,431.00","24,075.00","213,356.00"
"10982  :  โรงพยาบาลภักดีชุมพล","14","7","5","0","3","29","103","3","3","65,477.00","16,409.00","49,068.00"
"10983  :  โรงพยาบาลเนินสง่า","2","4","5","0","23","34","93","4","5","58,759.00","29,270.00","29,489.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","19","7","120","4","60","201","714","76","84","1,328,028.00","572,277.00","755,751.00"
"10985  :  โรงพยาบาลชานุมาน","0","2","878","2","13","895","2,583","152","186","1,611,747.00","1,129,197.00","482,550.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","6","1","66","0","25","98","252","8","9","150,735.00","71,713.00","79,022.00"
"10987  :  โรงพยาบาลพนา","1","0","14","0","52","67","189","5","6","97,943.00","22,183.00","75,760.00"
"10988  :  โรงพยาบาลเสนางคนิคม","0","0","52","0","10","61","134","5","5","83,263.25","33,791.00","49,472.25"
"10989  :  โรงพยาบาลหัวตะพาน","1","0","22","0","94","116","337","23","24","208,194.00","43,858.00","164,336.00"
"10990  :  โรงพยาบาลลืออำนาจ","3","0","11","1","5","20","42","0","0","8,781.00","4,136.00","4,645.00"
"11040  :  โรงพยาบาลบึงกาฬ","281","39","1,529","12","110","1,971","4,645","605","646","10,643,621.60","8,406,739.00","2,236,882.60"
"11041  :  โรงพยาบาลพรเจริญ","14","8","122","1","67","212","632","29","30","415,520.00","196,012.00","219,508.00"
"11043  :  โรงพยาบาลโซ่พิสัย","6","8","160","0","72","244","587","27","28","284,134.25","173,380.00","110,754.25"
"11046  :  โรงพยาบาลเซกา","12","2","117","0","55","186","718","32","37","424,161.00","264,551.00","159,610.00"
"11047  :  โรงพยาบาลปากคาด","44","23","1,002","1","244","1,308","2,598","110","124","1,515,858.00","1,067,531.00","448,327.00"
"11048  :  โรงพยาบาลบึงโขงหลง","1","1","724","0","94","819","1,905","177","190","2,433,231.50","2,159,621.00","273,610.50"
"11049  :  โรงพยาบาลศรีวิไล","4","19","162","1","28","212","467","17","18","297,408.00","175,635.00","121,773.00"
"11050  :  โรงพยาบาลบุ่งคล้า","3","6","890","1","11","909","1,818","101","109","1,262,157.74","974,163.00","287,994.74"
"10704  :  โรงพยาบาลหนองบัวลำภู","14","15","157","8","719","911","2,816","160","183","5,007,062.00","1,546,302.00","3,460,760.00"
"10991  :  โรงพยาบาลนากลาง","3","8","96","1","132","240","603","23","23","361,206.00","146,771.00","214,435.00"
"10992  :  โรงพยาบาลโนนสัง","3","3","24","0","164","194","531","14","15","255,077.00","55,238.00","199,839.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","8","3","12","0","72","95","297","15","20","339,118.00","24,397.00","314,721.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","3","0","70","0","236","309","781","34","45","775,874.00","232,413.00","543,461.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","7","2","57","1","12","79","222","9","12","109,416.00","62,157.00","47,259.00"
"10670  :  โรงพยาบาลขอนแก่น","1,174","159","1,000","73","625","3,030","7,518","462","598","12,054,928.50","3,439,453.00","8,615,475.50"
"10995  :  โรงพยาบาลบ้านฝาง","49","4","126","0","68","247","650","21","23","336,915.00","187,267.00","149,648.00"
"10996  :  โรงพยาบาลพระยืน","32","7","33","0","70","140","377","12","21","233,994.50","122,720.00","111,274.50"
"10997  :  โรงพยาบาลหนองเรือ","37","9","15","1","20","81","218","6","8","100,008.00","3,769.00","96,239.00"
"10998  :  โรงพยาบาลชุมแพ","22","23","121","14","245","425","1,200","83","94","2,198,063.00","1,212,349.00","985,714.00"
"10999  :  โรงพยาบาลสีชมพู","10","22","36","1","55","124","383","23","26","150,434.25","103,785.00","46,649.25"
"11000  :  โรงพยาบาลน้ำพอง","1","0","6","0","43","50","162","10","11","199,474.50","31,367.00","168,107.50"
"11001  :  โรงพยาบาลอุบลรัตน์","26","124","31","0","42","223","510","30","36","368,004.00","240,149.00","127,855.00"
"11002  :  โรงพยาบาลบ้านไผ่","39","37","77","0","67","216","527","41","44","1,242,463.03","89,025.00","1,153,438.03"
"11003  :  โรงพยาบาลเปือยน้อย","0","1","4","0","39","41","141","8","10","70,337.00","62.00","70,275.00"
"11004  :  โรงพยาบาลพล","22","9","74","0","44","148","420","17","17","322,545.00","75,280.00","247,265.00"
"11005  :  โรงพยาบาลแวงใหญ่","2","0","7","0","37","46","123","7","7","120,443.00","50,395.00","70,048.00"
"11006  :  โรงพยาบาลแวงน้อย","5","2","4","0","9","20","38","3","3","28,436.00","0.00","28,436.00"
"11007  :  โรงพยาบาลหนองสองห้อง","11","1","11","0","17","37","116","6","9","101,773.00","593,149.00","-491,376.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","40","40","85","12","13","79,467.00","0.00","79,467.00"
"11009  :  โรงพยาบาลมัญจาคีรี","3","1","8","0","2","13","49","2","5","63,837.75","8,505.00","55,332.75"
"11010  :  โรงพยาบาลชนบท","9","1","19","0","46","75","224","10","12","142,142.00","24,307.00","117,835.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","8","2","30","0","69","109","326","12","14","208,200.00","93,424.00","114,776.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","1","11","0","18","30","91","4","4","32,025.00","0.00","32,025.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3","0","23","0","59","85","163","8","8","126,100.00","46,885.00","79,215.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","34","42","132","0","91","299","660","43","53","993,261.00","395,826.00","597,435.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","3","4","24","0","37","68","169","5","5","63,128.00","33,349.00","29,779.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","1","0","0","0","0","1","1","0","0","182.00","0.00","182.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","1","0","0","0","1","1","0","0","358.00","0.00","358.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","1","0","6","7","10","0","0","819.00","110.00","709.00"
"77652  :  โรงพยาบาลโนนศิลา","2","3","12","0","9","14","38","12","13","103,942.36","0.00","103,942.36"
"10671  :  โรงพยาบาลอุดรธานี","94","25","523","144","297","1,083","4,799","305","462","24,464,012.40","0.00","24,464,012.40"
"11013  :  โรงพยาบาลกุดจับ","5","2","12","0","66","85","414","11","18","278,771.00","125,310.00","153,461.00"
"11014  :  โรงพยาบาลหนองวัวซอ","1","1","66","6","66","140","359","19","21","216,678.00","115,851.00","100,827.00"
"11015  :  โรงพยาบาลกุมภวาปี","20","6","111","34","184","354","1,100","84","96","1,780,183.00","659,379.00","1,120,804.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","2","4","2","0","26","34","87","2","2","21,534.00","17,091.00","4,443.00"
"11017  :  โรงพยาบาลโนนสะอาด","15","1","23","0","40","78","337","10","11","200,073.00","142,579.00","57,494.00"
"11018  :  โรงพยาบาลหนองหาน","11","13","114","3","197","338","1,351","64","75","942,759.00","504,878.00","437,881.00"
"11019  :  โรงพยาบาลทุ่งฝน","1","2","19","0","52","74","231","5","7","128,322.00","70,552.00","57,770.00"
"11020  :  โรงพยาบาลไชยวาน","1","2","96","0","36","135","290","5","5","128,328.00","51,652.00","76,676.00"
"11021  :  โรงพยาบาลศรีธาตุ","4","0","30","0","31","65","143","14","14","158,864.00","55,260.00","103,604.00"
"11022  :  โรงพยาบาลวังสามหมอ","8","3","56","0","44","111","308","14","16","209,984.00","123,255.00","86,729.00"
"11023  :  โรงพยาบาลบ้านผือ","13","7","182","8","144","352","1,164","87","90","1,009,657.00","592,318.00","417,339.00"
"11024  :  โรงพยาบาลน้ำโสม","8","2","161","1","87","258","820","55","72","540,420.00","275,649.00","264,771.00"
"11025  :  โรงพยาบาลเพ็ญ","6","7","140","8","228","388","914","54","64","799,572.00","556,873.00","242,699.00"
"11026  :  โรงพยาบาลสร้างคอม","2","2","34","0","8","46","139","10","10","84,104.00","48,838.00","35,266.00"
"11027  :  โรงพยาบาลหนองแสง","4","1","16","0","43","64","188","9","9","117,030.00","60,757.00","56,273.00"
"11028  :  โรงพยาบาลนายูง","5","4","102","0","17","127","313","19","26","229,597.00","56,397.00","173,200.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3","0","49","1","70","123","506","15","18","283,705.00","91,740.00","191,965.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","4","4","49","0","86","138","1,069","29","82","486,357.00","428,421.00","57,936.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","2","0","15","1","11","29","72","0","0","18,493.00","8,978.00","9,515.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","2","58","0","7","67","166","2","3","106,681.00","47,195.00","59,486.00"
"10705  :  โรงพยาบาลเลย","121","53","4,380","13","339","4,892","10,321","2,078","2,355","37,469,820.00","25,431,201.00","12,038,619.00"
"11030  :  โรงพยาบาลนาด้วง","4","2","106","0","60","172","478","25","31","316,433.00","116,579.00","199,854.00"
"11031  :  โรงพยาบาลเชียงคาน","12","1","1,451","0","45","1,509","4,370","269","329","3,380,263.00","1,919,035.00","1,461,228.00"
"11032  :  โรงพยาบาลปากชม","11","3","1,051","0","33","1,049","3,057","238","279","2,606,492.00","1,454,089.00","1,152,403.00"
"11033  :  โรงพยาบาลนาแห้ว","2","1","527","0","29","551","1,594","48","50","845,916.25","597,468.00","248,448.25"
"11034  :  โรงพยาบาลภูเรือ","2","3","117","0","27","148","495","15","17","276,432.00","46,736.00","229,696.00"
"11035  :  โรงพยาบาลท่าลี่","6","0","2,155","0","12","2,171","7,244","486","633","6,595,723.00","3,803,048.00","2,792,675.00"
"11036  :  โรงพยาบาลวังสะพุง","24","8","285","3","108","428","1,023","59","70","1,076,944.00","409,199.00","667,745.00"
"11037  :  โรงพยาบาลภูกระดึง","4","3","15","0","115","137","871","19","26","426,406.00","27,369.00","399,037.00"
"11038  :  โรงพยาบาลภูหลวง","1","1","19","0","49","70","316","12","18","237,656.00","25,651.00","212,005.00"
"11039  :  โรงพยาบาลผาขาว","2","4","43","0","19","68","273","12","27","267,089.00","41,234.00","225,855.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","12","2","986","1","60","1,059","2,597","240","259","2,304,624.00","1,924,055.00","380,569.00"
"14133  :  โรงพยาบาลเอราวัณ","4","4","39","0","28","74","244","13","17","202,915.00","62,424.00","140,491.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","1","0","14","0","38","53","193","6","7","95,460.00","20,550.00","74,910.00"
"10706  :  โรงพยาบาลหนองคาย","21","32","5,660","61","776","6,101","15,591","1,563","1,844","47,180,164.00","38,763,138.00","8,417,026.00"
"11042  :  โรงพยาบาลโพนพิสัย","21","8","1,223","3","117","1,366","3,451","312","360","3,419,578.00","2,133,516.00","1,286,062.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6","3","355","13","76","452","1,984","70","93","1,174,641.25","397,780.00","776,861.25"
"11045  :  โรงพยาบาลสังคม","3","1","1,096","0","38","1,137","2,649","133","146","1,568,444.00","1,109,668.00","458,776.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","25","10","5,906","54","179","6,162","16,031","934","1,175","48,480,178.92","38,516,349.50","9,963,829.42"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","6","5","40","3","17","71","234","5","5","111,824.00","52,842.50","58,981.50"
"28778  :  โรงพยาบาลโพธิ์ตาก","2","1","38","2","8","51","126","0","0","41,776.00","32,755.00","9,021.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","2","36","0","23","61","103","0","0","56,492.00","37,396.00","19,096.00"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","185","2","14","205","404","0","0","138,542.00","91,871.00","46,671.00"
"10707  :  โรงพยาบาลมหาสารคาม","104","108","180","23","236","651","1,740","162","182","3,168,011.00","0.00","3,168,011.00"
"11051  :  โรงพยาบาลแกดำ","6","1","2","0","6","15","38","2","2","27,306.50","0.00","27,306.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","21","9","46","0","99","175","577","24","37","242,116.50","163,833.00","78,283.50"
"11053  :  โรงพยาบาลกันทรวิชัย","9","3","22","0","22","56","167","4","4","104,258.00","0.00","104,258.00"
"11054  :  โรงพยาบาลเชียงยืน","30","4","23","1","73","130","301","12","13","148,113.00","0.00","148,113.00"
"11055  :  โรงพยาบาลบรบือ","30","8","85","0","80","203","562","43","54","690,764.05","0.00","690,764.05"
"11056  :  โรงพยาบาลนาเชือก","7","3","35","1","98","143","331","24","29","214,488.00","11,419.50","203,068.50"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","7","7","40","1","78","133","424","24","28","302,067.00","91,219.00","210,848.00"
"11058  :  โรงพยาบาลวาปีปทุม","19","2","41","0","48","110","347","18","23","218,126.00","0.00","218,126.00"
"11059  :  โรงพยาบาลนาดูน","6","1","4","0","19","30","67","4","4","31,369.00","0.00","31,369.00"
"11060  :  โรงพยาบาลยางสีสุราช","9","3","7","0","47","66","272","7","8","91,925.00","0.00","91,925.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","1","14","18","0","10","43","103","0","0","33,235.00","0.00","33,235.00"
"28843  :  โรงพยาบาลชื่นชม","1","0","4","1","17","23","55","0","0","11,142.00","0.00","11,142.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","102","130","288","2","224","745","1,956","150","171","4,463,960.00","1,680,130.00","2,783,830.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","9","6","0","0","299","313","1,065","42","45","772,103.00","98,730.00","673,373.00"
"11062  :  โรงพยาบาลปทุมรัตต์","2","1","26","0","61","90","296","10","15","313,562.00","0.00","313,562.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","22","8","33","2","1,954","2,018","5,857","127","150","3,207,990.00","150,385.00","3,057,605.00"
"11064  :  โรงพยาบาลธวัชบุรี","10","10","27","0","27","74","226","6","7","100,376.00","0.00","100,376.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","2","0","2","3","13","1","1","10,189.75","3,893.00","6,296.75"
"11066  :  โรงพยาบาลโพนทอง","13","9","84","1","124","229","703","44","48","749,064.00","333,374.00","415,690.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","3","1","4","0","56","64","209","8","8","91,889.00","4,009.00","87,880.00"
"11068  :  โรงพยาบาลหนองพอก","4","1","60","0","53","118","293","16","16","198,447.00","66,066.00","132,381.00"
"11069  :  โรงพยาบาลเสลภูมิ","8","9","35","0","73","125","501","27","34","458,632.00","128,032.00","330,600.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","17","12","49","0","114","192","899","39","53","1,033,849.00","309,523.00","724,326.00"
"11071  :  โรงพยาบาลเมืองสรวง","5","0","3","0","1","9","21","1","1","6,921.00","840.00","6,081.00"
"11072  :  โรงพยาบาลโพนทราย","2","4","5","0","5","16","38","0","0","14,687.00","3,386.00","11,301.00"
"11073  :  โรงพยาบาลอาจสามารถ","5","7","19","1","22","53","190","7","7","169,645.00","59,917.00","109,728.00"
"11074  :  โรงพยาบาลเมยวดี","2","1","2","0","87","92","310","10","13","136,290.00","0.00","136,290.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","11","1","7","0","22","41","91","3","3","70,466.00","0.00","70,466.00"
"11076  :  โรงพยาบาลจังหาร","2","1","19","0","17","39","101","7","7","64,180.00","0.00","64,180.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","3","5","0","42","52","171","3","3","76,178.00","0.00","76,178.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","9","0","2","11","20","0","0","4,878.00","0.00","4,878.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","2","0","10","12","40","0","0","10,962.00","0.00","10,962.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","87","19","123","1","231","459","1,188","128","146","2,304,335.00","1,032,078.00","1,272,257.00"
"11077  :  โรงพยาบาลนามน","4","0","24","1","50","79","319","15","19","279,595.00","57,302.00","222,293.00"
"11078  :  โรงพยาบาลกมลาไสย","4","1","66","0","55","126","346","22","26","279,508.00","66,342.00","213,166.00"
"11079  :  โรงพยาบาลร่องคำ","2","1","2","0","5","10","24","1","2","13,793.00","0.00","13,793.00"
"11080  :  โรงพยาบาลเขาวง","9","6","139","1","47","201","619","36","43","407,855.00","0.00","407,855.00"
"11081  :  โรงพยาบาลยางตลาด","13","10","35","0","120","178","442","27","31","378,547.00","78,723.00","299,824.00"
"11082  :  โรงพยาบาลห้วยเม็ก","7","3","19","0","22","51","142","6","10","108,186.00","0.00","108,186.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2","3","19","1","28","53","213","7","8","94,575.00","0.00","94,575.00"
"11084  :  โรงพยาบาลคำม่วง","5","5","29","0","35","74","216","6","6","99,103.00","0.00","99,103.00"
"11085  :  โรงพยาบาลท่าคันโท","8","2","43","1","17","71","242","12","13","117,881.00","11,122.00","106,759.00"
"11086  :  โรงพยาบาลหนองกุงศรี","4","9","36","0","44","93","231","10","13","142,873.00","65,823.00","77,050.00"
"11087  :  โรงพยาบาลสมเด็จ","17","3","55","2","45","122","384","20","20","294,521.00","0.00","294,521.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","3","0","36","1","27","67","312","12","15","140,897.00","0.00","140,897.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","3","5","126","0","61","193","694","40","42","642,218.00","308,352.00","333,866.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","3","0","17","0","3","23","59","0","0","20,513.00","0.00","20,513.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","2","0","23","25","38","0","0","6,338.50","863.50","5,475.00"
"28790  :  โรงพยาบาลดอนจาน","1","0","5","0","75","81","224","0","0","62,437.00","0.00","62,437.00"
"28791  :  โรงพยาบาลสามชัย","1","1","15","0","9","26","44","0","0","11,788.00","0.00","11,788.00"
"10710  :  โรงพยาบาลสกลนคร","16","18","422","67","286","807","2,351","295","333","15,087,649.00","2,010,103.00","13,077,546.00"
"11089  :  โรงพยาบาลกุสุมาลย์","3","2","29","0","16","48","144","9","9","109,681.00","56,085.00","53,596.00"
"11090  :  โรงพยาบาลกุดบาก","4","0","26","2","12","44","100","7","7","60,968.50","38,135.00","22,833.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6","1","26","1","1","35","160","8","20","167,102.00","14,957.00","152,145.00"
"11092  :  โรงพยาบาลพังโคน","8","6","180","21","169","380","984","59","62","1,092,724.00","590,492.00","502,232.00"
"11093  :  โรงพยาบาลวาริชภูมิ","1","6","116","0","40","163","475","15","16","245,867.00","87,282.00","158,585.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","20","0","13","32","139","6","9","81,578.00","17,231.00","64,347.00"
"11095  :  โรงพยาบาลวานรนิวาส","12","10","172","2","151","347","992","68","80","1,228,010.00","575,090.00","652,920.00"
"11096  :  โรงพยาบาลคำตากล้า","2","3","84","3","103","192","607","22","23","266,839.00","120,656.00","146,183.00"
"11097  :  โรงพยาบาลบ้านม่วง","10","7","164","1","182","364","1,037","42","47","978,701.00","609,505.00","369,196.00"
"11098  :  โรงพยาบาลอากาศอำนวย","2","11","90","0","87","167","1,003","55","99","638,637.00","280,057.00","358,580.00"
"11099  :  โรงพยาบาลส่องดาว","2","0","25","0","38","65","216","12","17","105,714.00","11,971.00","93,743.00"
"11100  :  โรงพยาบาลเต่างอย","2","0","16","1","25","43","147","6","8","82,068.00","14,448.00","67,620.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3","0","57","1","26","87","219","6","6","91,234.00","48,563.00","42,671.00"
"11102  :  โรงพยาบาลเจริญศิลป์","3","4","49","0","84","139","350","9","11","168,707.00","62,812.00","105,895.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","3","1","19","0","60","83","209","5","6","74,589.00","16,980.00","57,609.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4","1","45","6","28","82","395","15","30","348,999.00","176,956.00","172,043.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2","1","9","1","18","31","85","6","6","52,903.00","13,552.00","39,351.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","6","1","746","113","147","993","3,949","173","238","5,845,337.00","2,221,483.00","3,623,854.00"
"11104  :  โรงพยาบาลปลาปาก","0","2","94","1","27","124","406","7","9","197,838.00","57,684.00","140,154.00"
"11105  :  โรงพยาบาลท่าอุเทน","5","2","884","11","55","928","2,051","186","204","1,445,997.00","942,147.00","503,850.00"
"11106  :  โรงพยาบาลบ้านแพง","11","1","1,407","4","61","1,481","3,154","325","342","2,130,956.00","1,844,941.00","286,015.00"
"11107  :  โรงพยาบาลนาทม","3","3","69","1","10","83","239","12","12","160,550.00","85,074.00","75,476.00"
"11108  :  โรงพยาบาลเรณูนคร","6","2","163","2","70","242","867","32","42","621,512.00","232,888.00","388,624.00"
"11109  :  โรงพยาบาลนาแก","6","1","96","2","44","149","512","31","34","236,132.51","0.00","236,132.51"
"11110  :  โรงพยาบาลศรีสงคราม","8","5","387","1","297","682","2,439","124","141","2,048,785.20","735,734.00","1,313,051.20"
"11111  :  โรงพยาบาลนาหว้า","1","2","22","0","3","28","103","6","6","59,092.00","17,553.00","41,539.00"
"11112  :  โรงพยาบาลโพนสวรรค์","10","6","63","1","9","89","373","18","24","308,428.00","123,224.00","185,204.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7","1","639","18","48","710","2,249","121","145","1,801,051.00","1,180,874.00","620,177.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","14","0","11","25","135","0","0","33,452.00","0.00","33,452.00"
"10712  :  โรงพยาบาลมุกดาหาร","18","7","3,316","70","135","3,523","11,017","1,593","2,041","9,083,626.50","25,586,765.00","-16,503,138.50"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","1","30","0","23","54","226","4","5","106,163.00","0.00","106,163.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","386","0","37","416","1,508","78","86","727,491.00","429,120.00","298,371.00"
"11115  :  โรงพยาบาลดงหลวง","3","0","55","0","2","60","131","4","6","70,942.00","0.00","70,942.00"
"11116  :  โรงพยาบาลคำชะอี","4","1","61","2","51","119","382","22","22","273,984.00","92,711.00","181,273.00"
"11117  :  โรงพยาบาลหว้านใหญ่","2","0","255","0","45","285","831","51","57","496,528.00","0.00","496,528.00"
"11118  :  โรงพยาบาลหนองสูง","1","0","60","1","19","81","197","11","11","95,500.00","44,920.00","50,580.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","17,530","146","55","6","9,019","26,728","59,681","4,109","5,002","125,345,771.00","10,477,784.00","114,867,987.00"
"11119  :  โรงพยาบาลจอมทอง","1,127","32","16","2","128","1,304","3,202","207","247","3,990,112.00","1,065,057.00","2,925,055.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","807","0","0","0","61","868","1,852","99","124","1,783,064.25","214,286.00","1,568,778.25"
"11121  :  โรงพยาบาลเชียงดาว","2,923","6","6","0","9,096","12,016","35,805","1,544","1,832","23,140,075.00","4,993,215.00","18,146,860.00"
