"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"11041  :  โรงพยาบาลพรเจริญ","2","2","53","3","36","96","421","26","29","257,454.00","84,522.00","172,932.00"
"11043  :  โรงพยาบาลโซ่พิสัย","2","1","63","0","44","110","404","23","23","275,898.00","133,637.00","142,261.00"
"11046  :  โรงพยาบาลเซกา","6","1","85","0","38","130","433","36","42","467,960.00","342,132.00","125,828.00"
"11047  :  โรงพยาบาลปากคาด","3","1","703","2","86","794","1,763","142","154","1,062,502.00","783,654.00","278,848.00"
"11048  :  โรงพยาบาลบึงโขงหลง","1","2","186","0","34","219","662","59","74","728,252.00","551,257.00","176,995.00"
"11049  :  โรงพยาบาลศรีวิไล","3","1","88","2","24","118","333","20","20","257,814.00","131,294.00","126,520.00"
"11050  :  โรงพยาบาลบุ่งคล้า","1","0","618","0","1","620","1,714","81","100","1,190,235.50","814,603.00","375,632.50"
"10704  :  โรงพยาบาลหนองบัวลำภู","49","111","430","9","489","1,084","2,529","113","125","2,858,153.00","637,073.00","2,221,080.00"
"10991  :  โรงพยาบาลนากลาง","4","7","76","3","84","173","430","17","17","210,670.00","63,243.00","147,427.00"
"10992  :  โรงพยาบาลโนนสัง","0","2","13","1","99","115","352","14","21","188,974.00","31,761.00","157,213.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","13","4","21","1","82","120","590","20","49","378,274.00","5,640.00","372,634.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","4","3","55","3","296","359","958","25","29","481,857.00","45,915.00","435,942.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","6","1","35","1","29","72","246","6","6","150,851.00","35,453.00","115,398.00"
"10670  :  โรงพยาบาลขอนแก่น","1,541","643","1,541","43","468","4,128","8,370","411","486","13,923,053.00","3,907,694.00","10,015,359.00"
"10995  :  โรงพยาบาลบ้านฝาง","35","2","215","0","25","277","668","25","27","234,103.00","49,812.00","184,291.00"
"10996  :  โรงพยาบาลพระยืน","10","5","16","0","61","92","256","14","17","243,022.00","94,670.00","148,352.00"
"10997  :  โรงพยาบาลหนองเรือ","27","36","15","0","14","89","284","8","9","118,212.00","2,235.00","115,977.00"
"10998  :  โรงพยาบาลชุมแพ","24","58","105","9","115","311","880","52","60","968,366.00","430,149.00","538,217.00"
"10999  :  โรงพยาบาลสีชมพู","14","32","17","0","20","83","205","11","12","156,080.00","77,221.00","78,859.00"
"11000  :  โรงพยาบาลน้ำพอง","7","0","4","0","77","85","229","14","16","170,874.50","50,162.00","120,712.50"
"11001  :  โรงพยาบาลอุบลรัตน์","11","1","23","0","46","81","215","9","9","91,316.00","53,552.00","37,764.00"
"11002  :  โรงพยาบาลบ้านไผ่","25","18","47","1","90","181","400","24","26","329,950.00","92,651.00","237,299.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0","0","19","19","60","1","1","18,493.00","0.00","18,493.00"
"11004  :  โรงพยาบาลพล","35","3","24","1","48","111","331","2","2","108,735.00","40,794.00","67,941.00"
"11005  :  โรงพยาบาลแวงใหญ่","3","0","8","0","9","20","72","4","4","47,955.00","30,631.00","17,324.00"
"11006  :  โรงพยาบาลแวงน้อย","1","1","7","0","11","20","58","3","3","48,054.00","0.00","48,054.00"
"11007  :  โรงพยาบาลหนองสองห้อง","8","0","5","0","7","20","72","4","4","66,320.00","20,526.00","45,794.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","2","1","7","0","16","26","76","4","4","80,391.50","31,492.00","48,899.50"
"11010  :  โรงพยาบาลชนบท","4","0","7","0","4","15","335","2","19","154,234.00","0.00","154,234.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","7","1","10","0","54","72","370","9","18","214,585.00","51,301.00","163,284.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","1","6","0","11","18","41","2","2","14,698.00","0.00","14,698.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","2","2","28","1","67","100","311","21","30","299,244.00","123,058.00","176,186.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","10","2","28","1","26","67","168","11","14","166,428.00","74,646.00","91,782.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","3","1","7","0","15","26","74","3","4","28,895.00","11,952.00","16,943.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10671  :  โรงพยาบาลอุดรธานี","137","30","572","143","301","1,181","6,057","163","263","14,022,665.00","0.00","14,022,665.00"
"11013  :  โรงพยาบาลกุดจับ","5","3","8","0","48","51","568","18","21","294,193.00","116,844.00","177,349.00"
"11014  :  โรงพยาบาลหนองวัวซอ","14","4","45","2","102","167","716","25","32","356,872.00","202,629.00","154,243.00"
"11015  :  โรงพยาบาลกุมภวาปี","9","8","79","43","1,391","1,523","2,561","116","128","2,409,260.00","1,028,447.00","1,380,813.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","3","0","8","12","60","0","0","10,135.00","640.00","9,495.00"
"11017  :  โรงพยาบาลโนนสะอาด","1","0","3","0","19","17","423","7","8","80,088.00","28,964.00","51,124.00"
"11018  :  โรงพยาบาลหนองหาน","20","21","114","1","225","374","963","73","84","758,658.00","487,448.00","271,210.00"
"11019  :  โรงพยาบาลทุ่งฝน","2","1","46","0","42","91","199","8","8","96,686.00","39,481.00","57,205.00"
"11020  :  โรงพยาบาลไชยวาน","4","8","59","0","32","103","282","12","13","124,617.00","28,403.00","96,214.00"
"11021  :  โรงพยาบาลศรีธาตุ","2","0","13","0","17","31","101","5","5","69,610.00","8,203.00","61,407.00"
"11022  :  โรงพยาบาลวังสามหมอ","11","3","160","1","50","218","584","32","34","377,501.00","88,497.00","289,004.00"
"11023  :  โรงพยาบาลบ้านผือ","16","7","420","11","213","666","2,015","95","104","1,206,526.00","657,669.00","548,857.00"
"11024  :  โรงพยาบาลน้ำโสม","13","3","167","1","65","249","663","52","61","498,130.00","216,288.00","281,842.00"
"11025  :  โรงพยาบาลเพ็ญ","8","3","27","2","232","270","847","56","65","646,325.00","268,577.00","377,748.00"
"11026  :  โรงพยาบาลสร้างคอม","3","1","41","1","6","52","216","18","20","99,219.00","1,055.00","98,164.00"
"11027  :  โรงพยาบาลหนองแสง","11","1","13","0","31","56","206","9","10","112,230.00","36,718.00","75,512.00"
"11028  :  โรงพยาบาลนายูง","8","2","121","0","19","150","394","23","31","238,835.00","61,381.00","177,454.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","1","0","39","1","18","53","164","11","15","90,517.00","22,302.00","68,215.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1","2","45","0","43","67","3,149","20","239","2,799,314.00","513,188.00","2,286,126.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","1","0","0","1","2","0","0","200.00","0.00","200.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","25","0","1","26","72","0","0","12,320.00","10,409.00","1,911.00"
"10705  :  โรงพยาบาลเลย","195","131","7,741","7","640","8,233","14,513","2,213","2,488","35,122,510.00","22,470,766.00","12,651,744.00"
"11030  :  โรงพยาบาลนาด้วง","6","3","69","0","61","137","447","7","9","213,400.00","61,290.00","152,110.00"
"11031  :  โรงพยาบาลเชียงคาน","21","4","2,635","3","123","2,558","5,668","520","575","3,510,494.00","2,221,482.00","1,289,012.00"
"11032  :  โรงพยาบาลปากชม","2","0","1,076","1","32","1,077","2,599","222","260","1,782,442.00","899,368.00","883,074.00"
"11033  :  โรงพยาบาลนาแห้ว","2","6","565","0","31","591","1,412","65","71","803,888.00","468,587.00","335,301.00"
"11034  :  โรงพยาบาลภูเรือ","3","41","351","0","80","455","1,021","39","42","508,020.00","254,645.00","253,375.00"
"11035  :  โรงพยาบาลท่าลี่","8","0","6,413","0","40","5,518","11,110","1,481","1,656","8,495,558.00","1,813,325.00","6,682,233.00"
"11036  :  โรงพยาบาลวังสะพุง","21","5","228","1","40","288","638","36","40","464,479.00","66,869.00","397,610.00"
"11037  :  โรงพยาบาลภูกระดึง","6","9","47","1","168","216","1,274","46","64","692,191.00","61,498.00","630,693.00"
"11038  :  โรงพยาบาลภูหลวง","2","3","31","0","88","120","457","20","25","322,538.00","81,984.00","240,554.00"
"11039  :  โรงพยาบาลผาขาว","3","4","66","1","55","125","341","16","18","157,892.00","17,346.00","140,546.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","27","26","1,365","2","155","1,573","3,177","212","229","2,436,396.00","1,855,881.00","580,515.00"
"14133  :  โรงพยาบาลเอราวัณ","3","8","81","0","20","105","222","17","19","176,406.00","70,959.00","105,447.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","2","1","33","0","51","87","296","1","2","93,959.00","9,126.00","84,833.00"
"10706  :  โรงพยาบาลหนองคาย","12","10","1,665","25","297","2,001","6,983","600","728","11,473,756.00","9,143,507.00","2,330,249.00"
"11042  :  โรงพยาบาลโพนพิสัย","12","5","465","1","37","518","1,748","179","196","1,611,387.00","948,942.00","662,445.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","7","11","338","17","85","458","1,496","62","87","979,864.30","341,411.00","638,453.30"
"11045  :  โรงพยาบาลสังคม","0","1","930","1","34","965","2,044","204","233","1,263,426.00","971,380.00","292,046.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","29","4","3,170","48","152","3,396","9,346","732","892","21,890,334.00","6,728,578.00","15,161,756.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","8","3","36","1","23","71","191","2","2","67,065.00","43,818.00","23,247.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","2","19","1","11","34","128","0","0","12,278.00","4,117.00","8,161.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","132","116","167","51","243","709","2,356","172","210","0.00","0.00","0.00"
"11051  :  โรงพยาบาลแกดำ","5","0","1","0","5","10","80","6","6","37,486.50","0.00","37,486.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","17","3","23","0","58","101","342","20","20","209,977.00","104,662.00","105,315.00"
"11053  :  โรงพยาบาลกันทรวิชัย","11","1","11","0","16","39","92","1","1","67,240.00","0.00","67,240.00"
"11054  :  โรงพยาบาลเชียงยืน","8","0","9","0","34","51","174","7","7","90,643.00","0.00","90,643.00"
"11055  :  โรงพยาบาลบรบือ","7","8","44","0","43","99","376","29","38","497,022.00","0.00","497,022.00"
"11056  :  โรงพยาบาลนาเชือก","4","3","8","0","5","19","67","5","5","57,282.00","45,300.00","11,982.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","1","4","15","0","27","47","225","15","16","135,606.00","12,787.00","122,819.00"
"11058  :  โรงพยาบาลวาปีปทุม","17","13","30","0","37","96","298","12","15","150,778.00","0.00","150,778.00"
"11059  :  โรงพยาบาลนาดูน","6","0","7","0","26","38","100","11","11","54,387.00","0.00","54,387.00"
"11060  :  โรงพยาบาลยางสีสุราช","9","2","6","0","45","61","189","8","10","68,500.00","0.00","68,500.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","36","10","99","0","57","200","835","59","63","952,076.00","424,787.00","527,289.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","6","3","0","1","187","194","835","40","53","701,011.00","52,025.00","648,986.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1","0","5","0","17","23","115","2","2","177,741.00","0.00","177,741.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","3","0","19","0","1,398","1,420","5,005","157","197","2,252,051.00","137,305.00","2,114,746.00"
"11064  :  โรงพยาบาลธวัชบุรี","25","41","37","0","20","114","453","15","17","316,742.00","0.00","316,742.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11066  :  โรงพยาบาลโพนทอง","1","0","9","0","19","29","580","5","38","325,778.00","37,689.00","288,089.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","3","0","4","0","50","57","214","8","9","89,496.00","0.00","89,496.00"
"11068  :  โรงพยาบาลหนองพอก","6","1","33","0","44","79","151","11","12","84,366.00","21,542.00","62,824.00"
"11069  :  โรงพยาบาลเสลภูมิ","4","1","30","0","29","64","360","18","23","225,085.00","17,473.00","207,612.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","21","5","47","0","37","91","423","27","34","298,338.00","128,554.00","169,784.00"
"11071  :  โรงพยาบาลเมืองสรวง","4","0","4","0","3","11","20","0","0","10,022.00","0.00","10,022.00"
"11072  :  โรงพยาบาลโพนทราย","3","0","0","0","9","12","32","0","0","6,001.00","532.00","5,469.00"
"11073  :  โรงพยาบาลอาจสามารถ","5","1","12","0","7","20","102","6","9","76,297.00","16,561.00","59,736.00"
"11074  :  โรงพยาบาลเมยวดี","1","3","4","0","68","75","198","4","4","54,047.00","0.00","54,047.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","9","0","6","0","5","20","54","6","6","72,240.00","0.00","72,240.00"
"11076  :  โรงพยาบาลจังหาร","8","49","23","0","15","95","354","8","8","128,413.00","0.00","128,413.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","1","2","0","7","10","23","0","0","7,411.00","0.00","7,411.00"
"27989  :  โรงพยาบาลเชียงขวัญ","1","0","0","0","1","2","2","0","0","785.00","0.00","785.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","2","2","12","0","0","1,097.00","0.00","1,097.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11077  :  โรงพยาบาลนามน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11080  :  โรงพยาบาลเขาวง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","50","46","1,625","71","290","2,082","3,749","0","0","153,169.00","91,413.00","61,756.00"
"11089  :  โรงพยาบาลกุสุมาลย์","9","6","33","0","36","84","225","11","13","132,455.46","324.00","132,131.46"
"11090  :  โรงพยาบาลกุดบาก","4","0","15","0","14","31","103","7","7","48,647.00","1,000.00","47,647.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5","1","38","1","3","48","197","12","15","180,876.00","73,032.00","107,844.00"
"11092  :  โรงพยาบาลพังโคน","5","2","160","32","178","375","963","73","81","894,452.00","547,591.00","346,861.00"
"11093  :  โรงพยาบาลวาริชภูมิ","5","0","103","1","35","144","367","12","12","174,847.00","110,429.00","64,418.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","1","14","0","29","45","135","2","2","70,584.00","0.00","70,584.00"
"11095  :  โรงพยาบาลวานรนิวาส","10","2","109","2","138","261","921","59","68","1,183,615.00","105,232.00","1,078,383.00"
"11096  :  โรงพยาบาลคำตากล้า","2","2","43","0","85","131","463","13","15","153,252.00","0.00","153,252.00"
"11097  :  โรงพยาบาลบ้านม่วง","17","5","197","0","208","425","935","49","52","745,141.00","420,432.00","324,709.00"
"11098  :  โรงพยาบาลอากาศอำนวย","5","6","71","1","76","133","723","39","42","381,387.00","187,911.00","193,476.00"
"11099  :  โรงพยาบาลส่องดาว","2","0","22","0","21","43","132","6","6","37,988.00","8,936.00","29,052.00"
"11100  :  โรงพยาบาลเต่างอย","2","0","9","0","26","35","90","7","9","63,786.00","4,794.00","58,992.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","2","0","62","0","24","78","193","10","11","185,279.25","128,459.00","56,820.25"
"11102  :  โรงพยาบาลเจริญศิลป์","1","3","57","0","79","140","349","13","14","158,475.00","1,140.00","157,335.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","12","0","27","0","78","116","354","14","15","171,514.00","24,020.00","147,494.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","6","0","32","7","26","69","2,066","12","95","2,035,088.00","1,354,925.00","680,163.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1","1","19","0","13","33","96","7","7","83,628.00","44,475.00","39,153.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","67","20","8,082","216","671","9,027","16,004","2,196","2,450","37,727,805.00","30,222,017.00","7,505,788.00"
"11104  :  โรงพยาบาลปลาปาก","0","0","48","0","19","67","264","8","10","133,940.00","35,541.00","98,399.00"
"11105  :  โรงพยาบาลท่าอุเทน","11","3","887","10","54","965","2,080","203","226","1,693,324.00","1,011,981.00","681,343.00"
"11106  :  โรงพยาบาลบ้านแพง","15","0","2,293","13","70","2,239","4,250","563","619","3,111,080.00","2,791,478.00","319,602.00"
"11107  :  โรงพยาบาลนาทม","5","3","56","1","11","76","232","15","17","162,534.00","50,999.00","111,535.00"
"11108  :  โรงพยาบาลเรณูนคร","2","6","179","0","70","257","778","56","64","580,019.00","156,136.00","423,883.00"
"11109  :  โรงพยาบาลนาแก","7","3","171","3","50","225","624","48","54","379,269.00","0.00","379,269.00"
"11110  :  โรงพยาบาลศรีสงคราม","11","4","184","1","265","464","2,000","74","96","1,762,813.41","576,729.00","1,186,084.41"
"11111  :  โรงพยาบาลนาหว้า","5","2","19","0","3","29","86","7","7","92,220.00","39,396.00","52,824.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3","5","49","0","8","65","216","12","12","169,680.00","78,514.00","91,166.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7","2","1,435","20","79","1,503","3,076","368","411","2,904,480.00","1,955,844.00","948,636.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0","126","56,961","57,087","168,992","0","0","179,939,082.60","18,753,571.00","161,185,511.60"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1","1","37","0","12","51","184","2","2","79,542.00","0.00","79,542.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","282","0","5","286","907","48","55","432,707.00","112,464.00","320,243.00"
"11115  :  โรงพยาบาลดงหลวง","6","0","30","0","1","37","72","4","4","41,436.00","0.00","41,436.00"
"11116  :  โรงพยาบาลคำชะอี","3","0","30","1","29","63","162","9","9","84,483.00","0.00","84,483.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1","0","483","0","70","549","1,191","55","57","960,333.00","0.00","960,333.00"
"11118  :  โรงพยาบาลหนองสูง","0","0","22","0","14","36","102","6","6","85,787.00","0.00","85,787.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
