"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"04007  :  โรงพยาบาลซับใหญ่","7","12","5","0","9","33","102","1","1","65,543.00","17,112.75","48,430.25"
"10702  :  โรงพยาบาลชัยภูมิ","165","89","148","6","373","780","1,917","170","198","5,898,641.02","2,081,184.42","3,817,456.60"
"10970  :  โรงพยาบาลบ้านเขว้า","6","7","21","1","23","58","143","11","12","136,013.00","17,135.00","118,878.00"
"10971  :  โรงพยาบาลคอนสวรรค์","6","7","27","0","22","62","212","8","10","126,620.10","51,797.00","74,823.10"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","7","4","17","0","87","115","389","13","17","312,938.10","110,635.00","202,303.10"
"10973  :  โรงพยาบาลหนองบัวแดง","15","11","56","2","128","212","704","28","32","831,650.02","349,945.91","481,704.11"
"10974  :  โรงพยาบาลจัตุรัส","116","37","95","0","91","339","884","42","49","904,689.75","171,761.75","732,928.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","3","20","11","0","39","73","224","7","7","124,643.00","92,475.00","32,168.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","5","17","8","0","7","37","143","5","5","93,032.75","18,709.00","74,323.75"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","17","4","13","0","150","184","669","36","40","1,238,350.50","157,730.00","1,080,620.50"
"10979  :  โรงพยาบาลบ้านแท่น","1","0","9","0","7","17","118","0","0","63,086.75","31,717.00","31,369.75"
"10980  :  โรงพยาบาลแก้งคร้อ","36","18","49","3","118","224","706","28","33","562,441.50","269,931.00","292,510.50"
"10981  :  โรงพยาบาลคอนสาร","4","2","50","0","106","162","457","18","19","276,318.20","41,746.96","234,571.24"
"10982  :  โรงพยาบาลภักดีชุมพล","6","6","13","0","10","35","85","1","1","44,773.00","18,591.00","26,182.00"
"10983  :  โรงพยาบาลเนินสง่า","1","0","8","0","17","26","69","0","0","40,050.25","37,915.00","2,135.25"
"10703  :  โรงพยาบาลอำนาจเจริญ","20","19","243","3","236","518","1,490","153","180","5,880,993.59","2,148,401.00","3,732,592.59"
"10985  :  โรงพยาบาลชานุมาน","3","6","1,094","0","23","1,124","2,980","134","157","1,773,645.50","1,235,031.00","538,614.50"
"10986  :  โรงพยาบาลปทุมราชวงศา","2","1","75","0","22","100","358","15","19","272,942.00","138,743.00","134,199.00"
"10987  :  โรงพยาบาลพนา","2","1","17","0","69","89","305","8","13","223,259.94","41,114.00","182,145.94"
"10988  :  โรงพยาบาลเสนางคนิคม","2","0","53","0","19","74","214","13","26","273,892.47","110,750.00","163,142.47"
"10989  :  โรงพยาบาลหัวตะพาน","2","1","17","0","79","99","304","20","22","188,909.40","38,839.00","150,070.40"
"10990  :  โรงพยาบาลลืออำนาจ","3","3","16","0","7","29","105","0","0","59,182.00","9,872.25","49,309.75"
"11040  :  โรงพยาบาลบึงกาฬ","320","58","1,582","9","114","2,080","5,095","549","593","10,552,486.35","8,794,807.50","1,757,678.85"
"11041  :  โรงพยาบาลพรเจริญ","2","9","106","0","73","190","530","22","22","408,982.01","181,235.74","227,746.27"
"11043  :  โรงพยาบาลโซ่พิสัย","4","2","100","0","111","217","701","56","69","404,269.00","127,612.00","276,657.00"
"11046  :  โรงพยาบาลเซกา","7","7","163","1","99","276","754","61","64","1,069,344.35","697,038.00","372,306.35"
"11047  :  โรงพยาบาลปากคาด","29","12","493","1","313","845","2,022","105","113","1,158,953.50","785,640.00","373,313.50"
"11048  :  โรงพยาบาลบึงโขงหลง","1","4","787","0","130","921","2,088","173","189","2,310,767.00","2,051,225.00","259,542.00"
"11049  :  โรงพยาบาลศรีวิไล","34","14","156","1","68","272","587","27","29","369,878.01","262,157.00","107,721.01"
"11050  :  โรงพยาบาลบุ่งคล้า","74","5","916","0","11","1,006","2,019","129","141","1,552,299.50","1,279,520.00","272,779.50"
"10704  :  โรงพยาบาลหนองบัวลำภู","81","14","195","5","1,126","1,420","4,215","334","368","7,964,933.25","2,222,557.75","5,742,375.50"
"10991  :  โรงพยาบาลนากลาง","3","14","81","1","134","233","614","20","27","482,991.00","174,582.00","308,409.00"
"10992  :  โรงพยาบาลโนนสัง","1","4","37","0","246","284","832","25","28","587,078.00","97,711.00","489,367.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","7","0","19","0","75","101","294","14","19","286,065.00","82,053.00","204,012.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","4","1","42","1","204","252","725","26","30","584,224.25","134,905.25","449,319.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","4","0","86","1","15","106","272","16","19","202,799.00","119,362.00","83,437.00"
"10670  :  โรงพยาบาลขอนแก่น","1,224","200","1,288","37","667","3,416","9,145","556","682","13,518,371.00","3,761,740.00","9,756,631.00"
"10995  :  โรงพยาบาลบ้านฝาง","36","55","122","0","46","259","713","26","27","365,812.50","147,012.00","218,800.50"
"10996  :  โรงพยาบาลพระยืน","28","7","49","0","55","134","315","19","23","193,727.00","131,438.00","62,289.00"
"10997  :  โรงพยาบาลหนองเรือ","91","11","20","0","24","145","363","11","11","170,617.00","44,972.00","125,645.00"
"10998  :  โรงพยาบาลชุมแพ","35","31","139","9","892","1,104","2,493","304","357","5,151,462.00","2,065,029.00","3,086,433.00"
"10999  :  โรงพยาบาลสีชมพู","7","1","6","0","6","20","63","4","5","40,100.75","38,090.00","2,010.75"
"11000  :  โรงพยาบาลน้ำพอง","3","2","9","0","26","31","95","12","14","133,746.25","71,202.50","62,543.75"
"11001  :  โรงพยาบาลอุบลรัตน์","3","3","9","0","33","47","505","8","8","121,709.50","80,227.00","41,482.50"
"11002  :  โรงพยาบาลบ้านไผ่","46","74","68","2","85","264","624","39","50","810,190.96","182,185.50","628,005.46"
"11003  :  โรงพยาบาลเปือยน้อย","2","0","6","0","16","24","51","2","2","15,203.75","5,341.00","9,862.75"
"11004  :  โรงพยาบาลพล","12","8","42","4","52","118","294","25","32","305,867.75","212,082.00","93,785.75"
"11005  :  โรงพยาบาลแวงใหญ่","3","1","9","0","78","91","188","17","17","135,981.00","54,337.00","81,644.00"
"11006  :  โรงพยาบาลแวงน้อย","6","1","8","0","8","23","54","3","3","29,256.00","0.00","29,256.00"
"11007  :  โรงพยาบาลหนองสองห้อง","10","3","34","1","70","117","321","17","19","240,364.00","1,711,247.50","-1,470,883.50"
"11008  :  โรงพยาบาลภูเวียง","3","1","20","0","31","55","146","7","9","75,753.75","9,679.50","66,074.25"
"11009  :  โรงพยาบาลมัญจาคีรี","4","1","6","0","1","12","39","6","15","107,653.75","96,337.00","11,316.75"
"11010  :  โรงพยาบาลชนบท","4","1","22","0","48","75","208","10","11","144,592.50","76,184.00","68,408.50"
"11011  :  โรงพยาบาลเขาสวนกวาง","7","2","22","0","70","101","231","12","15","136,836.75","61,265.00","75,571.75"
"11012  :  โรงพยาบาลภูผาม่าน","1","2","11","0","8","22","55","4","4","40,522.00","0.00","40,522.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","2","0","8","0","19","29","101","9","15","130,601.25","26,621.25","103,980.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","62","122","68","0","64","315","592","44","49","676,448.91","309,781.00","366,667.91"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","0","21","30","0","53","104","270","11","16","136,507.50","52,029.50","84,478.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","1","0","2","1","6","10","18","0","0","4,747.50","0.00","4,747.50"
"77650  :  โรงพยาบาลเวียงเก่า","1","1","2","0","1","5","7","0","0","7,935.00","1,382.00","6,553.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","3","1","3","0","3","10","78","0","0","47,686.01","3,889.41","43,796.60"
"77652  :  โรงพยาบาลโนนศิลา","3","1","7","0","10","21","39","0","0","21,491.00","0.00","21,491.00"
"10671  :  โรงพยาบาลอุดรธานี","135","76","2,443","178","727","3,555","10,336","598","879","58,691,012.00","0.00","58,691,012.00"
"11013  :  โรงพยาบาลกุดจับ","2","4","11","0","48","65","227","9","13","188,379.00","79,460.00","108,919.00"
"11014  :  โรงพยาบาลหนองวัวซอ","5","3","48","2","51","109","330","8","9","184,172.36","114,395.00","69,777.36"
"11015  :  โรงพยาบาลกุมภวาปี","59","71","189","36","414","767","2,086","102","111","2,230,892.00","1,155,227.00","1,075,665.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","10","1","0","0","7","18","30","0","0","7,048.00","5,410.00","1,638.00"
"11017  :  โรงพยาบาลโนนสะอาด","1","1","3","0","22","27","135","3","4","51,377.50","27,304.00","24,073.50"
"11018  :  โรงพยาบาลหนองหาน","9","11","130","2","213","365","1,031","60","82","1,154,556.50","623,711.75","530,844.75"
"11019  :  โรงพยาบาลทุ่งฝน","1","0","8","0","31","40","125","1","1","50,788.75","18,128.00","32,660.75"
"11020  :  โรงพยาบาลไชยวาน","0","6","65","0","47","118","269","6","8","142,538.00","48,448.00","94,090.00"
"11021  :  โรงพยาบาลศรีธาตุ","13","20","32","0","36","100","239","16","22","186,557.00","100,200.00","86,357.00"
"11022  :  โรงพยาบาลวังสามหมอ","8","7","66","0","69","150","395","21","25","300,260.00","174,765.00","125,495.00"
"11023  :  โรงพยาบาลบ้านผือ","16","20","191","11","132","370","1,136","90","106","1,172,568.75","639,319.00","533,249.75"
"11024  :  โรงพยาบาลน้ำโสม","9","0","190","1","132","332","949","73","81","657,261.00","399,217.00","258,044.00"
"11025  :  โรงพยาบาลเพ็ญ","3","7","65","6","119","199","534","41","43","639,667.50","205,376.00","434,291.50"
"11026  :  โรงพยาบาลสร้างคอม","2","3","21","0","25","51","139","7","11","64,798.60","29,331.00","35,467.60"
"11027  :  โรงพยาบาลหนองแสง","3","1","17","0","50","71","270","6","6","166,992.00","80,487.00","86,505.00"
"11028  :  โรงพยาบาลนายูง","3","7","154","0","31","195","484","24","25","235,262.00","80,707.00","154,555.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","3","2","36","1","74","116","347","16","18","217,271.00","105,666.00","111,605.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","7","2","29","0","71","108","543","25","28","426,525.00","246,420.50","180,104.50"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","1","19","0","17","37","64","3","3","45,157.00","32,817.00","12,340.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","1","128","0","10","139","272","1","1","150,875.00","148,042.00","2,833.00"
"10705  :  โรงพยาบาลเลย","63","10","4,994","10","360","5,423","12,481","2,156","2,457","58,630,360.00","39,841,445.00","18,788,915.00"
"11030  :  โรงพยาบาลนาด้วง","8","0","169","1","57","235","614","26","32","421,715.00","196,615.00","225,100.00"
"11031  :  โรงพยาบาลเชียงคาน","9","3","3,740","2","85","3,838","7,893","594","665","6,111,779.00","4,628,627.00","1,483,152.00"
"11032  :  โรงพยาบาลปากชม","16","2","1,272","0","42","1,332","3,837","275","310","2,837,454.00","1,680,889.00","1,156,565.00"
"11033  :  โรงพยาบาลนาแห้ว","1","1","562","0","31","595","1,672","53","61","996,713.25","725,128.00","271,585.25"
"11034  :  โรงพยาบาลภูเรือ","8","10","550","0","65","633","1,552","38","41","779,112.50","446,588.00","332,524.50"
"11035  :  โรงพยาบาลท่าลี่","12","3","5,092","0","26","5,128","12,363","968","1,101","11,023,450.00","7,732,840.00","3,290,610.00"
"11036  :  โรงพยาบาลวังสะพุง","28","5","344","4","146","527","1,249","50","69","995,121.00","454,305.00","540,816.00"
"11037  :  โรงพยาบาลภูกระดึง","4","3","50","1","47","104","416","15","15","191,786.00","73,017.00","118,769.00"
"11038  :  โรงพยาบาลภูหลวง","8","2","68","0","64","142","548","15","22","317,032.00","75,176.00","241,856.00"
"11039  :  โรงพยาบาลผาขาว","0","8","87","0","42","137","313","14","15","172,594.00","95,693.00","76,901.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","10","2","1,534","0","207","1,753","3,691","201","217","3,004,760.00","2,654,293.00","350,467.00"
"14133  :  โรงพยาบาลเอราวัณ","5","8","255","0","34","302","614","35","43","487,652.00","152,698.00","334,954.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","4","1","145","9","96","255","613","22","26","364,552.00","188,030.00","176,522.00"
"10706  :  โรงพยาบาลหนองคาย","58","27","6,197","57","777","7,104","19,133","1,600","1,920","50,922,909.15","41,122,054.75","9,800,854.40"
"11042  :  โรงพยาบาลโพนพิสัย","20","20","1,390","2","418","1,806","4,704","386","428","5,672,639.50","3,408,728.50","2,263,911.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","16","4","333","9","86","448","2,277","68","78","1,275,142.00","450,503.50","824,638.50"
"11045  :  โรงพยาบาลสังคม","3","1","1,007","0","87","1,097","2,375","209","258","1,930,141.00","1,350,119.00","580,022.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","28","9","6,040","44","192","6,310","15,299","894","1,084","61,784,040.50","42,117,767.75","19,666,272.75"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","1","3","42","1","11","58","182","7","10","124,952.00","72,724.50","52,227.50"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","1","47","1","11","61","113","6","6","81,921.00","69,690.00","12,231.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","2","41","0","31","74","152","6","6","113,182.00","70,602.00","42,580.00"
"28815  :  โรงพยาบาลรัตนวาปี","2","5","174","0","64","242","669","19","20","407,393.50","222,919.00","184,474.50"
"10707  :  โรงพยาบาลมหาสารคาม","113","32","180","17","208","549","1,536","116","128","2,962,849.75","0.00","2,962,849.75"
"11051  :  โรงพยาบาลแกดำ","5","1","5","0","8","19","49","3","4","21,368.50","2,906.00","18,462.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","28","2","57","0","89","176","552","29","41","444,071.50","254,664.50","189,407.00"
"11053  :  โรงพยาบาลกันทรวิชัย","9","0","25","0","30","64","198","9","11","114,495.50","0.00","114,495.50"
"11054  :  โรงพยาบาลเชียงยืน","18","3","80","1","78","180","380","16","18","226,064.60","0.00","226,064.60"
"11055  :  โรงพยาบาลบรบือ","17","12","65","1","80","175","464","30","34","392,065.63","2,975.00","389,090.63"
"11056  :  โรงพยาบาลนาเชือก","5","1","30","1","55","92","322","13","16","157,475.50","50,792.00","106,683.50"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","6","5","64","1","72","147","408","11","15","224,409.48","90,680.50","133,728.98"
"11058  :  โรงพยาบาลวาปีปทุม","12","2","46","0","48","108","256","13","21","207,988.80","38,653.90","169,334.90"
"11059  :  โรงพยาบาลนาดูน","5","1","8","0","48","62","185","5","8","76,601.50","8,628.00","67,973.50"
"11060  :  โรงพยาบาลยางสีสุราช","7","2","10","1","58","78","268","9","12","118,018.00","0.00","118,018.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","10","9","10","0","16","45","91","0","0","37,824.25","23,819.00","14,005.25"
"28843  :  โรงพยาบาลชื่นชม","2","2","9","2","49","64","129","0","0","43,887.50","3,389.00","40,498.50"
"10708  :  โรงพยาบาลร้อยเอ็ด","47","70","311","3","237","668","1,916","99","109","3,182,104.00","1,571,722.50","1,610,381.50"
"11061  :  โรงพยาบาลเกษตรวิสัย","6","7","0","0","271","284","1,042","35","43","759,540.50","201,903.00","557,637.50"
"11062  :  โรงพยาบาลปทุมรัตต์","0","5","20","0","39","64","190","6","6","110,262.00","0.00","110,262.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2","3","17","0","1,149","1,170","4,497","108","129","2,733,796.64","125,507.00","2,608,289.64"
"11064  :  โรงพยาบาลธวัชบุรี","6","9","15","0","46","76","199","8","9","99,402.00","46,326.00","53,076.00"
"11065  :  โรงพยาบาลพนมไพร","0","11","26","0","36","73","255","10","12","194,658.55","91,270.00","103,388.55"
"11066  :  โรงพยาบาลโพนทอง","15","6","98","1","221","334","872","60","63","1,431,421.25","656,185.25","775,236.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","5","0","3","0","14","22","61","3","3","29,942.25","2,616.00","27,326.25"
"11068  :  โรงพยาบาลหนองพอก","9","0","39","0","88","136","346","18","19","300,555.90","149,616.00","150,939.90"
"11069  :  โรงพยาบาลเสลภูมิ","11","9","35","1","103","159","434","27","27","421,996.18","218,179.00","203,817.18"
"11070  :  โรงพยาบาลสุวรรณภูมิ","8","6","40","1","202","256","735","50","57","778,443.00","227,248.50","551,194.50"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","12","0","1","13","38","1","1","14,895.00","8,924.00","5,971.00"
"11072  :  โรงพยาบาลโพนทราย","2","2","9","0","13","26","72","3","3","26,556.00","2,551.50","24,004.50"
"11073  :  โรงพยาบาลอาจสามารถ","21","7","22","1","40","91","240","5","6","191,728.00","110,572.00","81,156.00"
"11074  :  โรงพยาบาลเมยวดี","1","0","1","0","66","68","240","11","11","134,185.50","0.00","134,185.50"
"11075  :  โรงพยาบาลศรีสมเด็จ","6","0","15","0","37","58","121","8","8","109,542.00","11,692.00","97,850.00"
"11076  :  โรงพยาบาลจังหาร","14","21","6","0","7","48","116","1","2","37,830.00","16,055.00","21,775.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","3","12","0","52","67","158","3","3","74,771.13","22,981.00","51,790.13"
"27989  :  โรงพยาบาลเชียงขวัญ","3","1","7","0","6","17","28","0","0","23,839.00","18,684.00","5,155.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","4","0","7","11","48","0","0","14,620.50","983.00","13,637.50"
"10709  :  โรงพยาบาลกาฬสินธุ์","57","16","162","7","1,002","1,243","3,648","319","385","8,943,540.05","2,057,585.75","6,885,954.30"
"11077  :  โรงพยาบาลนามน","9","0","28","1","59","97","268","11","11","180,773.00","93,797.00","86,976.00"
"11078  :  โรงพยาบาลกมลาไสย","4","3","37","0","63","107","287","21","22","304,203.55","131,592.75","172,610.80"
"11079  :  โรงพยาบาลร่องคำ","1","2","1","1","16","21","38","5","5","18,873.00","320.00","18,553.00"
"11080  :  โรงพยาบาลเขาวง","7","4","153","4","66","233","675","51","70","586,484.50","236,460.00","350,024.50"
"11081  :  โรงพยาบาลยางตลาด","15","4","52","1","72","143","418","29","31","436,880.64","343,084.00","93,796.64"
"11082  :  โรงพยาบาลห้วยเม็ก","5","0","30","0","28","63","193","7","24","276,100.20","12,028.50","264,071.70"
"11083  :  โรงพยาบาลสหัสขันธ์","0","1","15","0","28","44","184","10","13","108,752.50","1,585.00","107,167.50"
"11084  :  โรงพยาบาลคำม่วง","5","3","23","0","44","75","245","7","10","166,347.25","101,514.50","64,832.75"
"11085  :  โรงพยาบาลท่าคันโท","4","4","57","4","26","95","347","25","25","171,347.00","45,021.00","126,326.00"
"11086  :  โรงพยาบาลหนองกุงศรี","5","4","38","0","89","136","395","29","33","268,093.00","130,978.00","137,115.00"
"11087  :  โรงพยาบาลสมเด็จ","18","8","78","2","56","161","571","34","38","454,073.05","0.00","454,073.05"
"11088  :  โรงพยาบาลห้วยผึ้ง","2","0","33","1","27","63","197","10","12","150,925.00","14,952.00","135,973.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","7","17","170","2","62","258","837","50","60","932,682.75","495,699.00","436,983.75"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","1","0","25","1","4","31","55","8","8","36,352.00","21,212.00","15,140.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","5","5","13","0","0","3,641.00","524.00","3,117.00"
"28790  :  โรงพยาบาลดอนจาน","3","0","4","0","61","68","213","0","0","65,918.50","0.00","65,918.50"
"28791  :  โรงพยาบาลสามชัย","2","0","14","0","13","29","78","4","4","44,501.00","0.00","44,501.00"
"10710  :  โรงพยาบาลสกลนคร","27","39","596","70","435","972","3,695","321","337","19,341,768.55","355,238.00","18,986,530.55"
"11089  :  โรงพยาบาลกุสุมาลย์","5","11","38","1","48","102","252","8","9","207,929.65","74,955.00","132,974.65"
"11090  :  โรงพยาบาลกุดบาก","3","0","22","0","9","34","88","4","6","50,210.00","35,344.50","14,865.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","1","29","0","3","41","155","9","10","170,353.00","44,038.00","126,315.00"
"11092  :  โรงพยาบาลพังโคน","3","8","137","12","135","295","915","56","61","1,432,257.00","827,137.00","605,120.00"
"11093  :  โรงพยาบาลวาริชภูมิ","4","0","65","0","38","107","302","6","6","141,073.00","100,141.00","40,932.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3","2","20","0","11","36","117","2","3","69,724.00","19,735.00","49,989.00"
"11095  :  โรงพยาบาลวานรนิวาส","9","10","193","3","191","406","1,207","79","96","1,919,438.95","1,006,379.25","913,059.70"
"11096  :  โรงพยาบาลคำตากล้า","8","3","139","2","140","292","932","18","20","353,763.75","119,607.00","234,156.75"
"11097  :  โรงพยาบาลบ้านม่วง","5","3","19","0","99","126","484","7","8","348,882.00","18,499.00","330,383.00"
"11098  :  โรงพยาบาลอากาศอำนวย","2","3","76","0","59","124","945","36","81","537,960.00","364,362.00","173,598.00"
"11099  :  โรงพยาบาลส่องดาว","1","0","17","1","36","55","180","8","11","95,978.00","27,414.00","68,564.00"
"11100  :  โรงพยาบาลเต่างอย","1","0","14","0","23","38","118","7","12","97,742.00","19,185.00","78,557.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6","1","62","0","23","92","223","9","9","127,467.50","76,719.00","50,748.50"
"11102  :  โรงพยาบาลเจริญศิลป์","3","3","26","0","82","114","366","12","15","281,647.50","191,900.00","89,747.50"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","3","31","0","70","110","265","13","13","133,265.00","45,089.00","88,176.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","9","3","121","7","105","240","680","36","76","1,659,212.50","1,225,888.75","433,323.75"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2","4","24","2","18","50","113","5","5","61,356.00","42,551.00","18,805.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","27","21","7,432","206","660","8,335","18,633","1,890","2,215","40,733,155.12","33,163,384.00","7,569,771.12"
"11104  :  โรงพยาบาลปลาปาก","0","8","98","0","37","143","639","4","4","450,663.00","229,510.00","221,153.00"
"11105  :  โรงพยาบาลท่าอุเทน","8","3","1,048","9","68","1,136","2,806","146","156","1,989,456.50","1,279,701.00","709,755.50"
"11106  :  โรงพยาบาลบ้านแพง","12","2","1,220","7","32","1,273","3,022","353","392","2,633,783.00","2,302,494.00","331,289.00"
"11107  :  โรงพยาบาลนาทม","14","6","72","1","19","112","346","18","25","301,460.00","145,283.00","156,177.00"
"11108  :  โรงพยาบาลเรณูนคร","10","0","171","2","68","251","746","22","26","503,809.25","248,782.00","255,027.25"
"11109  :  โรงพยาบาลนาแก","8","2","148","2","80","240","646","29","32","291,626.39","0.00","291,626.39"
"11110  :  โรงพยาบาลศรีสงคราม","20","6","424","2","699","1,062","2,871","312","329","3,373,107.35","1,327,820.00","2,045,287.35"
"11111  :  โรงพยาบาลนาหว้า","0","4","22","0","5","31","98","5","5","64,729.00","19,682.00","45,047.00"
"11112  :  โรงพยาบาลโพนสวรรค์","10","7","63","1","42","123","400","30","32","310,272.00","109,427.00","200,845.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","13","4","1,084","18","63","1,179","2,653","307","354","3,513,272.29","2,546,979.96","966,292.33"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","1","0","19","0","24","44","115","3","3","46,902.07","0.00","46,902.07"
"10712  :  โรงพยาบาลมุกดาหาร","23","12","5,805","117","623","6,556","16,686","2,413","2,943","56,102,748.85","48,449,829.00","7,652,919.85"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2","6","58","1","76","143","374","10","10","211,811.00","102,603.00","109,208.00"
"11114  :  โรงพยาบาลดอนตาล","3","1","379","0","42","425","1,362","70","83","689,860.00","312,851.00","377,009.00"
"11115  :  โรงพยาบาลดงหลวง","0","0","26","0","51","77","176","22","24","140,718.75","17,169.50","123,549.25"
"11116  :  โรงพยาบาลคำชะอี","1","23","97","1","94","216","588","24","25","423,484.51","94,257.00","329,227.51"
"11117  :  โรงพยาบาลหว้านใหญ่","3","1","349","0","83","436","1,108","55","63","598,096.25","351,790.00","246,306.25"
"11118  :  โรงพยาบาลหนองสูง","3","1","67","0","27","98","294","18","18","167,792.51","80,848.00","86,944.51"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","9,535","47","82","10","8,046","17,682","52,369","4,750","5,919","186,455,825.00","16,060,333.00","170,395,492.00"
"11119  :  โรงพยาบาลจอมทอง","1,052","15","19","1","124","1,211","4,056","231","324","4,659,844.25","1,173,510.00","3,486,334.25"
