"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"10967  :  โรงพยาบาลมหาชนะชัย","2","2","43","0","11","58","137","9","9","337,317.50","33,090.00","304,227.50"
"10968  :  โรงพยาบาลค้อวัง","1","2","28","0","17","48","118","4","4","236,352.50","14,033.00","222,319.50"
"10969  :  โรงพยาบาลไทยเจริญ","0","2","29","0","9","40","165","4","5","95,241.09","12,628.00","82,613.09"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","17","2","112","0","210","341","1,134","49","57","2,081,605.95","302,508.00","1,779,097.95"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"04007  :  โรงพยาบาลซับใหญ่","5","3","5","0","5","18","62","1","1","44,928.75","6,500.00","38,428.75"
"10702  :  โรงพยาบาลชัยภูมิ","807","143","365","8","996","2,307","4,176","312","355","11,940,731.54","3,585,135.85","8,355,595.69"
"10970  :  โรงพยาบาลบ้านเขว้า","9","6","31","0","22","68","155","9","11","181,722.50","74,931.00","106,791.50"
"10971  :  โรงพยาบาลคอนสวรรค์","11","4","26","0","36","77","204","4","5","144,194.58","66,524.00","77,670.58"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","23","27","55","0","117","222","495","25","26","1,080,472.00","139,607.00","940,865.00"
"10973  :  โรงพยาบาลหนองบัวแดง","31","22","71","0","98","222","760","15","28","914,655.45","360,017.00","554,638.45"
"10974  :  โรงพยาบาลจัตุรัส","148","35","155","2","85","425","1,230","36","40","1,282,461.50","223,877.75","1,058,583.75"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","8","13","29","2","60","112","437","13","16","346,121.00","145,179.00","200,942.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","18","30","20","0","15","83","284","8","13","282,236.85","129,237.00","152,999.85"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","29","21","61","1","378","490","1,435","95","116","4,848,574.91","404,108.00","4,444,466.91"
"10979  :  โรงพยาบาลบ้านแท่น","2","4","20","1","22","49","187","5","7","149,695.25","61,298.00","88,397.25"
"10980  :  โรงพยาบาลแก้งคร้อ","58","23","75","0","101","256","562","31","36","1,396,294.50","263,225.00","1,133,069.50"
"10981  :  โรงพยาบาลคอนสาร","7","6","53","0","73","139","414","10","10","312,781.50","87,323.00","225,458.50"
"10982  :  โรงพยาบาลภักดีชุมพล","14","7","36","0","19","76","238","11","12","678,001.50","70,074.00","607,927.50"
"10983  :  โรงพยาบาลเนินสง่า","4","8","12","0","22","46","100","8","8","434,873.50","48,919.00","385,954.50"
"10703  :  โรงพยาบาลอำนาจเจริญ","54","66","312","4","413","847","2,348","162","195","9,615,543.09","2,284,028.00","7,331,515.09"
"10985  :  โรงพยาบาลชานุมาน","6","4","390","0","13","413","1,308","61","90","1,246,424.55","623,389.00","623,035.55"
"10986  :  โรงพยาบาลปทุมราชวงศา","9","4","108","0","26","146","442","6","8","365,441.80","206,547.00","158,894.80"
"10987  :  โรงพยาบาลพนา","1","0","22","1","43","67","165","8","9","135,103.73","41,464.00","93,639.73"
"10988  :  โรงพยาบาลเสนางคนิคม","5","3","48","0","14","70","226","7","10","180,755.50","72,780.00","107,975.50"
"10989  :  โรงพยาบาลหัวตะพาน","6","5","40","0","33","84","229","13","14","275,282.25","38,714.00","236,568.25"
"10990  :  โรงพยาบาลลืออำนาจ","5","2","22","0","3","32","89","1","1","54,667.25","23,329.00","31,338.25"
"11040  :  โรงพยาบาลบึงกาฬ","268","59","1,012","8","109","1,454","3,686","161","177","6,757,687.60","4,059,765.25","2,697,922.35"
"11041  :  โรงพยาบาลพรเจริญ","14","7","162","1","74","258","777","27","31","782,842.33","255,065.69","527,776.64"
"11043  :  โรงพยาบาลโซ่พิสัย","10","5","199","0","137","351","875","38","47","684,803.60","169,459.00","515,344.60"
"11046  :  โรงพยาบาลเซกา","12","20","211","0","142","384","953","54","70","1,755,658.93","1,000,392.00","755,266.93"
"11047  :  โรงพยาบาลปากคาด","39","27","393","0","164","623","1,538","47","56","1,777,663.25","988,666.00","788,997.25"
"11048  :  โรงพยาบาลบึงโขงหลง","8","15","398","2","99","522","1,378","44","50","1,170,346.27","691,197.52","479,148.75"
"11049  :  โรงพยาบาลศรีวิไล","29","7","228","1","61","326","882","34","36","1,297,360.50","509,829.00","787,531.50"
"11050  :  โรงพยาบาลบุ่งคล้า","4","2","221","1","6","234","863","22","34","721,680.00","289,528.50","432,151.50"
"10704  :  โรงพยาบาลหนองบัวลำภู","79","48","231","8","1,466","1,829","4,664","477","533","12,060,009.25","2,714,910.20","9,345,099.05"
"10991  :  โรงพยาบาลนากลาง","27","12","123","3","139","303","847","37","43","1,548,568.70","208,170.25","1,340,398.45"
"10992  :  โรงพยาบาลโนนสัง","3","6","59","0","168","235","598","11","11","463,146.00","55,025.00","408,121.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","21","1","19","1","91","133","359","10","11","271,811.00","64,737.00","207,074.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","7","4","64","0","230","305","908","31","37","953,880.75","314,772.75","639,108.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","7","2","57","0","25","90","313","5","6","327,055.00","114,965.00","212,090.00"
"10670  :  โรงพยาบาลขอนแก่น","1,940","557","1,182","50","855","4,584","10,593","549","652","21,633,204.25","4,478,497.00","17,154,707.25"
"10995  :  โรงพยาบาลบ้านฝาง","29","65","99","0","30","223","458","14","14","320,716.00","159,983.00","160,733.00"
"10996  :  โรงพยาบาลพระยืน","14","9","60","0","38","116","300","10","11","260,069.90","191,667.00","68,402.90"
"10997  :  โรงพยาบาลหนองเรือ","55","7","37","2","25","125","367","11","13","370,204.48","64,174.25","306,030.23"
"10998  :  โรงพยาบาลชุมแพ","62","47","270","16","822","1,216","3,042","306","347","9,441,577.00","2,764,490.50","6,677,086.50"
"10999  :  โรงพยาบาลสีชมพู","10","5","17","0","44","76","179","16","18","219,045.66","70,890.00","148,155.66"
"11000  :  โรงพยาบาลน้ำพอง","23","17","82","1","56","177","453","19","22","352,809.25","190,233.25","162,576.00"
"11001  :  โรงพยาบาลอุบลรัตน์","8","3","25","0","186","222","830","17","20","264,767.00","120,154.00","144,613.00"
"11002  :  โรงพยาบาลบ้านไผ่","96","98","73","5","88","360","758","50","56","1,704,477.50","1,003,368.00","701,109.50"
"11003  :  โรงพยาบาลเปือยน้อย","1","4","8","0","16","29","76","5","6","111,188.00","54,248.00","56,940.00"
"11004  :  โรงพยาบาลพล","29","14","60","1","80","184","459","24","27","893,480.00","341,874.00","551,606.00"
"11005  :  โรงพยาบาลแวงใหญ่","11","4","20","0","47","82","231","5","5","185,470.00","77,058.00","108,412.00"
"11006  :  โรงพยาบาลแวงน้อย","5","1","23","0","8","37","97","5","7","62,082.25","0.00","62,082.25"
"11007  :  โรงพยาบาลหนองสองห้อง","15","1","34","1","41","91","300","10","16","315,856.50","125,056.25","190,800.25"
"11008  :  โรงพยาบาลภูเวียง","5","21","47","0","71","143","263","21","21","381,080.75","45,915.00","335,165.75"
"11009  :  โรงพยาบาลมัญจาคีรี","8","3","21","0","21","53","115","6","9","137,870.00","56,259.00","81,611.00"
"11010  :  โรงพยาบาลชนบท","4","5","28","0","51","88","159","2","2","102,699.00","43,825.00","58,874.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","17","3","17","1","50","88","216","12","14","368,077.73","146,132.00","221,945.73"
"11012  :  โรงพยาบาลภูผาม่าน","1","3","16","0","3","23","48","1","1","94,373.00","0.00","94,373.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","84","11","46","3","115","257","470","112","122","6,754,058.70","164,984.50","6,589,074.20"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","65","63","53","0","24","205","451","29","37","901,039.00","317,636.00","583,403.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","3","1","10","0","45","59","220","6","8","131,313.50","9,418.50","121,895.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","3","3","16","0","12","34","65","0","0","35,900.50","10,015.00","25,885.50"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","7","0","2","9","18","0","0","1,951.00","0.00","1,951.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","5","9","9","0","17","40","87","0","0","72,671.00","29,134.00","43,537.00"
"77652  :  โรงพยาบาลโนนศิลา","4","3","8","0","1","16","26","0","0","29,290.00","0.00","29,290.00"
"10671  :  โรงพยาบาลอุดรธานี","402","103","1,100","200","722","2,511","6,344","340","452","37,079,236.00","0.00","37,079,236.00"
"11013  :  โรงพยาบาลกุดจับ","10","2","24","5","115","156","628","24","46","849,111.00","153,050.00","696,061.00"
"11014  :  โรงพยาบาลหนองวัวซอ","16","4","82","3","71","175","400","17","18","426,582.00","200,121.00","226,461.00"
"11015  :  โรงพยาบาลกุมภวาปี","91","16","231","41","395","770","1,830","99","104","3,895,103.00","994,445.00","2,900,658.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","10","6","9","0","45","70","100","6","6","495,595.00","5,160.00","490,435.00"
"11017  :  โรงพยาบาลโนนสะอาด","13","1","22","1","39","76","238","9","12","193,641.00","63,719.50","129,921.50"
"11018  :  โรงพยาบาลหนองหาน","38","26","150","9","220","443","1,174","57","74","1,343,320.50","589,199.00","754,121.50"
"11019  :  โรงพยาบาลทุ่งฝน","4","0","22","0","34","60","166","8","8","100,190.95","17,410.00","82,780.95"
"11020  :  โรงพยาบาลไชยวาน","4","1","56","0","44","104","241","7","7","198,784.00","35,734.00","163,050.00"
"11021  :  โรงพยาบาลศรีธาตุ","4","0","8","0","39","51","128","8","8","135,819.00","2,774.00","133,045.00"
"11022  :  โรงพยาบาลวังสามหมอ","10","8","42","0","32","92","328","7","9","281,977.00","45,279.00","236,698.00"
"11023  :  โรงพยาบาลบ้านผือ","48","28","270","9","181","536","1,271","75","96","1,684,309.25","760,843.00","923,466.25"
"11024  :  โรงพยาบาลน้ำโสม","6","2","151","0","235","394","939","48","52","733,026.00","357,828.00","375,198.00"
"11025  :  โรงพยาบาลเพ็ญ","46","11","164","32","291","544","1,361","64","70","1,422,230.00","466,194.00","956,036.00"
"11026  :  โรงพยาบาลสร้างคอม","3","1","31","0","22","56","154","9","9","281,539.00","68,493.00","213,046.00"
"11027  :  โรงพยาบาลหนองแสง","6","4","28","0","52","90","207","5","5","207,310.75","73,275.00","134,035.75"
"11028  :  โรงพยาบาลนายูง","6","4","139","0","16","165","434","14","17","376,554.00","94,906.00","281,648.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","7","0","35","0","88","130","382","13","16","343,491.00","107,441.00","236,050.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","11","9","68","1","78","164","621","16","17","681,212.50","261,306.00","419,906.50"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","4","2","35","1","11","53","117","5","5","138,881.00","19,844.00","119,037.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","2","106","0","14","123","285","6","6","305,699.50","270,136.00","35,563.50"
"10705  :  โรงพยาบาลเลย","129","107","1,616","9","235","2,094","5,628","417","497","16,029,001.75","8,071,141.00","7,957,860.75"
"11030  :  โรงพยาบาลนาด้วง","10","6","72","1","79","168","541","30","55","1,436,277.00","330,090.00","1,106,187.00"
"11031  :  โรงพยาบาลเชียงคาน","41","17","1,387","6","83","1,534","4,147","114","136","4,431,704.50","2,029,407.00","2,402,297.50"
"11032  :  โรงพยาบาลปากชม","23","1","567","0","68","659","2,407","77","89","1,769,143.00","643,053.00","1,126,090.00"
"11033  :  โรงพยาบาลนาแห้ว","6","3","152","0","25","186","689","12","17","552,923.55","138,685.00","414,238.55"
"11034  :  โรงพยาบาลภูเรือ","8","11","435","0","43","497","1,448","41","46","1,840,813.00","1,242,830.00","597,983.00"
"11035  :  โรงพยาบาลท่าลี่","4","1","2,180","0","23","2,208","6,055","111","157","6,898,413.75","1,160,249.00","5,738,164.75"
"11036  :  โรงพยาบาลวังสะพุง","91","11","356","1","180","638","1,723","68","87","3,066,279.00","1,584,953.00","1,481,326.00"
"11037  :  โรงพยาบาลภูกระดึง","6","7","50","1","59","119","562","26","32","570,390.00","240,936.00","329,454.00"
"11038  :  โรงพยาบาลภูหลวง","5","3","41","0","82","131","642","20","22","641,894.00","146,791.00","495,103.00"
"11039  :  โรงพยาบาลผาขาว","13","8","68","0","78","167","437","28","38","459,455.00","176,746.00","282,709.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","68","9","455","1","36","569","1,495","48","55","1,351,823.95","1,031,071.50","320,752.45"
"14133  :  โรงพยาบาลเอราวัณ","6","3","166","0","37","212","602","23","23","523,782.00","118,028.00","405,754.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","3","3","73","2","78","159","414","10","10","354,058.00","166,707.00","187,351.00"
"10706  :  โรงพยาบาลหนองคาย","65","61","2,714","66","930","3,830","9,725","352","454","22,533,664.13","10,378,890.15","12,154,773.98"
"11042  :  โรงพยาบาลโพนพิสัย","31","16","711","6","531","1,248","2,878","189","216","4,545,888.68","1,554,818.42","2,991,070.26"
"11044  :  โรงพยาบาลศรีเชียงใหม่","4","6","256","8","64","337","1,119","39","47","888,789.75","386,115.25","502,674.50"
"11045  :  โรงพยาบาลสังคม","11","3","318","2","64","398","1,081","43","55","1,129,858.70","583,357.00","546,501.70"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","25","9","1,026","29","134","1,223","3,554","160","196","11,475,183.50","7,141,825.00","4,333,358.50"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","8","16","45","0","11","80","227","6","6","113,535.00","83,081.50","30,453.50"
"28778  :  โรงพยาบาลโพธิ์ตาก","6","1","113","0","7","127","380","7","11","333,347.00","92,427.00","240,920.00"
"28811  :  โรงพยาบาลเฝ้าไร่","2","1","29","0","22","54","125","3","3","126,403.00","52,345.00","74,058.00"
"28815  :  โรงพยาบาลรัตนวาปี","7","7","225","2","44","283","587","14","18","650,024.75","167,015.00","483,009.75"
"10707  :  โรงพยาบาลมหาสารคาม","162","85","181","39","504","970","2,177","250","268","7,487,535.35","0.00","7,487,535.35"
"11051  :  โรงพยาบาลแกดำ","2","1","7","0","5","15","58","3","3","133,150.50","22,834.00","110,316.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","18","8","68","1","43","138","344","15","17","841,082.25","247,887.00","593,195.25"
"11053  :  โรงพยาบาลกันทรวิชัย","21","22","53","1","27","124","310","7","8","221,065.00","500.00","220,565.00"
"11054  :  โรงพยาบาลเชียงยืน","19","0","18","0","85","122","291","9","9","138,477.40","120.00","138,357.40"
"11055  :  โรงพยาบาลบรบือ","31","14","93","0","100","238","564","32","32","837,699.50","121,551.00","716,148.50"
"11056  :  โรงพยาบาลนาเชือก","13","5","53","1","45","116","298","16","18","383,022.22","174,361.00","208,661.22"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","26","17","104","1","100","247","632","18","18","2,414,052.54","134,633.92","2,279,418.62"
"11058  :  โรงพยาบาลวาปีปทุม","19","3","71","0","42","135","300","8","8","353,104.50","143,871.00","209,233.50"
"11059  :  โรงพยาบาลนาดูน","16","1","29","0","72","117","277","13","14","308,662.00","34,567.00","274,095.00"
"11060  :  โรงพยาบาลยางสีสุราช","6","3","46","0","84","138","385","16","17","292,363.00","40,281.00","252,082.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","7","17","25","0","6","55","137","5","5","520,445.75","23,497.00","496,948.75"
"28843  :  โรงพยาบาลชื่นชม","3","3","15","0","65","86","161","2","2","116,524.00","11,664.00","104,860.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","248","93","431","3","499","1,270","3,578","188","234","10,347,466.00","6,278,483.00","4,068,983.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","18","10","0","0","231","257","770","42","47","1,849,499.50","325,519.00","1,523,980.50"
"11062  :  โรงพยาบาลปทุมรัตต์","4","5","39","0","33","81","231","13","13","329,582.00","39,255.00","290,327.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","5","0","24","1","412","442","872","22","23","507,597.53","42,885.00","464,712.53"
"11064  :  โรงพยาบาลธวัชบุรี","21","13","33","3","56","126","214","7","8","369,856.50","38,623.00","331,233.50"
"11065  :  โรงพยาบาลพนมไพร","0","10","34","1","28","73","144","8","8","423,293.50","45,665.00","377,628.50"
"11066  :  โรงพยาบาลโพนทอง","28","16","207","2","359","608","1,260","57","59","2,494,663.45","433,134.00","2,061,529.45"
"11067  :  โรงพยาบาลโพธิ์ชัย","6","1","31","2","34","74","190","7","11","196,786.75","26,144.00","170,642.75"
"11068  :  โรงพยาบาลหนองพอก","12","1","40","0","77","130","396","23","23","720,324.30","129,712.00","590,612.30"
"11069  :  โรงพยาบาลเสลภูมิ","11","16","72","0","103","202","594","27","31","961,127.18","287,916.00","673,211.18"
"11070  :  โรงพยาบาลสุวรรณภูมิ","12","7","62","0","272","352","859","65","77","2,570,318.75","316,878.00","2,253,440.75"
"11071  :  โรงพยาบาลเมืองสรวง","3","2","8","0","2","15","47","2","2","26,006.00","23,112.00","2,894.00"
"11072  :  โรงพยาบาลโพนทราย","4","2","9","0","6","21","98","2","2","35,229.50","20,163.00","15,066.50"
"11073  :  โรงพยาบาลอาจสามารถ","12","5","65","1","35","117","278","17","17","788,745.00","123,097.00","665,648.00"
"11074  :  โรงพยาบาลเมยวดี","2","3","20","0","61","86","297","12","15","189,087.00","36,659.00","152,428.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","5","1","27","0","127","160","315","14","16","1,844,192.00","12,526.00","1,831,666.00"
"11076  :  โรงพยาบาลจังหาร","5","3","28","0","128","164","310","33","33","659,059.00","71,656.50","587,402.50"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","13","20","0","62","97","278","7","8","357,517.14","35,950.00","321,567.14"
"27989  :  โรงพยาบาลเชียงขวัญ","8","1","18","0","9","36","81","2","2","156,449.00","11,225.00","145,224.00"
"27990  :  โรงพยาบาลหนองฮี","0","5","8","0","7","18","53","4","4","175,074.41","7,786.00","167,288.41"
"10709  :  โรงพยาบาลกาฬสินธุ์","117","64","383","5","1,360","1,927","4,541","227","272","14,108,454.65","2,457,440.00","11,651,014.65"
"11077  :  โรงพยาบาลนามน","12","3","46","0","60","121","274","11","11","382,482.00","96,968.00","285,514.00"
"11078  :  โรงพยาบาลกมลาไสย","25","13","81","0","114","233","611","46","56","1,008,906.50","205,286.25","803,620.25"
"11079  :  โรงพยาบาลร่องคำ","3","2","12","0","6","23","68","1","1","58,852.00","32,238.00","26,614.00"
"11080  :  โรงพยาบาลเขาวง","7","5","144","2","59","217","755","33","50","653,837.00","253,569.00","400,268.00"
"11081  :  โรงพยาบาลยางตลาด","40","18","90","0","128","276","518","39","44","1,564,935.50","497,216.00","1,067,719.50"
"11082  :  โรงพยาบาลห้วยเม็ก","5","26","22","0","51","104","287","7","8","311,194.50","44,214.50","266,980.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0","4","17","0","15","36","111","3","4","47,106.00","21,030.00","26,076.00"
"11084  :  โรงพยาบาลคำม่วง","11","3","34","0","23","71","206","9","11","342,049.83","166,360.58","175,689.25"
"11085  :  โรงพยาบาลท่าคันโท","6","6","27","0","23","62","178","15","28","350,082.51","85,918.00","264,164.51"
"11086  :  โรงพยาบาลหนองกุงศรี","11","10","86","0","49","156","358","22","27","657,551.75","198,047.00","459,504.75"
"11087  :  โรงพยาบาลสมเด็จ","13","6","66","3","39","127","593","19","31","813,380.00","316,713.00","496,667.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","8","6","40","1","26","81","226","9","11","245,668.50","54,755.00","190,913.50"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","17","10","219","3","58","307","853","47","57","1,608,110.00","718,128.00","889,982.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","14","0","5","19","36","3","3","68,986.00","5,809.00","63,177.00"
"28789  :  โรงพยาบาลฆ้องชัย","1","1","9","0","10","21","43","6","6","212,740.50","199,998.50","12,742.00"
"28790  :  โรงพยาบาลดอนจาน","0","3","20","1","31","55","118","4","5","206,855.00","1,419.00","205,436.00"
"28791  :  โรงพยาบาลสามชัย","1","3","20","0","40","64","346","13","21","609,581.40","0.00","609,581.40"
"10710  :  โรงพยาบาลสกลนคร","98","72","598","58","417","1,049","3,822","238","241","12,433,409.18","1,238,536.00","11,194,873.18"
"11089  :  โรงพยาบาลกุสุมาลย์","24","5","53","11","80","173","375","12","15","1,076,057.00","135,211.00","940,846.00"
"11090  :  โรงพยาบาลกุดบาก","5","2","14","0","5","26","93","6","6","120,169.50","55,972.00","64,197.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6","1","32","0","2","41","150","3","4","120,448.00","24,633.00","95,815.00"
"11092  :  โรงพยาบาลพังโคน","18","16","205","12","144","394","1,096","40","44","1,555,814.00","953,125.00","602,689.00"
"11093  :  โรงพยาบาลวาริชภูมิ","6","1","96","2","37","142","340","2","2","253,586.50","183,346.00","70,240.50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","6","2","29","0","14","51","165","0","0","83,471.00","29,353.00","54,118.00"
"11095  :  โรงพยาบาลวานรนิวาส","12","15","155","3","146","331","887","57","70","3,196,958.39","944,516.00","2,252,442.39"
"11096  :  โรงพยาบาลคำตากล้า","10","10","97","0","122","238","594","18","18","1,033,304.25","222,792.00","810,512.25"
"11097  :  โรงพยาบาลบ้านม่วง","17","10","156","1","143","327","1,166","39","47","2,161,944.25","820,076.00","1,341,868.25"
"11098  :  โรงพยาบาลอากาศอำนวย","7","5","144","0","53","205","1,254","20","54","1,286,686.41","762,820.25","523,866.16"
"11099  :  โรงพยาบาลส่องดาว","4","4","35","0","50","93","212","8","9","270,689.00","75,869.00","194,820.00"
"11100  :  โรงพยาบาลเต่างอย","3","2","42","3","29","79","197","11","13","194,732.00","87,484.00","107,248.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","10","1","88","0","16","115","299","9","10","708,964.00","205,463.00","503,501.00"
"11102  :  โรงพยาบาลเจริญศิลป์","15","9","100","0","111","234","540","12","12","664,395.10","177,960.00","486,435.10"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","5","37","0","67","116","332","17","21","1,142,057.00","120,737.00","1,021,320.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","27","132","598","10","309","1,076","2,348","85","94","6,273,999.25","3,502,344.00","2,771,655.25"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","18","3","25","2","24","72","184","10","12","382,741.00","136,172.00","246,569.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","22","33","1,339","185","521","2,100","6,285","307","380","14,508,851.91","5,836,888.00","8,671,963.91"
"11104  :  โรงพยาบาลปลาปาก","11","7","159","0","60","235","595","7","8","805,893.40","391,699.00","414,194.40"
"11105  :  โรงพยาบาลท่าอุเทน","19","7","691","13","82","810","2,173","85","101","2,631,666.00","1,645,625.00","986,041.00"
"11106  :  โรงพยาบาลบ้านแพง","8","8","591","13","97","716","2,050","73","85","2,633,879.00","1,490,513.00","1,143,366.00"
"11107  :  โรงพยาบาลนาทม","6","7","73","1","18","105","316","12","17","292,727.00","141,862.00","150,865.00"
"11108  :  โรงพยาบาลเรณูนคร","8","7","300","1","78","394","1,169","24","29","1,185,808.25","566,562.00","619,246.25"
"11109  :  โรงพยาบาลนาแก","10","6","215","5","129","365","852","27","40","1,097,325.33","532,690.00","564,635.33"
"11110  :  โรงพยาบาลศรีสงคราม","15","22","488","0","163","687","1,877","91","101","2,906,175.75","1,933,166.00","973,009.75"
"11111  :  โรงพยาบาลนาหว้า","9","6","55","3","69","142","408","10","11","315,007.28","134,750.00","180,257.28"
"11112  :  โรงพยาบาลโพนสวรรค์","12","10","130","1","124","277","701","31","31","1,095,160.00","222,530.00","872,630.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","14","11","458","20","122","624","1,741","79","98","2,524,659.50","1,065,563.00","1,459,096.50"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","3","0","30","0","19","52","129","5","6","176,030.80","48,256.00","127,774.80"
"10712  :  โรงพยาบาลมุกดาหาร","86","25","2,478","101","676","3,363","8,978","436","518","14,984,804.50","4,866,783.50","10,118,021.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","7","5","100","1","73","186","481","24","28","288,702.00","102,121.00","186,581.00"
"11114  :  โรงพยาบาลดอนตาล","1","1","215","0","28","245","998","20","22","558,930.00","141,640.00","417,290.00"
"11115  :  โรงพยาบาลดงหลวง","0","0","50","0","69","119","218","11","12","199,526.25","67,796.00","131,730.25"
