"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","15","4","28","0","83","130","350","19","23","254,128.00","62,468.00","191,660.00"
"10973  :  โรงพยาบาลหนองบัวแดง","10","4","15","0","52","78","324","8","9","184,047.00","6,142.00","177,905.00"
"10974  :  โรงพยาบาลจัตุรัส","100","65","95","1","66","309","829","41","44","527,028.00","131,665.00","395,363.00"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","15","34","27","0","41","117","387","11","12","189,234.00","103,794.00","85,440.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","19","26","42","1","9","93","263","15","20","218,324.00","91,889.00","126,435.00"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","29","15","43","0","86","171","788","17","22","791,225.00","228,849.00","562,376.00"
"10979  :  โรงพยาบาลบ้านแท่น","0","0","5","0","0","5","35","1","1","11,721.00","3,874.00","7,847.00"
"10980  :  โรงพยาบาลแก้งคร้อ","22","5","49","1","59","135","439","23","27","356,566.00","58,062.00","298,504.00"
"10981  :  โรงพยาบาลคอนสาร","7","1","20","0","37","64","162","5","6","80,416.00","11,645.00","68,771.00"
"10982  :  โรงพยาบาลภักดีชุมพล","17","10","23","0","24","74","221","12","13","122,562.00","60,101.00","62,461.00"
"10983  :  โรงพยาบาลเนินสง่า","7","1","6","0","13","27","54","1","1","23,997.00","7,163.00","16,834.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","22","2","261","7","315","596","1,692","117","149","1,966,125.00","284,307.00","1,681,818.00"
"10985  :  โรงพยาบาลชานุมาน","1","3","820","0","7","806","2,152","140","163","1,291,634.00","765,190.00","526,444.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","8","2","93","0","19","113","349","23","24","220,689.00","85,039.00","135,650.00"
"10987  :  โรงพยาบาลพนา","3","0","21","0","15","39","150","6","6","59,459.00","19,253.00","40,206.00"
"10988  :  โรงพยาบาลเสนางคนิคม","3","1","69","0","14","84","200","9","10","122,860.00","31,873.00","90,987.00"
"10989  :  โรงพยาบาลหัวตะพาน","2","1","14","1","117","135","270","15","15","144,644.00","35,394.00","109,250.00"
"10990  :  โรงพยาบาลลืออำนาจ","6","1","10","0","7","24","54","0","0","15,973.00","3,795.00","12,178.00"
"11040  :  โรงพยาบาลบึงกาฬ","25","6","436","6","28","498","1,981","200","222","3,153,119.00","2,505,124.00","647,995.00"
"11041  :  โรงพยาบาลพรเจริญ","1","3","61","2","38","105","392","18","21","301,384.00","60,749.00","240,635.00"
"11043  :  โรงพยาบาลโซ่พิสัย","4","1","60","0","32","92","316","29","31","246,798.25","103,997.00","142,801.25"
"11046  :  โรงพยาบาลเซกา","8","2","69","0","27","105","429","26","31","388,740.00","178,273.00","210,467.00"
"11047  :  โรงพยาบาลปากคาด","2","4","326","1","62","382","1,151","88","98","728,170.00","433,521.00","294,649.00"
"11048  :  โรงพยาบาลบึงโขงหลง","2","2","228","0","41","259","866","89","100","846,125.00","623,405.00","222,720.00"
"11049  :  โรงพยาบาลศรีวิไล","3","2","64","1","15","83","313","15","17","179,998.00","56,918.00","123,080.00"
"11050  :  โรงพยาบาลบุ่งคล้า","0","1","291","0","4","294","1,085","39","52","957,516.00","522,553.00","434,963.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","33","32","165","5","579","814","2,627","142","166","3,402,170.00","707,968.00","2,694,202.00"
"10991  :  โรงพยาบาลนากลาง","3","11","120","2","113","249","667","30","37","410,368.00","96,678.00","313,690.00"
"10992  :  โรงพยาบาลโนนสัง","2","2","29","1","129","162","515","19","20","216,288.00","65,604.00","150,684.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","16","16","32","0","83","145","384","24","29","319,295.00","26,196.00","293,099.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","4","3","56","1","279","341","802","37","39","590,055.00","94,137.00","495,918.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","6","2","64","2","32","106","249","10","12","184,238.00","54,743.00","129,495.00"
"10670  :  โรงพยาบาลขอนแก่น","2,167","281","1,128","60","601","4,236","9,587","511","592","15,675,122.00","3,770,114.00","11,905,008.00"
"10995  :  โรงพยาบาลบ้านฝาง","38","3","187","0","28","256","708","26","31","313,190.00","142,054.00","171,136.00"
"10996  :  โรงพยาบาลพระยืน","26","5","29","0","47","107","302","10","13","191,822.50","74,515.00","117,307.50"
"10997  :  โรงพยาบาลหนองเรือ","17","8","16","1","20","62","166","12","13","95,827.00","730.00","95,097.00"
"10998  :  โรงพยาบาลชุมแพ","27","45","140","15","203","429","1,169","66","77","1,484,633.00","795,841.00","688,792.00"
"10999  :  โรงพยาบาลสีชมพู","14","96","35","0","40","185","333","13","13","218,811.00","99,298.00","119,513.00"
"11000  :  โรงพยาบาลน้ำพอง","1","0","2","0","66","48","118","27","40","233,452.75","127,590.00","105,862.75"
"11001  :  โรงพยาบาลอุบลรัตน์","10","6","23","0","49","88","572","13","13","183,531.00","92,913.00","90,618.00"
"11002  :  โรงพยาบาลบ้านไผ่","31","19","47","2","82","181","420","35","39","645,936.50","243,519.50","402,417.00"
"11003  :  โรงพยาบาลเปือยน้อย","1","1","3","0","22","23","67","7","8","64,921.25","0.00","64,921.25"
"11004  :  โรงพยาบาลพล","19","4","30","1","46","100","301","9","9","156,534.00","65,652.00","90,882.00"
"11005  :  โรงพยาบาลแวงใหญ่","1","0","7","0","8","16","52","3","3","35,175.00","24,744.00","10,431.00"
"11006  :  โรงพยาบาลแวงน้อย","4","0","4","0","11","19","50","1","1","33,475.35","0.00","33,475.35"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","4","0","7","10","42","6","7","86,278.00","5,901.00","80,377.00"
"11008  :  โรงพยาบาลภูเวียง","2","0","20","0","0","21","41","8","8","44,278.00","0.00","44,278.00"
"11009  :  โรงพยาบาลมัญจาคีรี","4","1","9","1","2","16","64","5","8","64,759.25","40,247.00","24,512.25"
"11010  :  โรงพยาบาลชนบท","5","4","12","0","35","56","146","7","7","83,826.00","0.00","83,826.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","5","1","26","0","69","100","325","18","23","228,889.00","75,509.00","153,380.00"
"11012  :  โรงพยาบาลภูผาม่าน","3","1","5","0","11","20","33","2","2","14,256.00","0.00","14,256.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","8","3","57","0","181","237","496","51","69","511,301.50","217,120.50","294,181.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","31","5","29","0","41","106","218","20","22","217,055.00","76,372.00","140,683.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","4","3","18","0","19","44","122","2","2","43,782.00","21,796.00","21,986.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10671  :  โรงพยาบาลอุดรธานี","356","222","1,933","223","603","3,328","10,677","561","767","38,775,316.00","0.00","38,775,316.00"
"11013  :  โรงพยาบาลกุดจับ","8","3","19","0","75","103","703","14","20","397,907.00","156,420.00","241,487.00"
"11014  :  โรงพยาบาลหนองวัวซอ","12","5","70","2","106","194","499","21","25","284,554.00","135,935.00","148,619.00"
"11015  :  โรงพยาบาลกุมภวาปี","10","9","88","46","998","1,102","2,363","122","129","2,352,952.00","679,857.00","1,673,095.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","2","0","7","0","16","25","116","0","0","29,708.00","16,499.00","13,209.00"
"11017  :  โรงพยาบาลโนนสะอาด","2","3","4","0","18","24","179","4","5","87,293.00","34,619.00","52,674.00"
"11018  :  โรงพยาบาลหนองหาน","25","31","145","1","174","372","1,022","64","74","713,492.00","398,505.00","314,987.00"
"11019  :  โรงพยาบาลทุ่งฝน","2","3","35","0","43","82","270","5","5","130,723.00","80,514.00","50,209.00"
"11020  :  โรงพยาบาลไชยวาน","2","5","66","0","35","102","201","9","10","97,524.00","26,468.00","71,056.00"
"11021  :  โรงพยาบาลศรีธาตุ","8","1","16","0","35","58","165","11","13","137,840.00","25,919.00","111,921.00"
"11022  :  โรงพยาบาลวังสามหมอ","14","1","161","0","60","232","614","39","47","443,885.00","214,603.00","229,282.00"
"11023  :  โรงพยาบาลบ้านผือ","19","11","345","8","146","526","1,881","100","109","1,287,329.00","862,097.00","425,232.00"
"11024  :  โรงพยาบาลน้ำโสม","21","3","171","1","72","268","685","50","53","607,752.00","346,297.00","261,455.00"
"11025  :  โรงพยาบาลเพ็ญ","13","7","61","1","254","328","845","56","64","661,833.00","285,479.00","376,354.00"
"11026  :  โรงพยาบาลสร้างคอม","1","1","50","1","3","53","157","8","9","78,804.00","0.00","78,804.00"
"11027  :  โรงพยาบาลหนองแสง","8","3","20","0","45","76","247","9","10","124,183.00","43,535.00","80,648.00"
"11028  :  โรงพยาบาลนายูง","8","2","142","0","10","161","385","23","30","290,918.00","96,083.00","194,835.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","1","6","84","1","20","99","447","15","17","224,244.00","128,309.00","95,935.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","8","4","43","0","20","55","2,176","32","195","1,888,038.50","727,723.00","1,160,315.50"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","1","26","1","15","43","97","0","0","25,163.00","9,199.00","15,964.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","41","0","5","46","111","1","1","36,179.00","30,972.00","5,207.00"
"10705  :  โรงพยาบาลเลย","127","51","5,304","4","427","5,560","11,390","2,219","2,510","37,222,268.00","24,672,029.00","12,550,239.00"
"11030  :  โรงพยาบาลนาด้วง","4","6","90","0","55","148","420","15","16","192,788.00","67,184.00","125,604.00"
"11031  :  โรงพยาบาลเชียงคาน","18","1","2,553","1","138","2,692","5,398","564","629","3,901,859.00","2,585,452.00","1,316,407.00"
"11032  :  โรงพยาบาลปากชม","11","0","1,142","0","36","1,173","2,926","259","304","2,243,563.00","1,187,370.00","1,056,193.00"
"11033  :  โรงพยาบาลนาแห้ว","6","5","513","0","24","543","1,467","54","59","803,138.25","534,012.00","269,126.25"
"11034  :  โรงพยาบาลภูเรือ","10","52","319","0","64","445","1,161","39","50","536,977.00","148,677.00","388,300.00"
"11035  :  โรงพยาบาลท่าลี่","10","1","5,634","0","32","5,645","11,710","1,407","1,584","9,815,287.00","7,579,990.00","2,235,297.00"
"11036  :  โรงพยาบาลวังสะพุง","39","6","207","3","46","301","814","49","66","665,764.00","170,016.00","495,748.00"
"11037  :  โรงพยาบาลภูกระดึง","3","8","37","0","154","202","1,334","44","60","702,534.00","115,308.00","587,226.00"
"11038  :  โรงพยาบาลภูหลวง","2","4","48","0","78","130","457","11","20","282,799.00","53,538.00","229,261.00"
"11039  :  โรงพยาบาลผาขาว","1","4","63","0","47","112","344","21","29","183,273.00","68,038.00","115,235.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","22","5","1,473","2","126","1,627","3,586","274","297","2,971,441.00","2,222,853.00","748,588.00"
"14133  :  โรงพยาบาลเอราวัณ","4","4","111","0","34","147","298","29","30","231,321.00","73,554.00","157,767.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","0","2","72","0","58","132","321","7","9","129,402.00","49,838.00","79,564.00"
"10706  :  โรงพยาบาลหนองคาย","5","6","1,383","23","214","1,605","6,160","502","599","11,335,095.00","8,299,720.00","3,035,375.00"
"11042  :  โรงพยาบาลโพนพิสัย","12","3","475","1","34","520","1,881","198","229","1,752,128.00","1,051,033.00","701,095.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","9","8","372","16","86","484","1,806","82","110","1,117,289.50","299,606.00","817,683.50"
"11045  :  โรงพยาบาลสังคม","1","0","1,070","1","29","1,101","2,410","193","208","1,365,974.00","942,869.00","423,105.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","18","3","3,551","53","129","3,520","10,187","719","929","28,786,350.50","16,816,142.00","11,970,208.50"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","6","6","55","2","14","83","226","9","9","89,422.00","52,462.00","36,960.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","1","32","1","12","46","87","0","0","17,082.00","11,124.00","5,958.00"
"28811  :  โรงพยาบาลเฝ้าไร่","1","0","21","0","12","34","74","0","0","31,462.00","26,624.00","4,838.00"
"28815  :  โรงพยาบาลรัตนวาปี","6","0","221","0","17","244","483","0","0","113,154.00","89,090.00","24,064.00"
"10707  :  โรงพยาบาลมหาสารคาม","140","116","209","48","245","758","1,983","179","203","0.00","0.00","0.00"
"11051  :  โรงพยาบาลแกดำ","0","0","3","0","7","10","43","1","1","15,564.50","0.00","15,564.50"
"11052  :  โรงพยาบาลโกสุมพิสัย","13","2","20","0","58","93","328","20","31","331,109.00","96,335.00","234,774.00"
"11053  :  โรงพยาบาลกันทรวิชัย","7","7","17","0","23","54","123","6","7","83,821.00","0.00","83,821.00"
"11054  :  โรงพยาบาลเชียงยืน","5","1","11","0","36","52","226","13","13","134,459.00","0.00","134,459.00"
"11055  :  โรงพยาบาลบรบือ","13","27","44","0","43","127","307","18","23","375,980.00","0.00","375,980.00"
"11056  :  โรงพยาบาลนาเชือก","4","1","14","0","11","30","106","7","7","49,785.00","14,610.00","35,175.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","3","3","19","0","29","54","276","16","20","146,644.00","25,339.00","121,305.00"
"11058  :  โรงพยาบาลวาปีปทุม","19","3","31","0","41","94","365","19","20","178,179.00","0.00","178,179.00"
"11059  :  โรงพยาบาลนาดูน","6","3","10","0","14","33","75","2","2","20,649.00","0.00","20,649.00"
"11060  :  โรงพยาบาลยางสีสุราช","7","1","9","0","44","61","265","7","11","106,285.00","0.00","106,285.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","1","0","1","2","2","0","0","200.00","0.00","200.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","60","49","186","0","77","368","1,321","93","104","2,651,823.00","810,298.00","1,841,525.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","9","9","0","0","272","289","1,004","48","55","705,618.00","137,799.00","567,819.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1","0","13","0","32","45","224","8","13","241,180.00","0.00","241,180.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","3","2","25","0","1,411","1,441","5,248","130","163","2,512,098.00","155,252.00","2,356,846.00"
"11064  :  โรงพยาบาลธวัชบุรี","15","27","24","0","16","78","341","7","8","243,703.00","0.00","243,703.00"
"11065  :  โรงพยาบาลพนมไพร","0","1","0","0","0","1","1","0","0","168.50","30.00","138.50"
"11066  :  โรงพยาบาลโพนทอง","9","1","49","0","79","112","434","35","55","391,183.00","96,252.00","294,931.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2","0","6","0","46","54","259","1","1","76,632.00","0.00","76,632.00"
"11068  :  โรงพยาบาลหนองพอก","6","1","56","0","45","108","392","35","49","344,191.00","67,407.00","276,784.00"
"11069  :  โรงพยาบาลเสลภูมิ","9","43","31","0","97","179","681","18","19","595,638.00","53,879.00","541,759.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","16","8","42","0","36","102","493","29","38","540,745.00","220,777.00","319,968.00"
"11071  :  โรงพยาบาลเมืองสรวง","4","0","5","0","2","11","25","1","1","10,137.00","0.00","10,137.00"
"11072  :  โรงพยาบาลโพนทราย","1","0","5","0","10","15","46","2","2","33,261.00","1,611.00","31,650.00"
"11073  :  โรงพยาบาลอาจสามารถ","3","2","14","0","11","30","145","4","4","102,723.00","30,323.00","72,400.00"
"11074  :  โรงพยาบาลเมยวดี","1","2","4","0","67","74","184","3","3","57,425.00","0.00","57,425.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","12","0","10","0","9","31","93","6","8","105,789.00","0.00","105,789.00"
"11076  :  โรงพยาบาลจังหาร","6","31","40","0","22","99","246","5","5","84,364.00","0.00","84,364.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","3","0","7","10","29","0","0","11,789.00","0.00","11,789.00"
"27989  :  โรงพยาบาลเชียงขวัญ","2","2","5","0","0","9","34","0","0","6,955.00","0.00","6,955.00"
"27990  :  โรงพยาบาลหนองฮี","0","1","2","0","3","6","37","0","0","7,025.00","0.00","7,025.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","106","27","243","2","336","712","1,592","187","211","3,409,601.00","1,293,465.00","2,116,136.00"
"11077  :  โรงพยาบาลนามน","4","0","20","2","58","82","291","14","14","224,928.00","33,514.00","191,414.00"
"11078  :  โรงพยาบาลกมลาไสย","7","2","56","0","72","137","355","23","30","344,950.00","74,625.00","270,325.00"
"11079  :  โรงพยาบาลร่องคำ","3","4","0","0","11","18","26","0","0","4,042.00","0.00","4,042.00"
"11080  :  โรงพยาบาลเขาวง","7","4","125","3","48","185","496","47","54","378,285.00","0.00","378,285.00"
"11081  :  โรงพยาบาลยางตลาด","44","8","35","0","99","186","492","38","44","494,698.00","16,008.00","478,690.00"
"11082  :  โรงพยาบาลห้วยเม็ก","8","3","25","0","18","53","172","15","21","140,312.00","0.00","140,312.00"
"11083  :  โรงพยาบาลสหัสขันธ์","1","2","11","0","19","33","98","7","7","77,136.00","0.00","77,136.00"
"11084  :  โรงพยาบาลคำม่วง","7","3","35","0","40","85","240","14","18","161,774.00","0.00","161,774.00"
"11085  :  โรงพยาบาลท่าคันโท","11","1","28","1","20","61","264","19","22","149,011.00","6,851.00","142,160.00"
"11086  :  โรงพยาบาลหนองกุงศรี","5","2","43","0","42","91","213","18","19","145,191.00","1,175.00","144,016.00"
"11087  :  โรงพยาบาลสมเด็จ","3","1","51","0","33","88","380","26","33","370,023.00","0.00","370,023.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","42","1","39","82","266","8","11","114,267.00","0.00","114,267.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","5","1","131","0","46","183","721","31","38","675,815.00","385,591.00","290,224.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","2","0","9","0","3","14","47","0","0","15,420.00","0.00","15,420.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","1","1","0","8","10","14","0","0","3,062.00","0.00","3,062.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","4","0","50","54","127","0","0","23,773.00","0.00","23,773.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","40","28","522","79","319","988","2,810","344","377","11,672,193.00","977,156.00","10,695,037.00"
"11089  :  โรงพยาบาลกุสุมาลย์","11","10","37","4","28","89","238","13","15","152,277.22","7,676.00","144,601.22"
"11090  :  โรงพยาบาลกุดบาก","10","0","25","0","11","46","129","9","10","81,853.50","64,075.50","17,778.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6","0","39","1","4","50","221","14","25","182,874.00","8,351.00","174,523.00"
"11092  :  โรงพยาบาลพังโคน","5","3","179","22","171","380","1,075","83","96","1,100,179.00","607,026.00","493,153.00"
"11093  :  โรงพยาบาลวาริชภูมิ","4","5","143","0","34","185","561","26","32","425,957.00","234,705.00","191,252.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","2","12","0","18","33","92","2","2","39,556.00","9,484.00","30,072.00"
"11095  :  โรงพยาบาลวานรนิวาส","10","10","188","5","129","342","1,277","63","81","1,521,168.00","561,484.00","959,684.00"
"11096  :  โรงพยาบาลคำตากล้า","2","3","59","2","98","156","540","22","30","305,505.00","113,697.00","191,808.00"
"11097  :  โรงพยาบาลบ้านม่วง","9","6","266","2","162","443","1,020","40","48","873,943.00","484,012.00","389,931.00"
"11098  :  โรงพยาบาลอากาศอำนวย","5","12","109","0","99","176","993","79","85","535,118.00","201,041.00","334,077.00"
"11099  :  โรงพยาบาลส่องดาว","3","0","26","0","25","53","145","8","8","67,034.00","11,628.00","55,406.00"
"11100  :  โรงพยาบาลเต่างอย","2","0","8","1","19","30","96","5","5","54,644.00","15,684.00","38,960.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","4","0","61","0","26","86","209","10","10","167,246.50","100,848.00","66,398.50"
"11102  :  โรงพยาบาลเจริญศิลป์","7","6","68","0","76","157","478","21","23","294,055.00","157,875.00","136,180.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","12","4","33","0","63","110","327","10","11","137,417.00","24,225.00","113,192.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","6","1","60","9","25","97","1,314","26","92","1,169,851.00","693,402.00","476,449.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","2","16","0","11","29","94","6","7","63,010.00","21,929.00","41,081.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","59","12","9,045","241","721","9,734","19,340","2,312","2,613","41,212,304.00","32,902,257.00","8,310,047.00"
"11104  :  โรงพยาบาลปลาปาก","3","4","125","1","27","159","421","15","15","288,015.00","143,528.00","144,487.00"
"11105  :  โรงพยาบาลท่าอุเทน","11","1","900","7","65","923","2,114","183","192","1,507,365.00","936,533.00","570,832.00"
"11106  :  โรงพยาบาลบ้านแพง","8","3","2,964","14","72","3,024","5,351","503","542","3,989,061.00","3,486,130.00","502,931.00"
"11107  :  โรงพยาบาลนาทม","4","3","63","0","15","84","218","10","10","146,063.00","87,359.00","58,704.00"
"11108  :  โรงพยาบาลเรณูนคร","3","3","252","0","77","332","860","36","42","705,255.00","382,914.00","322,341.00"
"11109  :  โรงพยาบาลนาแก","17","1","159","6","78","260","688","31","36","360,641.78","0.00","360,641.78"
"11110  :  โรงพยาบาลศรีสงคราม","8","4","180","4","283","477","2,160","66","95","2,133,202.95","468,598.00","1,664,604.95"
"11111  :  โรงพยาบาลนาหว้า","1","0","32","0","3","36","133","7","7","115,216.00","53,403.00","61,813.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3","3","54","0","8","68","243","8","8","175,623.00","82,336.00","93,287.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","4","1","1,319","25","143","1,430","3,224","311","366","3,054,670.00","1,846,276.00","1,208,394.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2","1","237","34","26","293","947","57","114","613,556.75","1,284,573.00","-671,016.25"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","1","36","0","17","54","293","8","13","158,710.00","0.00","158,710.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","147","0","8","145","712","28","40","325,126.00","25,956.00","299,170.00"
"11115  :  โรงพยาบาลดงหลวง","4","0","33","0","2","39","120","5","5","67,992.00","0.00","67,992.00"
"11116  :  โรงพยาบาลคำชะอี","3","1","84","3","64","150","358","29","38","273,247.00","2,489.00","270,758.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1","1","363","0","84","446","1,053","51","52","758,872.00","0.00","758,872.00"
"11118  :  โรงพยาบาลหนองสูง","2","1","73","0","26","101","246","11","11","94,008.00","0.00","94,008.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","5,532","129","30","4","8,484","14,146","40,213","2,474","2,839","71,066,039.00","3,960,618.00","67,105,421.00"
"11119  :  โรงพยาบาลจอมทอง","145","2","2","0","6","147","662","40","53","552,873.00","67,605.00","485,268.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,518","0","4","0","26","1,532","2,788","76","84","4,347,284.00","152,362.00","4,194,922.00"
"11121  :  โรงพยาบาลเชียงดาว","1,089","1","3","0","9,675","10,762","60,687","1,424","1,757","34,219,992.00","4,017,029.00","30,202,963.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","2,077","2","5","0","308","2,383","8,416","229","260","5,744,510.00","2,600,888.00","3,143,622.00"
"11123  :  โรงพยาบาลแม่แตง","1,880","6","6","1","2,320","4,213","9,882","293","325","7,266,984.00","3,447,085.00","3,819,899.00"
"11124  :  โรงพยาบาลสะเมิง","604","0","2","0","52","652","2,195","89","134","1,493,971.00","492,520.00","1,001,451.00"
"11125  :  โรงพยาบาลฝาง","8,434","1","6","1","11,987","19,744","54,427","3,170","3,634","68,133,815.00","21,216,975.00","46,916,840.00"
