"โรงพยาบาล","สัญชาติ (คน)","OPD","IPD","ค่าใช้จ่าย (บาท)"
"เมียนมาร์","กัมพูชา","ลาว","เวียดนาม","อื่นๆ","คน","ครั้ง","คน","ครั้ง","ทั้งหมด","เรียกเก็บได้","ฟรี"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"04007  :  โรงพยาบาลซับใหญ่","1","5","7","0","7","20","60","0","0","21,298.16","15,832.50","5,465.66"
"10702  :  โรงพยาบาลชัยภูมิ","283","79","186","2","807","1,353","2,584","416","459","9,683,541.91","2,444,265.77","7,239,276.14"
"10970  :  โรงพยาบาลบ้านเขว้า","9","4","24","0","20","57","119","7","7","84,344.00","36,681.00","47,663.00"
"10971  :  โรงพยาบาลคอนสวรรค์","3","4","11","0","11","29","140","2","3","93,364.00","61,364.00","32,000.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","22","7","42","0","82","152","418","16","28","550,002.00","240,916.00","309,086.00"
"10973  :  โรงพยาบาลหนองบัวแดง","27","13","68","1","110","219","835","27","29","1,127,676.54","420,839.13","706,837.41"
"10974  :  โรงพยาบาลจัตุรัส","88","47","119","2","98","354","955","37","43","833,533.00","202,061.75","631,471.25"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","8","17","22","0","32","79","199","5","5","127,686.00","72,620.00","55,066.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10977  :  โรงพยาบาลเทพสถิต","21","37","19","0","16","93","239","7","7","275,758.35","172,963.00","102,795.35"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","22","9","35","0","225","291","940","64","76","1,786,964.35","456,569.00","1,330,395.35"
"10979  :  โรงพยาบาลบ้านแท่น","3","2","17","1","15","37","155","4","6","113,416.75","70,896.00","42,520.75"
"10980  :  โรงพยาบาลแก้งคร้อ","72","14","50","1","57","194","409","18","22","385,361.00","121,655.00","263,706.00"
"10981  :  โรงพยาบาลคอนสาร","9","7","35","1","51","103","289","8","8","157,232.72","85,172.00","72,060.72"
"10982  :  โรงพยาบาลภักดีชุมพล","13","5","9","0","8","35","115","4","4","139,819.00","74,793.00","65,026.00"
"10983  :  โรงพยาบาลเนินสง่า","2","19","14","0","24","59","105","4","5","79,996.50","62,682.00","17,314.50"
"10703  :  โรงพยาบาลอำนาจเจริญ","31","50","317","3","282","683","2,048","131","158","4,504,603.18","1,463,337.00","3,041,266.18"
"10985  :  โรงพยาบาลชานุมาน","6","8","788","0","16","818","2,377","115","145","1,598,971.50","927,534.50","671,437.00"
"10986  :  โรงพยาบาลปทุมราชวงศา","5","3","87","0","18","113","316","14","16","206,989.61","100,784.00","106,205.61"
"10987  :  โรงพยาบาลพนา","0","0","22","0","43","65","212","7","9","109,511.48","22,785.00","86,726.48"
"10988  :  โรงพยาบาลเสนางคนิคม","3","0","63","0","12","78","207","8","8","204,551.57","134,409.00","70,142.57"
"10989  :  โรงพยาบาลหัวตะพาน","2","0","18","0","52","72","213","13","17","141,443.80","26,443.00","115,000.80"
"10990  :  โรงพยาบาลลืออำนาจ","4","2","29","0","3","38","130","3","3","80,823.25","38,759.00","42,064.25"
"11040  :  โรงพยาบาลบึงกาฬ","433","33","1,063","4","100","1,632","4,052","341","373","7,323,307.50","5,551,356.00","1,771,951.50"
"11041  :  โรงพยาบาลพรเจริญ","17","6","127","1","75","226","668","18","20","485,053.95","225,096.10","259,957.85"
"11043  :  โรงพยาบาลโซ่พิสัย","12","5","110","0","99","226","628","23","25","317,595.55","150,108.00","167,487.55"
"11046  :  โรงพยาบาลเซกา","7","3","141","1","86","238","630","43","50","1,528,610.00","840,172.50","688,437.50"
"11047  :  โรงพยาบาลปากคาด","33","26","434","4","268","762","1,660","79","86","1,129,973.30","801,735.25","328,238.05"
"11048  :  โรงพยาบาลบึงโขงหลง","2","3","407","0","115","525","1,383","109","129","1,828,522.00","1,325,903.00","502,619.00"
"11049  :  โรงพยาบาลศรีวิไล","23","3","101","1","40","167","421","13","14","323,604.11","229,499.00","94,105.11"
"11050  :  โรงพยาบาลบุ่งคล้า","7","0","543","1","7","558","1,210","56","68","1,047,526.00","773,073.00","274,453.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","77","27","198","5","1,209","1,508","4,215","535","600","9,711,993.80","2,719,529.80","6,992,464.00"
"10991  :  โรงพยาบาลนากลาง","11","11","86","1","103","211","620","14","14","400,268.00","138,351.00","261,917.00"
"10992  :  โรงพยาบาลโนนสัง","2","6","31","0","235","274","579","24","27","558,177.00","34,560.00","523,617.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","25","26","24","0","97","172","365","10","10","317,740.00","136,382.00","181,358.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","5","0","47","0","177","229","672","19","21","617,558.00","207,391.00","410,167.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","5","1","61","0","11","78","239","6","9","112,885.00","79,980.00","32,905.00"
"10670  :  โรงพยาบาลขอนแก่น","1,263","356","1,185","34","624","3,462","8,894","499","620","13,533,197.25","3,364,011.00","10,169,186.25"
"10995  :  โรงพยาบาลบ้านฝาง","37","72","99","0","37","245","539","20","22","346,246.50","174,790.00","171,456.50"
"10996  :  โรงพยาบาลพระยืน","21","11","56","0","40","128","350","7","17","225,105.00","140,754.00","84,351.00"
"10997  :  โรงพยาบาลหนองเรือ","83","12","17","1","21","134","321","10","10","180,893.25","118,570.50","62,322.75"
"10998  :  โรงพยาบาลชุมแพ","40","15","143","11","870","1,078","2,644","320","364","6,586,008.50","2,244,447.25","4,341,561.25"
"10999  :  โรงพยาบาลสีชมพู","10","2","11","0","30","53","116","13","13","100,058.50","64,816.00","35,242.50"
"11000  :  โรงพยาบาลน้ำพอง","10","21","27","0","48","85","239","32","36","285,430.00","133,744.50","151,685.50"
"11001  :  โรงพยาบาลอุบลรัตน์","8","4","20","0","53","85","576","11","13","226,493.00","98,886.00","127,607.00"
"11002  :  โรงพยาบาลบ้านไผ่","66","45","88","1","98","298","576","38","38","800,840.74","549,881.97","250,958.77"
"11003  :  โรงพยาบาลเปือยน้อย","2","1","8","0","22","33","91","3","3","42,229.00","30,653.00","11,576.00"
"11004  :  โรงพยาบาลพล","20","9","44","1","57","131","276","18","20","307,679.50","195,136.00","112,543.50"
"11005  :  โรงพยาบาลแวงใหญ่","4","0","13","0","54","71","235","13","15","196,795.00","84,147.00","112,648.00"
"11006  :  โรงพยาบาลแวงน้อย","4","1","13","0","7","25","39","2","2","30,906.00","0.00","30,906.00"
"11007  :  โรงพยาบาลหนองสองห้อง","9","2","27","1","62","101","264","11","12","155,063.00","98,230.55","56,832.45"
"11008  :  โรงพยาบาลภูเวียง","6","4","36","0","61","107","231","3","6","262,354.75","154,807.00","107,547.75"
"11009  :  โรงพยาบาลมัญจาคีรี","5","6","11","1","5","28","45","3","3","55,477.00","45,267.00","10,210.00"
"11010  :  โรงพยาบาลชนบท","6","2","21","0","48","77","194","11","11","134,133.00","81,429.00","52,704.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","5","3","48","0","85","141","304","16","19","292,289.96","228,256.00","64,033.96"
"11012  :  โรงพยาบาลภูผาม่าน","2","3","7","0","10","22","78","5","6","66,778.00","0.00","66,778.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","8","1","54","1","151","215","463","32","36","462,631.75","346,525.00","116,106.75"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","76","110","25","0","11","222","444","19","24","471,947.25","142,243.00","329,704.25"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"14132  :  โรงพยาบาลซำสูง","2","12","28","0","42","84","263","13","18","171,956.00","68,512.00","103,444.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","1","3","1","9","14","46","0","0","12,467.00","6,152.00","6,315.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","1","12","0","0","13","26","0","0","9,918.00","9,002.00","916.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","6","0","7","0","4","17","35","0","0","21,728.50","13,502.00","8,226.50"
"77652  :  โรงพยาบาลโนนศิลา","2","0","6","0","4","12","17","0","0","7,835.00","0.00","7,835.00"
"10671  :  โรงพยาบาลอุดรธานี","208","95","1,793","166","665","2,919","7,722","583","788","56,903,438.50","0.00","56,903,438.50"
"11013  :  โรงพยาบาลกุดจับ","13","1","11","0","45","69","236","9","17","240,827.00","107,260.00","133,567.00"
"11014  :  โรงพยาบาลหนองวัวซอ","15","4","97","2","98","216","531","13","13","338,827.55","239,047.00","99,780.55"
"11015  :  โรงพยาบาลกุมภวาปี","40","26","201","42","414","721","1,936","77","89","2,820,424.93","1,154,002.75","1,666,422.18"
"11016  :  โรงพยาบาลห้วยเกิ้ง","2","3","3","0","3","11","22","0","0","7,595.00","2,115.00","5,480.00"
"11017  :  โรงพยาบาลโนนสะอาด","7","1","10","0","27","45","143","4","6","78,397.50","24,742.50","53,655.00"
"11018  :  โรงพยาบาลหนองหาน","5","13","60","0","90","168","537","26","30","453,203.00","271,346.50","181,856.50"
"11019  :  โรงพยาบาลทุ่งฝน","4","0","18","0","42","64","241","5","8","118,760.85","99,960.50","18,800.35"
"11020  :  โรงพยาบาลไชยวาน","0","1","34","0","20","55","131","3","3","98,762.00","15,687.00","83,075.00"
"11021  :  โรงพยาบาลศรีธาตุ","4","4","15","0","36","58","168","7","7","109,355.00","32,454.00","76,901.00"
"11022  :  โรงพยาบาลวังสามหมอ","16","6","59","0","66","146","412","11","15","260,293.00","141,745.00","118,548.00"
"11023  :  โรงพยาบาลบ้านผือ","25","43","211","6","89","374","1,081","79","84","1,360,299.25","894,936.00","465,363.25"
"11024  :  โรงพยาบาลน้ำโสม","5","3","172","0","154","334","766","55","62","534,246.00","279,878.00","254,368.00"
"11025  :  โรงพยาบาลเพ็ญ","24","12","112","1","136","285","833","54","57","1,011,983.00","415,427.00","596,556.00"
"11026  :  โรงพยาบาลสร้างคอม","4","1","14","0","17","36","155","3","6","63,702.00","47,662.00","16,040.00"
"11027  :  โรงพยาบาลหนองแสง","2","2","17","0","25","46","201","8","8","170,137.00","78,753.00","91,384.00"
"11028  :  โรงพยาบาลนายูง","1","4","109","0","9","123","355","14","15","313,079.00","172,308.00","140,771.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","7","0","44","1","54","106","472","14","32","317,611.00","120,327.00","197,284.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","10","5","52","0","78","145","588","29","38","713,324.00","274,107.50","439,216.50"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","3","1","19","0","9","32","64","1","1","30,686.00","20,130.00","10,556.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","0","129","0","9","139","249","4","4","124,176.00","120,089.50","4,086.50"
"10705  :  โรงพยาบาลเลย","128","29","3,250","11","247","3,655","8,132","1,227","1,398","34,043,136.43","22,549,622.00","11,493,514.43"
"11030  :  โรงพยาบาลนาด้วง","17","1","179","0","81","278","714","27","38","556,960.00","336,778.00","220,182.00"
"11031  :  โรงพยาบาลเชียงคาน","12","5","2,470","4","92","2,580","5,701","348","388","4,559,202.00","3,085,209.00","1,473,993.00"
"11032  :  โรงพยาบาลปากชม","28","2","837","0","46","912","2,713","157","182","2,126,295.50","1,122,935.00","1,003,360.50"
"11033  :  โรงพยาบาลนาแห้ว","2","4","348","0","26","379","1,088","38","46","739,107.25","458,733.00","280,374.25"
"11034  :  โรงพยาบาลภูเรือ","22","19","769","0","61","871","1,832","45","50","1,203,175.00","737,356.00","465,819.00"
"11035  :  โรงพยาบาลท่าลี่","14","1","2,888","1","12","2,914","7,167","423","471","6,172,258.00","3,525,786.00","2,646,472.00"
"11036  :  โรงพยาบาลวังสะพุง","37","25","420","2","130","614","1,413","76","82","1,550,422.00","1,038,874.00","511,548.00"
"11037  :  โรงพยาบาลภูกระดึง","5","4","63","0","48","120","474","20","26","330,828.00","147,887.00","182,941.00"
"11038  :  โรงพยาบาลภูหลวง","1","4","49","0","75","129","465","22","29","415,292.00","108,958.00","306,334.00"
"11039  :  โรงพยาบาลผาขาว","4","6","75","0","49","134","324","14","20","301,680.00","145,469.00","156,211.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","35","13","1,227","1","59","1,334","2,851","188","199","2,558,336.70","2,233,268.00","325,068.70"
"14133  :  โรงพยาบาลเอราวัณ","6","5","210","0","32","249","605","35","46","470,240.00","155,791.00","314,449.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","1","2","126","7","97","233","484","16","19","320,650.00","170,451.00","150,199.00"
"10706  :  โรงพยาบาลหนองคาย","19","7","2,220","28","381","2,649","8,708","580","725","20,588,971.69","14,367,183.30","6,221,788.39"
"11042  :  โรงพยาบาลโพนพิสัย","27","10","881","3","295","1,185","3,090","250","282","4,288,982.60","2,353,151.00","1,935,831.60"
"11044  :  โรงพยาบาลศรีเชียงใหม่","6","4","198","8","46","261","1,424","44","59","1,232,542.00","424,964.50","807,577.50"
"11045  :  โรงพยาบาลสังคม","2","0","563","0","61","626","1,381","102","123","1,289,161.50","799,119.00","490,042.50"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","32","8","3,053","30","137","3,252","7,246","547","625","32,761,736.45","27,073,473.70","5,688,262.75"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21356  :  โรงพยาบาลสระใคร","7","4","24","0","6","41","100","2","2","85,494.00","56,079.00","29,415.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","3","0","45","0","7","55","123","6","7","56,798.60","45,575.00","11,223.60"
"28811  :  โรงพยาบาลเฝ้าไร่","2","1","40","0","13","56","172","2","2","95,060.00","81,065.00","13,995.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","2","99","0","44","145","400","9","10","270,083.00","151,427.00","118,656.00"
"10707  :  โรงพยาบาลมหาสารคาม","126","56","164","13","327","685","1,736","149","158","2,772,915.50","0.00","2,772,915.50"
"11051  :  โรงพยาบาลแกดำ","4","1","6","0","8","19","38","2","2","70,329.00","11,845.00","58,484.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","18","3","50","0","45","116","277","10","13","271,945.75","201,669.25","70,276.50"
"11053  :  โรงพยาบาลกันทรวิชัย","14","2","30","0","35","81","237","12","13","194,228.00","554.00","193,674.00"
"11054  :  โรงพยาบาลเชียงยืน","21","0","18","0","47","86","218","11","13","137,056.60","90.00","136,966.60"
"11055  :  โรงพยาบาลบรบือ","18","13","78","0","71","180","483","37","39","441,982.11","101,292.00","340,690.11"
"11056  :  โรงพยาบาลนาเชือก","7","2","35","1","47","92","299","12","14","209,806.00","116,602.00","93,204.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","13","13","49","1","57","133","323","4","4","214,898.07","78,344.78","136,553.29"
"11058  :  โรงพยาบาลวาปีปทุม","25","2","79","0","44","150","387","18","20","282,607.00","179,292.00","103,315.00"
"11059  :  โรงพยาบาลนาดูน","15","2","8","0","23","48","127","6","6","76,481.00","42,396.50","34,084.50"
"11060  :  โรงพยาบาลยางสีสุราช","5","2","34","1","60","102","342","11","12","153,868.75","22,784.00","131,084.75"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","12","21","13","0","10","56","149","0","0","41,095.00","28,823.00","12,272.00"
"28843  :  โรงพยาบาลชื่นชม","1","0","5","0","30","36","77","0","0","32,518.28","6,565.00","25,953.28"
"10708  :  โรงพยาบาลร้อยเอ็ด","98","80","346","1","314","830","2,283","176","217","8,974,341.84","4,587,606.09","4,386,735.75"
"11061  :  โรงพยาบาลเกษตรวิสัย","18","16","0","0","276","310","1,061","43","49","909,624.36","363,050.00","546,574.36"
"11062  :  โรงพยาบาลปทุมรัตต์","1","4","28","0","27","60","173","9","9","143,331.00","10,244.00","133,087.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","7","1","15","1","1,042","1,065","3,564","80","96","2,369,405.12","101,953.00","2,267,452.12"
"11064  :  โรงพยาบาลธวัชบุรี","7","12","25","0","45","89","197","3","4","125,809.75","49,239.25","76,570.50"
"11065  :  โรงพยาบาลพนมไพร","0","14","30","0","25","69","180","7","8","158,091.25","94,108.00","63,983.25"
"11066  :  โรงพยาบาลโพนทอง","9","14","85","2","213","321","1,002","47","49","1,329,905.35","566,277.00","763,628.35"
"11067  :  โรงพยาบาลโพธิ์ชัย","5","0","19","1","22","44","163","10","12","209,420.94","35,170.00","174,250.94"
"11068  :  โรงพยาบาลหนองพอก","10","3","43","0","82","138","395","15","15","273,433.20","105,703.00","167,730.20"
"11069  :  โรงพยาบาลเสลภูมิ","10","11","45","0","86","151","450","22","31","492,754.56","282,411.00","210,343.56"
"11070  :  โรงพยาบาลสุวรรณภูมิ","19","3","63","0","216","290","680","51","60","894,903.75","381,333.00","513,570.75"
"11071  :  โรงพยาบาลเมืองสรวง","2","0","12","0","1","15","46","2","2","21,185.50","11,291.00","9,894.50"
"11072  :  โรงพยาบาลโพนทราย","3","2","10","0","5","20","48","0","0","15,822.50","6,885.00","8,937.50"
"11073  :  โรงพยาบาลอาจสามารถ","11","6","30","1","27","75","233","7","9","314,664.50","179,306.00","135,358.50"
"11074  :  โรงพยาบาลเมยวดี","2","2","13","0","70","87","282","10","13","162,148.00","0.00","162,148.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","8","5","24","0","78","114","241","12","14","247,350.00","59,071.00","188,279.00"
"11076  :  โรงพยาบาลจังหาร","2","5","5","0","14","26","45","5","7","53,108.00","7,478.00","45,630.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","4","25","0","56","86","238","6","6","122,711.38","30,240.00","92,471.38"
"27989  :  โรงพยาบาลเชียงขวัญ","1","0","7","0","8","16","27","0","0","22,089.00","7,055.00","15,034.00"
"27990  :  โรงพยาบาลหนองฮี","0","1","3","0","6","10","33","1","1","13,329.00","7,307.00","6,022.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","97","34","164","3","1,240","1,535","4,004","252","300","12,026,664.55","2,320,204.00","9,706,460.55"
"11077  :  โรงพยาบาลนามน","7","3","35","1","39","85","335","8","8","191,475.00","106,830.00","84,645.00"
"11078  :  โรงพยาบาลกมลาไสย","7","4","33","0","52","96","400","20","23","274,847.50","167,023.50","107,824.00"
"11079  :  โรงพยาบาลร่องคำ","1","2","1","0","15","19","47","2","2","14,569.00","1,713.00","12,856.00"
"11080  :  โรงพยาบาลเขาวง","6","13","146","0","52","217","567","34","51","547,763.00","318,040.00","229,723.00"
"11081  :  โรงพยาบาลยางตลาด","26","4","59","0","71","160","358","24","32","519,433.10","426,207.00","93,226.10"
"11082  :  โรงพยาบาลห้วยเม็ก","5","2","35","0","18","60","210","8","8","127,802.80","40,543.00","87,259.80"
"11083  :  โรงพยาบาลสหัสขันธ์","0","1","10","0","14","25","106","5","5","87,829.55","30,679.00","57,150.55"
"11084  :  โรงพยาบาลคำม่วง","5","7","30","0","29","70","181","11","13","178,873.40","140,151.50","38,721.90"
"11085  :  โรงพยาบาลท่าคันโท","8","3","23","1","21","56","161","8","10","104,453.88","58,533.00","45,920.88"
"11086  :  โรงพยาบาลหนองกุงศรี","12","8","41","0","55","116","308","28","31","370,772.00","255,732.00","115,040.00"
"11087  :  โรงพยาบาลสมเด็จ","13","4","67","2","45","131","451","27","33","545,197.00","238,851.00","306,346.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2","1","36","1","35","75","242","11","12","151,619.00","46,232.00","105,387.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","12","13","147","0","71","242","874","52","58","1,092,002.50","763,842.00","328,160.50"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","6","0","3","9","24","0","0","10,740.00","3,812.00","6,928.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","3","0","4","7","15","0","0","6,170.50","632.00","5,538.50"
"28790  :  โรงพยาบาลดอนจาน","1","0","9","0","9","19","50","0","0","38,863.00","0.00","38,863.00"
"28791  :  โรงพยาบาลสามชัย","3","0","15","0","20","38","144","4","4","70,893.90","0.00","70,893.90"
"10710  :  โรงพยาบาลสกลนคร","36","35","634","64","488","1,000","3,771","290","293","17,947,262.28","708,378.00","17,238,884.28"
"11089  :  โรงพยาบาลกุสุมาลย์","16","11","39","1","33","100","236","7","7","225,423.00","160,438.00","64,985.00"
"11090  :  โรงพยาบาลกุดบาก","3","0","13","0","5","21","54","3","3","37,399.50","31,186.00","6,213.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8","1","38","0","3","50","189","3","6","141,187.00","38,693.00","102,494.00"
"11092  :  โรงพยาบาลพังโคน","14","15","160","7","138","334","1,062","47","53","1,337,264.00","929,616.00","407,648.00"
"11093  :  โรงพยาบาลวาริชภูมิ","4","0","97","0","46","147","360","1","1","230,227.00","151,489.00","78,738.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","4","2","24","0","11","41","115","1","1","73,995.00","20,799.00","53,196.00"
"11095  :  โรงพยาบาลวานรนิวาส","8","12","178","2","154","352","991","61","66","1,615,230.00","985,289.50","629,940.50"
"11096  :  โรงพยาบาลคำตากล้า","5","2","56","0","103","165","658","22","23","372,589.25","137,189.00","235,400.25"
"11097  :  โรงพยาบาลบ้านม่วง","12","12","81","0","118","223","529","3","3","370,930.50","176,422.00","194,508.50"
"11098  :  โรงพยาบาลอากาศอำนวย","6","4","98","0","69","152","894","39","68","407,769.50","271,905.00","135,864.50"
"11099  :  โรงพยาบาลส่องดาว","4","2","24","0","37","67","212","15","17","160,266.00","84,273.00","75,993.00"
"11100  :  โรงพยาบาลเต่างอย","2","0","39","0","26","67","148","6","6","160,550.00","79,704.00","80,846.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6","2","54","0","14","76","191","3","4","171,035.50","116,460.00","54,575.50"
"11102  :  โรงพยาบาลเจริญศิลป์","3","4","34","0","57","98","278","10","10","199,604.25","113,851.00","85,753.25"
"11103  :  โรงพยาบาลโพนนาแก้ว","2","5","31","0","49","87","218","4","4","115,631.00","40,644.00","74,987.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","19","8","205","7","205","443","1,148","84","93","2,540,810.45","1,610,876.80","929,933.65"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","5","7","27","0","15","54","158","12","17","178,201.00","84,588.00","93,613.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","27","44","3,938","155","525","4,676","10,232","1,045","1,223","26,747,490.08","19,072,934.00","7,674,556.08"
"11104  :  โรงพยาบาลปลาปาก","8","2","112","0","47","169","469","16","16","443,313.25","272,176.25","171,137.00"
"11105  :  โรงพยาบาลท่าอุเทน","9","3","913","8","54","985","2,249","98","111","2,045,697.00","1,374,653.00","671,044.00"
"11106  :  โรงพยาบาลบ้านแพง","9","2","652","7","24","644","1,681","137","165","1,895,741.00","1,631,519.00","264,222.00"
"11107  :  โรงพยาบาลนาทม","13","4","69","0","18","104","295","13","13","306,832.00","213,437.00","93,395.00"
"11108  :  โรงพยาบาลเรณูนคร","10","3","181","2","47","242","728","21","23","766,699.75","504,685.00","262,014.75"
"11109  :  โรงพยาบาลนาแก","7","0","165","2","90","264","588","17","28","728,378.29","422,151.50","306,226.79"
"11110  :  โรงพยาบาลศรีสงคราม","23","5","371","2","355","756","2,369","147","167","2,747,776.20","1,238,537.00","1,509,239.20"
"11111  :  โรงพยาบาลนาหว้า","3","2","23","0","56","84","301","13","19","234,889.43","92,263.00","142,626.43"
"11112  :  โรงพยาบาลโพนสวรรค์","9","4","66","0","33","111","390","12","12","336,984.75","169,196.00","167,788.75"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","26","6","615","20","71","735","1,817","123","144","2,528,148.50","1,767,316.50","760,832.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","2","0","15","0","7","24","89","0","0","39,474.90","619.00","38,855.90"
"10712  :  โรงพยาบาลมุกดาหาร","58","43","4,733","105","729","5,648","12,765","1,626","1,913","38,392,056.85","30,185,710.60","8,206,346.25"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2","6","76","1","59","144","487","23","28","288,682.00","166,385.00","122,297.00"
"11114  :  โรงพยาบาลดอนตาล","0","0","328","0","33","354","1,051","63","74","692,728.76","280,191.50","412,537.26"
"11115  :  โรงพยาบาลดงหลวง","0","0","13","0","35","48","133","9","9","131,974.00","74,863.00","57,111.00"
"11116  :  โรงพยาบาลคำชะอี","9","18","92","1","67","187","698","25","31","664,473.51","160,723.00","503,750.51"
"11117  :  โรงพยาบาลหว้านใหญ่","4","0","287","0","67","358","913","45","57","538,929.50","352,506.00","186,423.50"
"11118  :  โรงพยาบาลหนองสูง","0","5","90","0","19","111","333","17","27","376,795.60","191,532.00","185,263.60"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","20,494","56","128","14","8,092","28,732","63,183","4,313","5,577","196,953,885.00","16,607,761.00","180,346,124.00"
"11119  :  โรงพยาบาลจอมทอง","1,562","36","16","1","106","1,692","3,840","194","261","4,585,319.00","1,907,619.00","2,677,700.00"
