"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","249","53","19","30","0","1","31","50","15","75","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","24","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","57","3","3"
"10706  :  โรงพยาบาลหนองคาย","1,268","1","0","190","0","0","1","1","0","50","0","0","151","0","0","0","0","0","18","0","0","0","0","0","3","0","0","56","0","0","1","0","0","106","0","0","3","0","0","1","0","0","337","0","0","0","0","0","4","0","0","535","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","710","0","5","227","0","0","1","0","0","61","0","0","159","0","0","4","0","0","35","0","0","2","0","0","5","0","0","10","0","0","2","0","0","118","0","0","1","0","0","0","0","0","141","0","1","0","0","0","2","0","0","119","0","4"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,139","14","14","84","0","0","38","14","13","3","0","0","250","0","0","11","0","0","37","0","0","6","0","0","1","0","0","27","0","0","2","0","0","188","0","0","1","0","0","0","0","0","531","0","0","1","0","0","5","0","0","227","0","1"
"11045  :  โรงพยาบาลสังคม","1,301","78","667","78","2","12","57","49","41","0","0","72","485","0","173","26","0","1","46","0","1","10","0","4","8","0","7","330","0","149","1","0","3","270","0","91","1","0","2","4","0","0","471","1","113","8","0","1","4","0","2","198","26","253"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","616","1","259","0","0","6","0","0","0","5","0","0","94","0","50","14","0","0","61","0","0","3","0","6","1","0","4","16","0","7","0","0","3","14","0","29","0","0","2","0","0","2","501","0","43","0","0","0","0","0","9","16","1","151"
"14558  :  โรงพยาบาลพิสัยเวช","850","0","0","5","0","0","11","0","0","64","0","0","170","0","0","4","0","0","8","0","0","2","0","0","1","0","0","21","0","0","0","0","0","150","0","0","1","0","0","0","0","0","383","0","0","1","0","0","5","0","0","211","0","0"
"21356  :  โรงพยาบาลสระใคร","164","0","0","0","0","0","0","0","0","0","0","0","40","0","0","1","0","0","11","0","0","3","0","0","0","0","0","21","0","0","1","0","0","29","0","0","0","0","0","0","0","0","119","0","0","0","0","0","0","0","0","5","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","148","2","0","38","0","0","0","2","0","0","0","0","14","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","70","0","0","0","0","0","1","0","0","25","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","1,493","415","149","143","3","6","233","253","110","3","0","0","159","20","3","11","14","0","74","10","0","12","1","0","15","0","1","9","0","0","1","0","0","50","6","1","16","0","1","0","0","0","86","53","0","1","0","0","15","0","0","853","86","30"
"11051  :  โรงพยาบาลแกดำ","737","21","41","141","1","0","29","20","20","73","0","0","190","0","16","4","0","0","8","0","0","5","0","0","5","0","0","20","0","1","1","0","0","177","0","16","0","0","0","1","0","0","215","0","2","0","0","0","2","0","0","87","0","3"
"11052  :  โรงพยาบาลโกสุมพิสัย","854","104","207","158","3","1","78","93","50","9","0","10","45","0","64","4","0","19","8","0","19","1","0","1","2","0","2","6","0","4","0","0","0","38","0","8","0","0","1","0","0","0","502","0","72","1","0","0","0","0","1","61","8","9"
"11053  :  โรงพยาบาลกันทรวิชัย","934","17","8","30","0","0","20","14","7","0","0","0","360","0","0","13","0","0","58","0","0","4","0","0","12","0","0","86","0","0","0","0","0","285","0","0","0","0","0","0","0","0","413","0","0","0","0","0","2","0","0","109","3","1"
"11054  :  โรงพยาบาลเชียงยืน","5,810","0","232","177","0","0","26","0","15","113","0","1","945","0","92","5","0","0","59","0","0","14","0","3","68","0","6","97","0","8","2","0","0","825","0","89","3","0","0","2","0","0","2,702","0","55","17","0","0","25","0","2","1,805","0","67"
"11055  :  โรงพยาบาลบรบือ","1,028","111","258","95","1","0","101","108","64","14","0","0","108","0","106","3","0","4","17","0","4","4","0","0","2","0","3","10","0","18","0","0","0","90","0","92","0","0","0","0","0","0","503","0","67","0","0","0","2","0","0","205","2","21"
"11056  :  โรงพยาบาลนาเชือก","531","15","19","101","3","0","25","5","18","50","0","0","74","0","0","0","0","0","8","0","0","3","0","0","8","0","0","13","0","0","0","0","0","57","0","0","0","0","0","0","0","0","211","0","0","0","0","0","0","0","0","70","7","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","872","6","0","177","0","0","0","5","0","118","0","0","175","1","0","0","0","0","10","0","0","5","0","0","11","0","0","53","0","0","0","0","0","158","1","0","0","0","0","0","0","0","173","0","0","1","0","0","2","0","0","226","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","1,504","0","1","249","0","0","21","0","0","134","0","0","308","0","0","15","0","0","112","0","0","6","0","0","13","0","0","66","0","0","2","0","0","181","0","0","0","0","0","0","0","0","568","0","0","7","0","0","2","0","0","215","0","1"
"11059  :  โรงพยาบาลนาดูน","244","16","112","0","0","22","23","15","10","0","0","0","71","0","6","0","0","0","8","0","0","0","0","1","1","0","0","20","0","1","0","0","0","57","0","3","0","0","0","1","0","0","96","0","1","0","0","0","3","0","4","51","1","69"
"11060  :  โรงพยาบาลยางสีสุราช","89","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","763","0","232","224","0","0","0","0","0","11","0","0","87","0","37","0","0","0","8","0","0","2","0","0","2","0","1","27","0","1","0","0","0","70","0","33","0","0","1","0","0","2","310","0","108","0","0","2","0","0","0","131","0","85"
"24704  :  โรงพยาบาลกุดรัง","334","2","144","0","0","34","20","1","25","253","0","9","29","0","15","0","0","0","2","0","0","0","0","0","0","0","0","5","0","3","1","0","0","26","0","13","2","0","0","0","0","0","22","0","20","0","0","0","0","0","0","10","1","41"
"28843  :  โรงพยาบาลชื่นชม","535","10","99","64","1","0","19","9","11","106","0","0","91","0","44","3","0","1","6","0","1","0","0","1","0","0","2","2","0","4","0","0","0","86","0","43","0","0","0","0","0","1","190","0","32","0","0","0","0","0","0","65","0","12"
"10708  :  โรงพยาบาลร้อยเอ็ด","180","155","63","71","4","2","32","133","45","0","0","0","7","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","0","1","4","0","2","0","0","0","1","0","0","0","0","0","0","1","0","69","17","12"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,129","96","126","100","0","4","42","94","108","20","0","0","205","0","4","1","0","0","19","0","0","1","0","0","1","0","0","58","0","0","0","0","0","175","0","1","2","0","1","1","0","0","627","0","1","3","0","0","0","0","0","132","2","9"
"11062  :  โรงพยาบาลปทุมรัตต์","398","4","0","2","0","0","6","4","0","0","0","0","135","0","0","3","0","0","6","0","0","0","0","0","1","0","0","1","0","0","0","0","0","127","0","0","0","0","0","0","0","0","204","0","0","0","0","0","2","0","0","49","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,076","16","263","96","7","0","7","0","6","75","0","0","239","1","34","23","0","0","115","0","0","11","0","3","6","0","2","5","0","2","3","0","5","105","1","26","0","0","1","5","0","0","443","0","68","5","1","0","1","0","4","210","7","151"
"11064  :  โรงพยาบาลธวัชบุรี","642","1","81","46","0","3","8","0","9","0","0","0","247","0","23","16","0","5","41","0","5","3","0","0","3","0","1","41","0","5","0","0","0","206","0","13","0","0","0","1","0","1","296","1","41","0","0","0","2","0","0","43","0","5"
"11065  :  โรงพยาบาลพนมไพร","440","69","22","74","1","0","54","57","20","0","0","0","73","0","1","3","0","0","18","0","0","3","0","0","3","0","0","8","0","0","0","0","0","56","0","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","53","11","1"
"11066  :  โรงพยาบาลโพนทอง","1,954","196","652","247","4","16","96","132","78","152","0","19","689","1","203","27","0","3","79","0","3","47","0","8","42","0","6","106","0","26","1","0","2","542","1","184","0","0","0","4","0","13","574","0","307","1","0","1","1","0","1","194","59","27"
"11067  :  โรงพยาบาลโพธิ์ชัย","372","39","107","64","0","0","44","34","25","12","0","0","83","0","68","4","0","0","25","0","0","1","0","2","0","0","2","2","0","5","0","0","1","55","0","66","2","0","0","0","0","2","109","0","2","1","0","0","0","0","0","59","5","12"
"11068  :  โรงพยาบาลหนองพอก","134","0","14","1","0","1","7","0","6","0","0","0","58","0","1","0","0","0","5","0","0","4","0","0","5","0","0","51","0","0","0","0","0","49","0","0","1","0","0","2","0","0","58","0","2","0","0","0","0","0","0","10","0","4"
"11069  :  โรงพยาบาลเสลภูมิ","1,291","18","88","272","0","1","24","16","68","92","0","0","316","0","0","6","0","0","62","0","0","11","0","0","11","0","0","22","0","0","1","0","0","236","0","0","5","0","0","0","0","0","542","2","12","0","0","0","0","0","0","45","0","7"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,875","137","150","197","3","2","161","125","108","174","0","1","365","0","1","14","0","0","99","0","0","8","0","0","29","0","0","13","0","0","0","0","0","236","0","1","0","0","0","0","0","0","677","0","2","2","0","0","7","0","0","292","9","36"
"11071  :  โรงพยาบาลเมืองสรวง","92","0","0","0","0","0","0","0","0","0","0","0","31","0","0","1","0","0","3","0","0","0","0","0","0","0","0","2","0","0","1","0","0","27","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","14","0","0"
"11072  :  โรงพยาบาลโพนทราย","537","1","6","51","0","1","0","0","0","0","0","0","214","0","1","5","0","0","31","0","0","24","0","0","21","0","0","141","0","0","1","0","0","140","0","0","0","0","0","7","0","0","200","0","0","0","0","0","0","0","0","72","1","4"
"11073  :  โรงพยาบาลอาจสามารถ","500","0","0","105","0","0","5","0","0","0","0","0","155","0","0","1","0","0","15","0","0","6","0","0","13","0","0","1","0","0","0","0","0","133","0","0","0","0","0","0","0","0","164","0","0","0","0","0","0","0","0","71","0","0"
"11074  :  โรงพยาบาลเมยวดี","331","2","12","17","0","0","14","2","12","0","0","0","113","0","0","0","0","0","2","0","0","1","0","0","0","0","0","17","0","0","0","0","0","112","0","0","0","0","0","1","0","0","148","0","0","0","0","0","0","0","0","39","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","333","0","2","58","0","0","14","0","1","1","0","0","94","0","1","0","0","0","3","0","0","2","0","0","2","0","0","3","0","0","0","0","0","91","0","1","0","0","0","0","0","0","96","0","0","0","0","0","1","0","0","69","0","0"
"11076  :  โรงพยาบาลจังหาร","825","11","3","108","1","0","15","9","1","16","0","0","185","0","0","2","0","0","19","0","0","3","0","0","11","0","0","9","0","0","0","0","0","162","0","0","0","0","0","0","0","0","226","0","2","0","0","0","1","0","0","274","1","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","52","0","0","0","0","0","0","0","0","1","0","0","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","17","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","302","45","1","2","1","0","9","3","1","46","0","0","90","1","0","0","0","0","1","1","0","0","0","0","2","0","0","2","0","0","1","0","0","87","0","0","0","0","0","0","0","0","115","0","0","4","0","0","1","0","0","35","40","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","232","44","20","47","0","0","5","0","1","0","0","0","37","12","1","0","0","0","0","0","0","1","0","0","2","0","1","1","2","0","0","0","0","35","12","0","0","0","0","0","0","0","39","23","4","0","0","0","2","0","0","102","9","14"
"27990  :  โรงพยาบาลหนองฮี","156","16","168","5","0","42","18","15","20","1","0","0","26","0","7","0","0","0","5","0","0","1","0","0","1","0","1","3","0","1","1","0","0","18","0","4","0","0","0","0","0","0","84","0","22","1","0","0","1","0","0","20","1","77"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,439","3","70","325","0","2","1","1","0","0","0","0","100","1","10","2","0","1","9","0","1","1","0","0","2","1","1","8","0","1","0","0","0","86","1","8","0","0","0","1","0","0","551","0","12","6","0","0","0","0","1","456","1","45"
"11077  :  โรงพยาบาลนามน","864","1","110","100","0","0","21","1","0","0","0","0","199","0","14","7","0","1","49","0","1","3","0","0","1","0","0","4","0","1","1","0","0","147","0","7","0","0","0","2","0","1","469","0","11","0","0","0","2","0","2","73","0","83"
"11078  :  โรงพยาบาลกมลาไสย","1,710","24","0","203","1","0","16","7","0","28","0","0","287","3","0","10","0","0","48","1","0","5","0","0","24","1","0","59","0","0","3","0","0","194","2","0","0","0","0","18","0","0","902","0","0","1","0","0","2","0","0","271","13","0"
"11079  :  โรงพยาบาลร่องคำ","473","12","37","38","1","0","0","0","0","57","0","2","144","6","3","3","0","0","7","0","0","3","0","0","7","0","0","35","1","0","1","0","2","131","6","0","0","0","0","0","0","0","191","5","29","0","0","1","1","0","0","42","0","2"
"11080  :  โรงพยาบาลเขาวง","923","0","0","163","0","0","0","0","0","65","0","0","188","0","0","4","0","0","26","0","0","2","0","0","8","0","0","35","0","0","0","0","0","149","0","0","0","0","0","0","0","0","365","0","0","2","0","0","3","0","0","137","0","0"
"11081  :  โรงพยาบาลยางตลาด","3,685","2","803","280","0","26","3","0","0","1","1","0","1,015","0","108","49","0","0","141","0","0","37","0","2","11","0","5","693","0","72","0","0","1","841","0","73","0","0","1","0","0","2","1,803","0","266","19","0","3","4","0","8","560","1","392"
"11082  :  โรงพยาบาลห้วยเม็ก","329","11","47","78","0","0","19","11","15","76","0","0","20","0","11","5","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","15","0","11","0","0","0","0","0","0","90","0","10","0","0","0","0","0","1","46","0","10"
"11083  :  โรงพยาบาลสหัสขันธ์","913","25","44","44","1","0","31","22","23","94","0","0","148","0","1","0","0","0","22","0","0","2","0","0","4","0","0","32","0","0","1","0","0","120","0","1","0","0","0","3","0","0","503","0","7","1","0","0","3","0","0","89","2","13"
"11084  :  โรงพยาบาลคำม่วง","796","61","108","96","2","1","60","54","20","16","0","0","133","0","28","2","0","1","10","0","1","2","0","2","3","0","0","25","0","2","0","0","0","120","0","13","0","0","1","0","0","0","338","1","5","0","0","0","8","0","0","145","4","54"
"11085  :  โรงพยาบาลท่าคันโท","794","0","1","98","0","0","1","0","0","70","0","1","191","0","0","3","0","0","6","0","0","5","0","0","3","0","0","3","0","0","0","0","0","185","0","0","0","0","0","0","0","0","213","0","0","2","0","0","3","0","0","216","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","478","0","0","121","0","0","0","0","0","0","0","0","110","0","0","2","0","0","3","0","0","0","0","0","3","0","0","8","0","0","0","0","0","105","0","0","0","0","0","0","0","0","100","0","0","1","0","0","2","0","0","144","0","0"
"11087  :  โรงพยาบาลสมเด็จ","815","60","73","175","2","2","81","57","69","1","1","0","98","0","0","9","0","0","24","0","0","1","0","0","0","0","0","7","0","0","0","0","0","71","0","0","0","0","0","0","0","0","364","0","0","0","0","0","0","0","0","96","0","2"
"11088  :  โรงพยาบาลห้วยผึ้ง","826","3","5","53","0","0","20","3","2","0","0","0","377","0","1","19","0","0","65","0","0","6","0","0","8","0","0","207","0","0","0","0","0","274","0","0","1","0","0","13","0","0","271","0","0","3","0","0","2","0","0","100","0","2"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,256","60","504","376","3","1","112","54","47","20","0","0","218","0","91","11","0","0","69","0","0","5","0","6","2","0","1","31","0","44","0","0","0","93","0","46","0","0","3","38","0","19","295","1","93","5","0","0","4","0","5","226","2","267"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","116","0","11","68","0","0","6","0","7","0","0","2","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","2","1","0","0","0","0","0","36","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","307","0","170","48","0","3","26","0","5","8","0","0","95","0","34","1","0","0","6","0","0","0","0","0","1","0","0","14","0","4","0","0","0","90","0","32","0","0","1","0","0","0","98","0","62","0","0","0","1","0","2","31","0","64"
"28790  :  โรงพยาบาลดอนจาน","78","27","10","53","0","0","14","23","10","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0"
"28791  :  โรงพยาบาลสามชัย","298","18","14","45","1","0","26","16","14","22","0","0","60","0","0","0","0","0","8","0","0","4","0","0","1","0","0","14","0","0","0","0","0","50","0","0","0","0","0","0","0","0","80","0","0","0","0","0","1","0","0","64","1","0"
"10710  :  โรงพยาบาลสกลนคร","13","15","13","1","1","0","12","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2"
"11089  :  โรงพยาบาลกุสุมาลย์","381","8","129","44","0","0","48","6","38","97","2","52","12","0","2","0","0","0","0","0","0","5","0","0","2","0","0","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","151","0","37"
"11090  :  โรงพยาบาลกุดบาก","639","30","30","41","0","0","50","28","25","1","0","0","124","0","1","0","0","0","17","0","0","1","0","0","6","0","0","4","0","0","0","0","0","105","0","0","0","0","0","0","0","1","346","0","0","0","0","0","3","0","0","74","2","4"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","725","0","5","8","0","0","4","0","5","0","0","0","166","0","0","2","0","0","22","0","0","6","0","0","4","0","0","10","0","0","0","0","0","142","0","0","0","0","0","0","0","0","371","0","0","2","0","0","2","0","0","172","0","0"
"11092  :  โรงพยาบาลพังโคน","1,484","97","20","150","1","0","13","19","18","0","0","0","309","8","0","13","0","0","27","0","0","9","0","0","20","2","0","80","3","0","1","0","0","241","7","0","4","0","0","2","0","0","487","8","0","4","1","0","16","0","0","505","60","2"
"11093  :  โรงพยาบาลวาริชภูมิ","337","93","10","56","47","0","31","30","5","66","0","0","38","1","1","3","0","0","8","0","0","1","0","0","1","0","0","1","0","0","1","0","0","26","1","1","1","0","0","0","0","0","105","2","0","0","0","0","2","0","0","39","13","4"
"11094  :  โรงพยาบาลนิคมน้ำอูน","423","1","8","23","0","0","14","0","6","2","0","0","112","0","0","6","0","0","18","0","0","1","0","0","5","0","0","7","0","0","0","0","0","94","0","0","0","0","0","0","0","0","222","0","0","0","0","0","0","0","0","50","1","2"
"11095  :  โรงพยาบาลวานรนิวาส","414","225","54","95","7","1","75","63","52","0","2","0","15","40","0","0","1","0","6","15","0","0","4","0","0","1","0","0","1","0","0","0","0","9","25","0","0","0","0","0","0","0","2","47","0","0","0","0","0","0","0","227","66","1"
"11096  :  โรงพยาบาลคำตากล้า","504","5","12","93","0","0","14","5","7","0","0","0","113","0","1","1","0","0","15","0","0","0","0","0","7","0","0","7","0","0","0","0","0","93","0","1","2","0","0","0","0","0","215","0","0","0","0","0","0","0","0","69","0","4"
"11097  :  โรงพยาบาลบ้านม่วง","277","4","1","147","1","0","5","3","1","0","0","0","41","0","0","4","0","0","32","0","0","2","0","0","2","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","51","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,618","56","174","121","1","1","66","46","78","19","1","3","576","1","70","22","0","1","298","0","1","16","0","0","28","0","0","184","0","1","3","0","1","187","1","1","9","0","2","28","0","0","646","1","8","2","0","0","0","0","0","188","6","14"
"11099  :  โรงพยาบาลส่องดาว","762","15","9","51","0","0","13","14","8","121","0","0","205","0","0","2","0","0","12","0","0","11","0","0","11","0","0","61","0","0","0","0","0","180","0","0","0","0","0","0","0","0","233","0","0","0","0","0","0","0","0","139","1","1"
"11100  :  โรงพยาบาลเต่างอย","159","0","33","0","0","0","13","0","27","0","0","0","65","0","1","2","0","0","21","0","0","3","0","0","1","0","0","14","0","0","1","0","0","46","0","0","0","0","0","9","0","0","63","0","0","0","0","0","0","0","0","18","0","5"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","4","1","6","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"11102  :  โรงพยาบาลเจริญศิลป์","1,286","62","58","136","1","0","42","47","43","118","0","0","472","2","2","14","0","0","100","0","0","15","1","1","24","1","0","39","0","0","0","0","0","357","1","1","0","0","0","0","0","0","399","4","0","3","0","0","0","0","0","116","8","13"
"11103  :  โรงพยาบาลโพนนาแก้ว","448","2","4","60","0","0","4","2","4","63","0","0","92","0","0","0","0","0","23","0","0","1","0","0","4","0","0","3","0","0","0","0","0","69","0","0","0","0","0","0","0","0","181","0","0","1","0","0","0","0","0","47","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,296","14","25","324","0","1","22","13","16","77","0","0","247","0","1","6","0","0","37","0","0","1","0","0","3","0","0","6","0","1","0","0","0","210","0","1","0","0","0","0","0","0","493","0","6","2","0","0","3","0","0","128","1","1"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","341","0","0","0","0","0","0","0","0","0","0","0","38","0","0","1","0","0","2","0","0","1","0","0","4","0","0","2","0","0","0","0","0","31","0","0","2","0","0","0","0","0","258","0","0","3","0","0","0","0","0","42","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","915","11","14","100","0","0","29","10","13","3","0","0","189","0","0","11","0","0","122","0","0","4","0","0","14","0","0","13","0","0","1","0","0","58","0","0","0","0","0","0","0","0","194","0","0","1","0","0","6","0","0","393","1","1"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","1,504","11","42","274","0","0","3","0","0","6","0","0","120","1","8","3","0","1","39","0","1","1","0","0","2","0","0","0","0","0","0","0","1","81","1","5","0","0","0","0","0","0","280","2","0","1","0","0","1","0","0","819","8","34"
"11104  :  โรงพยาบาลปลาปาก","1,981","0","1","53","0","0","0","0","0","3","0","0","771","0","0","12","0","0","78","0","0","28","0","0","1","0","0","104","0","0","0","0","0","683","0","0","0","0","0","1","0","0","758","0","0","16","0","0","2","0","0","378","0","1"
"11105  :  โรงพยาบาลท่าอุเทน","507","12","94","43","0","0","61","12","12","18","0","0","92","0","15","3","0","0","18","0","0","0","0","0","1","0","0","4","0","2","0","0","0","71","0","6","1","0","0","0","0","6","253","0","61","1","0","0","2","0","0","37","0","6"
"11106  :  โรงพยาบาลบ้านแพง","2,548","17","35","74","0","0","43","14","35","179","1","0","684","0","0","8","0","0","125","0","0","3","0","0","20","0","0","68","0","0","0","0","0","557","0","0","0","0","0","3","0","0","1,283","0","0","1","0","0","3","0","0","281","2","0"
"11107  :  โรงพยาบาลนาทม","249","0","606","31","0","8","2","0","0","0","0","0","89","0","253","15","0","1","74","0","1","1","0","5","1","0","15","0","0","28","0","0","0","17","0","232","0","0","4","0","0","2","69","0","238","0","0","1","0","0","2","58","0","104"
"11108  :  โรงพยาบาลเรณูนคร","445","2","184","6","0","44","3","1","2","3","0","1","188","0","29","1","0","0","17","0","0","2","0","0","15","0","2","23","0","0","0","0","0","143","0","20","14","0","2","0","0","0","180","0","28","0","0","0","23","0","0","42","1","80"
"11109  :  โรงพยาบาลนาแก","1,104","32","51","63","0","0","63","32","51","100","0","0","233","0","0","5","0","0","13","0","0","0","0","0","0","0","0","2","0","0","1","0","0","116","0","0","0","0","0","107","0","0","516","0","0","1","0","0","4","0","0","124","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","2,360","132","660","116","0","0","92","87","47","74","3","9","857","10","331","74","1","1","226","0","1","2","0","4","6","0","11","140","0","39","0","0","0","592","9","315","3","0","2","0","0","0","976","21","264","1","0","1","4","0","0","240","11","8"
"11111  :  โรงพยาบาลนาหว้า","659","1","56","122","0","0","6","1","0","109","0","0","163","0","18","11","0","0","94","0","0","0","0","1","0","0","0","5","0","3","0","0","0","75","0","12","0","0","0","5","0","0","158","0","8","0","0","0","1","0","1","100","0","29"
"11112  :  โรงพยาบาลโพนสวรรค์","2,439","108","16","97","1","0","76","100","16","10","0","0","1,312","0","0","58","0","0","277","0","0","0","0","0","3","0","0","98","0","0","0","0","0","992","0","0","1","0","0","10","0","0","841","0","0","3","0","0","2","0","0","98","7","0"
