"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"11042  :  โรงพยาบาลโพนพิสัย","450","0","5","190","0","0","1","0","0","65","0","0","41","0","1","5","0","0","16","0","0","0","0","0","5","0","0","5","0","0","3","0","0","21","0","1","2","0","0","0","0","0","99","0","1","1","0","0","0","0","0","53","0","3"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,159","0","56","61","0","1","17","0","16","5","0","0","233","0","5","8","0","0","24","0","0","9","0","0","2","0","0","18","0","1","1","0","0","185","0","1","2","0","0","2","0","0","451","0","10","1","0","0","8","0","1","383","0","23"
"11045  :  โรงพยาบาลสังคม","1,313","1","219","49","0","11","80","1","34","0","0","0","482","0","54","18","0","1","38","0","1","7","0","3","2","0","1","199","0","41","0","0","0","330","0","18","2","0","0","5","0","1","444","0","40","9","0","0","3","0","0","246","0","80"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","21","0","1,098","5","0","4","0","0","0","0","0","5","3","0","267","0","0","3","0","0","3","0","0","6","0","0","13","2","0","36","0","0","6","1","0","202","0","0","3","0","0","1","4","0","706","0","0","1","0","0","6","9","0","109"
"14558  :  โรงพยาบาลพิสัยเวช","615","0","24","0","0","0","7","0","1","0","0","17","200","0","0","4","0","0","11","0","0","0","0","0","1","0","0","2","0","0","0","0","0","180","0","0","0","0","0","12","0","0","281","0","0","4","0","0","3","0","0","120","0","6"
"21356  :  โรงพยาบาลสระใคร","104","0","87","0","0","0","1","0","1","0","0","15","23","0","16","1","0","1","4","0","1","1","0","0","0","0","1","13","0","8","1","0","1","17","0","9","0","0","0","0","0","0","61","0","49","0","0","0","0","0","0","19","0","6"
"28778  :  โรงพยาบาลโพธิ์ตาก","100","0","7","31","0","0","4","0","1","0","0","0","17","0","0","0","0","0","4","0","0","1","0","0","0","0","0","2","0","0","1","0","0","10","0","0","1","0","0","0","0","0","24","0","6","0","0","0","0","0","0","24","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","7"
"10707  :  โรงพยาบาลมหาสารคาม","1,385","151","119","180","1","0","156","141","93","1","0","0","131","0","6","2","0","1","58","0","1","8","0","0","14","0","0","8","0","0","1","0","1","59","0","2","0","0","1","0","0","0","8","0","1","0","0","0","11","0","0","898","9","19"
"11051  :  โรงพยาบาลแกดำ","778","0","19","115","0","0","9","0","19","0","0","0","201","0","0","7","0","0","8","0","0","6","0","0","7","0","0","12","0","0","0","0","0","183","0","0","0","0","0","0","0","0","307","0","0","0","0","0","3","0","0","143","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","974","127","273","97","0","4","108","122","73","43","0","68","61","0","8","9","0","1","21","0","1","5","0","0","4","0","0","8","0","2","0","0","0","35","0","6","0","0","1","1","0","0","533","0","103","4","0","0","1","0","1","127","5","16"
"11053  :  โรงพยาบาลกันทรวิชัย","1,125","0","8","6","0","0","24","0","7","1","0","0","491","0","0","23","0","0","59","0","0","6","0","0","20","0","0","165","0","0","0","0","0","365","0","0","0","0","0","0","0","0","522","0","0","1","0","0","3","0","0","77","0","1"
"11054  :  โรงพยาบาลเชียงยืน","5,788","0","34","52","0","2","45","0","8","35","0","0","1,438","0","2","12","0","0","103","0","0","11","0","0","40","0","0","93","0","0","2","0","1","1,302","0","1","1","0","0","1","0","0","2,772","0","3","14","0","0","20","0","0","1,412","0","19"
"11055  :  โรงพยาบาลบรบือ","5,030","0","26","171","0","0","10","0","23","73","0","0","1,072","0","0","27","0","0","209","0","0","16","0","0","29","0","0","137","0","0","2","0","0","828","0","0","6","0","0","1","0","0","3,133","0","0","9","0","0","2","0","0","560","0","3"
"11056  :  โรงพยาบาลนาเชือก","267","0","9","4","0","0","0","0","9","0","0","0","106","0","0","2","0","0","6","0","0","1","0","0","10","0","0","17","0","0","0","0","0","98","0","0","0","0","0","1","0","0","110","0","0","0","0","0","1","0","0","46","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","931","4","110","183","0","0","37","2","9","0","0","89","336","0","6","7","0","0","29","0","0","9","0","0","33","0","1","32","0","1","0","0","0","244","0","2","0","0","0","45","0","3","225","1","3","0","0","0","0","0","0","150","1","3"
"11058  :  โรงพยาบาลวาปีปทุม","1,104","0","106","208","0","0","17","0","0","71","0","0","226","0","45","17","0","0","121","0","0","5","0","0","6","0","2","45","0","29","0","0","0","84","0","30","0","0","0","2","0","0","389","0","60","3","0","0","1","0","0","189","0","1"
"11059  :  โรงพยาบาลนาดูน","458","13","15","13","0","1","33","13","11","14","0","0","79","0","0","0","0","0","8","0","0","1","0","0","0","0","0","29","0","0","1","0","0","67","0","0","0","0","0","0","0","0","250","0","1","0","0","0","5","0","0","64","0","2"
"11060  :  โรงพยาบาลยางสีสุราช","428","0","0","59","0","0","1","0","0","0","0","0","75","0","0","0","0","0","5","0","0","0","0","0","6","0","0","4","0","0","0","0","0","68","0","0","0","0","0","0","0","0","216","0","0","0","0","0","3","0","0","74","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","585","0","2","178","0","1","0","0","0","1","0","0","44","0","0","2","0","0","6","0","0","0","0","0","1","0","0","4","0","0","0","0","0","34","0","0","1","0","0","1","0","0","176","0","1","2","0","0","2","0","0","182","0","0"
"24704  :  โรงพยาบาลกุดรัง","409","0","1","47","0","0","20","0","0","257","0","0","24","0","0","3","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","17","0","0","0","0","0","0","0","0","31","0","0","0","0","0","1","0","0","29","0","1"
"28843  :  โรงพยาบาลชื่นชม","54","0","175","28","0","4","1","0","11","1","0","1","3","0","82","0","0","3","0","0","3","0","0","2","0","0","6","0","0","14","0","0","0","3","0","77","0","0","0","0","0","0","3","0","62","0","0","0","2","0","1","16","0","14"
"10708  :  โรงพยาบาลร้อยเอ็ด","98","0","49","3","0","0","58","0","0","1","0","0","28","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","28","0","0","0","0","45","0","0","2","0","0","0","0","0","0","8","0","2"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,219","62","123","61","0","14","134","62","57","32","0","0","239","0","9","3","0","0","28","0","0","3","0","1","1","0","0","63","0","7","0","0","0","208","0","3","2","0","0","0","0","0","646","0","3","1","0","0","1","0","0","105","0","40"
"11062  :  โรงพยาบาลปทุมรัตต์","505","0","20","76","0","0","1","0","0","0","0","0","156","0","2","2","0","0","4","0","0","1","0","0","0","0","0","9","0","0","2","0","0","151","0","2","0","0","0","0","0","0","209","0","2","0","0","0","0","0","0","63","0","16"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","764","40","4","50","0","3","4","38","0","5","0","0","189","0","0","22","0","0","92","0","0","6","0","0","5","0","0","4","0","0","0","0","0","57","0","0","0","0","0","20","0","0","340","0","1","2","0","0","5","0","0","169","2","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,120","47","68","53","2","3","0","1","0","1","0","0","446","1","17","22","0","1","52","0","1","4","0","0","4","0","1","131","0","11","4","0","0","393","1","11","3","0","0","3","0","1","583","17","42","2","0","0","2","1","0","33","25","6"
"11065  :  โรงพยาบาลพนมไพร","505","32","1","42","0","0","107","32","1","0","0","0","89","0","0","1","0","0","10","0","0","0","0","0","3","0","0","9","0","0","2","0","0","78","0","0","0","0","0","2","0","0","192","0","0","0","0","0","0","0","0","75","0","0"
"11066  :  โรงพยาบาลโพนทอง","764","0","65","127","0","0","24","0","53","60","0","0","143","0","1","9","0","0","16","0","0","11","0","0","7","0","0","17","0","0","1","0","0","115","0","0","0","0","0","1","0","0","307","0","0","1","0","0","2","0","0","100","0","11"
"11067  :  โรงพยาบาลโพธิ์ชัย","328","0","62","50","0","0","0","0","0","51","0","1","101","0","7","0","0","0","1","0","0","2","0","0","3","0","2","5","0","0","2","0","0","99","0","4","0","0","0","1","0","0","74","0","50","0","0","0","0","0","0","52","0","4"
"11068  :  โรงพยาบาลหนองพอก","543","0","42","1","0","0","0","0","0","0","0","0","144","0","8","2","0","0","13","0","0","12","0","0","17","0","0","120","0","6","1","0","0","95","0","1","0","0","2","0","0","0","326","0","8","1","0","0","0","0","0","71","0","26"
"11069  :  โรงพยาบาลเสลภูมิ","1,024","95","144","162","0","22","130","93","87","101","0","0","92","0","7","0","0","1","40","0","1","3","0","3","1","0","0","4","0","2","3","0","0","49","0","3","1","0","0","1","0","0","486","0","22","0","0","0","0","0","0","53","2","6"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,692","129","335","166","1","7","192","126","101","212","0","64","327","0","66","10","0","2","96","0","2","7","0","3","16","0","4","14","0","4","0","0","1","213","0","24","0","0","1","0","0","36","548","1","46","1","0","0","4","0","0","242","1","51"
"11071  :  โรงพยาบาลเมืองสรวง","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"11072  :  โรงพยาบาลโพนทราย","752","0","30","41","0","0","1","0","0","0","0","0","333","0","22","11","0","0","37","0","0","33","0","0","15","0","3","172","0","15","2","0","1","238","0","22","1","0","0","17","0","0","263","0","7","0","0","0","0","0","0","114","0","1"
"11073  :  โรงพยาบาลอาจสามารถ","73","0","67","55","0","0","0","0","1","0","0","0","1","0","36","0","0","0","0","0","0","0","0","2","1","0","3","0","0","0","0","0","2","0","0","34","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","17","0","15"
"11074  :  โรงพยาบาลเมยวดี","301","0","0","38","0","0","3","0","0","0","0","0","97","0","0","0","0","0","3","0","0","1","0","0","0","0","0","18","0","0","0","0","0","94","0","0","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","43","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","264","0","8","48","0","2","0","0","0","1","0","0","75","0","1","0","0","0","1","0","0","2","0","0","2","0","0","4","0","0","0","0","0","72","0","1","0","0","0","0","0","0","80","0","1","0","0","0","0","0","0","60","0","4"
"11076  :  โรงพยาบาลจังหาร","458","0","0","88","0","0","10","0","0","0","0","0","123","0","0","2","0","0","8","0","0","0","0","0","2","0","0","4","0","0","1","0","0","109","0","0","0","0","0","0","0","0","117","0","0","1","0","0","0","0","0","119","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","278","0","4","1","0","0","9","0","0","11","0","0","66","0","0","0","0","0","3","0","0","2","0","0","2","0","0","1","0","0","0","0","0","62","0","0","1","0","0","0","0","0","92","0","1","3","0","0","0","0","0","96","0","3"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","96","0","9","15","0","0","4","0","4","22","0","0","26","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","26","0","0","0","0","0","0","0","0","15","0","3","0","0","0","1","0","0","13","0","2"
"27990  :  โรงพยาบาลหนองฮี","169","127","0","37","0","0","0","0","0","0","0","0","25","10","0","1","0","0","2","5","0","0","0","0","2","0","0","5","0","0","2","0","0","21","5","0","0","0","0","0","0","0","54","15","0","0","0","0","1","1","0","52","101","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","28","0","63","1","0","1","1","0","0","0","0","0","4","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","12","0","0","0","0","0","0","19","0","30","0","0","0","0","0","0","3","0","20"
"11077  :  โรงพยาบาลนามน","800","0","231","34","0","22","11","0","0","0","0","0","216","0","42","11","0","7","50","0","7","2","0","0","1","0","0","9","0","1","0","0","1","160","0","9","0","0","1","0","0","1","403","0","27","0","0","2","1","0","1","135","0","137"
"11078  :  โรงพยาบาลกมลาไสย","1,766","0","6","190","0","0","6","0","2","0","0","0","309","0","0","16","0","0","33","0","0","3","0","0","7","0","0","59","0","0","5","0","0","251","0","0","0","0","0","5","0","0","820","0","1","0","0","0","2","0","0","439","0","3"
"11079  :  โรงพยาบาลร่องคำ","490","0","34","11","0","0","0","0","0","38","0","0","120","0","14","4","0","2","10","0","2","1","0","2","14","0","2","25","0","2","0","0","0","102","0","5","0","0","0","1","0","0","294","0","20","1","0","0","2","0","0","24","0","0"
"11080  :  โรงพยาบาลเขาวง","748","0","1","99","0","0","0","0","0","86","0","0","300","0","0","8","0","0","88","0","0","2","0","0","15","0","0","55","0","0","0","0","0","187","0","0","0","0","0","0","0","0","202","0","0","0","0","0","0","0","0","61","0","1"
"11081  :  โรงพยาบาลยางตลาด","4,029","0","104","255","0","0","2","0","0","0","0","0","1,213","0","9","51","0","1","147","0","1","48","0","1","11","0","0","895","0","7","0","0","1","1,013","0","7","0","0","0","1","0","0","2,039","0","12","10","0","3","6","0","1","504","0","79"
"11082  :  โรงพยาบาลห้วยเม็ก","148","0","0","17","0","0","0","0","0","0","0","0","20","0","0","0","0","0","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","19","0","0","0","0","0","0","0","0","77","0","0","0","0","0","0","0","0","34","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","619","22","30","20","0","0","38","19","22","0","0","0","101","0","6","0","0","0","12","0","0","2","0","0","1","0","0","6","0","1","0","0","0","87","0","1","0","0","0","0","0","0","382","0","1","1","0","0","0","0","0","77","3","1"
"11084  :  โรงพยาบาลคำม่วง","767","0","326","27","0","17","73","0","46","0","0","1","225","0","53","1","0","3","11","0","3","5","0","7","4","0","1","43","0","13","0","0","0","204","0","34","0","0","1","0","0","2","314","0","30","2","0","0","2","0","2","124","0","177"
"11085  :  โรงพยาบาลท่าคันโท","145","0","379","90","0","0","0","0","8","0","0","0","16","0","213","0","0","4","1","0","4","0","0","5","0","0","4","8","0","155","0","0","3","14","0","175","0","0","1","0","0","1","7","0","140","0","0","0","1","0","0","31","0","18"
"11086  :  โรงพยาบาลหนองกุงศรี","319","0","4","102","0","0","0","0","4","0","0","0","30","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","27","0","0","0","0","0","0","0","0","35","0","0","1","0","0","2","0","0","149","0","0"
"11087  :  โรงพยาบาลสมเด็จ","912","0","105","228","0","0","2","0","103","2","0","0","123","0","1","2","0","0","11","0","0","0","0","0","2","0","0","33","0","0","0","0","0","93","0","0","13","0","0","0","0","0","383","0","0","2","0","0","1","0","0","171","0","1"
"11088  :  โรงพยาบาลห้วยผึ้ง","668","0","26","39","0","0","16","0","20","0","0","0","335","0","3","16","0","0","73","0","0","1","0","1","6","0","0","203","0","1","0","0","0","244","0","3","1","0","0","0","0","0","242","0","1","0","0","0","0","0","0","36","0","2"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,165","0","187","90","0","21","82","0","65","1","0","0","395","0","6","6","0","0","27","0","0","2","0","0","3","0","0","18","0","1","0","0","0","373","0","3","0","0","1","3","0","0","335","0","0","0","0","5","3","0","2","259","0","88"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","203","0","28","47","0","0","0","0","3","1","0","0","35","0","7","1","0","0","12","0","0","2","0","0","0","0","0","5","0","1","0","0","0","20","0","6","0","0","0","0","0","1","30","0","1","3","0","0","0","0","0","87","0","17"
"28789  :  โรงพยาบาลฆ้องชัย","389","0","0","56","0","0","5","0","0","0","0","0","57","0","0","2","0","0","4","0","0","1","0","0","2","0","0","4","0","0","0","0","0","50","0","0","0","0","0","0","0","0","166","0","0","0","0","0","3","0","0","102","0","0"
"28790  :  โรงพยาบาลดอนจาน","48","0","68","0","0","39","10","0","16","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13"
"28791  :  โรงพยาบาลสามชัย","167","0","133","20","0","3","11","0","2","0","0","0","52","0","98","0","0","1","7","0","1","1","0","4","0","0","4","11","0","44","0","0","0","47","0","92","0","0","0","0","0","0","25","0","20","0","0","0","0","0","0","59","0","10"
"10710  :  โรงพยาบาลสกลนคร","40","0","0","0","0","0","1","0","0","0","0","0","12","0","0","2","0","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","1","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","106","0","150","1","0","4","52","0","9","0","0","33","12","0","39","1","0","0","3","0","0","3","0","0","3","0","1","4","0","38","0","0","1","3","0","28","0","0","0","0","0","0","15","0","26","0","0","0","0","0","0","26","0","39"
"11090  :  โรงพยาบาลกุดบาก","770","0","51","45","0","0","35","0","40","9","0","2","149","0","0","2","0","0","34","0","0","5","0","0","10","0","0","7","0","0","1","0","0","102","0","0","1","0","0","1","0","0","357","0","1","0","0","0","5","0","0","170","0","8"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","9","0","4","0","0","0","9","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","558","0","371","2","0","2","17","0","66","0","0","0","165","0","101","11","0","6","26","0","6","3","0","6","8","0","8","49","0","65","1","0","0","129","0","61","1","0","4","0","0","3","268","0","62","1","0","1","4","0","4","101","0","135"
"11093  :  โรงพยาบาลวาริชภูมิ","124","0","24","28","0","3","35","0","18","47","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","3"
"11094  :  โรงพยาบาลนิคมน้ำอูน","510","0","2","15","0","0","2","0","0","62","0","0","126","0","0","12","0","0","20","0","0","0","0","0","4","0","0","53","0","0","0","0","0","91","0","0","1","0","0","0","0","0","204","0","0","0","0","0","1","0","0","100","0","2"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","554","0","144","62","0","3","15","0","5","1","0","0","18","0","55","1","0","6","2","0","6","0","0","1","0","0","2","2","0","23","0","0","0","17","0","21","0","0","0","0","0","19","412","0","64","0","0","1","1","0","1","45","0","15"
"11097  :  โรงพยาบาลบ้านม่วง","203","0","6","81","0","1","8","0","2","87","0","2","9","0","0","1","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","0","1"
"11098  :  โรงพยาบาลอากาศอำนวย","1,441","0","186","104","0","2","29","0","46","25","0","0","465","0","64","20","0","0","291","0","0","8","0","2","10","0","8","136","0","20","0","0","1","141","0","43","1","0","0","0","0","0","636","0","57","1","0","0","1","0","0","180","0","17"
"11099  :  โรงพยาบาลส่องดาว","509","0","0","12","0","0","13","0","0","1","0","0","239","0","0","3","0","0","21","0","0","14","0","0","22","0","0","61","0","0","6","0","0","196","0","0","1","0","0","1","0","0","168","0","0","0","0","0","1","0","0","75","0","0"
"11100  :  โรงพยาบาลเต่างอย","484","0","8","0","0","0","20","0","4","4","0","0","224","0","0","6","0","0","56","0","0","8","0","0","5","0","0","76","0","0","0","0","0","190","0","0","0","0","0","0","0","0","193","0","1","0","0","0","2","0","1","41","0","2"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","8","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"11102  :  โรงพยาบาลเจริญศิลป์","892","0","73","135","0","0","34","0","40","2","0","1","336","0","18","12","0","3","84","0","3","14","0","0","11","0","0","27","0","1","0","0","0","239","0","6","0","0","0","0","0","0","273","0","5","6","0","0","0","0","0","106","0","9"
"11103  :  โรงพยาบาลโพนนาแก้ว","145","0","0","44","0","0","0","0","0","72","0","0","3","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","18","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","963","0","74","229","0","0","11","0","21","2","0","0","292","0","19","11","0","0","66","0","0","3","0","1","3","0","1","20","0","3","0","0","0","218","0","11","0","0","0","1","0","0","311","0","30","1","0","0","1","0","0","116","0","4"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","465","0","170","1","0","97","0","0","29","0","0","0","222","0","2","13","0","0","117","0","0","4","0","0","12","0","1","10","0","0","1","0","0","39","0","2","0","0","0","72","0","0","126","0","1","0","0","0","1","0","0","115","0","41"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","1,878","1","69","154","0","7","8","0","1","5","1","2","189","0","9","10","0","0","57","0","0","0","0","1","0","0","0","3","0","0","0","0","0","139","0","3","0","0","0","0","0","0","735","0","5","6","0","0","3","0","0","778","0","45"
"11104  :  โรงพยาบาลปลาปาก","1,814","0","66","53","0","0","1","0","0","3","0","0","583","0","45","6","0","0","50","0","0","21","0","1","6","0","1","93","0","10","1","0","0","481","0","42","1","0","0","19","0","0","719","0","20","9","0","0","4","0","0","442","0","1"
"11105  :  โรงพยาบาลท่าอุเทน","2,100","0","111","15","0","1","48","0","15","12","0","4","835","0","38","23","0","0","119","0","0","21","0","3","31","0","2","60","0","2","2","0","0","665","0","33","5","0","0","29","0","2","1,086","0","48","3","0","0","2","0","0","99","0","5"
"11106  :  โรงพยาบาลบ้านแพง","2,478","0","71","85","0","0","19","0","12","4","0","1","886","0","17","6","0","1","96","0","1","8","0","0","27","0","0","85","0","2","0","0","0","766","0","5","1","0","0","19","0","0","1,180","0","25","8","0","2","5","0","1","291","0","13"
"11107  :  โรงพยาบาลนาทม","423","0","215","6","0","4","6","0","0","0","0","0","206","0","107","8","0","2","50","0","2","2","0","2","7","0","5","16","0","9","1","0","0","154","0","92","2","0","1","1","0","0","117","0","80","0","0","0","1","0","0","87","0","24"
"11108  :  โรงพยาบาลเรณูนคร","264","0","403","19","0","0","1","0","6","4","0","15","73","0","152","2","0","2","34","0","2","2","0","2","3","0","9","14","0","8","0","0","1","32","0","124","0","0","3","0","0","4","75","0","159","0","0","0","1","0","6","91","0","65"
"11109  :  โรงพยาบาลนาแก","3,135","0","45","43","0","0","57","0","11","586","0","0","769","0","8","18","0","0","72","0","0","2","0","0","12","0","0","23","0","1","2","0","0","687","0","7","2","0","0","2","0","0","1,445","0","19","10","0","1","8","0","0","217","0","6"
"11110  :  โรงพยาบาลศรีสงคราม","2,699","0","201","70","0","0","86","0","80","31","0","9","1,292","0","29","44","0","1","179","0","1","3","0","1","13","0","0","117","0","2","1","0","0","1,084","0","13","6","0","1","0","0","0","1,019","0","67","1","0","0","2","0","0","198","0","16"
"11111  :  โรงพยาบาลนาหว้า","59","0","38","0","0","0","0","0","0","0","0","0","35","0","12","3","0","0","23","0","0","0","0","2","0","0","0","0","0","10","0","0","0","7","0","10","0","0","0","11","0","0","22","0","26","0","0","0","0","0","0","2","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","2,092","0","63","88","0","1","96","0","47","3","0","0","1,177","0","3","34","0","0","155","0","0","2","0","0","3","0","0","53","0","0","1","0","0","1,023","0","0","0","0","0","0","0","0","637","0","0","1","0","0","1","0","0","89","0","12"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","164","0","31","16","0","6","3","0","1","0","0","0","42","0","2","3","0","0","6","0","0","1","0","0","1","0","1","1","0","0","0","0","0","34","0","1","1","0","0","0","0","0","55","0","1","1","0","0","3","0","0","44","0","21"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","553","0","19","28","0","2","18","0","11","1","0","0","143","0","1","4","0","0","17","0","0","0","0","0","1","0","0","4","0","0","0","0","1","126","0","0","2","0","0","0","0","0","312","0","4","2","0","0","1","0","0","48","0","1"
