"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"11061  :  โรงพยาบาลเกษตรวิสัย","549","0","0","0","0","0","0","0","0","0","0","0","170","0","0","0","0","0","18","0","0","11","0","0","5","0","0","5","0","0","4","0","0","147","0","0","5","0","0","2","0","0","360","0","0","1","0","0","0","0","0","18","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","403","0","0","5","0","0","0","0","0","0","0","0","224","0","0","5","0","0","30","0","0","3","0","0","0","0","0","4","0","0","2","0","0","196","0","0","2","0","0","0","0","0","156","0","0","0","0","0","0","0","0","18","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,596","0","0","12","0","0","100","0","0","0","0","0","1,377","0","0","35","0","0","175","0","0","41","0","0","43","0","0","44","0","0","15","0","0","1,032","0","0","7","0","0","161","0","0","905","0","0","4","0","0","2","0","0","196","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","2,255","0","0","30","0","0","0","0","0","0","0","0","816","0","0","41","0","0","90","0","0","35","0","0","19","0","0","21","0","0","8","0","0","713","0","0","3","0","0","13","0","0","1,288","0","0","1","0","0","7","0","0","113","0","0"
"11065  :  โรงพยาบาลพนมไพร","25","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","9","0","0"
"11066  :  โรงพยาบาลโพนทอง","620","0","0","0","0","0","1","0","0","2","0","0","198","0","0","16","0","0","25","0","0","12","0","0","10","0","0","4","0","0","5","0","0","162","0","0","0","0","0","4","0","0","314","0","0","7","0","0","3","0","0","95","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","610","0","73","43","0","0","0","0","0","0","0","0","157","0","14","2","0","0","12","0","0","16","0","0","5","0","0","17","0","0","3","0","1","128","0","7","0","0","0","1","0","4","239","0","9","1","0","0","2","0","2","168","0","48"
"11069  :  โรงพยาบาลเสลภูมิ","640","0","0","66","0","0","0","0","0","0","0","0","306","0","0","4","0","0","50","0","0","39","0","0","8","0","0","26","0","0","5","0","0","240","0","0","0","0","0","1","0","0","240","0","0","0","0","0","0","0","0","28","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,142","0","0","56","0","0","1","0","0","0","0","0","473","0","0","12","0","0","90","0","0","31","0","0","44","0","0","19","0","0","8","0","0","326","0","0","15","0","0","5","0","0","424","0","0","0","0","0","4","0","0","184","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","377","0","2","22","0","0","1","0","0","2","0","0","88","0","1","3","0","0","12","0","0","7","0","0","3","0","0","3","0","0","3","0","0","64","0","0","0","0","0","2","0","0","169","0","0","1","0","0","1","0","0","93","0","1"
"11072  :  โรงพยาบาลโพนทราย","263","0","0","1","0","0","0","0","0","0","0","0","130","0","0","2","0","0","26","0","0","31","0","0","16","0","0","2","0","0","0","0","0","69","0","0","0","0","0","14","0","0","70","0","0","0","0","0","1","0","0","61","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","306","0","26","21","0","18","4","0","0","0","0","0","135","0","1","2","0","0","27","0","0","5","0","0","9","0","1","1","0","0","1","0","0","106","0","0","1","0","0","0","0","0","121","0","0","0","0","0","1","0","0","24","0","7"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","282","0","0","40","0","0","1","0","0","0","0","0","134","0","0","0","0","0","3","0","0","6","0","0","2","0","0","2","0","0","2","0","0","127","0","0","1","0","0","0","0","0","70","0","0","0","0","0","0","0","0","37","0","0"
"11076  :  โรงพยาบาลจังหาร","251","0","0","21","0","0","0","0","0","0","0","0","136","0","0","2","0","0","9","0","0","3","0","0","2","0","0","3","0","0","3","0","0","122","0","0","0","0","0","1","0","0","75","0","0","0","0","0","0","0","0","19","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","93","0","0","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","58","0","0","16","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","35","0","0"
"27990  :  โรงพยาบาลหนองฮี","75","0","0","0","0","0","0","0","0","0","0","0","26","0","0","2","0","0","8","0","0","2","0","0","1","0","0","1","0","0","0","0","0","17","0","0","0","0","0","0","0","0","41","0","0","0","0","0","1","0","0","7","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","352","0","0","0","0","0","0","0","0","0","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","0","0","0","0","0","4","0","0","89","0","0"
"11077  :  โรงพยาบาลนามน","368","0","1","52","0","0","0","0","0","0","0","0","139","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","69","0","0"
"11078  :  โรงพยาบาลกมลาไสย","692","0","3","99","0","0","16","0","0","0","0","0","358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","1","0","0","0","1","0","0","80","0","2"
"11079  :  โรงพยาบาลร่องคำ","606","0","1","42","0","1","1","0","0","0","0","0","231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248","0","0","0","0","0","0","0","0","80","0","0"
"11080  :  โรงพยาบาลเขาวง","472","0","13","62","0","0","5","0","0","60","0","12","271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","60","0","1"
"11081  :  โรงพยาบาลยางตลาด","3,467","0","106","98","0","5","4","0","1","0","0","0","2,096","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","453","0","27","1","0","0","3","0","0","798","0","37"
"11082  :  โรงพยาบาลห้วยเม็ก","107","0","107","0","0","65","0","0","3","0","0","0","84","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","2","0","0","0","0","0","0","6","0","29"
"11083  :  โรงพยาบาลสหัสขันธ์","368","0","1","3","0","0","0","0","0","0","0","0","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","1","0","0","0","0","0","0","46","0","0"
"11084  :  โรงพยาบาลคำม่วง","59","0","403","4","0","25","0","0","4","0","0","0","25","0","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","116","0","0","0","0","0","0","16","0","87"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","105","0","173","0","0","6","1","0","4","0","0","0","39","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","27","0","0","0","0","0","2","39","0","64"
"11087  :  โรงพยาบาลสมเด็จ","319","0","0","76","0","0","11","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","131","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","807","0","14","37","0","0","2","0","0","1","0","0","601","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","0","1","0","0","0","0","0","0","38","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,079","0","55","12","0","22","9","0","7","53","0","0","553","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","281","0","1","2","0","0","2","0","0","160","0","23"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","145","0","0","12","0","0","1","0","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","219","0","0","0","0","0","0","0","0","0","0","0","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","35","0","0"
"28790  :  โรงพยาบาลดอนจาน","143","0","0","5","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","18","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","319","0","0","5","0","0","0","0","0","3","0","0","181","0","0","4","0","0","32","0","0","2","0","0","6","0","0","11","0","0","2","0","0","149","0","0","0","0","0","1","0","0","118","0","0","0","0","0","0","0","0","12","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,020","1","0","9","0","0","2","0","0","1","0","0","238","1","0","3","0","0","38","0","0","10","0","0","9","0","0","6","0","0","4","0","0","186","1","0","8","0","0","1","0","0","467","0","0","4","0","0","3","0","0","296","0","0"
"11092  :  โรงพยาบาลพังโคน","626","0","0","64","0","0","0","0","0","0","0","0","236","0","0","3","0","0","14","0","0","11","0","0","11","0","0","58","0","0","4","0","0","215","0","0","2","0","0","0","0","0","207","0","0","1","0","0","0","0","0","118","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","502","0","0","57","0","0","1","0","0","0","0","0","153","0","0","3","0","0","16","0","0","2","0","0","7","0","0","1","0","0","2","0","0","135","0","0","1","0","0","2","0","0","187","0","0","2","0","0","3","0","0","99","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","269","0","0","11","0","0","0","0","0","0","0","0","85","0","0","8","0","0","11","0","0","4","0","0","1","0","0","1","0","0","1","0","0","70","0","0","1","0","0","0","0","0","127","0","0","0","0","0","0","0","0","46","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","629","0","0","51","0","0","1","0","0","0","0","0","239","0","0","9","0","0","33","0","0","12","0","0","4","0","0","13","0","0","0","0","0","192","0","0","0","0","0","1","0","0","249","0","0","0","0","0","4","0","0","85","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","449","0","0","49","0","0","0","0","0","0","0","0","188","0","0","6","0","0","72","0","0","1","0","0","7","0","0","6","0","0","1","0","0","113","0","0","1","0","0","0","0","0","178","0","0","2","0","0","0","0","0","32","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","296","0","0","34","0","0","1","0","0","0","0","0","109","0","0","0","0","0","21","0","0","4","0","0","2","0","0","7","0","0","1","0","0","91","0","0","2","0","0","0","0","0","61","0","0","1","0","0","0","0","0","90","0","0"
"11099  :  โรงพยาบาลส่องดาว","272","0","0","24","0","0","1","0","0","0","0","0","80","0","0","0","0","0","2","0","0","4","0","0","2","0","0","3","0","0","2","0","0","41","0","0","3","0","0","30","0","0","49","0","0","0","0","0","1","0","0","117","0","0"
"11100  :  โรงพยาบาลเต่างอย","335","0","0","2","0","0","0","0","0","0","0","0","211","0","0","7","0","0","85","0","0","6","0","0","7","0","0","26","0","0","1","0","0","175","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","0","0","6","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","435","0","0","102","0","0","0","0","0","0","0","0","142","0","0","2","0","0","23","0","0","16","0","0","2","0","0","8","0","0","0","0","0","110","0","0","1","0","0","0","0","0","103","0","0","0","0","0","3","0","0","85","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","255","0","0","33","0","0","0","0","0","0","0","0","90","0","0","7","0","0","43","0","0","7","0","0","7","0","0","4","0","0","0","0","0","40","0","0","0","0","0","1","0","0","122","0","0","0","0","0","0","0","0","10","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","389","0","0","47","0","0","0","0","0","1","0","0","116","0","0","7","0","0","50","0","0","3","0","0","5","0","0","1","0","0","2","0","0","63","0","0","1","0","0","0","0","0","157","0","0","0","0","0","0","0","0","68","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","416","0","0","54","0","0","1","0","0","0","0","0","119","0","0","7","0","0","12","0","0","3","0","0","5","0","0","4","0","0","3","0","0","98","0","0","0","0","0","2","0","0","75","0","0","0","0","0","2","0","0","165","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","241","0","0","1","0","0","0","0","0","0","0","0","25","0","0","0","0","0","1","0","0","2","0","0","4","0","0","1","0","0","2","0","0","21","0","0","1","0","0","0","0","0","93","0","0","1","0","0","4","0","0","117","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","593","0","0","58","0","0","0","0","0","0","0","0","49","0","0","0","0","0","6","0","0","1","0","0","4","0","0","2","0","0","5","0","0","33","0","0","1","0","0","1","0","0","112","0","0","0","0","0","11","0","0","363","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3,762","0","171","74","0","3","30","0","2","29","0","3","2,056","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","753","0","32","0","0","0","0","0","0","801","0","95"
"11104  :  โรงพยาบาลปลาปาก","1,287","0","609","0","0","0","0","0","2","0","0","0","394","0","466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","807","0","21","0","0","0","0","0","0","85","0","117"
"11105  :  โรงพยาบาลท่าอุเทน","1,396","0","98","51","0","1","27","0","1","1","0","0","1,025","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230","0","27","0","0","0","0","0","1","57","0","7"
"11106  :  โรงพยาบาลบ้านแพง","1,958","0","0","29","0","0","20","0","0","0","0","0","947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","709","0","0","0","0","0","1","0","0","242","0","0"
"11107  :  โรงพยาบาลนาทม","242","0","110","4","0","1","1","0","0","0","0","0","142","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","33","0","0","0","0","0","0","16","0","6"
"11108  :  โรงพยาบาลเรณูนคร","2,057","0","0","35","0","0","11","0","0","0","0","0","1,817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","2","0","0","133","0","0"
"11109  :  โรงพยาบาลนาแก","3,598","0","436","34","0","10","32","0","4","0","0","0","2,165","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","984","0","146","0","0","0","1","0","0","369","0","55"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,742","0","6","18","0","0","19","0","0","19","0","0","1,160","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","371","0","3","0","0","0","0","0","0","124","0","1"
"11112  :  โรงพยาบาลโพนสวรรค์","1,298","0","109","24","0","1","46","0","0","0","0","0","966","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","17","0","0","0","0","0","0","141","0","12"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","3,912","0","4","74","0","0","33","0","0","53","0","0","2,053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,325","0","0","0","0","0","1","0","0","353","0","4"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","193","0","0","2","0","0","4","0","0","1","0","0","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","39","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","501","0","34","48","0","2","12","0","0","0","0","0","228","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","2","0","0","0","17","0","1","154","0","18"
"11114  :  โรงพยาบาลดอนตาล","314","0","0","27","0","0","4","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","62","0","0"
"11115  :  โรงพยาบาลดงหลวง","88","0","3","0","0","0","0","0","0","0","0","0","86","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"11116  :  โรงพยาบาลคำชะอี","268","0","97","42","0","10","1","0","0","0","0","0","124","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","4","0","0","0","0","0","0","59","0","47"
"11117  :  โรงพยาบาลหว้านใหญ่","16","0","3","10","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","4,681","0","1,056","163","0","16","74","0","8","34","0","34","1,357","0","371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","910","0","269","0","0","0","136","0","3","1,952","0","342"
"11119  :  โรงพยาบาลจอมทอง","4,484","0","547","31","0","1","23","0","1","194","0","1","2,514","0","517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","978","0","5","0","0","0","12","0","5","667","0","10"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","984","0","136","2","0","76","2","0","2","8","0","0","761","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","0","0","0","0","58","0","50"
"11121  :  โรงพยาบาลเชียงดาว","1,768","0","785","51","0","47","21","0","3","27","0","4","727","0","234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275","0","87","0","0","0","0","0","0","527","0","249"
"11122  :  โรงพยาบาลดอยสะเก็ด","3,173","0","301","2","0","0","7","0","0","157","0","99","1,532","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,154","0","21","0","0","0","4","0","0","298","0","18"
"11123  :  โรงพยาบาลแม่แตง","759","0","77","16","0","0","1","0","1","0","0","0","592","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","0","10","0","0","0","1","0","0","74","0","3"
"11124  :  โรงพยาบาลสะเมิง","423","0","31","1","0","0","0","0","0","0","0","0","330","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","11","0","0","0","0","0","0","18","0","5"
"11125  :  โรงพยาบาลฝาง","6,386","0","418","123","0","1","24","0","2","0","0","2","3,478","0","229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,752","0","38","0","0","0","10","0","1","850","0","128"
"11126  :  โรงพยาบาลแม่อาย","0","0","197","0","0","3","0","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","173"
"11127  :  โรงพยาบาลพร้าว","6,239","0","250","36","0","0","10","0","0","0","0","0","3,092","0","238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,389","0","1","0","0","0","3","0","0","664","0","1"
"11128  :  โรงพยาบาลสันป่าตอง","5,007","0","87","123","0","0","15","0","0","5","0","1","3,628","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","479","0","18","0","0","0","19","0","1","648","0","16"
"11129  :  โรงพยาบาลสันกำแพง","3,726","0","248","26","0","17","1","0","1","19","0","0","2,070","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","844","0","28","0","0","0","2","0","0","651","0","23"
"11130  :  โรงพยาบาลสันทราย","806","0","73","57","0","11","6","0","0","1","0","0","580","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","0","17","0","0","0","1","0","0","75","0","15"
"11131  :  โรงพยาบาลหางดง","3,410","0","90","8","0","0","4","0","0","123","0","2","2,149","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","411","0","11","0","0","0","4","0","0","678","0","8"
"11132  :  โรงพยาบาลฮอด","3,500","0","71","127","0","0","8","0","0","0","0","1","1,586","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","812","0","15","0","0","0","5","0","0","939","0","14"
"11133  :  โรงพยาบาลดอยเต่า","1,172","0","2","0","0","0","0","0","0","0","0","0","1,021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","1","0","0","0","1","0","0","85","0","1"
