"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","16","0","0.00","7","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","5","1","20.00","1","1","100.00","3","0","0.00","1","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","20","2","10.00","5","0","0.00","3","1","33.33","6","1","16.67","6","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","26","0","0.00","9","0","0.00","5","0","0.00","5","0","0.00","7","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","27","0","0.00","9","0","0.00","5","0","0.00","6","0","0.00","7","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","15","2","13.33","3","0","0.00","6","0","0.00","4","1","25.00","2","1","50.00"
"10969  :  โรงพยาบาลไทยเจริญ","21","2","9.52","8","0","0.00","3","0","0.00","6","0","0.00","4","2","50.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","81","18","22.22","17","3","17.65","19","0","0.00","22","3","13.64","23","12","52.17"
"11921  :  โรงพยาบาลนายแพทย์หาญ","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","25","19","76.00","6","6","100.00","5","4","80.00","8","7","87.50","6","2","33.33"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","43","7","16.28","15","2","13.33","10","1","10.00","9","2","22.22","9","2","22.22"
"10971  :  โรงพยาบาลคอนสวรรค์","23","7","30.43","7","3","42.86","3","1","33.33","4","1","25.00","9","2","22.22"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","21","2","9.52","8","2","25.00","5","0","0.00","4","0","0.00","4","0","0.00"
"10973  :  โรงพยาบาลหนองบัวแดง","95","42","44.21","29","11","37.93","21","10","47.62","24","13","54.17","21","8","38.10"
"10974  :  โรงพยาบาลจัตุรัส","40","14","35.00","13","3","23.08","14","6","42.86","6","2","33.33","7","3","42.86"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","63","23","36.51","16","11","68.75","19","4","21.05","16","5","31.25","12","3","25.00"
"10976  :  โรงพยาบาลหนองบัวระเหว","26","12","46.15","10","5","50.00","3","3","100.00","8","4","50.00","5","0","0.00"
"10977  :  โรงพยาบาลเทพสถิต","53","35","66.04","13","9","69.23","16","9","56.25","17","12","70.59","7","5","71.43"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","48","1","2.08","18","1","5.56","12","0","0.00","6","0","0.00","12","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","33","10","30.30","10","2","20.00","7","5","71.43","6","1","16.67","10","2","20.00"
"10980  :  โรงพยาบาลแก้งคร้อ","20","1","5.00","9","0","0.00","3","0","0.00","3","0","0.00","5","1","20.00"
"10981  :  โรงพยาบาลคอนสาร","22","3","13.64","7","0","0.00","3","1","33.33","6","2","33.33","6","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","29","21","72.41","14","9","64.29","6","6","100.00","6","4","66.67","3","2","66.67"
"10983  :  โรงพยาบาลเนินสง่า","16","7","43.75","5","1","20.00","4","3","75.00","3","1","33.33","4","2","50.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","25","3","12.00","7","1","14.29","6","1","16.67","6","0","0.00","6","1","16.67"
"10986  :  โรงพยาบาลปทุมราชวงศา","26","10","38.46","10","7","70.00","6","2","33.33","7","0","0.00","3","1","33.33"
"10987  :  โรงพยาบาลพนา","10","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","41","1","2.44","14","1","7.14","9","0","0.00","7","0","0.00","11","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","21","2","9.52","9","0","0.00","6","1","16.67","5","0","0.00","1","1","100.00"
"10990  :  โรงพยาบาลลืออำนาจ","12","0","0.00","6","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","44","13","29.55","13","4","30.77","9","1","11.11","11","1","9.09","11","7","63.64"
"11043  :  โรงพยาบาลโซ่พิสัย","23","4","17.39","11","0","0.00","2","0","0.00","1","0","0.00","9","4","44.44"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","49","3","6.12","15","0","0.00","14","0","0.00","12","1","8.33","8","2","25.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","55","5","9.09","15","0","0.00","15","1","6.67","11","1","9.09","14","3","21.43"
"11050  :  โรงพยาบาลบุ่งคล้า","14","0","0.00","6","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","22","9","40.91","6","4","66.67","7","3","42.86","7","0","0.00","2","2","100.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","38","3","7.89","13","0","0.00","6","0","0.00","8","0","0.00","11","3","27.27"
"11000  :  โรงพยาบาลน้ำพอง","29","13","44.83","9","2","22.22","10","5","50.00","8","6","75.00","2","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","17","0","0.00","8","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","35","0","0.00","8","0","0.00","10","0","0.00","11","0","0.00","6","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","35","10","28.57","7","4","57.14","6","2","33.33","14","1","7.14","8","3","37.50"
"11010  :  โรงพยาบาลชนบท","12","6","50.00","1","1","100.00","4","1","25.00","2","1","50.00","5","3","60.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","66","2","3.03","24","1","4.17","13","0","0.00","16","1","6.25","13","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","3","1","33.33","1","0","0.00","1","1","100.00","0","0","0.00","1","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","6","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","7","1","14.29","2","1","50.00","3","0","0.00","1","0","0.00","1","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","25","0","0.00","7","0","0.00","5","0","0.00","7","0","0.00","6","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","33","4","12.12","11","1","9.09","3","0","0.00","9","0","0.00","10","3","30.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","27","0","0.00","6","0","0.00","4","0","0.00","9","0","0.00","8","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","89","1","1.12","28","0","0.00","16","0","0.00","22","0","0.00","23","1","4.35"
"11019  :  โรงพยาบาลทุ่งฝน","25","3","12.00","12","1","8.33","3","0","0.00","4","0","0.00","6","2","33.33"
"11020  :  โรงพยาบาลไชยวาน","58","9","15.52","15","0","0.00","15","0","0.00","14","0","0.00","14","9","64.29"
"11021  :  โรงพยาบาลศรีธาตุ","16","2","12.50","3","0","0.00","4","0","0.00","5","0","0.00","4","2","50.00"
"11022  :  โรงพยาบาลวังสามหมอ","32","1","3.13","11","0","0.00","8","0","0.00","8","0","0.00","5","1","20.00"
"11023  :  โรงพยาบาลบ้านผือ","45","17","37.78","15","3","20.00","10","4","40.00","8","2","25.00","12","8","66.67"
"11024  :  โรงพยาบาลน้ำโสม","44","0","0.00","10","0","0.00","18","0","0.00","3","0","0.00","13","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","39","1","2.56","12","1","8.33","9","0","0.00","11","0","0.00","7","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","15","3","20.00","10","3","30.00","3","0","0.00","0","0","0.00","2","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","10","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00"
"11028  :  โรงพยาบาลนายูง","19","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","8","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","15","0","0.00","2","0","0.00","8","0","0.00","3","0","0.00","2","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","57","12","21.05","24","7","29.17","7","3","42.86","12","0","0.00","14","2","14.29"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","21","0","0.00","4","0","0.00","3","0","0.00","6","0","0.00","8","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","61","13","21.31","19","4","21.05","13","2","15.38","7","0","0.00","22","7","31.82"
"11030  :  โรงพยาบาลนาด้วง","43","19","44.19","9","5","55.56","14","3","21.43","12","8","66.67","8","3","37.50"
"11031  :  โรงพยาบาลเชียงคาน","57","18","31.58","10","1","10.00","19","2","10.53","17","8","47.06","11","7","63.64"
"11032  :  โรงพยาบาลปากชม","21","6","28.57","3","0","0.00","3","0","0.00","9","3","33.33","6","3","50.00"
"11033  :  โรงพยาบาลนาแห้ว","10","10","100.00","3","3","100.00","2","2","100.00","1","1","100.00","4","4","100.00"
"11034  :  โรงพยาบาลภูเรือ","35","26","74.29","12","10","83.33","9","8","88.89","8","4","50.00","6","4","66.67"
"11035  :  โรงพยาบาลท่าลี่","14","12","85.71","3","3","100.00","3","3","100.00","2","2","100.00","6","4","66.67"
"11036  :  โรงพยาบาลวังสะพุง","76","54","71.05","27","22","81.48","17","14","82.35","21","13","61.90","11","5","45.45"
"11037  :  โรงพยาบาลภูกระดึง","38","29","76.32","9","5","55.56","11","8","72.73","14","13","92.86","4","3","75.00"
"11038  :  โรงพยาบาลภูหลวง","26","3","11.54","4","0","0.00","4","0","0.00","10","1","10.00","8","2","25.00"
"11039  :  โรงพยาบาลผาขาว","69","24","34.78","24","1","4.17","8","0","0.00","21","14","66.67","16","9","56.25"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","57","41","71.93","14","9","64.29","13","10","76.92","13","8","61.54","17","14","82.35"
"14133  :  โรงพยาบาลเอราวัณ","35","28","80.00","12","9","75.00","8","6","75.00","5","5","100.00","10","8","80.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","4","2","50.00","3","2","66.67","1","0","0.00","0","0","0.00","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","80","5","6.25","36","4","11.11","19","0","0.00","12","1","8.33","13","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","23","1","4.35","3","0","0.00","7","0","0.00","7","0","0.00","6","1","16.67"
"11044  :  โรงพยาบาลศรีเชียงใหม่","37","1","2.70","9","0","0.00","11","0","0.00","11","0","0.00","6","1","16.67"
"11045  :  โรงพยาบาลสังคม","24","15","62.50","5","4","80.00","5","1","20.00","6","3","50.00","8","7","87.50"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","99","7","7.07","24","5","20.83","29","1","3.45","21","0","0.00","25","1","4.00"
"14558  :  โรงพยาบาลพิสัยเวช","41","10","24.39","13","1","7.69","8","0","0.00","8","3","37.50","12","6","50.00"
"21356  :  โรงพยาบาลสระใคร","11","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","19","2","10.53","7","2","28.57","2","0","0.00","7","0","0.00","3","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","2","1","50.00","0","0","0.00","0","0","0.00","0","0","0.00","2","1","50.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","23","0","0.00","11","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","54","16","29.63","16","1","6.25","13","5","38.46","15","6","40.00","10","4","40.00"
"11053  :  โรงพยาบาลกันทรวิชัย","5","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","38","4","10.53","14","0","0.00","9","0","0.00","9","2","22.22","6","2","33.33"
"11055  :  โรงพยาบาลบรบือ","41","5","12.20","17","3","17.65","6","0","0.00","10","1","10.00","8","1","12.50"
"11056  :  โรงพยาบาลนาเชือก","15","0","0.00","5","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","36","6","16.67","9","3","33.33","6","0","0.00","16","2","12.50","5","1","20.00"
"11058  :  โรงพยาบาลวาปีปทุม","51","18","35.29","21","10","47.62","10","0","0.00","7","0","0.00","13","8","61.54"
"11059  :  โรงพยาบาลนาดูน","11","1","9.09","3","0","0.00","3","0","0.00","1","1","100.00","4","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","8","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","12","1","8.33","5","0","0.00","2","0","0.00","5","1","20.00","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","9","1","11.11","2","0","0.00","3","0","0.00","3","0","0.00","1","1","100.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","54","19","35.19","13","0","0.00","14","3","21.43","12","6","50.00","15","10","66.67"
"11062  :  โรงพยาบาลปทุมรัตต์","26","2","7.69","4","0","0.00","8","0","0.00","6","0","0.00","8","2","25.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","40","11","27.50","17","5","29.41","10","2","20.00","7","3","42.86","6","1","16.67"
"11064  :  โรงพยาบาลธวัชบุรี","16","1","6.25","4","0","0.00","5","0","0.00","4","1","25.00","3","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","21","9","42.86","8","3","37.50","6","1","16.67","2","1","50.00","5","4","80.00"
"11066  :  โรงพยาบาลโพนทอง","51","19","37.25","17","9","52.94","8","1","12.50","11","0","0.00","15","9","60.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","15","5","33.33","8","5","62.50","4","0","0.00","1","0","0.00","2","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","46","1","2.17","14","1","7.14","13","0","0.00","12","0","0.00","7","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","30","17","56.67","7","3","42.86","8","3","37.50","7","6","85.71","8","5","62.50"
"11070  :  โรงพยาบาลสุวรรณภูมิ","75","36","48.00","24","13","54.17","23","9","39.13","14","7","50.00","14","7","50.00"
"11071  :  โรงพยาบาลเมืองสรวง","5","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","13","5","38.46","2","1","50.00","4","2","50.00","4","1","25.00","3","1","33.33"
"11073  :  โรงพยาบาลอาจสามารถ","58","1","1.72","18","1","5.56","17","0","0.00","11","0","0.00","12","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","19","1","5.26","5","0","0.00","5","0","0.00","4","0","0.00","5","1","20.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","16","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00"
"11076  :  โรงพยาบาลจังหาร","15","2","13.33","5","0","0.00","3","0","0.00","2","0","0.00","5","2","40.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","16","0","0.00","2","0","0.00","11","0","0.00","2","0","0.00","1","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","12","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","6","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","7","4","57.14","2","0","0.00","0","0","0.00","3","3","100.00","2","1","50.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","34","0","0.00","13","0","0.00","10","0","0.00","4","0","0.00","7","0","0.00"
"11077  :  โรงพยาบาลนามน","47","2","4.26","18","0","0.00","17","0","0.00","3","0","0.00","9","2","22.22"
"11078  :  โรงพยาบาลกมลาไสย","59","2","3.39","20","1","5.00","18","1","5.56","13","0","0.00","8","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","21","1","4.76","6","1","16.67","3","0","0.00","4","0","0.00","8","0","0.00"
"11080  :  โรงพยาบาลเขาวง","48","0","0.00","6","0","0.00","17","0","0.00","12","0","0.00","13","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","43","1","2.33","14","0","0.00","13","0","0.00","11","1","9.09","5","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","23","0","0.00","8","0","0.00","6","0","0.00","6","0","0.00","3","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","13","3","23.08","7","3","42.86","1","0","0.00","1","0","0.00","4","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","35","3","8.57","7","0","0.00","5","0","0.00","12","0","0.00","11","3","27.27"
"11085  :  โรงพยาบาลท่าคันโท","55","2","3.64","19","1","5.26","9","0","0.00","13","0","0.00","14","1","7.14"
"11086  :  โรงพยาบาลหนองกุงศรี","32","0","0.00","6","0","0.00","8","0","0.00","11","0","0.00","7","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","43","0","0.00","15","0","0.00","12","0","0.00","8","0","0.00","8","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","35","6","17.14","11","1","9.09","5","0","0.00","9","1","11.11","10","4","40.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","53","5","9.43","17","3","17.65","10","0","0.00","14","0","0.00","12","2","16.67"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","8","1","12.50","2","1","50.00","3","0","0.00","2","0","0.00","1","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","14","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","22","0","0.00","6","0","0.00","7","0","0.00","6","0","0.00","3","0","0.00"
"28791  :  โรงพยาบาลสามชัย","6","2","33.33","1","0","0.00","1","0","0.00","1","0","0.00","3","2","66.67"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","71","11","15.49","20","0","0.00","19","0","0.00","15","0","0.00","17","11","64.71"
"11090  :  โรงพยาบาลกุดบาก","31","5","16.13","5","1","20.00","9","1","11.11","9","0","0.00","8","3","37.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","30","4","13.33","16","0","0.00","7","0","0.00","1","0","0.00","6","4","66.67"
"11092  :  โรงพยาบาลพังโคน","26","0","0.00","10","0","0.00","10","0","0.00","4","0","0.00","2","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","35","9","25.71","16","5","31.25","4","0","0.00","9","2","22.22","6","2","33.33"
"11094  :  โรงพยาบาลนิคมน้ำอูน","15","0","0.00","5","0","0.00","2","0","0.00","6","0","0.00","2","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","64","0","0.00","21","0","0.00","13","0","0.00","16","0","0.00","14","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","57","2","3.51","24","0","0.00","7","0","0.00","12","1","8.33","14","1","7.14"
"11097  :  โรงพยาบาลบ้านม่วง","28","9","32.14","12","4","33.33","9","5","55.56","6","0","0.00","1","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","68","6","8.82","23","1","4.35","20","1","5.00","15","0","0.00","10","4","40.00"
"11099  :  โรงพยาบาลส่องดาว","39","3","7.69","14","0","0.00","6","0","0.00","7","1","14.29","12","2","16.67"
