"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"11131  :  โรงพยาบาลหางดง","2,965","0","781","16","0","5","73","0","8","96","0","0","1,383","0","158","108","0","5","201","0","5","41","0","6","49","0","10","90","0","4","28","0","7","1,134","0","112","11","0","6","24","0","1","1,178","0","128","2","0","1","4","0","7","213","0","474"
"11132  :  โรงพยาบาลฮอด","2,826","0","0","99","0","0","1","0","0","0","0","0","1,083","0","0","253","0","0","196","0","0","34","0","0","34","0","0","22","0","0","30","0","0","749","0","0","2","0","0","9","0","0","955","0","0","7","0","0","9","0","0","672","0","0"
"11133  :  โรงพยาบาลดอยเต่า","1,155","0","2","80","0","1","30","0","0","271","0","0","346","0","1","131","0","0","130","0","0","21","0","0","23","0","0","5","0","0","8","0","0","139","0","0","7","0","1","1","0","0","239","0","0","1","0","0","0","0","0","188","0","0"
"11134  :  โรงพยาบาลอมก๋อย","372","0","25","83","0","0","0","0","0","0","0","0","203","0","17","55","0","5","45","0","5","1","0","0","4","0","0","6","0","3","0","0","0","120","0","10","0","0","0","0","0","0","69","0","7","0","0","0","0","0","0","17","0","1"
"11135  :  โรงพยาบาลสารภี","4,742","0","0","140","0","0","11","0","0","5","0","0","1,427","0","0","78","0","0","183","0","0","37","0","0","61","0","0","42","0","0","53","0","0","1,154","0","0","9","0","0","26","0","0","1,785","0","0","14","0","0","16","0","0","1,344","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","3,263","0","0","6","0","0","6","0","0","9","0","0","904","0","0","51","0","0","73","0","0","48","0","0","79","0","0","26","0","0","31","0","0","505","0","0","8","0","0","174","0","0","1,324","0","0","19","0","0","18","0","0","977","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,032","0","3","17","0","0","3","0","0","1","0","0","458","0","3","29","0","0","46","0","0","6","0","0","11","0","0","17","0","0","13","0","0","326","0","0","3","0","0","80","0","0","502","0","0","1","0","0","1","0","0","49","0","0"
"11139  :  โรงพยาบาลแม่ออน","891","0","154","56","0","0","0","0","0","0","0","0","347","0","27","26","0","2","29","0","2","4","0","0","13","0","1","37","0","3","7","0","1","286","0","18","1","0","0","1","0","0","375","0","91","0","0","0","1","0","0","112","0","36"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","297","0","0","34","0","0","1","0","0","0","0","0","155","0","0","17","0","0","10","0","0","1","0","0","6","0","0","13","0","0","3","0","0","95","0","0","2","0","0","51","0","0","77","0","0","0","0","0","0","0","0","30","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","671","0","0","1","0","0","0","0","0","1","0","0","259","0","0","10","0","0","26","0","0","14","0","0","12","0","0","13","0","0","11","0","0","215","0","0","0","0","0","3","0","0","377","0","0","0","0","0","5","0","0","28","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","2","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,106","0","1","0","0","0","21","0","0","102","0","0","331","0","0","13","0","0","24","0","0","22","0","0","14","0","0","12","0","0","4","0","0","300","0","0","3","0","0","1","0","0","547","0","0","0","0","0","1","0","0","104","0","1"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","289","0","0","39","0","0","18","0","0","0","0","0","38","0","0","9","0","0","6","0","0","0","0","0","1","0","0","0","0","0","1","0","0","21","0","0","0","0","0","2","0","0","52","0","0","1","0","0","0","0","0","141","0","0"
"10714  :  โรงพยาบาลลำพูน","4,342","0","677","45","0","71","4","0","1","8","0","0","1,547","0","261","19","0","6","112","0","6","57","0","6","61","0","14","60","0","1","14","0","9","1,269","0","208","24","0","2","46","0","8","1,566","0","173","11","0","1","11","0","0","1,150","0","170"
"11140  :  โรงพยาบาลแม่ทา","3,053","0","0","123","0","0","18","0","0","25","0","0","1,028","0","0","51","0","0","159","0","0","26","0","0","41","0","0","25","0","0","3","0","0","804","0","0","1","0","0","1","0","0","1,391","0","0","5","0","0","3","0","0","460","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,194","0","6","102","0","0","4","0","0","10","0","0","557","0","1","14","0","0","47","0","0","22","0","0","12","0","0","5","0","0","2","0","0","486","0","1","3","0","0","4","0","0","775","0","5","5","0","0","5","0","0","736","0","0"
"11142  :  โรงพยาบาลลี้","4,459","0","0","127","0","0","2","0","0","1","0","0","1,074","0","0","94","0","0","60","0","0","83","0","0","22","0","0","11","0","0","2","0","0","868","0","0","0","0","0","1","0","0","2,575","0","0","9","0","0","5","0","0","666","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","799","0","1","21","0","0","18","0","0","0","0","0","397","0","1","66","0","0","79","0","0","2","0","0","0","0","0","33","0","0","1","0","0","281","0","0","0","0","0","1","0","0","317","0","0","0","0","0","0","0","0","46","0","0"
"11144  :  โรงพยาบาลป่าซาง","3,072","0","0","115","0","0","1","0","0","28","0","0","674","0","0","27","0","0","86","0","0","10","0","0","26","0","0","60","0","0","2","0","0","543","0","0","3","0","0","4","0","0","1,671","0","0","20","0","0","7","0","0","556","0","0"
"11145  :  โรงพยาบาลบ้านธิ","1,237","0","353","70","0","26","1","0","0","0","0","0","427","0","116","17","0","16","45","0","16","7","0","7","7","0","2","0","0","0","8","0","2","373","0","78","1","0","2","3","0","1","427","0","109","7","0","1","5","0","1","300","0","100"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","346","0","28","0","0","0","0","0","0","3","0","1","148","0","11","5","0","0","13","0","0","2","0","1","6","0","0","0","0","0","0","0","0","136","0","11","0","0","0","0","0","0","135","0","15","3","0","0","0","0","0","57","0","1"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,692","0","0","56","0","0","1","0","0","19","0","0","401","0","0","11","0","0","25","0","0","1","0","0","3","0","0","14","0","0","0","0","0","367","0","0","0","0","0","0","0","0","910","0","0","19","0","0","4","0","0","282","0","0"
"10672  :  โรงพยาบาลลำปาง","5,415","0","0","110","0","0","184","0","0","16","0","0","1,295","0","0","28","0","0","110","0","0","52","0","0","66","0","0","26","0","0","4","0","0","1,131","0","0","2","0","0","6","0","0","1,970","0","0","13","0","0","24","0","0","1,803","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","1,142","0","189","82","0","0","1","0","0","0","0","0","352","0","20","10","0","0","34","0","0","14","0","2","13","0","1","0","0","0","1","0","1","308","0","16","4","0","1","0","0","0","489","0","64","1","0","0","2","0","2","215","0","103"
"11147  :  โรงพยาบาลเกาะคา","4,836","0","529","178","0","12","2","0","1","1","0","0","1,740","0","97","61","0","8","241","0","8","50","0","5","73","0","3","462","0","29","7","0","3","1,291","0","65","9","0","0","10","0","0","2,378","0","329","9","0","0","6","0","1","522","0","89"
"11148  :  โรงพยาบาลเสริมงาม","846","0","29","95","0","0","0","0","0","0","0","0","223","0","11","26","0","10","31","0","10","5","0","0","6","0","0","1","0","0","0","0","0","168","0","3","1","0","0","0","0","0","289","0","17","8","0","0","1","0","0","230","0","1"
"11149  :  โรงพยาบาลงาว","2,640","0","0","112","0","0","1","0","0","5","0","0","1,309","0","0","129","0","0","106","0","0","63","0","0","45","0","0","232","0","0","5","0","0","1,092","0","0","1","0","0","8","0","0","1,106","0","0","1","0","0","2","0","0","104","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","2,602","0","0","75","0","0","26","0","0","65","0","0","769","0","0","21","0","0","40","0","0","27","0","0","26","0","0","21","0","0","4","0","0","677","0","0","2","0","0","19","0","0","1,390","0","0","10","0","0","1","0","0","266","0","0"
"11151  :  โรงพยาบาลวังเหนือ","393","0","0","12","0","0","0","0","0","0","0","0","40","0","0","1","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","125","0","0","3","0","0","1","0","0","212","0","0"
"11152  :  โรงพยาบาลเถิน","2,596","0","273","24","0","3","9","0","0","90","0","1","1,175","0","91","99","0","12","68","0","12","70","0","9","82","0","12","371","0","21","0","0","1","930","0","55","0","0","1","4","0","0","1,195","0","153","8","0","1","1","0","0","94","0","24"
"11153  :  โรงพยาบาลแม่พริก","1,375","1","0","53","0","0","1","0","0","0","0","0","390","0","0","6","0","0","32","0","0","15","0","0","17","0","0","5","0","0","1","0","0","348","0","0","0","0","0","0","0","0","793","1","0","1","0","0","1","0","0","136","0","0"
"11154  :  โรงพยาบาลแม่ทะ","2,285","2","66","54","0","4","2","0","0","31","1","0","1,004","1","28","84","0","1","134","0","1","21","0","0","51","0","0","115","1","4","10","0","0","767","1","25","8","0","0","7","0","0","752","0","14","8","0","0","11","0","0","423","0","20"
"11155  :  โรงพยาบาลสบปราบ","1,196","0","37","28","0","0","0","0","0","0","0","0","443","0","22","31","0","3","20","0","3","13","0","1","11","0","1","45","0","2","3","0","1","374","0","11","0","0","1","2","0","3","605","0","15","5","0","0","2","0","0","113","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","2,913","0","0","171","0","0","16","0","0","19","0","0","1,211","0","0","64","0","0","205","0","0","52","0","0","38","0","0","16","0","0","7","0","0","970","0","0","4","0","0","5","0","0","974","0","0","10","0","0","2","0","0","510","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,652","0","2","0","0","0","0","0","0","1","0","0","842","0","1","54","0","0","31","0","0","31","0","0","54","0","0","328","0","1","1","0","1","699","0","1","7","0","0","10","0","0","650","0","1","2","0","0","0","0","0","157","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,616","0","238","91","0","2","15","0","1","12","0","4","916","0","69","72","0","6","304","0","6","19","0","0","5","0","2","5","0","1","3","0","1","551","0","41","4","0","6","5","0","1","1,321","0","73","13","0","2","10","0","3","1,238","0","84"
"11158  :  โรงพยาบาลตรอน","1,183","0","0","126","0","0","1","0","0","21","0","0","343","0","0","1","0","0","3","0","0","7","0","0","3","0","0","1","0","0","0","0","0","339","0","0","0","0","0","0","0","0","513","0","0","0","0","0","4","0","0","175","0","0"
"11159  :  โรงพยาบาลท่าปลา","429","0","0","0","0","0","0","0","0","0","0","0","63","0","0","14","0","0","4","0","0","6","0","0","5","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","359","0","0","0","0","0","0","0","0","7","0","0"
"11160  :  โรงพยาบาลน้ำปาด","431","0","0","38","0","0","0","0","0","0","0","0","83","0","0","2","0","0","2","0","0","7","0","0","5","0","0","13","0","0","0","0","0","70","0","0","0","0","0","0","0","0","160","0","0","1","0","0","2","0","0","147","0","0"
"11161  :  โรงพยาบาลฟากท่า","332","0","22","21","0","0","0","0","0","0","0","0","93","0","1","4","0","0","9","0","0","4","0","1","0","0","0","4","0","0","0","0","0","77","0","0","1","0","0","0","0","0","61","0","5","1","0","0","5","0","0","151","0","16"
"11162  :  โรงพยาบาลบ้านโคก","217","0","0","61","0","0","6","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","95","0","0","0","0","0","0","0","0","44","0","0"
"11163  :  โรงพยาบาลพิชัย","458","0","0","22","0","0","1","0","0","0","0","0","168","0","0","42","0","0","24","0","0","3","0","0","4","0","0","8","0","0","0","0","0","114","0","0","0","0","0","0","0","0","195","0","0","0","0","0","0","0","0","72","0","0"
"11164  :  โรงพยาบาลลับแล","540","1","0","81","0","0","0","0","0","0","0","0","112","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","212","1","0","1","0","0","1","0","0","133","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","570","0","0","83","0","0","1","0","0","0","0","0","179","0","0","9","0","0","14","0","0","5","0","0","3","0","0","30","0","0","0","0","0","148","0","0","3","0","0","0","0","0","207","0","0","2","0","0","1","0","0","97","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","178","0","0","1","0","0","0","0","0","0","0","0","43","0","0","1","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","39","0","0","0","0","0","0","0","0","71","0","0","3","0","0","0","0","0","60","0","0"
"10715  :  โรงพยาบาลแพร่","6,939","0","355","443","0","2","1","0","1","1","0","0","1,774","0","107","59","0","32","105","0","32","104","0","18","18","0","0","314","0","11","20","0","3","1,500","0","33","6","0","0","6","0","5","3,061","0","129","27","0","1","14","0","0","1,618","0","115"
"11166  :  โรงพยาบาลร้องกวาง","2,605","0","0","96","0","0","0","0","0","1","0","0","932","0","0","37","0","0","46","0","0","77","0","0","10","0","0","124","0","0","9","0","0","788","0","0","4","0","0","2","0","0","1,168","0","0","6","0","0","6","0","0","396","0","0"
"11167  :  โรงพยาบาลลอง","3,062","0","0","95","0","0","6","0","0","0","0","0","927","0","0","28","0","0","61","0","0","7","0","0","14","0","0","47","0","0","0","0","0","823","0","0","0","0","0","4","0","0","1,280","0","0","21","0","0","8","0","0","725","0","0"
"11169  :  โรงพยาบาลสูงเม่น","4,559","0","0","72","0","0","1","0","0","0","0","0","1,299","0","0","20","0","0","106","0","0","32","0","0","18","0","0","121","0","0","3","0","0","1,157","0","0","5","0","0","3","0","0","2,580","0","0","18","0","0","6","0","0","583","0","0"
"11170  :  โรงพยาบาลสอง","3,057","0","0","109","0","0","1","0","0","0","0","0","1,112","0","0","51","0","0","49","0","0","17","0","0","21","0","0","93","0","0","9","0","0","982","0","0","0","0","0","3","0","0","1,129","0","0","16","0","0","11","0","0","679","0","0"
"11171  :  โรงพยาบาลวังชิ้น","2,524","0","0","63","0","0","3","0","0","10","0","0","1,069","0","0","78","0","0","81","0","0","75","0","0","40","0","0","81","0","0","1","0","0","884","0","0","1","0","0","0","0","0","1,103","0","0","4","0","0","3","0","0","269","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,527","0","0","64","0","0","0","0","0","0","0","0","360","0","0","18","0","0","10","0","0","20","0","0","7","0","0","58","0","0","2","0","0","314","0","0","4","0","0","5","0","0","890","0","0","5","0","0","0","0","0","208","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,855","0","0","38","0","0","0","0","0","0","0","0","598","0","0","33","0","0","76","0","0","11","0","0","4","0","0","27","0","0","1","0","0","494","0","0","4","0","0","3","0","0","983","0","0","11","0","0","1","0","0","224","0","0"
"10716  :  โรงพยาบาลน่าน","4,655","0","1","73","0","0","2","0","0","0","0","0","1,923","0","0","95","0","0","333","0","0","135","0","0","221","0","0","222","0","0","43","0","0","1,266","0","0","24","0","0","5","0","0","1,509","0","0","6","0","1","9","0","0","1,133","0","0"
"11173  :  โรงพยาบาลแม่จริม","952","1","0","19","0","0","11","0","0","1","1","0","252","0","0","23","0","0","41","0","0","34","0","0","8","0","0","29","0","0","2","0","0","158","0","0","1","0","0","0","0","0","556","0","0","2","0","0","0","0","0","111","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","609","0","103","80","0","2","0","0","0","0","0","0","253","0","84","35","0","1","88","0","1","12","0","3","3","0","5","25","0","0","3","0","0","91","0","81","24","0","2","9","0","0","163","0","9","1","0","0","0","0","0","112","0","8"
"11175  :  โรงพยาบาลนาน้อย","741","0","0","20","0","0","0","0","0","1","0","0","263","0","0","16","0","0","39","0","0","8","0","0","14","0","0","17","0","0","0","0","0","207","0","0","1","0","0","0","0","0","361","0","0","0","0","0","1","0","0","95","0","0"
"11176  :  โรงพยาบาลท่าวังผา","2,993","0","67","57","0","16","53","0","9","4","0","4","832","0","30","50","0","1","62","0","1","21","0","0","33","0","0","44","0","0","1","0","1","673","0","0","1","0","0","22","0","30","1,336","0","0","9","0","0","12","0","0","690","0","8"
"11177  :  โรงพยาบาลเวียงสา","1,228","0","1","98","0","0","4","0","0","74","0","1","435","0","0","23","0","0","37","0","0","24","0","0","20","0","0","17","0","0","1","0","0","368","0","0","1","0","0","1","0","0","470","0","0","1","0","0","0","0","0","146","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","1,630","1","0","75","0","0","20","0","0","15","0","0","403","0","0","24","0","0","22","0","0","10","0","0","8","0","0","113","0","0","0","0","0","329","0","0","0","0","0","30","0","0","1,007","1","0","4","0","0","0","0","0","106","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,257","0","191","21","0","31","1","0","5","69","0","62","707","0","34","57","0","4","72","0","4","7","0","1","14","0","2","11","0","4","2","0","0","575","0","26","1","0","0","1","0","1","372","0","17","1","0","0","0","0","0","86","0","42"
"11180  :  โรงพยาบาลนาหมื่น","795","0","0","34","0","0","2","0","0","98","0","0","250","0","0","44","0","0","59","0","0","18","0","0","13","0","0","35","0","0","2","0","0","132","0","0","2","0","0","1","0","0","207","0","0","3","0","0","1","0","0","200","0","0"
"11181  :  โรงพยาบาลสันติสุข","878","0","49","29","0","3","0","0","0","0","0","0","247","0","5","13","0","0","2","0","0","6","0","1","7","0","0","12","0","0","0","0","0","227","0","2","0","0","1","1","0","0","523","0","1","0","0","0","0","0","0","79","0","40"
"11182  :  โรงพยาบาลบ่อเกลือ","493","0","212","3","0","0","0","0","0","0","0","0","63","0","18","9","0","1","5","0","1","1","0","2","2","0","0","3","0","0","0","0","2","50","0","11","0","0","0","0","0","0","367","0","129","3","0","0","0","0","0","57","0","65"
"11183  :  โรงพยาบาลสองแคว","940","0","0","53","0","0","15","0","0","115","0","0","131","0","0","22","0","0","10","0","0","8","0","0","7","0","0","5","0","0","1","0","0","89","0","0","0","0","0","0","0","0","509","0","0","0","0","0","1","0","0","116","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,034","0","1,391","73","0","17","1","0","8","5","0","2","317","0","607","10","0","37","53","0","37","5","0","22","13","0","22","12","0","19","1","0","8","259","0","500","3","0","8","2","0","2","405","0","592","1","0","1","2","0","2","230","0","162"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","197","0","0","10","0","0","0","0","0","0","0","0","24","0","0","0","0","0","1","0","0","2","0","0","1","0","0","4","0","0","0","0","0","19","0","0","0","0","0","0","0","0","32","0","0","1","0","0","0","0","0","130","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","106","0","0","34","0","0","0","0","0","0","0","0","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","35","0","0"
"25017  :  โรงพยาบาลภูเพียง","163","0","4","70","0","0","17","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","69","0","3"
"10717  :  โรงพยาบาลพะเยา","2,303","0","5","403","0","0","0","0","0","0","0","0","791","0","1","110","0","0","40","0","0","177","0","0","27","0","0","54","0","0","20","0","0","548","0","1","9","0","0","12","0","0","684","0","3","0","0","0","4","0","0","421","0","1"
"10718  :  โรงพยาบาลเชียงคำ","5,521","0","425","110","0","0","19","0","0","2","0","0","2,724","0","159","83","0","44","358","0","44","291","0","7","108","0","9","1,058","0","42","186","0","3","1,892","0","29","29","0","3","26","0","8","1,617","0","208","7","0","2","4","0","0","1,038","0","56"
"11184  :  โรงพยาบาลจุน","2,207","0","138","75","0","0","27","0","1","89","0","0","883","0","77","78","0","6","160","0","6","83","0","2","40","0","1","52","0","1","17","0","0","596","0","57","15","0","1","20","0","1","587","0","47","6","0","0","9","0","0","531","0","13"
"11185  :  โรงพยาบาลเชียงม่วน","1,443","0","0","37","0","0","0","0","0","0","0","0","754","0","0","52","0","0","73","0","0","82","0","0","39","0","0","38","0","0","15","0","0","527","0","0","27","0","0","44","0","0","419","0","0","2","0","0","2","0","0","229","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","4,174","0","29","88","0","2","10","0","1","117","0","4","1,621","0","5","144","0","0","211","0","0","107","0","0","68","0","0","105","0","0","43","0","0","1,176","0","4","20","0","1","39","0","0","1,952","0","12","10","0","0","3","0","0","373","0","5"
"11187  :  โรงพยาบาลปง","2,157","0","0","80","0","0","65","0","0","31","0","0","903","0","0","45","0","0","48","0","0","74","0","0","42","0","0","33","0","0","45","0","0","742","0","0","9","0","0","8","0","0","729","0","0","7","0","0","1","0","0","341","0","0"
"11188  :  โรงพยาบาลแม่ใจ","1,398","0","25","32","0","0","0","0","0","0","0","0","666","0","1","37","0","0","69","0","0","53","0","0","20","0","0","35","0","0","35","0","0","511","0","1","6","0","0","43","0","0","527","0","23","6","0","0","10","0","0","157","0","1"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
