"โรงพยาบาล","รวมทุกกลุ่มเป้าหมาย","บุคลากรทางการแพทย์และสาธารณสุข","ประชาชนกลุ่มเสี่ยง","กลุ่มอื่นๆ"
"หญิงตั้งครรภ์อายุครรภ์4 เดือนขึ้นไป","เด็ก 6 เดือนถึง 2 ปี","ผู้ป่วยโรคเรื้อรัง","ผู้สูงอายุ 65 ปีขึ้นไป","ผู้พิการทางสมอง","ผู้ป่วยโรคอ้วน"
"รวมผู้ป่วยเรื้อรังทั้งหมด","ปอดอุดกั้นเรื้อรัง","หอบหืด","หัวใจ","หลอดเลือดสมอง","ไตวาย","ผู้ป่วยมะเร็งทีได้รับเคมีบำบัด","เบาหวาน","ธาลัสซีเมีย","ภูมิคุ้มกันบกพร่อง(รวมผู้ติดเชื้อ HIVที่มีอาการ)"
"ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง","ในช่วง","ก่อนช่วง","หลัง"
"11018  :  โรงพยาบาลหนองหาน","3,056","0","548","59","0","0","1","0","1","0","0","0","1,719","0","206","53","0","2","120","0","2","35","0","7","57","0","16","27","0","3","20","0","2","1,559","0","150","10","0","2","7","0","37","1,037","0","258","1","0","0","2","0","5","237","0","78"
"11019  :  โรงพยาบาลทุ่งฝน","1,212","0","0","26","0","0","1","0","0","73","0","0","414","0","0","3","0","0","46","0","0","16","0","0","9","0","0","6","0","0","8","0","0","355","0","0","1","0","0","2","0","0","575","0","0","4","0","0","1","0","0","118","0","0"
"11020  :  โรงพยาบาลไชยวาน","503","0","0","27","0","0","0","0","0","0","0","0","130","0","0","7","0","0","18","0","0","1","0","0","2","0","0","1","0","0","2","0","0","109","0","0","3","0","0","0","0","0","276","0","0","1","0","0","0","0","0","69","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","189","0","0","1","0","0","0","0","0","0","0","0","93","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","92","0","0","0","0","0","0","0","0","89","0","0","0","0","0","0","0","0","6","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","2,091","0","0","120","0","0","1","0","0","0","0","0","814","0","0","18","0","0","39","0","0","33","0","0","33","0","0","41","0","0","27","0","0","723","0","0","3","0","0","2","0","0","649","0","0","3","0","0","8","0","0","496","0","0"
"11023  :  โรงพยาบาลบ้านผือ","620","0","6","62","0","0","54","0","6","0","0","0","242","0","0","0","0","0","1","0","0","7","0","0","5","0","0","8","0","0","6","0","0","233","0","0","5","0","0","2","0","0","131","0","0","0","0","0","0","0","0","131","0","0"
"11024  :  โรงพยาบาลน้ำโสม","34","0","276","0","0","0","0","0","0","0","0","0","13","0","183","0","0","4","0","0","4","0","0","2","0","0","6","0","0","10","0","0","3","13","0","152","0","0","0","0","0","0","21","0","93","0","0","0","0","0","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","5,090","0","511","160","0","7","3","0","0","2","0","0","2,068","0","71","82","0","4","225","0","4","51","0","6","74","0","3","64","0","0","36","0","2","1,764","0","47","16","0","2","18","0","2","2,036","0","51","34","0","5","14","0","4","773","0","373"
"11026  :  โรงพยาบาลสร้างคอม","433","0","0","42","0","0","1","0","0","0","0","0","132","0","0","6","0","0","12","0","0","3","0","0","2","0","0","3","0","0","0","0","0","121","0","0","1","0","0","3","0","0","202","0","0","1","0","0","1","0","0","54","0","0"
"11027  :  โรงพยาบาลหนองแสง","462","0","0","22","0","0","1","0","0","0","0","0","87","0","0","27","0","0","37","0","0","1","0","0","1","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","293","0","0","0","0","0","0","0","0","59","0","0"
"11028  :  โรงพยาบาลนายูง","285","0","116","15","0","0","0","0","0","0","0","0","70","0","61","4","0","0","10","0","0","1","0","0","0","0","2","0","0","1","2","0","0","63","0","61","0","0","0","0","0","0","102","0","31","1","0","0","2","0","0","95","0","24"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","105","0","0","0","0","0","0","0","0","0","0","0","33","0","0","3","0","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0","0","24","0","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","54"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","560","0","0","132","0","0","0","0","0","0","0","0","133","0","0","2","0","0","18","0","0","4","0","0","11","0","0","52","0","0","3","0","0","109","0","0","2","0","0","1","0","0","100","0","0","1","0","0","3","0","0","191","0","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","27","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","5","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","1,775","0","0","35","0","0","0","0","0","0","0","0","609","0","0","5","0","0","28","0","0","7","0","0","7","0","0","13","0","0","12","0","0","577","0","0","2","0","0","3","0","0","814","0","0","2","0","0","3","0","0","312","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","1,996","0","1","61","0","0","23","0","0","7","0","1","781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","608","0","0","0","0","0","0","0","0","506","0","0"
"11030  :  โรงพยาบาลนาด้วง","317","0","0","27","0","0","0","0","0","0","0","0","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","106","0","0"
"11031  :  โรงพยาบาลเชียงคาน","355","0","61","1","0","36","4","0","8","0","0","0","263","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","30","0","15"
"11032  :  โรงพยาบาลปากชม","376","0","0","12","0","0","2","0","0","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","40","0","0"
"11033  :  โรงพยาบาลนาแห้ว","345","0","7","21","0","0","18","0","2","0","0","0","247","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","2","0","0","34","0","0"
"11034  :  โรงพยาบาลภูเรือ","1,553","0","0","39","0","0","45","0","0","396","0","0","713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","2","0","0","297","0","0"
"11035  :  โรงพยาบาลท่าลี่","1,620","0","5","32","0","0","0","0","0","5","0","0","998","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","0","0","0","0","0","1","0","0","392","0","4"
"11036  :  โรงพยาบาลวังสะพุง","1,210","0","31","122","0","0","47","0","18","1","0","0","547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","266","0","1","0","0","0","18","0","0","194","0","12"
"11037  :  โรงพยาบาลภูกระดึง","634","0","0","21","0","0","38","0","0","213","0","0","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","3","0","0","60","0","0"
"11038  :  โรงพยาบาลภูหลวง","326","0","0","49","0","0","5","0","0","0","0","0","199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","69","0","0"
"11039  :  โรงพยาบาลผาขาว","524","0","0","14","0","0","9","0","0","49","0","0","218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109","0","0","0","0","0","0","0","0","124","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,642","0","8","74","0","3","15","0","0","5","0","0","1,073","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","97","0","1","191","0","0"
"14133  :  โรงพยาบาลเอราวัณ","659","0","0","56","0","0","12","0","0","45","0","0","272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","45","0","0","155","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","65","0","5","4","0","0","12","0","0","17","0","4","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","0","1"
"10706  :  โรงพยาบาลหนองคาย","1","0","1,055","0","0","4","0","0","108","0","0","34","0","0","560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","0","0","4","0","0","0","1","0","225"
"11042  :  โรงพยาบาลโพนพิสัย","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","714","0","62","47","0","1","9","0","0","0","0","1","555","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","6","0","0","0","1","0","0","65","0","44"
"11045  :  โรงพยาบาลสังคม","1,850","0","115","48","0","0","96","0","15","0","0","0","977","0","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194","0","12","0","0","0","2","0","0","471","0","37"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","551","0","980","0","0","24","2","0","19","11","0","2","467","0","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","131","0","0","0","5","0","8","33","0","224"
"14558  :  โรงพยาบาลพิสัยเวช","726","0","0","0","0","0","22","0","0","55","0","0","272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","314","0","0","0","0","0","3","0","0","57","0","0"
"21356  :  โรงพยาบาลสระใคร","69","0","0","13","0","0","2","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","90","0","0","20","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","488","0","125","26","0","1","16","0","3","0","0","0","65","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","1","369","0","105"
"11051  :  โรงพยาบาลแกดำ","420","0","0","27","0","0","3","0","0","0","0","0","213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","34","0","0","90","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","273","0","2","91","0","0","20","0","0","0","0","0","107","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","1"
"11053  :  โรงพยาบาลกันทรวิชัย","780","0","29","31","0","0","0","0","0","0","0","0","515","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","1","0","0","0","0","0","0","179","0","0"
"11054  :  โรงพยาบาลเชียงยืน","4,513","0","0","116","0","0","18","0","0","18","0","0","2,280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,053","0","0","0","0","0","1","0","0","963","0","0"
"11055  :  โรงพยาบาลบรบือ","5,121","0","0","15","0","0","29","0","0","110","0","0","2,185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,723","0","0","0","0","0","1","0","0","1,036","0","0"
"11056  :  โรงพยาบาลนาเชือก","554","0","0","85","0","0","17","0","0","0","0","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","0","0","0","116","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","841","0","50","70","0","0","16","0","0","0","0","0","445","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","4","0","0","0","2","0","0","204","0","10"
"11058  :  โรงพยาบาลวาปีปทุม","750","0","61","88","0","5","28","0","0","58","0","22","425","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","1","0","0","0","1","0","0","133","0","4"
"11059  :  โรงพยาบาลนาดูน","362","0","0","11","0","0","4","0","0","3","0","0","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","0","0","0","0","0","2","0","0","97","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","476","0","0","50","0","0","3","0","0","2","0","0","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","112","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","164","0","0","23","0","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","0","0"
"24704  :  โรงพยาบาลกุดรัง","12","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","191","1","0","38","0","0","17","0","0","0","0","0","11","1","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","1","0","0","8","1","0","0","0","0","1","0","0","85","0","0","0","0","0","1","0","0","39","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","919","0","0","12","0","0","0","0","0","4","0","0","231","0","0","1","0","0","20","0","0","11","0","0","6","0","0","4","0","0","4","0","0","187","0","0","19","0","0","2","0","0","507","0","0","6","0","0","3","0","0","156","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","7"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,961","0","27","30","0","0","56","0","0","23","0","0","912","0","3","35","0","1","146","0","1","36","0","0","25","0","0","24","0","0","12","0","1","662","0","2","2","0","0","121","0","0","782","0","23","3","0","0","4","0","0","151","0","1"
"11064  :  โรงพยาบาลธวัชบุรี","1,932","0","0","44","0","0","0","0","0","0","0","0","697","0","0","24","0","0","61","0","0","31","0","0","20","0","0","9","0","0","14","0","0","626","0","0","1","0","0","3","0","0","1,060","0","0","0","0","0","7","0","0","124","0","0"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","669","0","0","3","0","0","17","0","0","96","0","0","235","0","0","14","0","0","37","0","0","24","0","0","14","0","0","3","0","0","3","0","0","190","0","0","0","0","0","0","0","0","282","0","0","1","0","0","0","0","0","35","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","395","0","0","46","0","0","13","0","0","0","0","0","198","0","0","0","0","0","5","0","0","6","0","0","2","0","0","7","0","0","3","0","0","193","0","0","2","0","0","1","0","0","77","0","0","1","0","0","0","0","0","60","0","0"
"11068  :  โรงพยาบาลหนองพอก","695","0","0","54","0","0","0","0","0","0","0","0","169","0","0","1","0","0","11","0","0","17","0","0","10","0","0","15","0","0","8","0","0","128","0","0","4","0","0","2","0","0","249","0","0","1","0","0","6","0","0","216","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","1,038","0","4","13","0","0","18","0","0","98","0","0","388","0","1","9","0","0","88","0","0","37","0","0","7","0","0","20","0","0","7","0","0","293","0","1","3","0","0","2","0","0","444","0","3","0","0","0","4","0","0","73","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,220","0","0","114","0","0","26","0","0","33","0","0","475","0","0","11","0","0","129","0","0","25","0","0","41","0","0","17","0","0","3","0","0","295","0","0","14","0","0","6","0","0","383","0","0","2","0","0","2","0","0","185","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","468","0","1","41","0","0","1","0","0","0","0","0","75","0","1","1","0","0","8","0","0","4","0","0","5","0","0","3","0","0","1","0","0","57","0","0","0","0","0","1","0","0","217","0","0","0","0","0","0","0","0","134","0","0"
"11072  :  โรงพยาบาลโพนทราย","532","0","0","13","0","0","1","0","0","0","0","0","204","0","0","8","0","0","32","0","0","40","0","0","17","0","0","7","0","0","1","0","0","116","0","0","2","0","0","22","0","0","142","0","0","1","0","0","0","0","0","171","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","465","0","0","57","0","0","0","0","0","0","0","0","199","0","0","0","0","0","7","0","0","14","0","0","11","0","0","4","0","0","1","0","0","184","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","37","0","0"
"11074  :  โรงพยาบาลเมยวดี","148","0","0","0","0","0","0","0","0","0","0","0","68","0","0","1","0","0","2","0","0","2","0","0","0","0","0","7","0","0","1","0","0","67","0","0","0","0","0","1","0","0","72","0","0","0","0","0","0","0","0","8","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","248","0","0","39","0","0","10","0","0","11","0","0","50","0","0","0","0","0","6","0","0","3","0","0","1","0","0","5","0","0","0","0","0","41","0","0","2","0","0","1","0","0","79","0","0","2","0","0","0","0","0","57","0","0"
"11076  :  โรงพยาบาลจังหาร","393","0","14","54","0","0","3","0","0","0","0","0","148","0","0","1","0","0","6","0","0","4","0","0","3","0","0","4","0","0","5","0","0","137","0","0","1","0","0","1","0","0","113","0","0","0","0","0","1","0","0","74","0","14"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","754","0","0","2","0","0","0","0","0","1","0","0","64","0","0","0","0","0","7","0","0","1","0","0","1","0","0","3","0","0","1","0","0","55","0","0","0","0","0","3","0","0","14","0","0","1","0","0","8","0","0","664","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","52","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","0","0","0","0","27","0","0","0","0","0","0","0","0","19","0","0","1","0","0","0","0","0","4","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","107","0","0","19","0","0","4","0","0","35","0","0","5","0","0","0","0","0","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","42","0","0"
"27990  :  โรงพยาบาลหนองฮี","139","0","0","15","0","0","0","0","0","0","0","0","38","0","0","1","0","0","12","0","0","3","0","0","1","0","0","4","0","0","0","0","0","25","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","16","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11077  :  โรงพยาบาลนามน","1","0","9","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"11078  :  โรงพยาบาลกมลาไสย","82","0","2","6","0","0","1","0","0","0","0","0","49","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","17","0","1"
"11079  :  โรงพยาบาลร่องคำ","111","0","0","34","0","0","2","0","0","44","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0"
"11080  :  โรงพยาบาลเขาวง","472","0","0","65","0","0","13","0","0","0","0","0","311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","69","0","0"
"11081  :  โรงพยาบาลยางตลาด","2,757","0","318","110","0","8","5","0","0","0","0","0","1,759","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360","0","27","1","0","2","29","0","4","488","0","234"
"11082  :  โรงพยาบาลห้วยเม็ก","327","0","5","55","0","1","2","0","1","21","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","0","0","0","87","0","3"
"11083  :  โรงพยาบาลสหัสขันธ์","342","0","14","0","0","2","0","0","0","0","0","0","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","0","0","41","0","12"
"11084  :  โรงพยาบาลคำม่วง","636","0","4","40","0","0","17","0","0","31","0","2","254","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139","0","0","0","0","0","0","0","0","153","0","1"
"11085  :  โรงพยาบาลท่าคันโท","503","0","1","103","0","0","4","0","0","0","0","0","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","61","0","1"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","605","0","1","14","0","0","4","0","0","0","0","0","524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","44","0","1"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","787","0","451","20","0","17","6","0","6","0","0","1","527","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","21","0","0","0","2","0","0","146","0","368"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","36","0","0","0","0","0","1","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","450","0","9","15","0","0","4","0","0","9","0","7","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121","0","0","0","0","0","1","0","0","38","0","1"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
