"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","24","8","33.33","4","0","0.00","2","0","0.00","7","1","14.29","11","7","63.64"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","16","0","0.00","4","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","4","1","25.00","1","1","100.00","1","0","0.00","1","0","0.00","1","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","38","14","36.84","13","1","7.69","7","2","28.57","7","4","57.14","11","7","63.64"
"10966  :  โรงพยาบาลป่าติ้ว","31","7","22.58","6","1","16.67","9","3","33.33","7","0","0.00","9","3","33.33"
"10967  :  โรงพยาบาลมหาชนะชัย","28","2","7.14","6","0","0.00","5","0","0.00","8","0","0.00","9","2","22.22"
"10968  :  โรงพยาบาลค้อวัง","16","12","75.00","2","2","100.00","5","2","40.00","6","6","100.00","3","2","66.67"
"10969  :  โรงพยาบาลไทยเจริญ","24","5","20.83","7","3","42.86","5","2","40.00","5","0","0.00","7","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","86","26","30.23","25","12","48.00","18","3","16.67","19","4","21.05","24","7","29.17"
"11921  :  โรงพยาบาลนายแพทย์หาญ","7","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","14","12","85.71","5","5","100.00","4","3","75.00","3","2","66.67","2","2","100.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","37","16","43.24","7","0","0.00","5","4","80.00","15","9","60.00","10","3","30.00"
"10971  :  โรงพยาบาลคอนสวรรค์","17","15","88.24","5","4","80.00","6","5","83.33","1","1","100.00","5","5","100.00"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","32","20","62.50","9","7","77.78","12","7","58.33","9","5","55.56","2","1","50.00"
"10973  :  โรงพยาบาลหนองบัวแดง","79","36","45.57","14","7","50.00","16","5","31.25","28","14","50.00","21","10","47.62"
"10974  :  โรงพยาบาลจัตุรัส","48","24","50.00","12","9","75.00","6","1","16.67","15","9","60.00","15","5","33.33"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","40","18","45.00","15","6","40.00","11","3","27.27","5","2","40.00","9","7","77.78"
"10976  :  โรงพยาบาลหนองบัวระเหว","21","8","38.10","6","1","16.67","3","2","66.67","9","4","44.44","3","1","33.33"
"10977  :  โรงพยาบาลเทพสถิต","31","17","54.84","10","7","70.00","7","2","28.57","11","6","54.55","3","2","66.67"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","56","8","14.29","18","4","22.22","9","3","33.33","14","0","0.00","15","1","6.67"
"10979  :  โรงพยาบาลบ้านแท่น","45","16","35.56","14","5","35.71","11","3","27.27","7","4","57.14","13","4","30.77"
"10980  :  โรงพยาบาลแก้งคร้อ","39","16","41.03","11","7","63.64","11","3","27.27","10","2","20.00","7","4","57.14"
"10981  :  โรงพยาบาลคอนสาร","14","9","64.29","2","1","50.00","1","1","100.00","4","2","50.00","7","5","71.43"
"10982  :  โรงพยาบาลภักดีชุมพล","24","23","95.83","5","5","100.00","9","8","88.89","5","5","100.00","5","5","100.00"
"10983  :  โรงพยาบาลเนินสง่า","18","15","83.33","3","3","100.00","3","3","100.00","8","8","100.00","4","1","25.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","37","17","45.95","11","1","9.09","10","5","50.00","8","6","75.00","8","5","62.50"
"10986  :  โรงพยาบาลปทุมราชวงศา","27","14","51.85","9","5","55.56","7","3","42.86","7","3","42.86","4","3","75.00"
"10987  :  โรงพยาบาลพนา","12","4","33.33","2","1","50.00","3","1","33.33","4","1","25.00","3","1","33.33"
"10988  :  โรงพยาบาลเสนางคนิคม","64","4","6.25","22","2","9.09","12","2","16.67","18","0","0.00","12","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","20","10","50.00","8","5","62.50","4","1","25.00","5","4","80.00","3","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","24","3","12.50","8","1","12.50","7","1","14.29","4","0","0.00","5","1","20.00"
"11040  :  โรงพยาบาลบึงกาฬ","7","1","14.29","3","0","0.00","1","0","0.00","1","0","0.00","2","1","50.00"
"11041  :  โรงพยาบาลพรเจริญ","23","9","39.13","7","4","57.14","6","1","16.67","5","1","20.00","5","3","60.00"
"11043  :  โรงพยาบาลโซ่พิสัย","65","38","58.46","21","9","42.86","14","12","85.71","15","8","53.33","15","9","60.00"
"11046  :  โรงพยาบาลเซกา","86","23","26.74","21","0","0.00","19","2","10.53","24","11","45.83","22","10","45.45"
"11047  :  โรงพยาบาลปากคาด","42","28","66.67","12","6","50.00","10","7","70.00","9","7","77.78","11","8","72.73"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","56","45","80.36","13","7","53.85","19","17","89.47","10","10","100.00","14","11","78.57"
"11050  :  โรงพยาบาลบุ่งคล้า","7","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","10","2","20.00","2","0","0.00","4","1","25.00","2","0","0.00","2","1","50.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","42","17","40.48","10","7","70.00","14","5","35.71","6","0","0.00","12","5","41.67"
"11000  :  โรงพยาบาลน้ำพอง","38","23","60.53","13","6","46.15","9","7","77.78","6","3","50.00","10","7","70.00"
"11001  :  โรงพยาบาลอุบลรัตน์","25","10","40.00","9","5","55.56","6","0","0.00","6","3","50.00","4","2","50.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","14","2","14.29","3","0","0.00","5","1","20.00","3","1","33.33","3","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","14","0","0.00","7","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","38","0","0.00","5","0","0.00","10","0","0.00","11","0","0.00","12","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","41","31","75.61","8","4","50.00","14","11","78.57","7","4","57.14","12","12","100.00"
"11010  :  โรงพยาบาลชนบท","39","26","66.67","12","10","83.33","4","1","25.00","15","9","60.00","8","6","75.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","27","9","33.33","11","4","36.36","9","1","11.11","2","0","0.00","5","4","80.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","52","27","51.92","12","5","41.67","9","5","55.56","12","7","58.33","19","10","52.63"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","5","1","20.00","1","0","0.00","1","0","0.00","1","1","100.00","2","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","7","1","14.29","0","0","0.00","1","0","0.00","5","1","20.00","1","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","13","1","7.69","1","0","0.00","6","1","16.67","3","0","0.00","3","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","26","16","61.54","6","2","33.33","5","3","60.00","6","5","83.33","9","6","66.67"
"11015  :  โรงพยาบาลกุมภวาปี","46","8","17.39","10","3","30.00","14","2","14.29","12","1","8.33","10","2","20.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","22","6","27.27","6","2","33.33","5","1","20.00","5","3","60.00","6","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","64","28","43.75","20","8","40.00","16","7","43.75","18","6","33.33","10","7","70.00"
"11019  :  โรงพยาบาลทุ่งฝน","34","8","23.53","9","6","66.67","10","1","10.00","9","1","11.11","6","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","30","10","33.33","7","3","42.86","4","1","25.00","6","1","16.67","13","5","38.46"
"11021  :  โรงพยาบาลศรีธาตุ","18","14","77.78","5","4","80.00","3","2","66.67","8","6","75.00","2","2","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","44","9","20.45","13","3","23.08","12","1","8.33","8","1","12.50","11","4","36.36"
"11023  :  โรงพยาบาลบ้านผือ","50","32","64.00","13","9","69.23","13","11","84.62","16","8","50.00","8","4","50.00"
"11024  :  โรงพยาบาลน้ำโสม","51","7","13.73","12","5","41.67","13","1","7.69","14","0","0.00","12","1","8.33"
"11025  :  โรงพยาบาลเพ็ญ","37","7","18.92","12","2","16.67","10","2","20.00","8","0","0.00","7","3","42.86"
"11026  :  โรงพยาบาลสร้างคอม","9","1","11.11","2","1","50.00","0","0","0.00","4","0","0.00","3","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","17","0","0.00","5","0","0.00","9","0","0.00","2","0","0.00","1","0","0.00"
"11028  :  โรงพยาบาลนายูง","20","5","25.00","7","1","14.29","7","2","28.57","2","1","50.00","4","1","25.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","6","2","33.33","3","1","33.33","1","0","0.00","0","0","0.00","2","1","50.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","47","27","57.45","11","6","54.55","12","7","58.33","12","8","66.67","12","6","50.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","21","1","4.76","5","0","0.00","3","0","0.00","9","0","0.00","4","1","25.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","70","37","52.86","21","11","52.38","19","9","47.37","18","10","55.56","12","7","58.33"
"11030  :  โรงพยาบาลนาด้วง","40","26","65.00","17","11","64.71","7","5","71.43","7","4","57.14","9","6","66.67"
"11031  :  โรงพยาบาลเชียงคาน","43","28","65.12","16","10","62.50","12","7","58.33","10","8","80.00","5","3","60.00"
"11032  :  โรงพยาบาลปากชม","22","17","77.27","6","5","83.33","7","6","85.71","3","1","33.33","6","5","83.33"
"11033  :  โรงพยาบาลนาแห้ว","5","5","100.00","0","0","0.00","0","0","0.00","3","3","100.00","2","2","100.00"
"11034  :  โรงพยาบาลภูเรือ","46","36","78.26","14","13","92.86","9","6","66.67","9","6","66.67","14","11","78.57"
"11035  :  โรงพยาบาลท่าลี่","7","5","71.43","1","1","100.00","2","2","100.00","2","2","100.00","2","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","80","69","86.25","21","19","90.48","16","15","93.75","24","20","83.33","19","15","78.95"
"11037  :  โรงพยาบาลภูกระดึง","67","56","83.58","12","8","66.67","15","13","86.67","26","23","88.46","14","12","85.71"
"11038  :  โรงพยาบาลภูหลวง","30","23","76.67","12","8","66.67","7","7","100.00","7","7","100.00","4","1","25.00"
"11039  :  โรงพยาบาลผาขาว","50","28","56.00","14","9","64.29","7","3","42.86","11","4","36.36","18","12","66.67"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","74","61","82.43","22","18","81.82","21","18","85.71","16","14","87.50","15","11","73.33"
"14133  :  โรงพยาบาลเอราวัณ","31","27","87.10","6","5","83.33","7","7","100.00","11","8","72.73","7","7","100.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","4","3","75.00","3","2","66.67","0","0","0.00","0","0","0.00","1","1","100.00"
"10706  :  โรงพยาบาลหนองคาย","90","2","2.22","26","2","7.69","25","0","0.00","20","0","0.00","19","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","23","1","4.35","9","1","11.11","2","0","0.00","5","0","0.00","7","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","34","14","41.18","14","3","21.43","3","1","33.33","10","7","70.00","7","3","42.86"
"11045  :  โรงพยาบาลสังคม","34","22","64.71","7","3","42.86","7","4","57.14","9","7","77.78","11","8","72.73"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","60","0","0.00","11","0","0.00","10","0","0.00","20","0","0.00","19","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","42","7","16.67","13","1","7.69","10","0","0.00","6","1","16.67","13","5","38.46"
"21356  :  โรงพยาบาลสระใคร","10","2","20.00","2","2","100.00","1","0","0.00","2","0","0.00","5","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","19","2","10.53","4","1","25.00","6","1","16.67","5","0","0.00","4","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","29","13","44.83","9","5","55.56","6","3","50.00","7","2","28.57","7","3","42.86"
"11052  :  โรงพยาบาลโกสุมพิสัย","62","34","54.84","12","3","25.00","15","9","60.00","20","10","50.00","15","12","80.00"
"11053  :  โรงพยาบาลกันทรวิชัย","23","6","26.09","7","2","28.57","3","0","0.00","8","3","37.50","5","1","20.00"
"11054  :  โรงพยาบาลเชียงยืน","36","7","19.44","4","0","0.00","11","4","36.36","13","1","7.69","8","2","25.00"
"11055  :  โรงพยาบาลบรบือ","45","25","55.56","13","4","30.77","5","3","60.00","14","10","71.43","13","8","61.54"
"11056  :  โรงพยาบาลนาเชือก","17","6","35.29","5","1","20.00","4","2","50.00","4","1","25.00","4","2","50.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","62","6","9.68","14","4","28.57","15","1","6.67","16","1","6.25","17","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","42","15","35.71","9","2","22.22","7","0","0.00","11","4","36.36","15","9","60.00"
"11059  :  โรงพยาบาลนาดูน","13","4","30.77","5","2","40.00","0","0","0.00","3","1","33.33","5","1","20.00"
"11060  :  โรงพยาบาลยางสีสุราช","9","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","36","8","22.22","3","0","0.00","6","1","16.67","12","3","25.00","15","4","26.67"
"24704  :  โรงพยาบาลกุดรัง","7","4","57.14","1","1","100.00","2","0","0.00","2","2","100.00","2","1","50.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","70","42","60.00","11","7","63.64","13","6","46.15","18","9","50.00","28","20","71.43"
"11062  :  โรงพยาบาลปทุมรัตต์","28","10","35.71","9","2","22.22","3","2","66.67","13","4","30.77","3","2","66.67"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","33","3","9.09","14","2","14.29","10","1","10.00","7","0","0.00","2","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","9","1","11.11","2","0","0.00","2","0","0.00","1","0","0.00","4","1","25.00"
"11065  :  โรงพยาบาลพนมไพร","34","24","70.59","6","3","50.00","11","7","63.64","10","8","80.00","7","6","85.71"
"11066  :  โรงพยาบาลโพนทอง","48","22","45.83","15","5","33.33","13","4","30.77","9","5","55.56","11","8","72.73"
"11067  :  โรงพยาบาลโพธิ์ชัย","25","11","44.00","7","1","14.29","7","2","28.57","5","3","60.00","6","5","83.33"
"11068  :  โรงพยาบาลหนองพอก","31","7","22.58","11","1","9.09","8","0","0.00","5","2","40.00","7","4","57.14"
"11069  :  โรงพยาบาลเสลภูมิ","31","16","51.61","8","5","62.50","6","2","33.33","8","5","62.50","9","4","44.44"
"11070  :  โรงพยาบาลสุวรรณภูมิ","64","58","90.63","18","14","77.78","8","7","87.50","19","18","94.74","19","19","100.00"
"11071  :  โรงพยาบาลเมืองสรวง","14","2","14.29","4","1","25.00","4","0","0.00","3","1","33.33","3","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","12","6","50.00","3","2","66.67","4","3","75.00","3","0","0.00","2","1","50.00"
"11073  :  โรงพยาบาลอาจสามารถ","41","4","9.76","8","1","12.50","10","0","0.00","12","0","0.00","11","3","27.27"
"11074  :  โรงพยาบาลเมยวดี","24","4","16.67","7","0","0.00","7","1","14.29","6","2","33.33","4","1","25.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","24","7","29.17","8","3","37.50","2","0","0.00","5","0","0.00","9","4","44.44"
"11076  :  โรงพยาบาลจังหาร","14","2","14.29","6","1","16.67","2","0","0.00","5","1","20.00","1","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","17","7","41.18","1","0","0.00","4","2","50.00","4","0","0.00","8","5","62.50"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","12","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","7","4","57.14","2","2","100.00","2","0","0.00","3","2","66.67","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","20","0","0.00","5","0","0.00","3","0","0.00","6","0","0.00","6","0","0.00"
"11077  :  โรงพยาบาลนามน","40","7","17.50","12","2","16.67","13","0","0.00","7","2","28.57","8","3","37.50"
"11078  :  โรงพยาบาลกมลาไสย","36","5","13.89","12","3","25.00","7","0","0.00","6","1","16.67","11","1","9.09"
"11079  :  โรงพยาบาลร่องคำ","16","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","5","0","0.00"
"11080  :  โรงพยาบาลเขาวง","22","2","9.09","10","0","0.00","5","1","20.00","7","1","14.29","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","32","0","0.00","13","0","0.00","10","0","0.00","4","0","0.00","5","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","20","7","35.00","5","0","0.00","7","0","0.00","5","4","80.00","3","3","100.00"
"11083  :  โรงพยาบาลสหัสขันธ์","19","14","73.68","9","7","77.78","3","3","100.00","4","2","50.00","3","2","66.67"
"11084  :  โรงพยาบาลคำม่วง","40","20","50.00","12","7","58.33","9","3","33.33","10","6","60.00","9","4","44.44"
"11085  :  โรงพยาบาลท่าคันโท","44","4","9.09","13","3","23.08","8","0","0.00","9","0","0.00","14","1","7.14"
"11086  :  โรงพยาบาลหนองกุงศรี","41","6","14.63","15","4","26.67","4","1","25.00","11","1","9.09","11","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","38","14","36.84","10","3","30.00","9","4","44.44","10","4","40.00","9","3","33.33"
"11088  :  โรงพยาบาลห้วยผึ้ง","40","15","37.50","10","5","50.00","9","2","22.22","8","2","25.00","13","6","46.15"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","53","15","28.30","18","8","44.44","9","4","44.44","11","1","9.09","15","2","13.33"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","14","2","14.29","2","1","50.00","2","0","0.00","3","0","0.00","7","1","14.29"
"28789  :  โรงพยาบาลฆ้องชัย","11","2","18.18","3","0","0.00","4","0","0.00","1","0","0.00","3","2","66.67"
"28790  :  โรงพยาบาลดอนจาน","21","11","52.38","5","2","40.00","4","2","50.00","6","4","66.67","6","3","50.00"
"28791  :  โรงพยาบาลสามชัย","12","7","58.33","5","3","60.00","1","0","0.00","4","3","75.00","2","1","50.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","42","9","21.43","12","4","33.33","11","1","9.09","8","2","25.00","11","2","18.18"
"11090  :  โรงพยาบาลกุดบาก","33","22","66.67","8","5","62.50","6","3","50.00","8","5","62.50","11","9","81.82"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","20","8","40.00","9","4","44.44","4","3","75.00","5","1","20.00","2","0","0.00"
"11092  :  โรงพยาบาลพังโคน","10","5","50.00","2","0","0.00","4","4","100.00","1","0","0.00","3","1","33.33"
"11093  :  โรงพยาบาลวาริชภูมิ","24","14","58.33","11","7","63.64","5","1","20.00","4","3","75.00","4","3","75.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","8","7","87.50","4","4","100.00","1","1","100.00","3","2","66.67","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","45","11","24.44","14","0","0.00","11","4","36.36","13","5","38.46","7","2","28.57"
"11096  :  โรงพยาบาลคำตากล้า","37","6","16.22","11","1","9.09","4","2","50.00","15","1","6.67","7","2","28.57"
"11097  :  โรงพยาบาลบ้านม่วง","27","2","7.41","5","1","20.00","6","1","16.67","5","0","0.00","11","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","62","42","67.74","18","11","61.11","10","7","70.00","14","8","57.14","20","16","80.00"
"11099  :  โรงพยาบาลส่องดาว","38","10","26.32","11","2","18.18","5","0","0.00","8","0","0.00","14","8","57.14"
