"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","61","1","1.64","17","0","0.00","15","1","6.67","12","0","0.00","17","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","8","2","25.00","5","1","20.00","1","0","0.00","1","1","100.00","1","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","13","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","21","0","0.00","7","0","0.00","9","0","0.00","3","0","0.00","2","0","0.00"
"10966  :  โรงพยาบาลป่าติ้ว","37","0","0.00","7","0","0.00","10","0","0.00","8","0","0.00","12","0","0.00"
"10967  :  โรงพยาบาลมหาชนะชัย","29","0","0.00","8","0","0.00","11","0","0.00","5","0","0.00","5","0","0.00"
"10968  :  โรงพยาบาลค้อวัง","18","0","0.00","6","0","0.00","9","0","0.00","0","0","0.00","3","0","0.00"
"10969  :  โรงพยาบาลไทยเจริญ","15","0","0.00","9","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","70","4","5.71","29","3","10.34","20","1","5.00","12","0","0.00","9","0","0.00"
"11921  :  โรงพยาบาลนายแพทย์หาญ","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","23","5","21.74","6","1","16.67","6","0","0.00","3","0","0.00","8","4","50.00"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10970  :  โรงพยาบาลบ้านเขว้า","64","9","14.06","21","3","14.29","21","0","0.00","12","2","16.67","10","4","40.00"
"10971  :  โรงพยาบาลคอนสวรรค์","39","9","23.08","10","4","40.00","6","1","16.67","12","2","16.67","11","2","18.18"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","22","4","18.18","6","0","0.00","2","0","0.00","7","1","14.29","7","3","42.86"
"10973  :  โรงพยาบาลหนองบัวแดง","94","9","9.57","28","7","25.00","26","1","3.85","22","0","0.00","18","1","5.56"
"10974  :  โรงพยาบาลจัตุรัส","42","5","11.90","9","0","0.00","12","0","0.00","8","0","0.00","13","5","38.46"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","88","26","29.55","28","16","57.14","20","1","5.00","19","2","10.53","21","7","33.33"
"10976  :  โรงพยาบาลหนองบัวระเหว","25","5","20.00","5","0","0.00","6","0","0.00","5","0","0.00","9","5","55.56"
"10977  :  โรงพยาบาลเทพสถิต","87","18","20.69","28","1","3.57","20","0","0.00","20","4","20.00","19","13","68.42"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","55","0","0.00","21","0","0.00","13","0","0.00","7","0","0.00","14","0","0.00"
"10979  :  โรงพยาบาลบ้านแท่น","34","1","2.94","10","1","10.00","9","0","0.00","9","0","0.00","6","0","0.00"
"10980  :  โรงพยาบาลแก้งคร้อ","38","0","0.00","21","0","0.00","6","0","0.00","6","0","0.00","5","0","0.00"
"10981  :  โรงพยาบาลคอนสาร","10","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00"
"10982  :  โรงพยาบาลภักดีชุมพล","38","5","13.16","10","1","10.00","11","0","0.00","10","2","20.00","7","2","28.57"
"10983  :  โรงพยาบาลเนินสง่า","20","3","15.00","6","0","0.00","6","0","0.00","4","0","0.00","4","3","75.00"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10985  :  โรงพยาบาลชานุมาน","34","4","11.76","9","2","22.22","6","0","0.00","7","1","14.29","12","1","8.33"
"10986  :  โรงพยาบาลปทุมราชวงศา","31","1","3.23","10","0","0.00","11","0","0.00","8","0","0.00","2","1","50.00"
"10987  :  โรงพยาบาลพนา","14","0","0.00","5","0","0.00","3","0","0.00","2","0","0.00","4","0","0.00"
"10988  :  โรงพยาบาลเสนางคนิคม","45","0","0.00","16","0","0.00","13","0","0.00","9","0","0.00","7","0","0.00"
"10989  :  โรงพยาบาลหัวตะพาน","21","2","9.52","10","1","10.00","3","0","0.00","6","1","16.67","2","0","0.00"
"10990  :  โรงพยาบาลลืออำนาจ","23","0","0.00","8","0","0.00","5","0","0.00","9","0","0.00","1","0","0.00"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11041  :  โรงพยาบาลพรเจริญ","31","8","25.81","10","3","30.00","8","1","12.50","8","1","12.50","5","3","60.00"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11047  :  โรงพยาบาลปากคาด","52","0","0.00","18","0","0.00","13","0","0.00","9","0","0.00","12","0","0.00"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11049  :  โรงพยาบาลศรีวิไล","52","0","0.00","15","0","0.00","10","0","0.00","18","0","0.00","9","0","0.00"
"11050  :  โรงพยาบาลบุ่งคล้า","14","0","0.00","4","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","25","0","0.00","2","0","0.00","2","0","0.00","13","0","0.00","8","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","62","0","0.00","22","0","0.00","8","0","0.00","10","0","0.00","22","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","25","2","8.00","7","1","14.29","9","0","0.00","6","0","0.00","3","1","33.33"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","19","4","21.05","8","1","12.50","4","0","0.00","1","0","0.00","6","3","50.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","50","2","4.00","14","2","14.29","8","0","0.00","9","0","0.00","19","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","3","1","33.33","0","0","0.00","2","0","0.00","0","0","0.00","1","1","100.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","10","1","10.00","3","0","0.00","4","0","0.00","2","0","0.00","1","1","100.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","24","4","16.67","4","0","0.00","7","0","0.00","4","0","0.00","9","4","44.44"
"11014  :  โรงพยาบาลหนองวัวซอ","24","0","0.00","11","0","0.00","4","0","0.00","5","0","0.00","4","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","48","3","6.25","16","1","6.25","11","0","0.00","8","0","0.00","13","2","15.38"
"11016  :  โรงพยาบาลห้วยเกิ้ง","8","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","45","2","4.44","10","2","20.00","11","0","0.00","13","0","0.00","11","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","51","0","0.00","21","0","0.00","12","0","0.00","6","0","0.00","12","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","36","4","11.11","10","0","0.00","4","0","0.00","11","0","0.00","11","4","36.36"
"11020  :  โรงพยาบาลไชยวาน","42","1","2.38","12","1","8.33","11","0","0.00","10","0","0.00","9","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","22","3","13.64","5","0","0.00","5","1","20.00","6","0","0.00","6","2","33.33"
"11022  :  โรงพยาบาลวังสามหมอ","47","1","2.13","16","0","0.00","7","0","0.00","7","0","0.00","17","1","5.88"
"11023  :  โรงพยาบาลบ้านผือ","40","12","30.00","9","5","55.56","13","5","38.46","5","0","0.00","13","2","15.38"
"11024  :  โรงพยาบาลน้ำโสม","68","1","1.47","24","0","0.00","16","0","0.00","10","0","0.00","18","1","5.56"
"11025  :  โรงพยาบาลเพ็ญ","41","0","0.00","15","0","0.00","8","0","0.00","12","0","0.00","6","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","31","0","0.00","12","0","0.00","10","0","0.00","1","0","0.00","8","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","23","0","0.00","8","0","0.00","8","0","0.00","4","0","0.00","3","0","0.00"
"11028  :  โรงพยาบาลนายูง","36","0","0.00","16","0","0.00","9","0","0.00","5","0","0.00","6","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","15","4","26.67","9","2","22.22","2","0","0.00","0","0","0.00","4","2","50.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","86","23","26.74","28","16","57.14","19","2","10.53","13","1","7.69","26","4","15.38"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","76","1","1.32","50","1","2.00","8","0","0.00","4","0","0.00","14","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","7","2","28.57","0","0","0.00","2","0","0.00","0","0","0.00","5","2","40.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","74","2","2.70","24","0","0.00","14","0","0.00","19","1","5.26","17","1","5.88"
"11030  :  โรงพยาบาลนาด้วง","82","8","9.76","18","0","0.00","25","0","0.00","19","0","0.00","20","8","40.00"
"11031  :  โรงพยาบาลเชียงคาน","52","1","1.92","14","1","7.14","16","0","0.00","10","0","0.00","12","0","0.00"
"11032  :  โรงพยาบาลปากชม","32","10","31.25","5","0","0.00","5","0","0.00","11","4","36.36","11","6","54.55"
"11033  :  โรงพยาบาลนาแห้ว","8","2","25.00","2","2","100.00","4","0","0.00","1","0","0.00","1","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","35","12","34.29","18","7","38.89","3","0","0.00","6","0","0.00","8","5","62.50"
"11035  :  โรงพยาบาลท่าลี่","22","6","27.27","7","0","0.00","5","0","0.00","3","1","33.33","7","5","71.43"
"11036  :  โรงพยาบาลวังสะพุง","64","17","26.56","12","4","33.33","21","2","9.52","13","2","15.38","18","9","50.00"
"11037  :  โรงพยาบาลภูกระดึง","51","20","39.22","15","6","40.00","8","0","0.00","14","1","7.14","14","13","92.86"
"11038  :  โรงพยาบาลภูหลวง","27","2","7.41","8","0","0.00","5","0","0.00","7","0","0.00","7","2","28.57"
"11039  :  โรงพยาบาลผาขาว","77","2","2.60","17","0","0.00","20","1","5.00","14","0","0.00","26","1","3.85"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","46","3","6.52","25","0","0.00","14","3","21.43","4","0","0.00","3","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","43","8","18.60","10","2","20.00","10","0","0.00","9","0","0.00","14","6","42.86"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","6","3","50.00","3","0","0.00","0","0","0.00","0","0","0.00","3","3","100.00"
"10706  :  โรงพยาบาลหนองคาย","95","4","4.21","23","0","0.00","15","0","0.00","29","0","0.00","28","4","14.29"
"11042  :  โรงพยาบาลโพนพิสัย","31","2","6.45","7","0","0.00","6","1","16.67","5","0","0.00","13","1","7.69"
"11044  :  โรงพยาบาลศรีเชียงใหม่","23","2","8.70","4","1","25.00","8","0","0.00","4","0","0.00","7","1","14.29"
"11045  :  โรงพยาบาลสังคม","19","8","42.11","8","7","87.50","7","1","14.29","4","0","0.00","0","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","67","8","11.94","20","5","25.00","13","0","0.00","9","0","0.00","25","3","12.00"
"14558  :  โรงพยาบาลพิสัยเวช","40","1","2.50","17","1","5.88","2","0","0.00","11","0","0.00","10","0","0.00"
"21356  :  โรงพยาบาลสระใคร","11","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","4","1","25.00","2","1","50.00","0","0","0.00","2","0","0.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","11","0","0.00","4","0","0.00","0","0","0.00","5","0","0.00","2","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","27","1","3.70","4","0","0.00","11","1","9.09","8","0","0.00","4","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","104","16","15.38","24","0","0.00","15","0","0.00","28","2","7.14","37","14","37.84"
"11053  :  โรงพยาบาลกันทรวิชัย","24","0","0.00","7","0","0.00","6","0","0.00","4","0","0.00","7","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","39","3","7.69","13","0","0.00","6","0","0.00","8","0","0.00","12","3","25.00"
"11055  :  โรงพยาบาลบรบือ","73","1","1.37","12","0","0.00","19","0","0.00","20","0","0.00","22","1","4.55"
"11056  :  โรงพยาบาลนาเชือก","42","0","0.00","6","0","0.00","8","0","0.00","15","0","0.00","13","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","70","4","5.71","19","0","0.00","20","0","0.00","16","0","0.00","15","4","26.67"
"11058  :  โรงพยาบาลวาปีปทุม","82","9","10.98","25","2","8.00","18","0","0.00","16","0","0.00","23","7","30.43"
"11059  :  โรงพยาบาลนาดูน","20","1","5.00","6","0","0.00","6","1","16.67","5","0","0.00","3","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","12","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","145","4","2.76","37","1","2.70","41","1","2.44","27","0","0.00","40","2","5.00"
"24704  :  โรงพยาบาลกุดรัง","13","1","7.69","4","0","0.00","3","0","0.00","4","0","0.00","2","1","50.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","65","0","0.00","16","0","0.00","21","0","0.00","8","0","0.00","20","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","12","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","51","10","19.61","17","3","17.65","11","0","0.00","12","1","8.33","11","6","54.55"
"11064  :  โรงพยาบาลธวัชบุรี","24","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","10","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","21","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","10","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","54","7","12.96","16","2","12.50","10","0","0.00","15","0","0.00","13","5","38.46"
"11067  :  โรงพยาบาลโพธิ์ชัย","40","3","7.50","7","0","0.00","10","0","0.00","11","0","0.00","12","3","25.00"
"11068  :  โรงพยาบาลหนองพอก","54","1","1.85","16","0","0.00","17","1","5.88","12","0","0.00","9","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","37","6","16.22","12","0","0.00","11","0","0.00","8","0","0.00","6","6","100.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","77","23","29.87","20","5","25.00","17","0","0.00","17","1","5.88","23","17","73.91"
"11071  :  โรงพยาบาลเมืองสรวง","12","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","18","1","5.56","8","0","0.00","2","0","0.00","4","0","0.00","4","1","25.00"
"11073  :  โรงพยาบาลอาจสามารถ","44","1","2.27","15","1","6.67","5","0","0.00","17","0","0.00","7","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","16","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00","7","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","25","1","4.00","4","0","0.00","4","0","0.00","7","1","14.29","10","0","0.00"
"11076  :  โรงพยาบาลจังหาร","19","1","5.26","4","0","0.00","6","0","0.00","1","0","0.00","8","1","12.50"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","7","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","12","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","13","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","28","0","0.00","10","0","0.00","1","0","0.00","13","0","0.00","4","0","0.00"
"11077  :  โรงพยาบาลนามน","79","1","1.27","27","1","3.70","26","0","0.00","17","0","0.00","9","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","56","0","0.00","10","0","0.00","15","0","0.00","16","0","0.00","15","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","32","1","3.13","12","0","0.00","9","0","0.00","6","1","16.67","5","0","0.00"
"11080  :  โรงพยาบาลเขาวง","55","11","20.00","15","7","46.67","10","3","30.00","9","0","0.00","21","1","4.76"
"11081  :  โรงพยาบาลยางตลาด","73","0","0.00","32","0","0.00","16","0","0.00","10","0","0.00","15","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","22","0","0.00","8","0","0.00","7","0","0.00","4","0","0.00","3","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","25","1","4.00","8","0","0.00","4","0","0.00","9","0","0.00","4","1","25.00"
"11084  :  โรงพยาบาลคำม่วง","59","1","1.69","15","0","0.00","16","0","0.00","14","1","7.14","14","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","57","2","3.51","14","1","7.14","17","1","5.88","10","0","0.00","16","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","41","0","0.00","12","0","0.00","12","0","0.00","9","0","0.00","8","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","47","0","0.00","13","0","0.00","13","0","0.00","12","0","0.00","9","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","33","0","0.00","9","0","0.00","3","0","0.00","8","0","0.00","13","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","63","2","3.17","20","2","10.00","14","0","0.00","9","0","0.00","20","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","15","0","0.00","4","0","0.00","3","0","0.00","5","0","0.00","3","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","15","2","13.33","5","1","20.00","1","0","0.00","1","0","0.00","8","1","12.50"
"28790  :  โรงพยาบาลดอนจาน","21","1","4.76","8","0","0.00","2","0","0.00","7","0","0.00","4","1","25.00"
"28791  :  โรงพยาบาลสามชัย","18","0","0.00","7","0","0.00","2","0","0.00","8","0","0.00","1","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","64","9","14.06","24","9","37.50","17","0","0.00","13","0","0.00","10","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","36","4","11.11","10","0","0.00","10","0","0.00","9","0","0.00","7","4","57.14"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","65","5","7.69","18","2","11.11","18","3","16.67","11","0","0.00","18","0","0.00"
"11092  :  โรงพยาบาลพังโคน","94","5","5.32","29","3","10.34","22","1","4.55","16","0","0.00","27","1","3.70"
"11093  :  โรงพยาบาลวาริชภูมิ","42","4","9.52","16","0","0.00","5","0","0.00","14","0","0.00","7","4","57.14"
"11094  :  โรงพยาบาลนิคมน้ำอูน","14","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","51","1","1.96","16","0","0.00","15","1","6.67","8","0","0.00","12","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","62","0","0.00","19","0","0.00","18","0","0.00","14","0","0.00","11","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","30","2","6.67","9","0","0.00","4","0","0.00","6","0","0.00","11","2","18.18"
"11098  :  โรงพยาบาลอากาศอำนวย","103","4","3.88","22","2","9.09","27","1","3.70","25","0","0.00","29","1","3.45"
"11099  :  โรงพยาบาลส่องดาว","38","2","5.26","15","1","6.67","8","0","0.00","9","0","0.00","6","1","16.67"
