"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"28811  :  โรงพยาบาลเฝ้าไร่","69","17","0","0","17","24.64","12","5","0","0","5","41.67","24","5","0","0","5","20.83","29","4","0","0","4","13.79","4","3","0","0","3","75.00"
"28815  :  โรงพยาบาลรัตนวาปี","33","8","0","0","8","24.24","3","0","0","0","0","0.00","2","1","0","0","1","50.00","9","4","0","0","4","44.44","19","3","0","0","3","15.79"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","506","121","1","58","179","35.38","148","43","0","17","60","40.54","132","26","0","16","42","31.82","115","23","1","8","31","26.96","111","29","0","17","46","41.44"
"11061  :  โรงพยาบาลเกษตรวิสัย","76","2","0","1","3","3.95","12","0","0","1","1","8.33","18","1","0","0","1","5.56","29","0","0","0","0","0.00","17","1","0","0","1","5.88"
"11062  :  โรงพยาบาลปทุมรัตต์","11","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","26","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","12","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","22","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","187","4","0","3","7","3.74","21","0","0","1","1","4.76","29","0","0","0","0","0.00","50","3","0","1","4","8.00","87","1","0","1","2","2.30"
"11067  :  โรงพยาบาลโพธิ์ชัย","13","1","0","1","2","15.38","0","0","0","0","0","0.00","6","1","0","0","1","16.67","6","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11068  :  โรงพยาบาลหนองพอก","42","1","0","0","1","2.38","7","0","0","0","0","0.00","11","1","0","0","1","9.09","10","0","0","0","0","0.00","14","0","0","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","102","3","0","2","5","4.90","14","1","0","1","2","14.29","21","0","0","0","0","0.00","32","0","0","1","1","3.13","35","2","0","0","2","5.71"
"11070  :  โรงพยาบาลสุวรรณภูมิ","20","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","9","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","7","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","34","2","0","2","4","11.76","8","1","0","0","1","12.50","16","1","0","0","1","6.25","4","0","0","1","1","25.00","6","0","0","1","1","16.67"
"11074  :  โรงพยาบาลเมยวดี","14","1","0","1","2","14.29","3","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","5","1","0","1","2","40.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","9","0","0","1","1","11.11","0","0","0","0","0","0.00","3","0","0","1","1","33.33","4","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11077  :  โรงพยาบาลนามน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","2,378","999","0","0","999","42.01","518","214","0","0","214","41.31","600","280","0","0","280","46.67","708","316","0","0","316","44.63","552","189","0","0","189","34.24"
"11089  :  โรงพยาบาลกุสุมาลย์","151","19","0","0","19","12.58","27","3","0","0","3","11.11","42","8","0","0","8","19.05","46","4","0","0","4","8.70","36","4","0","0","4","11.11"
"11090  :  โรงพยาบาลกุดบาก","168","34","0","0","34","20.24","27","8","0","0","8","29.63","41","12","0","0","12","29.27","48","9","0","0","9","18.75","52","5","0","0","5","9.62"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","67","16","0","0","16","23.88","18","3","0","0","3","16.67","11","3","0","0","3","27.27","19","6","0","0","6","31.58","19","4","0","0","4","21.05"
"11092  :  โรงพยาบาลพังโคน","178","35","0","0","35","19.66","55","13","0","0","13","23.64","50","10","0","0","10","20.00","30","4","0","0","4","13.33","43","8","0","0","8","18.60"
"11093  :  โรงพยาบาลวาริชภูมิ","110","35","0","0","35","31.82","32","10","0","0","10","31.25","22","7","0","0","7","31.82","24","12","0","0","12","50.00","32","6","0","0","6","18.75"
"11094  :  โรงพยาบาลนิคมน้ำอูน","30","10","0","0","10","33.33","1","0","0","0","0","0.00","3","1","0","0","1","33.33","10","3","0","0","3","30.00","16","6","0","0","6","37.50"
"11095  :  โรงพยาบาลวานรนิวาส","412","96","0","0","96","23.30","93","25","0","0","25","26.88","61","14","0","0","14","22.95","135","42","0","0","42","31.11","123","15","0","0","15","12.20"
"11096  :  โรงพยาบาลคำตากล้า","64","21","0","0","21","32.81","9","4","0","0","4","44.44","17","6","0","0","6","35.29","25","9","0","0","9","36.00","13","2","0","0","2","15.38"
"11097  :  โรงพยาบาลบ้านม่วง","279","58","0","0","58","20.79","45","14","0","0","14","31.11","55","13","0","0","13","23.64","83","18","0","0","18","21.69","96","13","0","0","13","13.54"
"11098  :  โรงพยาบาลอากาศอำนวย","159","29","0","0","29","18.24","33","8","0","0","8","24.24","39","4","0","0","4","10.26","39","9","0","0","9","23.08","48","8","0","0","8","16.67"
"11099  :  โรงพยาบาลส่องดาว","55","11","0","0","11","20.00","16","4","0","0","4","25.00","9","3","0","0","3","33.33","10","0","0","0","0","0.00","20","4","0","0","4","20.00"
"11100  :  โรงพยาบาลเต่างอย","55","12","0","0","12","21.82","11","3","0","0","3","27.27","11","1","0","0","1","9.09","21","3","0","0","3","14.29","12","5","0","0","5","41.67"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","116","28","0","0","28","24.14","27","8","0","0","8","29.63","23","9","0","0","9","39.13","27","5","0","0","5","18.52","39","6","0","0","6","15.38"
"11102  :  โรงพยาบาลเจริญศิลป์","43","11","0","0","11","25.58","6","3","0","0","3","50.00","13","2","0","0","2","15.38","14","3","0","0","3","21.43","10","3","0","0","3","30.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","72","15","0","0","15","20.83","30","9","0","0","9","30.00","13","2","0","0","2","15.38","7","1","0","0","1","14.29","22","3","0","0","3","13.64"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","653","215","0","0","215","32.92","139","57","0","0","57","41.01","139","57","0","0","57","41.01","183","53","0","0","53","28.96","192","48","0","0","48","25.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","105","9","0","0","9","8.57","19","2","0","0","2","10.53","30","3","0","0","3","10.00","31","3","0","0","3","9.68","25","1","0","0","1","4.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","116","26","0","0","26","22.41","35","12","0","0","12","34.29","9","4","0","0","4","44.44","28","4","0","0","4","14.29","44","6","0","0","6","13.64"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","86","27","0","0","27","31.40","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","84","26","0","0","26","30.95"
"11113  :  โรงพยาบาลนิคมคำสร้อย","67","17","0","0","17","25.37","14","3","0","0","3","21.43","6","3","0","0","3","50.00","17","4","0","0","4","23.53","30","7","0","0","7","23.33"
"11114  :  โรงพยาบาลดอนตาล","18","4","0","0","4","22.22","5","2","0","0","2","40.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","8","2","0","0","2","25.00"
"11115  :  โรงพยาบาลดงหลวง","57","10","0","0","10","17.54","14","3","0","0","3","21.43","13","3","0","0","3","23.08","14","3","0","0","3","21.43","16","1","0","0","1","6.25"
"11116  :  โรงพยาบาลคำชะอี","101","21","0","0","21","20.79","20","4","0","0","4","20.00","18","3","0","0","3","16.67","27","7","0","0","7","25.93","36","7","0","0","7","19.44"
"11117  :  โรงพยาบาลหว้านใหญ่","45","8","0","0","8","17.78","10","1","0","0","1","10.00","12","1","0","0","1","8.33","9","4","0","0","4","44.44","14","2","0","0","2","14.29"
"11118  :  โรงพยาบาลหนองสูง","74","19","0","0","19","25.68","12","4","0","0","4","33.33","10","6","0","0","6","60.00","28","5","0","0","5","17.86","24","4","0","0","4","16.67"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
