"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11021  :  โรงพยาบาลศรีธาตุ","30","0","0.00","5","0","0.00","7","0","0.00","23","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","9","0","0.00","1","0","0.00","2","0","0.00","8","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","33","0","0.00","4","0","0.00","9","0","0.00","23","0","0.00","11","0","0.00","1","0","0.00","2","0","0.00","9","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","3","0","0.00","9","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","358","4","1.12","47","3","6.38","258","2","0.78","217","1","0.46","84","1","1.19","15","0","0.00","59","1","1.69","45","1","2.22","85","0","0.00","4","0","0.00","63","0","0.00","63","0","0.00","94","3","3.19","14","3","21.43","68","1","1.47","54","0","0.00","95","0","0.00","14","0","0.00","68","0","0.00","55","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","45","0","0.00","9","0","0.00","13","0","0.00","30","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","5","0","0.00","12","0","0.00","3","0","0.00","3","0","0.00","7","0","0.00","10","0","0.00","1","0","0.00","1","0","0.00","9","0","0.00","14","0","0.00","1","0","0.00","9","0","0.00","9","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","50","0","0.00","9","0","0.00","14","0","0.00","27","0","0.00","18","0","0.00","5","0","0.00","4","0","0.00","9","0","0.00","16","0","0.00","2","0","0.00","5","0","0.00","9","0","0.00","8","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","8","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","17","0","0.00","10","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","10","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","22","0","0.00","5","0","0.00","2","0","0.00","15","0","0.00","12","0","0.00","5","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11028  :  โรงพยาบาลนายูง","11","0","0.00","1","0","0.00","2","0","0.00","10","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","13","0","0.00","2","0","0.00","2","0","0.00","9","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","214","3","1.40","25","2","8.00","179","1","0.56","10","0","0.00","53","2","3.77","10","1","10.00","41","1","2.44","2","0","0.00","52","1","1.92","9","1","11.11","41","0","0.00","2","0","0.00","53","0","0.00","4","0","0.00","46","0","0.00","3","0","0.00","56","0","0.00","2","0","0.00","51","0","0.00","3","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","10","1","10.00","1","0","0.00","9","1","11.11","0","0","0.00","10","1","10.00","1","0","0.00","9","1","11.11","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","14","1","7.14","3","0","0.00","3","1","33.33","8","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","5","1","20.00","1","0","0.00","1","1","100.00","3","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","8","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10705  :  โรงพยาบาลเลย","1,784","76","4.26","321","41","12.77","1,386","33","2.38","81","2","2.47","419","21","5.01","83","14","16.87","323","7","2.17","14","0","0.00","480","22","4.58","105","13","12.38","360","7","1.94","17","2","11.76","471","18","3.82","65","4","6.15","386","14","3.63","21","0","0.00","414","15","3.62","68","10","14.71","317","5","1.58","29","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","43","0","0.00","2","0","0.00","15","0","0.00","31","0","0.00","12","0","0.00","0","0","0.00","4","0","0.00","8","0","0.00","14","0","0.00","1","0","0.00","6","0","0.00","9","0","0.00","10","0","0.00","1","0","0.00","3","0","0.00","8","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","6","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","89","3","3.37","1","0","0.00","0","0","0.00","88","3","3.41","21","1","4.76","1","0","0.00","0","0","0.00","20","1","5.00","24","2","8.33","0","0","0.00","0","0","0.00","24","2","8.33","29","0","0.00","0","0","0.00","0","0","0.00","29","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","15","0","0.00"
"11032  :  โรงพยาบาลปากชม","43","0","0.00","3","0","0.00","7","0","0.00","33","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","11","0","0.00","1","0","0.00","2","0","0.00","8","0","0.00","15","0","0.00","1","0","0.00","1","0","0.00","13","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","11","0","0.00","0","0","0.00","5","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","21","0","0.00","0","0","0.00","16","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","11","0","0.00","0","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","87","2","2.30","2","0","0.00","18","1","5.56","77","1","1.30","27","1","3.70","0","0","0.00","8","0","0.00","24","1","4.17","26","0","0.00","1","0","0.00","3","0","0.00","25","0","0.00","22","0","0.00","1","0","0.00","3","0","0.00","20","0","0.00","12","1","8.33","0","0","0.00","4","1","25.00","8","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","250","1","0.40","20","0","0.00","182","1","0.55","48","0","0.00","71","0","0.00","4","0","0.00","56","0","0.00","11","0","0.00","67","0","0.00","10","0","0.00","39","0","0.00","18","0","0.00","60","1","1.67","3","0","0.00","52","1","1.92","5","0","0.00","52","0","0.00","3","0","0.00","35","0","0.00","14","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","57","0","0.00","5","0","0.00","11","0","0.00","47","0","0.00","12","0","0.00","1","0","0.00","0","0","0.00","12","0","0.00","16","0","0.00","2","0","0.00","6","0","0.00","11","0","0.00","14","0","0.00","1","0","0.00","5","0","0.00","10","0","0.00","15","0","0.00","1","0","0.00","0","0","0.00","14","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","54","0","0.00","3","0","0.00","34","0","0.00","17","0","0.00","17","0","0.00","1","0","0.00","5","0","0.00","11","0","0.00","17","0","0.00","1","0","0.00","13","0","0.00","3","0","0.00","12","0","0.00","1","0","0.00","9","0","0.00","2","0","0.00","8","0","0.00","0","0","0.00","7","0","0.00","1","0","0.00"
"11039  :  โรงพยาบาลผาขาว","73","0","0.00","3","0","0.00","24","0","0.00","47","0","0.00","22","0","0.00","0","0","0.00","9","0","0.00","13","0","0.00","17","0","0.00","1","0","0.00","6","0","0.00","11","0","0.00","15","0","0.00","2","0","0.00","3","0","0.00","10","0","0.00","19","0","0.00","0","0","0.00","6","0","0.00","13","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","56","2","3.57","6","1","16.67","22","1","4.55","28","0","0.00","15","0","0.00","1","0","0.00","6","0","0.00","8","0","0.00","20","2","10.00","2","1","50.00","5","1","20.00","13","0","0.00","10","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","11","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","74","0","0.00","7","0","0.00","51","0","0.00","55","0","0.00","17","0","0.00","2","0","0.00","10","0","0.00","13","0","0.00","19","0","0.00","2","0","0.00","12","0","0.00","13","0","0.00","14","0","0.00","1","0","0.00","11","0","0.00","10","0","0.00","24","0","0.00","2","0","0.00","18","0","0.00","19","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","56","0","0.00","2","0","0.00","10","0","0.00","51","0","0.00","13","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","25","0","0.00","2","0","0.00","4","0","0.00","23","0","0.00","13","0","0.00","0","0","0.00","4","0","0.00","11","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","759","27","3.56","185","19","10.27","522","6","1.15","71","2","2.82","204","9","4.41","61","6","9.84","123","2","1.63","21","1","4.76","159","5","3.14","53","5","9.43","98","0","0.00","8","0","0.00","196","8","4.08","32","5","15.63","153","3","1.96","12","0","0.00","200","5","2.50","39","3","7.69","148","1","0.68","30","1","3.33"
"11042  :  โรงพยาบาลโพนพิสัย","52","0","0.00","8","0","0.00","11","0","0.00","42","0","0.00","24","0","0.00","5","0","0.00","6","0","0.00","17","0","0.00","17","0","0.00","3","0","0.00","4","0","0.00","14","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","24","0","0.00","2","0","0.00","17","0","0.00","10","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","7","0","0.00","3","0","0.00"
"11045  :  โรงพยาบาลสังคม","9","0","0.00","0","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","234","8","3.42","31","3","9.68","191","5","2.62","15","0","0.00","59","4","6.78","12","2","16.67","45","2","4.44","2","0","0.00","63","0","0.00","12","0","0.00","47","0","0.00","5","0","0.00","57","2","3.51","4","1","25.00","50","1","2.00","4","0","0.00","55","2","3.64","3","0","0.00","49","2","4.08","4","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","112","0","0.00","3","0","0.00","107","0","0.00","2","0","0.00","31","0","0.00","1","0","0.00","30","0","0.00","0","0","0.00","28","0","0.00","0","0","0.00","26","0","0.00","2","0","0.00","25","0","0.00","1","0","0.00","24","0","0.00","0","0","0.00","28","0","0.00","1","0","0.00","27","0","0.00","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","1,876","79","4.21","438","52","11.87","1,340","25","1.87","101","2","1.98","433","19","4.39","102","10","9.80","306","7","2.29","27","2","7.41","466","25","5.36","125","16","12.80","326","9","2.76","15","0","0.00","484","16","3.31","112","12","10.71","349","4","1.15","23","0","0.00","493","19","3.85","99","14","14.14","359","5","1.39","36","0","0.00"
"11051  :  โรงพยาบาลแกดำ","12","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","132","0","0.00","13","0","0.00","64","0","0.00","59","0","0.00","30","0","0.00","5","0","0.00","9","0","0.00","16","0","0.00","35","0","0.00","5","0","0.00","17","0","0.00","13","0","0.00","33","0","0.00","2","0","0.00","14","0","0.00","20","0","0.00","34","0","0.00","1","0","0.00","24","0","0.00","10","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","27","0","0.00","3","0","0.00","6","0","0.00","18","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","14","0","0.00","2","0","0.00","3","0","0.00","9","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","69","0","0.00","10","0","0.00","6","0","0.00","53","0","0.00","14","0","0.00","1","0","0.00","1","0","0.00","12","0","0.00","19","0","0.00","3","0","0.00","2","0","0.00","14","0","0.00","18","0","0.00","3","0","0.00","3","0","0.00","12","0","0.00","18","0","0.00","3","0","0.00","0","0","0.00","15","0","0.00"
"11055  :  โรงพยาบาลบรบือ","106","0","0.00","5","0","0.00","14","0","0.00","87","0","0.00","15","0","0.00","1","0","0.00","2","0","0.00","12","0","0.00","31","0","0.00","1","0","0.00","2","0","0.00","28","0","0.00","20","0","0.00","2","0","0.00","2","0","0.00","16","0","0.00","40","0","0.00","1","0","0.00","8","0","0.00","31","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","29","0","0.00","2","0","0.00","0","0","0.00","27","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","14","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","35","0","0.00","4","0","0.00","5","0","0.00","27","0","0.00","10","0","0.00","1","0","0.00","1","0","0.00","8","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","17","0","0.00","1","0","0.00","3","0","0.00","14","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","94","0","0.00","5","0","0.00","74","0","0.00","44","0","0.00","17","0","0.00","2","0","0.00","11","0","0.00","9","0","0.00","23","0","0.00","0","0","0.00","20","0","0.00","12","0","0.00","27","0","0.00","3","0","0.00","20","0","0.00","6","0","0.00","27","0","0.00","0","0","0.00","23","0","0.00","17","0","0.00"
"11059  :  โรงพยาบาลนาดูน","13","0","0.00","1","0","0.00","1","0","0.00","11","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","15","0","0.00","1","0","0.00","1","0","0.00","13","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","36","0","0.00","1","0","0.00","33","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","14","0","0.00","1","0","0.00","12","0","0.00","1","0","0.00","10","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","86","0","0.00","9","0","0.00","55","0","0.00","22","0","0.00","21","0","0.00","1","0","0.00","10","0","0.00","10","0","0.00","26","0","0.00","1","0","0.00","22","0","0.00","3","0","0.00","19","0","0.00","5","0","0.00","8","0","0.00","6","0","0.00","20","0","0.00","2","0","0.00","15","0","0.00","3","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","35","0","0.00","2","0","0.00","7","0","0.00","26","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","16","0","0.00","0","0","0.00","4","0","0.00","12","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","75","0","0.00","5","0","0.00","54","0","0.00","16","0","0.00","20","0","0.00","3","0","0.00","16","0","0.00","1","0","0.00","22","0","0.00","0","0","0.00","18","0","0.00","4","0","0.00","24","0","0.00","2","0","0.00","13","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","7","0","0.00","2","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","16","0","0.00","0","0","0.00","8","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","81","1","1.23","7","0","0.00","42","1","2.38","32","0","0.00","26","1","3.85","4","0","0.00","13","1","7.69","9","0","0.00","28","0","0.00","1","0","0.00","14","0","0.00","13","0","0.00","15","0","0.00","1","0","0.00","8","0","0.00","6","0","0.00","12","0","0.00","1","0","0.00","7","0","0.00","4","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","350","1","0.29","34","0","0.00","292","1","0.34","24","0","0.00","93","0","0.00","9","0","0.00","76","0","0.00","8","0","0.00","79","0","0.00","8","0","0.00","69","0","0.00","2","0","0.00","80","0","0.00","10","0","0.00","61","0","0.00","9","0","0.00","98","1","1.02","7","0","0.00","86","1","1.16","5","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","23","0","0.00","6","0","0.00","7","0","0.00","10","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","129","1","0.78","18","1","5.56","110","0","0.00","1","0","0.00","34","1","2.94","6","1","16.67","28","0","0.00","0","0","0.00","32","0","0.00","4","0","0.00","28","0","0.00","0","0","0.00","31","0","0.00","3","0","0.00","27","0","0.00","1","0","0.00","32","0","0.00","5","0","0.00","27","0","0.00","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","127","1","0.79","18","1","5.56","80","0","0.00","29","0","0.00","13","0","0.00","4","0","0.00","9","0","0.00","0","0","0.00","45","1","2.22","11","1","9.09","25","0","0.00","9","0","0.00","34","0","0.00","0","0","0.00","18","0","0.00","16","0","0.00","35","0","0.00","3","0","0.00","28","0","0.00","4","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","19","0","0.00","1","0","0.00","4","0","0.00","14","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","15","0","0.00","3","0","0.00","5","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","26","0","0.00","4","0","0.00","9","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","11","0","0.00","1","0","0.00","5","0","0.00","5","0","0.00","10","0","0.00","3","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","8","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","28","0","0.00","1","0","0.00","9","0","0.00","18","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","7","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00"
"11076  :  โรงพยาบาลจังหาร","45","0","0.00","4","0","0.00","26","0","0.00","15","0","0.00","8","0","0.00","0","0","0.00","3","0","0.00","5","0","0.00","7","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","14","0","0.00","1","0","0.00","9","0","0.00","4","0","0.00","16","0","0.00","1","0","0.00","10","0","0.00","5","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
