"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","402","5","1.24","2","0.50","0","0.00","1","0.25","2","0.50"
"11001  :  โรงพยาบาลอุบลรัตน์","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","120","4","3.33","2","1.67","0","0.00","2","1.67","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","95","2","2.11","1","1.05","0","0.00","1","1.05","0","0.00"
"11010  :  โรงพยาบาลชนบท","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","60","2","3.33","1","1.67","0","0.00","1","1.67","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","346","16","4.62","7","2.02","4","1.16","1","0.29","4","1.16"
"11014  :  โรงพยาบาลหนองวัวซอ","46","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","66","1","1.52","1","1.52","0","0.00","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","103","5","4.85","2","1.94","1","0.97","1","0.97","1","0.97"
"11018  :  โรงพยาบาลหนองหาน","261","9","3.45","2","0.77","0","0.00","5","1.92","2","0.77"
"11019  :  โรงพยาบาลทุ่งฝน","165","3","1.82","0","0.00","1","0.61","0","0.00","2","1.21"
"11020  :  โรงพยาบาลไชยวาน","207","3","1.45","0","0.00","1","0.48","2","0.97","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","196","6","3.06","3","1.53","1","0.51","0","0.00","2","1.02"
"11022  :  โรงพยาบาลวังสามหมอ","72","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","315","4","1.27","2","0.63","0","0.00","2","0.63","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","153","4","2.61","3","1.96","0","0.00","0","0.00","1","0.65"
"11025  :  โรงพยาบาลเพ็ญ","131","2","1.53","1","0.76","1","0.76","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","198","8","4.04","5","2.53","2","1.01","1","0.51","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","235","6","2.55","3","1.28","1","0.43","1","0.43","1","0.43"
"11028  :  โรงพยาบาลนายูง","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","327","3","0.92","0","0.00","1","0.31","1","0.31","1","0.31"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","171","2","1.17","0","0.00","0","0.00","0","0.00","2","1.17"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","245","7","2.86","1","0.41","3","1.22","2","0.82","1","0.41"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","1,516","18","1.19","3","0.20","7","0.46","4","0.26","4","0.26"
"11030  :  โรงพยาบาลนาด้วง","295","11","3.73","1","0.34","0","0.00","2","0.68","8","2.71"
"11031  :  โรงพยาบาลเชียงคาน","188","8","4.26","1","0.53","1","0.53","2","1.06","4","2.13"
"11032  :  โรงพยาบาลปากชม","252","10","3.97","3","1.19","4","1.59","2","0.79","1","0.40"
"11033  :  โรงพยาบาลนาแห้ว","91","1","1.10","1","1.10","0","0.00","0","0.00","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","61","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","329","8","2.43","3","0.91","2","0.61","2","0.61","1","0.30"
"11036  :  โรงพยาบาลวังสะพุง","570","12","2.11","1","0.18","4","0.70","5","0.88","2","0.35"
"11037  :  โรงพยาบาลภูกระดึง","149","5","3.36","3","2.01","0","0.00","1","0.67","1","0.67"
"11038  :  โรงพยาบาลภูหลวง","148","7","4.73","4","2.70","0","0.00","1","0.68","2","1.35"
"11039  :  โรงพยาบาลผาขาว","180","2","1.11","1","0.56","1","0.56","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","667","8","1.20","0","0.00","4","0.60","0","0.00","4","0.60"
"14133  :  โรงพยาบาลเอราวัณ","179","2","1.12","1","0.56","0","0.00","0","0.00","1","0.56"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","8","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","36","3","8.33","0","0.00","1","2.78","0","0.00","2","5.56"
"11042  :  โรงพยาบาลโพนพิสัย","78","4","5.13","1","1.28","0","0.00","3","3.85","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","107","1","0.93","0","0.00","0","0.00","0","0.00","1","0.93"
"11045  :  โรงพยาบาลสังคม","110","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","919","10","1.09","6","0.65","1","0.11","2","0.22","1","0.11"
"14558  :  โรงพยาบาลพิสัยเวช","40","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","30","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","208","2","0.96","1","0.48","0","0.00","1","0.48","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","63","4","6.35","0","0.00","2","3.17","1","1.59","1","1.59"
"10707  :  โรงพยาบาลมหาสารคาม","9","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","150","4","2.67","0","0.00","1","0.67","2","1.33","1","0.67"
"11052  :  โรงพยาบาลโกสุมพิสัย","291","11","3.78","0","0.00","4","1.37","2","0.69","5","1.72"
"11053  :  โรงพยาบาลกันทรวิชัย","86","4","4.65","0","0.00","0","0.00","2","2.33","2","2.33"
"11054  :  โรงพยาบาลเชียงยืน","279","5","1.79","0","0.00","0","0.00","5","1.79","0","0.00"
"11055  :  โรงพยาบาลบรบือ","167","9","5.39","3","1.80","2","1.20","3","1.80","1","0.60"
"11056  :  โรงพยาบาลนาเชือก","100","4","4.00","0","0.00","3","3.00","1","1.00","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","307","4","1.30","0","0.00","0","0.00","3","0.98","1","0.33"
"11058  :  โรงพยาบาลวาปีปทุม","163","3","1.84","0","0.00","1","0.61","1","0.61","1","0.61"
"11059  :  โรงพยาบาลนาดูน","127","1","0.79","1","0.79","0","0.00","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","147","4","2.72","0","0.00","4","2.72","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","113","2","1.77","0","0.00","1","0.88","0","0.00","1","0.88"
"24704  :  โรงพยาบาลกุดรัง","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","297","9","3.03","3","1.01","0","0.00","1","0.34","5","1.68"
"11062  :  โรงพยาบาลปทุมรัตต์","66","2","3.03","2","3.03","0","0.00","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","427","17","3.98","2","0.47","9","2.11","2","0.47","4","0.94"
"11064  :  โรงพยาบาลธวัชบุรี","261","13","4.98","3","1.15","2","0.77","5","1.92","3","1.15"
"11065  :  โรงพยาบาลพนมไพร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","533","9","1.69","2","0.38","2","0.38","2","0.38","3","0.56"
"11067  :  โรงพยาบาลโพธิ์ชัย","84","1","1.19","1","1.19","0","0.00","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","42","2","4.76","0","0.00","0","0.00","0","0.00","2","4.76"
"11069  :  โรงพยาบาลเสลภูมิ","177","5","2.82","1","0.56","2","1.13","1","0.56","1","0.56"
"11070  :  โรงพยาบาลสุวรรณภูมิ","194","10","5.15","2","1.03","4","2.06","3","1.55","1","0.52"
"11071  :  โรงพยาบาลเมืองสรวง","180","3","1.67","0","0.00","1","0.56","1","0.56","1","0.56"
"11072  :  โรงพยาบาลโพนทราย","98","7","7.14","2","2.04","1","1.02","2","2.04","2","2.04"
"11073  :  โรงพยาบาลอาจสามารถ","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","22","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","52","6","11.54","0","0.00","1","1.92","4","7.69","1","1.92"
"11076  :  โรงพยาบาลจังหาร","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","101","2","1.98","1","0.99","0","0.00","1","0.99","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","41","3","7.32","3","7.32","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","51","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","19","3","15.79","1","5.26","0","0.00","0","0.00","2","10.53"
"27990  :  โรงพยาบาลหนองฮี","82","2","2.44","0","0.00","0","0.00","1","1.22","1","1.22"
"10709  :  โรงพยาบาลกาฬสินธุ์","53","4","7.55","0","0.00","2","3.77","2","3.77","0","0.00"
"11077  :  โรงพยาบาลนามน","82","3","3.66","1","1.22","2","2.44","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","97","1","1.03","0","0.00","0","0.00","0","0.00","1","1.03"
"11079  :  โรงพยาบาลร่องคำ","103","3","2.91","1","0.97","1","0.97","0","0.00","1","0.97"
"11080  :  โรงพยาบาลเขาวง","83","4","4.82","0","0.00","3","3.61","0","0.00","1","1.20"
"11081  :  โรงพยาบาลยางตลาด","268","6","2.24","0","0.00","2","0.75","4","1.49","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","109","10","9.17","5","4.59","3","2.75","0","0.00","2","1.83"
"11083  :  โรงพยาบาลสหัสขันธ์","169","4","2.37","1","0.59","1","0.59","1","0.59","1","0.59"
"11084  :  โรงพยาบาลคำม่วง","135","6","4.44","3","2.22","1","0.74","1","0.74","1","0.74"
"11085  :  โรงพยาบาลท่าคันโท","57","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","131","3","2.29","1","0.76","2","1.53","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","138","4","2.90","1","0.72","1","0.72","0","0.00","2","1.45"
"11088  :  โรงพยาบาลห้วยผึ้ง","260","4","1.54","0","0.00","0","0.00","2","0.77","2","0.77"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","352","7","1.99","3","0.85","0","0.00","1","0.28","3","0.85"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","225","3","1.33","2","0.89","1","0.44","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","43","2","4.65","0","0.00","1","2.33","1","2.33","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","91","5","5.49","1","1.10","2","2.20","2","2.20","0","0.00"
"28791  :  โรงพยาบาลสามชัย","33","4","12.12","4","12.12","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","16","1","6.25","1","6.25","0","0.00","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","385","11","2.86","3","0.78","5","1.30","3","0.78","0","0.00"
"11092  :  โรงพยาบาลพังโคน","112","7","6.25","1","0.89","3","2.68","2","1.79","1","0.89"
"11093  :  โรงพยาบาลวาริชภูมิ","197","6","3.05","1","0.51","0","0.00","2","1.02","3","1.52"
"11094  :  โรงพยาบาลนิคมน้ำอูน","158","2","1.27","0","0.00","0","0.00","2","1.27","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","43","3","6.98","1","2.33","2","4.65","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","1,030","49","4.76","32","3.11","5","0.49","4","0.39","8","0.78"
"11097  :  โรงพยาบาลบ้านม่วง","105","3","2.86","0","0.00","1","0.95","0","0.00","2","1.90"
"11098  :  โรงพยาบาลอากาศอำนวย","3","2","66.67","0","0.00","0","0.00","2","66.67","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","2","1","50.00","0","0.00","0","0.00","0","0.00","1","50.00"
"11100  :  โรงพยาบาลเต่างอย","89","5","5.62","2","2.25","2","2.25","0","0.00","1","1.12"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","197","10","5.08","5","2.54","1","0.51","4","2.03","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","197","4","2.03","3","1.52","0","0.00","0","0.00","1","0.51"
"11103  :  โรงพยาบาลโพนนาแก้ว","15","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,334","35","2.62","9","0.67","8","0.60","7","0.52","11","0.82"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","2,772","56","2.02","16","0.58","24","0.87","9","0.32","7","0.25"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","71","3","4.23","0","0.00","1","1.41","2","2.82","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","168","1","0.60","0","0.00","1","0.60","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","58","1","1.72","0","0.00","1","1.72","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","138","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","75","5","6.67","1","1.33","3","4.00","0","0.00","1","1.33"
"11108  :  โรงพยาบาลเรณูนคร","213","4","1.88","2","0.94","0","0.00","1","0.47","1","0.47"
"11109  :  โรงพยาบาลนาแก","187","7","3.74","3","1.60","1","0.53","3","1.60","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","186","3","1.61","1","0.54","1","0.54","1","0.54","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","235","5","2.13","1","0.43","0","0.00","3","1.28","1","0.43"
"11112  :  โรงพยาบาลโพนสวรรค์","590","6","1.02","0","0.00","2","0.34","0","0.00","4","0.68"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","38","2","5.26","0","0.00","1","2.63","0","0.00","1","2.63"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2","1","50.00","1","50.00","0","0.00","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","190","18","9.47","6","3.16","4","2.11","4","2.11","4","2.11"
"11113  :  โรงพยาบาลนิคมคำสร้อย","299","6","2.01","2","0.67","0","0.00","2","0.67","2","0.67"
"11114  :  โรงพยาบาลดอนตาล","249","37","14.86","7","2.81","6","2.41","5","2.01","19","7.63"
"11115  :  โรงพยาบาลดงหลวง","82","1","1.22","0","0.00","1","1.22","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","176","3","1.70","0","0.00","1","0.57","1","0.57","1","0.57"
"11117  :  โรงพยาบาลหว้านใหญ่","54","5","9.26","3","5.56","0","0.00","2","3.70","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","142","3","2.11","0","0.00","0","0.00","1","0.70","2","1.41"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,482","84","5.67","43","2.90","16","1.08","18","1.21","7","0.47"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","143","3","2.10","1","0.70","1","0.70","1","0.70","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","142","6","4.23","2","1.41","1","0.70","0","0.00","3","2.11"
"11125  :  โรงพยาบาลฝาง","211","6","2.84","1","0.47","2","0.95","0","0.00","3","1.42"
"11126  :  โรงพยาบาลแม่อาย","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","117","2","1.71","0","0.00","1","0.85","1","0.85","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","158","2","1.27","0","0.00","1","0.63","1","0.63","0","0.00"
"11132  :  โรงพยาบาลฮอด","146","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","156","6","3.85","2","1.28","1","0.64","1","0.64","2","1.28"
"11134  :  โรงพยาบาลอมก๋อย","214","2","0.93","0","0.00","1","0.47","1","0.47","0","0.00"
"11135  :  โรงพยาบาลสารภี","1","1","100.00","0","0.00","1","100.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","128","1","0.78","0","0.00","0","0.00","1","0.78","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","142","5","3.52","2","1.41","1","0.70","0","0.00","2","1.41"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","190","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","323","25","7.74","6","1.86","7","2.17","3","0.93","9","2.79"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","96","7","7.29","5","5.21","0","0.00","0","0.00","2","2.08"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","202","9","4.46","5","2.48","1","0.50","1","0.50","2","0.99"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","198","21","10.61","2","1.01","4","2.02","1","0.51","14","7.07"
"11141  :  โรงพยาบาลบ้านโฮ่ง","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","74","3","4.05","2","2.70","1","1.35","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","95","3","3.16","2","2.11","1","1.05","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","175","8","4.57","3","1.71","3","1.71","1","0.57","1","0.57"
"24956  :  โรงพยาบาลเวียงหนองล่อง","139","7","5.04","0","0.00","4","2.88","3","2.16","0","0.00"
"10672  :  โรงพยาบาลลำปาง","544","241","44.30","51","9.38","125","22.98","43","7.90","22","4.04"
"11146  :  โรงพยาบาลแม่เมาะ","516","9","1.74","2","0.39","3","0.58","3","0.58","1","0.19"
"11147  :  โรงพยาบาลเกาะคา","84","4","4.76","0","0.00","1","1.19","2","2.38","1","1.19"
"11148  :  โรงพยาบาลเสริมงาม","243","14","5.76","7","2.88","1","0.41","5","2.06","1","0.41"
"11149  :  โรงพยาบาลงาว","154","5","3.25","4","2.60","0","0.00","1","0.65","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","257","18","7.00","10","3.89","2","0.78","2","0.78","4","1.56"
"11151  :  โรงพยาบาลวังเหนือ","183","8","4.37","2","1.09","1","0.55","2","1.09","3","1.64"
"11152  :  โรงพยาบาลเถิน","469","8","1.71","5","1.07","3","0.64","0","0.00","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","137","16","11.68","7","5.11","3","2.19","1","0.73","5","3.65"
"11154  :  โรงพยาบาลแม่ทะ","144","11","7.64","3","2.08","4","2.78","1","0.69","3","2.08"
"11155  :  โรงพยาบาลสบปราบ","60","6","10.00","4","6.67","0","0.00","2","3.33","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","140","18","12.86","3","2.14","14","10.00","0","0.00","1","0.71"
"11157  :  โรงพยาบาลเมืองปาน","44","2","4.55","1","2.27","0","0.00","1","2.27","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
