"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11085  :  โรงพยาบาลท่าคันโท","26","1","0","1","2","7.69","3","1","0","0","1","33.33","8","0","0","0","0","0.00","6","0","0","0","0","0.00","9","0","0","1","1","11.11"
"11086  :  โรงพยาบาลหนองกุงศรี","87","1","1","2","3","3.45","20","0","0","0","0","0.00","12","0","0","0","0","0.00","23","1","0","1","2","8.70","32","0","1","1","1","3.13"
"11087  :  โรงพยาบาลสมเด็จ","68","3","0","1","4","5.88","14","1","0","0","1","7.14","12","0","0","0","0","0.00","16","0","0","0","0","0.00","26","2","0","1","3","11.54"
"11088  :  โรงพยาบาลห้วยผึ้ง","37","2","0","0","2","5.41","12","0","0","0","0","0.00","11","1","0","0","1","9.09","6","0","0","0","0","0.00","8","1","0","0","1","12.50"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","179","15","0","7","22","12.29","49","3","0","3","6","12.24","40","6","0","1","7","17.50","47","4","0","3","7","14.89","43","2","0","0","2","4.65"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","12","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","649","199","1","98","297","45.76","188","46","0","30","76","40.43","142","43","1","25","68","47.89","155","46","0","20","66","42.58","164","64","0","23","87","53.05"
"11089  :  โรงพยาบาลกุสุมาลย์","30","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","52","2","0","2","4","7.69","12","1","0","0","1","8.33","9","1","0","0","1","11.11","22","0","0","2","2","9.09","9","0","0","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","23","1","0","2","3","13.04","5","1","0","0","1","20.00","1","0","0","1","1","100.00","9","0","0","0","0","0.00","8","0","0","1","1","12.50"
"11092  :  โรงพยาบาลพังโคน","69","2","0","4","6","8.70","13","0","0","1","1","7.69","13","1","0","0","1","7.69","20","1","0","3","4","20.00","23","0","0","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","39","0","0","2","2","5.13","4","0","0","1","1","25.00","11","0","0","0","0","0.00","14","0","0","1","1","7.14","10","0","0","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","12","1","0","0","1","8.33","1","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","7","1","0","0","1","14.29"
"11095  :  โรงพยาบาลวานรนิวาส","141","8","0","6","14","9.93","42","3","0","1","4","9.52","34","3","0","3","6","17.65","35","2","0","1","3","8.57","30","0","0","1","1","3.33"
"11096  :  โรงพยาบาลคำตากล้า","33","1","0","0","1","3.03","9","0","0","0","0","0.00","15","0","0","0","0","0.00","5","0","0","0","0","0.00","4","1","0","0","1","25.00"
"11097  :  โรงพยาบาลบ้านม่วง","68","1","2","3","4","5.88","6","0","0","0","0","0.00","9","0","0","1","1","11.11","42","1","2","1","2","4.76","11","0","0","1","1","9.09"
"11098  :  โรงพยาบาลอากาศอำนวย","114","2","0","3","5","4.39","23","0","0","2","2","8.70","34","2","0","0","2","5.88","39","0","0","1","1","2.56","18","0","0","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","27","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","7","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","57","0","0","0","0","0.00","15","0","0","0","0","0.00","17","0","0","0","0","0.00","9","0","0","0","0","0.00","16","0","0","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","34","0","0","1","1","2.94","7","0","0","0","0","0.00","8","0","0","0","0","0.00","10","0","0","0","0","0.00","9","0","0","1","1","11.11"
"11103  :  โรงพยาบาลโพนนาแก้ว","18","0","0","0","0","0.00","6","0","0","0","0","0.00","9","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","262","38","1","28","66","25.19","94","8","0","7","15","15.96","61","11","0","10","21","34.43","64","11","0","9","20","31.25","43","8","1","2","10","23.26"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","4","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","35","0","0","1","1","2.86","8","0","0","0","0","0.00","12","0","0","0","0","0.00","6","0","0","0","0","0.00","9","0","0","1","1","11.11"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","702","189","4","122","311","44.30","184","58","1","25","83","45.11","124","31","0","27","58","46.77","170","44","0","34","78","45.88","224","56","3","36","92","41.07"
"11104  :  โรงพยาบาลปลาปาก","26","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","11","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","13","1","0","0","1","7.69","5","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11106  :  โรงพยาบาลบ้านแพง","23","0","0","1","1","4.35","7","0","0","1","1","14.29","4","0","0","0","0","0.00","11","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","12","1","0","0","1","8.33","1","0","0","0","0","0.00","2","0","0","0","0","0.00","6","1","0","0","1","16.67","3","0","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","40","1","0","0","1","2.50","13","0","0","0","0","0.00","9","0","0","0","0","0.00","13","1","0","0","1","7.69","5","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","56","3","0","2","5","8.93","14","1","0","1","2","14.29","14","2","0","1","3","21.43","19","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","93","3","0","2","5","5.38","18","0","0","0","0","0.00","19","1","0","1","2","10.53","27","1","0","1","2","7.41","29","1","0","0","1","3.45"
"11111  :  โรงพยาบาลนาหว้า","38","1","1","0","1","2.63","8","0","0","0","0","0.00","7","1","0","0","1","14.29","12","0","1","0","0","0.00","11","0","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","10","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","86","5","0","1","6","6.98","25","1","0","0","1","4.00","19","1","0","1","2","10.53","27","0","0","0","0","0.00","15","3","0","0","3","20.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","9","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","559","86","1","69","155","27.73","164","23","0","21","44","26.83","121","25","1","11","36","29.75","131","23","0","16","39","29.77","143","15","0","21","36","25.17"
"11113  :  โรงพยาบาลนิคมคำสร้อย","39","1","0","0","1","2.56","5","0","0","0","0","0.00","10","1","0","0","1","10.00","15","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","26","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","0","0","0.00","3","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","67","2","0","0","2","2.99","14","0","0","0","0","0.00","17","0","0","0","0","0.00","17","0","0","0","0","0.00","19","2","0","0","2","10.53"
"11116  :  โรงพยาบาลคำชะอี","38","1","0","0","1","2.63","11","0","0","0","0","0.00","13","0","0","0","0","0.00","8","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11117  :  โรงพยาบาลหว้านใหญ่","45","0","0","1","1","2.22","8","0","0","0","0","0.00","12","0","0","0","0","0.00","13","0","0","1","1","7.69","12","0","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","83","1","0","1","2","2.41","15","0","0","0","0","0.00","25","0","0","0","0","0.00","24","1","0","1","2","8.33","19","0","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1,121","416","9","136","552","49.24","248","93","2","26","119","47.98","246","84","2","31","115","46.75","323","123","2","42","165","51.08","304","116","3","37","153","50.33"
"11119  :  โรงพยาบาลจอมทอง","243","33","1","8","41","16.87","69","8","0","2","10","14.49","47","6","0","1","7","14.89","69","11","1","2","13","18.84","58","8","0","3","11","18.97"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","23","0","0","0","0","0.00","8","0","0","0","0","0.00","3","0","0","0","0","0.00","7","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","56","5","0","2","7","12.50","6","1","0","0","1","16.67","18","1","0","0","1","5.56","26","3","0","1","4","15.38","6","0","0","1","1","16.67"
"11122  :  โรงพยาบาลดอยสะเก็ด","34","4","0","0","4","11.76","11","2","0","0","2","18.18","3","1","0","0","1","33.33","8","0","0","0","0","0.00","12","1","0","0","1","8.33"
"11123  :  โรงพยาบาลแม่แตง","22","4","0","0","4","18.18","5","0","0","0","0","0.00","5","1","0","0","1","20.00","4","1","0","0","1","25.00","8","2","0","0","2","25.00"
"11124  :  โรงพยาบาลสะเมิง","24","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","204","33","1","18","51","25.00","35","9","1","5","14","40.00","61","8","0","9","17","27.87","52","9","0","2","11","21.15","56","7","0","2","9","16.07"
"11126  :  โรงพยาบาลแม่อาย","23","1","0","1","2","8.70","4","1","0","0","1","25.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","10","0","0","1","1","10.00"
"11127  :  โรงพยาบาลพร้าว","9","2","0","0","2","22.22","0","0","0","0","0","0.00","1","1","0","0","1","100.00","2","1","0","0","1","50.00","6","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","128","22","0","3","25","19.53","36","5","0","0","5","13.89","26","2","0","1","3","11.54","29","5","0","1","6","20.69","37","10","0","1","11","29.73"
"11129  :  โรงพยาบาลสันกำแพง","5","2","0","0","2","40.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","3","1","0","0","1","33.33"
"11130  :  โรงพยาบาลสันทราย","104","24","1","7","31","29.81","35","8","1","3","11","31.43","22","4","0","2","6","27.27","25","7","0","2","9","36.00","22","5","0","0","5","22.73"
"11131  :  โรงพยาบาลหางดง","63","5","0","2","7","11.11","25","4","0","2","6","24.00","14","1","0","0","1","7.14","13","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","53","0","0","2","2","3.77","17","0","0","1","1","5.88","10","0","0","0","0","0.00","10","0","0","0","0","0.00","16","0","0","1","1","6.25"
"11133  :  โรงพยาบาลดอยเต่า","27","0","0","0","0","0.00","1","0","0","0","0","0.00","10","0","0","0","0","0.00","13","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","26","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00","9","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","6","1","0","0","1","16.67","1","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","6","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","28","3","0","4","7","25.00","10","0","0","1","1","10.00","2","0","0","0","0","0.00","6","0","0","3","3","50.00","10","3","0","0","3","30.00"
"11138  :  โรงพยาบาลแม่วาง","17","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","11","1","0","0","1","9.09","4","1","0","0","1","25.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","6","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","6","2","0","1","3","50.00","0","0","0","0","0","0.00","2","0","0","1","1","50.00","0","0","0","0","0","0.00","4","2","0","0","2","50.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4","2","0","0","2","50.00","1","1","0","0","1","100.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","15","9","0","2","11","73.33","2","1","0","0","1","50.00","4","1","0","1","2","50.00","1","1","0","0","1","100.00","8","6","0","1","7","87.50"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2","1","0","0","1","50.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","11","1","0","0","1","9.09","4","0","0","0","0","0.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","563","174","1","63","237","42.10","95","26","0","15","41","43.16","137","48","1","15","63","45.99","188","74","0","20","94","50.00","143","26","0","13","39","27.27"
"11140  :  โรงพยาบาลแม่ทา","38","3","0","0","3","7.89","15","1","0","0","1","6.67","1","1","0","0","1","100.00","12","0","0","0","0","0.00","10","1","0","0","1","10.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","16","1","0","0","1","6.25","5","1","0","0","1","20.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","47","0","0","2","2","4.26","12","0","0","1","1","8.33","11","0","0","1","1","9.09","14","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","28","0","0","0","0","0.00","13","0","0","0","0","0.00","8","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","84","9","0","4","13","15.48","8","1","0","0","1","12.50","22","1","0","3","4","18.18","27","4","0","1","5","18.52","27","3","0","0","3","11.11"
"11145  :  โรงพยาบาลบ้านธิ","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","10","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","8","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","624","308","2","31","339","54.33","168","71","1","12","83","49.40","125","57","1","6","63","50.40","170","103","0","6","109","64.12","161","77","0","7","84","52.17"
"11146  :  โรงพยาบาลแม่เมาะ","17","1","0","1","2","11.76","5","0","0","0","0","0.00","8","1","0","0","1","12.50","2","0","0","0","0","0.00","2","0","0","1","1","50.00"
"11147  :  โรงพยาบาลเกาะคา","160","16","0","10","26","16.25","58","4","0","3","7","12.07","40","7","0","3","10","25.00","39","2","0","4","6","15.38","23","3","0","0","3","13.04"
"11148  :  โรงพยาบาลเสริมงาม","17","1","0","0","1","5.88","3","0","0","0","0","0.00","2","0","0","0","0","0.00","10","1","0","0","1","10.00","2","0","0","0","0","0.00"
"11149  :  โรงพยาบาลงาว","42","2","0","0","2","4.76","8","0","0","0","0","0.00","11","1","0","0","1","9.09","9","1","0","0","1","11.11","14","0","0","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","39","3","0","1","4","10.26","7","1","0","0","1","14.29","8","0","0","0","0","0.00","13","1","0","1","2","15.38","11","1","0","0","1","9.09"
"11151  :  โรงพยาบาลวังเหนือ","10","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","61","3","0","1","4","6.56","17","1","0","0","1","5.88","10","0","0","0","0","0.00","8","0","0","0","0","0.00","26","2","0","1","3","11.54"
"11153  :  โรงพยาบาลแม่พริก","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","60","0","0","0","0","0.00","20","0","0","0","0","0.00","11","0","0","0","0","0.00","24","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","12","1","0","0","1","8.33","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","12","1","0","0","1","8.33","2","0","0","0","0","0.00","5","0","0","0","0","0.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","26","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","0","0","0.00","9","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","369","136","1","5","141","38.21","106","40","0","0","40","37.74","74","25","0","2","27","36.49","98","33","1","1","34","34.69","91","38","0","2","40","43.96"
"11158  :  โรงพยาบาลตรอน","19","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","13","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","10","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","10","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","13","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","17","0","0","1","1","5.88","3","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11164  :  โรงพยาบาลลับแล","8","1","0","0","1","12.50","0","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11165  :  โรงพยาบาลทองแสนขัน","10","0","0","0","0","0.00","1","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","667","256","13","36","292","43.78","174","64","4","9","73","41.95","139","57","3","10","67","48.20","195","75","3","11","86","44.10","159","60","3","6","66","41.51"
"11166  :  โรงพยาบาลร้องกวาง","10","1","0","0","1","10.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11167  :  โรงพยาบาลลอง","7","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","22","0","0","0","0","0.00","9","0","0","0","0","0.00","5","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","19","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","14","0","0","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","23","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","14","0","0","1","1","7.14","1","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","1","1","25.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","789","188","2","4","192","24.33","173","60","0","0","60","34.68","169","33","1","2","35","20.71","243","54","0","1","55","22.63","204","41","1","1","42","20.59"
"11173  :  โรงพยาบาลแม่จริม","9","1","0","0","1","11.11","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"11174  :  โรงพยาบาลบ้านหลวง","24","1","0","0","1","4.17","9","0","0","0","0","0.00","4","1","0","0","1","25.00","8","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","69","4","0","1","5","7.25","20","1","0","0","1","5.00","15","1","0","0","1","6.67","15","0","0","0","0","0.00","19","2","0","1","3","15.79"
"11176  :  โรงพยาบาลท่าวังผา","27","1","1","0","1","3.70","4","0","1","0","0","0.00","5","1","0","0","1","20.00","4","0","0","0","0","0.00","14","0","0","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","82","5","0","0","5","6.10","17","2","0","0","2","11.76","20","1","0","0","1","5.00","23","1","0","0","1","4.35","22","1","0","0","1","4.55"
"11178  :  โรงพยาบาลทุ่งช้าง","12","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","57","4","0","2","6","10.53","18","0","0","0","0","0.00","12","0","0","1","1","8.33","18","3","0","1","4","22.22","9","1","0","0","1","11.11"
"11180  :  โรงพยาบาลนาหมื่น","17","0","0","0","0","0.00","7","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","19","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","11","0","0","0","0","0.00","3","0","0","0","0","0.00"
