"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","754","21","2.79","11","1.46","6","0.80","4","0.53","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","90","2","2.22","1","1.11","1","1.11","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","21","1","4.76","0","0.00","0","0.00","1","4.76","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","346","2","0.58","2","0.58","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","516","5","0.97","2","0.39","0","0.00","3","0.58","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","43","1","2.33","1","2.33","0","0.00","0","0.00","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","778","9","1.16","3","0.39","4","0.51","2","0.26","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","33","1","3.03","0","0.00","0","0.00","1","3.03","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","18","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","132","4","3.03","0","0.00","2","1.52","2","1.52","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","53","1","1.89","1","1.89","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","244","21","8.61","16","6.56","4","1.64","1","0.41","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","881","8","0.91","2","0.23","2","0.23","4","0.45","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","212","4","1.89","1","0.47","2","0.94","1","0.47","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","152","4","2.63","1","0.66","1","0.66","2","1.32","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","342","13","3.80","8","2.34","3","0.88","2","0.58","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","303","2","0.66","1","0.33","1","0.33","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","210","1","0.48","1","0.48","0","0.00","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","103","5","4.85","2","1.94","0","0.00","3","2.91","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","60","1","1.67","0","0.00","1","1.67","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","312","2","0.64","0","0.00","2","0.64","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","185","4","2.16","1","0.54","3","1.62","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","310","3","0.97","1","0.32","2","0.65","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","108","2","1.85","0","0.00","1","0.93","1","0.93","0","0.00"
"11028  :  โรงพยาบาลนายูง","20","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","80","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","124","4","3.23","3","2.42","1","0.81","0","0.00","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","349","11","3.15","3","0.86","7","2.01","1","0.29","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","186","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","54","3","5.56","2","3.70","0","0.00","1","1.85","0","0.00"
"11032  :  โรงพยาบาลปากชม","332","3","0.90","0","0.00","2","0.60","1","0.30","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","107","10","9.35","1","0.93","7","6.54","2","1.87","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","65","2","3.08","1","1.54","1","1.54","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","253","2","0.79","1","0.40","1","0.40","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","1,539","23","1.49","8","0.52","11","0.71","4","0.26","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","83","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","199","8","4.02","3","1.51","2","1.01","3","1.51","0","0.00"
"11039  :  โรงพยาบาลผาขาว","86","7","8.14","3","3.49","3","3.49","1","1.16","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,014","49","4.83","14","1.38","8","0.79","27","2.66","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","126","1","0.79","0","0.00","1","0.79","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","25","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,002","31","3.09","6","0.60","20","2.00","5","0.50","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","159","8","5.03","4","2.52","3","1.89","1","0.63","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","638","17","2.66","2","0.31","14","2.19","1","0.16","0","0.00"
"11045  :  โรงพยาบาลสังคม","254","6","2.36","5","1.97","1","0.39","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","137","5","3.65","3","2.19","2","1.46","0","0.00","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","60","1","1.67","0","0.00","1","1.67","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","57","2","3.51","0","0.00","2","3.51","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","148","2","1.35","1","0.68","1","0.68","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","384","13","3.39","2","0.52","7","1.82","4","1.04","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","395","4","1.01","3","0.76","1","0.25","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","452","9","1.99","6","1.33","2","0.44","1","0.22","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","390","7","1.79","0","0.00","3","0.77","4","1.03","0","0.00"
"11055  :  โรงพยาบาลบรบือ","42","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","261","2","0.77","1","0.38","0","0.00","1","0.38","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","203","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","515","11","2.14","6","1.17","4","0.78","1","0.19","0","0.00"
"11059  :  โรงพยาบาลนาดูน","82","2","2.44","0","0.00","0","0.00","2","2.44","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","67","2","2.99","2","2.99","0","0.00","0","0.00","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","38","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","23","2","8.70","0","0.00","2","8.70","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","176","6","3.41","4","2.27","2","1.14","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","340","7","2.06","3","0.88","3","0.88","1","0.29","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","785","12","1.53","3","0.38","8","1.02","1","0.13","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","321","12","3.74","0","0.00","12","3.74","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","507","14","2.76","5","0.99","6","1.18","3","0.59","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","325","9","2.77","2","0.62","4","1.23","3","0.92","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","277","3","1.08","0","0.00","1","0.36","2","0.72","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","1,301","6","0.46","1","0.08","2","0.15","3","0.23","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","187","4","2.14","1","0.53","1","0.53","2","1.07","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","959","19","1.98","4","0.42","10","1.04","5","0.52","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","285","8","2.81","0","0.00","8","2.81","0","0.00","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","189","6","3.17","1","0.53","5","2.65","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","401","1","0.25","1","0.25","0","0.00","0","0.00","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","409","11","2.69","6","1.47","4","0.98","1","0.24","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","177","2","1.13","0","0.00","2","1.13","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","585","14","2.39","6","1.03","7","1.20","1","0.17","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","32","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","30","1","3.33","1","3.33","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","43","5","11.63","2","4.65","3","6.98","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","176","1","0.57","0","0.00","1","0.57","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","210","1","0.48","0","0.00","0","0.00","1","0.48","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","130","4","3.08","1","0.77","3","2.31","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","383","6","1.57","2","0.52","2","0.52","2","0.52","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","481","4","0.83","0","0.00","1","0.21","3","0.62","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","302","6","1.99","3","0.99","3","0.99","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","256","4","1.56","0","0.00","3","1.17","1","0.39","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","78","1","1.28","0","0.00","0","0.00","1","1.28","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","299","5","1.67","3","1.00","2","0.67","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","309","5","1.62","3","0.97","1","0.32","1","0.32","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","450","18","4.00","8","1.78","5","1.11","5","1.11","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","33","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","240","3","1.25","0","0.00","1","0.42","2","0.83","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","270","3","1.11","0","0.00","3","1.11","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","248","14","5.65","6","2.42","5","2.02","3","1.21","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","822","12","1.46","6","0.73","5","0.61","1","0.12","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","400","1","0.25","0","0.00","0","0.00","1","0.25","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","312","8","2.56","5","1.60","2","0.64","1","0.32","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","60","1","1.67","1","1.67","0","0.00","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","74","3","4.05","2","2.70","1","1.35","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","65","1","1.54","0","0.00","1","1.54","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","94","1","1.06","0","0.00","1","1.06","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","559","6","1.07","3","0.54","2","0.36","1","0.18","0","0.00"
"11092  :  โรงพยาบาลพังโคน","208","5","2.40","1","0.48","2","0.96","2","0.96","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","248","5","2.02","2","0.81","3","1.21","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","55","1","1.82","0","0.00","1","1.82","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","183","1","0.55","0","0.00","1","0.55","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","49","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","169","1","0.59","0","0.00","1","0.59","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","199","4","2.01","0","0.00","2","1.01","2","1.01","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","130","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","101","2","1.98","0","0.00","2","1.98","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","303","4","1.32","1","0.33","2","0.66","1","0.33","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","211","5","2.37","1","0.47","2","0.95","2","0.95","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","216","1","0.46","1","0.46","0","0.00","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","157","2","1.27","1","0.64","0","0.00","1","0.64","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","30","1","3.33","1","3.33","0","0.00","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","69","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","66","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","364","3","0.82","2","0.55","0","0.00","1","0.27","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","78","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","209","5","2.39","3","1.44","2","0.96","0","0.00","0","0.00"
"11107  :  โรงพยาบาลนาทม","262","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1,103","7","0.63","3","0.27","3","0.27","1","0.09","0","0.00"
"11109  :  โรงพยาบาลนาแก","460","9","1.96","5","1.09","3","0.65","1","0.22","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","210","9","4.29","4","1.90","2","0.95","3","1.43","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","270","1","0.37","0","0.00","1","0.37","0","0.00","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","345","9","2.61","2","0.58","6","1.74","1","0.29","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","136","3","2.21","1","0.74","2","1.47","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","91","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","574","8","1.39","5","0.87","1","0.17","2","0.35","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","473","9","1.90","6","1.27","1","0.21","2","0.42","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","379","6","1.58","2","0.53","3","0.79","1","0.26","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","289","1","0.35","0","0.00","0","0.00","1","0.35","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","114","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","99","4","4.04","1","1.01","3","3.03","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","332","2","0.60","0","0.00","1","0.30","1","0.30","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","159","3","1.89","2","1.26","1","0.63","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","833","12","1.44","5","0.60","7","0.84","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","542","7","1.29","1","0.18","5","0.92","1","0.18","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","874","4","0.46","1","0.11","3","0.34","0","0.00","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","269","5","1.86","0","0.00","3","1.12","2","0.74","0","0.00"
"11125  :  โรงพยาบาลฝาง","180","6","3.33","3","1.67","2","1.11","1","0.56","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","293","13","4.44","5","1.71","7","2.39","1","0.34","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","782","13","1.66","2","0.26","6","0.77","5","0.64","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","299","3","1.00","1","0.33","0","0.00","2","0.67","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","79","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","66","2","3.03","2","3.03","0","0.00","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","52","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","263","5","1.90","2","0.76","1","0.38","2","0.76","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","26","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","38","1","2.63","1","2.63","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","105","3","2.86","1","0.95","1","0.95","1","0.95","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","544","10","1.84","2","0.37","7","1.29","1","0.18","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","60","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","94","1","1.06","0","0.00","1","1.06","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","156","5","3.21","3","1.92","1","0.64","1","0.64","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","548","17","3.10","12","2.19","5","0.91","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","67","2","2.99","0","0.00","1","1.49","1","1.49","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","23","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","513","8","1.56","2","0.39","4","0.78","2","0.39","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","87","5","5.75","5","5.75","0","0.00","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","545","14","2.57","3","0.55","7","1.28","4","0.73","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","143","5","3.50","0","0.00","3","2.10","2","1.40","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","339","7","2.06","0","0.00","5","1.47","2","0.59","0","0.00"
"11149  :  โรงพยาบาลงาว","217","3","1.38","0","0.00","1","0.46","2","0.92","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","427","7","1.64","1","0.23","2","0.47","4","0.94","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","352","4","1.14","2","0.57","1","0.28","1","0.28","0","0.00"
"11152  :  โรงพยาบาลเถิน","303","6","1.98","0","0.00","2","0.66","4","1.32","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","127","5","3.94","4","3.15","1","0.79","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","225","7","3.11","3","1.33","4","1.78","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,262","18","1.43","9","0.71","6","0.48","3","0.24","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","282","9","3.19","5","1.77","2","0.71","2","0.71","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","389","11","2.83","3","0.77","6","1.54","2","0.51","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
