"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"11068  :  โรงพยาบาลหนองพอก","510","290","56.86","81","15.88","510","290","81","15.88","0","0","0","0.00","2,484","1,667","67.11","404","16.26","2,484","1,667","404","16.26","0","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","833","453","54.38","166","19.93","833","453","166","19.93","0","0","0","0.00","5,693","3,681","64.66","1,228","21.57","5,693","3,681","1,228","21.57","0","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","984","558","56.71","250","25.41","984","558","250","25.41","0","0","0","0.00","4,241","2,848","67.15","1,212","28.58","4,241","2,848","1,212","28.58","0","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","181","124","68.51","52","28.73","181","124","52","28.73","0","0","0","0.00","897","660","73.58","224","24.97","897","660","224","24.97","0","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","319","165","51.72","44","13.79","319","165","44","13.79","0","0","0","0.00","1,286","688","53.50","143","11.12","1,286","688","143","11.12","0","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","482","327","67.84","79","16.39","482","327","79","16.39","0","0","0","0.00","2,983","2,483","83.24","544","18.24","2,983","2,483","544","18.24","0","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","304","84","27.63","36","11.84","304","84","36","11.84","0","0","0","0.00","1,067","322","30.18","146","13.68","1,067","322","146","13.68","0","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","405","188","46.42","65","16.05","405","188","65","16.05","0","0","0","0.00","1,667","1,025","61.49","261","15.66","1,667","1,025","261","15.66","0","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","339","248","73.16","54","15.93","339","248","54","15.93","0","0","0","0.00","2,018","1,667","82.61","419","20.76","2,018","1,667","419","20.76","0","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","165","78","47.27","34","20.61","165","78","34","20.61","0","0","0","0.00","403","299","74.19","155","38.46","403","299","155","38.46","0","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","334","123","36.83","49","14.67","334","123","49","14.67","0","0","0","0.00","472","51","10.81","16","3.39","472","51","16","3.39","0","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","75","25","33.33","5","6.67","75","25","5","6.67","0","0","0","0.00","972","327","33.64","93","9.57","972","327","93","9.57","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","167","68","40.72","13","7.78","167","68","13","7.78","0","0","0","0.00","992","282","28.43","27","2.72","992","282","27","2.72","0","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","216","100","46.30","59","27.31","216","100","59","27.31","0","0","0","0.00","975","689","70.67","395","40.51","975","689","395","40.51","0","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","305","116","38.03","31","10.16","305","116","31","10.16","0","0","0","0.00","7,143","3,530","49.42","961","13.45","7,143","3,530","961","13.45","0","0","0","0.00"
"11077  :  โรงพยาบาลนามน","477","206","43.19","53","11.11","477","206","53","11.11","0","0","0","0.00","1,092","519","47.53","136","12.45","1,092","519","136","12.45","0","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","659","448","67.98","166","25.19","659","448","166","25.19","0","0","0","0.00","4,560","3,540","77.63","1,143","25.07","4,560","3,540","1,143","25.07","0","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","411","225","54.74","108","26.28","411","225","108","26.28","0","0","0","0.00","968","556","57.44","252","26.03","968","556","252","26.03","0","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","755","473","62.65","99","13.11","755","473","99","13.11","0","0","0","0.00","3,058","1,702","55.66","362","11.84","3,058","1,702","362","11.84","0","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","852","520","61.03","99","11.62","852","520","99","11.62","0","0","0","0.00","5,968","4,647","77.87","963","16.14","5,968","4,647","963","16.14","0","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","555","440","79.28","51","9.19","555","440","51","9.19","0","0","0","0.00","2,431","1,990","81.86","176","7.24","2,431","1,990","176","7.24","0","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","308","177","57.47","25","8.12","308","177","25","8.12","0","0","0","0.00","1,580","1,010","63.92","118","7.47","1,580","1,010","118","7.47","0","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","468","303","64.74","79","16.88","468","303","79","16.88","0","0","0","0.00","3,189","1,996","62.59","453","14.21","3,189","1,996","453","14.21","0","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","565","324","57.35","72","12.74","565","324","72","12.74","0","0","0","0.00","1,562","1,032","66.07","208","13.32","1,562","1,032","208","13.32","0","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","372","220","59.14","40","10.75","372","220","40","10.75","0","0","0","0.00","2,736","1,800","65.79","302","11.04","2,736","1,800","302","11.04","0","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","570","393","68.95","78","13.68","570","393","78","13.68","0","0","0","0.00","2,933","2,440","83.19","453","15.44","2,933","2,440","453","15.44","0","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","486","136","27.98","27","5.56","486","136","27","5.56","0","0","0","0.00","1,539","557","36.19","172","11.18","1,539","557","172","11.18","0","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","807","546","67.66","138","17.10","807","546","138","17.10","0","0","0","0.00","5,349","3,919","73.27","923","17.26","5,349","3,919","923","17.26","0","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","3","0","0.00","0","0.00","3","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","275","109","39.64","33","12.00","275","109","33","12.00","0","0","0","0.00","1,697","571","33.65","153","9.02","1,697","571","153","9.02","0","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","224","175","78.13","126","56.25","224","175","126","56.25","0","0","0","0.00","1,217","994","81.68","630","51.77","1,217","994","630","51.77","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","312","162","51.92","74","23.72","312","162","74","23.72","0","0","0","0.00","1,005","740","73.63","254","25.27","1,005","740","254","25.27","0","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","180","4","2.22","1","0.56","180","4","1","0.56","0","0","0","0.00","1,263","63","4.99","33","2.61","1,263","63","33","2.61","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","8,992","1,860","20.69","617","6.86","8,992","1,860","617","6.86","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","496","222","44.76","38","7.66","496","222","38","7.66","0","0","0","0.00","1,461","602","41.20","84","5.75","1,461","602","84","5.75","0","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","248","176","70.97","64","25.81","248","176","64","25.81","0","0","0","0.00","1,462","1,057","72.30","392","26.81","1,462","1,057","392","26.81","0","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","333","142","42.64","74","22.22","333","142","74","22.22","0","0","0","0.00","3,669","1,708","46.55","757","20.63","3,669","1,708","757","20.63","0","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","790","349","44.18","145","18.35","790","349","145","18.35","0","0","0","0.00","2,686","1,238","46.09","514","19.14","2,686","1,238","514","19.14","0","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","547","323","59.05","108","19.74","547","323","108","19.74","0","0","0","0.00","2,399","1,706","71.11","592","24.68","2,399","1,706","592","24.68","0","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","199","149","74.87","37","18.59","199","149","37","18.59","0","0","0","0.00","722","551","76.32","170","23.55","722","551","170","23.55","0","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","4","2","50.00","1","25.00","4","2","1","25.00","0","0","0","0.00","5,061","3,718","73.46","1,604","31.69","5,061","3,718","1,604","31.69","0","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","588","390","66.33","185","31.46","588","390","185","31.46","0","0","0","0.00","1,792","1,204","67.19","483","26.95","1,792","1,204","483","26.95","0","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","442","250","56.56","84","19.00","442","250","84","19.00","0","0","0","0.00","2,969","1,992","67.09","657","22.13","2,969","1,992","657","22.13","0","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","704","438","62.22","107","15.20","704","438","107","15.20","0","0","0","0.00","3,590","1,500","41.78","383","10.67","3,590","1,500","383","10.67","0","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","460","279","60.65","94","20.43","460","279","94","20.43","0","0","0","0.00","1,477","938","63.51","299","20.24","1,477","938","299","20.24","0","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","60","45","75.00","23","38.33","60","45","23","38.33","0","0","0","0.00","963","364","37.80","240","24.92","963","364","240","24.92","0","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","377","198","52.52","47","12.47","377","198","47","12.47","0","0","0","0.00","1,859","1,066","57.34","194","10.44","1,859","1,066","194","10.44","0","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","484","231","47.73","66","13.64","484","231","66","13.64","0","0","0","0.00","1,902","250","13.14","70","3.68","1,902","250","70","3.68","0","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","186","3","1.61","0","0.00","186","3","0","0.00","0","0","0","0.00","1,575","0","0.00","0","0.00","1,575","0","0","0.00","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,381","790","57.20","265","19.19","1,381","790","265","19.19","0","0","0","0.00","4,855","3,486","71.80","1,057","21.77","4,855","3,486","1,057","21.77","0","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","412","49","11.89","17","4.13","412","49","17","4.13","0","0","0","0.00","1,171","41","3.50","14","1.20","1,171","41","14","1.20","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","123","69","56.10","13","10.57","123","69","13","10.57","0","0","0","0.00","1,258","893","70.99","252","20.03","1,258","893","252","20.03","0","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","9","2","22.22","0","0.00","9","2","0","0.00","0","0","0","0.00","4,716","2,060","43.68","606","12.85","4,716","2,060","606","12.85","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","333","96","28.83","45","13.51","333","96","45","13.51","0","0","0","0.00","1,808","699","38.66","330","18.25","1,808","699","330","18.25","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","198","74","37.37","15","7.58","198","74","15","7.58","0","0","0","0.00","1,870","897","47.97","187","10.00","1,870","897","187","10.00","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","435","302","69.43","100","22.99","435","302","100","22.99","0","0","0","0.00","1,361","1,131","83.10","319","23.44","1,361","1,131","319","23.44","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","123","91","73.98","19","15.45","123","91","19","15.45","0","0","0","0.00","810","646","79.75","183","22.59","810","646","183","22.59","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","458","84","18.34","31","6.77","458","84","31","6.77","0","0","0","0.00","2,045","411","20.10","210","10.27","2,045","411","210","10.27","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","465","333","71.61","80","17.20","465","333","80","17.20","0","0","0","0.00","3,292","2,753","83.63","725","22.02","3,292","2,753","725","22.02","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","336","251","74.70","71","21.13","336","251","71","21.13","0","0","0","0.00","2,517","2,155","85.62","688","27.33","2,517","2,155","688","27.33","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","548","223","40.69","147","26.82","548","223","147","26.82","0","0","0","0.00","2,118","1,143","53.97","660","31.16","2,118","1,143","660","31.16","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","484","347","71.69","88","18.18","484","347","88","18.18","0","0","0","0.00","2,078","1,506","72.47","327","15.74","2,078","1,506","327","15.74","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","137","89","64.96","16","11.68","137","89","16","11.68","0","0","0","0.00","3,148","2,369","75.25","468","14.87","3,148","2,369","468","14.87","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","202","182","90.10","58","28.71","202","182","58","28.71","0","0","0","0.00","214","193","90.19","61","28.50","214","193","61","28.50","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,188","743","62.54","240","20.20","1,188","743","240","20.20","0","0","0","0.00","1,485","1,002","67.47","242","16.30","1,485","1,002","242","16.30","0","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","329","223","67.78","115","34.95","329","223","115","34.95","0","0","0","0.00","1,512","891","58.93","431","28.51","1,512","891","431","28.51","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","389","125","32.13","47","12.08","389","125","47","12.08","0","0","0","0.00","1,146","283","24.69","102","8.90","1,146","283","102","8.90","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","312","186","59.62","19","6.09","312","186","19","6.09","0","0","0","0.00","520","310","59.62","33","6.35","520","310","33","6.35","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","266","166","62.41","24","9.02","266","166","24","9.02","0","0","0","0.00","1,616","1,233","76.30","212","13.12","1,616","1,233","212","13.12","0","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","100","40","40.00","29","29.00","100","40","29","29.00","0","0","0","0.00","607","213","35.09","132","21.75","607","213","132","21.75","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","162","112","69.14","27","16.67","162","112","27","16.67","0","0","0","0.00","955","733","76.75","125","13.09","955","733","125","13.09","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","98","67","68.37","32","32.65","98","67","32","32.65","0","0","0","0.00","50","0","0.00","0","0.00","50","0","0","0.00","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","7,937","4,905","61.80","2,184","27.52","7,937","4,905","2,184","27.52","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,410","781","55.39","330","23.40","1,410","781","330","23.40","0","0","0","0.00","3,508","2,300","65.56","898","25.60","3,508","2,300","898","25.60","0","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","526","312","59.32","96","18.25","526","312","96","18.25","0","0","0","0.00","827","585","70.74","187","22.61","827","585","187","22.61","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","693","397","57.29","120","17.32","693","397","120","17.32","0","0","0","0.00","767","555","72.36","152","19.82","767","555","152","19.82","0","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,222","734","33.03","562","25.29","2,222","734","562","25.29","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,634","1,991","75.59","726","27.56","2,634","1,991","726","27.56","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","263","172","65.40","61","23.19","263","172","61","23.19","0","0","0","0.00","531","420","79.10","106","19.96","531","420","106","19.96","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","824","359","43.57","86","10.44","824","359","86","10.44","0","0","0","0.00","2,968","1,928","64.96","568","19.14","2,968","1,928","568","19.14","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","184","83","45.11","22","11.96","184","83","22","11.96","0","0","0","0.00","1,643","737","44.86","185","11.26","1,643","737","185","11.26","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,998","1,650","82.58","564","28.23","1,998","1,650","564","28.23","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","620","218","35.16","92","14.84","620","218","92","14.84","0","0","0","0.00","4,679","2,564","54.80","981","20.97","4,679","2,564","981","20.97","0","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","641","7","1.09","3","0.47","641","7","3","0.47","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","986","569","57.71","186","18.86","986","569","186","18.86","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","484","316","65.29","113","23.35","484","316","113","23.35","0","0","0","0.00","3,491","2,974","85.19","903","25.87","3,491","2,974","903","25.87","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","504","310","61.51","123","24.40","504","310","123","24.40","0","0","0","0.00","1,365","938","68.72","366","26.81","1,365","938","366","26.81","0","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","166","108","65.06","47","28.31","166","108","47","28.31","0","0","0","0.00","1,087","891","81.97","422","38.82","1,087","891","422","38.82","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","119","106","89.08","53","44.54","119","106","53","44.54","0","0","0","0.00","440","408","92.73","197","44.77","440","408","197","44.77","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,341","1,045","77.93","254","18.94","1,341","1,045","254","18.94","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","335","240","71.64","59","17.61","335","240","59","17.61","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","246","139","56.50","37","15.04","246","139","37","15.04","0","0","0","0.00","1,504","1,118","74.34","284","18.88","1,504","1,118","284","18.88","0","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","381","51","13.39","21","5.51","381","51","21","5.51","0","0","0","0.00","1,135","174","15.33","66","5.81","1,135","174","66","5.81","0","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","910","533","58.57","117","12.86","910","533","117","12.86","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","121","62","51.24","43","35.54","121","62","43","35.54","0","0","0","0.00","37","28","75.68","24","64.86","37","28","24","64.86","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","264","45","17.05","41","15.53","264","45","41","15.53","0","0","0","0.00","1,463","88","6.02","83","5.67","1,463","88","83","5.67","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","511","244","47.75","162","31.70","511","244","162","31.70","0","0","0","0.00","602","247","41.03","165","27.41","602","247","165","27.41","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","449","100","22.27","46","10.24","449","100","46","10.24","0","0","0","0.00","642","109","16.98","44","6.85","642","109","44","6.85","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","595","0","0.00","0","0.00","595","0","0","0.00","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","858","48","5.59","25","2.91","858","48","25","2.91","0","0","0","0.00","1,325","0","0.00","0","0.00","1,325","0","0","0.00","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","708","302","42.66","127","17.94","708","302","127","17.94","0","0","0","0.00","694","344","49.57","133","19.16","694","344","133","19.16","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","26","17","65.38","3","11.54","26","17","3","11.54","0","0","0","0.00","108","78","72.22","21","19.44","108","78","21","19.44","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","9","1","11.11","0","0.00","9","1","0","0.00","0","0","0","0.00","2,957","2,208","74.67","576","19.48","2,957","2,208","576","19.48","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","460","2","0.43","0","0.00","460","2","0","0.00","0","0","0","0.00","1,503","0","0.00","0","0.00","1,503","0","0","0.00","0","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","554","166","29.96","68","12.27","554","166","68","12.27","0","0","0","0.00","2,372","794","33.47","272","11.47","2,372","794","272","11.47","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,452","85","3.47","35","1.43","2,452","85","35","1.43","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","146","31","21.23","12","8.22","146","31","12","8.22","0","0","0","0.00","600","142","23.67","49","8.17","600","142","49","8.17","0","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","398","8","2.01","0","0.00","398","8","0","0.00","0","0","0","0.00","2,857","16","0.56","2","0.07","2,857","16","2","0.07","0","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","721","486","67.41","216","29.96","721","486","216","29.96","0","0","0","0.00","1,207","799","66.20","321","26.59","1,207","799","321","26.59","0","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","234","155","66.24","113","48.29","234","155","113","48.29","0","0","0","0.00","348","283","81.32","209","60.06","348","283","209","60.06","0","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","174","43","24.71","19","10.92","174","43","19","10.92","0","0","0","0.00","904","226","25.00","123","13.61","904","226","123","13.61","0","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,829","2,120","74.94","675","23.86","2,829","2,120","675","23.86","0","0","0","0.00","5,500","4,901","89.11","1,358","24.69","5,500","4,901","1,358","24.69","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","778","451","57.97","150","19.28","778","451","150","19.28","0","0","0","0.00","1,728","1,027","59.43","317","18.34","1,728","1,027","317","18.34","0","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","138","52","37.68","17","12.32","138","52","17","12.32","0","0","0","0.00","3,309","1,249","37.75","536","16.20","3,309","1,249","536","16.20","0","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","424","109","25.71","46","10.85","424","109","46","10.85","0","0","0","0.00","1,370","349","25.47","125","9.12","1,370","349","125","9.12","0","0","0","0.00"
"11149  :  โรงพยาบาลงาว","243","147","60.49","59","24.28","243","147","59","24.28","0","0","0","0.00","2,010","1,037","51.59","398","19.80","2,010","1,037","398","19.80","0","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","528","169","32.01","69","13.07","528","169","69","13.07","0","0","0","0.00","2,333","628","26.92","247","10.59","2,333","628","247","10.59","0","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","359","55","15.32","13","3.62","359","55","13","3.62","0","0","0","0.00","2,067","364","17.61","113","5.47","2,067","364","113","5.47","0","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","344","224","65.12","88","25.58","344","224","88","25.58","0","0","0","0.00","2,633","1,391","52.83","517","19.64","2,633","1,391","517","19.64","0","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","332","256","77.11","98","29.52","332","256","98","29.52","0","0","0","0.00","889","708","79.64","293","32.96","889","708","293","32.96","0","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","463","35","7.56","10","2.16","463","35","10","2.16","0","0","0","0.00","2,623","509","19.41","148","5.64","2,623","509","148","5.64","0","0","0","0.00"
