"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11157  :  โรงพยาบาลเมืองปาน","167","51","147","147","88.02"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","190","57","134","134","70.53"
"11158  :  โรงพยาบาลตรอน","400","120","336","336","84.00"
"11159  :  โรงพยาบาลท่าปลา","92","28","92","92","100.00"
"11160  :  โรงพยาบาลน้ำปาด","104","32","104","104","100.00"
"11161  :  โรงพยาบาลฟากท่า","85","26","84","84","98.82"
"11162  :  โรงพยาบาลบ้านโคก","245","74","171","171","69.80"
"11163  :  โรงพยาบาลพิชัย","162","49","67","67","41.36"
"11164  :  โรงพยาบาลลับแล","420","126","271","271","64.52"
"11165  :  โรงพยาบาลทองแสนขัน","110","33","106","106","96.36"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","47","15","44","44","93.62"
"11167  :  โรงพยาบาลลอง","237","72","236","236","99.58"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","344","104","309","309","89.83"
"11171  :  โรงพยาบาลวังชิ้น","144","44","140","140","97.22"
"11172  :  โรงพยาบาลหนองม่วงไข่","110","33","109","109","99.09"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","31","10","30","30","96.77"
"10716  :  โรงพยาบาลน่าน","320","96","219","219","68.44"
"11173  :  โรงพยาบาลแม่จริม","2","1","2","2","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","154","47","114","114","74.03"
"11175  :  โรงพยาบาลนาน้อย","86","26","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","297","90","297","297","100.00"
"11177  :  โรงพยาบาลเวียงสา","415","125","412","412","99.28"
"11178  :  โรงพยาบาลทุ่งช้าง","49","15","49","49","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","256","77","53","53","20.70"
"11180  :  โรงพยาบาลนาหมื่น","77","24","57","57","74.03"
"11181  :  โรงพยาบาลสันติสุข","342","103","341","341","99.71"
"11182  :  โรงพยาบาลบ่อเกลือ","15","5","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","57","18","56","56","98.25"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","216","65","214","214","99.07"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","29","9","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","5","2","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","1","1","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","331","100","257","257","77.64"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","58","18","58","58","100.00"
"11187  :  โรงพยาบาลปง","23","7","23","23","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","108","33","28","28","25.93"
"11189  :  โรงพยาบาลเทิง","269","81","150","150","55.76"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","59","18","58","58","98.31"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","45","14","41","41","91.11"
"11194  :  โรงพยาบาลแม่สาย","13","4","3","3","23.08"
"11195  :  โรงพยาบาลแม่สรวย","440","132","308","308","70.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","371","112","169","169","45.55"
"11197  :  โรงพยาบาลพญาเม็งราย","97","30","37","37","38.14"
"11198  :  โรงพยาบาลเวียงแก่น","171","52","129","129","75.44"
"11199  :  โรงพยาบาลขุนตาล","103","31","75","75","72.82"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","112","34","101","101","90.18"
"11201  :  โรงพยาบาลแม่ลาว","154","47","137","137","88.96"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","55","17","35","35","63.64"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","193","58","128","128","66.32"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","45","14","45","45","100.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","46","14","39","39","84.78"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","186","56","122","122","65.59"
"11203  :  โรงพยาบาลขุนยวม","118","36","83","83","70.34"
"11204  :  โรงพยาบาลปาย","160","48","77","77","48.13"
"11205  :  โรงพยาบาลแม่สะเรียง","277","84","266","266","96.03"
"11206  :  โรงพยาบาลแม่ลาน้อย","276","83","126","126","45.65"
"11207  :  โรงพยาบาลสบเมย","65","20","24","24","36.92"
"11208  :  โรงพยาบาลปางมะผ้า","145","44","113","113","77.93"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","108","33","108","108","100.00"
"11210  :  โรงพยาบาลชุมแสง","139","42","86","86","61.87"
"11211  :  โรงพยาบาลหนองบัว","539","162","341","341","63.27"
"11212  :  โรงพยาบาลบรรพตพิสัย","19","6","10","10","52.63"
"11213  :  โรงพยาบาลเก้าเลี้ยว","35","11","35","35","100.00"
"11214  :  โรงพยาบาลตาคลี","147","45","135","135","91.84"
"11215  :  โรงพยาบาลท่าตะโก","174","53","174","174","100.00"
"11216  :  โรงพยาบาลไพศาลี","269","81","262","262","97.40"
"11217  :  โรงพยาบาลพยุหะคีรี","122","37","84","84","68.85"
"11218  :  โรงพยาบาลลาดยาว","157","48","149","149","94.90"
"11219  :  โรงพยาบาลตากฟ้า","34","11","27","27","79.41"
"11220  :  โรงพยาบาลแม่วงก์","155","47","127","127","81.94"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","401","121","4","4","1.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","7","3","2","2","28.57"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","2","1","2","2","100.00"
"10720  :  โรงพยาบาลอุทัยธานี","11","4","11","11","100.00"
"11221  :  โรงพยาบาลทัพทัน","2","1","2","2","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","19","6","18","18","94.74"
"11223  :  โรงพยาบาลหนองฉาง","30","9","30","30","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","31","10","30","30","96.77"
"11225  :  โรงพยาบาลบ้านไร่","40","12","33","33","82.50"
"11226  :  โรงพยาบาลลานสัก","230","69","228","228","99.13"
"11227  :  โรงพยาบาลห้วยคต","89","27","85","85","95.51"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","61","19","52","52","85.25"
"11229  :  โรงพยาบาลไทรงาม","149","45","86","86","57.72"
"11230  :  โรงพยาบาลคลองลาน","456","137","291","291","63.82"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","42","13","36","36","85.71"
"11232  :  โรงพยาบาลคลองขลุง","44","14","44","44","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","131","40","131","131","100.00"
"11234  :  โรงพยาบาลลานกระบือ","13","4","13","13","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","32","10","31","31","96.88"
"11236  :  โรงพยาบาลปางศิลาทอง","5","2","5","5","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","171","52","171","171","100.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","46","14","42","42","91.30"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","703","211","577","577","82.08"
"10723  :  โรงพยาบาลแม่สอด","279","84","202","202","72.40"
"11238  :  โรงพยาบาลบ้านตาก","223","67","148","148","66.37"
"11239  :  โรงพยาบาลสามเงา","163","49","121","121","74.23"
"11240  :  โรงพยาบาลแม่ระมาด","113","34","109","109","96.46"
"11241  :  โรงพยาบาลท่าสองยาง","124","38","119","119","95.97"
"11242  :  โรงพยาบาลพบพระ","149","45","138","138","92.62"
"11243  :  โรงพยาบาลอุ้มผาง","129","39","96","96","74.42"
"27443  :  โรงพยาบาลวังเจ้า","48","15","47","47","97.92"
"10724  :  โรงพยาบาลสุโขทัย","164","50","108","108","65.85"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","135","41","86","86","63.70"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","90","27","72","72","80.00"
"11245  :  โรงพยาบาลคีรีมาศ","225","68","131","131","58.22"
"11246  :  โรงพยาบาลกงไกรลาศ","291","88","188","188","64.60"
"11247  :  โรงพยาบาลศรีสัชนาลัย","162","49","160","160","98.77"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","62","19","34","34","54.84"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","539","162","493","493","91.47"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","22","7","20","20","90.91"
"11252  :  โรงพยาบาลบางระกำ","506","152","413","413","81.62"
"11253  :  โรงพยาบาลบางกระทุ่ม","223","67","194","194","87.00"
"11254  :  โรงพยาบาลพรหมพิราม","72","22","72","72","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","180","54","171","171","95.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","15","5","9","9","60.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","231","70","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","19","6","13","13","68.42"
"11258  :  โรงพยาบาลวังทรายพูน","8","3","8","8","100.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","37","12","32","32","86.49"
"11260  :  โรงพยาบาลบางมูลนาก","175","53","1","1","0.57"
"11261  :  โรงพยาบาลโพทะเล","158","48","110","110","69.62"
"11262  :  โรงพยาบาลสามง่าม","133","40","63","63","47.37"
"11263  :  โรงพยาบาลทับคล้อ","59","18","38","38","64.41"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","119","36","91","91","76.47"
"11631  :  โรงพยาบาลวชิรบารมี","58","18","46","46","79.31"
"27978  :  โรงพยาบาลสากเหล็ก","159","48","136","136","85.53"
"27979  :  โรงพยาบาลบึงนาราง","14","5","14","14","100.00"
"27980  :  โรงพยาบาลดงเจริญ","3","1","1","1","33.33"
"10727  :  โรงพยาบาลเพชรบูรณ์","170","51","0","0","0.00"
"11264  :  โรงพยาบาลชนแดน","178","54","127","127","71.35"
"11265  :  โรงพยาบาลหล่มสัก","232","70","29","29","12.50"
"11266  :  โรงพยาบาลวิเชียรบุรี","159","48","78","78","49.06"
"11267  :  โรงพยาบาลศรีเทพ","103","31","100","100","97.09"
"11268  :  โรงพยาบาลหนองไผ่","148","45","36","36","24.32"
"11269  :  โรงพยาบาลบึงสามพัน","266","80","99","99","37.22"
"11270  :  โรงพยาบาลน้ำหนาว","161","49","153","153","95.03"
"11271  :  โรงพยาบาลวังโป่ง","40","12","38","38","95.00"
"11272  :  โรงพยาบาลเขาค้อ","30","9","19","19","63.33"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","9","3","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","271","82","2","2","0.74"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","181","55","181","181","100.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","16","5","15","15","93.75"
"11274  :  โรงพยาบาลบางแพ","207","63","167","167","80.68"
"11275  :  โรงพยาบาลเจ็ดเสมียน","96","29","93","93","96.88"
"11276  :  โรงพยาบาลปากท่อ","85","26","76","76","89.41"
"11277  :  โรงพยาบาลวัดเพลง","32","10","29","29","90.63"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","38","12","38","38","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","90","27","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","17","6","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","30","9","29","29","96.67"
"10732  :  โรงพยาบาลมะการักษ์","27","9","20","20","74.07"
"11278  :  โรงพยาบาลไทรโยค","2","1","0","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","21","7","18","18","85.71"
"11280  :  โรงพยาบาลบ่อพลอย","88","27","88","88","100.00"
"11281  :  โรงพยาบาลท่ากระดาน","25","8","25","25","100.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","145","44","145","145","100.00"
"11283  :  โรงพยาบาลทองผาภูมิ","99","30","76","76","76.77"
"11284  :  โรงพยาบาลสังขละบุรี","154","47","147","147","95.45"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","104","32","103","103","99.04"
"11286  :  โรงพยาบาลเลาขวัญ","120","36","114","114","95.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","113","34","111","111","98.23"
"11288  :  โรงพยาบาลสถานพระบารมี","22","7","22","22","100.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","158","48","1","1","0.63"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","5","2","5","5","100.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","77","24","76","76","98.70"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","324","98","301","301","92.90"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","55","17","55","55","100.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","174","53","113","113","64.94"
"11290  :  โรงพยาบาลด่านช้าง","17","6","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","151","46","129","129","85.43"
"11292  :  โรงพยาบาลศรีประจันต์","194","59","140","140","72.16"
"11293  :  โรงพยาบาลดอนเจดีย์","44","14","44","44","100.00"
"11294  :  โรงพยาบาลสามชุก","2","1","2","2","100.00"
"11295  :  โรงพยาบาลอู่ทอง","8","3","5","5","62.50"
"11296  :  โรงพยาบาลหนองหญ้าไซ","18","6","16","16","88.89"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","62","19","19","19","30.65"
"11298  :  โรงพยาบาลนครชัยศรี","120","36","67","67","55.83"
"11299  :  โรงพยาบาลห้วยพลู","224","68","210","210","93.75"
"11300  :  โรงพยาบาลดอนตูม","25","8","24","24","96.00"
"11301  :  โรงพยาบาลบางเลน","4","2","4","4","100.00"
"11302  :  โรงพยาบาลสามพราน","72","22","49","49","68.06"
"11303  :  โรงพยาบาลพุทธมณฑล","11","4","8","8","72.73"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","71","22","45","45","63.38"
"10734  :  โรงพยาบาลสมุทรสาคร","1,762","529","1,105","1,105","62.71"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","408","123","387","387","94.85"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","231","70","13","13","5.63"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","60","18","24","24","40.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,122","337","1,057","1,057","94.21"
"11308  :  โรงพยาบาลเขาย้อย","13","4","12","12","92.31"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","29","9","18","18","62.07"
"11310  :  โรงพยาบาลชะอำ","91","28","48","48","52.75"
"11311  :  โรงพยาบาลท่ายาง","8","3","5","5","62.50"
"11312  :  โรงพยาบาลบ้านลาด","13","4","13","13","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","7","3","2","2","28.57"
"11314  :  โรงพยาบาลแก่งกระจาน","15","5","15","15","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","19","6","19","19","100.00"
"11316  :  โรงพยาบาลทับสะแก","7","3","6","6","85.71"
"11317  :  โรงพยาบาลบางสะพาน","193","58","180","180","93.26"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","94","29","94","94","100.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","42","13","37","37","88.10"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","281","85","161","161","57.30"
"11324  :  โรงพยาบาลลานสะกา","15","5","12","12","80.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","57","18","42","42","73.68"
"11326  :  โรงพยาบาลพิปูน","146","44","50","50","34.25"
"11327  :  โรงพยาบาลเชียรใหญ่","185","56","154","154","83.24"
"11328  :  โรงพยาบาลชะอวด","124","38","110","110","88.71"
"11329  :  โรงพยาบาลท่าศาลา","754","227","263","263","34.88"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","64","20","44","44","68.75"
"11332  :  โรงพยาบาลทุ่งใหญ่","295","89","203","203","68.81"
"11333  :  โรงพยาบาลปากพนัง","71","22","51","51","71.83"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","114","35","71","71","62.28"
"11336  :  โรงพยาบาลขนอม","273","82","67","67","24.54"
"11337  :  โรงพยาบาลหัวไทร","38","12","31","31","81.58"
"11338  :  โรงพยาบาลบางขัน","11","4","7","7","63.64"
"11339  :  โรงพยาบาลถ้ำพรรณรา","157","48","78","78","49.68"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","94","29","1","1","1.06"
"11660  :  โรงพยาบาลจุฬาภรณ์","154","47","149","149","96.75"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","142","43","99","99","69.72"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","78","24","1","1","1.28"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","16","5","1","1","6.25"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","175","53","146","146","83.43"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","119","36","119","119","100.00"
"40742  :  โรงพยาบาลนบพิตำ","40","12","39","39","97.50"
"40743  :  โรงพยาบาลพระพรหม","132","40","129","129","97.73"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","178","54","111","111","62.36"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","29","9","17","17","58.62"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","262","79","196","196","74.81"
"11350  :  โรงพยาบาลบางไทร","112","34","90","90","80.36"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","175","53","133","133","76.00"
"11353  :  โรงพยาบาลทับปุด","141","43","118","118","83.69"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","41","13","38","38","92.68"
"10741  :  โรงพยาบาลวชิระภูเก็ต","159","48","132","132","83.02"
"11355  :  โรงพยาบาลป่าตอง","20","6","20","20","100.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","19","6","13","13","68.42"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","12","4","4","4","33.33"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","10","3","10","10","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","39","12","34","34","87.18"
"11359  :  โรงพยาบาลเกาะพงัน","5","2","5","5","100.00"
"11360  :  โรงพยาบาลไชยา","110","33","76","76","69.09"
"11361  :  โรงพยาบาลท่าชนะ","79","24","1","1","1.27"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","59","18","38","38","64.41"
"11364  :  โรงพยาบาลพนม","28","9","15","15","53.57"
"11365  :  โรงพยาบาลท่าฉาง","209","63","170","170","81.34"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","61","19","61","61","100.00"
"11368  :  โรงพยาบาลเคียนซา","29","9","28","28","96.55"
"11369  :  โรงพยาบาลพระแสง","348","105","113","113","32.47"
"11370  :  โรงพยาบาลพุนพิน","184","56","164","164","89.13"
"11371  :  โรงพยาบาลชัยบุรี","108","33","87","87","80.56"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","38","12","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","108","33","90","90","83.33"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","63","19","54","54","85.71"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","13","4","1","1","7.69"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","36","11","34","34","94.44"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","42","13","38","38","90.48"
"11372  :  โรงพยาบาลกะเปอร์","22","7","20","20","90.91"
"11373  :  โรงพยาบาลกระบุรี","38","12","36","36","94.74"
"11374  :  โรงพยาบาลสุขสำราญ","44","14","43","43","97.73"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","142","43","81","81","57.04"
"11376  :  โรงพยาบาลท่าแซะ","18","6","18","18","100.00"
"11377  :  โรงพยาบาลปะทิว","9","3","8","8","88.89"
"11378  :  โรงพยาบาลมาบอำมฤต","197","60","161","161","81.73"
"11379  :  โรงพยาบาลหลังสวน","57","18","38","38","66.67"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","210","63","181","181","86.19"
"11381  :  โรงพยาบาลละแม","51","16","38","38","74.51"
"11382  :  โรงพยาบาลพะโต๊ะ","48","15","48","48","100.00"
"11383  :  โรงพยาบาลสวี","241","73","189","189","78.42"
"11385  :  โรงพยาบาลทุ่งตะโก","63","19","32","32","50.79"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","2","1","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","0.00"
