"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11157  :  โรงพยาบาลเมืองปาน","254","77","26","26","10.24"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","67","21","38","38","56.72"
"11158  :  โรงพยาบาลตรอน","666","200","73","73","10.96"
"11159  :  โรงพยาบาลท่าปลา","430","129","68","68","15.81"
"11160  :  โรงพยาบาลน้ำปาด","141","43","16","16","11.35"
"11161  :  โรงพยาบาลฟากท่า","357","108","41","41","11.48"
"11162  :  โรงพยาบาลบ้านโคก","185","56","70","69","37.30"
"11163  :  โรงพยาบาลพิชัย","218","66","26","26","11.93"
"11164  :  โรงพยาบาลลับแล","404","122","48","48","11.88"
"11165  :  โรงพยาบาลทองแสนขัน","74","23","9","9","12.16"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","9","3","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","85","26","47","47","55.29"
"11167  :  โรงพยาบาลลอง","182","55","1","1","0.55"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","217","66","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","91","28","3","3","3.30"
"11172  :  โรงพยาบาลหนองม่วงไข่","98","30","17","17","17.35"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","83","25","12","12","14.46"
"10716  :  โรงพยาบาลน่าน","1,956","587","310","310","15.85"
"11173  :  โรงพยาบาลแม่จริม","135","41","133","133","98.52"
"11174  :  โรงพยาบาลบ้านหลวง","366","110","42","42","11.48"
"11175  :  โรงพยาบาลนาน้อย","262","79","258","258","98.47"
"11176  :  โรงพยาบาลท่าวังผา","488","147","438","436","89.34"
"11177  :  โรงพยาบาลเวียงสา","790","237","762","762","96.46"
"11178  :  โรงพยาบาลทุ่งช้าง","22","7","22","22","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","872","262","90","90","10.32"
"11180  :  โรงพยาบาลนาหมื่น","59","18","45","45","76.27"
"11181  :  โรงพยาบาลสันติสุข","482","145","476","476","98.76"
"11182  :  โรงพยาบาลบ่อเกลือ","20","6","20","20","100.00"
"11183  :  โรงพยาบาลสองแคว","172","52","56","56","32.56"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","202","61","184","183","90.59"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","1","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","5","2","4","4","80.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","433","130","83","83","19.17"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","185","56","183","183","98.92"
"11187  :  โรงพยาบาลปง","57","18","1","1","1.75"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","6","2","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","598","180","52","42","7.02"
"11189  :  โรงพยาบาลเทิง","194","59","21","21","10.82"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","47","15","25","21","44.68"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","49","15","49","49","100.00"
"11194  :  โรงพยาบาลแม่สาย","61","19","10","10","16.39"
"11195  :  โรงพยาบาลแม่สรวย","457","138","69","69","15.10"
"11196  :  โรงพยาบาลเวียงป่าเป้า","321","97","35","35","10.90"
"11197  :  โรงพยาบาลพญาเม็งราย","108","33","11","11","10.19"
"11198  :  โรงพยาบาลเวียงแก่น","142","43","17","17","11.97"
"11199  :  โรงพยาบาลขุนตาล","45","14","6","6","13.33"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","134","41","15","15","11.19"
"11201  :  โรงพยาบาลแม่ลาว","221","67","38","38","17.19"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","263","79","34","34","12.93"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","217","66","73","73","33.64"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","48","15","40","40","83.33"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","98","30","23","23","23.47"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","62","19","1","1","1.61"
"11203  :  โรงพยาบาลขุนยวม","269","81","31","31","11.52"
"11204  :  โรงพยาบาลปาย","178","54","25","25","14.04"
"11205  :  โรงพยาบาลแม่สะเรียง","479","144","62","62","12.94"
"11206  :  โรงพยาบาลแม่ลาน้อย","367","111","8","7","1.91"
"11207  :  โรงพยาบาลสบเมย","128","39","13","13","10.16"
"11208  :  โรงพยาบาลปางมะผ้า","130","39","23","20","15.38"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","295","89","32","32","10.85"
"11210  :  โรงพยาบาลชุมแสง","103","31","10","10","9.71"
"11211  :  โรงพยาบาลหนองบัว","760","228","75","75","9.87"
"11212  :  โรงพยาบาลบรรพตพิสัย","93","28","10","10","10.75"
"11213  :  โรงพยาบาลเก้าเลี้ยว","95","29","12","12","12.63"
"11214  :  โรงพยาบาลตาคลี","127","39","14","14","11.02"
"11215  :  โรงพยาบาลท่าตะโก","95","29","9","9","9.47"
"11216  :  โรงพยาบาลไพศาลี","251","76","17","17","6.77"
"11217  :  โรงพยาบาลพยุหะคีรี","82","25","31","31","37.80"
"11218  :  โรงพยาบาลลาดยาว","193","58","150","149","77.20"
"11219  :  โรงพยาบาลตากฟ้า","47","15","5","5","10.64"
"11220  :  โรงพยาบาลแม่วงก์","91","28","80","80","87.91"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","267","81","4","4","1.50"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","11","4","1","1","9.09"
"10720  :  โรงพยาบาลอุทัยธานี","1","1","1","1","100.00"
"11221  :  โรงพยาบาลทัพทัน","1","1","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","6","2","2","2","33.33"
"11223  :  โรงพยาบาลหนองฉาง","39","12","6","6","15.38"
"11224  :  โรงพยาบาลหนองขาหย่าง","29","9","3","3","10.34"
"11225  :  โรงพยาบาลบ้านไร่","112","34","34","34","30.36"
"11226  :  โรงพยาบาลลานสัก","204","62","141","141","69.12"
"11227  :  โรงพยาบาลห้วยคต","54","17","6","6","11.11"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","204","62","32","32","15.69"
"11229  :  โรงพยาบาลไทรงาม","242","73","122","122","50.41"
"11230  :  โรงพยาบาลคลองลาน","559","168","138","138","24.69"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","1","1","1","1","100.00"
"11232  :  โรงพยาบาลคลองขลุง","15","5","14","14","93.33"
"11233  :  โรงพยาบาลพรานกระต่าย","218","66","31","31","14.22"
"11234  :  โรงพยาบาลลานกระบือ","31","10","30","30","96.77"
"11235  :  โรงพยาบาลทรายทองวัฒนา","14","5","13","13","92.86"
"11236  :  โรงพยาบาลปางศิลาทอง","25","8","4","4","16.00"
"14135  :  โรงพยาบาลบึงสามัคคี","48","15","20","20","41.67"
"28010  :  โรงพยาบาลโกสัมพีนคร","19","6","6","6","31.58"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","479","144","72","71","14.82"
"10723  :  โรงพยาบาลแม่สอด","274","83","1","1","0.36"
"11238  :  โรงพยาบาลบ้านตาก","169","51","66","66","39.05"
"11239  :  โรงพยาบาลสามเงา","355","107","65","65","18.31"
"11240  :  โรงพยาบาลแม่ระมาด","173","52","114","114","65.90"
"11241  :  โรงพยาบาลท่าสองยาง","204","62","1","1","0.49"
"11242  :  โรงพยาบาลพบพระ","82","25","0","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","29","9","22","22","75.86"
"27443  :  โรงพยาบาลวังเจ้า","59","18","38","38","64.41"
"10724  :  โรงพยาบาลสุโขทัย","107","33","12","12","11.21"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","251","76","27","27","10.76"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","139","42","20","20","14.39"
"11245  :  โรงพยาบาลคีรีมาศ","447","135","55","55","12.30"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","272","82","23","23","8.46"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","168","51","63","63","37.50"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","627","189","63","63","10.05"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","93","28","79","79","84.95"
"11252  :  โรงพยาบาลบางระกำ","575","173","76","76","13.22"
"11253  :  โรงพยาบาลบางกระทุ่ม","292","88","113","113","38.70"
"11254  :  โรงพยาบาลพรหมพิราม","25","8","6","6","24.00"
"11255  :  โรงพยาบาลวัดโบสถ์","71","22","8","8","11.27"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","404","122","46","46","11.39"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","277","84","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","1","1","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","208","63","2","2","0.96"
"11258  :  โรงพยาบาลวังทรายพูน","10","3","8","8","80.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","65","20","7","7","10.77"
"11260  :  โรงพยาบาลบางมูลนาก","141","43","0","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","3","1","2","2","66.67"
"11262  :  โรงพยาบาลสามง่าม","222","67","58","58","26.13"
"11263  :  โรงพยาบาลทับคล้อ","17","6","4","4","23.53"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","337","102","43","43","12.76"
"11631  :  โรงพยาบาลวชิรบารมี","54","17","9","9","16.67"
"27978  :  โรงพยาบาลสากเหล็ก","101","31","2","1","0.99"
"27979  :  โรงพยาบาลบึงนาราง","30","9","12","12","40.00"
"27980  :  โรงพยาบาลดงเจริญ","5","2","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","444","134","43","42","9.46"
"11264  :  โรงพยาบาลชนแดน","207","63","150","150","72.46"
"11265  :  โรงพยาบาลหล่มสัก","96","29","2","2","2.08"
"11266  :  โรงพยาบาลวิเชียรบุรี","161","49","11","11","6.83"
"11267  :  โรงพยาบาลศรีเทพ","291","88","65","64","21.99"
"11268  :  โรงพยาบาลหนองไผ่","341","103","46","46","13.49"
"11269  :  โรงพยาบาลบึงสามพัน","590","177","63","63","10.68"
"11270  :  โรงพยาบาลน้ำหนาว","43","13","40","40","93.02"
"11271  :  โรงพยาบาลวังโป่ง","143","43","31","31","21.68"
"11272  :  โรงพยาบาลเขาค้อ","57","18","19","19","33.33"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","178","54","31","31","17.42"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","126","38","1","1","0.79"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","44","14","3","3","6.82"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","78","24","38","38","48.72"
"11274  :  โรงพยาบาลบางแพ","277","84","32","32","11.55"
"11275  :  โรงพยาบาลเจ็ดเสมียน","314","95","24","24","7.64"
"11276  :  โรงพยาบาลปากท่อ","58","18","6","6","10.34"
"11277  :  โรงพยาบาลวัดเพลง","35","11","4","4","11.43"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","47","15","5","5","10.64"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","16","5","1","1","6.25"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","4","2","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","144","44","67","67","46.53"
"10732  :  โรงพยาบาลมะการักษ์","69","21","11","11","15.94"
"11278  :  โรงพยาบาลไทรโยค","8","3","4","4","50.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","65","20","8","8","12.31"
"11280  :  โรงพยาบาลบ่อพลอย","41","13","37","37","90.24"
"11281  :  โรงพยาบาลท่ากระดาน","2","1","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","293","88","87","87","29.69"
"11283  :  โรงพยาบาลทองผาภูมิ","146","44","16","16","10.96"
"11284  :  โรงพยาบาลสังขละบุรี","85","26","43","43","50.59"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","140","42","16","16","11.43"
"11286  :  โรงพยาบาลเลาขวัญ","179","54","87","87","48.60"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","8","3","0","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","1","1","1","1","100.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","155","47","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","46","14","46","46","100.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","84","26","84","84","100.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","184","56","28","28","15.22"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","64","20","11","11","17.19"
"11289  :  โรงพยาบาลเดิมบางนางบวช","189","57","33","32","16.93"
"11290  :  โรงพยาบาลด่านช้าง","59","18","12","12","20.34"
"11291  :  โรงพยาบาลบางปลาม้า","126","38","1","1","0.79"
"11292  :  โรงพยาบาลศรีประจันต์","470","141","59","59","12.55"
"11293  :  โรงพยาบาลดอนเจดีย์","138","42","14","14","10.14"
"11294  :  โรงพยาบาลสามชุก","30","9","30","27","90.00"
"11295  :  โรงพยาบาลอู่ทอง","4","2","1","1","25.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","143","43","19","19","13.29"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","278","84","22","22","7.91"
"11298  :  โรงพยาบาลนครชัยศรี","84","26","20","20","23.81"
"11299  :  โรงพยาบาลห้วยพลู","145","44","20","20","13.79"
"11300  :  โรงพยาบาลดอนตูม","299","90","44","44","14.72"
"11301  :  โรงพยาบาลบางเลน","7","3","1","1","14.29"
"11302  :  โรงพยาบาลสามพราน","381","115","45","45","11.81"
"11303  :  โรงพยาบาลพุทธมณฑล","18","6","2","2","11.11"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","1","1","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","89","27","30","30","33.71"
"10734  :  โรงพยาบาลสมุทรสาคร","2,120","636","264","264","12.45"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","782","235","93","93","11.89"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","53","16","24","24","45.28"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","8","3","1","1","12.50"
"10736  :  โรงพยาบาลพระจอมเกล้า","205","62","20","20","9.76"
"11308  :  โรงพยาบาลเขาย้อย","99","30","26","26","26.26"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","57","18","22","22","38.60"
"11310  :  โรงพยาบาลชะอำ","133","40","15","15","11.28"
"11311  :  โรงพยาบาลท่ายาง","86","26","43","43","50.00"
"11312  :  โรงพยาบาลบ้านลาด","47","15","5","5","10.64"
"11313  :  โรงพยาบาลบ้านแหลม","83","25","7","7","8.43"
"11314  :  โรงพยาบาลแก่งกระจาน","22","7","3","3","13.64"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","35","11","4","4","11.43"
"11316  :  โรงพยาบาลทับสะแก","15","5","10","10","66.67"
"11317  :  โรงพยาบาลบางสะพาน","384","116","2","2","0.52"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","164","50","78","78","47.56"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","70","21","7","7","10.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","400","120","16","16","4.00"
"11324  :  โรงพยาบาลลานสะกา","92","28","74","74","80.43"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","250","75","53","53","21.20"
"11326  :  โรงพยาบาลพิปูน","189","57","1","1","0.53"
"11327  :  โรงพยาบาลเชียรใหญ่","32","10","5","3","9.38"
"11328  :  โรงพยาบาลชะอวด","275","83","94","85","30.91"
"11329  :  โรงพยาบาลท่าศาลา","1,000","300","103","103","10.30"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","15","5","2","2","13.33"
"11332  :  โรงพยาบาลทุ่งใหญ่","288","87","34","34","11.81"
"11333  :  โรงพยาบาลปากพนัง","6","2","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","437","132","52","52","11.90"
"11336  :  โรงพยาบาลขนอม","169","51","22","22","13.02"
"11337  :  โรงพยาบาลหัวไทร","86","26","9","9","10.47"
"11338  :  โรงพยาบาลบางขัน","18","6","1","1","5.56"
"11339  :  โรงพยาบาลถ้ำพรรณรา","140","42","23","16","11.43"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","86","26","1","1","1.16"
"11660  :  โรงพยาบาลจุฬาภรณ์","147","45","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","172","52","16","16","9.30"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","130","39","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","115","35","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","22","7","14","14","63.64"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","116","35","1","1","0.86"
"40742  :  โรงพยาบาลนบพิตำ","50","15","6","6","12.00"
"40743  :  โรงพยาบาลพระพรหม","152","46","17","16","10.53"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","15","5","6","6","40.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","32","10","5","5","15.63"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","234","71","26","26","11.11"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","50","15","8","8","16.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","332","100","77","77","23.19"
"11350  :  โรงพยาบาลบางไทร","32","10","7","7","21.88"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","336","101","191","191","56.85"
"11353  :  โรงพยาบาลทับปุด","52","16","14","14","26.92"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","203","61","42","41","20.20"
"10741  :  โรงพยาบาลวชิระภูเก็ต","375","113","61","61","16.27"
"11355  :  โรงพยาบาลป่าตอง","43","13","4","4","9.30"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","169","51","17","17","10.06"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","14","5","2","2","14.29"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","144","44","24","24","16.67"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","513","154","81","81","15.79"
"11359  :  โรงพยาบาลเกาะพงัน","43","13","5","5","11.63"
"11360  :  โรงพยาบาลไชยา","169","51","50","50","29.59"
"11361  :  โรงพยาบาลท่าชนะ","3","1","2","2","66.67"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","27","9","27","27","100.00"
"11363  :  โรงพยาบาลบ้านตาขุน","133","40","15","15","11.28"
"11364  :  โรงพยาบาลพนม","57","18","16","16","28.07"
"11365  :  โรงพยาบาลท่าฉาง","300","90","39","39","13.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","270","81","51","49","18.15"
"11368  :  โรงพยาบาลเคียนซา","26","8","20","20","76.92"
"11369  :  โรงพยาบาลพระแสง","441","133","7","6","1.36"
"11370  :  โรงพยาบาลพุนพิน","1,294","389","165","165","12.75"
"11371  :  โรงพยาบาลชัยบุรี","163","49","21","21","12.88"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","46","14","43","43","93.48"
"11654  :  โรงพยาบาลวิภาวดี","112","34","112","112","100.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","83","25","15","15","18.07"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","5","2","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","44","14","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","42","13","6","6","14.29"
"11372  :  โรงพยาบาลกะเปอร์","110","33","14","14","12.73"
"11373  :  โรงพยาบาลกระบุรี","92","28","10","10","10.87"
"11374  :  โรงพยาบาลสุขสำราญ","48","15","9","9","18.75"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","279","84","26","26","9.32"
"11376  :  โรงพยาบาลท่าแซะ","30","9","2","2","6.67"
"11377  :  โรงพยาบาลปะทิว","92","28","14","14","15.22"
"11378  :  โรงพยาบาลมาบอำมฤต","394","119","42","42","10.66"
"11379  :  โรงพยาบาลหลังสวน","350","105","86","86","24.57"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","24","8","16","16","66.67"
"11381  :  โรงพยาบาลละแม","22","7","7","7","31.82"
"11382  :  โรงพยาบาลพะโต๊ะ","228","69","199","199","87.28"
"11383  :  โรงพยาบาลสวี","408","123","69","69","16.91"
"11385  :  โรงพยาบาลทุ่งตะโก","55","17","24","24","43.64"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","1","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","0.00"
