"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","614","65","10.59","155","50","32.26","415","13","3.13","44","2","4.55","278","26","9.35","70","24","34.29","195","1","0.51","13","1","7.69","189","23","12.17","51","17","33.33","117","5","4.27","21","1","4.76","147","16","10.88","34","9","26.47","103","7","6.80","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","38","0","0.00","9","0","0.00","14","0","0.00","19","0","0.00","13","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","25","0","0.00","7","0","0.00","9","0","0.00","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","37","3","8.11","12","0","0.00","9","1","11.11","18","2","11.11","19","0","0.00","7","0","0.00","7","0","0.00","7","0","0.00","8","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","10","3","30.00","3","0","0.00","1","1","100.00","6","2","33.33","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","473","10","2.11","77","3","3.90","350","6","1.71","89","2","2.25","172","5","2.91","31","1","3.23","135","4","2.96","19","1","5.26","185","4","2.16","32","2","6.25","137","2","1.46","29","0","0.00","116","1","0.86","14","0","0.00","78","0","0.00","41","1","2.44","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","23","1","4.35","1","0","0.00","16","1","6.25","17","0","0.00","7","0","0.00","1","0","0.00","6","0","0.00","5","0","0.00","13","1","7.69","0","0","0.00","8","1","12.50","11","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","169","2","1.18","19","1","5.26","126","1","0.79","29","0","0.00","71","0","0.00","6","0","0.00","55","0","0.00","11","0","0.00","75","0","0.00","11","0","0.00","53","0","0.00","14","0","0.00","23","2","8.70","2","1","50.00","18","1","5.56","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","12","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","43","0","0.00","1","0","0.00","29","0","0.00","31","0","0.00","15","0","0.00","0","0","0.00","13","0","0.00","9","0","0.00","22","0","0.00","1","0","0.00","13","0","0.00","19","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","42","1","2.38","1","0","0.00","19","0","0.00","33","1","3.03","14","1","7.14","0","0","0.00","6","0","0.00","10","1","10.00","18","0","0.00","1","0","0.00","4","0","0.00","17","0","0.00","10","0","0.00","0","0","0.00","9","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","258","5","1.94","40","1","2.50","137","3","2.19","183","3","1.64","109","1","0.92","14","0","0.00","63","1","1.59","76","0","0.00","90","1","1.11","17","0","0.00","51","1","1.96","63","1","1.59","59","3","5.08","9","1","11.11","23","1","4.35","44","2","4.55","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","33","0","0.00","6","0","0.00","13","0","0.00","23","0","0.00","16","0","0.00","2","0","0.00","8","0","0.00","13","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","68","2","2.94","18","1","5.56","31","0","0.00","19","1","5.26","22","1","4.55","6","0","0.00","8","0","0.00","8","1","12.50","35","1","2.86","10","1","10.00","17","0","0.00","8","0","0.00","11","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","5","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","8","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11028  :  โรงพยาบาลนายูง","9","1","11.11","1","0","0.00","0","0","0.00","8","1","12.50","3","1","33.33","0","0","0.00","0","0","0.00","3","1","33.33","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","13","1","7.69","1","0","0.00","2","0","0.00","10","1","10.00","4","1","25.00","0","0","0.00","1","0","0.00","3","1","33.33","9","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","162","2","1.23","24","1","4.17","134","1","0.75","4","0","0.00","76","2","2.63","14","1","7.14","62","1","1.61","0","0","0.00","58","0","0.00","7","0","0.00","47","0","0.00","4","0","0.00","28","0","0.00","3","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","14","0","0.00","4","0","0.00","7","0","0.00","3","0","0.00","8","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","5","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","15","0","0.00","3","0","0.00","4","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","9","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,027","58","5.65","187","26","13.90","830","32","3.86","10","0","0.00","429","17","3.96","80","12","15.00","343","5","1.46","6","0","0.00","396","32","8.08","75","12","16.00","318","20","6.29","3","0","0.00","202","9","4.46","32","2","6.25","169","7","4.14","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","39","0","0.00","2","0","0.00","33","0","0.00","7","0","0.00","16","0","0.00","0","0","0.00","14","0","0.00","4","0","0.00","15","0","0.00","1","0","0.00","13","0","0.00","1","0","0.00","8","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","67","0","0.00","4","0","0.00","40","0","0.00","23","0","0.00","28","0","0.00","3","0","0.00","18","0","0.00","7","0","0.00","25","0","0.00","1","0","0.00","15","0","0.00","9","0","0.00","14","0","0.00","0","0","0.00","7","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11032  :  โรงพยาบาลปากชม","20","0","0.00","2","0","0.00","6","0","0.00","12","0","0.00","13","0","0.00","1","0","0.00","5","0","0.00","7","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","11","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","15","0","0.00","3","0","0.00","10","0","0.00","2","0","0.00","7","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","32","0","0.00","4","0","0.00","13","0","0.00","22","0","0.00","9","0","0.00","2","0","0.00","4","0","0.00","7","0","0.00","14","0","0.00","2","0","0.00","4","0","0.00","8","0","0.00","9","0","0.00","0","0","0.00","5","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","148","2","1.35","16","0","0.00","120","2","1.67","12","0","0.00","63","1","1.59","4","0","0.00","54","1","1.85","5","0","0.00","71","1","1.41","10","0","0.00","58","1","1.72","3","0","0.00","14","0","0.00","2","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","44","0","0.00","2","0","0.00","4","0","0.00","42","0","0.00","26","0","0.00","2","0","0.00","0","0","0.00","25","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","34","0","0.00","2","0","0.00","26","0","0.00","6","0","0.00","20","0","0.00","1","0","0.00","16","0","0.00","3","0","0.00","10","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11039  :  โรงพยาบาลผาขาว","38","0","0.00","1","0","0.00","22","0","0.00","21","0","0.00","19","0","0.00","0","0","0.00","10","0","0.00","11","0","0.00","9","0","0.00","0","0","0.00","4","0","0.00","6","0","0.00","10","0","0.00","1","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","23","1","4.35","3","1","33.33","14","0","0.00","6","0","0.00","9","1","11.11","1","1","100.00","7","0","0.00","1","0","0.00","10","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","51","0","0.00","6","0","0.00","22","0","0.00","29","0","0.00","12","0","0.00","3","0","0.00","5","0","0.00","7","0","0.00","22","0","0.00","2","0","0.00","5","0","0.00","18","0","0.00","17","0","0.00","1","0","0.00","12","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","31","0","0.00","3","0","0.00","20","0","0.00","25","0","0.00","11","0","0.00","2","0","0.00","8","0","0.00","8","0","0.00","13","0","0.00","0","0","0.00","9","0","0.00","11","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","543","38","7.00","187","26","13.90","325","12","3.69","31","0","0.00","256","16","6.25","97","12","12.37","147","4","2.72","12","0","0.00","212","16","7.55","57","10","17.54","139","6","4.32","16","0","0.00","75","6","8.00","33","4","12.12","39","2","5.13","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","92","0","0.00","15","0","0.00","22","0","0.00","75","0","0.00","38","0","0.00","8","0","0.00","16","0","0.00","29","0","0.00","30","0","0.00","4","0","0.00","4","0","0.00","25","0","0.00","24","0","0.00","3","0","0.00","2","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","8","0","0.00","2","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11045  :  โรงพยาบาลสังคม","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","160","3","1.88","18","1","5.56","90","2","2.22","72","0","0.00","54","2","3.70","7","1","14.29","34","1","2.94","20","0","0.00","71","1","1.41","7","0","0.00","39","1","2.56","36","0","0.00","35","0","0.00","4","0","0.00","17","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","36","0","0.00","0","0","0.00","36","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","15","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","6","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","12","1","8.33","3","1","33.33","5","0","0.00","4","0","0.00","8","1","12.50","2","1","50.00","4","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","6","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","783","41","5.24","113","23","20.35","626","17","2.72","44","1","2.27","412","20","4.85","55","9","16.36","340","11","3.24","17","0","0.00","371","21","5.66","58","14","24.14","286","6","2.10","27","1","3.70","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","17","0","0.00","0","0","0.00","3","0","0.00","14","0","0.00","10","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","68","1","1.47","6","1","16.67","52","0","0.00","10","0","0.00","47","0","0.00","3","0","0.00","36","0","0.00","8","0","0.00","21","1","4.76","3","1","33.33","16","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","35","0","0.00","2","0","0.00","7","0","0.00","26","0","0.00","16","0","0.00","1","0","0.00","6","0","0.00","9","0","0.00","12","0","0.00","1","0","0.00","1","0","0.00","10","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","77","0","0.00","6","0","0.00","26","0","0.00","45","0","0.00","38","0","0.00","3","0","0.00","14","0","0.00","21","0","0.00","25","0","0.00","3","0","0.00","7","0","0.00","15","0","0.00","14","0","0.00","0","0","0.00","5","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","160","0","0.00","18","0","0.00","85","0","0.00","57","0","0.00","71","0","0.00","6","0","0.00","39","0","0.00","26","0","0.00","73","0","0.00","10","0","0.00","38","0","0.00","25","0","0.00","16","0","0.00","2","0","0.00","8","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","35","0","0.00","1","0","0.00","6","0","0.00","28","0","0.00","11","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","20","0","0.00","1","0","0.00","2","0","0.00","17","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","72","0","0.00","6","0","0.00","57","0","0.00","9","0","0.00","40","0","0.00","0","0","0.00","36","0","0.00","4","0","0.00","20","0","0.00","5","0","0.00","13","0","0.00","2","0","0.00","12","0","0.00","1","0","0.00","8","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","116","2","1.72","8","1","12.50","49","1","2.04","63","0","0.00","48","2","4.17","2","1","50.00","18","1","5.56","30","0","0.00","50","0","0.00","4","0","0.00","25","0","0.00","23","0","0.00","18","0","0.00","2","0","0.00","6","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","26","0","0.00","1","0","0.00","5","0","0.00","20","0","0.00","11","0","0.00","1","0","0.00","3","0","0.00","7","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","26","0","0.00","0","0","0.00","2","0","0.00","25","0","0.00","10","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","52","1","1.92","3","0","0.00","11","1","9.09","38","0","0.00","24","0","0.00","3","0","0.00","4","0","0.00","17","0","0.00","24","1","4.17","0","0","0.00","6","1","16.67","18","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","15","0","0.00","0","0","0.00","7","0","0.00","8","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","8","0","0.00","0","0","0.00","2","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","1,797","118","6.57","465","73","15.70","1,220","37","3.03","112","8","7.14","675","42","6.22","193","27","13.99","436","11","2.52","46","4","8.70","716","49","6.84","181","32","17.68","502","16","3.19","33","1","3.03","406","27","6.65","91","14","15.38","282","10","3.55","33","3","9.09","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","35","0","0.00","0","0","0.00","23","0","0.00","12","0","0.00","26","0","0.00","0","0","0.00","18","0","0.00","8","0","0.00","9","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","35","0","0.00","3","0","0.00","31","0","0.00","1","0","0.00","20","0","0.00","1","0","0.00","19","0","0.00","0","0","0.00","13","0","0.00","2","0","0.00","10","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","76","0","0.00","0","0","0.00","73","0","0.00","16","0","0.00","24","0","0.00","0","0","0.00","23","0","0.00","6","0","0.00","25","0","0.00","0","0","0.00","24","0","0.00","4","0","0.00","27","0","0.00","0","0","0.00","26","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","37","0","0.00","1","0","0.00","1","0","0.00","35","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","15","0","0.00","0","0","0.00","1","0","0.00","14","0","0.00","10","0","0.00","1","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","40","0","0.00","1","0","0.00","32","0","0.00","7","0","0.00","18","0","0.00","1","0","0.00","14","0","0.00","3","0","0.00","19","0","0.00","0","0","0.00","16","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
