"โรงพยาบาล","ผู้ป่วยที่อยู่ในเขตรับผิดชอบ Typearea 1,3","ผู้ป่วยที่มารับบริการของหน่วยบริการจากแฟ้ม ChronicFU"
"รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม","รวมทั้งหมด","ผู้ป่วยเบาหวานที่ไม่มีโรคร่วม","ผู้ป่วยเบาหวานที่มีโรคร่วม"
"จำนวนผู้ป่วย(B1)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A1)","ร้อยละควบคุมได้ดี(A1*100)/B1","จำนวนผู้ป่วย(D1)","ได้รับการตรวจ","ควบคุมได้ดี(C1)","ร้อยละควบคุมได้ดี(C1*100)/D1","จำนวนผู้ป่วย(F1)","ได้รับการตรวจ","ควบคุมได้ดี(E1)","ร้อยละควบคุมได้ดี(F1*100)/E1","จำนวนผู้ป่วย(B2)","ได้รับการตรวจ","ร้อยละการตรวจ","ควบคุมได้ดี(A2)","ร้อยละควบคุมได้ดี(A2*100)/B2","จำนวนผู้ป่วย(D2)","ได้รับการตรวจ","ควบคุมได้ดี(C2)","ร้อยละ(C2*100)/D2","จำนวนผู้ป่วย(F2)","ได้รับการตรวจ","ควบคุมได้ดี(E2)","ร้อยละ(F2*100)/E2"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","128","40","31.25","15","11.72","128","40","15","11.72","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","1,150","702","61.04","268","23.30","1,150","702","268","23.30","0","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","0","0.00","0","0.00","1","0","0","0.00","0","0","0","0.00","809","526","65.02","84","10.38","809","526","84","10.38","0","0","0","0.00"
"10705  :  โรงพยาบาลเลย","1,177","488","41.46","169","14.36","1,177","488","169","14.36","0","0","0","0.00","5,080","2,269","44.67","720","14.17","5,080","2,269","720","14.17","0","0","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","416","245","58.89","45","10.82","416","245","45","10.82","0","0","0","0.00","1,087","742","68.26","118","10.86","1,087","742","118","10.86","0","0","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","625","304","48.64","85","13.60","625","304","85","13.60","0","0","0","0.00","3,284","504","15.35","140","4.26","3,284","504","140","4.26","0","0","0","0.00"
"11032  :  โรงพยาบาลปากชม","264","51","19.32","18","6.82","264","51","18","6.82","0","0","0","0.00","1,727","326","18.88","114","6.60","1,727","326","114","6.60","0","0","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","93","46","49.46","31","33.33","93","46","31","33.33","0","0","0","0.00","584","281","48.12","177","30.31","584","281","177","30.31","0","0","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","334","86","25.75","18","5.39","334","86","18","5.39","0","0","0","0.00","1,194","342","28.64","88","7.37","1,194","342","88","7.37","0","0","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","325","95","29.23","39","12.00","325","95","39","12.00","0","0","0","0.00","1,748","429","24.54","160","9.15","1,748","429","160","9.15","0","0","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","935","191","20.43","55","5.88","935","191","55","5.88","0","0","0","0.00","6,073","744","12.25","154","2.54","6,073","744","154","2.54","0","0","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","625","11","1.76","7","1.12","625","11","7","1.12","0","0","0","0.00","1,417","0","0.00","0","0.00","1,417","0","0","0.00","0","0","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","372","151","40.59","49","13.17","372","151","49","13.17","0","0","0","0.00","1,013","375","37.02","120","11.85","1,013","375","120","11.85","0","0","0","0.00"
"11039  :  โรงพยาบาลผาขาว","539","121","22.45","24","4.45","539","121","24","4.45","0","0","0","0.00","1,805","354","19.61","83","4.60","1,805","354","83","4.60","0","0","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","649","507","78.12","183","28.20","649","507","183","28.20","0","0","0","0.00","2,661","2,225","83.62","799","30.03","2,661","2,225","799","30.03","0","0","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","462","142","30.74","30","6.49","462","142","30","6.49","0","0","0","0.00","1,871","587","31.37","103","5.51","1,871","587","103","5.51","0","0","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","54","1","1.85","1","1.85","54","1","1","1.85","0","0","0","0.00","1,225","45","3.67","12","0.98","1,225","45","12","0.98","0","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","1,314","694","52.82","233","17.73","1,314","694","233","17.73","0","0","0","0.00","6,289","4,050","64.40","966","15.36","6,289","4,050","966","15.36","0","0","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","463","114","24.62","33","7.13","463","114","33","7.13","0","0","0","0.00","2,978","794","26.66","266","8.93","2,978","794","266","8.93","0","0","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","657","205","31.20","85","12.94","657","205","85","12.94","0","0","0","0.00","1,201","357","29.73","135","11.24","1,201","357","135","11.24","0","0","0","0.00"
"11045  :  โรงพยาบาลสังคม","201","116","57.71","23","11.44","201","116","23","11.44","0","0","0","0.00","887","416","46.90","61","6.88","887","416","61","6.88","0","0","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,022","565","55.28","166","16.24","1,022","565","166","16.24","0","0","0","0.00","3,700","2,073","56.03","671","18.14","3,700","2,073","671","18.14","0","0","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","614","248","40.39","49","7.98","614","248","49","7.98","0","0","0","0.00","237","159","67.09","17","7.17","237","159","17","7.17","0","0","0","0.00"
"21356  :  โรงพยาบาลสระใคร","116","48","41.38","10","8.62","116","48","10","8.62","0","0","0","0.00","887","499","56.26","93","10.48","887","499","93","10.48","0","0","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","72","60","83.33","28","38.89","72","60","28","38.89","0","0","0","0.00","416","330","79.33","121","29.09","416","330","121","29.09","0","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","216","53","24.54","23","10.65","216","53","23","10.65","0","0","0","0.00","2,041","524","25.67","293","14.36","2,041","524","293","14.36","0","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","80","28","35.00","8","10.00","80","28","8","10.00","0","0","0","0.00","1,328","226","17.02","40","3.01","1,328","226","40","3.01","0","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","5,634","4,855","86.17","1,173","20.82","5,634","4,855","1,173","20.82","0","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","421","334","79.33","64","15.20","421","334","64","15.20","0","0","0","0.00","1,765","1,440","81.59","260","14.73","1,765","1,440","260","14.73","0","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","1,292","893","69.12","264","20.43","1,292","893","264","20.43","0","0","0","0.00","2,833","2,041","72.04","581","20.51","2,833","2,041","581","20.51","0","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","506","435","85.97","119","23.52","506","435","119","23.52","0","0","0","0.00","1,979","1,723","87.06","417","21.07","1,979","1,723","417","21.07","0","0","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","727","310","42.64","56","7.70","727","310","56","7.70","0","0","0","0.00","2,846","1,292","45.40","222","7.80","2,846","1,292","222","7.80","0","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","817","384","47.00","117","14.32","817","384","117","14.32","0","0","0","0.00","3,533","1,806","51.12","569","16.11","3,533","1,806","569","16.11","0","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","346","261","75.43","77","22.25","346","261","77","22.25","0","0","0","0.00","1,563","1,208","77.29","402","25.72","1,563","1,208","402","25.72","0","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","605","500","82.64","96","15.87","605","500","96","15.87","0","0","0","0.00","3,923","3,273","83.43","536","13.66","3,923","3,273","536","13.66","0","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","865","573","66.24","129","14.91","865","573","129","14.91","0","0","0","0.00","4,448","3,537","79.52","448","10.07","4,448","3,537","448","10.07","0","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","259","198","76.45","43","16.60","259","198","43","16.60","0","0","0","0.00","1,141","869","76.16","150","13.15","1,141","869","150","13.15","0","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","347","240","69.16","147","42.36","347","240","147","42.36","0","0","0","0.00","950","580","61.05","290","30.53","950","580","290","30.53","0","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","484","89","18.39","35","7.23","484","89","35","7.23","0","0","0","0.00","500","0","0.00","0","0.00","500","0","0","0.00","0","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","142","84","59.15","18","12.68","142","84","18","12.68","0","0","0","0.00","1,070","536","50.09","138","12.90","1,070","536","138","12.90","0","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","9","5","55.56","3","33.33","9","5","3","33.33","0","0","0","0.00","665","120","18.05","31","4.66","665","120","31","4.66","0","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","2","1","50.00","0","0.00","2","1","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","837","574","68.58","214","25.57","837","574","214","25.57","0","0","0","0.00","4,173","3,465","83.03","1,241","29.74","4,173","3,465","1,241","29.74","0","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","557","393","70.56","262","47.04","557","393","262","47.04","0","0","0","0.00","2,536","1,589","62.66","520","20.50","2,536","1,589","520","20.50","0","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","814","592","72.73","175","21.50","814","592","175","21.50","0","0","0","0.00","4,111","3,515","85.50","988","24.03","4,111","3,515","988","24.03","0","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","441","316","71.66","232","52.61","441","316","232","52.61","0","0","0","0.00","2,718","2,118","77.92","1,015","37.34","2,718","2,118","1,015","37.34","0","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","647","315","48.69","134","20.71","647","315","134","20.71","0","0","0","0.00","3,693","1,867","50.56","708","19.17","3,693","1,867","708","19.17","0","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","718","395","55.01","104","14.48","718","395","104","14.48","0","0","0","0.00","5,491","3,729","67.91","1,000","18.21","5,491","3,729","1,000","18.21","0","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","425","85","20.00","25","5.88","425","85","25","5.88","0","0","0","0.00","2,693","281","10.43","88","3.27","2,693","281","88","3.27","0","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","529","268","50.66","48","9.07","529","268","48","9.07","0","0","0","0.00","2,491","1,340","53.79","231","9.27","2,491","1,340","231","9.27","0","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","889","602","67.72","193","21.71","889","602","193","21.71","0","0","0","0.00","5,789","5,011","86.56","1,429","24.68","5,789","5,011","1,429","24.68","0","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","950","578","60.84","268","28.21","950","578","268","28.21","0","0","0","0.00","4,202","3,088","73.49","1,301","30.96","4,202","3,088","1,301","30.96","0","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","184","110","59.78","47","25.54","184","110","47","25.54","0","0","0","0.00","909","614","67.55","229","25.19","909","614","229","25.19","0","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","350","248","70.86","51","14.57","350","248","51","14.57","0","0","0","0.00","1,235","916","74.17","249","20.16","1,235","916","249","20.16","0","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","485","153","31.55","43","8.87","485","153","43","8.87","0","0","0","0.00","3,035","1,475","48.60","531","17.50","3,035","1,475","531","17.50","0","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","307","133","43.32","66","21.50","307","133","66","21.50","0","0","0","0.00","1,126","538","47.78","225","19.98","1,126","538","225","19.98","0","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","368","141","38.32","18","4.89","368","141","18","4.89","0","0","0","0.00","1,716","862","50.23","144","8.39","1,716","862","144","8.39","0","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","335","215","64.18","74","22.09","335","215","74","22.09","0","0","0","0.00","1,979","1,450","73.27","486","24.56","1,979","1,450","486","24.56","0","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","115","40","34.78","12","10.43","115","40","12","10.43","0","0","0","0.00","166","116","69.88","32","19.28","166","116","32","19.28","0","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","242","18","7.44","2","0.83","242","18","2","0.83","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","80","31","38.75","11","13.75","80","31","11","13.75","0","0","0","0.00","981","537","54.74","151","15.39","981","537","151","15.39","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","149","96","64.43","3","2.01","149","96","3","2.01","0","0","0","0.00","1,066","581","54.50","66","6.19","1,066","581","66","6.19","0","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","166","104","62.65","66","39.76","166","104","66","39.76","0","0","0","0.00","975","739","75.79","458","46.97","975","739","458","46.97","0","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","328","203","61.89","46","14.02","328","203","46","14.02","0","0","0","0.00","7,839","5,241","66.86","1,376","17.55","7,839","5,241","1,376","17.55","0","0","0","0.00"
"11077  :  โรงพยาบาลนามน","462","319","69.05","62","13.42","462","319","62","13.42","0","0","0","0.00","1,244","1,042","83.76","238","19.13","1,244","1,042","238","19.13","0","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","680","482","70.88","188","27.65","680","482","188","27.65","0","0","0","0.00","4,455","3,388","76.05","1,183","26.55","4,455","3,388","1,183","26.55","0","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","420","154","36.67","52","12.38","420","154","52","12.38","0","0","0","0.00","976","279","28.59","108","11.07","976","279","108","11.07","0","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","829","416","50.18","170","20.51","829","416","170","20.51","0","0","0","0.00","2,820","1,153","40.89","493","17.48","2,820","1,153","493","17.48","0","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","880","556","63.18","105","11.93","880","556","105","11.93","0","0","0","0.00","6,572","4,912","74.74","895","13.62","6,572","4,912","895","13.62","0","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","583","272","46.66","64","10.98","583","272","64","10.98","0","0","0","0.00","2,702","1,438","53.22","293","10.84","2,702","1,438","293","10.84","0","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","329","130","39.51","31","9.42","329","130","31","9.42","0","0","0","0.00","1,695","817","48.20","185","10.91","1,695","817","185","10.91","0","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","483","381","78.88","123","25.47","483","381","123","25.47","0","0","0","0.00","2,833","2,366","83.52","779","27.50","2,833","2,366","779","27.50","0","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","579","348","60.10","79","13.64","579","348","79","13.64","0","0","0","0.00","1,615","1,095","67.80","231","14.30","1,615","1,095","231","14.30","0","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","377","258","68.44","57","15.12","377","258","57","15.12","0","0","0","0.00","2,725","1,923","70.57","385","14.13","2,725","1,923","385","14.13","0","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","568","421","74.12","109","19.19","568","421","109","19.19","0","0","0","0.00","3,069","2,567","83.64","626","20.40","3,069","2,567","626","20.40","0","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","498","167","33.53","47","9.44","498","167","47","9.44","0","0","0","0.00","1,621","609","37.57","126","7.77","1,621","609","126","7.77","0","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,057","718","67.93","140","13.25","1,057","718","140","13.25","0","0","0","0.00","5,455","3,844","70.47","759","13.91","5,455","3,844","759","13.91","0","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","2","2","100.00","1","50.00","2","2","1","50.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","302","192","63.58","91","30.13","302","192","91","30.13","0","0","0","0.00","1,799","1,129","62.76","515","28.63","1,799","1,129","515","28.63","0","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","222","177","79.73","55","24.77","222","177","55","24.77","0","0","0","0.00","1,349","1,094","81.10","279","20.68","1,349","1,094","279","20.68","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","286","184","64.34","45","15.73","286","184","45","15.73","0","0","0","0.00","1,067","835","78.26","188","17.62","1,067","835","188","17.62","0","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","124","41","33.06","6","4.84","124","41","6","4.84","0","0","0","0.00","1,253","558","44.53","163","13.01","1,253","558","163","13.01","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","10,703","4,425","41.34","1,371","12.81","10,703","4,425","1,371","12.81","0","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","514","78","15.18","25","4.86","514","78","25","4.86","0","0","0","0.00","1,426","287","20.13","85","5.96","1,426","287","85","5.96","0","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","230","155","67.39","37","16.09","230","155","37","16.09","0","0","0","0.00","1,499","1,144","76.32","234","15.61","1,499","1,144","234","15.61","0","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","432","21","4.86","6","1.39","432","21","6","1.39","0","0","0","0.00","4,271","0","0.00","0","0.00","4,271","0","0","0.00","0","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","898","167","18.60","48","5.35","898","167","48","5.35","0","0","0","0.00","2,739","916","33.44","265","9.68","2,739","916","265","9.68","0","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","569","311","54.66","116","20.39","569","311","116","20.39","0","0","0","0.00","2,566","1,366","53.23","534","20.81","2,566","1,366","534","20.81","0","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","203","108","53.20","23","11.33","203","108","23","11.33","0","0","0","0.00","685","465","67.88","114","16.64","685","465","114","16.64","0","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","615","354","57.56","143","23.25","615","354","143","23.25","0","0","0","0.00","4,886","3,475","71.12","1,268","25.95","4,886","3,475","1,268","25.95","0","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","681","385","56.53","105","15.42","681","385","105","15.42","0","0","0","0.00","1,785","1,225","68.63","247","13.84","1,785","1,225","247","13.84","0","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","450","8","1.78","2","0.44","450","8","2","0.44","0","0","0","0.00","2,764","1,261","45.62","431","15.59","2,764","1,261","431","15.59","0","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","685","354","51.68","68","9.93","685","354","68","9.93","0","0","0","0.00","3,543","1,430","40.36","403","11.37","3,543","1,430","403","11.37","0","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","431","190","44.08","58","13.46","431","190","58","13.46","0","0","0","0.00","1,438","847","58.90","245","17.04","1,438","847","245","17.04","0","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","97","72","74.23","26","26.80","97","72","26","26.80","0","0","0","0.00","974","662","67.97","124","12.73","974","662","124","12.73","0","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","413","231","55.93","74","17.92","413","231","74","17.92","0","0","0","0.00","1,935","1,225","63.31","323","16.69","1,935","1,225","323","16.69","0","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","498","255","51.20","32","6.43","498","255","32","6.43","0","0","0","0.00","1,957","807","41.24","94","4.80","1,957","807","94","4.80","0","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","146","61","41.78","13","8.90","146","61","13","8.90","0","0","0","0.00","1,596","533","33.40","140","8.77","1,596","533","140","8.77","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,357","1,074","79.15","336","24.76","1,357","1,074","336","24.76","0","0","0","0.00","5,695","5,218","91.62","1,591","27.94","5,695","5,218","1,591","27.94","0","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","414","71","17.15","26","6.28","414","71","26","6.28","0","0","0","0.00","1,239","0","0.00","0","0.00","1,239","0","0","0.00","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","123","7","5.69","3","2.44","123","7","3","2.44","0","0","0","0.00","1,153","72","6.24","10","0.87","1,153","72","10","0.87","0","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","13","6","46.15","2","15.38","13","6","2","15.38","0","0","0","0.00","6,052","3,068","50.69","994","16.42","6,052","3,068","994","16.42","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","356","108","30.34","48","13.48","356","108","48","13.48","0","0","0","0.00","1,880","414","22.02","208","11.06","1,880","414","208","11.06","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","225","42","18.67","24","10.67","225","42","24","10.67","0","0","0","0.00","2,068","472","22.82","210","10.15","2,068","472","210","10.15","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","429","320","74.59","92","21.45","429","320","92","21.45","0","0","0","0.00","1,474","1,203","81.61","239","16.21","1,474","1,203","239","16.21","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","132","77","58.33","29","21.97","132","77","29","21.97","0","0","0","0.00","843","562","66.67","228","27.05","843","562","228","27.05","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","518","109","21.04","35","6.76","518","109","35","6.76","0","0","0","0.00","2,267","519","22.89","200","8.82","2,267","519","200","8.82","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","504","349","69.25","92","18.25","504","349","92","18.25","0","0","0","0.00","3,433","2,841","82.76","717","20.89","3,433","2,841","717","20.89","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","370","213","57.57","75","20.27","370","213","75","20.27","0","0","0","0.00","2,690","1,836","68.25","613","22.79","2,690","1,836","613","22.79","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","586","237","40.44","139","23.72","586","237","139","23.72","0","0","0","0.00","2,297","1,123","48.89","615","26.77","2,297","1,123","615","26.77","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","562","305","54.27","103","18.33","562","305","103","18.33","0","0","0","0.00","2,416","1,369","56.66","430","17.80","2,416","1,369","430","17.80","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","147","103","70.07","19","12.93","147","103","19","12.93","0","0","0","0.00","3,332","2,708","81.27","563","16.90","3,332","2,708","563","16.90","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","206","177","85.92","56","27.18","206","177","56","27.18","0","0","0","0.00","286","246","86.01","79","27.62","286","246","79","27.62","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,373","937","68.24","266","19.37","1,373","937","266","19.37","0","0","0","0.00","2,012","1,727","85.83","413","20.53","2,012","1,727","413","20.53","0","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","371","217","58.49","80","21.56","371","217","80","21.56","0","0","0","0.00","1,535","960","62.54","285","18.57","1,535","960","285","18.57","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","418","77","18.42","39","9.33","418","77","39","9.33","0","0","0","0.00","1,074","213","19.83","90","8.38","1,074","213","90","8.38","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","329","205","62.31","53","16.11","329","205","53","16.11","0","0","0","0.00","560","335","59.82","78","13.93","560","335","78","13.93","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","281","234","83.27","30","10.68","281","234","30","10.68","0","0","0","0.00","1,585","1,256","79.24","143","9.02","1,585","1,256","143","9.02","0","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","95","68","71.58","23","24.21","95","68","23","24.21","0","0","0","0.00","715","373","52.17","106","14.83","715","373","106","14.83","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","175","132","75.43","13","7.43","175","132","13","7.43","0","0","0","0.00","1,111","917","82.54","176","15.84","1,111","917","176","15.84","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","123","80","65.04","42","34.15","123","80","42","34.15","0","0","0","0.00","3","3","100.00","3","100.00","3","3","3","100.00","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","9,304","6,042","64.94","2,581","27.74","9,304","6,042","2,581","27.74","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,432","814","56.84","342","23.88","1,432","814","342","23.88","0","0","0","0.00","3,848","2,259","58.71","854","22.19","3,848","2,259","854","22.19","0","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","512","295","57.62","44","8.59","512","295","44","8.59","0","0","0","0.00","961","510","53.07","78","8.12","961","510","78","8.12","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","745","480","64.43","186","24.97","745","480","186","24.97","0","0","0","0.00","1,391","1,107","79.58","443","31.85","1,391","1,107","443","31.85","0","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","2,476","717","28.96","571","23.06","2,476","717","571","23.06","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","3,019","1,982","65.65","694","22.99","3,019","1,982","694","22.99","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","272","110","40.44","40","14.71","272","110","40","14.71","0","0","0","0.00","584","324","55.48","89","15.24","584","324","89","15.24","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","846","482","56.97","105","12.41","846","482","105","12.41","0","0","0","0.00","3,230","2,442","75.60","603","18.67","3,230","2,442","603","18.67","0","0","0","0.00"
