"โรงพยาบาล","B","A","อัตราต่อพัน"
"11218  :  โรงพยาบาลลาดยาว","739","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","160","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","163","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","211","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","1","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,186","10","8.43"
"11221  :  โรงพยาบาลทัพทัน","141","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","128","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","166","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","248","0","0.00"
"11226  :  โรงพยาบาลลานสัก","202","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","77","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2,918","8","2.74"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","36","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","179","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","223","1","4.48"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","562","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","483","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","258","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","119","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","94","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","143","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","84","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,859","4","2.15"
"10723  :  โรงพยาบาลแม่สอด","2,881","14","4.86"
"11238  :  โรงพยาบาลบ้านตาก","89","0","0.00"
"11239  :  โรงพยาบาลสามเงา","52","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","798","5","6.27"
"11241  :  โรงพยาบาลท่าสองยาง","693","6","8.66"
"11242  :  โรงพยาบาลพบพระ","819","2","2.44"
"11243  :  โรงพยาบาลอุ้มผาง","879","13","14.79"
"27443  :  โรงพยาบาลวังเจ้า","2","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","698","12","17.19"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,405","4","2.85"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","155","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","106","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","65","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","154","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","369","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","12","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","39","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","1,462","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","195","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","213","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","67","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","167","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","170","0","0.00"
"11256  :  โรงพยาบาลวังทอง","379","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","205","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","369","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,730","15","8.67"
"11258  :  โรงพยาบาลวังทรายพูน","47","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","67","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","1,135","4","3.52"
"11261  :  โรงพยาบาลโพทะเล","184","1","5.43"
"11262  :  โรงพยาบาลสามง่าม","80","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","147","1","6.80"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","786","1","1.27"
"11631  :  โรงพยาบาลวชิรบารมี","75","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","2","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","2,801","18","6.43"
"11264  :  โรงพยาบาลชนแดน","274","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","946","1","1.06"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,431","3","2.10"
"11267  :  โรงพยาบาลศรีเทพ","266","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","361","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","288","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","39","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","118","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","37","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","517","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","2,427","17","7.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","790","2","2.53"
"10729  :  โรงพยาบาลบ้านโป่ง","1,774","8","4.51"
"10730  :  โรงพยาบาลโพธาราม","1,005","1","1.00"
"11273  :  โรงพยาบาลสวนผึ้ง","508","0","0.00"
"11274  :  โรงพยาบาลบางแพ","116","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","25","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","210","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","30","1","33.33"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","421","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","445","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,739","51","18.62"
"10732  :  โรงพยาบาลมะการักษ์","1,157","4","3.46"
"11278  :  โรงพยาบาลไทรโยค","324","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","78","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","286","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","79","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,762","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","991","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","539","1","1.86"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","164","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","191","1","5.24"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","146","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","195","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","43","1","23.26"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","55","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,405","15","10.68"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,735","7","4.03"
"11289  :  โรงพยาบาลเดิมบางนางบวช","198","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","841","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","183","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","306","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","221","0","0.00"
"11294  :  โรงพยาบาลสามชุก","246","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","924","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","80","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,633","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","899","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","195","1","5.13"
"11299  :  โรงพยาบาลห้วยพลู","375","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","169","0","0.00"
"11301  :  โรงพยาบาลบางเลน","267","0","0.00"
"11302  :  โรงพยาบาลสามพราน","920","1","1.09"
"11303  :  โรงพยาบาลพุทธมณฑล","176","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","8","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","7,080","43","6.07"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,155","1","0.87"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,317","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,018","4","3.93"
"11306  :  โรงพยาบาลนภาลัย","32","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","35","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,726","4","1.47"
"11308  :  โรงพยาบาลเขาย้อย","195","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","104","1","9.62"
"11310  :  โรงพยาบาลชะอำ","500","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","384","1","2.60"
"11312  :  โรงพยาบาลบ้านลาด","146","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","113","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","127","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,509","9","5.96"
"11315  :  โรงพยาบาลกุยบุรี","156","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","217","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","51","1","19.61"
"11318  :  โรงพยาบาลบางสะพานน้อย","236","1","4.24"
"11319  :  โรงพยาบาลปราณบุรี","391","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,794","23","8.23"
"11321  :  โรงพยาบาลสามร้อยยอด","309","1","3.24"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","5,470","10","1.83"
"11322  :  โรงพยาบาลพรหมคีรี","87","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","136","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","961","0","0.00"
"11326  :  โรงพยาบาลพิปูน","25","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","372","0","0.00"
"11328  :  โรงพยาบาลชะอวด","311","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,950","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","1,353","6","4.43"
"11331  :  โรงพยาบาลนาบอน","103","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","498","1","2.01"
"11333  :  โรงพยาบาลปากพนัง","358","2","5.59"
"11334  :  โรงพยาบาลร่อนพิบูลย์","428","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,201","2","1.67"
"11336  :  โรงพยาบาลขนอม","192","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","361","1","2.77"
"11338  :  โรงพยาบาลบางขัน","314","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","57","1","17.54"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","98","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","43","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1,515","2","1.32"
"11340  :  โรงพยาบาลเขาพนม","120","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","73","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","246","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","146","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","72","0","0.00"
"11345  :  โรงพยาบาลลำทับ","117","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","196","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","1,078","5","4.64"
"10740  :  โรงพยาบาลตะกั่วป่า","1,348","8","5.93"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","44","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","5","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","42","0","0.00"
"11350  :  โรงพยาบาลบางไทร","3","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","120","0","0.00"
"11353  :  โรงพยาบาลทับปุด","20","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","46","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4,661","69","14.80"
"11355  :  โรงพยาบาลป่าตอง","112","0","0.00"
"11356  :  โรงพยาบาลถลาง","520","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","360","70","194.44"
"10742  :  โรงพยาบาลเกาะสมุย","1,997","8","4.01"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","865","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","157","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","128","0","0.00"
"11360  :  โรงพยาบาลไชยา","326","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","192","1","5.21"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","194","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","76","0","0.00"
"11364  :  โรงพยาบาลพนม","204","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","200","1","5.00"
"11366  :  โรงพยาบาลบ้านนาสาร","380","1","2.63"
"11367  :  โรงพยาบาลบ้านนาเดิม","112","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","300","0","0.00"
"11369  :  โรงพยาบาลพระแสง","343","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","223","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","129","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","592","2","3.38"
"11654  :  โรงพยาบาลวิภาวดี","162","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","230","1","4.35"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","2,597","16","6.16"
"11323  :  โรงพยาบาลละอุ่น","19","2","105.26"
"11372  :  โรงพยาบาลกะเปอร์","121","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","114","3","26.32"
"11374  :  โรงพยาบาลสุขสำราญ","51","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","3,497","10","2.86"
"11375  :  โรงพยาบาลปากน้ำชุมพร","177","1","5.65"
"11376  :  โรงพยาบาลท่าแซะ","122","0","0.00"
"11377  :  โรงพยาบาลปะทิว","196","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","178","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,285","3","2.33"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","70","0","0.00"
"11381  :  โรงพยาบาลละแม","167","1","5.99"
"11382  :  โรงพยาบาลพะโต๊ะ","65","1","15.38"
"11383  :  โรงพยาบาลสวี","298","1","3.36"
"11385  :  โรงพยาบาลทุ่งตะโก","47","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","2,611","32","12.26"
"10745  :  โรงพยาบาลสงขลา","3,875","22","5.68"
"11386  :  โรงพยาบาลสทิงพระ","107","0","0.00"
"11387  :  โรงพยาบาลจะนะ","413","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","747","2","2.68"
"11390  :  โรงพยาบาลเทพา","549","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","731","0","0.00"
"11392  :  โรงพยาบาลระโนด","182","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","28","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","416","2","4.81"
"11395  :  โรงพยาบาลสะเดา","587","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","11","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","102","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","309","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","101","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","106","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","68","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,083","0","0.00"
"11402  :  โรงพยาบาลควนโดน","114","1","8.77"
"11403  :  โรงพยาบาลควนกาหลง","172","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","186","0","0.00"
"11405  :  โรงพยาบาลละงู","172","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","114","0","0.00"
"28786  :  โรงพยาบาลมะนัง","118","0","0.00"
"10683  :  โรงพยาบาลตรัง","4,141","32","7.73"
"11407  :  โรงพยาบาลกันตัง","356","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","406","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","373","1","2.68"
"11410  :  โรงพยาบาลสิเกา","257","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","505","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","232","0","0.00"
"11413  :  โรงพยาบาลนาโยง","223","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","203","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","2,240","17","7.59"
"11414  :  โรงพยาบาลกงหรา","145","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","6","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","209","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","28","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","116","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","15","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","186","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","9","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","19","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","4,736","30","6.33"
"11423  :  โรงพยาบาลโคกโพธิ์","562","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","485","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","450","0","0.00"
"11426  :  โรงพยาบาลมายอ","598","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","441","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","166","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","913","0","0.00"
"11430  :  โรงพยาบาลยะรัง","827","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","189","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,058","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","272","1","3.68"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","4,242","25","5.89"
"10749  :  โรงพยาบาลเบตง","873","11","12.60"
"11432  :  โรงพยาบาลบันนังสตา","709","1","1.41"
"11433  :  โรงพยาบาลธารโต","232","0","0.00"
"11434  :  โรงพยาบาลรามัน","850","1","1.18"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","700","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","284","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","1,313","2","1.52"
"24689  :  โรงพยาบาลกรงปินัง","201","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","4,079","49","12.01"
"10751  :  โรงพยาบาลสุไหงโก-ลก","2,096","14","6.68"
"11435  :  โรงพยาบาลตากใบ","810","2","2.47"
"11436  :  โรงพยาบาลบาเจาะ","654","0","0.00"
"11437  :  โรงพยาบาลระแงะ","923","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","853","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","501","0","0.00"
"11440  :  โรงพยาบาลแว้ง","387","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","213","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","203","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","148","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","328","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","341","0","0.00"
