"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11067  :  โรงพยาบาลโพธิ์ชัย","24","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","12","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","15","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","69","0","0","3","3","4.35","20","0","0","0","0","0.00","11","0","0","0","0","0.00","17","0","0","2","2","11.76","21","0","0","1","1","4.76"
"11070  :  โรงพยาบาลสุวรรณภูมิ","72","1","0","2","3","4.17","5","0","0","0","0","0.00","10","0","0","0","0","0.00","26","1","0","1","2","7.69","31","0","0","1","1","3.23"
"11071  :  โรงพยาบาลเมืองสรวง","20","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","27","0","0","0","0","0.00","7","0","0","0","0","0.00","11","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","26","1","0","0","1","3.85","8","0","0","0","0","0.00","5","0","0","0","0","0.00","6","1","0","0","1","16.67","7","0","0","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","23","0","1","0","0","0.00","8","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","1","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","12","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","16","2","0","0","2","12.50","6","1","0","0","1","16.67","2","1","0","0","1","50.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,922","982","0","0","982","51.09","534","282","0","0","282","52.81","429","250","0","0","250","58.28","456","228","0","0","228","50.00","503","222","0","0","222","44.14"
"11077  :  โรงพยาบาลนามน","44","4","0","0","4","9.09","8","2","0","0","2","25.00","8","2","0","0","2","25.00","11","0","0","0","0","0.00","17","0","0","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","350","71","0","0","71","20.29","84","21","0","0","21","25.00","78","17","0","0","17","21.79","99","22","0","0","22","22.22","89","11","0","0","11","12.36"
"11079  :  โรงพยาบาลร่องคำ","81","15","0","0","15","18.52","17","5","0","0","5","29.41","19","5","0","0","5","26.32","25","2","0","0","2","8.00","20","3","0","0","3","15.00"
"11080  :  โรงพยาบาลเขาวง","237","48","0","0","48","20.25","67","23","0","0","23","34.33","42","10","0","0","10","23.81","62","9","0","0","9","14.52","66","6","0","0","6","9.09"
"11081  :  โรงพยาบาลยางตลาด","249","76","0","0","76","30.52","55","16","0","0","16","29.09","59","22","0","0","22","37.29","50","18","0","0","18","36.00","85","20","0","0","20","23.53"
"11082  :  โรงพยาบาลห้วยเม็ก","153","30","0","0","30","19.61","38","10","0","0","10","26.32","22","8","0","0","8","36.36","41","8","0","0","8","19.51","52","4","0","0","4","7.69"
"11083  :  โรงพยาบาลสหัสขันธ์","47","12","0","0","12","25.53","13","4","0","0","4","30.77","11","4","0","0","4","36.36","10","2","0","0","2","20.00","13","2","0","0","2","15.38"
"11084  :  โรงพยาบาลคำม่วง","208","45","0","0","45","21.63","64","13","0","0","13","20.31","41","8","0","0","8","19.51","62","14","0","0","14","22.58","41","10","0","0","10","24.39"
"11085  :  โรงพยาบาลท่าคันโท","29","10","0","0","10","34.48","12","4","0","0","4","33.33","7","2","0","0","2","28.57","7","3","0","0","3","42.86","3","1","0","0","1","33.33"
"11086  :  โรงพยาบาลหนองกุงศรี","174","38","0","0","38","21.84","45","15","0","0","15","33.33","30","9","0","0","9","30.00","43","8","0","0","8","18.60","56","6","0","0","6","10.71"
"11087  :  โรงพยาบาลสมเด็จ","245","59","0","0","59","24.08","48","17","0","0","17","35.42","38","11","0","0","11","28.95","66","16","0","0","16","24.24","93","15","0","0","15","16.13"
"11088  :  โรงพยาบาลห้วยผึ้ง","44","12","0","0","12","27.27","9","4","0","0","4","44.44","9","2","0","0","2","22.22","14","4","0","0","4","28.57","12","2","0","0","2","16.67"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","244","82","0","0","82","33.61","62","24","0","0","24","38.71","64","21","0","0","21","32.81","75","21","0","0","21","28.00","43","16","0","0","16","37.21"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","24","5","0","0","5","20.83","7","3","0","0","3","42.86","1","0","0","0","0","0.00","1","1","0","0","1","100.00","15","1","0","0","1","6.67"
"28789  :  โรงพยาบาลฆ้องชัย","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"28791  :  โรงพยาบาลสามชัย","12","2","0","0","2","16.67","3","0","0","0","0","0.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00","5","1","0","0","1","20.00"
"10710  :  โรงพยาบาลสกลนคร","2,311","923","0","0","923","39.94","592","271","0","0","271","45.78","595","266","0","0","266","44.71","565","205","0","0","205","36.28","559","181","0","0","181","32.38"
"11089  :  โรงพยาบาลกุสุมาลย์","96","15","0","0","15","15.63","17","2","0","0","2","11.76","22","5","0","0","5","22.73","43","7","0","0","7","16.28","14","1","0","0","1","7.14"
"11090  :  โรงพยาบาลกุดบาก","218","42","0","0","42","19.27","47","13","0","0","13","27.66","50","13","0","0","13","26.00","60","13","0","0","13","21.67","61","3","0","0","3","4.92"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","88","18","0","0","18","20.45","27","6","0","0","6","22.22","36","8","0","0","8","22.22","18","2","0","0","2","11.11","7","2","0","0","2","28.57"
"11092  :  โรงพยาบาลพังโคน","149","33","0","0","33","22.15","43","15","0","0","15","34.88","27","6","0","0","6","22.22","37","7","0","0","7","18.92","42","5","0","0","5","11.90"
"11093  :  โรงพยาบาลวาริชภูมิ","103","32","0","0","32","31.07","21","10","0","0","10","47.62","31","10","0","0","10","32.26","25","11","0","0","11","44.00","26","1","0","0","1","3.85"
"11094  :  โรงพยาบาลนิคมน้ำอูน","26","4","0","0","4","15.38","7","2","0","0","2","28.57","4","0","0","0","0","0.00","8","1","0","0","1","12.50","7","1","0","0","1","14.29"
"11095  :  โรงพยาบาลวานรนิวาส","737","131","0","0","131","17.77","214","42","0","0","42","19.63","185","37","0","0","37","20.00","195","36","0","0","36","18.46","143","16","0","0","16","11.19"
"11096  :  โรงพยาบาลคำตากล้า","69","19","0","0","19","27.54","16","6","0","0","6","37.50","13","5","0","0","5","38.46","14","2","0","0","2","14.29","26","6","0","0","6","23.08"
"11097  :  โรงพยาบาลบ้านม่วง","186","41","0","0","41","22.04","50","15","0","0","15","30.00","36","10","0","0","10","27.78","63","9","0","0","9","14.29","37","7","0","0","7","18.92"
"11098  :  โรงพยาบาลอากาศอำนวย","219","37","0","0","37","16.89","49","13","0","0","13","26.53","65","10","0","0","10","15.38","60","10","0","0","10","16.67","45","4","0","0","4","8.89"
"11099  :  โรงพยาบาลส่องดาว","50","14","0","0","14","28.00","16","6","0","0","6","37.50","10","3","0","0","3","30.00","7","1","0","0","1","14.29","17","4","0","0","4","23.53"
"11100  :  โรงพยาบาลเต่างอย","33","6","0","0","6","18.18","14","4","0","0","4","28.57","6","1","0","0","1","16.67","8","0","0","0","0","0.00","5","1","0","0","1","20.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","210","45","0","0","45","21.43","58","9","0","0","9","15.52","52","11","0","0","11","21.15","57","15","0","0","15","26.32","43","10","0","0","10","23.26"
"11102  :  โรงพยาบาลเจริญศิลป์","56","14","0","0","14","25.00","16","3","0","0","3","18.75","12","3","0","0","3","25.00","12","4","0","0","4","33.33","16","4","0","0","4","25.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","64","14","0","0","14","21.88","10","4","0","0","4","40.00","8","0","0","0","0","0.00","16","4","0","0","4","25.00","30","6","0","0","6","20.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","974","221","0","0","221","22.69","263","50","0","0","50","19.01","257","67","0","0","67","26.07","249","64","0","0","64","25.70","205","40","0","0","40","19.51"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","14","3","0","0","3","21.43","3","1","0","0","1","33.33","5","1","0","0","1","20.00","2","0","0","0","0","0.00","4","1","0","0","1","25.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","75","19","0","0","19","25.33","11","5","0","0","5","45.45","24","5","0","0","5","20.83","26","6","0","0","6","23.08","14","3","0","0","3","21.43"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","56","0","0","3","3","5.36","17","0","0","0","0","0.00","18","0","0","1","1","5.56","13","0","0","2","2","15.38","8","0","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","34","0","0","0","0","0.00","5","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00","12","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","27","2","0","0","2","7.41","8","1","0","0","1","12.50","2","0","0","0","0","0.00","6","1","0","0","1","16.67","11","0","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","13","1","0","0","1","7.69","2","0","0","0","0","0.00","5","1","0","0","1","20.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","9","1","0","0","1","11.11","5","0","0","0","0","0.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","41","1","0","0","1","2.44","10","0","0","0","0","0.00","8","0","0","0","0","0.00","12","1","0","0","1","8.33","11","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","48","3","0","3","6","12.50","8","1","0","0","1","12.50","12","1","0","0","1","8.33","12","0","0","0","0","0.00","16","1","0","3","4","25.00"
"11110  :  โรงพยาบาลศรีสงคราม","77","4","0","1","5","6.49","13","1","0","0","1","7.69","24","2","0","1","3","12.50","18","0","0","0","0","0.00","22","1","0","0","1","4.55"
"11111  :  โรงพยาบาลนาหว้า","19","2","0","0","2","10.53","3","0","0","0","0","0.00","2","0","0","0","0","0.00","6","1","0","0","1","16.67","8","1","0","0","1","12.50"
"11112  :  โรงพยาบาลโพนสวรรค์","26","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","71","4","0","0","4","5.63","22","2","0","0","2","9.09","14","2","0","0","2","14.29","14","0","0","0","0","0.00","21","0","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","6","1","0","0","1","16.67","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,091","328","0","0","328","30.06","194","74","0","0","74","38.14","173","57","0","0","57","32.95","268","85","0","0","85","31.72","456","112","0","0","112","24.56"
"11113  :  โรงพยาบาลนิคมคำสร้อย","183","32","0","0","32","17.49","41","11","0","0","11","26.83","38","6","0","0","6","15.79","54","11","0","0","11","20.37","50","4","0","0","4","8.00"
"11114  :  โรงพยาบาลดอนตาล","76","9","0","0","9","11.84","20","3","0","0","3","15.00","9","0","0","0","0","0.00","22","2","0","0","2","9.09","25","4","0","0","4","16.00"
"11115  :  โรงพยาบาลดงหลวง","31","6","0","0","6","19.35","13","2","0","0","2","15.38","5","1","0","0","1","20.00","4","3","0","0","3","75.00","9","0","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","184","45","0","0","45","24.46","38","6","0","0","6","15.79","38","14","0","0","14","36.84","53","15","0","0","15","28.30","55","10","0","0","10","18.18"
"11117  :  โรงพยาบาลหว้านใหญ่","33","6","0","0","6","18.18","9","4","0","0","4","44.44","8","1","0","0","1","12.50","8","1","0","0","1","12.50","8","0","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","123","18","0","0","18","14.63","24","4","0","0","4","16.67","23","5","0","0","5","21.74","42","5","0","0","5","11.90","34","4","0","0","4","11.76"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","4,176","1,588","0","0","1,588","38.03","997","410","0","0","410","41.12","1,002","456","0","0","456","45.51","1,078","410","0","0","410","38.03","1,099","312","0","0","312","28.39"
"11119  :  โรงพยาบาลจอมทอง","663","205","0","0","205","30.92","163","63","0","0","63","38.65","156","61","0","0","61","39.10","158","43","0","0","43","27.22","186","38","0","0","38","20.43"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","71","11","0","0","11","15.49","17","4","0","0","4","23.53","12","6","0","0","6","50.00","13","0","0","0","0","0.00","29","1","0","0","1","3.45"
"11121  :  โรงพยาบาลเชียงดาว","172","34","0","0","34","19.77","32","6","0","0","6","18.75","45","14","0","0","14","31.11","50","7","0","0","7","14.00","45","7","0","0","7","15.56"
"11122  :  โรงพยาบาลดอยสะเก็ด","176","58","0","0","58","32.95","53","21","0","0","21","39.62","43","14","0","0","14","32.56","39","18","0","0","18","46.15","41","5","0","0","5","12.20"
"11123  :  โรงพยาบาลแม่แตง","208","55","0","0","55","26.44","53","16","0","0","16","30.19","54","17","0","0","17","31.48","50","14","0","0","14","28.00","51","8","0","0","8","15.69"
"11124  :  โรงพยาบาลสะเมิง","49","10","0","0","10","20.41","7","1","0","0","1","14.29","10","3","0","0","3","30.00","16","3","0","0","3","18.75","16","3","0","0","3","18.75"
"11125  :  โรงพยาบาลฝาง","453","146","0","0","146","32.23","93","36","0","0","36","38.71","115","51","0","0","51","44.35","114","31","0","0","31","27.19","131","28","0","0","28","21.37"
"11126  :  โรงพยาบาลแม่อาย","203","46","0","0","46","22.66","38","10","0","0","10","26.32","40","14","0","0","14","35.00","52","11","0","0","11","21.15","73","11","0","0","11","15.07"
"11127  :  โรงพยาบาลพร้าว","186","46","0","0","46","24.73","38","10","0","0","10","26.32","37","6","0","0","6","16.22","54","13","0","0","13","24.07","57","17","0","0","17","29.82"
"11128  :  โรงพยาบาลสันป่าตอง","369","125","0","0","125","33.88","114","44","0","0","44","38.60","82","34","0","0","34","41.46","85","26","0","0","26","30.59","88","21","0","0","21","23.86"
"11129  :  โรงพยาบาลสันกำแพง","81","10","0","0","10","12.35","19","2","0","0","2","10.53","23","6","0","0","6","26.09","19","1","0","0","1","5.26","20","1","0","0","1","5.00"
"11130  :  โรงพยาบาลสันทราย","276","88","0","0","88","31.88","31","13","0","0","13","41.94","57","18","0","0","18","31.58","77","21","0","0","21","27.27","111","36","0","0","36","32.43"
"11131  :  โรงพยาบาลหางดง","166","60","0","0","60","36.14","49","21","0","0","21","42.86","23","9","0","0","9","39.13","43","19","0","0","19","44.19","51","11","0","0","11","21.57"
"11132  :  โรงพยาบาลฮอด","144","32","0","0","32","22.22","28","8","0","0","8","28.57","32","12","0","0","12","37.50","43","7","0","0","7","16.28","41","5","0","0","5","12.20"
"11133  :  โรงพยาบาลดอยเต่า","86","18","0","0","18","20.93","21","5","0","0","5","23.81","32","6","0","0","6","18.75","23","4","0","0","4","17.39","10","3","0","0","3","30.00"
"11134  :  โรงพยาบาลอมก๋อย","60","9","0","0","9","15.00","25","5","0","0","5","20.00","16","1","0","0","1","6.25","10","2","0","0","2","20.00","9","1","0","0","1","11.11"
"11135  :  โรงพยาบาลสารภี","128","45","0","0","45","35.16","44","17","0","0","17","38.64","21","9","0","0","9","42.86","29","8","0","0","8","27.59","34","11","0","0","11","32.35"
"11136  :  โรงพยาบาลเวียงแหง","33","10","0","0","10","30.30","6","2","0","0","2","33.33","2","0","0","0","0","0.00","14","4","0","0","4","28.57","11","4","0","0","4","36.36"
"11137  :  โรงพยาบาลไชยปราการ","65","23","0","0","23","35.38","9","7","0","0","7","77.78","16","8","0","0","8","50.00","20","6","0","0","6","30.00","20","2","0","0","2","10.00"
"11138  :  โรงพยาบาลแม่วาง","70","20","0","0","20","28.57","14","4","0","0","4","28.57","15","6","0","0","6","40.00","22","7","0","0","7","31.82","19","3","0","0","3","15.79"
"11139  :  โรงพยาบาลแม่ออน","56","23","0","0","23","41.07","7","4","0","0","4","57.14","11","6","0","0","6","54.55","22","10","0","0","10","45.45","16","3","0","0","3","18.75"
"11507  :  โรงพยาบาลกองบิน 41","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","8","2","0","0","2","25.00","5","1","0","0","1","20.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","72","15","0","0","15","20.83","13","5","0","0","5","38.46","17","4","0","0","4","23.53","23","3","0","0","3","13.04","19","3","0","0","3","15.79"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","21","10","0","0","10","47.62","4","4","0","0","4","100.00","6","1","0","0","1","16.67","6","3","0","0","3","50.00","5","2","0","0","2","40.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","18","10","0","0","10","55.56","3","3","0","0","3","100.00","3","0","0","0","0","0.00","6","3","0","0","3","50.00","6","4","0","0","4","66.67"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","8","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","335","78","0","0","78","23.28","94","34","0","0","34","36.17","71","20","0","0","20","28.17","86","16","0","0","16","18.60","84","8","0","0","8","9.52"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","81","18","0","0","18","22.22","15","7","0","0","7","46.67","17","6","0","0","6","35.29","15","2","0","0","2","13.33","34","3","0","0","3","8.82"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","17","6","0","0","6","35.29","5","2","0","0","2","40.00","3","2","0","0","2","66.67","3","2","0","0","2","66.67","6","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","7","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","1,363","531","0","0","531","38.96","332","163","0","0","163","49.10","306","132","0","0","132","43.14","372","124","0","0","124","33.33","353","112","0","0","112","31.73"
"11140  :  โรงพยาบาลแม่ทา","134","41","0","0","41","30.60","43","15","0","0","15","34.88","41","9","0","0","9","21.95","23","8","0","0","8","34.78","27","9","0","0","9","33.33"
"11141  :  โรงพยาบาลบ้านโฮ่ง","98","27","0","0","27","27.55","26","9","0","0","9","34.62","24","8","0","0","8","33.33","21","5","0","0","5","23.81","27","5","0","0","5","18.52"
"11142  :  โรงพยาบาลลี้","126","22","0","0","22","17.46","22","3","0","0","3","13.64","29","7","0","0","7","24.14","39","5","0","0","5","12.82","36","7","0","0","7","19.44"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","61","12","0","0","12","19.67","8","2","0","0","2","25.00","5","2","0","0","2","40.00","13","4","0","0","4","30.77","35","4","0","0","4","11.43"
"11144  :  โรงพยาบาลป่าซาง","277","84","0","0","84","30.32","78","25","0","0","25","32.05","69","23","0","0","23","33.33","86","30","0","0","30","34.88","44","6","0","0","6","13.64"
"11145  :  โรงพยาบาลบ้านธิ","49","17","0","0","17","34.69","16","4","0","0","4","25.00","11","4","0","0","4","36.36","12","6","0","0","6","50.00","10","3","0","0","3","30.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","10","2","0","0","2","20.00","4","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33"
"24956  :  โรงพยาบาลเวียงหนองล่อง","40","13","0","0","13","32.50","12","5","0","0","5","41.67","5","1","0","0","1","20.00","10","3","0","0","3","30.00","13","4","0","0","4","30.77"
"10672  :  โรงพยาบาลลำปาง","3,031","1,473","0","0","1,473","48.60","742","412","0","0","412","55.53","701","368","0","0","368","52.50","771","383","0","0","383","49.68","817","310","0","0","310","37.94"
"11146  :  โรงพยาบาลแม่เมาะ","106","24","0","0","24","22.64","31","7","0","0","7","22.58","25","7","0","0","7","28.00","22","5","0","0","5","22.73","28","5","0","0","5","17.86"
"11147  :  โรงพยาบาลเกาะคา","223","81","0","0","81","36.32","48","24","0","0","24","50.00","32","12","0","0","12","37.50","60","19","0","0","19","31.67","83","26","0","0","26","31.33"
"11148  :  โรงพยาบาลเสริมงาม","63","24","0","0","24","38.10","13","7","0","0","7","53.85","9","3","0","0","3","33.33","23","12","0","0","12","52.17","18","2","0","0","2","11.11"
"11149  :  โรงพยาบาลงาว","107","45","0","0","45","42.06","33","12","0","0","12","36.36","32","13","0","0","13","40.63","16","8","0","0","8","50.00","26","12","0","0","12","46.15"
"11150  :  โรงพยาบาลแจ้ห่ม","150","48","0","0","48","32.00","41","16","0","0","16","39.02","30","16","0","0","16","53.33","34","8","0","0","8","23.53","45","8","0","0","8","17.78"
"11151  :  โรงพยาบาลวังเหนือ","153","66","0","0","66","43.14","41","25","0","0","25","60.98","40","17","0","0","17","42.50","36","11","0","0","11","30.56","36","13","0","0","13","36.11"
"11152  :  โรงพยาบาลเถิน","195","58","0","0","58","29.74","66","25","0","0","25","37.88","40","14","0","0","14","35.00","42","13","0","0","13","30.95","47","6","0","0","6","12.77"
"11153  :  โรงพยาบาลแม่พริก","23","9","0","0","9","39.13","9","7","0","0","7","77.78","2","0","0","0","0","0.00","6","2","0","0","2","33.33","6","0","0","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","99","37","0","0","37","37.37","28","18","0","0","18","64.29","19","5","0","0","5","26.32","23","11","0","0","11","47.83","29","3","0","0","3","10.34"
"11155  :  โรงพยาบาลสบปราบ","115","44","0","0","44","38.26","32","15","0","0","15","46.88","19","8","0","0","8","42.11","41","17","0","0","17","41.46","23","4","0","0","4","17.39"
"11156  :  โรงพยาบาลห้างฉัตร","175","63","0","0","63","36.00","41","23","0","0","23","56.10","46","14","0","0","14","30.43","54","22","0","0","22","40.74","34","4","0","0","4","11.76"
"11157  :  โรงพยาบาลเมืองปาน","78","29","0","0","29","37.18","19","7","0","0","7","36.84","18","10","0","0","10","55.56","22","6","0","0","6","27.27","19","6","0","0","6","31.58"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","5","1","0","0","1","20.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,582","831","0","0","831","52.53","438","249","0","0","249","56.85","357","198","0","0","198","55.46","435","217","0","0","217","49.89","352","167","0","0","167","47.44"
"11158  :  โรงพยาบาลตรอน","136","34","0","0","34","25.00","31","10","0","0","10","32.26","31","8","0","0","8","25.81","44","12","0","0","12","27.27","30","4","0","0","4","13.33"
"11159  :  โรงพยาบาลท่าปลา","125","21","0","0","21","16.80","21","2","0","0","2","9.52","20","4","0","0","4","20.00","38","8","0","0","8","21.05","46","7","0","0","7","15.22"
