"โรงพยาบาล","B","A","อัตราต่อพัน"
"11218  :  โรงพยาบาลลาดยาว","516","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","184","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","137","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","186","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,319","14","10.61"
"11221  :  โรงพยาบาลทัพทัน","162","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","124","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","198","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","270","0","0.00"
"11226  :  โรงพยาบาลลานสัก","269","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","83","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","3,327","26","7.81"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","37","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","203","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","219","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","615","1","1.63"
"11232  :  โรงพยาบาลคลองขลุง","413","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","240","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","114","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","116","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","125","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","85","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,923","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","3,136","24","7.65"
"11238  :  โรงพยาบาลบ้านตาก","106","0","0.00"
"11239  :  โรงพยาบาลสามเงา","66","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","642","1","1.56"
"11241  :  โรงพยาบาลท่าสองยาง","557","10","17.95"
"11242  :  โรงพยาบาลพบพระ","736","2","2.72"
"11243  :  โรงพยาบาลอุ้มผาง","962","12","12.47"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","688","8","11.63"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,306","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","140","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","113","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","59","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","164","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","383","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","10","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","29","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","1,651","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","213","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","258","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","85","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","145","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","193","0","0.00"
"11256  :  โรงพยาบาลวังทอง","336","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","271","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","401","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,422","5","3.52"
"11258  :  โรงพยาบาลวังทรายพูน","89","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","128","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","562","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","162","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","80","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","111","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","893","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","84","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","2,955","20","6.77"
"11264  :  โรงพยาบาลชนแดน","239","1","4.18"
"11265  :  โรงพยาบาลหล่มสัก","904","1","1.11"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,306","1","0.77"
"11267  :  โรงพยาบาลศรีเทพ","293","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","394","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","290","1","3.45"
"11270  :  โรงพยาบาลน้ำหนาว","35","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","96","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","7","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","507","1","1.97"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","1,417","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","684","1","1.46"
"10729  :  โรงพยาบาลบ้านโป่ง","1,856","8","4.31"
"10730  :  โรงพยาบาลโพธาราม","841","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","503","0","0.00"
"11274  :  โรงพยาบาลบางแพ","118","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","48","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","242","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","38","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","533","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","183","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","0","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,660","41","15.41"
"10732  :  โรงพยาบาลมะการักษ์","1,205","4","3.32"
"11278  :  โรงพยาบาลไทรโยค","388","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","52","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","370","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","86","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,736","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","960","1","1.04"
"11284  :  โรงพยาบาลสังขละบุรี","446","1","2.24"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","191","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","197","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","154","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","183","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","66","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","28","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","3,228","19","5.89"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,778","6","3.37"
"11289  :  โรงพยาบาลเดิมบางนางบวช","272","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","912","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","182","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","295","1","3.39"
"11293  :  โรงพยาบาลดอนเจดีย์","203","0","0.00"
"11294  :  โรงพยาบาลสามชุก","352","4","11.36"
"11295  :  โรงพยาบาลอู่ทอง","1,000","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","94","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,219","1","0.82"
"11297  :  โรงพยาบาลกำแพงแสน","649","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","147","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","257","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","134","0","0.00"
"11301  :  โรงพยาบาลบางเลน","263","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,011","1","0.99"
"11303  :  โรงพยาบาลพุทธมณฑล","82","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","62","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","5,094","20","3.93"
"11304  :  โรงพยาบาลกระทุ่มแบน","3,065","8","2.61"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,275","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,339","7","5.23"
"11306  :  โรงพยาบาลนภาลัย","37","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","28","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,865","9","3.14"
"11308  :  โรงพยาบาลเขาย้อย","178","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","95","0","0.00"
"11310  :  โรงพยาบาลชะอำ","548","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","372","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","135","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","100","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","120","1","8.33"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,502","14","9.32"
"11315  :  โรงพยาบาลกุยบุรี","166","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","223","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","238","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","274","1","3.65"
"11319  :  โรงพยาบาลปราณบุรี","467","2","4.28"
"11320  :  โรงพยาบาลหัวหิน","2,882","17","5.90"
"11321  :  โรงพยาบาลสามร้อยยอด","324","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","5,834","5","0.86"
"11322  :  โรงพยาบาลพรหมคีรี","108","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","176","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","873","1","1.15"
"11326  :  โรงพยาบาลพิปูน","21","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","316","0","0.00"
"11328  :  โรงพยาบาลชะอวด","388","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,719","2","1.16"
"11330  :  โรงพยาบาลทุ่งสง","1,319","3","2.27"
"11331  :  โรงพยาบาลนาบอน","164","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","532","1","1.88"
"11333  :  โรงพยาบาลปากพนัง","282","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","439","0","0.00"
"11335  :  โรงพยาบาลสิชล","954","1","1.05"
"11336  :  โรงพยาบาลขนอม","194","2","10.31"
"11337  :  โรงพยาบาลหัวไทร","390","0","0.00"
"11338  :  โรงพยาบาลบางขัน","257","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","71","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","103","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","59","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1,512","18","11.90"
"11340  :  โรงพยาบาลเขาพนม","109","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","87","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","271","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","197","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","79","0","0.00"
"11345  :  โรงพยาบาลลำทับ","108","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","152","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","6","1","166.67"
"10739  :  โรงพยาบาลพังงา","981","6","6.12"
"10740  :  โรงพยาบาลตะกั่วป่า","1,059","11","10.39"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","55","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","4","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","41","0","0.00"
"11350  :  โรงพยาบาลบางไทร","5","1","200.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","100","0","0.00"
"11353  :  โรงพยาบาลทับปุด","18","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","52","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","601","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","139","0","0.00"
"11356  :  โรงพยาบาลถลาง","451","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","354","64","180.79"
"10742  :  โรงพยาบาลเกาะสมุย","2,183","7","3.21"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","640","3","4.69"
"11358  :  โรงพยาบาลดอนสัก","161","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","112","0","0.00"
"11360  :  โรงพยาบาลไชยา","343","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","75","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","189","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","91","1","10.99"
"11364  :  โรงพยาบาลพนม","218","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","206","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","361","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","46","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","250","0","0.00"
"11369  :  โรงพยาบาลพระแสง","326","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","240","1","4.17"
"11371  :  โรงพยาบาลชัยบุรี","192","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","391","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","158","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","304","2","6.58"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","2,136","14","6.55"
"11323  :  โรงพยาบาลละอุ่น","19","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","102","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","119","2","16.81"
"11374  :  โรงพยาบาลสุขสำราญ","59","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","3,821","20","5.23"
"11375  :  โรงพยาบาลปากน้ำชุมพร","183","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","160","1","6.25"
"11377  :  โรงพยาบาลปะทิว","223","1","4.48"
"11378  :  โรงพยาบาลมาบอำมฤต","197","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,316","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","65","0","0.00"
"11381  :  โรงพยาบาลละแม","200","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","66","0","0.00"
"11383  :  โรงพยาบาลสวี","339","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","47","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","1,592","15","9.42"
"10745  :  โรงพยาบาลสงขลา","4,064","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","107","0","0.00"
"11387  :  โรงพยาบาลจะนะ","420","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","512","0","0.00"
"11390  :  โรงพยาบาลเทพา","443","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","770","2","2.60"
"11392  :  โรงพยาบาลระโนด","232","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","21","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","474","0","0.00"
"11395  :  โรงพยาบาลสะเดา","50","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","1","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","128","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","35","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","82","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","99","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","77","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","1,348","0","0.00"
"11402  :  โรงพยาบาลควนโดน","102","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","204","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","210","0","0.00"
"11405  :  โรงพยาบาลละงู","553","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","200","1","5.00"
"28786  :  โรงพยาบาลมะนัง","30","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,104","20","6.44"
"11407  :  โรงพยาบาลกันตัง","452","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","466","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","394","0","0.00"
"11410  :  โรงพยาบาลสิเกา","248","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","602","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","149","0","0.00"
"11413  :  โรงพยาบาลนาโยง","238","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","204","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","2","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","0","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","0","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","0","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","4,047","5","1.24"
"11423  :  โรงพยาบาลโคกโพธิ์","315","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","459","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","394","0","0.00"
"11426  :  โรงพยาบาลมายอ","586","1","1.71"
"11427  :  โรงพยาบาลทุ่งยางแดง","475","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","121","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","561","0","0.00"
"11430  :  โรงพยาบาลยะรัง","638","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","140","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","671","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","173","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","4,501","3","0.67"
"10749  :  โรงพยาบาลเบตง","467","7","14.99"
"11432  :  โรงพยาบาลบันนังสตา","368","0","0.00"
"11433  :  โรงพยาบาลธารโต","235","0","0.00"
"11434  :  โรงพยาบาลรามัน","861","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","728","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","259","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","1,230","4","3.25"
"24689  :  โรงพยาบาลกรงปินัง","100","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","1,462","37","25.31"
"10751  :  โรงพยาบาลสุไหงโก-ลก","1,157","0","0.00"
"11435  :  โรงพยาบาลตากใบ","750","2","2.67"
"11436  :  โรงพยาบาลบาเจาะ","612","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,014","2","1.97"
"11438  :  โรงพยาบาลรือเสาะ","899","1","1.11"
"11439  :  โรงพยาบาลศรีสาคร","526","0","0.00"
"11440  :  โรงพยาบาลแว้ง","371","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","210","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","143","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","71","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","317","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","356","1","2.81"
