"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","30","2","0","1","3","10.00","17","0","0","1","1","5.88","8","1","0","0","1","12.50","5","1","0","0","1","20.00","0","0","0","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","23","0","0","1","1","4.35","13","0","0","1","1","7.69","8","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","20","3","0","1","4","20.00","12","1","0","1","2","16.67","6","1","0","0","1","16.67","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","5","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","57","5","1","3","8","14.04","28","4","1","1","5","17.86","17","0","0","1","1","5.88","12","1","0","1","2","16.67","0","0","0","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","5","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","49","3","1","0","3","6.12","12","2","0","0","2","16.67","22","0","1","0","0","0.00","15","1","0","0","1","6.67","0","0","0","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","37","1","0","0","1","2.70","12","1","0","0","1","8.33","19","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","17","0","0","1","1","5.88","9","0","0","0","0","0.00","6","0","0","1","1","16.67","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","12","0","0","0","0","0.00","2","0","0","0","0","0.00","10","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","30","0","0","1","1","3.33","14","0","0","0","0","0.00","10","0","0","1","1","10.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","10","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","150","23","0","19","42","28.00","59","7","0","7","14","23.73","61","9","0","9","18","29.51","30","7","0","3","10","33.33","0","0","0","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","19","0","0","0","0","0.00","13","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","230","73","0","31","104","45.22","130","42","0","16","58","44.62","88","29","0","13","42","47.73","12","2","0","2","4","33.33","0","0","0","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","3","0","0","1","1","33.33","2","0","0","1","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","8","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","6","0","0","2","2","33.33","4","0","0","1","1","25.00","2","0","0","1","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","9","0","1","0","0","0.00","6","0","1","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","52","0","0","0","0","0.00","24","0","0","0","0","0.00","26","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","23","0","1","1","1","4.35","17","0","0","0","0","0.00","4","0","1","1","1","25.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","73","3","0","1","4","5.48","25","2","0","0","2","8.00","31","1","0","1","2","6.45","17","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","14","0","0","0","0","0.00","6","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","21","1","0","1","2","9.52","10","1","0","1","2","20.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","37","2","0","2","4","10.81","18","1","0","2","3","16.67","14","0","0","0","0","0.00","5","1","0","0","1","20.00","0","0","0","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","229","54","0","29","83","36.24","82","20","0","12","32","39.02","93","20","0","10","30","32.26","54","14","0","7","21","38.89","0","0","0","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","15","1","0","0","1","6.67","9","1","0","0","1","11.11","1","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","21","0","0","1","1","4.76","6","0","0","0","0","0.00","9","0","0","0","0","0.00","6","0","0","1","1","16.67","0","0","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","10","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","21","1","0","1","2","9.52","7","0","0","0","0","0.00","9","0","0","1","1","11.11","5","1","0","0","1","20.00","0","0","0","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","42","0","0","0","0","0.00","12","0","0","0","0","0.00","13","0","0","0","0","0.00","17","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","16","0","0","0","0","0.00","10","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","665","333","6","69","402","60.45","278","141","2","28","169","60.79","288","138","4","29","167","57.99","99","54","0","12","66","66.67","0","0","0","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","110","16","1","3","19","17.27","56","6","0","3","9","16.07","47","8","1","0","8","17.02","7","2","0","0","2","28.57","0","0","0","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","18","0","0","0","0","0.00","10","0","0","0","0","0.00","8","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","14","1","0","2","3","21.43","4","0","0","0","0","0.00","5","1","0","1","2","40.00","5","0","0","1","1","20.00","0","0","0","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","19","0","0","0","0","0.00","11","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","17","3","0","3","6","35.29","9","2","0","3","5","55.56","6","1","0","0","1","16.67","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","9","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","118","6","1","5","11","9.32","55","4","0","0","4","7.27","39","0","1","3","3","7.69","24","2","0","2","4","16.67","0","0","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","15","0","0","1","1","6.67","5","0","0","0","0","0.00","9","0","0","1","1","11.11","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","19","4","0","2","6","31.58","9","2","0","1","3","33.33","8","2","0","1","3","37.50","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","38","6","0","2","8","21.05","13","1","0","1","2","15.38","15","2","0","1","3","20.00","10","3","0","0","3","30.00","0","0","0","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","7","3","0","1","4","57.14","2","0","0","0","0","0.00","2","1","0","1","2","100.00","3","2","0","0","2","66.67","0","0","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","97","30","0","6","36","37.11","50","16","0","3","19","38.00","16","5","0","2","7","43.75","31","9","0","1","10","32.26","0","0","0","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","31","0","0","0","0","0.00","11","0","0","0","0","0.00","9","0","0","0","0","0.00","11","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","29","2","0","4","6","20.69","13","1","0","3","4","30.77","4","0","0","0","0","0.00","12","1","0","1","2","16.67","0","0","0","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","19","0","0","2","2","10.53","7","0","0","0","0","0.00","8","0","0","2","2","25.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","9","0","0","1","1","11.11","3","0","0","0","0","0.00","4","0","0","1","1","25.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","6","2","0","0","2","33.33","4","2","0","0","2","50.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","3","0","0","1","1","33.33","2","0","0","1","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","6","0","1","0","0","0.00","3","0","0","0","0","0.00","1","0","1","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","10","0","0","0","0","0.00","8","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","10","1","0","0","1","10.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","3","2","0","0","2","66.67","3","2","0","0","2","66.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","3","2","0","0","2","66.67","2","2","0","0","2","100.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","4","0","0","2","2","50.00","3","0","0","2","2","66.67","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","455","195","2","47","242","53.19","168","58","2","20","78","46.43","156","77","0","13","90","57.69","131","60","0","14","74","56.49","0","0","0","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","9","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","15","0","0","0","0","0.00","8","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","23","1","0","1","2","8.70","13","1","0","1","2","15.38","10","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","10","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","31","3","0","1","4","12.90","15","1","0","1","2","13.33","16","2","0","0","2","12.50","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","6","2","0","0","2","33.33","1","0","0","0","0","0.00","5","2","0","0","2","40.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","3","0","0","1","1","33.33","1","0","0","0","0","0.00","2","0","0","1","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","424","231","2","13","244","57.55","174","94","1","7","101","58.05","167","89","0","4","93","55.69","83","48","1","2","50","60.24","0","0","0","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","4","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","41","8","0","3","11","26.83","22","4","0","2","6","27.27","13","3","0","1","4","30.77","6","1","0","0","1","16.67","0","0","0","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11149  :  โรงพยาบาลงาว","12","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","15","1","0","0","1","6.67","2","0","0","0","0","0.00","7","0","0","0","0","0.00","6","1","0","0","1","16.67","0","0","0","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","7","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","54","7","0","1","8","14.81","19","1","0","1","2","10.53","21","3","0","0","3","14.29","14","3","0","0","3","21.43","0","0","0","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","3","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","12","1","0","1","2","16.67","2","1","0","0","1","50.00","7","0","0","0","0","0.00","3","0","0","1","1","33.33","0","0","0","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","19","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","6","1","0","0","1","16.67","5","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","10","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","251","99","2","6","105","41.83","114","45","2","3","48","42.11","99","38","0","1","39","39.39","38","16","0","2","18","47.37","0","0","0","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","9","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","7","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","5","1","0","0","1","20.00","3","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","1","1","0","0","1","100.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","5","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","8","1","0","1","2","25.00","2","0","0","1","1","50.00","6","1","0","0","1","16.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1","1","0","0","1","100.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","382","170","7","23","193","50.52","209","94","3","14","108","51.67","120","54","3","6","60","50.00","53","22","1","3","25","47.17","0","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","9","0","0","1","1","11.11","2","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","1","1","33.33","0","0","0","0","0","0.00"
"11167  :  โรงพยาบาลลอง","10","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","10","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","12","1","0","0","1","8.33","7","1","0","0","1","14.29","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","343","78","0","1","79","23.03","174","40","0","1","41","23.56","117","25","0","0","25","21.37","52","13","0","0","13","25.00","0","0","0","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","6","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","24","1","0","0","1","4.17","11","0","0","0","0","0.00","10","1","0","0","1","10.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","25","0","0","0","0","0.00","4","0","0","0","0","0.00","13","0","0","0","0","0.00","8","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","62","6","0","0","6","9.68","25","0","0","0","0","0.00","29","5","0","0","5","17.24","8","1","0","0","1","12.50","0","0","0","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","4","1","0","0","1","25.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","12","3","0","0","3","25.00","3","0","0","0","0","0.00","7","3","0","0","3","42.86","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","4","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","11","0","0","0","0","0.00","3","0","0","0","0","0.00","8","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","60","17","0","3","20","33.33","28","8","0","1","9","32.14","24","9","0","1","10","41.67","8","0","0","1","1","12.50","0","0","0","0","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","4","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","360","134","0","18","152","42.22","140","53","0","6","59","42.14","136","46","0","9","55","40.44","84","35","0","3","38","45.24","0","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","118","27","1","10","37","31.36","54","9","1","6","15","27.78","39","11","0","2","13","33.33","25","7","0","2","9","36.00","0","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","21","0","0","0","0","0.00","12","0","0","0","0","0.00","9","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","9","2","0","1","3","33.33","4","0","0","0","0","0.00","5","2","0","1","3","60.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11187  :  โรงพยาบาลปง","21","1","0","1","2","9.52","11","1","0","0","1","9.09","6","0","0","1","1","16.67","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","6","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
