"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"11081  :  โรงพยาบาลยางตลาด","37","0","0.00","0","0","0.00","24","0","0.00","13","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","12","0","0.00","0","0","0.00","7","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","13","0","0.00","0","0","0.00","12","0","0.00","1","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","10","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","9","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","16","0","0.00","2","0","0.00","0","0","0.00","15","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00","8","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","26","0","0.00","5","0","0.00","3","0","0.00","18","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","9","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","43","0","0.00","4","0","0.00","11","0","0.00","33","0","0.00","11","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00","11","0","0.00","2","0","0.00","1","0","0.00","9","0","0.00","13","0","0.00","0","0","0.00","5","0","0.00","9","0","0.00","8","0","0.00","0","0","0.00","2","0","0.00","8","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","77","1","1.30","8","1","12.50","28","0","0.00","59","0","0.00","16","0","0.00","4","0","0.00","5","0","0.00","10","0","0.00","12","1","8.33","1","1","100.00","3","0","0.00","9","0","0.00","18","0","0.00","0","0","0.00","5","0","0.00","16","0","0.00","31","0","0.00","3","0","0.00","15","0","0.00","24","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","18","0","0.00","3","0","0.00","11","0","0.00","5","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","162","4","2.47","19","3","15.79","139","1","0.72","4","0","0.00","40","2","5.00","7","2","28.57","32","0","0.00","1","0","0.00","42","1","2.38","5","0","0.00","36","1","2.78","1","0","0.00","44","1","2.27","5","1","20.00","38","0","0.00","1","0","0.00","36","0","0.00","2","0","0.00","33","0","0.00","1","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","8","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","5","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","1,911","156","8.16","472","73","15.47","1,380","80","5.80","59","3","5.08","521","36","6.91","136","20","14.71","370","16","4.32","15","0","0.00","507","48","9.47","142","25","17.61","348","21","6.03","17","2","11.76","427","43","10.07","83","14","16.87","331","28","8.46","13","1","7.69","456","29","6.36","111","14","12.61","331","15","4.53","14","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","6","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","13","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11092  :  โรงพยาบาลพังโคน","17","0","0.00","3","0","0.00","1","0","0.00","13","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","158","1","0.63","21","1","4.76","82","0","0.00","57","0","0.00","30","1","3.33","7","1","14.29","17","0","0.00","7","0","0.00","45","0","0.00","5","0","0.00","20","0","0.00","20","0","0.00","55","0","0.00","6","0","0.00","26","0","0.00","24","0","0.00","28","0","0.00","3","0","0.00","19","0","0.00","6","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","62","1","1.61","3","0","0.00","51","0","0.00","8","1","12.50","19","0","0.00","0","0","0.00","18","0","0.00","1","0","0.00","14","0","0.00","1","0","0.00","12","0","0.00","1","0","0.00","11","0","0.00","1","0","0.00","7","0","0.00","3","0","0.00","18","1","5.56","1","0","0.00","14","0","0.00","3","1","33.33"
"11097  :  โรงพยาบาลบ้านม่วง","79","1","1.27","24","1","4.17","38","0","0.00","18","0","0.00","18","0","0.00","6","0","0.00","6","0","0.00","6","0","0.00","21","0","0.00","6","0","0.00","11","0","0.00","5","0","0.00","19","1","5.26","6","1","16.67","10","0","0.00","3","0","0.00","21","0","0.00","6","0","0.00","11","0","0.00","4","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","18","0","0.00","3","0","0.00","7","0","0.00","11","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","9","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","9","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","5","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","12","0","0.00","3","0","0.00","0","0","0.00","10","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","10","0","0.00","3","0","0.00","0","0","0.00","8","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","470","11","2.34","83","7","8.43","376","4","1.06","11","0","0.00","123","4","3.25","26","3","11.54","93","1","1.08","4","0","0.00","108","2","1.85","16","0","0.00","88","2","2.27","4","0","0.00","108","1","0.93","21","1","4.76","86","0","0.00","1","0","0.00","131","4","3.05","20","3","15.00","109","1","0.92","2","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","19","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","8","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,250","72","5.76","310","52","16.77","820","19","2.32","120","1","0.83","349","12","3.44","69","7","10.14","253","5","1.98","27","0","0.00","359","23","6.41","106","18","16.98","214","5","2.34","39","0","0.00","293","19","6.48","73","14","19.18","183","4","2.19","37","1","2.70","249","18","7.23","62","13","20.97","170","5","2.94","17","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","21","0","0.00","1","0","0.00","10","0","0.00","19","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","6","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","6","0","0.00","1","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","20","0","0.00","1","0","0.00","3","0","0.00","16","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11107  :  โรงพยาบาลนาทม","30","0","0.00","1","0","0.00","21","0","0.00","16","0","0.00","6","0","0.00","0","0","0.00","4","0","0.00","4","0","0.00","12","0","0.00","1","0","0.00","9","0","0.00","6","0","0.00","10","0","0.00","0","0","0.00","7","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","29","0","0.00","3","0","0.00","8","0","0.00","24","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","10","0","0.00","2","0","0.00","3","0","0.00","7","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00"
"11109  :  โรงพยาบาลนาแก","26","0","0.00","0","0","0.00","7","0","0.00","19","0","0.00","12","0","0.00","0","0","0.00","4","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","7","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","101","0","0.00","6","0","0.00","79","0","0.00","69","0","0.00","35","0","0.00","2","0","0.00","28","0","0.00","20","0","0.00","29","0","0.00","4","0","0.00","21","0","0.00","22","0","0.00","19","0","0.00","0","0","0.00","16","0","0.00","14","0","0.00","18","0","0.00","0","0","0.00","14","0","0.00","13","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","12","0","0.00","1","0","0.00","0","0","0.00","11","0","0.00","7","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","22","0","0.00","2","0","0.00","1","0","0.00","20","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00","7","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","52","1","1.92","5","1","20.00","32","0","0.00","15","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","10","1","10.00","3","1","33.33","3","0","0.00","4","0","0.00","18","0","0.00","1","0","0.00","12","0","0.00","5","0","0.00","15","0","0.00","0","0","0.00","13","0","0.00","2","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","5","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","823","34","4.13","206","21","10.19","555","13","2.34","72","0","0.00","211","13","6.16","67","9","13.43","138","4","2.90","8","0","0.00","231","8","3.46","62","7","11.29","138","1","0.72","35","0","0.00","173","7","4.05","29","3","10.34","126","4","3.17","21","0","0.00","208","6","2.88","48","2","4.17","153","4","2.61","8","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","11","0","0.00","1","0","0.00","6","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","5","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","10","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","26","1","3.85","0","0","0.00","11","1","9.09","15","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","8","0","0.00","0","0","0.00","5","0","0.00","3","0","0.00","5","1","20.00","0","0","0.00","4","1","25.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","71","0","0.00","0","0","0.00","2","0","0.00","69","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","22","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00","18","0","0.00","0","0","0.00","2","0","0.00","16","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","1,199","95","7.92","503","68","13.52","453","19","4.19","243","8","3.29","333","33","9.91","156","25","16.03","123","5","4.07","54","3","5.56","284","15","5.28","123","12","9.76","93","2","2.15","68","1","1.47","277","19","6.86","90","13","14.44","116","4","3.45","71","2","2.82","305","28","9.18","134","18","13.43","121","8","6.61","50","2","4.00"
"11119  :  โรงพยาบาลจอมทอง","363","10","2.75","44","5","11.36","308","5","1.62","11","0","0.00","98","2","2.04","14","1","7.14","80","1","1.25","4","0","0.00","85","3","3.53","11","2","18.18","72","1","1.39","2","0","0.00","90","0","0.00","7","0","0.00","80","0","0.00","3","0","0.00","90","5","5.56","12","2","16.67","76","3","3.95","2","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","36","1","2.78","5","0","0.00","21","1","4.76","10","0","0.00","10","1","10.00","1","0","0.00","7","1","14.29","2","0","0.00","9","0","0.00","1","0","0.00","3","0","0.00","5","0","0.00","7","0","0.00","1","0","0.00","5","0","0.00","1","0","0.00","10","0","0.00","2","0","0.00","6","0","0.00","2","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","110","3","2.73","17","0","0.00","41","2","4.88","58","1","1.72","34","0","0.00","10","0","0.00","11","0","0.00","14","0","0.00","20","1","5.00","2","0","0.00","4","0","0.00","14","1","7.14","18","1","5.56","2","0","0.00","11","1","9.09","6","0","0.00","38","1","2.63","3","0","0.00","15","1","6.67","24","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","75","7","9.33","29","6","20.69","26","0","0.00","21","1","4.76","19","2","10.53","8","2","25.00","5","0","0.00","7","0","0.00","23","1","4.35","8","1","12.50","8","0","0.00","7","0","0.00","18","3","16.67","4","2","50.00","8","0","0.00","6","1","16.67","15","1","6.67","9","1","11.11","5","0","0.00","1","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","72","3","4.17","15","2","13.33","22","0","0.00","35","1","2.86","14","0","0.00","2","0","0.00","5","0","0.00","7","0","0.00","22","2","9.09","5","1","20.00","10","0","0.00","7","1","14.29","14","1","7.14","5","1","20.00","1","0","0.00","8","0","0.00","22","0","0.00","3","0","0.00","6","0","0.00","13","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","15","0","0.00","2","0","0.00","5","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00"
"11125  :  โรงพยาบาลฝาง","204","6","2.94","45","5","11.11","137","1","0.73","25","0","0.00","53","2","3.77","13","1","7.69","32","1","3.13","10","0","0.00","28","0","0.00","8","0","0.00","17","0","0.00","3","0","0.00","68","0","0.00","11","0","0.00","50","0","0.00","8","0","0.00","55","4","7.27","13","4","30.77","38","0","0.00","4","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","112","2","1.79","25","2","8.00","54","0","0.00","40","0","0.00","30","1","3.33","6","1","16.67","20","0","0.00","11","0","0.00","23","1","4.35","4","1","25.00","8","0","0.00","11","0","0.00","29","0","0.00","6","0","0.00","13","0","0.00","10","0","0.00","30","0","0.00","9","0","0.00","13","0","0.00","8","0","0.00"
"11127  :  โรงพยาบาลพร้าว","44","1","2.27","12","1","8.33","11","0","0.00","21","0","0.00","10","0","0.00","4","0","0.00","0","0","0.00","6","0","0.00","10","0","0.00","2","0","0.00","5","0","0.00","3","0","0.00","12","1","8.33","3","1","33.33","2","0","0.00","7","0","0.00","12","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","188","15","7.98","51","12","23.53","100","3","3.00","61","0","0.00","48","2","4.17","14","2","14.29","27","0","0.00","16","0","0.00","42","3","7.14","14","3","21.43","20","0","0.00","13","0","0.00","43","2","4.65","8","0","0.00","27","2","7.41","10","0","0.00","55","8","14.55","15","7","46.67","26","1","3.85","22","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","48","11","22.92","23","7","30.43","9","2","22.22","16","2","12.50","21","8","38.10","9","5","55.56","4","1","25.00","8","2","25.00","11","2","18.18","9","2","22.22","0","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","12","1","8.33","5","0","0.00","3","1","33.33","4","0","0.00"
"11130  :  โรงพยาบาลสันทราย","167","9","5.39","27","4","14.81","72","4","5.56","68","1","1.47","31","0","0.00","5","0","0.00","16","0","0.00","10","0","0.00","34","2","5.88","8","1","12.50","16","1","6.25","10","0","0.00","51","3","5.88","6","2","33.33","20","0","0.00","25","1","4.00","51","4","7.84","8","1","12.50","20","3","15.00","23","0","0.00"
"11131  :  โรงพยาบาลหางดง","100","11","11.00","16","4","25.00","30","1","3.33","74","8","10.81","25","3","12.00","2","0","0.00","7","0","0.00","17","3","17.65","31","4","12.90","9","2","22.22","11","1","9.09","22","2","9.09","24","0","0.00","2","0","0.00","7","0","0.00","20","0","0.00","20","4","20.00","3","2","66.67","5","0","0.00","15","3","20.00"
"11132  :  โรงพยาบาลฮอด","74","2","2.70","8","2","25.00","40","0","0.00","27","0","0.00","17","0","0.00","2","0","0.00","9","0","0.00","6","0","0.00","25","2","8.00","3","2","66.67","16","0","0.00","7","0","0.00","17","0","0.00","2","0","0.00","10","0","0.00","5","0","0.00","15","0","0.00","1","0","0.00","5","0","0.00","9","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","45","1","2.22","4","1","25.00","32","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00","12","1","8.33","3","1","33.33","7","0","0.00","2","0","0.00","13","0","0.00","0","0","0.00","10","0","0.00","3","0","0.00","11","0","0.00","1","0","0.00","9","0","0.00","1","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","26","2","7.69","4","1","25.00","6","0","0.00","21","2","9.52","6","2","33.33","1","1","100.00","2","0","0.00","6","2","33.33","6","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00"
