"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11157  :  โรงพยาบาลเมืองปาน","186","56","186","186","100.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","258","78","122","122","47.29"
"11158  :  โรงพยาบาลตรอน","415","125","378","378","91.08"
"11159  :  โรงพยาบาลท่าปลา","419","126","413","413","98.57"
"11160  :  โรงพยาบาลน้ำปาด","49","15","49","49","100.00"
"11161  :  โรงพยาบาลฟากท่า","233","70","231","231","99.14"
"11162  :  โรงพยาบาลบ้านโคก","207","63","207","207","100.00"
"11163  :  โรงพยาบาลพิชัย","243","73","162","162","66.67"
"11164  :  โรงพยาบาลลับแล","216","65","80","80","37.04"
"11165  :  โรงพยาบาลทองแสนขัน","141","43","141","141","100.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","4","2","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","78","24","67","67","85.90"
"11167  :  โรงพยาบาลลอง","311","94","300","300","96.46"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","424","128","194","194","45.75"
"11171  :  โรงพยาบาลวังชิ้น","55","17","55","55","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","71","22","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3","1","3","3","100.00"
"10716  :  โรงพยาบาลน่าน","5","2","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","30","9","30","30","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","75","23","74","74","98.67"
"11175  :  โรงพยาบาลนาน้อย","111","34","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","188","57","188","188","100.00"
"11177  :  โรงพยาบาลเวียงสา","69","21","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","50","15","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","383","115","7","7","1.83"
"11180  :  โรงพยาบาลนาหมื่น","97","30","73","73","75.26"
"11181  :  โรงพยาบาลสันติสุข","161","49","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","69","21","10","10","14.49"
"11183  :  โรงพยาบาลสองแคว","84","26","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","245","74","245","245","100.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","23","7","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","38","12","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","1","1","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","308","93","293","293","95.13"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","13","4","13","13","100.00"
"11187  :  โรงพยาบาลปง","6","2","6","6","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","1","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","312","94","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","215","65","0","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","103","31","103","103","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","4","2","4","4","100.00"
"11194  :  โรงพยาบาลแม่สาย","7","3","1","1","14.29"
"11195  :  โรงพยาบาลแม่สรวย","81","25","76","76","93.83"
"11196  :  โรงพยาบาลเวียงป่าเป้า","296","89","67","67","22.64"
"11197  :  โรงพยาบาลพญาเม็งราย","36","11","3","3","8.33"
"11198  :  โรงพยาบาลเวียงแก่น","222","67","41","41","18.47"
"11199  :  โรงพยาบาลขุนตาล","109","33","72","72","66.06"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","21","7","0","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","96","29","96","96","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","81","25","79","79","97.53"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","315","95","49","49","15.56"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","210","63","158","158","75.24"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","44","14","44","44","100.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","144","44","134","134","93.06"
"11203  :  โรงพยาบาลขุนยวม","122","37","78","78","63.93"
"11204  :  โรงพยาบาลปาย","75","23","4","4","5.33"
"11205  :  โรงพยาบาลแม่สะเรียง","358","108","356","356","99.44"
"11206  :  โรงพยาบาลแม่ลาน้อย","141","43","79","79","56.03"
"11207  :  โรงพยาบาลสบเมย","106","32","106","106","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","28","9","28","28","100.00"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","109","33","109","109","100.00"
"11210  :  โรงพยาบาลชุมแสง","170","51","160","160","94.12"
"11211  :  โรงพยาบาลหนองบัว","990","297","985","985","99.49"
"11212  :  โรงพยาบาลบรรพตพิสัย","1","1","0","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","3","1","3","3","100.00"
"11214  :  โรงพยาบาลตาคลี","241","73","235","235","97.51"
"11215  :  โรงพยาบาลท่าตะโก","63","19","0","0","0.00"
"11216  :  โรงพยาบาลไพศาลี","256","77","254","254","99.22"
"11217  :  โรงพยาบาลพยุหะคีรี","91","28","43","43","47.25"
"11218  :  โรงพยาบาลลาดยาว","546","164","0","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","34","11","34","34","100.00"
"11220  :  โรงพยาบาลแม่วงก์","26","8","26","26","100.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","4","2","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","39","12","2","2","5.13"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","5","2","5","5","100.00"
"10720  :  โรงพยาบาลอุทัยธานี","1","1","1","1","100.00"
"11221  :  โรงพยาบาลทัพทัน","5","2","5","5","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","0","0","0","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","11","4","11","11","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","18","6","18","18","100.00"
"11225  :  โรงพยาบาลบ้านไร่","146","44","146","146","100.00"
"11226  :  โรงพยาบาลลานสัก","15","5","15","15","100.00"
"11227  :  โรงพยาบาลห้วยคต","32","10","32","32","100.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","216","65","203","203","93.98"
"11229  :  โรงพยาบาลไทรงาม","26","8","26","26","100.00"
"11230  :  โรงพยาบาลคลองลาน","322","97","319","319","99.07"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","43","13","33","33","76.74"
"11232  :  โรงพยาบาลคลองขลุง","30","9","25","25","83.33"
"11233  :  โรงพยาบาลพรานกระต่าย","29","9","25","25","86.21"
"11234  :  โรงพยาบาลลานกระบือ","29","9","2","2","6.90"
"11235  :  โรงพยาบาลทรายทองวัฒนา","14","5","14","14","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","0","0","0","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","10","3","10","10","100.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","114","35","97","97","85.09"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","593","178","16","16","2.70"
"10723  :  โรงพยาบาลแม่สอด","338","102","1","1","0.30"
"11238  :  โรงพยาบาลบ้านตาก","279","84","59","59","21.15"
"11239  :  โรงพยาบาลสามเงา","203","61","175","175","86.21"
"11240  :  โรงพยาบาลแม่ระมาด","193","58","141","141","73.06"
"11241  :  โรงพยาบาลท่าสองยาง","298","90","286","286","95.97"
"11242  :  โรงพยาบาลพบพระ","91","28","80","80","87.91"
"11243  :  โรงพยาบาลอุ้มผาง","182","55","177","177","97.25"
"27443  :  โรงพยาบาลวังเจ้า","63","19","47","47","74.60"
"10724  :  โรงพยาบาลสุโขทัย","40","12","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","88","27","86","86","97.73"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","39","12","39","39","100.00"
"11245  :  โรงพยาบาลคีรีมาศ","65","20","41","41","63.08"
"11246  :  โรงพยาบาลกงไกรลาศ","386","116","68","68","17.62"
"11247  :  โรงพยาบาลศรีสัชนาลัย","119","36","119","119","100.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","62","19","60","60","96.77"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","557","168","4","4","0.72"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","300","90","172","172","57.33"
"11252  :  โรงพยาบาลบางระกำ","301","91","264","264","87.71"
"11253  :  โรงพยาบาลบางกระทุ่ม","239","72","226","226","94.56"
"11254  :  โรงพยาบาลพรหมพิราม","99","30","99","99","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","126","38","126","126","100.00"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","13","4","13","13","100.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","151","46","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","38","12","37","37","97.37"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","33","10","33","33","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","394","119","2","2","0.51"
"11261  :  โรงพยาบาลโพทะเล","255","77","158","158","61.96"
"11262  :  โรงพยาบาลสามง่าม","72","22","70","70","97.22"
"11263  :  โรงพยาบาลทับคล้อ","87","27","68","68","78.16"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","63","19","49","49","77.78"
"11631  :  โรงพยาบาลวชิรบารมี","63","19","50","50","79.37"
"27978  :  โรงพยาบาลสากเหล็ก","94","29","94","94","100.00"
"27979  :  โรงพยาบาลบึงนาราง","22","7","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","1","1","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","52","16","0","0","0.00"
"11264  :  โรงพยาบาลชนแดน","196","59","182","182","92.86"
"11265  :  โรงพยาบาลหล่มสัก","478","144","207","207","43.31"
"11266  :  โรงพยาบาลวิเชียรบุรี","256","77","2","2","0.78"
"11267  :  โรงพยาบาลศรีเทพ","15","5","15","15","100.00"
"11268  :  โรงพยาบาลหนองไผ่","29","9","0","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","397","120","81","81","20.40"
"11270  :  โรงพยาบาลน้ำหนาว","268","81","250","250","93.28"
"11271  :  โรงพยาบาลวังโป่ง","59","18","59","59","100.00"
"11272  :  โรงพยาบาลเขาค้อ","223","67","0","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","290","87","2","2","0.69"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","2","1","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","15","5","15","15","100.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","16","5","14","14","87.50"
"11274  :  โรงพยาบาลบางแพ","738","222","707","707","95.80"
"11275  :  โรงพยาบาลเจ็ดเสมียน","35","11","35","35","100.00"
"11276  :  โรงพยาบาลปากท่อ","79","24","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","199","60","169","169","84.92"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","107","33","107","107","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","2","1","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","44","14","44","44","100.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","57","18","57","57","100.00"
"10732  :  โรงพยาบาลมะการักษ์","6","2","6","6","100.00"
"11278  :  โรงพยาบาลไทรโยค","1","1","1","1","100.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","16","5","16","16","100.00"
"11280  :  โรงพยาบาลบ่อพลอย","8","3","8","8","100.00"
"11281  :  โรงพยาบาลท่ากระดาน","7","3","1","1","14.29"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","416","125","415","415","99.76"
"11283  :  โรงพยาบาลทองผาภูมิ","63","19","60","60","95.24"
"11284  :  โรงพยาบาลสังขละบุรี","77","24","77","77","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","61","19","61","61","100.00"
"11286  :  โรงพยาบาลเลาขวัญ","141","43","4","4","2.84"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","128","39","127","127","99.22"
"11288  :  โรงพยาบาลสถานพระบารมี","0","0","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","149","45","112","112","75.17"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","15","5","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","21","7","21","21","100.00"
"41701  :  โรงพยาบาลหนองปรือ","36","11","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","49","15","36","36","73.47"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","3","1","2","2","66.67"
"11289  :  โรงพยาบาลเดิมบางนางบวช","282","85","86","86","30.50"
"11290  :  โรงพยาบาลด่านช้าง","7","3","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","285","86","285","285","100.00"
"11292  :  โรงพยาบาลศรีประจันต์","246","74","202","202","82.11"
"11293  :  โรงพยาบาลดอนเจดีย์","397","120","0","0","0.00"
"11294  :  โรงพยาบาลสามชุก","3","1","3","3","100.00"
"11295  :  โรงพยาบาลอู่ทอง","25","8","20","20","80.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","3","1","3","3","100.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","18","6","6","6","33.33"
"11298  :  โรงพยาบาลนครชัยศรี","15","5","0","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","127","39","125","125","98.43"
"11300  :  โรงพยาบาลดอนตูม","28","9","28","28","100.00"
"11301  :  โรงพยาบาลบางเลน","12","4","12","12","100.00"
"11302  :  โรงพยาบาลสามพราน","2","1","0","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","0","0","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","25","8","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","40","12","9","9","22.50"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","458","138","423","423","92.36"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","18","6","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","98","30","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","8","3","0","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","0","0","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","34","11","34","34","100.00"
"11310  :  โรงพยาบาลชะอำ","294","89","85","85","28.91"
"11311  :  โรงพยาบาลท่ายาง","6","2","5","5","83.33"
"11312  :  โรงพยาบาลบ้านลาด","10","3","10","10","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","1","1","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","16","5","9","9","56.25"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","116","35","116","116","100.00"
"11316  :  โรงพยาบาลทับสะแก","4","2","0","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","37","12","36","36","97.30"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","85","26","85","85","100.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","40","12","6","6","15.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","249","75","32","32","12.85"
"11324  :  โรงพยาบาลลานสะกา","6","2","3","3","50.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","34","11","31","31","91.18"
"11326  :  โรงพยาบาลพิปูน","45","14","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","117","36","113","113","96.58"
"11328  :  โรงพยาบาลชะอวด","191","58","186","186","97.38"
"11329  :  โรงพยาบาลท่าศาลา","470","141","223","223","47.45"
"11330  :  โรงพยาบาลทุ่งสง","11","4","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","6","2","4","4","66.67"
"11332  :  โรงพยาบาลทุ่งใหญ่","39","12","1","1","2.56"
"11333  :  โรงพยาบาลปากพนัง","43","13","41","41","95.35"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","115","35","43","43","37.39"
"11336  :  โรงพยาบาลขนอม","625","188","604","604","96.64"
"11337  :  โรงพยาบาลหัวไทร","71","22","71","71","100.00"
"11338  :  โรงพยาบาลบางขัน","2","1","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","30","9","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","60","18","1","1","1.67"
"11660  :  โรงพยาบาลจุฬาภรณ์","204","62","204","204","100.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","146","44","70","70","47.95"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","35","11","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","13","4","1","1","7.69"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","7","3","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","127","39","112","112","88.19"
"40742  :  โรงพยาบาลนบพิตำ","5","2","5","5","100.00"
"40743  :  โรงพยาบาลพระพรหม","34","11","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","2","1","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","335","101","334","334","99.70"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","31","10","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","337","102","214","214","63.50"
"11350  :  โรงพยาบาลบางไทร","68","21","68","68","100.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","35","11","35","35","100.00"
"11353  :  โรงพยาบาลทับปุด","127","39","119","119","93.70"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","33","10","2","2","6.06"
"10741  :  โรงพยาบาลวชิระภูเก็ต","47","15","40","40","85.11"
"11355  :  โรงพยาบาลป่าตอง","30","9","29","29","96.67"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","17","6","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","6","2","5","5","83.33"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","3","1","3","3","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","18","6","17","17","94.44"
"11359  :  โรงพยาบาลเกาะพงัน","2","1","2","2","100.00"
"11360  :  โรงพยาบาลไชยา","52","16","43","43","82.69"
"11361  :  โรงพยาบาลท่าชนะ","55","17","0","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","168","51","0","0","0.00"
"11364  :  โรงพยาบาลพนม","1","1","0","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","50","15","0","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","113","34","112","112","99.12"
"11368  :  โรงพยาบาลเคียนซา","7","3","7","7","100.00"
"11369  :  โรงพยาบาลพระแสง","78","24","0","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","118","36","90","90","76.27"
"11371  :  โรงพยาบาลชัยบุรี","25","8","20","20","80.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","40","12","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","97","30","65","65","67.01"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","67","21","63","63","94.03"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","21","7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","45","14","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","21","7","11","11","52.38"
"11372  :  โรงพยาบาลกะเปอร์","34","11","29","29","85.29"
"11373  :  โรงพยาบาลกระบุรี","233","70","231","231","99.14"
"11374  :  โรงพยาบาลสุขสำราญ","96","29","91","91","94.79"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","50","15","36","36","72.00"
"11376  :  โรงพยาบาลท่าแซะ","4","2","1","1","25.00"
"11377  :  โรงพยาบาลปะทิว","25","8","23","23","92.00"
"11378  :  โรงพยาบาลมาบอำมฤต","239","72","210","210","87.87"
"11379  :  โรงพยาบาลหลังสวน","32","10","29","29","90.63"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","120","36","120","120","100.00"
"11381  :  โรงพยาบาลละแม","21","7","20","20","95.24"
"11382  :  โรงพยาบาลพะโต๊ะ","178","54","168","168","94.38"
"11383  :  โรงพยาบาลสวี","7","3","7","7","100.00"
"11385  :  โรงพยาบาลทุ่งตะโก","16","5","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","1","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","0.00"
