"โรงพยาบาล","B","A","อัตราต่อพัน"
"11219  :  โรงพยาบาลตากฟ้า","21","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","34","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","2","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,706","7","4.10"
"11221  :  โรงพยาบาลทัพทัน","26","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","32","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","107","1","9.35"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","140","0","0.00"
"11226  :  โรงพยาบาลลานสัก","139","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","16","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2,322","5","2.15"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","34","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","46","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","141","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","516","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","240","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","153","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","36","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","50","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","44","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","57","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","4","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,712","8","4.67"
"10723  :  โรงพยาบาลแม่สอด","2,975","34","11.43"
"11238  :  โรงพยาบาลบ้านตาก","90","0","0.00"
"11239  :  โรงพยาบาลสามเงา","48","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","814","3","3.69"
"11241  :  โรงพยาบาลท่าสองยาง","896","1","1.12"
"11242  :  โรงพยาบาลพบพระ","854","3","3.51"
"11243  :  โรงพยาบาลอุ้มผาง","981","4","4.08"
"27443  :  โรงพยาบาลวังเจ้า","1","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,348","5","3.71"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,098","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","46","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","32","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","81","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","69","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","257","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","3","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","28","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","3,563","34","9.54"
"11251  :  โรงพยาบาลชาติตระการ","161","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","153","1","6.54"
"11253  :  โรงพยาบาลบางกระทุ่ม","41","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","66","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","99","1","10.10"
"11256  :  โรงพยาบาลวังทอง","167","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","94","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","489","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,052","12","11.41"
"11258  :  โรงพยาบาลวังทรายพูน","22","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","42","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","397","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","88","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","25","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","14","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","638","2","3.13"
"11631  :  โรงพยาบาลวชิรบารมี","41","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","1","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,685","4","2.37"
"11264  :  โรงพยาบาลชนแดน","178","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","1,009","3","2.97"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,182","2","1.69"
"11267  :  โรงพยาบาลศรีเทพ","172","1","5.81"
"11268  :  โรงพยาบาลหนองไผ่","322","1","3.11"
"11269  :  โรงพยาบาลบึงสามพัน","100","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","37","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","85","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","369","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","194","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","2,605","13","4.99"
"10728  :  โรงพยาบาลดำเนินสะดวก","825","6","7.27"
"10729  :  โรงพยาบาลบ้านโป่ง","1,213","6","4.95"
"10730  :  โรงพยาบาลโพธาราม","990","2","2.02"
"11273  :  โรงพยาบาลสวนผึ้ง","354","0","0.00"
"11274  :  โรงพยาบาลบางแพ","50","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","21","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","137","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","15","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","378","1","2.65"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,564","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","33","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,508","33","13.16"
"10732  :  โรงพยาบาลมะการักษ์","836","7","8.37"
"11278  :  โรงพยาบาลไทรโยค","176","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","89","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","217","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","59","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,409","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","931","1","1.07"
"11284  :  โรงพยาบาลสังขละบุรี","439","3","6.83"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","166","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","154","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","90","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","92","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","20","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","27","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,862","14","4.89"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,556","8","5.14"
"11289  :  โรงพยาบาลเดิมบางนางบวช","126","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","597","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","66","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","91","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","149","0","0.00"
"11294  :  โรงพยาบาลสามชุก","222","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","803","1","1.25"
"11296  :  โรงพยาบาลหนองหญ้าไซ","48","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","3,145","13","4.13"
"11297  :  โรงพยาบาลกำแพงแสน","560","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","105","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","146","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","103","0","0.00"
"11301  :  โรงพยาบาลบางเลน","205","0","0.00"
"11302  :  โรงพยาบาลสามพราน","957","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","97","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","6,425","47","7.32"
"11304  :  โรงพยาบาลกระทุ่มแบน","3,260","18","5.52"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,069","3","2.81"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","14","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,569","2","0.78"
"11308  :  โรงพยาบาลเขาย้อย","144","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","49","1","20.41"
"11310  :  โรงพยาบาลชะอำ","505","1","1.98"
"11311  :  โรงพยาบาลท่ายาง","293","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","59","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","63","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","118","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,410","4","2.84"
"11315  :  โรงพยาบาลกุยบุรี","137","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","197","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","691","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","172","1","5.81"
"11319  :  โรงพยาบาลปราณบุรี","318","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,562","6","2.34"
"11321  :  โรงพยาบาลสามร้อยยอด","252","2","7.94"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,705","18","10.56"
"11322  :  โรงพยาบาลพรหมคีรี","46","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","84","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","236","0","0.00"
"11326  :  โรงพยาบาลพิปูน","21","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","91","0","0.00"
"11328  :  โรงพยาบาลชะอวด","232","1","4.31"
"11329  :  โรงพยาบาลท่าศาลา","1,381","3","2.17"
"11330  :  โรงพยาบาลทุ่งสง","2,234","22","9.85"
"11331  :  โรงพยาบาลนาบอน","20","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","107","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","352","1","2.84"
"11334  :  โรงพยาบาลร่อนพิบูลย์","130","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,066","2","1.88"
"11336  :  โรงพยาบาลขนอม","47","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","219","0","0.00"
"11338  :  โรงพยาบาลบางขัน","97","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","7","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","46","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","17","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","26","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","4,275","16","3.74"
"11340  :  โรงพยาบาลเขาพนม","167","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","41","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","359","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","251","1","3.98"
"11344  :  โรงพยาบาลปลายพระยา","111","0","0.00"
"11345  :  โรงพยาบาลลำทับ","85","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","236","1","4.24"
"77753  :  โรงพยาบาลเกาะพีพี","5","0","0.00"
"10739  :  โรงพยาบาลพังงา","731","10","13.68"
"10740  :  โรงพยาบาลตะกั่วป่า","752","4","5.32"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","24","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","4","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","14","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","44","0","0.00"
"11353  :  โรงพยาบาลทับปุด","1","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","25","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,576","38","14.75"
"11355  :  โรงพยาบาลป่าตอง","164","0","0.00"
"11356  :  โรงพยาบาลถลาง","290","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","3,801","41","10.79"
"10742  :  โรงพยาบาลเกาะสมุย","1,804","4","2.22"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","935","1","1.07"
"11358  :  โรงพยาบาลดอนสัก","124","1","8.06"
"11359  :  โรงพยาบาลเกาะพงัน","92","0","0.00"
"11360  :  โรงพยาบาลไชยา","229","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","44","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","76","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","68","0","0.00"
"11364  :  โรงพยาบาลพนม","160","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","168","1","5.95"
"11366  :  โรงพยาบาลบ้านนาสาร","270","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","52","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","145","0","0.00"
"11369  :  โรงพยาบาลพระแสง","338","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","196","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","94","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","499","3","6.01"
"11654  :  โรงพยาบาลวิภาวดี","67","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","130","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","1,104","19","17.21"
"11323  :  โรงพยาบาลละอุ่น","50","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","80","1","12.50"
"11373  :  โรงพยาบาลกระบุรี","137","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","59","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","3,199","15","4.69"
"11375  :  โรงพยาบาลปากน้ำชุมพร","92","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","94","0","0.00"
"11377  :  โรงพยาบาลปะทิว","48","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","127","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,285","1","0.78"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","3","0","0.00"
"11381  :  โรงพยาบาลละแม","42","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","29","0","0.00"
"11383  :  โรงพยาบาลสวี","70","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","14","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","3,827","30","7.84"
"10745  :  โรงพยาบาลสงขลา","3,096","16","5.17"
"11386  :  โรงพยาบาลสทิงพระ","101","1","9.90"
"11387  :  โรงพยาบาลจะนะ","262","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,151","1","0.87"
"11390  :  โรงพยาบาลเทพา","511","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","637","1","1.57"
"11392  :  โรงพยาบาลระโนด","126","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","16","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","263","0","0.00"
"11395  :  โรงพยาบาลสะเดา","507","1","1.97"
"11396  :  โรงพยาบาลนาหม่อม","3","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","65","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","217","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","50","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","61","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","67","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,876","18","6.26"
"11402  :  โรงพยาบาลควนโดน","56","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","120","1","8.33"
"11404  :  โรงพยาบาลท่าแพ","58","0","0.00"
"11405  :  โรงพยาบาลละงู","188","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","127","0","0.00"
"28786  :  โรงพยาบาลมะนัง","62","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,350","26","7.76"
"11407  :  โรงพยาบาลกันตัง","130","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","350","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","245","0","0.00"
"11410  :  โรงพยาบาลสิเกา","139","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","338","2","5.92"
"11412  :  โรงพยาบาลวังวิเศษ","71","0","0.00"
"11413  :  โรงพยาบาลนาโยง","151","1","6.62"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","119","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","2,868","21","7.32"
"11414  :  โรงพยาบาลกงหรา","62","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","63","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","86","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","330","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","111","1","9.01"
"11419  :  โรงพยาบาลศรีบรรพต","48","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","97","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","58","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","124","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","1","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3,481","6","1.72"
"11423  :  โรงพยาบาลโคกโพธิ์","475","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","259","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","285","0","0.00"
"11426  :  โรงพยาบาลมายอ","366","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","282","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","127","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","696","0","0.00"
"11430  :  โรงพยาบาลยะรัง","619","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","155","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,094","2","1.83"
"11464  :  โรงพยาบาลกะพ้อ","158","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","5,816","8","1.38"
"10749  :  โรงพยาบาลเบตง","460","2","4.35"
"11432  :  โรงพยาบาลบันนังสตา","393","1","2.54"
"11433  :  โรงพยาบาลธารโต","151","1","6.62"
"11434  :  โรงพยาบาลรามัน","714","2","2.80"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","540","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","168","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","295","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","173","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","4,427","60","13.55"
"10751  :  โรงพยาบาลสุไหงโก-ลก","1,833","9","4.91"
"11435  :  โรงพยาบาลตากใบ","547","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","454","2","4.41"
"11437  :  โรงพยาบาลระแงะ","783","1","1.28"
"11438  :  โรงพยาบาลรือเสาะ","734","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","405","0","0.00"
"11440  :  โรงพยาบาลแว้ง","302","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","228","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","203","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","239","1","4.18"
"15010  :  โรงพยาบาลเจาะไอร้อง","264","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","315","0","0.00"
