"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11051  :  โรงพยาบาลแกดำ","24","0","0","1","1","4.17","6","0","0","1","1","16.67","2","0","0","0","0","0.00","5","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","78","7","0","10","17","21.79","20","0","0","3","3","15.00","13","1","0","1","2","15.38","20","1","0","2","3","15.00","25","5","0","4","9","36.00"
"11053  :  โรงพยาบาลกันทรวิชัย","50","0","0","3","3","6.00","8","0","0","1","1","12.50","15","0","0","1","1","6.67","4","0","0","0","0","0.00","23","0","0","1","1","4.35"
"11054  :  โรงพยาบาลเชียงยืน","61","3","1","4","7","11.48","15","2","1","2","4","26.67","15","1","0","1","2","13.33","13","0","0","1","1","7.69","18","0","0","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","91","2","0","2","4","4.40","26","1","0","1","2","7.69","13","0","0","1","1","7.69","29","0","0","0","0","0.00","23","1","0","0","1","4.35"
"11056  :  โรงพยาบาลนาเชือก","43","0","1","1","1","2.33","11","0","0","1","1","9.09","2","0","0","0","0","0.00","14","0","1","0","0","0.00","16","0","0","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","53","1","0","5","6","11.32","22","1","0","3","4","18.18","10","0","0","0","0","0.00","10","0","0","0","0","0.00","11","0","0","2","2","18.18"
"11058  :  โรงพยาบาลวาปีปทุม","116","3","0","4","7","6.03","36","0","0","2","2","5.56","31","1","0","2","3","9.68","27","0","0","0","0","0.00","22","2","0","0","2","9.09"
"11059  :  โรงพยาบาลนาดูน","26","0","0","1","1","3.85","10","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","1","1","12.50"
"11060  :  โรงพยาบาลยางสีสุราช","3","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","8","2","0","0","2","25.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","83","1","1","1","2","2.41","23","1","0","0","1","4.35","15","0","0","0","0","0.00","18","0","1","1","1","5.56","27","0","0","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","34","0","0","1","1","2.94","3","0","0","0","0","0.00","4","0","0","0","0","0.00","13","0","0","1","1","7.69","14","0","0","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","38","0","0","1","1","2.63","11","0","0","0","0","0.00","11","0","0","1","1","9.09","9","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","28","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","12","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","56","5","0","2","7","12.50","14","1","0","1","2","14.29","12","2","0","0","2","16.67","25","2","0","1","3","12.00","5","0","0","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","210","4","1","8","12","5.71","41","1","0","2","3","7.32","37","0","0","0","0","0.00","62","0","0","2","2","3.23","70","3","1","4","7","10.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","15","0","0","1","1","6.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","15","0","0","1","1","6.67"
"11068  :  โรงพยาบาลหนองพอก","16","1","0","1","2","12.50","1","1","0","0","1","100.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","1","1","12.50"
"11069  :  โรงพยาบาลเสลภูมิ","32","1","0","2","3","9.38","12","1","0","1","2","16.67","6","0","0","0","0","0.00","6","0","0","1","1","16.67","8","0","0","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","101","3","1","1","4","3.96","24","0","0","0","0","0.00","26","0","1","0","0","0.00","23","1","0","0","1","4.35","28","2","0","1","3","10.71"
"11071  :  โรงพยาบาลเมืองสรวง","24","0","0","1","1","4.17","7","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","7","0","0","1","1","14.29"
"11072  :  โรงพยาบาลโพนทราย","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","19","1","0","0","1","5.26","0","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","10","1","0","0","1","10.00"
"11074  :  โรงพยาบาลเมยวดี","11","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","19","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","19","0","0","0","0","0.00","8","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","11","0","0","0","0","0.00","5","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","791","249","2","139","388","49.05","186","60","0","34","94","50.54","191","57","2","39","96","50.26","179","58","0","32","90","50.28","235","74","0","34","108","45.96"
"11077  :  โรงพยาบาลนามน","17","1","0","0","1","5.88","4","1","0","0","1","25.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","115","7","1","2","9","7.83","30","2","0","0","2","6.67","12","0","0","0","0","0.00","36","2","0","1","3","8.33","37","3","1","1","4","10.81"
"11079  :  โรงพยาบาลร่องคำ","23","0","0","1","1","4.35","5","0","0","0","0","0.00","4","0","0","0","0","0.00","11","0","0","1","1","9.09","3","0","0","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","72","0","0","0","0","0.00","13","0","0","0","0","0.00","16","0","0","0","0","0.00","26","0","0","0","0","0.00","17","0","0","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","162","3","2","2","5","3.09","33","1","1","0","1","3.03","48","1","0","1","2","4.17","42","1","1","1","2","4.76","39","0","0","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","63","1","0","3","4","6.35","10","0","0","1","1","10.00","10","0","0","0","0","0.00","16","1","0","0","1","6.25","27","0","0","2","2","7.41"
"11083  :  โรงพยาบาลสหัสขันธ์","25","0","0","0","0","0.00","2","0","0","0","0","0.00","12","0","0","0","0","0.00","3","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","89","2","0","2","4","4.49","36","0","0","1","1","2.78","17","1","0","1","2","11.76","19","1","0","0","1","5.26","17","0","0","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","25","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","69","0","0","1","1","1.45","18","0","0","0","0","0.00","10","0","0","0","0","0.00","13","0","0","0","0","0.00","28","0","0","1","1","3.57"
"11087  :  โรงพยาบาลสมเด็จ","55","1","0","3","4","7.27","12","0","0","1","1","8.33","14","1","0","1","2","14.29","16","0","0","1","1","6.25","13","0","0","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","29","0","0","0","0","0.00","7","0","0","0","0","0.00","7","0","0","0","0","0.00","5","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","139","5","2","6","11","7.91","35","1","2","2","3","8.57","31","0","0","1","1","3.23","28","2","0","1","3","10.71","45","2","0","2","4","8.89"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","13","1","0","0","1","7.69","8","1","0","0","1","12.50","2","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","615","200","1","114","314","51.06","178","61","0","31","92","51.69","101","30","0","16","46","45.54","140","46","0","28","74","52.86","196","63","1","39","102","52.04"
"11089  :  โรงพยาบาลกุสุมาลย์","19","3","2","1","4","21.05","9","0","1","1","1","11.11","2","2","0","0","2","100.00","6","1","1","0","1","16.67","2","0","0","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","66","0","0","5","5","7.58","15","0","0","0","0","0.00","13","0","0","2","2","15.38","21","0","0","3","3","14.29","17","0","0","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","45","3","1","5","8","17.78","11","1","0","1","2","18.18","9","0","0","3","3","33.33","11","2","0","1","3","27.27","14","0","1","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","65","1","0","4","5","7.69","10","1","0","1","2","20.00","12","0","0","1","1","8.33","26","0","0","1","1","3.85","17","0","0","1","1","5.88"
"11093  :  โรงพยาบาลวาริชภูมิ","34","1","0","2","3","8.82","13","0","0","2","2","15.38","3","0","0","0","0","0.00","10","1","0","0","1","10.00","8","0","0","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","13","1","0","0","1","7.69","5","0","0","0","0","0.00","4","1","0","0","1","25.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","105","1","0","6","7","6.67","30","0","0","0","0","0.00","19","0","0","2","2","10.53","33","0","0","2","2","6.06","23","1","0","2","3","13.04"
"11096  :  โรงพยาบาลคำตากล้า","37","2","0","0","2","5.41","5","0","0","0","0","0.00","9","1","0","0","1","11.11","8","0","0","0","0","0.00","15","1","0","0","1","6.67"
"11097  :  โรงพยาบาลบ้านม่วง","42","1","0","3","4","9.52","15","0","0","1","1","6.67","8","0","0","0","0","0.00","10","0","0","1","1","10.00","9","1","0","1","2","22.22"
"11098  :  โรงพยาบาลอากาศอำนวย","106","1","2","10","11","10.38","28","0","2","4","4","14.29","31","0","0","3","3","9.68","29","0","0","1","1","3.45","18","1","0","2","3","16.67"
"11099  :  โรงพยาบาลส่องดาว","22","0","0","6","6","27.27","4","0","0","0","0","0.00","9","0","0","3","3","33.33","7","0","0","2","2","28.57","2","0","0","1","1","50.00"
"11100  :  โรงพยาบาลเต่างอย","29","0","0","1","1","3.45","4","0","0","0","0","0.00","12","0","0","0","0","0.00","9","0","0","0","0","0.00","4","0","0","1","1","25.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","49","0","0","1","1","2.04","16","0","0","1","1","6.25","10","0","0","0","0","0.00","14","0","0","0","0","0.00","9","0","0","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","18","0","0","2","2","11.11","2","0","0","0","0","0.00","7","0","0","0","0","0.00","6","0","0","1","1","16.67","3","0","0","1","1","33.33"
"11103  :  โรงพยาบาลโพนนาแก้ว","10","0","0","1","1","10.00","8","0","0","1","1","12.50","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","370","31","1","32","63","17.03","55","4","0","4","8","14.55","72","8","0","5","13","18.06","82","2","0","10","12","14.63","161","17","1","13","30","18.63"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1","1","0","0","1","100.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","25","2","1","0","2","8.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","7","1","1","0","1","14.29","12","1","0","0","1","8.33"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","382","130","2","53","183","47.91","122","42","0","19","61","50.00","96","38","0","12","50","52.08","124","37","1","17","54","43.55","40","13","1","5","18","45.00"
"11104  :  โรงพยาบาลปลาปาก","20","0","0","1","1","5.00","7","0","0","1","1","14.29","6","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","11","1","0","1","2","18.18","5","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","1","1","33.33","1","0","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","23","1","0","0","1","4.35","4","0","0","0","0","0.00","6","0","0","0","0","0.00","11","1","0","0","1","9.09","2","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","12","1","0","1","2","16.67","2","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","1","1","20.00","3","1","0","0","1","33.33"
"11108  :  โรงพยาบาลเรณูนคร","52","0","0","1","1","1.92","14","0","0","0","0","0.00","18","0","0","1","1","5.56","9","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","50","2","0","4","6","12.00","10","1","0","1","2","20.00","11","1","0","1","2","18.18","19","0","0","2","2","10.53","10","0","0","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","61","4","0","1","5","8.20","13","1","0","0","1","7.69","10","1","0","1","2","20.00","13","0","0","0","0","0.00","25","2","0","0","2","8.00"
"11111  :  โรงพยาบาลนาหว้า","25","1","0","2","3","12.00","6","0","0","0","0","0.00","7","0","0","1","1","14.29","8","1","0","1","2","25.00","4","0","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","14","0","1","0","0","0.00","3","0","0","0","0","0.00","4","0","1","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","59","7","0","5","12","20.34","12","1","0","1","2","16.67","6","1","0","1","2","33.33","17","3","0","2","5","29.41","24","2","0","1","3","12.50"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","7","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","552","99","0","91","190","34.42","127","25","0","23","48","37.80","105","17","0","17","34","32.38","145","24","0","30","54","37.24","175","33","0","21","54","30.86"
"11113  :  โรงพยาบาลนิคมคำสร้อย","44","1","0","1","2","4.55","6","0","0","0","0","0.00","12","1","0","0","1","8.33","13","0","0","1","1","7.69","13","0","0","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","25","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00","16","0","0","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","42","0","0","0","0","0.00","14","0","0","0","0","0.00","8","0","0","0","0","0.00","8","0","0","0","0","0.00","12","0","0","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","26","0","0","3","3","11.54","2","0","0","0","0","0.00","7","0","0","1","1","14.29","14","0","0","1","1","7.14","3","0","0","1","1","33.33"
"11118  :  โรงพยาบาลหนองสูง","42","0","1","0","0","0.00","9","0","0","0","0","0.00","4","0","0","0","0","0.00","11","0","1","0","0","0.00","18","0","0","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","875","324","5","124","448","51.20","229","80","1","24","104","45.41","191","78","0","34","112","58.64","211","75","1","29","104","49.29","244","91","3","37","128","52.46"
"11119  :  โรงพยาบาลจอมทอง","214","27","0","7","34","15.89","34","6","0","1","7","20.59","68","8","0","3","11","16.18","60","8","0","2","10","16.67","52","5","0","1","6","11.54"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","28","1","0","3","4","14.29","14","0","0","1","1","7.14","4","0","0","1","1","25.00","7","1","0","1","2","28.57","3","0","0","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","31","1","0","3","4","12.90","3","0","0","1","1","33.33","9","0","0","0","0","0.00","9","0","0","1","1","11.11","10","1","0","1","2","20.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","36","4","0","2","6","16.67","7","1","0","1","2","28.57","8","1","0","0","1","12.50","13","1","0","0","1","7.69","8","1","0","1","2","25.00"
"11123  :  โรงพยาบาลแม่แตง","27","4","0","1","5","18.52","7","0","0","0","0","0.00","7","2","0","1","3","42.86","11","2","0","0","2","18.18","2","0","0","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","12","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","150","21","0","15","36","24.00","64","11","0","8","19","29.69","44","6","0","3","9","20.45","42","4","0","4","8","19.05","0","0","0","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","31","2","0","2","4","12.90","15","1","0","2","3","20.00","3","0","0","0","0","0.00","4","1","0","0","1","25.00","9","0","0","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","104","15","1","8","23","22.12","24","4","0","3","7","29.17","23","5","0","3","8","34.78","28","2","0","1","3","10.71","29","4","1","1","5","17.24"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","123","35","0","1","36","29.27","40","13","0","1","14","35.00","33","12","0","0","12","36.36","37","6","0","0","6","16.22","13","4","0","0","4","30.77"
"11131  :  โรงพยาบาลหางดง","53","11","0","4","15","28.30","10","3","0","1","4","40.00","10","3","0","1","4","40.00","9","1","0","2","3","33.33","24","4","0","0","4","16.67"
"11132  :  โรงพยาบาลฮอด","50","2","0","4","6","12.00","16","0","0","2","2","12.50","6","1","0","0","1","16.67","13","1","0","1","2","15.38","15","0","0","1","1","6.67"
"11133  :  โรงพยาบาลดอยเต่า","9","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","20","0","0","2","2","10.00","6","0","0","2","2","33.33","3","0","0","0","0","0.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","7","3","0","0","3","42.86","4","0","0","0","0","0.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00"
"11136  :  โรงพยาบาลเวียงแหง","18","0","0","3","3","16.67","3","0","0","0","0","0.00","6","0","0","3","3","50.00","1","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","19","2","0","1","3","15.79","2","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","1","1","50.00","12","1","0","0","1","8.33"
"11138  :  โรงพยาบาลแม่วาง","17","1","0","0","1","5.88","3","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00","6","1","0","0","1","16.67"
"11139  :  โรงพยาบาลแม่ออน","16","0","0","0","0","0.00","6","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","3","1","0","2","3","100.00","2","0","0","2","2","100.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","9","2","0","0","2","22.22","4","0","0","0","0","0.00","2","1","0","0","1","50.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","3","0","0","1","1","33.33","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","1","1","50.00"
"10714  :  โรงพยาบาลลำพูน","561","219","1","88","307","54.72","135","51","0","27","78","57.78","97","36","1","18","54","55.67","147","69","0","18","87","59.18","182","63","0","25","88","48.35"
"11140  :  โรงพยาบาลแม่ทา","51","1","0","0","1","1.96","6","0","0","0","0","0.00","14","1","0","0","1","7.14","13","0","0","0","0","0.00","18","0","0","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","36","1","0","1","2","5.56","8","0","0","1","1","12.50","9","1","0","0","1","11.11","9","0","0","0","0","0.00","10","0","0","0","0","0.00"
"11142  :  โรงพยาบาลลี้","32","1","0","2","3","9.38","9","0","0","1","1","11.11","6","0","0","0","0","0.00","6","0","0","0","0","0.00","11","1","0","1","2","18.18"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","33","0","0","1","1","3.03","11","0","0","0","0","0.00","5","0","0","0","0","0.00","7","0","0","1","1","14.29","10","0","0","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","1","0","0","1","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","1","1","100.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
