"โรงพยาบาล","B","A","อัตราต่อพัน"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","3","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","827","1","1.21"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","12","1","83.33"
"11223  :  โรงพยาบาลหนองฉาง","35","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","43","0","0.00"
"11226  :  โรงพยาบาลลานสัก","12","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","14","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","1,219","1","0.82"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","17","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","102","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","242","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","103","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","37","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","22","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","62","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","30","1","33.33"
"14135  :  โรงพยาบาลบึงสามัคคี","39","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","894","4","4.47"
"10723  :  โรงพยาบาลแม่สอด","1,295","10","7.72"
"11238  :  โรงพยาบาลบ้านตาก","29","0","0.00"
"11239  :  โรงพยาบาลสามเงา","18","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","383","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","558","1","1.79"
"11242  :  โรงพยาบาลพบพระ","741","2","2.70"
"11243  :  โรงพยาบาลอุ้มผาง","413","2","4.84"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","759","3","3.95"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","501","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","15","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","13","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","41","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","39","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","204","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","0","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","2,646","18","6.80"
"11251  :  โรงพยาบาลชาติตระการ","88","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","103","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","16","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","61","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","61","0","0.00"
"11256  :  โรงพยาบาลวังทอง","131","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","55","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","308","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","391","6","15.35"
"11258  :  โรงพยาบาลวังทรายพูน","8","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","15","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","265","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","35","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","7","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","9","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","205","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","31","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","1","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","567","0","0.00"
"11264  :  โรงพยาบาลชนแดน","121","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","586","4","6.83"
"11266  :  โรงพยาบาลวิเชียรบุรี","639","1","1.56"
"11267  :  โรงพยาบาลศรีเทพ","92","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","208","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","92","1","10.87"
"11270  :  โรงพยาบาลน้ำหนาว","28","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","41","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","205","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","159","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","829","7","8.44"
"10728  :  โรงพยาบาลดำเนินสะดวก","380","3","7.89"
"10729  :  โรงพยาบาลบ้านโป่ง","663","2","3.02"
"10730  :  โรงพยาบาลโพธาราม","483","1","2.07"
"11273  :  โรงพยาบาลสวนผึ้ง","173","0","0.00"
"11274  :  โรงพยาบาลบางแพ","22","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","60","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","12","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","194","2","10.31"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","894","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","29","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,480","13","8.78"
"10732  :  โรงพยาบาลมะการักษ์","441","4","9.07"
"11278  :  โรงพยาบาลไทรโยค","72","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","14","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","106","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","15","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","764","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","547","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","147","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","35","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","80","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","14","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","29","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","11","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","1","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,154","6","5.20"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","868","2","2.30"
"11289  :  โรงพยาบาลเดิมบางนางบวช","81","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","296","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","0","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","98","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","70","0","0.00"
"11294  :  โรงพยาบาลสามชุก","58","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","449","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","25","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","130","6","46.15"
"11297  :  โรงพยาบาลกำแพงแสน","78","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","42","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","28","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","9","0","0.00"
"11301  :  โรงพยาบาลบางเลน","161","0","0.00"
"11302  :  โรงพยาบาลสามพราน","255","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","24","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","3,115","28","8.99"
"11304  :  โรงพยาบาลกระทุ่มแบน","1,334","7","5.25"
"11305  :  โรงพยาบาลบ้านแพ้ว","986","2","2.03"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","466","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,214","12","9.88"
"11308  :  โรงพยาบาลเขาย้อย","27","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","28","0","0.00"
"11310  :  โรงพยาบาลชะอำ","200","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","130","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","19","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","26","1","38.46"
"11314  :  โรงพยาบาลแก่งกระจาน","21","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","647","3","4.64"
"11315  :  โรงพยาบาลกุยบุรี","60","1","16.67"
"11316  :  โรงพยาบาลทับสะแก","97","1","10.31"
"11317  :  โรงพยาบาลบางสะพาน","539","3","5.57"
"11318  :  โรงพยาบาลบางสะพานน้อย","74","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","91","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","1,194","4","3.35"
"11321  :  โรงพยาบาลสามร้อยยอด","126","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","2,923","19","6.50"
"11322  :  โรงพยาบาลพรหมคีรี","9","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","35","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","173","0","0.00"
"11326  :  โรงพยาบาลพิปูน","6","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","18","0","0.00"
"11328  :  โรงพยาบาลชะอวด","110","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","689","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","397","14","35.26"
"11331  :  โรงพยาบาลนาบอน","7","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","79","1","12.66"
"11333  :  โรงพยาบาลปากพนัง","36","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","138","0","0.00"
"11335  :  โรงพยาบาลสิชล","631","1","1.58"
"11336  :  โรงพยาบาลขนอม","1","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","108","0","0.00"
"11338  :  โรงพยาบาลบางขัน","36","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","5","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","9","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","41","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1,768","5","2.83"
"11340  :  โรงพยาบาลเขาพนม","31","1","32.26"
"11341  :  โรงพยาบาลเกาะลันตา","57","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","140","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","11","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","50","0","0.00"
"11345  :  โรงพยาบาลลำทับ","48","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","94","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","1","0","0.00"
"10739  :  โรงพยาบาลพังงา","268","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","409","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","9","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","38","0","0.00"
"11353  :  โรงพยาบาลทับปุด","2","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","29","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,091","11","10.08"
"11355  :  โรงพยาบาลป่าตอง","70","0","0.00"
"11356  :  โรงพยาบาลถลาง","192","2","10.42"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","2","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","6","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2,059","30","14.57"
"10742  :  โรงพยาบาลเกาะสมุย","670","1","1.49"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","538","1","1.86"
"11358  :  โรงพยาบาลดอนสัก","64","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","59","2","33.90"
"11360  :  โรงพยาบาลไชยา","147","1","6.80"
"11361  :  โรงพยาบาลท่าชนะ","82","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","74","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","41","1","24.39"
"11364  :  โรงพยาบาลพนม","106","1","9.43"
"11365  :  โรงพยาบาลท่าฉาง","88","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","142","1","7.04"
"11367  :  โรงพยาบาลบ้านนาเดิม","80","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","112","0","0.00"
"11369  :  โรงพยาบาลพระแสง","162","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","77","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","51","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","240","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","30","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","95","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","399","10","25.06"
"11323  :  โรงพยาบาลละอุ่น","18","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","45","1","22.22"
"11373  :  โรงพยาบาลกระบุรี","162","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","47","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","1,211","10","8.26"
"11375  :  โรงพยาบาลปากน้ำชุมพร","35","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","12","0","0.00"
"11377  :  โรงพยาบาลปะทิว","20","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","59","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","687","2","2.91"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","6","0","0.00"
"11381  :  โรงพยาบาลละแม","23","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","21","0","0.00"
"11383  :  โรงพยาบาลสวี","77","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","6","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","1,187","1","0.84"
"10745  :  โรงพยาบาลสงขลา","676","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","26","0","0.00"
"11387  :  โรงพยาบาลจะนะ","83","1","12.05"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","607","0","0.00"
"11390  :  โรงพยาบาลเทพา","210","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","164","0","0.00"
"11392  :  โรงพยาบาลระโนด","52","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","10","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","63","0","0.00"
"11395  :  โรงพยาบาลสะเดา","66","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","1","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","28","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","35","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","30","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","8","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","1,558","1","0.64"
"11402  :  โรงพยาบาลควนโดน","27","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","23","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","1","0","0.00"
"11405  :  โรงพยาบาลละงู","52","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","41","0","0.00"
"28786  :  โรงพยาบาลมะนัง","31","0","0.00"
"10683  :  โรงพยาบาลตรัง","1,381","14","10.14"
"11407  :  โรงพยาบาลกันตัง","77","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","87","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","46","0","0.00"
"11410  :  โรงพยาบาลสิเกา","17","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","241","3","12.45"
"11412  :  โรงพยาบาลวังวิเศษ","17","0","0.00"
"11413  :  โรงพยาบาลนาโยง","44","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","16","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","8","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","2,822","6","2.13"
"11414  :  โรงพยาบาลกงหรา","17","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","33","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","20","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","138","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","46","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","15","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","17","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","27","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","39","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","933","11","11.79"
"11423  :  โรงพยาบาลโคกโพธิ์","322","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","192","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","117","0","0.00"
"11426  :  โรงพยาบาลมายอ","146","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","206","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","58","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","342","1","2.92"
"11430  :  โรงพยาบาลยะรัง","266","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","96","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","642","1","1.56"
"11464  :  โรงพยาบาลกะพ้อ","98","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","1,859","11","5.92"
"10749  :  โรงพยาบาลเบตง","275","3","10.91"
"11432  :  โรงพยาบาลบันนังสตา","245","0","0.00"
"11433  :  โรงพยาบาลธารโต","125","0","0.00"
"11434  :  โรงพยาบาลรามัน","428","2","4.67"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","319","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","170","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","64","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","174","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","1,298","20","15.41"
"10751  :  โรงพยาบาลสุไหงโก-ลก","776","2","2.58"
"11435  :  โรงพยาบาลตากใบ","231","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","271","0","0.00"
"11437  :  โรงพยาบาลระแงะ","453","1","2.21"
"11438  :  โรงพยาบาลรือเสาะ","458","1","2.18"
"11439  :  โรงพยาบาลศรีสาคร","260","1","3.85"
"11440  :  โรงพยาบาลแว้ง","79","1","12.66"
"11441  :  โรงพยาบาลสุคิริน","116","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","63","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","100","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","164","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","243","1","4.12"
