"โรงพยาบาล","B","A","อัตราต่อพัน"
"11219  :  โรงพยาบาลตากฟ้า","100","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","153","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","17","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","3","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,739","5","2.88"
"11221  :  โรงพยาบาลทัพทัน","114","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","62","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","131","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","150","0","0.00"
"11226  :  โรงพยาบาลลานสัก","168","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","44","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2,462","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","47","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","105","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","211","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","476","1","2.10"
"11232  :  โรงพยาบาลคลองขลุง","290","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","156","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","79","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","78","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","45","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","67","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","1","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,623","8","4.93"
"10723  :  โรงพยาบาลแม่สอด","2,892","20","6.92"
"11238  :  โรงพยาบาลบ้านตาก","97","0","0.00"
"11239  :  โรงพยาบาลสามเงา","34","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","813","2","2.46"
"11241  :  โรงพยาบาลท่าสองยาง","938","2","2.13"
"11242  :  โรงพยาบาลพบพระ","816","5","6.13"
"11243  :  โรงพยาบาลอุ้มผาง","1,094","6","5.48"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,455","2","1.37"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","1,143","2","1.75"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","108","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","38","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","71","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","134","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","350","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","8","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","41","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","3,648","29","7.95"
"11251  :  โรงพยาบาลชาติตระการ","145","1","6.90"
"11252  :  โรงพยาบาลบางระกำ","169","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","68","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","136","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","77","0","0.00"
"11256  :  โรงพยาบาลวังทอง","292","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","181","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","465","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,260","15","11.90"
"11258  :  โรงพยาบาลวังทรายพูน","37","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","65","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","444","1","2.25"
"11261  :  โรงพยาบาลโพทะเล","91","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","44","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","49","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","742","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","67","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","2","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","2,354","5","2.12"
"11264  :  โรงพยาบาลชนแดน","230","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","894","1","1.12"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,052","2","1.90"
"11267  :  โรงพยาบาลศรีเทพ","210","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","257","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","264","1","3.79"
"11270  :  โรงพยาบาลน้ำหนาว","19","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","70","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","365","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","254","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","2,548","21","8.24"
"10728  :  โรงพยาบาลดำเนินสะดวก","778","2","2.57"
"10729  :  โรงพยาบาลบ้านโป่ง","1,515","7","4.62"
"10730  :  โรงพยาบาลโพธาราม","1,094","2","1.83"
"11273  :  โรงพยาบาลสวนผึ้ง","467","0","0.00"
"11274  :  โรงพยาบาลบางแพ","64","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","22","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","180","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","32","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","485","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","885","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","2","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,331","28","12.01"
"10732  :  โรงพยาบาลมะการักษ์","901","10","11.10"
"11278  :  โรงพยาบาลไทรโยค","151","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","69","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","210","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","37","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,436","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","915","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","319","1","3.13"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","149","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","102","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","65","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","164","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","17","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","50","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","3,057","23","7.52"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,660","4","2.41"
"11289  :  โรงพยาบาลเดิมบางนางบวช","184","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","749","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","133","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","205","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","175","0","0.00"
"11294  :  โรงพยาบาลสามชุก","233","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","860","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","67","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","3,105","15","4.83"
"11297  :  โรงพยาบาลกำแพงแสน","752","2","2.66"
"11298  :  โรงพยาบาลนครชัยศรี","148","1","6.76"
"11299  :  โรงพยาบาลห้วยพลู","213","2","9.39"
"11300  :  โรงพยาบาลดอนตูม","158","0","0.00"
"11301  :  โรงพยาบาลบางเลน","184","0","0.00"
"11302  :  โรงพยาบาลสามพราน","977","1","1.02"
"11303  :  โรงพยาบาลพุทธมณฑล","191","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","7,060","58","8.22"
"11304  :  โรงพยาบาลกระทุ่มแบน","3,033","14","4.62"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,028","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","10","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","21","1","47.62"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,678","6","2.24"
"11308  :  โรงพยาบาลเขาย้อย","197","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","66","0","0.00"
"11310  :  โรงพยาบาลชะอำ","490","1","2.04"
"11311  :  โรงพยาบาลท่ายาง","349","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","53","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","36","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","97","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,361","7","5.14"
"11315  :  โรงพยาบาลกุยบุรี","171","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","217","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","1,030","6","5.83"
"11318  :  โรงพยาบาลบางสะพานน้อย","186","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","217","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,441","12","4.92"
"11321  :  โรงพยาบาลสามร้อยยอด","299","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","5,026","43","8.56"
"11322  :  โรงพยาบาลพรหมคีรี","67","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","94","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","720","0","0.00"
"11326  :  โรงพยาบาลพิปูน","28","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","254","0","0.00"
"11328  :  โรงพยาบาลชะอวด","232","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,168","4","3.42"
"11330  :  โรงพยาบาลทุ่งสง","1,960","13","6.63"
"11331  :  โรงพยาบาลนาบอน","74","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","127","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","353","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","153","1","6.54"
"11335  :  โรงพยาบาลสิชล","1,165","7","6.01"
"11336  :  โรงพยาบาลขนอม","146","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","258","1","3.88"
"11338  :  โรงพยาบาลบางขัน","152","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","33","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","35","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","46","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","3,263","6","1.84"
"11340  :  โรงพยาบาลเขาพนม","169","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","125","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","403","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","148","1","6.76"
"11344  :  โรงพยาบาลปลายพระยา","134","0","0.00"
"11345  :  โรงพยาบาลลำทับ","134","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","279","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","4","0","0.00"
"10739  :  โรงพยาบาลพังงา","870","4","4.60"
"10740  :  โรงพยาบาลตะกั่วป่า","999","2","2.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","26","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","3","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","13","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","53","0","0.00"
"11353  :  โรงพยาบาลทับปุด","3","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","45","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4,555","40","8.78"
"11355  :  โรงพยาบาลป่าตอง","86","0","0.00"
"11356  :  โรงพยาบาลถลาง","252","2","7.94"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","2,067","38","18.38"
"10742  :  โรงพยาบาลเกาะสมุย","1,771","4","2.26"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","880","1","1.14"
"11358  :  โรงพยาบาลดอนสัก","48","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","99","0","0.00"
"11360  :  โรงพยาบาลไชยา","218","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","73","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","99","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","88","0","0.00"
"11364  :  โรงพยาบาลพนม","89","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","154","1","6.49"
"11366  :  โรงพยาบาลบ้านนาสาร","327","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","86","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","150","0","0.00"
"11369  :  โรงพยาบาลพระแสง","220","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","167","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","63","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","395","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","68","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","170","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","1,736","15","8.64"
"11323  :  โรงพยาบาลละอุ่น","54","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","81","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","119","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","47","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","3,234","22","6.80"
"11375  :  โรงพยาบาลปากน้ำชุมพร","125","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","125","1","8.00"
"11377  :  โรงพยาบาลปะทิว","134","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","168","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,362","1","0.73"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","34","1","29.41"
"11381  :  โรงพยาบาลละแม","106","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","67","0","0.00"
"11383  :  โรงพยาบาลสวี","159","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","36","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","4,484","35","7.81"
"10745  :  โรงพยาบาลสงขลา","3,033","28","9.23"
"11386  :  โรงพยาบาลสทิงพระ","106","0","0.00"
"11387  :  โรงพยาบาลจะนะ","294","1","3.40"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,225","1","0.82"
"11390  :  โรงพยาบาลเทพา","602","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","713","1","1.40"
"11392  :  โรงพยาบาลระโนด","169","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","18","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","355","1","2.82"
"11395  :  โรงพยาบาลสะเดา","531","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","17","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","86","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","247","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","97","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","81","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","93","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,869","16","5.58"
"11402  :  โรงพยาบาลควนโดน","87","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","149","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","84","0","0.00"
"11405  :  โรงพยาบาลละงู","307","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","143","0","0.00"
"28786  :  โรงพยาบาลมะนัง","56","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,685","30","8.14"
"11407  :  โรงพยาบาลกันตัง","297","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","432","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","297","0","0.00"
"11410  :  โรงพยาบาลสิเกา","161","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","349","2","5.73"
"11412  :  โรงพยาบาลวังวิเศษ","124","0","0.00"
"11413  :  โรงพยาบาลนาโยง","171","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","120","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","3,063","23","7.51"
"11414  :  โรงพยาบาลกงหรา","88","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","101","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","105","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","395","1","2.53"
"11418  :  โรงพยาบาลปากพะยูน","122","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","37","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","118","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","83","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","141","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","2","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3,959","28","7.07"
"11423  :  โรงพยาบาลโคกโพธิ์","589","2","3.40"
"11424  :  โรงพยาบาลหนองจิก","283","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","331","0","0.00"
"11426  :  โรงพยาบาลมายอ","638","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","374","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","103","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","705","0","0.00"
"11430  :  โรงพยาบาลยะรัง","700","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","232","1","4.31"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,077","1","0.93"
"11464  :  โรงพยาบาลกะพ้อ","209","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","5,130","15","2.92"
"10749  :  โรงพยาบาลเบตง","478","7","14.64"
"11432  :  โรงพยาบาลบันนังสตา","390","0","0.00"
"11433  :  โรงพยาบาลธารโต","117","0","0.00"
"11434  :  โรงพยาบาลรามัน","804","1","1.24"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","617","1","1.62"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","297","1","3.37"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","1,186","4","3.37"
"24689  :  โรงพยาบาลกรงปินัง","184","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","3,809","45","11.81"
"10751  :  โรงพยาบาลสุไหงโก-ลก","1,782","15","8.42"
"11435  :  โรงพยาบาลตากใบ","795","5","6.29"
"11436  :  โรงพยาบาลบาเจาะ","625","2","3.20"
"11437  :  โรงพยาบาลระแงะ","874","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","774","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","468","1","2.14"
"11440  :  โรงพยาบาลแว้ง","377","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","216","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","217","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","444","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","299","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","316","0","0.00"
