"โรงพยาบาล","เด็กกลุ่มอายุ  12 ปีในเขตรับผิดชอบ"
"ทั้งหมด(C)","ได้รับการตรวจสุขภาพช่องปาก (B)","ฟันดีไม่มีผุ(A)","อัตรา(A/B)*100"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","39","5","4","80.00"
"11187  :  โรงพยาบาลปง","47","23","20","86.96"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","16","1","1","100.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","318","2","0","0.00"
"11189  :  โรงพยาบาลเทิง","106","39","31","79.49"
"11190  :  โรงพยาบาลพาน","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","29","10","8","80.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","54","23","19","82.61"
"11194  :  โรงพยาบาลแม่สาย","363","89","61","68.54"
"11195  :  โรงพยาบาลแม่สรวย","41","13","8","61.54"
"11196  :  โรงพยาบาลเวียงป่าเป้า","140","20","12","60.00"
"11197  :  โรงพยาบาลพญาเม็งราย","38","5","3","60.00"
"11198  :  โรงพยาบาลเวียงแก่น","71","11","8","72.73"
"11199  :  โรงพยาบาลขุนตาล","48","28","17","60.71"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","98","13","13","100.00"
"11201  :  โรงพยาบาลแม่ลาว","19","4","3","75.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","51","13","10","76.92"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","137","33","27","81.82"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","15","4","4","100.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","5","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","101","2","1","50.00"
"11203  :  โรงพยาบาลขุนยวม","58","45","33","73.33"
"11204  :  โรงพยาบาลปาย","76","20","17","85.00"
"11205  :  โรงพยาบาลแม่สะเรียง","137","3","3","100.00"
"11206  :  โรงพยาบาลแม่ลาน้อย","56","2","2","100.00"
"11207  :  โรงพยาบาลสบเมย","40","2","1","50.00"
"11208  :  โรงพยาบาลปางมะผ้า","76","9","4","44.44"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","77","33","30","90.91"
"11210  :  โรงพยาบาลชุมแสง","54","22","18","81.82"
"11211  :  โรงพยาบาลหนองบัว","139","3","1","33.33"
"11212  :  โรงพยาบาลบรรพตพิสัย","43","6","4","66.67"
"11213  :  โรงพยาบาลเก้าเลี้ยว","52","47","47","100.00"
"11214  :  โรงพยาบาลตาคลี","101","50","42","84.00"
"11215  :  โรงพยาบาลท่าตะโก","95","35","26","74.29"
"11216  :  โรงพยาบาลไพศาลี","139","39","39","100.00"
"11217  :  โรงพยาบาลพยุหะคีรี","86","27","27","100.00"
"11218  :  โรงพยาบาลลาดยาว","83","29","18","62.07"
"11219  :  โรงพยาบาลตากฟ้า","96","85","84","98.82"
"11220  :  โรงพยาบาลแม่วงก์","55","41","41","100.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","28","2","1","50.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","29","20","19","95.00"
"10720  :  โรงพยาบาลอุทัยธานี","9","3","3","100.00"
"11221  :  โรงพยาบาลทัพทัน","38","3","2","66.67"
"11222  :  โรงพยาบาลสว่างอารมณ์","76","3","2","66.67"
"11223  :  โรงพยาบาลหนองฉาง","59","42","33","78.57"
"11224  :  โรงพยาบาลหนองขาหย่าง","25","8","7","87.50"
"11225  :  โรงพยาบาลบ้านไร่","89","41","37","90.24"
"11226  :  โรงพยาบาลลานสัก","107","13","13","100.00"
"11227  :  โรงพยาบาลห้วยคต","65","8","6","75.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","147","51","45","88.24"
"11229  :  โรงพยาบาลไทรงาม","101","52","50","96.15"
"11230  :  โรงพยาบาลคลองลาน","174","9","8","88.89"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","69","9","9","100.00"
"11232  :  โรงพยาบาลคลองขลุง","82","22","20","90.91"
"11233  :  โรงพยาบาลพรานกระต่าย","165","38","25","65.79"
"11234  :  โรงพยาบาลลานกระบือ","116","36","28","77.78"
"11235  :  โรงพยาบาลทรายทองวัฒนา","67","47","46","97.87"
"11236  :  โรงพยาบาลปางศิลาทอง","59","16","16","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","63","17","9","52.94"
"28010  :  โรงพยาบาลโกสัมพีนคร","29","7","5","71.43"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","170","112","86","76.79"
"10723  :  โรงพยาบาลแม่สอด","142","9","5","55.56"
"11238  :  โรงพยาบาลบ้านตาก","62","3","3","100.00"
"11239  :  โรงพยาบาลสามเงา","52","30","28","93.33"
"11240  :  โรงพยาบาลแม่ระมาด","124","43","22","51.16"
"11241  :  โรงพยาบาลท่าสองยาง","148","40","32","80.00"
"11242  :  โรงพยาบาลพบพระ","219","103","82","79.61"
"11243  :  โรงพยาบาลอุ้มผาง","55","31","19","61.29"
"27443  :  โรงพยาบาลวังเจ้า","15","4","3","75.00"
"10724  :  โรงพยาบาลสุโขทัย","44","4","2","50.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","19","3","2","66.67"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","87","60","59","98.33"
"11245  :  โรงพยาบาลคีรีมาศ","67","27","23","85.19"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","73","8","5","62.50"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","50","42","34","80.95"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","120","14","9","64.29"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","67","13","12","92.31"
"11252  :  โรงพยาบาลบางระกำ","217","120","112","93.33"
"11253  :  โรงพยาบาลบางกระทุ่ม","52","24","21","87.50"
"11254  :  โรงพยาบาลพรหมพิราม","147","47","46","97.87"
"11255  :  โรงพยาบาลวัดโบสถ์","79","41","33","80.49"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","94","51","32","62.75"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","97","17","15","88.24"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","238","12","11","91.67"
"11258  :  โรงพยาบาลวังทรายพูน","35","12","10","83.33"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","54","19","15","78.95"
"11260  :  โรงพยาบาลบางมูลนาก","47","1","1","100.00"
"11261  :  โรงพยาบาลโพทะเล","72","32","32","100.00"
"11262  :  โรงพยาบาลสามง่าม","46","19","16","84.21"
"11263  :  โรงพยาบาลทับคล้อ","72","27","23","85.19"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","96","21","11","52.38"
"11631  :  โรงพยาบาลวชิรบารมี","69","32","22","68.75"
"27978  :  โรงพยาบาลสากเหล็ก","27","15","14","93.33"
"27979  :  โรงพยาบาลบึงนาราง","9","3","3","100.00"
"27980  :  โรงพยาบาลดงเจริญ","9","4","4","100.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","256","99","40","40.40"
"11264  :  โรงพยาบาลชนแดน","111","6","3","50.00"
"11265  :  โรงพยาบาลหล่มสัก","92","37","18","48.65"
"11266  :  โรงพยาบาลวิเชียรบุรี","64","8","7","87.50"
"11267  :  โรงพยาบาลศรีเทพ","83","27","16","59.26"
"11268  :  โรงพยาบาลหนองไผ่","172","97","94","96.91"
"11269  :  โรงพยาบาลบึงสามพัน","126","17","15","88.24"
"11270  :  โรงพยาบาลน้ำหนาว","52","27","22","81.48"
"11271  :  โรงพยาบาลวังโป่ง","121","14","9","64.29"
"11272  :  โรงพยาบาลเขาค้อ","39","21","8","38.10"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","103","21","16","76.19"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","43","11","8","72.73"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","185","19","12","63.16"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","99","7","5","71.43"
"11274  :  โรงพยาบาลบางแพ","77","10","3","30.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","42","6","2","33.33"
"11276  :  โรงพยาบาลปากท่อ","113","39","36","92.31"
"11277  :  โรงพยาบาลวัดเพลง","35","11","10","90.91"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","136","95","90","94.74"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","35","1","1","100.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","8","3","1","33.33"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","129","30","24","80.00"
"10732  :  โรงพยาบาลมะการักษ์","151","29","24","82.76"
"11278  :  โรงพยาบาลไทรโยค","63","49","40","81.63"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","82","5","4","80.00"
"11280  :  โรงพยาบาลบ่อพลอย","143","72","62","86.11"
"11281  :  โรงพยาบาลท่ากระดาน","38","18","12","66.67"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","121","52","38","73.08"
"11283  :  โรงพยาบาลทองผาภูมิ","113","14","8","57.14"
"11284  :  โรงพยาบาลสังขละบุรี","360","180","155","86.11"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","88","42","31","73.81"
"11286  :  โรงพยาบาลเลาขวัญ","52","30","20","66.67"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","85","20","14","70.00"
"11288  :  โรงพยาบาลสถานพระบารมี","42","17","15","88.24"
"11520  :  โรงพยาบาลค่ายสุรสีห์","66","15","13","86.67"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","34","17","15","88.24"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","72","34","32","94.12"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","232","89","43","48.31"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","126","40","22","55.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","60","16","7","43.75"
"11290  :  โรงพยาบาลด่านช้าง","68","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","61","19","8","42.11"
"11292  :  โรงพยาบาลศรีประจันต์","64","6","3","50.00"
"11293  :  โรงพยาบาลดอนเจดีย์","125","56","41","73.21"
"11294  :  โรงพยาบาลสามชุก","93","24","21","87.50"
"11295  :  โรงพยาบาลอู่ทอง","117","36","35","97.22"
"11296  :  โรงพยาบาลหนองหญ้าไซ","115","51","43","84.31"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","41","12","12","100.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","93","8","6","75.00"
"11298  :  โรงพยาบาลนครชัยศรี","101","31","21","67.74"
"11299  :  โรงพยาบาลห้วยพลู","56","4","3","75.00"
"11300  :  โรงพยาบาลดอนตูม","76","45","37","82.22"
"11301  :  โรงพยาบาลบางเลน","104","15","9","60.00"
"11302  :  โรงพยาบาลสามพราน","206","87","48","55.17"
"11303  :  โรงพยาบาลพุทธมณฑล","37","8","8","100.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","38","4","2","50.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","18","7","7","100.00"
"10734  :  โรงพยาบาลสมุทรสาคร","580","127","91","71.65"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","166","40","23","57.50"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","115","23","18","78.26"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","23","11","10","90.91"
"10736  :  โรงพยาบาลพระจอมเกล้า","217","48","41","85.42"
"11308  :  โรงพยาบาลเขาย้อย","44","23","23","100.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","20","6","5","83.33"
"11310  :  โรงพยาบาลชะอำ","291","23","17","73.91"
"11311  :  โรงพยาบาลท่ายาง","85","27","16","59.26"
"11312  :  โรงพยาบาลบ้านลาด","7","3","3","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","149","53","33","62.26"
"11314  :  โรงพยาบาลแก่งกระจาน","7","5","3","60.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","63","16","13","81.25"
"11316  :  โรงพยาบาลทับสะแก","49","28","18","64.29"
"11317  :  โรงพยาบาลบางสะพาน","98","14","13","92.86"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","107","44","40","90.91"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","93","1","1","100.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","73","28","22","78.57"
"11324  :  โรงพยาบาลลานสะกา","73","24","18","75.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","68","2","2","100.00"
"11326  :  โรงพยาบาลพิปูน","75","24","19","79.17"
"11327  :  โรงพยาบาลเชียรใหญ่","44","32","26","81.25"
"11328  :  โรงพยาบาลชะอวด","104","56","39","69.64"
"11329  :  โรงพยาบาลท่าศาลา","389","268","175","65.30"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","72","20","12","60.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","202","98","67","68.37"
"11333  :  โรงพยาบาลปากพนัง","157","76","43","56.58"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","223","48","41","85.42"
"11336  :  โรงพยาบาลขนอม","183","103","64","62.14"
"11337  :  โรงพยาบาลหัวไทร","47","28","18","64.29"
"11338  :  โรงพยาบาลบางขัน","113","48","36","75.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","47","41","31","75.61"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","16","1","1","100.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","63","46","31","67.39"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","169","55","40","72.73"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","17","1","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","314","29","16","55.17"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","66","26","17","65.38"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","56","6","3","50.00"
"40742  :  โรงพยาบาลนบพิตำ","28","8","6","75.00"
"40743  :  โรงพยาบาลพระพรหม","76","37","31","83.78"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","36","21","16","76.19"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","5","1","1","100.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","12","1","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","81","41","30","73.17"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","54","20","16","80.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","100","42","32","76.19"
"11350  :  โรงพยาบาลบางไทร","36","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","116","80","63","78.75"
"11353  :  โรงพยาบาลทับปุด","58","30","17","56.67"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","185","103","64","62.14"
"10741  :  โรงพยาบาลวชิระภูเก็ต","128","37","35","94.59"
"11355  :  โรงพยาบาลป่าตอง","229","168","150","89.29"
"11356  :  โรงพยาบาลถลาง","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","205","51","40","78.43"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","44","19","17","89.47"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","27","13","13","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","153","91","72","79.12"
"11359  :  โรงพยาบาลเกาะพงัน","59","24","21","87.50"
"11360  :  โรงพยาบาลไชยา","36","20","17","85.00"
"11361  :  โรงพยาบาลท่าชนะ","98","20","13","65.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","15","7","3","42.86"
"11363  :  โรงพยาบาลบ้านตาขุน","46","34","30","88.24"
"11364  :  โรงพยาบาลพนม","42","34","34","100.00"
"11365  :  โรงพยาบาลท่าฉาง","43","8","6","75.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","46","24","17","70.83"
"11368  :  โรงพยาบาลเคียนซา","93","71","49","69.01"
"11369  :  โรงพยาบาลพระแสง","134","90","86","95.56"
"11370  :  โรงพยาบาลพุนพิน","210","71","61","85.92"
"11371  :  โรงพยาบาลชัยบุรี","44","19","13","68.42"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","131","58","46","79.31"
"11654  :  โรงพยาบาลวิภาวดี","33","22","20","90.91"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","32","19","17","89.47"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","6","2","1","50.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","57","15","12","80.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","2","1","1","100.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","6","2","2","100.00"
"11372  :  โรงพยาบาลกะเปอร์","92","58","52","89.66"
"11373  :  โรงพยาบาลกระบุรี","61","11","9","81.82"
"11374  :  โรงพยาบาลสุขสำราญ","41","24","22","91.67"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","146","55","36","65.45"
"11376  :  โรงพยาบาลท่าแซะ","31","13","8","61.54"
"11377  :  โรงพยาบาลปะทิว","26","4","3","75.00"
"11378  :  โรงพยาบาลมาบอำมฤต","133","64","54","84.38"
"11379  :  โรงพยาบาลหลังสวน","104","10","6","60.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","63","40","36","90.00"
"11381  :  โรงพยาบาลละแม","57","18","18","100.00"
"11382  :  โรงพยาบาลพะโต๊ะ","124","46","25","54.35"
"11383  :  โรงพยาบาลสวี","57","7","4","57.14"
"11385  :  โรงพยาบาลทุ่งตะโก","60","26","22","84.62"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","15","2","2","100.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","83","28","25","89.29"
"11403  :  โรงพยาบาลควนกาหลง","81","53","43","81.13"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","59","40","16","40.00"
"28786  :  โรงพยาบาลมะนัง","42","8","5","62.50"
"10683  :  โรงพยาบาลตรัง","0","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","40","24","20","83.33"
"11408  :  โรงพยาบาลย่านตาขาว","78","30","24","80.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","78","7","4","57.14"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","110","22","16","72.73"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","14","2","2","100.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","9","4","4","100.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","51","19","17","89.47"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","131","53","45","84.91"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","63","31","26","83.87"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","50","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0.00"
