"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"11094  :  โรงพยาบาลนิคมน้ำอูน","48","18","0","0","18","37.50","13","5","0","0","5","38.46","7","4","0","0","4","57.14","8","5","0","0","5","62.50","20","4","0","0","4","20.00"
"11095  :  โรงพยาบาลวานรนิวาส","551","112","0","0","112","20.33","109","38","0","0","38","34.86","136","31","0","0","31","22.79","153","29","0","0","29","18.95","153","14","0","0","14","9.15"
"11096  :  โรงพยาบาลคำตากล้า","70","22","0","0","22","31.43","13","5","0","0","5","38.46","14","4","0","0","4","28.57","14","9","0","0","9","64.29","29","4","0","0","4","13.79"
"11097  :  โรงพยาบาลบ้านม่วง","272","61","0","0","61","22.43","88","19","0","0","19","21.59","50","14","0","0","14","28.00","68","17","0","0","17","25.00","66","11","0","0","11","16.67"
"11098  :  โรงพยาบาลอากาศอำนวย","178","31","0","0","31","17.42","38","10","0","0","10","26.32","30","7","0","0","7","23.33","51","9","0","0","9","17.65","59","5","0","0","5","8.47"
"11099  :  โรงพยาบาลส่องดาว","78","19","0","0","19","24.36","25","7","0","0","7","28.00","18","4","0","0","4","22.22","16","5","0","0","5","31.25","19","3","0","0","3","15.79"
"11100  :  โรงพยาบาลเต่างอย","37","9","0","0","9","24.32","11","3","0","0","3","27.27","6","1","0","0","1","16.67","11","3","0","0","3","27.27","9","2","0","0","2","22.22"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","172","39","0","0","39","22.67","26","7","0","0","7","26.92","35","12","0","0","12","34.29","49","10","0","0","10","20.41","62","10","0","0","10","16.13"
"11102  :  โรงพยาบาลเจริญศิลป์","59","19","0","0","19","32.20","15","9","0","0","9","60.00","9","2","0","0","2","22.22","12","4","0","0","4","33.33","23","4","0","0","4","17.39"
"11103  :  โรงพยาบาลโพนนาแก้ว","49","19","0","0","19","38.78","14","5","0","0","5","35.71","9","6","0","0","6","66.67","16","6","0","0","6","37.50","10","2","0","0","2","20.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,180","232","0","0","232","19.66","291","61","0","0","61","20.96","241","69","0","0","69","28.63","273","62","0","0","62","22.71","375","40","0","0","40","10.67"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","18","0","0","0","0","0.00","9","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","118","24","0","0","24","20.34","38","10","0","0","10","26.32","27","5","0","0","5","18.52","20","5","0","0","5","25.00","33","4","0","0","4","12.12"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","68","4","0","4","8","11.76","14","1","0","0","1","7.14","19","1","0","2","3","15.79","22","1","0","1","2","9.09","13","1","0","1","2","15.38"
"11104  :  โรงพยาบาลปลาปาก","28","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","8","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","12","0","0","1","1","8.33","1","0","0","1","1","100.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","27","0","0","2","2","7.41","4","0","0","1","1","25.00","4","0","0","1","1","25.00","8","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","11","2","0","0","2","18.18","3","0","0","0","0","0.00","1","0","0","0","0","0.00","4","2","0","0","2","50.00","3","0","0","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","57","1","0","1","2","3.51","14","1","0","0","1","7.14","13","0","0","0","0","0.00","16","0","0","1","1","6.25","14","0","0","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","39","2","1","6","8","20.51","8","0","0","2","2","25.00","4","1","0","1","2","50.00","14","1","0","2","3","21.43","13","0","1","1","1","7.69"
"11110  :  โรงพยาบาลศรีสงคราม","78","1","0","1","2","2.56","21","1","0","1","2","9.52","10","0","0","0","0","0.00","23","0","0","0","0","0.00","24","0","0","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","41","0","0","0","0","0.00","9","0","0","0","0","0.00","10","0","0","0","0","0.00","17","0","0","0","0","0.00","5","0","0","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","11","1","0","0","1","9.09","4","0","0","0","0","0.00","3","0","0","0","0","0.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","73","2","0","4","6","8.22","23","0","0","2","2","8.70","21","0","0","0","0","0.00","14","1","0","0","1","7.14","15","1","0","2","3","20.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","645","282","0","0","282","43.72","134","77","0","0","77","57.46","136","60","0","0","60","44.12","196","76","0","0","76","38.78","179","69","0","0","69","38.55"
"11113  :  โรงพยาบาลนิคมคำสร้อย","120","29","0","0","29","24.17","17","7","0","0","7","41.18","19","5","0","0","5","26.32","42","7","0","0","7","16.67","42","10","0","0","10","23.81"
"11114  :  โรงพยาบาลดอนตาล","61","15","0","0","15","24.59","16","3","0","0","3","18.75","10","6","0","0","6","60.00","14","3","0","0","3","21.43","21","3","0","0","3","14.29"
"11115  :  โรงพยาบาลดงหลวง","77","11","0","0","11","14.29","24","5","0","0","5","20.83","9","0","0","0","0","0.00","25","2","0","0","2","8.00","19","4","0","0","4","21.05"
"11116  :  โรงพยาบาลคำชะอี","134","29","0","0","29","21.64","27","6","0","0","6","22.22","34","12","0","0","12","35.29","40","7","0","0","7","17.50","33","4","0","0","4","12.12"
"11117  :  โรงพยาบาลหว้านใหญ่","36","7","0","0","7","19.44","9","2","0","0","2","22.22","9","3","0","0","3","33.33","9","0","0","0","0","0.00","9","2","0","0","2","22.22"
"11118  :  โรงพยาบาลหนองสูง","86","16","0","0","16","18.60","23","5","0","0","5","21.74","11","3","0","0","3","27.27","25","6","0","0","6","24.00","27","2","0","0","2","7.41"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","4,581","1,769","0","0","1,769","38.62","1,125","476","0","0","476","42.31","1,090","453","0","0","453","41.56","1,232","501","0","0","501","40.67","1,134","339","0","0","339","29.89"
"11119  :  โรงพยาบาลจอมทอง","517","122","0","0","122","23.60","120","37","0","0","37","30.83","102","25","0","0","25","24.51","125","28","0","0","28","22.40","170","32","0","0","32","18.82"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","122","16","0","0","16","13.11","37","4","0","0","4","10.81","31","5","0","0","5","16.13","33","6","0","0","6","18.18","21","1","0","0","1","4.76"
"11121  :  โรงพยาบาลเชียงดาว","204","46","0","0","46","22.55","72","14","0","0","14","19.44","41","10","0","0","10","24.39","53","14","0","0","14","26.42","38","8","0","0","8","21.05"
"11122  :  โรงพยาบาลดอยสะเก็ด","223","74","0","0","74","33.18","60","20","0","0","20","33.33","68","21","0","0","21","30.88","53","22","0","0","22","41.51","42","11","0","0","11","26.19"
"11123  :  โรงพยาบาลแม่แตง","131","38","0","0","38","29.01","19","7","0","0","7","36.84","24","10","0","0","10","41.67","45","14","0","0","14","31.11","43","7","0","0","7","16.28"
"11124  :  โรงพยาบาลสะเมิง","87","14","0","0","14","16.09","25","7","0","0","7","28.00","18","3","0","0","3","16.67","17","3","0","0","3","17.65","27","1","0","0","1","3.70"
"11125  :  โรงพยาบาลฝาง","557","173","0","0","173","31.06","138","46","0","0","46","33.33","145","47","0","0","47","32.41","158","56","0","0","56","35.44","116","24","0","0","24","20.69"
"11126  :  โรงพยาบาลแม่อาย","104","22","0","0","22","21.15","31","11","0","0","11","35.48","26","6","0","0","6","23.08","22","2","0","0","2","9.09","25","3","0","0","3","12.00"
"11127  :  โรงพยาบาลพร้าว","113","47","0","0","47","41.59","20","13","0","0","13","65.00","21","10","0","0","10","47.62","41","19","0","0","19","46.34","31","5","0","0","5","16.13"
"11128  :  โรงพยาบาลสันป่าตอง","386","101","0","0","101","26.17","95","32","0","0","32","33.68","62","22","0","0","22","35.48","106","25","0","0","25","23.58","123","22","0","0","22","17.89"
"11129  :  โรงพยาบาลสันกำแพง","98","32","0","0","32","32.65","32","11","0","0","11","34.38","30","10","0","0","10","33.33","22","7","0","0","7","31.82","14","4","0","0","4","28.57"
"11130  :  โรงพยาบาลสันทราย","192","59","0","0","59","30.73","31","9","0","0","9","29.03","39","17","0","0","17","43.59","57","17","0","0","17","29.82","65","16","0","0","16","24.62"
"11131  :  โรงพยาบาลหางดง","276","109","0","0","109","39.49","59","23","0","0","23","38.98","59","33","0","0","33","55.93","73","31","0","0","31","42.47","85","22","0","0","22","25.88"
"11132  :  โรงพยาบาลฮอด","131","25","0","0","25","19.08","25","6","0","0","6","24.00","26","3","0","0","3","11.54","32","9","0","0","9","28.13","48","7","0","0","7","14.58"
"11133  :  โรงพยาบาลดอยเต่า","53","5","0","0","5","9.43","4","2","0","0","2","50.00","6","0","0","0","0","0.00","16","2","0","0","2","12.50","27","1","0","0","1","3.70"
"11134  :  โรงพยาบาลอมก๋อย","152","18","0","0","18","11.84","55","7","0","0","7","12.73","43","4","0","0","4","9.30","27","3","0","0","3","11.11","27","4","0","0","4","14.81"
"11135  :  โรงพยาบาลสารภี","176","63","0","0","63","35.80","46","17","0","0","17","36.96","61","23","0","0","23","37.70","30","7","0","0","7","23.33","39","16","0","0","16","41.03"
"11136  :  โรงพยาบาลเวียงแหง","23","3","0","0","3","13.04","4","0","0","0","0","0.00","5","0","0","0","0","0.00","4","2","0","0","2","50.00","10","1","0","0","1","10.00"
"11137  :  โรงพยาบาลไชยปราการ","63","14","0","0","14","22.22","14","4","0","0","4","28.57","12","2","0","0","2","16.67","19","7","0","0","7","36.84","18","1","0","0","1","5.56"
"11138  :  โรงพยาบาลแม่วาง","55","14","0","0","14","25.45","11","5","0","0","5","45.45","12","1","0","0","1","8.33","11","5","0","0","5","45.45","21","3","0","0","3","14.29"
"11139  :  โรงพยาบาลแม่ออน","49","17","0","0","17","34.69","3","2","0","0","2","66.67","14","5","0","0","5","35.71","18","7","0","0","7","38.89","14","3","0","0","3","21.43"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","74","27","0","0","27","36.49","20","7","0","0","7","35.00","18","8","0","0","8","44.44","23","7","0","0","7","30.43","13","5","0","0","5","38.46"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","18","3","0","0","3","16.67","0","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","12","3","0","0","3","25.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4","1","0","0","1","25.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","261","0","0","0","0","0.00","46","0","0","0","0","0.00","68","0","0","0","0","0.00","61","0","0","0","0","0.00","86","0","0","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","29","3","0","0","3","10.34","5","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","13","3","0","0","3","23.08"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","5","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","12","2","0","0","2","16.67","4","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00","5","1","0","0","1","20.00"
"10714  :  โรงพยาบาลลำพูน","1,657","628","0","0","628","37.90","372","152","0","0","152","40.86","451","184","0","0","184","40.80","485","169","0","0","169","34.85","349","123","0","0","123","35.24"
"11140  :  โรงพยาบาลแม่ทา","126","38","0","0","38","30.16","22","10","0","0","10","45.45","33","10","0","0","10","30.30","32","9","0","0","9","28.13","39","9","0","0","9","23.08"
"11141  :  โรงพยาบาลบ้านโฮ่ง","153","48","0","0","48","31.37","22","9","0","0","9","40.91","39","15","0","0","15","38.46","52","13","0","0","13","25.00","40","11","0","0","11","27.50"
"11142  :  โรงพยาบาลลี้","165","24","0","0","24","14.55","25","0","0","0","0","0.00","22","7","0","0","7","31.82","73","11","0","0","11","15.07","45","6","0","0","6","13.33"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","99","15","0","0","15","15.15","34","11","0","0","11","32.35","28","2","0","0","2","7.14","18","1","0","0","1","5.56","19","1","0","0","1","5.26"
"11144  :  โรงพยาบาลป่าซาง","362","86","0","0","86","23.76","70","22","0","0","22","31.43","75","25","0","0","25","33.33","116","25","0","0","25","21.55","101","14","0","0","14","13.86"
"11145  :  โรงพยาบาลบ้านธิ","70","22","0","0","22","31.43","18","5","0","0","5","27.78","19","8","0","0","8","42.11","14","5","0","0","5","35.71","19","4","0","0","4","21.05"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","12","3","0","0","3","25.00","2","1","0","0","1","50.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00","5","1","0","0","1","20.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","41","15","0","0","15","36.59","10","5","0","0","5","50.00","9","3","0","0","3","33.33","11","4","0","0","4","36.36","11","3","0","0","3","27.27"
"10672  :  โรงพยาบาลลำปาง","2,507","1,265","0","0","1,265","50.46","498","237","0","0","237","47.59","611","337","0","0","337","55.16","676","372","0","0","372","55.03","722","319","0","0","319","44.18"
"11146  :  โรงพยาบาลแม่เมาะ","112","40","0","0","40","35.71","18","6","0","0","6","33.33","18","11","0","0","11","61.11","37","16","0","0","16","43.24","39","7","0","0","7","17.95"
"11147  :  โรงพยาบาลเกาะคา","241","93","0","0","93","38.59","82","33","0","0","33","40.24","59","24","0","0","24","40.68","48","19","0","0","19","39.58","52","17","0","0","17","32.69"
"11148  :  โรงพยาบาลเสริมงาม","71","28","0","0","28","39.44","26","11","0","0","11","42.31","13","5","0","0","5","38.46","17","5","0","0","5","29.41","15","7","0","0","7","46.67"
"11149  :  โรงพยาบาลงาว","144","62","0","0","62","43.06","34","20","0","0","20","58.82","40","19","0","0","19","47.50","38","14","0","0","14","36.84","32","9","0","0","9","28.13"
"11150  :  โรงพยาบาลแจ้ห่ม","137","40","0","0","40","29.20","31","10","0","0","10","32.26","28","11","0","0","11","39.29","38","12","0","0","12","31.58","40","7","0","0","7","17.50"
"11151  :  โรงพยาบาลวังเหนือ","105","44","0","0","44","41.90","33","12","0","0","12","36.36","25","6","0","0","6","24.00","23","12","0","0","12","52.17","24","14","0","0","14","58.33"
"11152  :  โรงพยาบาลเถิน","209","74","0","0","74","35.41","65","22","0","0","22","33.85","50","23","0","0","23","46.00","51","19","0","0","19","37.25","43","10","0","0","10","23.26"
"11153  :  โรงพยาบาลแม่พริก","41","13","0","0","13","31.71","12","5","0","0","5","41.67","6","1","0","0","1","16.67","13","5","0","0","5","38.46","10","2","0","0","2","20.00"
"11154  :  โรงพยาบาลแม่ทะ","77","22","0","0","22","28.57","12","5","0","0","5","41.67","16","6","0","0","6","37.50","29","4","0","0","4","13.79","20","7","0","0","7","35.00"
"11155  :  โรงพยาบาลสบปราบ","144","33","0","0","33","22.92","33","7","0","0","7","21.21","26","8","0","0","8","30.77","40","13","0","0","13","32.50","45","5","0","0","5","11.11"
"11156  :  โรงพยาบาลห้างฉัตร","130","53","0","0","53","40.77","37","17","0","0","17","45.95","24","12","0","0","12","50.00","32","13","0","0","13","40.63","37","11","0","0","11","29.73"
"11157  :  โรงพยาบาลเมืองปาน","102","30","0","0","30","29.41","17","5","0","0","5","29.41","28","8","0","0","8","28.57","36","14","0","0","14","38.89","21","3","0","0","3","14.29"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","1,942","1,116","0","0","1,116","57.47","474","282","0","0","282","59.49","474","304","0","0","304","64.14","543","327","0","0","327","60.22","451","203","0","0","203","45.01"
"11158  :  โรงพยาบาลตรอน","156","44","0","0","44","28.21","35","16","0","0","16","45.71","31","8","0","0","8","25.81","48","14","0","0","14","29.17","42","6","0","0","6","14.29"
"11159  :  โรงพยาบาลท่าปลา","70","20","0","0","20","28.57","22","6","0","0","6","27.27","11","5","0","0","5","45.45","20","6","0","0","6","30.00","17","3","0","0","3","17.65"
"11160  :  โรงพยาบาลน้ำปาด","157","50","0","0","50","31.85","21","9","0","0","9","42.86","30","12","0","0","12","40.00","51","19","0","0","19","37.25","55","10","0","0","10","18.18"
"11161  :  โรงพยาบาลฟากท่า","37","9","0","0","9","24.32","12","3","0","0","3","25.00","10","2","0","0","2","20.00","8","3","0","0","3","37.50","7","1","0","0","1","14.29"
"11162  :  โรงพยาบาลบ้านโคก","12","3","0","0","3","25.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","4","2","0","0","2","50.00","6","1","0","0","1","16.67"
"11163  :  โรงพยาบาลพิชัย","591","103","0","0","103","17.43","142","33","0","0","33","23.24","160","27","0","0","27","16.88","173","34","0","0","34","19.65","116","9","0","0","9","7.76"
"11164  :  โรงพยาบาลลับแล","132","26","0","0","26","19.70","35","11","0","0","11","31.43","33","7","0","0","7","21.21","28","6","0","0","6","21.43","36","2","0","0","2","5.56"
"11165  :  โรงพยาบาลทองแสนขัน","60","28","0","0","28","46.67","24","10","0","0","10","41.67","17","8","0","0","8","47.06","9","7","0","0","7","77.78","10","3","0","0","3","30.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","49","7","0","0","7","14.29","8","2","0","0","2","25.00","15","1","0","0","1","6.67","9","0","0","0","0","0.00","17","4","0","0","4","23.53"
"10715  :  โรงพยาบาลแพร่","1,864","858","0","0","858","46.03","477","216","0","0","216","45.28","440","234","0","0","234","53.18","497","242","0","0","242","48.69","450","166","0","0","166","36.89"
"11166  :  โรงพยาบาลร้องกวาง","396","65","0","0","65","16.41","197","31","0","0","31","15.74","75","11","0","0","11","14.67","77","16","0","0","16","20.78","47","7","0","0","7","14.89"
"11167  :  โรงพยาบาลลอง","149","54","0","0","54","36.24","24","8","0","0","8","33.33","41","13","0","0","13","31.71","46","19","0","0","19","41.30","38","14","0","0","14","36.84"
"11169  :  โรงพยาบาลสูงเม่น","170","56","0","0","56","32.94","31","11","0","0","11","35.48","33","15","0","0","15","45.45","49","15","0","0","15","30.61","57","15","0","0","15","26.32"
"11170  :  โรงพยาบาลสอง","82","24","0","0","24","29.27","19","7","0","0","7","36.84","9","2","0","0","2","22.22","22","6","0","0","6","27.27","32","9","0","0","9","28.13"
"11171  :  โรงพยาบาลวังชิ้น","124","36","0","0","36","29.03","30","8","0","0","8","26.67","20","9","0","0","9","45.00","30","9","0","0","9","30.00","44","10","0","0","10","22.73"
"11172  :  โรงพยาบาลหนองม่วงไข่","90","35","0","0","35","38.89","19","12","0","0","12","63.16","15","9","0","0","9","60.00","24","7","0","0","7","29.17","32","7","0","0","7","21.88"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","130","47","0","0","47","36.15","45","14","0","0","14","31.11","34","15","0","0","15","44.12","26","12","0","0","12","46.15","25","6","0","0","6","24.00"
"10716  :  โรงพยาบาลน่าน","1,660","672","0","0","672","40.48","484","219","0","0","219","45.25","343","159","0","0","159","46.36","401","161","0","0","161","40.15","432","133","0","0","133","30.79"
"11173  :  โรงพยาบาลแม่จริม","145","22","0","0","22","15.17","40","7","0","0","7","17.50","34","7","0","0","7","20.59","46","6","0","0","6","13.04","25","2","0","0","2","8.00"
"11174  :  โรงพยาบาลบ้านหลวง","53","7","0","0","7","13.21","16","2","0","0","2","12.50","8","2","0","0","2","25.00","12","1","0","0","1","8.33","17","2","0","0","2","11.76"
"11175  :  โรงพยาบาลนาน้อย","80","29","0","0","29","36.25","15","7","0","0","7","46.67","21","8","0","0","8","38.10","28","10","0","0","10","35.71","16","4","0","0","4","25.00"
"11176  :  โรงพยาบาลท่าวังผา","111","34","0","0","34","30.63","40","14","0","0","14","35.00","30","11","0","0","11","36.67","24","8","0","0","8","33.33","17","1","0","0","1","5.88"
"11177  :  โรงพยาบาลเวียงสา","151","28","0","0","28","18.54","39","8","0","0","8","20.51","25","6","0","0","6","24.00","37","10","0","0","10","27.03","50","4","0","0","4","8.00"
"11178  :  โรงพยาบาลทุ่งช้าง","37","5","0","0","5","13.51","6","0","0","0","0","0.00","8","3","0","0","3","37.50","10","0","0","0","0","0.00","13","2","0","0","2","15.38"
"11179  :  โรงพยาบาลเชียงกลาง","79","25","0","0","25","31.65","17","8","0","0","8","47.06","16","9","0","0","9","56.25","10","2","0","0","2","20.00","36","6","0","0","6","16.67"
"11180  :  โรงพยาบาลนาหมื่น","60","16","0","0","16","26.67","20","10","0","0","10","50.00","11","4","0","0","4","36.36","12","0","0","0","0","0.00","17","2","0","0","2","11.76"
"11181  :  โรงพยาบาลสันติสุข","84","18","0","0","18","21.43","15","4","0","0","4","26.67","15","6","0","0","6","40.00","11","3","0","0","3","27.27","43","5","0","0","5","11.63"
"11182  :  โรงพยาบาลบ่อเกลือ","35","4","0","0","4","11.43","8","0","0","0","0","0.00","7","1","0","0","1","14.29","8","1","0","0","1","12.50","12","2","0","0","2","16.67"
"11183  :  โรงพยาบาลสองแคว","23","11","0","0","11","47.83","6","2","0","0","2","33.33","6","3","0","0","3","50.00","6","3","0","0","3","50.00","5","3","0","0","3","60.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","317","100","0","0","100","31.55","62","26","0","0","26","41.94","72","32","0","0","32","44.44","80","25","0","0","25","31.25","103","17","0","0","17","16.50"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","76","8","0","0","8","10.53","19","2","0","0","2","10.53","18","3","0","0","3","16.67","21","1","0","0","1","4.76","18","2","0","0","2","11.11"
"25017  :  โรงพยาบาลภูเพียง","4","1","0","0","1","25.00","1","1","0","0","1","100.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11187  :  โรงพยาบาลปง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
