"โรงพยาบาล","B","A","อัตราต่อพัน"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","5","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","2","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,324","13","9.82"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","9","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","208","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","127","0","0.00"
"11226  :  โรงพยาบาลลานสัก","46","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","20","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2,306","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","0","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","26","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","88","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","460","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","190","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","87","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","39","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","82","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","57","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","63","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","0","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,464","3","2.05"
"10723  :  โรงพยาบาลแม่สอด","1,473","14","9.50"
"11238  :  โรงพยาบาลบ้านตาก","51","0","0.00"
"11239  :  โรงพยาบาลสามเงา","25","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","701","1","1.43"
"11241  :  โรงพยาบาลท่าสองยาง","951","4","4.21"
"11242  :  โรงพยาบาลพบพระ","1,065","6","5.63"
"11243  :  โรงพยาบาลอุ้มผาง","763","2","2.62"
"27443  :  โรงพยาบาลวังเจ้า","3","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,196","2","1.67"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","733","3","4.09"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","33","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","48","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","54","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","74","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","346","1","2.89"
"11249  :  โรงพยาบาลศรีนคร","1","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","2","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","2,894","15","5.18"
"11251  :  โรงพยาบาลชาติตระการ","135","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","186","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","35","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","110","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","93","0","0.00"
"11256  :  โรงพยาบาลวังทอง","195","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","60","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","484","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","811","9","11.10"
"11258  :  โรงพยาบาลวังทรายพูน","31","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","21","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","424","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","52","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","8","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","8","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","348","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","41","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","1","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,617","5","3.09"
"11264  :  โรงพยาบาลชนแดน","162","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","943","2","2.12"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,208","1","0.83"
"11267  :  โรงพยาบาลศรีเทพ","124","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","253","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","173","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","34","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","68","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","318","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","100","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","1,357","15","11.05"
"10728  :  โรงพยาบาลดำเนินสะดวก","862","2","2.32"
"10729  :  โรงพยาบาลบ้านโป่ง","1,071","5","4.67"
"10730  :  โรงพยาบาลโพธาราม","892","2","2.24"
"11273  :  โรงพยาบาลสวนผึ้ง","248","0","0.00"
"11274  :  โรงพยาบาลบางแพ","46","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","29","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","103","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","15","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","393","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,431","1","0.70"
"28858  :  โรงพยาบาลบ้านคา","25","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,426","19","7.83"
"10732  :  โรงพยาบาลมะการักษ์","770","7","9.09"
"11278  :  โรงพยาบาลไทรโยค","132","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","54","1","18.52"
"11280  :  โรงพยาบาลบ่อพลอย","195","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","36","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,325","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","915","2","2.19"
"11284  :  โรงพยาบาลสังขละบุรี","286","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","98","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","137","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","35","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","79","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","14","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","9","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,106","17","8.07"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,339","2","1.49"
"11289  :  โรงพยาบาลเดิมบางนางบวช","106","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","591","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","78","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","210","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","132","0","0.00"
"11294  :  โรงพยาบาลสามชุก","141","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","792","1","1.26"
"11296  :  โรงพยาบาลหนองหญ้าไซ","38","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","342","8","23.39"
"11297  :  โรงพยาบาลกำแพงแสน","633","2","3.16"
"11298  :  โรงพยาบาลนครชัยศรี","67","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","62","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","35","0","0.00"
"11301  :  โรงพยาบาลบางเลน","217","1","4.61"
"11302  :  โรงพยาบาลสามพราน","871","3","3.44"
"11303  :  โรงพยาบาลพุทธมณฑล","39","1","25.64"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","5,158","62","12.02"
"11304  :  โรงพยาบาลกระทุ่มแบน","2,352","17","7.23"
"11305  :  โรงพยาบาลบ้านแพ้ว","0","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","819","3","3.66"
"11306  :  โรงพยาบาลนภาลัย","1","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","2","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,227","11","4.94"
"11308  :  โรงพยาบาลเขาย้อย","68","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","66","0","0.00"
"11310  :  โรงพยาบาลชะอำ","422","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","233","1","4.29"
"11312  :  โรงพยาบาลบ้านลาด","77","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","60","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","69","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,168","8","6.85"
"11315  :  โรงพยาบาลกุยบุรี","79","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","149","1","6.71"
"11317  :  โรงพยาบาลบางสะพาน","896","1","1.12"
"11318  :  โรงพยาบาลบางสะพานน้อย","106","1","9.43"
"11319  :  โรงพยาบาลปราณบุรี","214","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,006","10","4.99"
"11321  :  โรงพยาบาลสามร้อยยอด","214","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","4,861","34","6.99"
"11322  :  โรงพยาบาลพรหมคีรี","44","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","73","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","416","0","0.00"
"11326  :  โรงพยาบาลพิปูน","18","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","45","0","0.00"
"11328  :  โรงพยาบาลชะอวด","209","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,436","5","3.48"
"11330  :  โรงพยาบาลทุ่งสง","1,030","27","26.21"
"11331  :  โรงพยาบาลนาบอน","12","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","60","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","142","1","7.04"
"11334  :  โรงพยาบาลร่อนพิบูลย์","170","2","11.76"
"11335  :  โรงพยาบาลสิชล","1,075","5","4.65"
"11336  :  โรงพยาบาลขนอม","2","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","153","1","6.54"
"11338  :  โรงพยาบาลบางขัน","94","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","31","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","51","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1,874","24","12.81"
"11340  :  โรงพยาบาลเขาพนม","116","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","98","1","10.20"
"11342  :  โรงพยาบาลคลองท่อม","222","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","122","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","91","0","0.00"
"11345  :  โรงพยาบาลลำทับ","90","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","153","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","9","0","0.00"
"10739  :  โรงพยาบาลพังงา","610","3","4.92"
"10740  :  โรงพยาบาลตะกั่วป่า","854","2","2.34"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","26","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","6","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","21","0","0.00"
"11350  :  โรงพยาบาลบางไทร","2","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","75","0","0.00"
"11353  :  โรงพยาบาลทับปุด","3","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","40","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,519","38","15.09"
"11355  :  โรงพยาบาลป่าตอง","207","0","0.00"
"11356  :  โรงพยาบาลถลาง","506","1","1.98"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","1","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","13","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","4,457","26","5.83"
"10742  :  โรงพยาบาลเกาะสมุย","1,298","6","4.62"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","988","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","66","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","90","0","0.00"
"11360  :  โรงพยาบาลไชยา","303","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","126","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","142","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","76","0","0.00"
"11364  :  โรงพยาบาลพนม","147","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","72","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","270","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","104","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","173","0","0.00"
"11369  :  โรงพยาบาลพระแสง","253","1","3.95"
"11370  :  โรงพยาบาลพุนพิน","156","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","87","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","471","1","2.12"
"11654  :  โรงพยาบาลวิภาวดี","104","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","184","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","726","9","12.40"
"11323  :  โรงพยาบาลละอุ่น","21","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","59","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","228","2","8.77"
"11374  :  โรงพยาบาลสุขสำราญ","56","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","2,267","23","10.15"
"11375  :  โรงพยาบาลปากน้ำชุมพร","93","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","36","0","0.00"
"11377  :  โรงพยาบาลปะทิว","30","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","93","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,217","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","7","0","0.00"
"11381  :  โรงพยาบาลละแม","70","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","48","0","0.00"
"11383  :  โรงพยาบาลสวี","159","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","19","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","2,615","10","3.82"
"10745  :  โรงพยาบาลสงขลา","2,729","12","4.40"
"11386  :  โรงพยาบาลสทิงพระ","71","0","0.00"
"11387  :  โรงพยาบาลจะนะ","174","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,136","2","1.76"
"11390  :  โรงพยาบาลเทพา","417","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","575","0","0.00"
"11392  :  โรงพยาบาลระโนด","89","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","16","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","233","1","4.29"
"11395  :  โรงพยาบาลสะเดา","370","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","2","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","58","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","141","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","3","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","69","1","14.49"
"11401  :  โรงพยาบาลคลองหอยโข่ง","59","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,506","8","3.19"
"11402  :  โรงพยาบาลควนโดน","42","1","23.81"
"11403  :  โรงพยาบาลควนกาหลง","53","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","15","0","0.00"
"11405  :  โรงพยาบาลละงู","251","2","7.97"
"11406  :  โรงพยาบาลทุ่งหว้า","71","0","0.00"
"28786  :  โรงพยาบาลมะนัง","63","0","0.00"
"10683  :  โรงพยาบาลตรัง","2,628","31","11.80"
"11407  :  โรงพยาบาลกันตัง","195","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","179","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","142","0","0.00"
"11410  :  โรงพยาบาลสิเกา","53","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","384","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","41","0","0.00"
"11413  :  โรงพยาบาลนาโยง","61","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","16","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","1,957","18","9.20"
"11414  :  โรงพยาบาลกงหรา","36","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","65","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","32","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","283","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","79","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","24","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","46","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","57","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","89","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","1","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","1,795","20","11.14"
"11423  :  โรงพยาบาลโคกโพธิ์","452","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","385","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","121","0","0.00"
"11426  :  โรงพยาบาลมายอ","380","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","348","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","123","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","650","1","1.54"
"11430  :  โรงพยาบาลยะรัง","507","1","1.97"
"11431  :  โรงพยาบาลแม่ลาน","171","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,049","1","0.95"
"11464  :  โรงพยาบาลกะพ้อ","123","1","8.13"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","4,886","10","2.05"
"10749  :  โรงพยาบาลเบตง","528","5","9.47"
"11432  :  โรงพยาบาลบันนังสตา","418","2","4.78"
"11433  :  โรงพยาบาลธารโต","235","1","4.26"
"11434  :  โรงพยาบาลรามัน","705","3","4.26"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","735","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","299","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","1","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","298","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","2,731","43","15.75"
"10751  :  โรงพยาบาลสุไหงโก-ลก","1,356","5","3.69"
"11435  :  โรงพยาบาลตากใบ","460","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","417","0","0.00"
"11437  :  โรงพยาบาลระแงะ","777","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","720","2","2.78"
"11439  :  โรงพยาบาลศรีสาคร","429","1","2.33"
"11440  :  โรงพยาบาลแว้ง","242","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","164","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","238","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","120","1","8.33"
"15010  :  โรงพยาบาลเจาะไอร้อง","273","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","239","0","0.00"
