"โรงพยาบาล","B","A","อัตราต่อพัน"
"11219  :  โรงพยาบาลตากฟ้า","2","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","3","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","3","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","1,507","6","3.98"
"11221  :  โรงพยาบาลทัพทัน","0","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","2","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","268","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","0","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","127","1","7.87"
"11226  :  โรงพยาบาลลานสัก","72","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","19","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","2,665","5","1.88"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","2","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","33","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","95","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","445","1","2.25"
"11232  :  โรงพยาบาลคลองขลุง","229","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","96","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","38","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","98","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","26","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","50","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","1","1","1,000.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","1,573","4","2.54"
"10723  :  โรงพยาบาลแม่สอด","2,750","23","8.36"
"11238  :  โรงพยาบาลบ้านตาก","86","0","0.00"
"11239  :  โรงพยาบาลสามเงา","44","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","793","4","5.04"
"11241  :  โรงพยาบาลท่าสองยาง","909","1","1.10"
"11242  :  โรงพยาบาลพบพระ","880","2","2.27"
"11243  :  โรงพยาบาลอุ้มผาง","1,145","1","0.87"
"27443  :  โรงพยาบาลวังเจ้า","0","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","1,312","7","5.34"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","978","2","2.04"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","56","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","41","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","98","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","122","0","0.00"
"11248  :  โรงพยาบาลสวรรคโลก","224","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","0","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","1","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","3,194","27","8.45"
"11251  :  โรงพยาบาลชาติตระการ","152","1","6.58"
"11252  :  โรงพยาบาลบางระกำ","153","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","39","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","103","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","88","0","0.00"
"11256  :  โรงพยาบาลวังทอง","250","1","4.00"
"11257  :  โรงพยาบาลเนินมะปราง","64","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","585","1","1.71"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","964","4","4.15"
"11258  :  โรงพยาบาลวังทรายพูน","34","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","35","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","405","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","67","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","22","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","11","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","476","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","56","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","0","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","1","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,408","2","1.42"
"11264  :  โรงพยาบาลชนแดน","193","1","5.18"
"11265  :  โรงพยาบาลหล่มสัก","1,034","3","2.90"
"11266  :  โรงพยาบาลวิเชียรบุรี","1,078","4","3.71"
"11267  :  โรงพยาบาลศรีเทพ","170","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","290","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","65","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","29","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","71","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","354","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","177","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","2,145","8","3.73"
"10728  :  โรงพยาบาลดำเนินสะดวก","767","2","2.61"
"10729  :  โรงพยาบาลบ้านโป่ง","1,385","3","2.17"
"10730  :  โรงพยาบาลโพธาราม","1,043","3","2.88"
"11273  :  โรงพยาบาลสวนผึ้ง","292","2","6.85"
"11274  :  โรงพยาบาลบางแพ","31","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","16","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","87","1","11.49"
"11277  :  โรงพยาบาลวัดเพลง","12","1","83.33"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","411","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","1,633","3","1.84"
"28858  :  โรงพยาบาลบ้านคา","27","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","2,500","17","6.80"
"10732  :  โรงพยาบาลมะการักษ์","900","5","5.56"
"11278  :  โรงพยาบาลไทรโยค","166","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","67","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","205","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","34","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","1,361","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","853","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","383","1","2.61"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","124","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","125","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","101","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","136","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","16","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,805","19","6.77"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","1,452","4","2.75"
"11289  :  โรงพยาบาลเดิมบางนางบวช","170","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","585","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","64","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","180","1","5.56"
"11293  :  โรงพยาบาลดอนเจดีย์","159","0","0.00"
"11294  :  โรงพยาบาลสามชุก","192","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","771","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","46","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","706","10","14.16"
"11297  :  โรงพยาบาลกำแพงแสน","699","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","96","1","10.42"
"11299  :  โรงพยาบาลห้วยพลู","105","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","113","0","0.00"
"11301  :  โรงพยาบาลบางเลน","213","0","0.00"
"11302  :  โรงพยาบาลสามพราน","901","1","1.11"
"11303  :  โรงพยาบาลพุทธมณฑล","140","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","6,198","58","9.36"
"11304  :  โรงพยาบาลกระทุ่มแบน","3,253","21","6.46"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,403","6","4.28"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","969","2","2.06"
"11306  :  โรงพยาบาลนภาลัย","2","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","3","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","2,391","6","2.51"
"11308  :  โรงพยาบาลเขาย้อย","118","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","57","0","0.00"
"11310  :  โรงพยาบาลชะอำ","450","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","299","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","86","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","79","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","112","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","1,331","1","0.75"
"11315  :  โรงพยาบาลกุยบุรี","113","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","174","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","859","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","151","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","256","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","2,388","12","5.03"
"11321  :  โรงพยาบาลสามร้อยยอด","256","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","3,398","24","7.06"
"11322  :  โรงพยาบาลพรหมคีรี","30","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","71","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","426","0","0.00"
"11326  :  โรงพยาบาลพิปูน","21","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","32","0","0.00"
"11328  :  โรงพยาบาลชะอวด","244","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,361","1","0.73"
"11330  :  โรงพยาบาลทุ่งสง","1,116","15","13.44"
"11331  :  โรงพยาบาลนาบอน","24","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","75","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","348","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","90","1","11.11"
"11335  :  โรงพยาบาลสิชล","1,079","1","0.93"
"11336  :  โรงพยาบาลขนอม","2","2","1,000.00"
"11337  :  โรงพยาบาลหัวไทร","168","1","5.95"
"11338  :  โรงพยาบาลบางขัน","81","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","8","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","40","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","43","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","3,315","25","7.54"
"11340  :  โรงพยาบาลเขาพนม","154","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","128","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","336","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","186","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","108","0","0.00"
"11345  :  โรงพยาบาลลำทับ","71","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","190","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","4","0","0.00"
"10739  :  โรงพยาบาลพังงา","645","5","7.75"
"10740  :  โรงพยาบาลตะกั่วป่า","747","4","5.35"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","33","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","7","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","21","1","47.62"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","39","0","0.00"
"11353  :  โรงพยาบาลทับปุด","2","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","56","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","3,299","46","13.94"
"11355  :  โรงพยาบาลป่าตอง","155","0","0.00"
"11356  :  โรงพยาบาลถลาง","554","1","1.81"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00"
"41436  :  โรงพยาบาลฉลอง","3","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","5,675","34","5.99"
"10742  :  โรงพยาบาลเกาะสมุย","1,805","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","1,039","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","106","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","111","0","0.00"
"11360  :  โรงพยาบาลไชยา","343","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","210","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","146","1","6.85"
"11363  :  โรงพยาบาลบ้านตาขุน","88","1","11.36"
"11364  :  โรงพยาบาลพนม","181","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","95","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","293","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","109","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","216","0","0.00"
"11369  :  โรงพยาบาลพระแสง","328","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","180","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","98","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","640","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","118","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","177","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","812","12","14.78"
"11323  :  โรงพยาบาลละอุ่น","26","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","73","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","134","1","7.46"
"11374  :  โรงพยาบาลสุขสำราญ","54","1","18.52"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","3,317","14","4.22"
"11375  :  โรงพยาบาลปากน้ำชุมพร","64","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","76","0","0.00"
"11377  :  โรงพยาบาลปะทิว","34","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","91","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","1,174","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","27","0","0.00"
"11381  :  โรงพยาบาลละแม","80","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","53","0","0.00"
"11383  :  โรงพยาบาลสวี","159","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","34","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","4,313","14","3.25"
"10745  :  โรงพยาบาลสงขลา","2,893","21","7.26"
"11386  :  โรงพยาบาลสทิงพระ","84","0","0.00"
"11387  :  โรงพยาบาลจะนะ","204","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","1,130","1","0.88"
"11390  :  โรงพยาบาลเทพา","484","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","637","0","0.00"
"11392  :  โรงพยาบาลระโนด","123","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","25","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","219","0","0.00"
"11395  :  โรงพยาบาลสะเดา","446","1","2.24"
"11396  :  โรงพยาบาลนาหม่อม","3","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","85","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","178","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","3","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","76","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","75","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","2,738","11","4.02"
"11402  :  โรงพยาบาลควนโดน","55","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","100","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","72","0","0.00"
"11405  :  โรงพยาบาลละงู","284","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","96","0","0.00"
"28786  :  โรงพยาบาลมะนัง","54","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,176","33","10.39"
"11407  :  โรงพยาบาลกันตัง","231","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","245","1","4.08"
"11409  :  โรงพยาบาลปะเหลียน","190","0","0.00"
"11410  :  โรงพยาบาลสิเกา","60","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","288","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","38","0","0.00"
"11413  :  โรงพยาบาลนาโยง","109","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","85","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","2","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","2,552","15","5.88"
"11414  :  โรงพยาบาลกงหรา","60","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","72","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","51","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","318","1","3.14"
"11418  :  โรงพยาบาลปากพะยูน","84","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","38","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","63","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","83","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","126","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3,277","15","4.58"
"11423  :  โรงพยาบาลโคกโพธิ์","532","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","388","1","2.58"
"11425  :  โรงพยาบาลปะนาเระ","235","0","0.00"
"11426  :  โรงพยาบาลมายอ","433","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","322","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","127","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","546","0","0.00"
"11430  :  โรงพยาบาลยะรัง","592","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","168","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,136","1","0.88"
"11464  :  โรงพยาบาลกะพ้อ","188","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","6,023","9","1.49"
"10749  :  โรงพยาบาลเบตง","837","10","11.95"
"11432  :  โรงพยาบาลบันนังสตา","540","1","1.85"
"11433  :  โรงพยาบาลธารโต","260","0","0.00"
"11434  :  โรงพยาบาลรามัน","774","1","1.29"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","762","1","1.31"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","291","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","34","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","245","1","4.08"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","3,905","59","15.11"
"10751  :  โรงพยาบาลสุไหงโก-ลก","1,457","5","3.43"
"11435  :  โรงพยาบาลตากใบ","520","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","422","0","0.00"
"11437  :  โรงพยาบาลระแงะ","794","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","783","2","2.55"
"11439  :  โรงพยาบาลศรีสาคร","390","0","0.00"
"11440  :  โรงพยาบาลแว้ง","218","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","196","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","277","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","187","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","302","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","291","0","0.00"
