"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11157  :  โรงพยาบาลเมืองปาน","179","54","166","166","92.74"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","173","52","105","105","60.69"
"11158  :  โรงพยาบาลตรอน","255","77","244","244","95.69"
"11159  :  โรงพยาบาลท่าปลา","270","81","257","257","95.19"
"11160  :  โรงพยาบาลน้ำปาด","160","48","156","156","97.50"
"11161  :  โรงพยาบาลฟากท่า","149","45","139","139","93.29"
"11162  :  โรงพยาบาลบ้านโคก","211","64","208","208","98.58"
"11163  :  โรงพยาบาลพิชัย","218","66","132","132","60.55"
"11164  :  โรงพยาบาลลับแล","534","161","276","276","51.69"
"11165  :  โรงพยาบาลทองแสนขัน","218","66","208","208","95.41"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2","1","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","97","30","91","91","93.81"
"11167  :  โรงพยาบาลลอง","253","76","246","246","97.23"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","482","145","409","409","84.85"
"11171  :  โรงพยาบาลวังชิ้น","84","26","82","82","97.62"
"11172  :  โรงพยาบาลหนองม่วงไข่","102","31","98","98","96.08"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","70","21","2","2","2.86"
"10716  :  โรงพยาบาลน่าน","221","67","216","216","97.74"
"11173  :  โรงพยาบาลแม่จริม","19","6","18","18","94.74"
"11174  :  โรงพยาบาลบ้านหลวง","132","40","131","131","99.24"
"11175  :  โรงพยาบาลนาน้อย","103","31","103","103","100.00"
"11176  :  โรงพยาบาลท่าวังผา","385","116","382","382","99.22"
"11177  :  โรงพยาบาลเวียงสา","120","36","119","119","99.17"
"11178  :  โรงพยาบาลทุ่งช้าง","43","13","43","43","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","325","98","315","315","96.92"
"11180  :  โรงพยาบาลนาหมื่น","140","42","132","132","94.29"
"11181  :  โรงพยาบาลสันติสุข","298","90","297","297","99.66"
"11182  :  โรงพยาบาลบ่อเกลือ","80","24","22","22","27.50"
"11183  :  โรงพยาบาลสองแคว","78","24","23","23","29.49"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","220","66","214","214","97.27"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","30","9","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","67","21","64","64","95.52"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","268","81","259","259","96.64"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","46","14","46","46","100.00"
"11187  :  โรงพยาบาลปง","2","1","2","2","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","1","1","1","100.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","185","56","123","123","66.49"
"11189  :  โรงพยาบาลเทิง","387","117","375","375","96.90"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","59","18","59","59","100.00"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","72","22","69","69","95.83"
"11194  :  โรงพยาบาลแม่สาย","224","68","224","224","100.00"
"11195  :  โรงพยาบาลแม่สรวย","280","84","272","272","97.14"
"11196  :  โรงพยาบาลเวียงป่าเป้า","364","110","300","300","82.42"
"11197  :  โรงพยาบาลพญาเม็งราย","80","24","67","67","83.75"
"11198  :  โรงพยาบาลเวียงแก่น","145","44","141","141","97.24"
"11199  :  โรงพยาบาลขุนตาล","176","53","176","176","100.00"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","87","27","86","86","98.85"
"11201  :  โรงพยาบาลแม่ลาว","79","24","79","79","100.00"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","193","58","188","188","97.41"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","272","82","237","237","87.13"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","266","80","260","260","97.74"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","56","17","54","54","96.43"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","110","33","68","68","61.82"
"11203  :  โรงพยาบาลขุนยวม","114","35","95","95","83.33"
"11204  :  โรงพยาบาลปาย","95","29","56","56","58.95"
"11205  :  โรงพยาบาลแม่สะเรียง","396","119","329","329","83.08"
"11206  :  โรงพยาบาลแม่ลาน้อย","225","68","166","166","73.78"
"11207  :  โรงพยาบาลสบเมย","72","22","72","72","100.00"
"11208  :  โรงพยาบาลปางมะผ้า","49","15","48","48","97.96"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","136","41","135","135","99.26"
"11210  :  โรงพยาบาลชุมแสง","154","47","132","132","85.71"
"11211  :  โรงพยาบาลหนองบัว","831","250","661","661","79.54"
"11212  :  โรงพยาบาลบรรพตพิสัย","63","19","38","38","60.32"
"11213  :  โรงพยาบาลเก้าเลี้ยว","53","16","51","51","96.23"
"11214  :  โรงพยาบาลตาคลี","170","51","157","157","92.35"
"11215  :  โรงพยาบาลท่าตะโก","139","42","138","138","99.28"
"11216  :  โรงพยาบาลไพศาลี","231","70","170","170","73.59"
"11217  :  โรงพยาบาลพยุหะคีรี","82","25","50","50","60.98"
"11218  :  โรงพยาบาลลาดยาว","206","62","0","0","0.00"
"11219  :  โรงพยาบาลตากฟ้า","77","24","74","74","96.10"
"11220  :  โรงพยาบาลแม่วงก์","59","18","59","59","100.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","100","30","1","1","1.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","10","3","10","10","100.00"
"10720  :  โรงพยาบาลอุทัยธานี","11","4","11","11","100.00"
"11221  :  โรงพยาบาลทัพทัน","8","3","8","8","100.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","25","8","23","23","92.00"
"11223  :  โรงพยาบาลหนองฉาง","25","8","25","25","100.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","11","4","11","11","100.00"
"11225  :  โรงพยาบาลบ้านไร่","82","25","81","81","98.78"
"11226  :  โรงพยาบาลลานสัก","175","53","175","175","100.00"
"11227  :  โรงพยาบาลห้วยคต","64","20","63","63","98.44"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","160","48","147","147","91.88"
"11229  :  โรงพยาบาลไทรงาม","112","34","0","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","554","167","450","450","81.23"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","58","18","57","57","98.28"
"11232  :  โรงพยาบาลคลองขลุง","56","17","56","56","100.00"
"11233  :  โรงพยาบาลพรานกระต่าย","403","121","395","395","98.01"
"11234  :  โรงพยาบาลลานกระบือ","0","0","0","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","23","7","15","15","65.22"
"11236  :  โรงพยาบาลปางศิลาทอง","5","2","4","4","80.00"
"14135  :  โรงพยาบาลบึงสามัคคี","6","2","6","6","100.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","60","18","60","60","100.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","500","150","217","217","43.40"
"10723  :  โรงพยาบาลแม่สอด","236","71","180","180","76.27"
"11238  :  โรงพยาบาลบ้านตาก","233","70","218","218","93.56"
"11239  :  โรงพยาบาลสามเงา","101","31","99","99","98.02"
"11240  :  โรงพยาบาลแม่ระมาด","174","53","151","151","86.78"
"11241  :  โรงพยาบาลท่าสองยาง","210","63","193","193","91.90"
"11242  :  โรงพยาบาลพบพระ","113","34","98","98","86.73"
"11243  :  โรงพยาบาลอุ้มผาง","129","39","103","103","79.84"
"27443  :  โรงพยาบาลวังเจ้า","54","17","38","38","70.37"
"10724  :  โรงพยาบาลสุโขทัย","108","33","108","108","100.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","125","38","85","85","68.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","48","15","35","35","72.92"
"11245  :  โรงพยาบาลคีรีมาศ","168","51","168","168","100.00"
"11246  :  โรงพยาบาลกงไกรลาศ","326","98","201","201","61.66"
"11247  :  โรงพยาบาลศรีสัชนาลัย","90","27","84","84","93.33"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","83","25","76","76","91.57"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","251","76","38","38","15.14"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","183","55","173","173","94.54"
"11252  :  โรงพยาบาลบางระกำ","437","132","431","431","98.63"
"11253  :  โรงพยาบาลบางกระทุ่ม","236","71","227","227","96.19"
"11254  :  โรงพยาบาลพรหมพิราม","150","45","150","150","100.00"
"11255  :  โรงพยาบาลวัดโบสถ์","216","65","195","195","90.28"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","15","5","12","12","80.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","216","65","0","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","25","8","25","25","100.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","9","3","9","9","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","408","123","403","403","98.77"
"11261  :  โรงพยาบาลโพทะเล","146","44","103","103","70.55"
"11262  :  โรงพยาบาลสามง่าม","121","37","121","121","100.00"
"11263  :  โรงพยาบาลทับคล้อ","92","28","87","87","94.57"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","80","24","57","57","71.25"
"11631  :  โรงพยาบาลวชิรบารมี","50","15","37","37","74.00"
"27978  :  โรงพยาบาลสากเหล็ก","99","30","98","98","98.99"
"27979  :  โรงพยาบาลบึงนาราง","34","11","34","34","100.00"
"27980  :  โรงพยาบาลดงเจริญ","1","1","1","1","100.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","75","23","2","2","2.67"
"11264  :  โรงพยาบาลชนแดน","142","43","112","112","78.87"
"11265  :  โรงพยาบาลหล่มสัก","245","74","0","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","280","84","239","239","85.36"
"11267  :  โรงพยาบาลศรีเทพ","209","63","1","1","0.48"
"11268  :  โรงพยาบาลหนองไผ่","78","24","0","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","181","55","62","62","34.25"
"11270  :  โรงพยาบาลน้ำหนาว","150","45","110","110","73.33"
"11271  :  โรงพยาบาลวังโป่ง","112","34","112","112","100.00"
"11272  :  โรงพยาบาลเขาค้อ","15","5","11","11","73.33"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","28","9","27","27","96.43"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","127","39","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","129","39","128","128","99.22"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","24","8","22","22","91.67"
"11274  :  โรงพยาบาลบางแพ","411","124","231","231","56.20"
"11275  :  โรงพยาบาลเจ็ดเสมียน","25","8","25","25","100.00"
"11276  :  โรงพยาบาลปากท่อ","68","21","0","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","70","21","65","65","92.86"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","25","8","25","25","100.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","45","14","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","17","6","17","17","100.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","4","2","4","4","100.00"
"10732  :  โรงพยาบาลมะการักษ์","10","3","5","5","50.00"
"11278  :  โรงพยาบาลไทรโยค","2","1","2","2","100.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","12","4","12","12","100.00"
"11280  :  โรงพยาบาลบ่อพลอย","66","20","66","66","100.00"
"11281  :  โรงพยาบาลท่ากระดาน","4","2","4","4","100.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","357","108","355","355","99.44"
"11283  :  โรงพยาบาลทองผาภูมิ","91","28","18","18","19.78"
"11284  :  โรงพยาบาลสังขละบุรี","38","12","38","38","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","211","64","206","206","97.63"
"11286  :  โรงพยาบาลเลาขวัญ","162","49","162","162","100.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","82","25","82","82","100.00"
"11288  :  โรงพยาบาลสถานพระบารมี","1","1","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","68","21","12","12","17.65"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","50","15","23","23","46.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","24","8","24","24","100.00"
"41701  :  โรงพยาบาลหนองปรือ","58","18","56","56","96.55"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","554","167","518","518","93.50"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","13","4","10","10","76.92"
"11289  :  โรงพยาบาลเดิมบางนางบวช","191","58","68","68","35.60"
"11290  :  โรงพยาบาลด่านช้าง","10","3","0","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","390","117","357","357","91.54"
"11292  :  โรงพยาบาลศรีประจันต์","229","69","212","212","92.58"
"11293  :  โรงพยาบาลดอนเจดีย์","33","10","33","33","100.00"
"11294  :  โรงพยาบาลสามชุก","8","3","8","8","100.00"
"11295  :  โรงพยาบาลอู่ทอง","10","3","10","10","100.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","18","6","18","18","100.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","67","21","28","28","41.79"
"11298  :  โรงพยาบาลนครชัยศรี","137","42","126","126","91.97"
"11299  :  โรงพยาบาลห้วยพลู","161","49","69","69","42.86"
"11300  :  โรงพยาบาลดอนตูม","7","3","7","7","100.00"
"11301  :  โรงพยาบาลบางเลน","19","6","18","18","94.74"
"11302  :  โรงพยาบาลสามพราน","80","24","79","79","98.75"
"11303  :  โรงพยาบาลพุทธมณฑล","21","7","17","17","80.95"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","56","17","42","42","75.00"
"10734  :  โรงพยาบาลสมุทรสาคร","180","54","0","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","586","176","579","579","98.81"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","11","4","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","42","13","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","840","252","813","813","96.79"
"11308  :  โรงพยาบาลเขาย้อย","15","5","0","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","74","23","74","74","100.00"
"11310  :  โรงพยาบาลชะอำ","267","81","24","24","8.99"
"11311  :  โรงพยาบาลท่ายาง","41","13","1","1","2.44"
"11312  :  โรงพยาบาลบ้านลาด","8","3","8","8","100.00"
"11313  :  โรงพยาบาลบ้านแหลม","9","3","0","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","8","3","7","7","87.50"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","144","44","143","143","99.31"
"11316  :  โรงพยาบาลทับสะแก","12","4","12","12","100.00"
"11317  :  โรงพยาบาลบางสะพาน","290","87","288","288","99.31"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","47","15","47","47","100.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","32","10","26","26","81.25"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","332","100","212","212","63.86"
"11324  :  โรงพยาบาลลานสะกา","9","3","9","9","100.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","60","18","48","48","80.00"
"11326  :  โรงพยาบาลพิปูน","101","31","33","33","32.67"
"11327  :  โรงพยาบาลเชียรใหญ่","66","20","64","64","96.97"
"11328  :  โรงพยาบาลชะอวด","87","27","82","82","94.25"
"11329  :  โรงพยาบาลท่าศาลา","1,005","302","703","703","69.95"
"11330  :  โรงพยาบาลทุ่งสง","9","3","1","1","11.11"
"11331  :  โรงพยาบาลนาบอน","66","20","24","24","36.36"
"11332  :  โรงพยาบาลทุ่งใหญ่","222","67","104","104","46.85"
"11333  :  โรงพยาบาลปากพนัง","62","19","44","44","70.97"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","47","15","38","38","80.85"
"11336  :  โรงพยาบาลขนอม","265","80","176","176","66.42"
"11337  :  โรงพยาบาลหัวไทร","49","15","34","34","69.39"
"11338  :  โรงพยาบาลบางขัน","9","3","9","9","100.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","118","36","53","53","44.92"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","64","20","1","1","1.56"
"11660  :  โรงพยาบาลจุฬาภรณ์","192","58","169","169","88.02"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","195","59","195","195","100.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","68","21","1","1","1.47"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","84","26","1","1","1.19"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","95","29","92","92","96.84"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","639","192","638","638","99.84"
"40742  :  โรงพยาบาลนบพิตำ","21","7","20","20","95.24"
"40743  :  โรงพยาบาลพระพรหม","189","57","12","12","6.35"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","0","0","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","169","51","127","127","75.15"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","41","13","15","15","36.59"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","454","137","422","422","92.95"
"11350  :  โรงพยาบาลบางไทร","100","30","89","89","89.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","193","58","152","152","78.76"
"11353  :  โรงพยาบาลทับปุด","109","33","90","90","82.57"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","69","21","58","58","84.06"
"10741  :  โรงพยาบาลวชิระภูเก็ต","62","19","49","49","79.03"
"11355  :  โรงพยาบาลป่าตอง","12","4","12","12","100.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","2","1","1","1","50.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","17","6","17","17","100.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","25","8","25","25","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","57","18","50","50","87.72"
"11359  :  โรงพยาบาลเกาะพงัน","35","11","26","26","74.29"
"11360  :  โรงพยาบาลไชยา","121","37","94","94","77.69"
"11361  :  โรงพยาบาลท่าชนะ","3","1","3","3","100.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","91","28","66","66","72.53"
"11364  :  โรงพยาบาลพนม","24","8","17","17","70.83"
"11365  :  โรงพยาบาลท่าฉาง","242","73","218","218","90.08"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","88","27","81","81","92.05"
"11368  :  โรงพยาบาลเคียนซา","22","7","19","19","86.36"
"11369  :  โรงพยาบาลพระแสง","348","105","278","278","79.89"
"11370  :  โรงพยาบาลพุนพิน","267","81","233","233","87.27"
"11371  :  โรงพยาบาลชัยบุรี","109","33","97","97","88.99"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","2","1","0","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","66","20","51","51","77.27"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","36","11","33","33","91.67"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","35","11","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","44","14","44","44","100.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","12","4","9","9","75.00"
"11372  :  โรงพยาบาลกะเปอร์","35","11","34","34","97.14"
"11373  :  โรงพยาบาลกระบุรี","72","22","64","64","88.89"
"11374  :  โรงพยาบาลสุขสำราญ","23","7","23","23","100.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","145","44","81","81","55.86"
"11376  :  โรงพยาบาลท่าแซะ","15","5","15","15","100.00"
"11377  :  โรงพยาบาลปะทิว","15","5","15","15","100.00"
"11378  :  โรงพยาบาลมาบอำมฤต","201","61","169","169","84.08"
"11379  :  โรงพยาบาลหลังสวน","150","45","141","141","94.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","16","5","16","16","100.00"
"11381  :  โรงพยาบาลละแม","24","8","21","21","87.50"
"11382  :  โรงพยาบาลพะโต๊ะ","39","12","39","39","100.00"
"11383  :  โรงพยาบาลสวี","270","81","195","195","72.22"
"11385  :  โรงพยาบาลทุ่งตะโก","16","5","12","12","75.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","1","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","0.00"
