"โรงพยาบาล","รวม","ไตรมาส1","ไตรมาส2","ไตรมาส3","ไตรมาส4"
"B","A","%","A","%","A","%","A","%","A","%"
"11000  :  โรงพยาบาลน้ำพอง","374","15","4.01","4","1.07","2","0.53","4","1.07","5","1.34"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","85","5","5.88","0","0.00","0","0.00","1","1.18","4","4.71"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11010  :  โรงพยาบาลชนบท","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","12","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","59","2","3.39","2","3.39","0","0.00","0","0.00","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","477","25","5.24","7","1.47","13","2.73","2","0.42","3","0.63"
"11014  :  โรงพยาบาลหนองวัวซอ","357","5","1.40","0","0.00","2","0.56","2","0.56","1","0.28"
"11015  :  โรงพยาบาลกุมภวาปี","175","8","4.57","5","2.86","3","1.71","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","22","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","74","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","839","34","4.05","24","2.86","1","0.12","1","0.12","8","0.95"
"11019  :  โรงพยาบาลทุ่งฝน","199","8","4.02","2","1.01","5","2.51","1","0.50","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","953","30","3.15","5","0.52","10","1.05","9","0.94","6","0.63"
"11021  :  โรงพยาบาลศรีธาตุ","236","6","2.54","2","0.85","0","0.00","2","0.85","2","0.85"
"11022  :  โรงพยาบาลวังสามหมอ","392","11","2.81","3","0.77","2","0.51","1","0.26","5","1.28"
"11023  :  โรงพยาบาลบ้านผือ","1,041","8","0.77","3","0.29","3","0.29","2","0.19","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","572","10","1.75","3","0.52","5","0.87","2","0.35","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","268","11","4.10","4","1.49","3","1.12","0","0.00","4","1.49"
"11026  :  โรงพยาบาลสร้างคอม","192","18","9.38","13","6.77","1","0.52","1","0.52","3","1.56"
"11027  :  โรงพยาบาลหนองแสง","134","3","2.24","2","1.49","1","0.75","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","80","1","1.25","1","1.25","0","0.00","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","231","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","338","3","0.89","0","0.00","1","0.30","1","0.30","1","0.30"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","233","7","3.00","2","0.86","3","1.29","2","0.86","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","890","16","1.80","3","0.34","4","0.45","4","0.45","5","0.56"
"11030  :  โรงพยาบาลนาด้วง","146","6","4.11","3","2.05","1","0.68","0","0.00","2","1.37"
"11031  :  โรงพยาบาลเชียงคาน","239","2","0.84","1","0.42","0","0.00","1","0.42","0","0.00"
"11032  :  โรงพยาบาลปากชม","267","6","2.25","3","1.12","0","0.00","2","0.75","1","0.37"
"11033  :  โรงพยาบาลนาแห้ว","39","1","2.56","0","0.00","0","0.00","0","0.00","1","2.56"
"11034  :  โรงพยาบาลภูเรือ","64","1","1.56","1","1.56","0","0.00","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","511","3","0.59","1","0.20","2","0.39","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","671","7","1.04","2","0.30","2","0.30","0","0.00","3","0.45"
"11037  :  โรงพยาบาลภูกระดึง","339","7","2.06","1","0.29","2","0.59","3","0.88","1","0.29"
"11038  :  โรงพยาบาลภูหลวง","141","7","4.96","1","0.71","2","1.42","3","2.13","1","0.71"
"11039  :  โรงพยาบาลผาขาว","358","3","0.84","1","0.28","2","0.56","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","405","9","2.22","3","0.74","3","0.74","2","0.49","1","0.25"
"14133  :  โรงพยาบาลเอราวัณ","169","6","3.55","0","0.00","3","1.78","2","1.18","1","0.59"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","65","2","3.08","0","0.00","0","0.00","1","1.54","1","1.54"
"11042  :  โรงพยาบาลโพนพิสัย","137","11","8.03","3","2.19","4","2.92","3","2.19","1","0.73"
"11044  :  โรงพยาบาลศรีเชียงใหม่","287","5","1.74","3","1.05","0","0.00","0","0.00","2","0.70"
"11045  :  โรงพยาบาลสังคม","87","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","647","12","1.85","3","0.46","5","0.77","2","0.31","2","0.31"
"14558  :  โรงพยาบาลพิสัยเวช","28","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","63","3","4.76","1","1.59","0","0.00","2","3.17","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","204","5","2.45","0","0.00","0","0.00","0","0.00","5","2.45"
"28811  :  โรงพยาบาลเฝ้าไร่","44","4","9.09","2","4.55","0","0.00","1","2.27","1","2.27"
"28815  :  โรงพยาบาลรัตนวาปี","48","3","6.25","1","2.08","0","0.00","0","0.00","2","4.17"
"10707  :  โรงพยาบาลมหาสารคาม","13","1","7.69","0","0.00","0","0.00","1","7.69","0","0.00"
"11051  :  โรงพยาบาลแกดำ","205","13","6.34","2","0.98","2","0.98","1","0.49","8","3.90"
"11052  :  โรงพยาบาลโกสุมพิสัย","341","6","1.76","0","0.00","2","0.59","2","0.59","2","0.59"
"11053  :  โรงพยาบาลกันทรวิชัย","135","2","1.48","0","0.00","1","0.74","0","0.00","1","0.74"
"11054  :  โรงพยาบาลเชียงยืน","313","7","2.24","0","0.00","1","0.32","3","0.96","3","0.96"
"11055  :  โรงพยาบาลบรบือ","94","4","4.26","0","0.00","0","0.00","1","1.06","3","3.19"
"11056  :  โรงพยาบาลนาเชือก","96","4","4.17","0","0.00","1","1.04","3","3.13","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","261","1","0.38","0","0.00","0","0.00","1","0.38","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","108","2","1.85","0","0.00","0","0.00","2","1.85","0","0.00"
"11059  :  โรงพยาบาลนาดูน","176","6","3.41","0","0.00","1","0.57","4","2.27","1","0.57"
"11060  :  โรงพยาบาลยางสีสุราช","206","11","5.34","0","0.00","7","3.40","3","1.46","1","0.49"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","724","13","1.80","1","0.14","3","0.41","6","0.83","3","0.41"
"24704  :  โรงพยาบาลกุดรัง","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","45","1","2.22","0","0.00","1","2.22","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","379","8","2.11","1","0.26","4","1.06","3","0.79","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","46","2","4.35","1","2.17","1","2.17","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","312","10","3.21","4","1.28","3","0.96","2","0.64","1","0.32"
"11064  :  โรงพยาบาลธวัชบุรี","543","11","2.03","1","0.18","5","0.92","3","0.55","2","0.37"
"11065  :  โรงพยาบาลพนมไพร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","156","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","17","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","285","8","2.81","1","0.35","2","0.70","1","0.35","4","1.40"
"11070  :  โรงพยาบาลสุวรรณภูมิ","266","3","1.13","1","0.38","1","0.38","0","0.00","1","0.38"
"11071  :  โรงพยาบาลเมืองสรวง","189","4","2.12","0","0.00","0","0.00","2","1.06","2","1.06"
"11072  :  โรงพยาบาลโพนทราย","53","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","115","3","2.61","0","0.00","2","1.74","1","0.87","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","137","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","92","2","2.17","1","1.09","0","0.00","1","1.09","0","0.00"
"11076  :  โรงพยาบาลจังหาร","2","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","76","1","1.32","0","0.00","0","0.00","1","1.32","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","70","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","13","1","7.69","0","0.00","1","7.69","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","59","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","58","1","1.72","0","0.00","1","1.72","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","155","1","0.65","0","0.00","0","0.00","0","0.00","1","0.65"
"11077  :  โรงพยาบาลนามน","53","3","5.66","0","0.00","0","0.00","3","5.66","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","119","1","0.84","0","0.00","1","0.84","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","60","1","1.67","0","0.00","0","0.00","0","0.00","1","1.67"
"11080  :  โรงพยาบาลเขาวง","448","12","2.68","1","0.22","2","0.45","5","1.12","4","0.89"
"11081  :  โรงพยาบาลยางตลาด","264","8","3.03","2","0.76","2","0.76","2","0.76","2","0.76"
"11082  :  โรงพยาบาลห้วยเม็ก","160","10","6.25","5","3.13","2","1.25","2","1.25","1","0.63"
"11083  :  โรงพยาบาลสหัสขันธ์","217","2","0.92","0","0.00","1","0.46","0","0.00","1","0.46"
"11084  :  โรงพยาบาลคำม่วง","122","2","1.64","0","0.00","1","0.82","0","0.00","1","0.82"
"11085  :  โรงพยาบาลท่าคันโท","53","1","1.89","1","1.89","0","0.00","0","0.00","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","221","2","0.90","1","0.45","1","0.45","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","355","1","0.28","1","0.28","0","0.00","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","376","7","1.86","1","0.27","0","0.00","1","0.27","5","1.33"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","225","2","0.89","0","0.00","0","0.00","1","0.44","1","0.44"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","182","13","7.14","4","2.20","3","1.65","1","0.55","5","2.75"
"28789  :  โรงพยาบาลฆ้องชัย","26","1","3.85","1","3.85","0","0.00","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","67","4","5.97","0","0.00","0","0.00","1","1.49","3","4.48"
"28791  :  โรงพยาบาลสามชัย","65","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","51","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","8","1","12.50","0","0.00","1","12.50","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","151","10","6.62","3","1.99","5","3.31","1","0.66","1","0.66"
"11092  :  โรงพยาบาลพังโคน","184","5","2.72","3","1.63","2","1.09","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","207","2","0.97","0","0.00","1","0.48","1","0.48","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","127","2","1.57","0","0.00","0","0.00","2","1.57","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","611","10","1.64","2","0.33","4","0.65","2","0.33","2","0.33"
"11097  :  โรงพยาบาลบ้านม่วง","270","19","7.04","6","2.22","7","2.59","3","1.11","3","1.11"
"11098  :  โรงพยาบาลอากาศอำนวย","84","27","32.14","5","5.95","20","23.81","1","1.19","1","1.19"
"11099  :  โรงพยาบาลส่องดาว","18","5","27.78","0","0.00","1","5.56","1","5.56","3","16.67"
"11100  :  โรงพยาบาลเต่างอย","74","2","2.70","1","1.35","1","1.35","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","235","9","3.83","3","1.28","4","1.70","1","0.43","1","0.43"
"11102  :  โรงพยาบาลเจริญศิลป์","323","10","3.10","1","0.31","5","1.55","2","0.62","2","0.62"
"11103  :  โรงพยาบาลโพนนาแก้ว","44","5","11.36","1","2.27","3","6.82","1","2.27","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,080","14","1.30","2","0.19","4","0.37","3","0.28","5","0.46"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","149","6","4.03","1","0.67","1","0.67","1","0.67","3","2.01"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","69","4","5.80","1","1.45","1","1.45","1","1.45","1","1.45"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","10","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","121","1","0.83","0","0.00","0","0.00","0","0.00","1","0.83"
"11105  :  โรงพยาบาลท่าอุเทน","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","583","20","3.43","6","1.03","7","1.20","2","0.34","5","0.86"
"11107  :  โรงพยาบาลนาทม","81","3","3.70","0","0.00","0","0.00","0","0.00","3","3.70"
"11108  :  โรงพยาบาลเรณูนคร","208","7","3.37","1","0.48","2","0.96","2","0.96","2","0.96"
"11109  :  โรงพยาบาลนาแก","366","6","1.64","0","0.00","2","0.55","3","0.82","1","0.27"
"11110  :  โรงพยาบาลศรีสงคราม","161","1","0.62","0","0.00","0","0.00","1","0.62","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","150","8","5.33","0","0.00","3","2.00","4","2.67","1","0.67"
"11112  :  โรงพยาบาลโพนสวรรค์","751","13","1.73","6","0.80","4","0.53","2","0.27","1","0.13"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","610","3","0.49","1","0.16","2","0.33","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","79","2","2.53","0","0.00","0","0.00","1","1.27","1","1.27"
"10712  :  โรงพยาบาลมุกดาหาร","141","19","13.48","2","1.42","5","3.55","3","2.13","9","6.38"
"11113  :  โรงพยาบาลนิคมคำสร้อย","127","4","3.15","0","0.00","2","1.57","1","0.79","1","0.79"
"11114  :  โรงพยาบาลดอนตาล","94","19","20.21","1","1.06","0","0.00","0","0.00","18","19.15"
"11115  :  โรงพยาบาลดงหลวง","18","1","5.56","0","0.00","0","0.00","1","5.56","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","121","6","4.96","0","0.00","5","4.13","1","0.83","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","25","1","4.00","0","0.00","1","4.00","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","19","1","5.26","0","0.00","1","5.26","0","0.00","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","5","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","11","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","256","6","2.34","3","1.17","0","0.00","3","1.17","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","324","6","1.85","0","0.00","0","0.00","3","0.93","3","0.93"
"11125  :  โรงพยาบาลฝาง","103","13","12.62","1","0.97","1","0.97","9","8.74","2","1.94"
"11126  :  โรงพยาบาลแม่อาย","83","1","1.20","1","1.20","0","0.00","0","0.00","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","58","1","1.72","0","0.00","0","0.00","0","0.00","1","1.72"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","76","2","2.63","0","0.00","1","1.32","1","1.32","0","0.00"
"11132  :  โรงพยาบาลฮอด","103","3","2.91","0","0.00","1","0.97","1","0.97","1","0.97"
"11133  :  โรงพยาบาลดอยเต่า","88","8","9.09","1","1.14","2","2.27","4","4.55","1","1.14"
"11134  :  โรงพยาบาลอมก๋อย","99","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","103","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","7","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","129","2","1.55","0","0.00","1","0.78","1","0.78","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","14","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","190","43","22.63","26","13.68","9","4.74","5","2.63","3","1.58"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","52","3","5.77","1","1.92","0","0.00","1","1.92","1","1.92"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","6","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","41","1","2.44","0","0.00","0","0.00","1","2.44","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","78","2","2.56","0","0.00","0","0.00","0","0.00","2","2.56"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","3","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","90","2","2.22","0","0.00","0","0.00","0","0.00","2","2.22"
"11145  :  โรงพยาบาลบ้านธิ","247","2","0.81","0","0.00","2","0.81","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","68","2","2.94","0","0.00","2","2.94","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","79","2","2.53","0","0.00","0","0.00","2","2.53","0","0.00"
"10672  :  โรงพยาบาลลำปาง","602","39","6.48","8","1.33","7","1.16","11","1.83","13","2.16"
"11146  :  โรงพยาบาลแม่เมาะ","400","10","2.50","1","0.25","3","0.75","4","1.00","2","0.50"
"11147  :  โรงพยาบาลเกาะคา","105","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","119","8","6.72","2","1.68","6","5.04","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","114","1","0.88","0","0.00","0","0.00","0","0.00","1","0.88"
"11150  :  โรงพยาบาลแจ้ห่ม","161","8","4.97","3","1.86","0","0.00","4","2.48","1","0.62"
"11151  :  โรงพยาบาลวังเหนือ","35","1","2.86","0","0.00","0","0.00","0","0.00","1","2.86"
"11152  :  โรงพยาบาลเถิน","980","6","0.61","1","0.10","3","0.31","2","0.20","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","243","29","11.93","3","1.23","15","6.17","7","2.88","4","1.65"
"11154  :  โรงพยาบาลแม่ทะ","89","8","8.99","3","3.37","3","3.37","0","0.00","2","2.25"
"11155  :  โรงพยาบาลสบปราบ","178","8","4.49","1","0.56","3","1.69","2","1.12","2","1.12"
"11156  :  โรงพยาบาลห้างฉัตร","160","4","2.50","2","1.25","1","0.63","1","0.63","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","87","4","4.60","1","1.15","0","0.00","3","3.45","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
