"โรงพยาบาล","จำนวนสงสัยป่วย (คน)(B)","จำนวนที่ร้อยละ 30","จำนวนที่พื้นที่กำหนดเป็นเป้าหมาย","มีผลการวัดความดันโลหิตที่บ้าน(A)","ร้อยละ"
"11157  :  โรงพยาบาลเมืองปาน","199","60","64","58","29.15"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","243","73","83","83","34.16"
"11158  :  โรงพยาบาลตรอน","382","115","155","155","40.58"
"11159  :  โรงพยาบาลท่าปลา","310","93","168","168","54.19"
"11160  :  โรงพยาบาลน้ำปาด","172","52","105","103","59.88"
"11161  :  โรงพยาบาลฟากท่า","239","72","86","86","35.98"
"11162  :  โรงพยาบาลบ้านโคก","307","93","120","120","39.09"
"11163  :  โรงพยาบาลพิชัย","159","48","62","62","38.99"
"11164  :  โรงพยาบาลลับแล","280","84","91","91","32.50"
"11165  :  โรงพยาบาลทองแสนขัน","261","79","183","183","70.11"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","92","28","80","80","86.96"
"11167  :  โรงพยาบาลลอง","61","19","59","59","96.72"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0.00"
"11170  :  โรงพยาบาลสอง","327","99","139","139","42.51"
"11171  :  โรงพยาบาลวังชิ้น","154","47","154","154","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","139","42","108","95","68.35"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","131","40","130","130","99.24"
"10716  :  โรงพยาบาลน่าน","746","224","429","427","57.24"
"11173  :  โรงพยาบาลแม่จริม","147","45","147","147","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","183","55","72","72","39.34"
"11175  :  โรงพยาบาลนาน้อย","189","57","117","117","61.90"
"11176  :  โรงพยาบาลท่าวังผา","263","79","129","129","49.05"
"11177  :  โรงพยาบาลเวียงสา","308","93","305","305","99.03"
"11178  :  โรงพยาบาลทุ่งช้าง","4","2","4","4","100.00"
"11179  :  โรงพยาบาลเชียงกลาง","223","67","67","67","30.04"
"11180  :  โรงพยาบาลนาหมื่น","103","31","90","90","87.38"
"11181  :  โรงพยาบาลสันติสุข","344","104","341","341","99.13"
"11182  :  โรงพยาบาลบ่อเกลือ","41","13","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","16","5","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","288","87","257","257","89.24"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","44","14","1","1","2.27"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","5","2","1","1","20.00"
"25017  :  โรงพยาบาลภูเพียง","14","5","14","14","100.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0.00"
"11184  :  โรงพยาบาลจุน","315","95","137","137","43.49"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","54","17","53","53","98.15"
"11187  :  โรงพยาบาลปง","63","19","63","62","98.41"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","312","94","100","100","32.05"
"11189  :  โรงพยาบาลเทิง","217","66","67","67","30.88"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","39","12","16","16","41.03"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","67","21","66","66","98.51"
"11194  :  โรงพยาบาลแม่สาย","16","5","1","1","6.25"
"11195  :  โรงพยาบาลแม่สรวย","415","125","127","126","30.36"
"11196  :  โรงพยาบาลเวียงป่าเป้า","282","85","86","86","30.50"
"11197  :  โรงพยาบาลพญาเม็งราย","45","14","14","14","31.11"
"11198  :  โรงพยาบาลเวียงแก่น","175","53","69","69","39.43"
"11199  :  โรงพยาบาลขุนตาล","102","31","45","45","44.12"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","96","29","1","0","0.00"
"11201  :  โรงพยาบาลแม่ลาว","148","45","13","13","8.78"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","104","32","46","46","44.23"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","188","57","73","73","38.83"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","92","28","47","47","51.09"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","52","16","16","16","30.77"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0.00"
"10719  :  โรงพยาบาลศรีสังวาลย์","4","2","3","3","75.00"
"11203  :  โรงพยาบาลขุนยวม","97","30","45","45","46.39"
"11204  :  โรงพยาบาลปาย","135","41","48","48","35.56"
"11205  :  โรงพยาบาลแม่สะเรียง","394","119","179","179","45.43"
"11206  :  โรงพยาบาลแม่ลาน้อย","346","104","108","108","31.21"
"11207  :  โรงพยาบาลสบเมย","66","20","20","20","30.30"
"11208  :  โรงพยาบาลปางมะผ้า","87","27","39","30","34.48"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0.00"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0.00"
"11209  :  โรงพยาบาลโกรกพระ","107","33","91","91","85.05"
"11210  :  โรงพยาบาลชุมแสง","122","37","37","37","30.33"
"11211  :  โรงพยาบาลหนองบัว","849","255","262","262","30.86"
"11212  :  โรงพยาบาลบรรพตพิสัย","73","22","0","0","0.00"
"11213  :  โรงพยาบาลเก้าเลี้ยว","65","20","24","24","36.92"
"11214  :  โรงพยาบาลตาคลี","133","40","42","42","31.58"
"11215  :  โรงพยาบาลท่าตะโก","4","2","1","1","25.00"
"11216  :  โรงพยาบาลไพศาลี","292","88","95","95","32.53"
"11217  :  โรงพยาบาลพยุหะคีรี","85","26","37","36","42.35"
"11218  :  โรงพยาบาลลาดยาว","262","79","253","253","96.56"
"11219  :  โรงพยาบาลตากฟ้า","19","6","12","12","63.16"
"11220  :  โรงพยาบาลแม่วงก์","84","26","79","79","94.05"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","129","39","2","2","1.55"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","28","9","28","24","85.71"
"10720  :  โรงพยาบาลอุทัยธานี","8","3","4","4","50.00"
"11221  :  โรงพยาบาลทัพทัน","21","7","9","9","42.86"
"11222  :  โรงพยาบาลสว่างอารมณ์","21","7","8","8","38.10"
"11223  :  โรงพยาบาลหนองฉาง","15","5","5","5","33.33"
"11224  :  โรงพยาบาลหนองขาหย่าง","20","6","4","4","20.00"
"11225  :  โรงพยาบาลบ้านไร่","125","38","40","40","32.00"
"11226  :  โรงพยาบาลลานสัก","291","88","91","91","31.27"
"11227  :  โรงพยาบาลห้วยคต","66","20","22","22","33.33"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","23","7","12","12","52.17"
"11229  :  โรงพยาบาลไทรงาม","352","106","185","185","52.56"
"11230  :  โรงพยาบาลคลองลาน","407","123","152","152","37.35"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","10","3","8","8","80.00"
"11232  :  โรงพยาบาลคลองขลุง","39","12","36","36","92.31"
"11233  :  โรงพยาบาลพรานกระต่าย","313","94","212","212","67.73"
"11234  :  โรงพยาบาลลานกระบือ","42","13","42","42","100.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","8","3","8","8","100.00"
"11236  :  โรงพยาบาลปางศิลาทอง","35","11","35","35","100.00"
"14135  :  โรงพยาบาลบึงสามัคคี","46","14","20","20","43.48"
"28010  :  โรงพยาบาลโกสัมพีนคร","50","15","24","24","48.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","822","247","228","228","27.74"
"10723  :  โรงพยาบาลแม่สอด","424","128","1","1","0.24"
"11238  :  โรงพยาบาลบ้านตาก","301","91","149","149","49.50"
"11239  :  โรงพยาบาลสามเงา","363","109","107","107","29.48"
"11240  :  โรงพยาบาลแม่ระมาด","195","59","116","116","59.49"
"11241  :  โรงพยาบาลท่าสองยาง","181","55","0","0","0.00"
"11242  :  โรงพยาบาลพบพระ","107","33","100","100","93.46"
"11243  :  โรงพยาบาลอุ้มผาง","127","39","42","42","33.07"
"27443  :  โรงพยาบาลวังเจ้า","16","5","16","16","100.00"
"10724  :  โรงพยาบาลสุโขทัย","150","45","50","50","33.33"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","177","54","56","56","31.64"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","43","13","42","42","97.67"
"11245  :  โรงพยาบาลคีรีมาศ","399","120","132","132","33.08"
"11246  :  โรงพยาบาลกงไกรลาศ","528","159","187","187","35.42"
"11247  :  โรงพยาบาลศรีสัชนาลัย","101","31","52","52","51.49"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","103","31","62","62","60.19"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","617","186","215","214","34.68"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","72","22","66","66","91.67"
"11252  :  โรงพยาบาลบางระกำ","444","134","231","231","52.03"
"11253  :  โรงพยาบาลบางกระทุ่ม","360","108","213","213","59.17"
"11254  :  โรงพยาบาลพรหมพิราม","48","15","31","31","64.58"
"11255  :  โรงพยาบาลวัดโบสถ์","59","18","51","51","86.44"
"11256  :  โรงพยาบาลวังทอง","0","0","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","30","9","20","20","66.67"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","163","49","4","4","2.45"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","682","205","410","410","60.12"
"11258  :  โรงพยาบาลวังทรายพูน","10","3","8","8","80.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","41","13","14","14","34.15"
"11260  :  โรงพยาบาลบางมูลนาก","215","65","73","72","33.49"
"11261  :  โรงพยาบาลโพทะเล","8","3","7","7","87.50"
"11262  :  โรงพยาบาลสามง่าม","191","58","107","107","56.02"
"11263  :  โรงพยาบาลทับคล้อ","26","8","9","9","34.62"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","390","117","126","126","32.31"
"11631  :  โรงพยาบาลวชิรบารมี","61","19","23","23","37.70"
"27978  :  โรงพยาบาลสากเหล็ก","119","36","37","37","31.09"
"27979  :  โรงพยาบาลบึงนาราง","25","8","8","8","32.00"
"27980  :  โรงพยาบาลดงเจริญ","2","1","2","2","100.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","307","93","1","1","0.33"
"11264  :  โรงพยาบาลชนแดน","302","91","112","112","37.09"
"11265  :  โรงพยาบาลหล่มสัก","52","16","26","25","48.08"
"11266  :  โรงพยาบาลวิเชียรบุรี","231","70","79","79","34.20"
"11267  :  โรงพยาบาลศรีเทพ","292","88","47","47","16.10"
"11268  :  โรงพยาบาลหนองไผ่","130","39","41","41","31.54"
"11269  :  โรงพยาบาลบึงสามพัน","352","106","100","99","28.13"
"11270  :  โรงพยาบาลน้ำหนาว","77","24","65","65","84.42"
"11271  :  โรงพยาบาลวังโป่ง","180","54","101","101","56.11"
"11272  :  โรงพยาบาลเขาค้อ","21","7","14","14","66.67"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","46","14","14","14","30.43"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","211","64","1","1","0.47"
"10677  :  โรงพยาบาลราชบุรี","0","0","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","316","95","119","118","37.34"
"10730  :  โรงพยาบาลโพธาราม","0","0","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","20","6","7","7","35.00"
"11274  :  โรงพยาบาลบางแพ","222","67","67","67","30.18"
"11275  :  โรงพยาบาลเจ็ดเสมียน","104","32","39","39","37.50"
"11276  :  โรงพยาบาลปากท่อ","70","21","13","13","18.57"
"11277  :  โรงพยาบาลวัดเพลง","14","5","5","5","35.71"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","88","27","44","44","50.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","5","2","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","1","1","1","1","100.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","262","79","164","164","62.60"
"10732  :  โรงพยาบาลมะการักษ์","156","47","82","82","52.56"
"11278  :  โรงพยาบาลไทรโยค","2","1","2","2","100.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","16","5","9","9","56.25"
"11280  :  โรงพยาบาลบ่อพลอย","207","63","183","183","88.41"
"11281  :  โรงพยาบาลท่ากระดาน","46","14","0","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","280","84","212","212","75.71"
"11283  :  โรงพยาบาลทองผาภูมิ","80","24","21","21","26.25"
"11284  :  โรงพยาบาลสังขละบุรี","102","31","102","102","100.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","122","37","88","88","72.13"
"11286  :  โรงพยาบาลเลาขวัญ","358","108","244","244","68.16"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","62","19","52","52","83.87"
"11288  :  โรงพยาบาลสถานพระบารมี","3","1","0","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","606","182","65","65","10.73"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","40","12","0","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","37","12","37","37","100.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","251","76","86","86","34.26"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","4","2","4","4","100.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","176","53","121","121","68.75"
"11290  :  โรงพยาบาลด่านช้าง","24","8","18","18","75.00"
"11291  :  โรงพยาบาลบางปลาม้า","100","30","28","28","28.00"
"11292  :  โรงพยาบาลศรีประจันต์","429","129","192","191","44.52"
"11293  :  โรงพยาบาลดอนเจดีย์","53","16","53","53","100.00"
"11294  :  โรงพยาบาลสามชุก","25","8","0","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","52","16","51","51","98.08"
"11296  :  โรงพยาบาลหนองหญ้าไซ","326","98","130","130","39.88"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","1","1","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","63","19","19","19","30.16"
"11298  :  โรงพยาบาลนครชัยศรี","23","7","8","8","34.78"
"11299  :  โรงพยาบาลห้วยพลู","239","72","85","85","35.56"
"11300  :  โรงพยาบาลดอนตูม","48","15","15","15","31.25"
"11301  :  โรงพยาบาลบางเลน","80","24","36","36","45.00"
"11302  :  โรงพยาบาลสามพราน","67","21","56","56","83.58"
"11303  :  โรงพยาบาลพุทธมณฑล","21","7","15","15","71.43"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","54","17","30","30","55.56"
"10734  :  โรงพยาบาลสมุทรสาคร","3,213","964","1,209","1,208","37.60"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","693","208","256","256","36.94"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","24","8","0","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","50","15","23","23","46.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","110","33","3","3","2.73"
"11308  :  โรงพยาบาลเขาย้อย","126","38","38","38","30.16"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","53","16","40","40","75.47"
"11310  :  โรงพยาบาลชะอำ","138","42","45","45","32.61"
"11311  :  โรงพยาบาลท่ายาง","9","3","8","8","88.89"
"11312  :  โรงพยาบาลบ้านลาด","41","13","19","19","46.34"
"11313  :  โรงพยาบาลบ้านแหลม","176","53","170","170","96.59"
"11314  :  โรงพยาบาลแก่งกระจาน","14","5","14","14","100.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","36","11","17","17","47.22"
"11316  :  โรงพยาบาลทับสะแก","2","1","1","1","50.00"
"11317  :  โรงพยาบาลบางสะพาน","185","56","171","171","92.43"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","189","57","188","188","99.47"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","36","11","12","12","33.33"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","289","87","188","187","64.71"
"11324  :  โรงพยาบาลลานสะกา","11","4","9","9","81.82"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","118","36","44","44","37.29"
"11326  :  โรงพยาบาลพิปูน","152","46","52","52","34.21"
"11327  :  โรงพยาบาลเชียรใหญ่","95","29","33","33","34.74"
"11328  :  โรงพยาบาลชะอวด","285","86","215","215","75.44"
"11329  :  โรงพยาบาลท่าศาลา","626","188","285","285","45.53"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","44","14","18","18","40.91"
"11332  :  โรงพยาบาลทุ่งใหญ่","250","75","130","130","52.00"
"11333  :  โรงพยาบาลปากพนัง","48","15","40","40","83.33"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","444","134","142","142","31.98"
"11336  :  โรงพยาบาลขนอม","467","141","129","129","27.62"
"11337  :  โรงพยาบาลหัวไทร","39","12","20","20","51.28"
"11338  :  โรงพยาบาลบางขัน","13","4","5","5","38.46"
"11339  :  โรงพยาบาลถ้ำพรรณรา","141","43","50","31","21.99"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","148","45","2","2","1.35"
"11660  :  โรงพยาบาลจุฬาภรณ์","167","51","55","55","32.93"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","120","36","45","45","37.50"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","126","38","1","1","0.79"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","38","12","7","7","18.42"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","18","6","17","17","94.44"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","111","34","88","88","79.28"
"40742  :  โรงพยาบาลนบพิตำ","21","7","20","20","95.24"
"40743  :  โรงพยาบาลพระพรหม","179","54","69","69","38.55"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","5","2","0","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","185","56","76","76","41.08"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","19","6","12","12","63.16"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","450","135","142","142","31.56"
"11350  :  โรงพยาบาลบางไทร","32","10","29","29","90.63"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","260","78","157","157","60.38"
"11353  :  โรงพยาบาลทับปุด","58","18","45","45","77.59"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","82","25","54","54","65.85"
"10741  :  โรงพยาบาลวชิระภูเก็ต","479","144","462","462","96.45"
"11355  :  โรงพยาบาลป่าตอง","70","21","42","42","60.00"
"11356  :  โรงพยาบาลถลาง","0","0","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","14","5","4","4","28.57"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","10","3","5","4","40.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","37","12","12","12","32.43"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","156","47","71","71","45.51"
"11359  :  โรงพยาบาลเกาะพงัน","20","6","12","12","60.00"
"11360  :  โรงพยาบาลไชยา","111","34","64","64","57.66"
"11361  :  โรงพยาบาลท่าชนะ","38","12","14","14","36.84"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","16","5","12","12","75.00"
"11363  :  โรงพยาบาลบ้านตาขุน","67","21","22","22","32.84"
"11364  :  โรงพยาบาลพนม","44","14","20","20","45.45"
"11365  :  โรงพยาบาลท่าฉาง","298","90","157","157","52.68"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","146","44","61","61","41.78"
"11368  :  โรงพยาบาลเคียนซา","19","6","19","19","100.00"
"11369  :  โรงพยาบาลพระแสง","176","53","169","169","96.02"
"11370  :  โรงพยาบาลพุนพิน","769","231","730","730","94.93"
"11371  :  โรงพยาบาลชัยบุรี","131","40","42","42","32.06"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","99","30","91","91","91.92"
"11654  :  โรงพยาบาลวิภาวดี","77","24","68","68","88.31"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","194","59","73","73","37.63"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","1","1","0","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","6","2","1","1","16.67"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","27","9","9","9","33.33"
"11372  :  โรงพยาบาลกะเปอร์","4","2","3","3","75.00"
"11373  :  โรงพยาบาลกระบุรี","165","50","57","57","34.55"
"11374  :  โรงพยาบาลสุขสำราญ","75","23","49","49","65.33"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","252","76","92","92","36.51"
"11376  :  โรงพยาบาลท่าแซะ","24","8","19","19","79.17"
"11377  :  โรงพยาบาลปะทิว","40","12","11","11","27.50"
"11378  :  โรงพยาบาลมาบอำมฤต","157","48","72","72","45.86"
"11379  :  โรงพยาบาลหลังสวน","237","72","92","92","38.82"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","72","22","72","72","100.00"
"11381  :  โรงพยาบาลละแม","38","12","20","20","52.63"
"11382  :  โรงพยาบาลพะโต๊ะ","198","60","141","141","71.21"
"11383  :  โรงพยาบาลสวี","469","141","146","146","31.13"
"11385  :  โรงพยาบาลทุ่งตะโก","55","17","26","26","47.27"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0","0","0.00"
