"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw","จำนวนผู้ป่วย","วันนอน","ทุน","ขาย","ผลรวมAdjRW","มูลค่าขายต่อวันนอน","มูลค่าขายต่อผู้ป่วย","มูลค่าขายต่อ Adjrw"
"10995  :  โรงพยาบาลบ้านฝาง","3,335","11,018","2,631,309.66","4,127,931.50","2,018.2960","374.65","1,237.76","2,045.26","288","858","127,981.46","226,319.50","171.9422","263.78","785.83","1,316.25","287","800","138,474.40","249,961.50","163.6750","312.45","870.95","1,527.18","263","720","137,959.70","243,190.50","159.5866","337.76","924.68","1,523.88","276","710","141,676.42","249,749.00","161.0292","351.76","904.89","1,550.95","240","653","119,384.41","213,305.50","162.6677","326.65","888.77","1,311.30","292","821","158,454.25","276,320.00","173.2819","336.57","946.30","1,594.63","252","671","147,014.41","252,029.00","165.1068","375.60","1,000.12","1,526.46","233","643","144,293.63","251,610.50","152.5219","391.31","1,079.87","1,649.67","277","787","145,882.42","263,899.00","160.5460","335.32","952.70","1,643.76","262","824","173,130.80","282,771.50","152.5423","343.17","1,079.28","1,853.73","301","1,557","465,917.41","644,963.50","192.9991","414.23","2,142.74","3,341.80","364","1,974","731,140.35","973,812.00","202.3973","493.32","2,675.31","4,811.39"
"10996  :  โรงพยาบาลพระยืน","2,877","8,882","892,771.60","1,130,141.10","1,816.5367","127.24","392.82","622.14","228","646","66,967.00","84,815.00","142.5691","131.29","372.00","594.90","305","859","92,485.35","117,691.60","171.7579","137.01","385.87","685.22","246","776","82,917.75","106,071.50","150.5382","136.69","431.18","704.62","229","580","69,965.25","88,239.00","145.6707","152.14","385.32","605.74","235","648","68,484.25","86,794.00","140.2246","133.94","369.34","618.96","282","782","77,303.25","99,158.50","183.2161","126.80","351.63","541.21","256","740","85,602.25","107,014.00","154.6034","144.61","418.02","692.18","218","647","87,690.25","107,936.00","135.6622","166.83","495.12","795.62","212","616","70,531.50","89,024.50","149.5015","144.52","419.93","595.48","208","721","67,707.50","86,461.00","141.3939","119.92","415.68","611.49","248","1,060","59,359.25","75,749.50","155.0998","71.46","305.44","488.39","210","807","63,758.00","81,186.50","146.2993","100.60","386.60","554.93"
"10997  :  โรงพยาบาลหนองเรือ","5,456","15,948","2,614,765.65","4,941,939.49","3,777.2005","309.88","905.78","1,308.36","684","1,956","309,362.74","582,776.00","443.4875","297.94","852.01","1,314.08","684","2,108","324,536.28","633,981.50","465.0203","300.75","926.87","1,363.34","628","1,699","266,155.25","506,639.50","415.8510","298.20","806.75","1,218.32","582","1,780","302,245.28","556,124.50","431.7258","312.43","955.54","1,288.14","537","1,562","274,442.05","540,608.50","383.7200","346.10","1,006.72","1,408.86","686","1,993","296,854.14","560,572.42","473.1924","281.27","817.16","1,184.66","619","1,739","311,138.70","558,019.25","424.5287","320.89","901.49","1,314.44","469","1,452","256,601.29","459,462.32","329.6312","316.43","979.66","1,393.87","567","1,659","273,429.92","543,755.50","410.0436","327.76","959.00","1,326.09","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"10998  :  โรงพยาบาลชุมแพ","21,080","94,285","38,478,042.31","58,188,796.90","26,927.8844","617.16","2,760.38","2,160.91","1,882","7,181","2,061,775.86","3,152,236.50","2,256.2968","438.97","1,674.94","1,397.08","1,818","6,885","2,500,307.26","3,892,444.70","2,093.7182","565.35","2,141.06","1,859.11","1,791","7,116","3,359,823.65","5,027,241.95","2,215.5551","706.47","2,806.95","2,269.07","1,645","6,445","2,681,490.51","4,210,953.85","2,117.0614","653.37","2,559.85","1,989.06","1,598","6,589","2,658,475.34","4,149,981.00","2,075.3844","629.83","2,596.98","1,999.62","1,740","7,498","3,002,103.09","4,743,336.15","2,347.6303","632.61","2,726.06","2,020.48","1,608","6,555","2,512,408.99","3,888,133.40","2,015.2387","593.16","2,417.99","1,929.37","1,626","7,260","3,155,265.21","4,858,631.05","2,241.3757","669.23","2,988.09","2,167.70","1,682","7,092","2,840,081.27","4,431,212.65","2,184.3807","624.82","2,634.49","2,028.59","1,775","9,175","3,904,455.08","5,857,578.70","2,441.3946","638.43","3,300.04","2,399.28","2,015","13,213","5,894,185.34","8,087,823.10","2,466.1360","612.11","4,013.81","3,279.55","1,900","9,276","3,907,670.71","5,889,223.85","2,473.7125","634.89","3,099.59","2,380.72"
"10999  :  โรงพยาบาลสีชมพู","4,749","17,387","8,267,690.29","10,954,969.65","2,982.6008","630.07","2,306.80","3,672.96","417","1,213","240,763.46","354,452.00","248.1621","292.21","850.00","1,428.31","415","1,173","292,163.52","448,498.05","251.2930","382.35","1,080.72","1,784.76","363","941","248,969.28","364,643.82","224.6937","387.51","1,004.53","1,622.85","346","949","266,759.70","351,119.00","209.8691","369.99","1,014.79","1,673.04","346","1,017","224,168.27","324,515.40","208.9503","319.09","937.91","1,553.07","394","1,158","233,362.47","328,216.29","250.5844","283.43","833.04","1,309.80","349","956","219,913.91","310,832.49","209.8105","325.14","890.64","1,481.49","334","951","214,545.53","257,093.30","222.0581","270.34","769.74","1,157.77","320","1,068","310,117.65","485,257.50","221.2907","454.36","1,516.43","2,192.85","479","1,522","709,174.56","916,967.35","280.5094","602.48","1,914.34","3,268.94","633","4,544","4,410,827.97","5,631,264.40","423.2585","1,239.27","8,896.15","13,304.55","353","1,895","896,923.97","1,182,110.05","232.1210","623.80","3,348.75","5,092.65"
"11000  :  โรงพยาบาลน้ำพอง","11,293","44,072","1,472,582.25","1,472,582.25","7,691.3627","33.41","130.40","191.46","1,129","4,773","140,431.00","140,431.00","718.5069","29.42","124.39","195.45","1,069","3,776","148,818.75","148,818.75","716.6848","39.41","139.21","207.65","943","3,514","145,067.25","145,067.25","669.7287","41.28","153.84","216.61","948","3,273","145,800.75","145,800.75","661.2853","44.55","153.80","220.48","962","3,045","117,381.75","117,381.75","613.8047","38.55","122.02","191.24","1,087","3,539","140,730.75","140,730.75","731.5803","39.77","129.47","192.37","883","3,346","112,708.25","112,708.25","615.4786","33.68","127.64","183.12","819","3,010","90,970.50","90,970.50","560.5516","30.22","111.08","162.29","879","2,935","123,886.25","123,886.25","593.2168","42.21","140.94","208.84","847","3,438","102,541.50","102,541.50","579.1977","29.83","121.06","177.04","990","5,942","89,560.25","89,560.25","713.3797","15.07","90.46","125.54","737","3,481","114,685.25","114,685.25","517.9476","32.95","155.61","221.42"
"11001  :  โรงพยาบาลอุบลรัตน์","4,143","10,708","2,236,795.38","3,052,911.05","2,323.7842","285.11","736.88","1,313.77","401","1,039","176,113.65","241,043.15","234.4722","232.00","601.11","1,028.02","361","1,043","202,572.15","279,524.95","222.0579","268.00","774.31","1,258.79","386","1,072","281,090.59","375,933.70","230.4588","350.68","973.92","1,631.24","333","928","233,406.73","311,369.70","208.9815","335.53","935.04","1,489.94","340","959","236,916.11","320,643.45","213.8315","334.35","943.07","1,499.51","388","1,107","211,345.54","295,139.65","221.6901","266.61","760.67","1,331.32","418","1,098","222,920.17","305,701.45","235.5626","278.42","731.34","1,297.75","486","1,190","236,429.16","321,793.75","256.8697","270.41","662.13","1,252.75","511","1,128","241,488.91","332,565.35","252.4948","294.83","650.81","1,317.12","519","1,144","194,512.37","269,195.90","247.3651","235.31","518.68","1,088.25","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","9,508","36,123","11,079,289.22","14,278,287.75","8,149.5846","395.27","1,501.71","1,752.03","886","2,793","577,891.00","739,844.75","804.0681","264.89","835.04","920.13","886","2,621","638,963.17","822,200.75","768.6343","313.70","927.99","1,069.69","781","2,399","620,069.97","792,591.00","698.4283","330.38","1,014.84","1,134.82","761","2,316","625,781.35","812,004.00","662.7931","350.61","1,067.02","1,225.12","734","2,511","659,409.21","873,610.25","683.5062","347.91","1,190.20","1,278.13","886","2,583","673,688.94","891,146.75","734.2233","345.00","1,005.81","1,213.73","804","2,763","830,535.74","1,091,575.00","668.6754","395.07","1,357.68","1,632.44","759","2,530","770,749.98","1,005,572.75","659.5493","397.46","1,324.87","1,524.64","776","2,769","784,366.76","1,039,019.00","716.4677","375.23","1,338.94","1,450.20","799","3,284","1,312,953.15","1,706,956.75","702.2393","519.78","2,136.37","2,430.73","1,436","9,554","3,584,879.95","4,503,766.75","1,050.9996","471.40","3,136.33","4,285.22","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","2,279","7,871","1,171,945.44","1,586,272.75","1,642.0056","201.53","696.04","966.06","227","648","113,336.63","153,425.25","167.0529","236.77","675.88","918.42","191","522","96,933.08","132,073.75","125.7267","253.01","691.49","1,050.48","220","628","120,974.93","164,161.00","144.2583","261.40","746.19","1,137.97","172","487","89,111.24","121,840.00","115.7256","250.18","708.37","1,052.84","176","514","87,385.15","118,931.50","130.6544","231.38","675.75","910.28","217","607","107,986.71","146,293.75","141.3210","241.01","674.16","1,035.19","199","567","91,603.82","124,944.25","150.5826","220.36","627.86","829.74","173","521","82,930.32","111,610.75","127.7855","214.22","645.15","873.42","204","644","110,066.24","149,693.25","157.4286","232.44","733.79","950.86","208","766","106,219.52","144,230.50","155.5753","188.29","693.42","927.08","292","1,967","165,397.80","219,068.75","225.8947","111.37","750.24","969.78","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11004  :  โรงพยาบาลพล","6,638","21,238","6,263,138.73","11,248,485.80","4,968.6994","529.64","1,694.56","2,263.87","795","2,390","547,832.96","998,202.00","563.7242","417.66","1,255.60","1,770.73","798","2,546","686,245.85","1,241,509.75","567.2426","487.63","1,555.78","2,188.68","765","2,499","780,254.23","1,388,166.50","562.2828","555.49","1,814.60","2,468.80","691","2,090","686,482.16","1,222,040.00","541.5351","584.71","1,768.51","2,256.62","701","2,330","720,509.12","1,302,969.75","556.7966","559.21","1,858.73","2,340.12","861","2,757","983,523.55","1,682,105.55","655.8212","610.12","1,953.66","2,564.88","734","2,413","702,608.95","1,291,110.25","532.5809","535.06","1,759.01","2,424.25","663","2,133","620,827.67","1,139,217.50","488.9972","534.09","1,718.28","2,329.70","630","2,080","534,854.24","983,164.50","499.7188","472.68","1,560.58","1,967.44","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","1,556","5,538","1,030,285.37","1,915,844.50","1,194.2515","345.95","1,231.26","1,604.22","196","723","109,657.41","206,773.00","161.2797","285.99","1,054.96","1,282.08","168","557","98,941.77","192,195.00","114.5793","345.05","1,144.02","1,677.40","177","633","129,326.89","241,688.00","139.4393","381.81","1,365.47","1,733.28","168","641","102,930.77","190,327.50","138.7086","296.92","1,132.90","1,372.14","121","423","79,735.83","145,211.00","90.4996","343.29","1,200.09","1,604.55","185","682","129,063.59","236,938.00","149.7625","347.42","1,280.75","1,582.09","180","648","125,402.87","233,103.50","138.6713","359.73","1,295.02","1,680.98","171","541","111,593.34","208,639.50","123.2929","385.66","1,220.11","1,692.23","190","690","143,632.90","260,969.00","138.0183","378.22","1,373.52","1,890.83","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11006  :  โรงพยาบาลแวงน้อย","2,786","10,471","1,687,642.19","4,379,938.00","2,001.8863","418.29","1,572.12","2,187.91","204","606","110,066.71","166,757.00","141.9366","275.18","817.44","1,174.87","282","799","176,816.77","256,478.75","203.2493","321.00","909.50","1,261.89","251","725","179,491.11","260,470.50","171.2072","359.27","1,037.73","1,521.38","246","676","153,046.13","222,547.25","161.1326","329.21","904.66","1,381.14","199","754","159,937.69","244,261.25","152.1586","323.95","1,227.44","1,605.31","233","734","143,952.84","216,567.00","172.5157","295.05","929.47","1,255.35","207","705","155,116.71","226,122.75","148.5324","320.74","1,092.38","1,522.38","178","577","127,978.50","205,913.50","131.3931","356.87","1,156.82","1,567.16","177","544","117,581.32","178,591.50","122.2633","328.29","1,008.99","1,460.71","200","584","95,055.64","145,248.00","153.3652","248.71","726.24","947.07","370","2,330","114,624.87","1,566,548.25","260.3258","672.34","4,233.91","6,017.65","239","1,437","153,973.90","690,432.25","183.8065","480.47","2,888.84","3,756.30"
"11007  :  โรงพยาบาลหนองสองห้อง","4,830","15,053","2,433,746.57","3,338,385.25","3,021.6586","221.78","691.18","1,104.82","396","1,025","256,307.06","339,400.50","258.4323","331.12","857.07","1,313.31","467","1,315","343,746.35","456,248.50","301.1897","346.96","976.98","1,514.82","408","1,030","226,848.32","311,660.25","249.0687","302.58","763.87","1,251.30","400","958","207,044.23","285,507.50","248.6109","298.02","713.77","1,148.41","419","1,068","222,069.12","304,781.50","255.8839","285.38","727.40","1,191.09","447","993","202,067.61","280,405.50","258.0133","282.38","627.31","1,086.79","446","1,211","214,489.78","296,077.50","269.2384","244.49","663.85","1,099.69","355","961","183,497.70","255,623.25","224.6532","266.00","720.07","1,137.86","404","1,166","232,004.20","317,695.25","279.0326","272.47","786.37","1,138.56","466","1,488","182,163.48","254,844.50","286.2321","171.27","546.88","890.34","622","3,838","163,508.72","236,141.00","391.3035","61.53","379.65","603.47","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11008  :  โรงพยาบาลภูเวียง","6,111","17,098","4,520,751.60","5,825,770.75","3,715.4290","340.73","953.33","1,567.99","534","1,475","361,046.54","466,906.25","330.1071","316.55","874.36","1,414.41","562","1,538","425,881.34","554,575.25","345.2685","360.58","986.79","1,606.21","542","1,597","525,100.99","675,039.75","353.2253","422.69","1,245.46","1,911.07","360","890","312,388.29","404,686.75","225.6750","454.70","1,124.13","1,793.23","443","1,209","293,739.40","381,370.25","281.0583","315.44","860.88","1,356.91","592","1,654","830,246.60","1,053,588.50","380.0904","636.99","1,779.71","2,771.94","505","1,301","376,951.71","474,901.50","318.9788","365.03","940.40","1,488.82","423","1,076","380,581.83","491,172.25","258.8788","456.48","1,161.16","1,897.31","582","1,336","435,052.83","558,527.50","344.6636","418.06","959.67","1,620.50","722","1,857","358,564.24","471,949.00","427.0407","254.15","653.67","1,105.16","846","3,165","221,197.83","293,053.75","450.4425","92.59","346.40","650.59","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","4,419","18,267","3,044,952.84","4,154,156.75","3,547.5983","227.41","940.07","1,170.98","401","1,343","201,350.48","278,155.50","320.2087","207.12","693.65","868.67","419","1,454","289,723.02","394,324.25","323.8502","271.20","941.11","1,217.61","403","1,559","288,780.92","399,977.00","333.2428","256.56","992.50","1,200.26","381","1,338","262,211.98","359,838.50","313.0353","268.94","944.46","1,149.51","353","1,304","279,239.28","380,858.25","327.1073","292.07","1,078.92","1,164.32","372","1,148","200,465.30","275,541.75","301.0160","240.02","740.70","915.37","379","1,493","271,653.87","373,368.25","322.1178","250.08","985.14","1,159.10","345","1,195","252,654.19","342,568.50","267.9412","286.67","992.95","1,278.52","384","1,367","268,702.34","365,713.75","292.8824","267.53","952.38","1,248.67","421","1,453","245,374.63","334,435.50","290.1234","230.17","794.38","1,152.74","561","4,613","484,796.83","649,375.50","456.0732","140.77","1,157.53","1,423.84","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11010  :  โรงพยาบาลชนบท","2,986","10,658","2,373,232.67","6,250,698.68","2,005.3462","586.48","2,093.34","3,117.02","278","738","95,976.17","360,446.50","162.5925","488.41","1,296.57","2,216.87","327","829","183,901.52","527,274.50","209.0698","636.04","1,612.46","2,522.00","317","908","176,407.67","553,104.50","213.5196","609.15","1,744.81","2,590.42","280","758","174,233.23","534,840.50","193.2397","705.59","1,910.14","2,767.76","291","790","156,441.88","495,397.00","186.0730","627.08","1,702.40","2,662.38","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","251","822","186,247.65","564,442.50","186.1053","686.67","2,248.77","3,032.92","243","836","214,505.70","661,642.14","171.7014","791.44","2,722.81","3,853.45","306","972","227,687.14","708,118.50","225.9568","728.52","2,314.11","3,133.87","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","398","2,504","512,550.17","956,003.31","251.8798","381.79","2,402.02","3,795.47","295","1,501","445,281.54","889,429.23","205.2083","592.56","3,015.01","4,334.28"
"11011  :  โรงพยาบาลเขาสวนกวาง","2,534","9,167","1,769,206.28","2,431,530.20","1,683.9071","265.25","959.56","1,443.98","232","732","161,749.50","219,322.91","153.8980","299.62","945.36","1,425.12","188","731","217,524.87","291,274.84","130.7503","398.46","1,549.33","2,227.72","207","625","141,237.51","198,466.08","137.7893","317.55","958.77","1,440.36","191","620","110,351.60","153,437.21","133.2955","247.48","803.34","1,151.11","157","518","110,812.16","154,295.99","109.5610","297.87","982.78","1,408.31","243","789","175,652.72","241,491.56","171.0035","306.07","993.79","1,412.20","226","740","140,908.88","199,565.52","146.1833","269.68","883.03","1,365.17","188","706","199,284.24","265,484.05","128.1891","376.04","1,412.15","2,071.03","217","712","133,582.95","185,116.61","142.9844","260.00","853.07","1,294.66","175","546","96,288.32","133,128.83","117.9651","243.83","760.74","1,128.54","303","1,674","170,356.45","235,498.04","181.4627","140.68","777.22","1,297.78","207","774","111,457.08","154,448.56","130.8249","199.55","746.13","1,180.57"
"11012  :  โรงพยาบาลภูผาม่าน","1,836","4,809","873,627.62","1,026,663.55","1,116.5911","213.49","559.18","919.46","218","455","112,698.79","132,312.45","119.3005","290.80","606.94","1,109.07","184","428","86,094.55","103,192.75","101.5569","241.10","560.83","1,016.11","185","448","76,931.01","104,138.95","110.7193","232.45","562.91","940.57","177","436","67,668.28","91,880.85","113.3200","210.74","519.10","810.81","179","436","95,469.01","121,132.85","107.7707","277.83","676.72","1,123.99","218","556","91,717.23","112,708.50","138.1702","202.71","517.01","815.72","147","401","75,124.02","75,985.30","95.3083","189.49","516.91","797.26","118","265","56,169.70","55,253.30","63.5767","208.50","468.25","869.08","110","345","64,860.97","57,059.35","73.1960","165.39","518.72","779.54","143","475","83,433.60","97,418.50","90.2868","205.09","681.25","1,078.99","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","157","564","63,460.46","75,580.75","103.3857","134.01","481.41","731.06"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","11,197","38,829","7,259,219.69","9,491,028.70","7,886.0375","244.43","847.64","1,203.52","941","2,475","477,395.06","636,435.25","621.6850","257.15","676.34","1,023.73","915","2,370","601,224.65","781,432.50","612.9436","329.72","854.02","1,274.88","914","2,462","642,731.58","833,634.25","633.3790","338.60","912.07","1,316.17","829","2,189","619,619.60","802,759.75","552.6964","366.72","968.35","1,452.44","942","2,443","639,558.69","837,663.25","626.4545","342.88","889.24","1,337.15","960","2,481","608,765.67","802,076.00","674.9816","323.29","835.50","1,188.29","791","2,442","559,280.85","736,283.25","570.3870","301.51","930.83","1,290.85","725","2,195","486,322.87","636,050.25","481.7792","289.77","877.31","1,320.21","844","2,566","678,077.59","885,535.75","705.8123","345.10","1,049.21","1,254.63","907","3,755","544,524.35","711,742.50","694.3072","189.55","784.72","1,025.11","1,400","8,075","714,980.07","930,871.20","940.2413","115.28","664.91","990.03","1,029","5,376","686,738.71","896,544.75","771.3704","166.77","871.28","1,162.28"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","10,901","35,491","8,650,255.78","11,010,458.88","10,979.1670","310.23","1,010.04","1,002.85","1,143","3,245","810,056.24","1,016,256.60","1,190.7533","313.18","889.11","853.46","1,156","3,508","875,996.53","1,097,086.79","1,177.7123","312.74","949.04","931.54","1,060","3,111","973,526.29","1,250,854.09","1,138.7189","402.07","1,180.05","1,098.47","1,014","2,693","699,113.36","892,441.90","1,009.5088","331.39","880.12","884.04","982","2,770","806,028.30","1,048,847.92","1,034.8967","378.65","1,068.07","1,013.48","1,131","3,141","945,560.14","1,236,011.59","1,168.0281","393.51","1,092.85","1,058.20","864","2,553","785,033.22","989,090.04","853.2200","387.42","1,144.78","1,159.24","701","2,279","648,368.35","819,755.66","700.2283","359.70","1,169.41","1,170.70","812","2,565","711,137.02","901,381.50","857.7923","351.42","1,110.08","1,050.82","1,012","3,946","679,929.15","834,305.17","937.9133","211.43","824.41","889.53","1,026","5,680","715,507.18","924,427.62","910.3950","162.75","901.00","1,015.41","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00","0","0","0.00","0.00","0.0000","0.00","0.00","0.00"
