"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11119  :  โรงพยาบาลจอมทอง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11123  :  โรงพยาบาลแม่แตง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11124  :  โรงพยาบาลสะเมิง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11125  :  โรงพยาบาลฝาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11126  :  โรงพยาบาลแม่อาย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11127  :  โรงพยาบาลพร้าว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11130  :  โรงพยาบาลสันทราย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11132  :  โรงพยาบาลฮอด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11135  :  โรงพยาบาลสารภี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11138  :  โรงพยาบาลแม่วาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11139  :  โรงพยาบาลแม่ออน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10714  :  โรงพยาบาลลำพูน","24,480,638.78","24,475,152.28","5,486.50","0.02","14,504.75","14,504.75","0.00","0.00","213,880.00","213,812.50","67.50","0.03","10,134,443.25","10,132,340.75","2,102.50","0.02","14,117,810.78","14,114,494.28","3,316.50","0.02"
"11140  :  โรงพยาบาลแม่ทา","1,435,383.13","1,434,680.63","702.50","0.05","318,933.11","318,795.11","138.00","0.04","366,371.08","366,129.58","241.50","0.07","384,609.95","384,432.45","177.50","0.05","365,468.99","365,323.49","145.50","0.04"
"11141  :  โรงพยาบาลบ้านโฮ่ง","952,316.84","950,318.09","1,998.75","0.21","175,529.04","175,124.04","405.00","0.23","132,784.22","132,146.22","638.00","0.48","272,532.38","272,091.63","440.75","0.16","371,471.20","370,956.20","515.00","0.14"
"11142  :  โรงพยาบาลลี้","411,039.50","409,723.00","1,316.50","0.32","34.50","34.50","0.00","0.00","250.40","250.40","0.00","0.00","165,499.22","164,971.22","528.00","0.32","245,255.38","244,466.88","788.50","0.32"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","272,605.07","270,513.32","2,091.75","0.77","0.00","0.00","0.00","0.00","36,443.00","36,083.00","360.00","0.99","102,415.10","101,297.85","1,117.25","1.09","133,746.97","133,132.47","614.50","0.46"
"11144  :  โรงพยาบาลป่าซาง","3,691,835.32","3,679,111.00","12,724.32","0.34","661,804.35","660,693.35","1,111.00","0.17","488,728.01","486,424.75","2,303.26","0.47","1,046,115.70","1,042,505.90","3,609.80","0.35","1,495,187.26","1,489,487.00","5,700.26","0.38"
"11145  :  โรงพยาบาลบ้านธิ","368,144.96","367,638.96","506.00","0.14","44,773.00","44,773.00","0.00","0.00","79,516.62","79,380.62","136.00","0.17","106,317.51","106,259.51","58.00","0.05","137,537.83","137,225.83","312.00","0.23"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","814,011.50","814,011.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","143,816.00","143,816.00","0.00","0.00","670,195.50","670,195.50","0.00","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10672  :  โรงพยาบาลลำปาง","5,302,403.25","5,301,234.75","1,168.50","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5,302,403.25","5,301,234.75","1,168.50","0.02","0.00","0.00","0.00","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","1,185,704.71","1,179,618.71","6,086.00","0.51","283,500.00","281,506.00","1,994.00","0.70","269,868.00","268,374.00","1,494.00","0.55","364,139.69","362,859.69","1,280.00","0.35","268,197.02","266,879.02","1,318.00","0.49"
"11147  :  โรงพยาบาลเกาะคา","2,358,963.40","2,354,639.90","4,323.50","0.18","583,727.00","582,211.00","1,516.00","0.26","557,616.70","556,151.70","1,465.00","0.26","532,708.90","532,072.40","636.50","0.12","684,910.80","684,204.80","706.00","0.10"
"11148  :  โรงพยาบาลเสริมงาม","1,442,808.31","1,418,496.06","24,312.25","1.69","366,498.56","358,637.81","7,860.75","2.14","400,051.74","391,740.99","8,310.75","2.08","391,563.64","386,017.89","5,545.75","1.42","284,694.37","282,099.37","2,595.00","0.91"
"11149  :  โรงพยาบาลงาว","1,999,719.40","1,989,963.40","9,756.00","0.49","443,084.40","441,360.40","1,724.00","0.39","536,163.00","532,367.50","3,795.50","0.71","519,023.25","517,053.75","1,969.50","0.38","501,448.75","499,181.75","2,267.00","0.45"
"11150  :  โรงพยาบาลแจ้ห่ม","2,109,374.90","2,084,915.40","24,459.50","1.16","513,041.90","506,035.40","7,006.50","1.37","574,357.00","565,458.00","8,899.00","1.55","473,057.50","469,293.50","3,764.00","0.80","548,918.50","544,128.50","4,790.00","0.87"
"11151  :  โรงพยาบาลวังเหนือ","1,241,734.25","1,235,136.50","6,597.75","0.53","302,191.00","300,451.00","1,740.00","0.58","322,918.00","320,638.00","2,280.00","0.71","396,361.25","394,555.00","1,806.25","0.46","220,264.00","219,492.50","771.50","0.35"
"11152  :  โรงพยาบาลเถิน","3,759,450.81","3,756,501.31","2,949.50","0.08","739,051.28","738,711.28","340.00","0.05","879,587.74","879,151.74","436.00","0.05","822,449.15","822,042.15","407.00","0.05","1,318,362.64","1,316,596.14","1,766.50","0.13"
"11153  :  โรงพยาบาลแม่พริก","531,531.73","529,461.48","2,070.25","0.39","89,687.00","89,133.00","554.00","0.62","115,493.64","115,181.14","312.50","0.27","141,050.80","140,613.05","437.75","0.31","185,300.29","184,534.29","766.00","0.41"
"11154  :  โรงพยาบาลแม่ทะ","602,840.25","594,277.75","8,562.50","1.42","162,481.00","160,044.00","2,437.00","1.50","168,163.00","165,883.00","2,280.00","1.36","170,028.25","167,841.25","2,187.00","1.29","102,168.00","100,509.50","1,658.50","1.62"
"11155  :  โรงพยาบาลสบปราบ","1,079,717.98","1,071,213.48","8,504.50","0.79","187,247.00","185,050.00","2,197.00","1.17","182,266.00","180,499.00","1,767.00","0.97","255,823.55","253,722.55","2,101.00","0.82","454,381.43","451,941.93","2,439.50","0.54"
"11156  :  โรงพยาบาลห้างฉัตร","1,825,353.55","1,812,690.80","12,662.75","0.69","493,541.10","489,770.60","3,770.50","0.76","448,471.95","442,817.70","5,654.25","1.26","527,427.45","525,571.95","1,855.50","0.35","355,913.05","354,530.55","1,382.50","0.39"
"11157  :  โรงพยาบาลเมืองปาน","889,822.13","876,762.85","13,059.28","1.47","164,775.00","161,131.00","3,644.00","2.21","168,864.00","165,419.00","3,445.00","2.04","242,586.74","239,517.78","3,068.96","1.27","313,596.39","310,695.07","2,901.32","0.93"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","167,526,789.39","167,244,714.89","282,074.50","0.17","48,882,280.03","48,815,439.03","66,841.00","0.14","41,416,354.60","41,318,848.60","97,506.00","0.24","38,208,558.25","38,155,147.25","53,411.00","0.14","39,019,596.51","38,955,280.01","64,316.50","0.16"
"11158  :  โรงพยาบาลตรอน","11,273,979.15","11,260,363.15","13,616.00","0.12","8,302,113.00","8,299,047.00","3,066.00","0.04","2,192,258.10","2,186,172.10","6,086.00","0.28","353,021.98","352,121.98","900.00","0.25","426,586.07","423,022.07","3,564.00","0.84"
"11159  :  โรงพยาบาลท่าปลา","1,326,428.60","1,320,266.60","6,162.00","0.46","220,892.00","219,178.00","1,714.00","0.78","226,488.00","225,748.00","740.00","0.33","349,569.20","348,379.20","1,190.00","0.34","529,479.40","526,961.40","2,518.00","0.48"
"11160  :  โรงพยาบาลน้ำปาด","1,123,357.05","1,108,166.25","15,190.80","1.35","231,785.00","231,737.00","48.00","0.02","308,135.00","307,309.00","826.00","0.27","328,972.65","323,775.25","5,197.40","1.58","254,464.40","245,345.00","9,119.40","3.58"
"11161  :  โรงพยาบาลฟากท่า","663,564.50","663,146.50","418.00","0.06","82,002.00","82,002.00","0.00","0.00","182,970.00","182,742.00","228.00","0.12","200,197.50","200,173.50","24.00","0.01","198,395.00","198,229.00","166.00","0.08"
"11162  :  โรงพยาบาลบ้านโคก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11163  :  โรงพยาบาลพิชัย","1,570,743.50","1,561,240.00","9,503.50","0.61","339,041.00","338,120.00","921.00","0.27","433,015.00","430,756.00","2,259.00","0.52","359,829.25","357,076.25","2,753.00","0.77","438,858.25","435,287.75","3,570.50","0.81"
"11164  :  โรงพยาบาลลับแล","1,128,413.05","1,121,238.05","7,175.00","0.64","300,979.35","299,281.85","1,697.50","0.56","312,585.40","311,723.90","861.50","0.28","218,059.15","216,569.15","1,490.00","0.68","296,789.15","293,663.15","3,126.00","1.05"
"11165  :  โรงพยาบาลทองแสนขัน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1,446,998.44","1,446,998.44","0.00","0.00","525,932.00","525,932.00","0.00","0.00","253,567.00","253,567.00","0.00","0.00","270,071.46","270,071.46","0.00","0.00","397,427.98","397,427.98","0.00","0.00"
"10715  :  โรงพยาบาลแพร่","108,111,902.79","108,109,138.70","2,764.09","0.00","20,344,516.58","20,343,731.99","784.59","0.00","21,327,045.42","21,326,469.67","575.75","0.00","32,731,253.33","32,730,842.58","410.75","0.00","33,709,087.46","33,708,094.46","993.00","0.00"
"11166  :  โรงพยาบาลร้องกวาง","1,413,403.34","1,396,782.84","16,620.50","1.18","333,080.00","327,532.50","5,547.50","1.67","277,733.23","274,357.73","3,375.50","1.22","328,820.08","325,135.08","3,685.00","1.12","473,770.03","469,757.53","4,012.50","0.85"
"11167  :  โรงพยาบาลลอง","1,692,288.74","1,683,541.31","8,747.43","0.52","146,600.69","146,370.44","230.25","0.16","197,817.70","197,153.70","664.00","0.34","642,022.96","639,154.28","2,868.68","0.45","705,847.39","700,862.89","4,984.50","0.71"
"11169  :  โรงพยาบาลสูงเม่น","2,702,366.16","2,671,608.50","30,757.66","1.14","625,440.92","617,775.64","7,665.28","1.23","780,158.24","769,592.12","10,566.12","1.35","640,644.27","634,389.39","6,254.88","0.98","656,122.73","649,851.35","6,271.38","0.96"
"11170  :  โรงพยาบาลสอง","1,630,890.78","1,613,643.28","17,247.50","1.06","394,507.78","391,590.28","2,917.50","0.74","404,286.56","398,814.56","5,472.00","1.35","407,345.42","402,761.42","4,584.00","1.13","424,751.02","420,477.02","4,274.00","1.01"
"11171  :  โรงพยาบาลวังชิ้น","2,205,240.42","2,192,583.44","12,656.98","0.57","491,000.51","486,916.95","4,083.56","0.83","493,694.00","490,740.40","2,953.60","0.60","593,236.96","590,403.18","2,833.78","0.48","627,308.95","624,522.91","2,786.04","0.44"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,102,653.83","1,095,275.95","7,377.88","0.67","283,337.70","282,178.20","1,159.50","0.41","291,652.63","288,218.75","3,433.88","1.18","262,165.45","260,371.45","1,794.00","0.68","265,498.05","264,507.55","990.50","0.37"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,305,870.77","3,270,645.77","35,225.00","1.07","769,136.13","766,487.13","2,649.00","0.34","964,304.62","953,625.62","10,679.00","1.11","730,440.47","714,690.47","15,750.00","2.16","841,989.55","835,842.55","6,147.00","0.73"
"10716  :  โรงพยาบาลน่าน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11173  :  โรงพยาบาลแม่จริม","987,257.30","980,478.30","6,779.00","0.69","208,813.00","207,786.00","1,027.00","0.49","236,045.50","234,115.50","1,930.00","0.82","252,056.80","250,133.80","1,923.00","0.76","290,342.00","288,443.00","1,899.00","0.65"
"11174  :  โรงพยาบาลบ้านหลวง","541,016.45","539,524.45","1,492.00","0.28","110,706.45","110,239.95","466.50","0.42","125,311.40","124,871.90","439.50","0.35","150,103.35","149,629.35","474.00","0.32","154,895.25","154,783.25","112.00","0.07"
"11175  :  โรงพยาบาลนาน้อย","1,641,700.70","1,640,958.95","741.75","0.05","200,724.00","200,562.75","161.25","0.08","193,190.50","193,010.50","180.00","0.09","327,442.10","327,306.10","136.00","0.04","920,344.10","920,079.60","264.50","0.03"
"11176  :  โรงพยาบาลท่าวังผา","1,396,351.60","1,389,995.20","6,356.40","0.46","385,305.80","382,855.80","2,450.00","0.64","320,513.15","318,366.55","2,146.60","0.67","345,755.75","344,625.95","1,129.80","0.33","344,776.90","344,146.90","630.00","0.18"
"11177  :  โรงพยาบาลเวียงสา","2,211,949.56","2,207,784.56","4,165.00","0.19","337,581.81","336,519.81","1,062.00","0.31","387,782.12","387,219.12","563.00","0.15","446,155.46","445,270.46","885.00","0.20","1,040,430.17","1,038,775.17","1,655.00","0.16"
"11178  :  โรงพยาบาลทุ่งช้าง","710,805.36","709,726.11","1,079.25","0.15","126,481.06","126,241.56","239.50","0.19","139,810.01","139,569.26","240.75","0.17","267,484.83","267,258.58","226.25","0.08","177,029.46","176,656.71","372.75","0.21"
"11179  :  โรงพยาบาลเชียงกลาง","1,381,137.94","1,378,814.44","2,323.50","0.17","312,414.09","311,502.09","912.00","0.29","311,708.60","311,182.10","526.50","0.17","441,584.75","441,368.75","216.00","0.05","315,430.50","314,761.50","669.00","0.21"
"11180  :  โรงพยาบาลนาหมื่น","791,638.90","786,947.90","4,691.00","0.59","186,990.01","186,153.01","837.00","0.45","198,266.27","197,041.27","1,225.00","0.62","210,911.77","210,175.77","736.00","0.35","195,470.85","193,577.85","1,893.00","0.97"
"11181  :  โรงพยาบาลสันติสุข","627,269.05","627,252.05","17.00","0.00","162,212.00","162,195.00","17.00","0.01","191,577.80","191,577.80","0.00","0.00","128,125.00","128,125.00","0.00","0.00","145,354.25","145,354.25","0.00","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","1,707,495.24","1,707,152.24","343.00","0.02","421,966.98","421,917.98","49.00","0.01","470,479.60","470,185.60","294.00","0.06","489,341.22","489,341.22","0.00","0.00","325,707.44","325,707.44","0.00","0.00"
"11183  :  โรงพยาบาลสองแคว","620,595.95","620,413.95","182.00","0.03","84,013.00","84,013.00","0.00","0.00","177,099.90","177,016.90","83.00","0.05","179,269.85","179,170.85","99.00","0.06","180,213.20","180,213.20","0.00","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","4,345,214.14","4,341,197.64","4,016.50","0.09","927,481.56","926,311.56","1,170.00","0.13","1,126,537.00","1,126,011.00","526.00","0.05","1,055,318.59","1,053,688.59","1,630.00","0.15","1,235,876.99","1,235,186.49","690.50","0.06"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","313,559.00","312,199.50","1,359.50","0.43","77,768.75","77,338.75","430.00","0.55","70,842.00","70,328.00","514.00","0.73","80,437.25","80,197.25","240.00","0.30","84,511.00","84,335.50","175.50","0.21"
"25017  :  โรงพยาบาลภูเพียง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10717  :  โรงพยาบาลพะเยา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11184  :  โรงพยาบาลจุน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11187  :  โรงพยาบาลปง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40744  :  โรงพยาบาลภูซาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","13,580,862,185,347.00","13,580,758,167,905.00","104,017,442.00","0.00","1,876,429,154,577.00","1,876,400,295,725.00","28,858,852.00","0.00","7,756,397,642,734.00","7,756,327,998,024.00","69,644,710.00","0.00","3,879,459,670,367.00","3,879,454,321,309.00","5,349,058.00","0.00","68,575,717,669.00","68,575,552,847.00","164,822.00","0.00"
"11189  :  โรงพยาบาลเทิง","2,870,928.71","2,855,388.71","15,540.00","0.54","1,212,459.99","1,211,808.99","651.00","0.05","927,137.44","924,602.44","2,535.00","0.27","339,590.08","337,043.08","2,547.00","0.75","391,741.20","381,934.20","9,807.00","2.50"
"11190  :  โรงพยาบาลพาน","4,460,228.15","4,418,747.15","41,481.00","0.93","1,103,088.05","1,090,851.30","12,236.75","1.11","1,154,926.10","1,141,604.10","13,322.00","1.15","1,156,810.00","1,146,726.25","10,083.75","0.87","1,045,404.00","1,039,565.50","5,838.50","0.56"
"11191  :  โรงพยาบาลป่าแดด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
