"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11093  :  โรงพยาบาลวาริชภูมิ","2,272,648.42","2,234,906.92","37,741.50","1.66","583,020.05","572,393.55","10,626.50","1.82","641,168.66","630,475.66","10,693.00","1.67","473,727.41","466,288.91","7,438.50","1.57","574,732.30","565,748.80","8,983.50","1.56"
"11094  :  โรงพยาบาลนิคมน้ำอูน","550,187.90","547,777.90","2,410.00","0.44","119,036.30","118,066.30","970.00","0.81","144,361.90","143,547.90","814.00","0.56","124,290.30","124,021.30","269.00","0.22","162,499.40","162,142.40","357.00","0.22"
"11095  :  โรงพยาบาลวานรนิวาส","23,795,527.50","23,652,402.50","143,125.00","0.60","6,316,368.00","6,272,341.00","44,027.00","0.70","6,807,050.50","6,761,159.50","45,891.00","0.67","6,430,905.00","6,394,863.00","36,042.00","0.56","4,241,204.00","4,224,039.00","17,165.00","0.40"
"11096  :  โรงพยาบาลคำตากล้า","4,122,676.25","4,066,079.75","56,596.50","1.37","1,252,676.50","1,226,285.00","26,391.50","2.11","1,103,173.75","1,088,915.25","14,258.50","1.29","782,334.25","776,194.75","6,139.50","0.78","984,491.75","974,684.75","9,807.00","1.00"
"11097  :  โรงพยาบาลบ้านม่วง","6,291,382.35","6,207,926.85","83,455.50","1.33","1,393,154.85","1,373,679.60","19,475.25","1.40","1,616,943.25","1,590,644.50","26,298.75","1.63","1,597,543.45","1,581,070.70","16,472.75","1.03","1,683,740.80","1,662,532.05","21,208.75","1.26"
"11098  :  โรงพยาบาลอากาศอำนวย","5,714,067.56","5,658,473.36","55,594.20","0.97","1,433,529.69","1,420,645.49","12,884.20","0.90","1,368,442.24","1,354,389.24","14,053.00","1.03","1,153,710.14","1,140,246.64","13,463.50","1.17","1,758,385.49","1,743,191.99","15,193.50","0.86"
"11099  :  โรงพยาบาลส่องดาว","4,986,209.55","4,375,449.05","610,760.50","12.25","1,475,114.00","1,352,085.00","123,029.00","8.34","1,251,366.00","1,089,029.50","162,336.50","12.97","1,082,014.55","926,707.05","155,307.50","14.35","1,177,715.00","1,007,627.50","170,087.50","14.44"
"11100  :  โรงพยาบาลเต่างอย","2,224,664.85","2,213,206.35","11,458.50","0.52","576,949.60","573,408.60","3,541.00","0.61","602,838.90","598,909.90","3,929.00","0.65","415,171.65","412,383.15","2,788.50","0.67","629,704.70","628,504.70","1,200.00","0.19"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","2,736,612.23","2,723,938.23","12,674.00","0.46","804,134.22","799,250.22","4,884.00","0.61","733,527.63","729,515.63","4,012.00","0.55","507,614.27","506,313.52","1,300.75","0.26","691,336.11","688,858.86","2,477.25","0.36"
"11102  :  โรงพยาบาลเจริญศิลป์","2,961,492.83","2,930,039.83","31,453.00","1.06","762,152.23","754,804.48","7,347.75","0.96","632,656.33","624,349.83","8,306.50","1.31","748,586.43","741,832.43","6,754.00","0.90","818,097.84","809,053.09","9,044.75","1.11"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,422,091.00","2,412,103.00","9,988.00","0.41","446,060.00","443,580.00","2,480.00","0.56","1,137,072.00","1,131,323.00","5,749.00","0.51","302,533.00","301,283.00","1,250.00","0.41","536,426.00","535,917.00","509.00","0.09"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","51,840,776.26","51,587,604.76","253,171.50","0.49","12,670,666.90","12,600,673.90","69,993.00","0.55","14,269,058.92","14,195,251.17","73,807.75","0.52","11,571,122.75","11,511,916.00","59,206.75","0.51","13,329,927.69","13,279,763.69","50,164.00","0.38"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","391,471.01","391,471.01","0.00","0.00","158,365.53","158,365.53","0.00","0.00","119,225.72","119,225.72","0.00","0.00","64,988.84","64,988.84","0.00","0.00","48,890.92","48,890.92","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,645,994.16","2,616,434.41","29,559.75","1.12","487,272.37","481,674.87","5,597.50","1.15","745,271.61","736,241.61","9,030.00","1.21","572,824.92","566,877.92","5,947.00","1.04","840,625.26","831,640.01","8,985.25","1.07"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","68,262,919.55","68,209,691.55","53,228.00","0.08","17,980,734.00","17,966,561.00","14,173.00","0.08","17,735,819.25","17,722,829.25","12,990.00","0.07","15,811,880.40","15,801,760.40","10,120.00","0.06","16,734,485.90","16,718,540.90","15,945.00","0.10"
"11104  :  โรงพยาบาลปลาปาก","2,283,859.69","2,263,184.69","20,675.00","0.91","769,306.89","761,554.89","7,752.00","1.01","459,752.45","455,980.95","3,771.50","0.82","475,093.78","470,714.78","4,379.00","0.92","579,706.57","574,934.07","4,772.50","0.82"
"11105  :  โรงพยาบาลท่าอุเทน","1,438,877.00","1,424,572.50","14,304.50","0.99","344,402.50","340,135.50","4,267.00","1.24","407,700.00","403,037.00","4,663.00","1.14","308,568.00","305,920.50","2,647.50","0.86","378,206.50","375,479.50","2,727.00","0.72"
"11106  :  โรงพยาบาลบ้านแพง","2,550,457.14","2,505,136.14","45,321.00","1.78","919,202.72","898,831.72","20,371.00","2.22","781,994.59","767,316.09","14,678.50","1.88","364,219.32","358,381.82","5,837.50","1.60","485,040.51","480,606.51","4,434.00","0.91"
"11107  :  โรงพยาบาลนาทม","1,299,507.62","1,285,119.12","14,388.50","1.11","371,294.50","367,777.00","3,517.50","0.95","406,159.12","400,486.62","5,672.50","1.40","244,049.00","241,988.00","2,061.00","0.84","278,005.00","274,867.50","3,137.50","1.13"
"11108  :  โรงพยาบาลเรณูนคร","1,871,078.50","1,852,194.50","18,884.00","1.01","563,424.00","560,544.00","2,880.00","0.51","469,969.00","466,809.00","3,160.00","0.67","383,521.75","379,433.25","4,088.50","1.07","454,163.75","445,408.25","8,755.50","1.93"
"11109  :  โรงพยาบาลนาแก","2,310,867.52","2,303,511.02","7,356.50","0.32","645,574.40","644,313.40","1,261.00","0.20","528,382.60","526,904.10","1,478.50","0.28","378,031.70","376,791.20","1,240.50","0.33","758,878.82","755,502.32","3,376.50","0.44"
"11110  :  โรงพยาบาลศรีสงคราม","8,955,378.50","8,897,882.00","57,496.50","0.64","2,347,540.75","2,327,746.50","19,794.25","0.84","2,196,523.60","2,183,627.25","12,896.35","0.59","1,820,445.05","1,805,917.50","14,527.55","0.80","2,590,869.10","2,580,590.75","10,278.35","0.40"
"11111  :  โรงพยาบาลนาหว้า","2,458,517.67","2,452,124.32","6,393.35","0.26","573,423.82","571,997.06","1,426.76","0.25","818,611.66","815,945.32","2,666.34","0.33","441,021.34","440,237.09","784.25","0.18","625,460.85","623,944.85","1,516.00","0.24"
"11112  :  โรงพยาบาลโพนสวรรค์","3,058,622.00","3,045,128.50","13,493.50","0.44","572,036.25","568,687.25","3,349.00","0.59","686,768.50","682,656.00","4,112.50","0.60","873,036.75","869,735.25","3,301.50","0.38","926,780.50","924,050.00","2,730.50","0.29"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","11,489,748.50","11,472,151.50","17,597.00","0.15","2,659,134.50","2,654,908.50","4,226.00","0.16","2,625,571.00","2,617,590.00","7,981.00","0.30","2,662,981.00","2,660,566.00","2,415.00","0.09","3,542,062.00","3,539,087.00","2,975.00","0.08"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","876,948.35","872,812.35","4,136.00","0.47","270,418.15","269,829.85","588.30","0.22","205,678.20","204,371.60","1,306.60","0.64","165,921.71","164,926.01","995.70","0.60","234,930.29","233,684.89","1,245.40","0.53"
"10712  :  โรงพยาบาลมุกดาหาร","65,068,972.89","65,030,113.39","38,859.50","0.06","19,896,461.00","19,885,886.00","10,575.00","0.05","16,065,808.39","16,055,358.39","10,450.00","0.07","13,096,263.75","13,090,444.75","5,819.00","0.04","16,010,439.75","15,998,424.25","12,015.50","0.08"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,763,934.75","1,741,610.75","22,324.00","1.27","450,786.00","444,473.00","6,313.00","1.40","470,833.00","462,986.00","7,847.00","1.67","381,869.50","378,480.50","3,389.00","0.89","460,446.25","455,671.25","4,775.00","1.04"
"11114  :  โรงพยาบาลดอนตาล","2,150,109.75","2,129,934.75","20,175.00","0.94","520,055.50","513,747.50","6,308.00","1.21","455,741.50","450,564.50","5,177.00","1.14","585,250.75","580,505.75","4,745.00","0.81","589,062.00","585,117.00","3,945.00","0.67"
"11115  :  โรงพยาบาลดงหลวง","1,945,259.71","1,924,554.21","20,705.50","1.06","477,982.15","471,398.15","6,584.00","1.38","511,919.95","506,555.95","5,364.00","1.05","350,996.86","347,236.36","3,760.50","1.07","604,360.75","599,363.75","4,997.00","0.83"
"11116  :  โรงพยาบาลคำชะอี","3,661,727.35","3,630,789.60","30,937.75","0.84","939,151.59","928,667.09","10,484.50","1.12","958,638.85","949,446.85","9,192.00","0.96","706,464.99","701,775.24","4,689.75","0.66","1,057,471.92","1,050,900.42","6,571.50","0.62"
"11117  :  โรงพยาบาลหว้านใหญ่","1,170,688.85","1,158,520.35","12,168.50","1.04","311,471.80","307,777.30","3,694.50","1.19","313,366.80","309,498.80","3,868.00","1.23","240,251.25","237,632.75","2,618.50","1.09","305,599.00","303,611.50","1,987.50","0.65"
"11118  :  โรงพยาบาลหนองสูง","3,709,469.69","3,679,836.03","29,633.66","0.80","985,162.61","976,386.10","8,776.51","0.89","988,828.62","979,407.77","9,420.85","0.95","726,086.43","721,814.18","4,272.25","0.59","1,009,392.03","1,002,227.98","7,164.05","0.71"
"06009  :  โรงพยาบาลแม่ตื่น","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","135,763,075.45","135,749,918.98","13,156.47","0.01","35,622,251.71","35,619,632.37","2,619.34","0.01","35,571,306.95","35,566,441.83","4,865.12","0.01","32,587,169.38","32,584,513.55","2,655.83","0.01","31,982,347.41","31,979,331.23","3,016.18","0.01"
"11119  :  โรงพยาบาลจอมทอง","28,320,846.50","28,299,247.50","21,599.00","0.08","7,978,937.00","7,970,170.00","8,767.00","0.11","7,764,129.00","7,756,767.00","7,362.00","0.09","5,855,103.50","5,852,237.50","2,866.00","0.05","6,722,677.00","6,720,073.00","2,604.00","0.04"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,585,659.75","2,572,159.00","13,500.75","0.52","678,572.25","674,217.00","4,355.25","0.64","592,586.50","588,751.00","3,835.50","0.65","569,563.75","566,594.50","2,969.25","0.52","744,937.25","742,596.50","2,340.75","0.31"
"11121  :  โรงพยาบาลเชียงดาว","5,093,063.10","5,085,869.35","7,193.75","0.14","1,258,839.35","1,257,347.60","1,491.75","0.12","1,260,600.00","1,258,759.25","1,840.75","0.15","1,154,637.25","1,152,838.50","1,798.75","0.16","1,418,986.50","1,416,924.00","2,062.50","0.15"
"11122  :  โรงพยาบาลดอยสะเก็ด","2,960,094.35","2,949,844.85","10,249.50","0.35","891,703.26","888,478.26","3,225.00","0.36","842,571.68","839,464.68","3,107.00","0.37","748,006.55","746,152.55","1,854.00","0.25","477,812.86","475,749.36","2,063.50","0.43"
"11123  :  โรงพยาบาลแม่แตง","3,204,317.25","3,197,722.25","6,595.00","0.21","941,128.30","938,600.30","2,528.00","0.27","946,449.70","944,750.70","1,699.00","0.18","761,245.00","759,893.00","1,352.00","0.18","555,494.25","554,478.25","1,016.00","0.18"
"11124  :  โรงพยาบาลสะเมิง","1,424,089.15","1,416,386.90","7,702.25","0.54","436,994.25","434,489.00","2,505.25","0.57","386,579.35","384,384.10","2,195.25","0.57","297,924.05","296,270.05","1,654.00","0.56","302,591.50","301,243.75","1,347.75","0.45"
"11125  :  โรงพยาบาลฝาง","21,067,791.90","21,044,088.90","23,703.00","0.11","6,152,953.90","6,141,964.40","10,989.50","0.18","4,208,721.50","4,204,468.00","4,253.50","0.10","7,007,974.00","7,001,996.50","5,977.50","0.09","3,698,142.50","3,695,660.00","2,482.50","0.07"
"11126  :  โรงพยาบาลแม่อาย","4,712,592.75","4,701,409.25","11,183.50","0.24","1,579,428.50","1,576,444.50","2,984.00","0.19","1,029,529.40","1,027,995.15","1,534.25","0.15","907,062.85","904,827.60","2,235.25","0.25","1,196,572.00","1,192,142.00","4,430.00","0.37"
"11127  :  โรงพยาบาลพร้าว","2,906,138.61","2,899,918.41","6,220.20","0.21","768,776.29","767,047.39","1,728.90","0.22","741,108.77","737,775.32","3,333.45","0.45","545,427.47","544,613.62","813.85","0.15","850,826.08","850,482.08","344.00","0.04"
"11128  :  โรงพยาบาลสันป่าตอง","15,618,085.85","15,593,549.10","24,536.75","0.16","4,026,518.43","4,020,299.43","6,219.00","0.15","3,925,057.35","3,918,693.10","6,364.25","0.16","3,717,323.76","3,712,247.01","5,076.75","0.14","3,949,186.31","3,942,309.56","6,876.75","0.17"
"11129  :  โรงพยาบาลสันกำแพง","4,391,288.74","4,388,791.99","2,496.75","0.06","1,859,592.63","1,858,731.13","861.50","0.05","1,129,919.36","1,129,057.86","861.50","0.08","316,961.25","316,856.25","105.00","0.03","1,084,815.50","1,084,146.75","668.75","0.06"
"11130  :  โรงพยาบาลสันทราย","3,069.00","3,069.00","0.00","0.00","0.00","0.00","0.00","0.00","1,405.50","1,405.50","0.00","0.00","1,527.00","1,527.00","0.00","0.00","136.50","136.50","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","9,073,081.75","9,064,005.75","9,076.00","0.10","2,372,690.75","2,369,636.00","3,054.75","0.13","2,209,044.25","2,206,741.25","2,303.00","0.10","2,082,360.75","2,080,906.25","1,454.50","0.07","2,408,986.00","2,406,722.25","2,263.75","0.09"
"11132  :  โรงพยาบาลฮอด","4,107,362.80","4,092,917.80","14,445.00","0.35","1,171,359.19","1,167,959.19","3,400.00","0.29","949,558.65","944,163.15","5,395.50","0.57","746,383.51","744,228.51","2,155.00","0.29","1,240,061.45","1,236,566.95","3,494.50","0.28"
"11133  :  โรงพยาบาลดอยเต่า","2,344,945.63","2,339,728.91","5,216.72","0.22","718,900.77","717,759.65","1,141.12","0.16","540,857.06","538,824.71","2,032.35","0.38","498,920.41","497,978.91","941.50","0.19","586,267.39","585,165.64","1,101.75","0.19"
"11134  :  โรงพยาบาลอมก๋อย","3,762,426.62","3,748,852.20","13,574.42","0.36","1,173,903.54","1,172,202.94","1,700.60","0.14","954,807.86","952,043.86","2,764.00","0.29","810,312.58","807,303.42","3,009.16","0.37","823,402.64","817,301.98","6,100.66","0.74"
"11135  :  โรงพยาบาลสารภี","2,718,171.37","2,697,306.87","20,864.50","0.77","874,752.94","868,647.69","6,105.25","0.70","833,201.02","827,678.77","5,522.25","0.66","612,924.42","607,177.92","5,746.50","0.94","397,292.99","393,802.49","3,490.50","0.88"
"11136  :  โรงพยาบาลเวียงแหง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","2,576,710.75","2,558,350.75","18,360.00","0.71","532,136.25","526,265.25","5,871.00","1.10","703,266.50","699,485.00","3,781.50","0.54","624,218.25","620,388.75","3,829.50","0.61","717,089.75","712,211.75","4,878.00","0.68"
"11138  :  โรงพยาบาลแม่วาง","2,568,219.20","2,560,916.20","7,303.00","0.28","676,010.84","674,051.34","1,959.50","0.29","635,175.25","633,509.75","1,665.50","0.26","483,879.07","481,933.07","1,946.00","0.40","773,154.04","771,422.04","1,732.00","0.22"
"11139  :  โรงพยาบาลแม่ออน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","69,583.50","69,550.50","33.00","0.05","20,034.50","20,018.00","16.50","0.08","11,013.25","11,005.00","8.25","0.07","24,133.75","24,133.75","0.00","0.00","14,402.00","14,393.75","8.25","0.06"
"11643  :  โรงพยาบาลดอยหล่อ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","159,541.25","159,541.25","0.00","0.00","49,261.00","49,261.00","0.00","0.00","27,470.25","27,470.25","0.00","0.00","19,187.50","19,187.50","0.00","0.00","63,622.50","63,622.50","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","379,215.34","378,445.34","770.00","0.20","286,908.83","286,138.83","770.00","0.27","92,306.51","92,306.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12280  :  โรงพยาบาลสวนปรุง","16,977,533.75","16,977,533.75","0.00","0.00","2,401,104.50","2,401,104.50","0.00","0.00","2,902,079.75","2,902,079.75","0.00","0.00","8,343,574.25","8,343,574.25","0.00","0.00","3,330,775.25","3,330,775.25","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","1,295,632.40","1,295,632.40","0.00","0.00","421,412.55","421,412.55","0.00","0.00","429,242.10","429,242.10","0.00","0.00","235,717.75","235,717.75","0.00","0.00","209,260.00","209,260.00","0.00","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","14,124,271.20","14,124,271.20","0.00","0.00","4,183,970.50","4,183,970.50","0.00","0.00","3,932,281.00","3,932,281.00","0.00","0.00","3,506,014.60","3,506,014.60","0.00","0.00","2,502,005.10","2,502,005.10","0.00","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","11,904,452.50","11,904,308.50","144.00","0.00","3,400,701.00","3,400,557.00","144.00","0.00","3,277,983.50","3,277,983.50","0.00","0.00","2,491,215.50","2,491,215.50","0.00","0.00","2,734,552.50","2,734,552.50","0.00","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10714  :  โรงพยาบาลลำพูน","68,278,163.52","68,254,554.02","23,609.50","0.03","17,803,189.85","17,797,434.10","5,755.75","0.03","17,537,913.00","17,530,828.00","7,085.00","0.04","14,439,146.75","14,433,501.25","5,645.50","0.04","18,497,913.92","18,492,790.67","5,123.25","0.03"
"11140  :  โรงพยาบาลแม่ทา","1,391,931.49","1,389,022.99","2,908.50","0.21","383,514.14","382,211.14","1,303.00","0.34","359,571.75","358,956.25","615.50","0.17","313,500.75","312,928.75","572.00","0.18","335,344.85","334,926.85","418.00","0.12"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,212,910.62","2,209,047.12","3,863.50","0.17","551,686.49","550,524.49","1,162.00","0.21","504,661.85","503,724.85","937.00","0.19","430,763.91","429,995.91","768.00","0.18","725,798.37","724,801.87","996.50","0.14"
"11142  :  โรงพยาบาลลี้","4,801,844.58","4,786,786.54","15,058.04","0.31","1,332,112.70","1,328,508.70","3,604.00","0.27","1,163,258.23","1,157,228.94","6,029.29","0.52","1,147,609.81","1,145,504.56","2,105.25","0.18","1,158,863.84","1,155,544.34","3,319.50","0.29"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","829,035.99","824,173.49","4,862.50","0.59","214,837.03","213,628.03","1,209.00","0.56","196,878.94","195,251.44","1,627.50","0.83","218,509.75","217,544.75","965.00","0.44","198,810.27","197,749.27","1,061.00","0.53"
"11144  :  โรงพยาบาลป่าซาง","5,839,127.16","5,827,028.66","12,098.50","0.21","1,906,243.17","1,903,729.17","2,514.00","0.13","1,314,248.80","1,311,748.80","2,500.00","0.19","1,268,484.23","1,266,320.23","2,164.00","0.17","1,350,150.96","1,345,230.46","4,920.50","0.36"
"11145  :  โรงพยาบาลบ้านธิ","896,938.25","896,433.25","505.00","0.06","224,132.01","223,838.51","293.50","0.13","200,514.75","200,456.25","58.50","0.03","203,677.08","203,611.08","66.00","0.03","268,614.41","268,527.41","87.00","0.03"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","823,551.33","817,169.08","6,382.25","0.77","209,832.85","207,042.85","2,790.00","1.33","206,059.55","204,445.05","1,614.50","0.78","150,666.56","149,602.06","1,064.50","0.71","256,992.37","256,079.12","913.25","0.36"
"10672  :  โรงพยาบาลลำปาง","55,147,387.14","55,005,999.14","141,388.00","0.26","16,900,345.00","16,858,642.50","41,702.50","0.25","14,354,875.25","14,319,919.25","34,956.00","0.24","14,106,597.14","14,071,945.64","34,651.50","0.25","9,785,569.75","9,755,491.75","30,078.00","0.31"
"11146  :  โรงพยาบาลแม่เมาะ","1,780,943.50","1,770,849.50","10,094.00","0.57","527,953.50","525,904.00","2,049.50","0.39","555,368.00","551,963.00","3,405.00","0.61","326,921.50","324,745.50","2,176.00","0.67","370,700.50","368,237.00","2,463.50","0.66"
"11147  :  โรงพยาบาลเกาะคา","16,091,181.50","16,010,426.00","80,755.50","0.50","4,048,988.00","4,030,656.50","18,331.50","0.45","4,099,360.00","4,073,509.50","25,850.50","0.63","3,198,042.50","3,179,619.50","18,423.00","0.58","4,744,791.00","4,726,640.50","18,150.50","0.38"
"11148  :  โรงพยาบาลเสริมงาม","1,566,365.06","1,551,692.81","14,672.25","0.94","408,384.25","402,445.75","5,938.50","1.45","518,924.56","513,832.06","5,092.50","0.98","273,915.50","272,431.25","1,484.25","0.54","365,140.75","362,983.75","2,157.00","0.59"
"11149  :  โรงพยาบาลงาว","2,408,923.50","2,399,913.50","9,010.00","0.37","581,759.50","579,816.50","1,943.00","0.33","655,452.50","651,966.00","3,486.50","0.53","544,786.75","543,163.25","1,623.50","0.30","626,924.75","624,967.75","1,957.00","0.31"
"11150  :  โรงพยาบาลแจ้ห่ม","2,924,193.50","2,921,184.50","3,009.00","0.10","813,486.00","812,375.00","1,111.00","0.14","712,738.00","711,953.00","785.00","0.11","517,364.00","516,796.00","568.00","0.11","880,605.50","880,060.50","545.00","0.06"
"11151  :  โรงพยาบาลวังเหนือ","1,749,143.44","1,738,002.44","11,141.00","0.64","524,096.00","519,939.00","4,157.00","0.79","589,178.25","585,719.25","3,459.00","0.59","306,257.21","304,190.21","2,067.00","0.67","329,611.98","328,153.98","1,458.00","0.44"
"11152  :  โรงพยาบาลเถิน","7,531,373.75","7,511,965.75","19,408.00","0.26","2,041,403.25","2,037,162.75","4,240.50","0.21","1,750,913.00","1,746,598.50","4,314.50","0.25","1,626,454.50","1,621,549.50","4,905.00","0.30","2,112,603.00","2,106,655.00","5,948.00","0.28"
"11153  :  โรงพยาบาลแม่พริก","934,118.31","932,470.31","1,648.00","0.18","300,422.00","299,767.00","655.00","0.22","231,156.09","230,544.59","611.50","0.26","195,581.60","195,388.10","193.50","0.10","206,958.62","206,770.62","188.00","0.09"
"11154  :  โรงพยาบาลแม่ทะ","1,711,082.60","1,706,692.10","4,390.50","0.26","452,413.05","451,525.55","887.50","0.20","245,498.05","243,990.55","1,507.50","0.61","458,780.60","457,788.60","992.00","0.22","554,390.90","553,387.40","1,003.50","0.18"
"11155  :  โรงพยาบาลสบปราบ","2,177,659.50","2,162,994.50","14,665.00","0.67","510,618.00","506,877.50","3,740.50","0.73","485,193.75","481,401.75","3,792.00","0.78","363,567.25","362,226.25","1,341.00","0.37","818,280.50","812,489.00","5,791.50","0.71"
"11156  :  โรงพยาบาลห้างฉัตร","1,952,348.14","1,942,102.64","10,245.50","0.52","543,558.24","540,314.74","3,243.50","0.60","606,269.15","602,095.15","4,174.00","0.69","487,823.75","485,875.75","1,948.00","0.40","314,697.00","313,817.00","880.00","0.28"
"11157  :  โรงพยาบาลเมืองปาน","1,353,561.25","1,338,197.75","15,363.50","1.14","323,089.25","316,265.25","6,824.00","2.11","399,600.00","395,435.50","4,164.50","1.04","236,831.50","235,058.50","1,773.00","0.75","394,040.50","391,438.50","2,602.00","0.66"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
