"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"27990  :  โรงพยาบาลหนองฮี","660","58","8.79","90","17","18.89","174","14","8.05","150","9","8.05","246","18","7.32"
"10709  :  โรงพยาบาลกาฬสินธุ์","39,445","5,115","12.97","10,802","1,421","13.15","10,351","1,231","11.89","8,717","1,148","11.89","9,575","1,315","13.73"
"11077  :  โรงพยาบาลนามน","2,433","426","17.51","645","138","21.40","691","151","21.85","508","82","21.85","589","55","9.34"
"11078  :  โรงพยาบาลกมลาไสย","8,466","386","4.56","2,406","125","5.20","2,418","57","2.36","1,692","84","2.36","1,950","120","6.15"
"11079  :  โรงพยาบาลร่องคำ","1,768","91","5.15","496","26","5.24","468","24","5.13","383","18","5.13","421","23","5.46"
"11080  :  โรงพยาบาลเขาวง","6,538","423","6.47","1,741","146","8.39","1,824","198","10.86","1,348","41","10.86","1,625","38","2.34"
"11081  :  โรงพยาบาลยางตลาด","9,810","1,048","10.68","2,646","298","11.26","2,586","298","11.52","2,224","193","11.52","2,354","259","11.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,424","253","10.44","721","83","11.51","593","89","15.01","522","42","15.01","588","39","6.63"
"11083  :  โรงพยาบาลสหัสขันธ์","3,292","335","10.18","941","115","12.22","913","119","13.03","612","33","13.03","826","68","8.23"
"11084  :  โรงพยาบาลคำม่วง","6,389","167","2.61","1,657","32","1.93","1,685","41","2.43","1,229","54","2.43","1,818","40","2.20"
"11085  :  โรงพยาบาลท่าคันโท","4,463","295","6.61","1,161","68","5.86","1,094","84","7.68","1,038","72","7.68","1,170","71","6.07"
"11086  :  โรงพยาบาลหนองกุงศรี","6,431","354","5.50","1,794","114","6.35","1,628","108","6.63","1,500","61","6.63","1,509","71","4.71"
"11087  :  โรงพยาบาลสมเด็จ","7,058","607","8.60","1,868","126","6.75","1,922","203","10.56","1,518","147","10.56","1,750","131","7.49"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,431","267","10.98","658","83","12.61","671","74","11.03","486","34","11.03","616","76","12.34"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,308","327","2.89","3,208","66","2.06","2,879","102","3.54","2,022","66","3.54","3,199","93","2.91"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","3,079","556","18.06","770","159","20.65","831","194","23.35","615","81","23.35","863","122","14.14"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","1,966","10","0.51","440","0","0.00","519","0","0.00","464","4","0.00","543","6","1.10"
"10710  :  โรงพยาบาลสกลนคร","45,146","1,855","4.11","11,795","514","4.36","11,410","631","5.53","9,542","390","5.53","12,399","320","2.58"
"11089  :  โรงพยาบาลกุสุมาลย์","1,671","353","21.13","306","74","24.18","438","76","17.35","406","58","17.35","521","145","27.83"
"11090  :  โรงพยาบาลกุดบาก","1,639","173","10.56","496","50","10.08","406","56","13.79","279","21","13.79","458","46","10.04"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,212","1,168","22.41","1,347","298","22.12","1,332","289","21.70","1,172","270","21.70","1,361","311","22.85"
"11092  :  โรงพยาบาลพังโคน","5,020","1,720","34.26","1,546","530","34.28","1,275","456","35.76","945","318","35.76","1,254","416","33.17"
"11093  :  โรงพยาบาลวาริชภูมิ","1,777","647","36.41","551","183","33.21","479","182","38.00","325","112","38.00","422","170","40.28"
"11094  :  โรงพยาบาลนิคมน้ำอูน","804","82","10.20","200","23","11.50","232","32","13.79","167","11","13.79","205","16","7.80"
"11095  :  โรงพยาบาลวานรนิวาส","11,315","1,733","15.32","3,318","485","14.62","3,513","606","17.25","2,842","418","17.25","1,642","224","13.64"
"11096  :  โรงพยาบาลคำตากล้า","2,845","682","23.97","769","187","24.32","853","233","27.32","531","140","27.32","692","122","17.63"
"11097  :  โรงพยาบาลบ้านม่วง","4,456","1,423","31.93","1,018","308","30.26","1,186","452","38.11","1,031","290","38.11","1,221","373","30.55"
"11098  :  โรงพยาบาลอากาศอำนวย","5,878","1,081","18.39","1,400","289","20.64","1,470","295","20.07","1,258","218","20.07","1,750","279","15.94"
"11099  :  โรงพยาบาลส่องดาว","2,351","774","32.92","628","189","30.10","614","226","36.81","526","165","36.81","583","194","33.28"
"11100  :  โรงพยาบาลเต่างอย","2,479","263","10.61","587","84","14.31","593","91","15.35","539","48","15.35","760","40","5.26"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,293","346","10.51","859","127","14.78","857","112","13.07","730","45","13.07","847","62","7.32"
"11102  :  โรงพยาบาลเจริญศิลป์","2,060","570","27.67","510","136","26.67","503","155","30.82","488","115","30.82","559","164","29.34"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,030","144","13.98","240","49","20.42","590","73","12.37","116","9","12.37","84","13","15.48"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","13,276","2,541","19.14","3,268","676","20.69","3,428","669","19.52","3,053","596","19.52","3,527","600","17.01"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","395","0","0.00","165","0","0.00","143","0","0.00","58","0","0.00","29","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,921","532","18.21","442","89","20.14","829","165","19.90","707","116","19.90","943","162","17.18"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","26,405","566","2.14","7,182","151","2.10","7,315","166","2.27","5,448","95","2.27","6,460","154","2.38"
"11104  :  โรงพยาบาลปลาปาก","1,845","211","11.44","486","44","9.05","492","61","12.40","414","47","12.40","453","59","13.02"
"11105  :  โรงพยาบาลท่าอุเทน","2,481","341","13.74","623","102","16.37","707","113","15.98","480","47","15.98","671","79","11.77"
"11106  :  โรงพยาบาลบ้านแพง","2,373","674","28.40","640","194","30.31","680","223","32.79","463","125","32.79","590","132","22.37"
"11107  :  โรงพยาบาลนาทม","1,835","326","17.77","550","91","16.55","511","123","24.07","362","42","24.07","412","70","16.99"
"11108  :  โรงพยาบาลเรณูนคร","2,636","246","9.33","799","67","8.39","692","65","9.39","543","65","9.39","602","49","8.14"
"11109  :  โรงพยาบาลนาแก","3,169","240","7.57","981","50","5.10","860","63","7.33","437","49","7.33","891","78","8.75"
"11110  :  โรงพยาบาลศรีสงคราม","6,432","866","13.46","1,639","227","13.85","1,705","267","15.66","1,234","186","15.66","1,854","186","10.03"
"11111  :  โรงพยาบาลนาหว้า","3,399","209","6.15","764","52","6.81","987","91","9.22","762","30","9.22","886","36","4.06"
"11112  :  โรงพยาบาลโพนสวรรค์","5,647","545","9.65","1,114","119","10.68","1,619","171","10.56","1,564","139","10.56","1,350","116","8.59"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","5,960","278","4.66","2,097","93","4.43","1,851","84","4.54","1,529","46","4.54","483","55","11.39"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","1,115","131","11.75","300","22","7.33","312","50","16.03","212","28","16.03","291","31","10.65"
"10712  :  โรงพยาบาลมุกดาหาร","28,162","1,090","3.87","7,898","326","4.13","7,652","341","4.46","5,750","155","4.46","6,862","268","3.91"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,676","382","14.28","745","108","14.50","753","126","16.73","540","59","16.73","638","89","13.95"
"11114  :  โรงพยาบาลดอนตาล","2,621","171","6.52","669","49","7.32","666","42","6.31","579","46","6.31","707","34","4.81"
"11115  :  โรงพยาบาลดงหลวง","2,460","414","16.83","726","136","18.73","710","102","14.37","515","77","14.37","509","99","19.45"
"11116  :  โรงพยาบาลคำชะอี","4,029","539","13.38","1,135","177","15.59","998","160","16.03","812","95","16.03","1,084","107","9.87"
"11117  :  โรงพยาบาลหว้านใหญ่","2,180","310","14.22","631","105","16.64","619","104","16.80","431","40","16.80","499","61","12.22"
"11118  :  โรงพยาบาลหนองสูง","4,235","653","15.42","1,225","230","18.78","1,257","246","19.57","777","69","19.57","976","108","11.07"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","52,063","159","0.31","14,049","40","0.28","13,495","56","0.41","11,444","31","0.41","13,075","32","0.24"
"11119  :  โรงพยาบาลจอมทอง","14,460","394","2.72","3,716","123","3.31","3,553","135","3.80","3,371","73","3.80","3,820","63","1.65"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,827","437","15.46","970","134","13.81","710","128","18.03","677","85","18.03","470","90","19.15"
"11121  :  โรงพยาบาลเชียงดาว","6,627","298","4.50","1,857","72","3.88","1,582","80","5.06","1,393","73","5.06","1,795","73","4.07"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,021","271","5.40","1,501","78","5.20","1,471","76","5.17","1,150","58","5.17","899","59","6.56"
"11123  :  โรงพยาบาลแม่แตง","4,132","285","6.90","1,216","78","6.41","1,216","94","7.73","917","58","7.73","783","55","7.02"
"11124  :  โรงพยาบาลสะเมิง","2,365","315","13.32","717","103","14.37","631","102","16.16","488","60","16.16","529","50","9.45"
"11125  :  โรงพยาบาลฝาง","10,305","273","2.65","3,329","121","3.63","2,126","64","3.01","2,820","58","3.01","2,030","30","1.48"
"11126  :  โรงพยาบาลแม่อาย","5,314","354","6.66","1,674","110","6.57","1,035","62","5.99","1,197","69","5.99","1,408","113","8.03"
"11127  :  โรงพยาบาลพร้าว","4,288","239","5.57","1,242","76","6.12","1,056","118","11.17","886","33","11.17","1,104","12","1.09"
"11128  :  โรงพยาบาลสันป่าตอง","11,144","855","7.67","3,135","232","7.40","2,782","222","7.98","2,288","164","7.98","2,939","237","8.06"
"11129  :  โรงพยาบาลสันกำแพง","2,886","71","2.46","1,060","16","1.51","870","30","3.45","243","10","3.45","713","15","2.10"
"11130  :  โรงพยาบาลสันทราย","11,557","11","0.10","3,074","10","0.33","3,064","1","0.03","2,557","0","0.03","2,862","0","0.00"
"11131  :  โรงพยาบาลหางดง","7,497","354","4.72","2,183","117","5.36","1,960","112","5.71","1,492","63","5.71","1,862","62","3.33"
"11132  :  โรงพยาบาลฮอด","5,049","560","11.09","1,453","142","9.77","1,239","146","11.78","996","100","11.78","1,361","172","12.64"
"11133  :  โรงพยาบาลดอยเต่า","3,379","185","5.47","917","44","4.80","863","68","7.88","774","34","7.88","825","39","4.73"
"11134  :  โรงพยาบาลอมก๋อย","4,480","314","7.01","1,386","48","3.46","1,154","73","6.33","941","61","6.33","999","132","13.21"
"11135  :  โรงพยาบาลสารภี","3,378","613","18.15","1,076","208","19.33","828","179","21.62","861","130","21.62","613","96","15.66"
"11136  :  โรงพยาบาลเวียงแหง","2,209","0","0.00","597","0","0.00","552","0","0.00","502","0","0.00","558","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3,160","439","13.89","714","101","14.15","762","114","14.96","755","87","14.96","929","137","14.75"
"11138  :  โรงพยาบาลแม่วาง","3,927","188","4.79","1,145","45","3.93","1,019","49","4.81","762","44","4.81","1,001","50","5.00"
"11139  :  โรงพยาบาลแม่ออน","2,311","1","0.04","635","1","0.16","631","0","0.00","659","0","0.00","386","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","96","3","3.13","5","1","20.00","36","1","2.78","23","0","2.78","32","1","3.13"
"11643  :  โรงพยาบาลดอยหล่อ","1,453","0","0.00","422","0","0.00","425","0","0.00","336","0","0.00","270","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","174","0","0.00","51","0","0.00","45","0","0.00","20","0","0.00","58","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,254","70","3.11","748","14","1.87","696","15","2.16","202","15","2.16","608","26","4.28"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4,225","0","0.00","1,321","0","0.00","1,259","0","0.00","838","0","0.00","807","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","721","9","1.25","539","9","1.67","182","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","2,458","4","0.16","684","4","0.58","713","0","0.00","594","0","0.00","467","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","71","0","0.00","0","0","0.00","0","0","0.00","71","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","421","1","0.24","174","0","0.00","147","1","0.68","49","0","0.68","51","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,588","0","0.00","2,166","0","0.00","1,867","0","0.00","1,331","0","0.00","1,224","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,572","1","0.04","762","1","0.13","750","0","0.00","471","0","0.00","589","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","742","43","5.80","320","13","4.06","235","16","6.81","123","13","6.81","64","1","1.56"
"10714  :  โรงพยาบาลลำพูน","30,980","410","1.32","8,633","111","1.29","7,908","143","1.81","6,300","66","1.81","8,139","90","1.11"
"11140  :  โรงพยาบาลแม่ทา","2,564","99","3.86","692","35","5.06","645","22","3.41","593","22","3.41","634","20","3.15"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,545","140","3.95","1,001","43","4.30","886","29","3.27","749","28","3.27","909","40","4.40"
"11142  :  โรงพยาบาลลี้","4,833","368","7.61","1,324","89","6.72","1,236","124","10.03","1,004","65","10.03","1,269","90","7.09"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,843","151","8.19","460","44","9.57","460","41","8.91","462","31","8.91","461","35","7.59"
"11144  :  โรงพยาบาลป่าซาง","4,684","270","5.76","1,400","54","3.86","1,175","49","4.17","876","56","4.17","1,233","111","9.00"
"11145  :  โรงพยาบาลบ้านธิ","1,838","22","1.20","499","8","1.60","474","4","0.84","374","3","0.84","491","7","1.43"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,141","0","0.00","1,123","0","0.00","1,018","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,482","231","15.59","402","72","17.91","385","73","18.96","314","45","18.96","381","41","10.76"
"10672  :  โรงพยาบาลลำปาง","51,310","7,136","13.91","14,443","2,122","14.69","11,492","1,703","14.82","11,618","1,542","14.82","13,757","1,769","12.86"
"11146  :  โรงพยาบาลแม่เมาะ","3,198","419","13.10","979","113","11.54","907","131","14.44","582","81","14.44","730","94","12.88"
"11147  :  โรงพยาบาลเกาะคา","8,159","1,688","20.69","2,213","416","18.80","2,089","518","24.80","1,569","327","24.80","2,288","427","18.66"
"11148  :  โรงพยาบาลเสริมงาม","2,557","465","18.19","779","163","20.92","695","151","21.73","476","63","21.73","607","88","14.50"
"11149  :  โรงพยาบาลงาว","3,675","424","11.54","985","102","10.36","1,062","135","12.71","891","81","12.71","737","106","14.38"
"11150  :  โรงพยาบาลแจ้ห่ม","2,717","381","14.02","703","128","18.21","680","109","16.03","552","56","16.03","782","88","11.25"
"11151  :  โรงพยาบาลวังเหนือ","3,024","386","12.76","881","140","15.89","834","108","12.95","665","58","12.95","644","80","12.42"
"11152  :  โรงพยาบาลเถิน","7,135","675","9.46","1,859","163","8.77","1,803","176","9.76","1,481","148","9.76","1,992","188","9.44"
"11153  :  โรงพยาบาลแม่พริก","850","59","6.94","249","25","10.04","227","18","7.93","173","8","7.93","201","8","3.98"
"11154  :  โรงพยาบาลแม่ทะ","2,241","247","11.02","517","59","11.41","468","73","15.60","557","51","15.60","699","64","9.16"
"11155  :  โรงพยาบาลสบปราบ","1,749","271","15.49","543","73","13.44","408","70","17.16","305","33","17.16","493","95","19.27"
"11156  :  โรงพยาบาลห้างฉัตร","2,898","343","11.84","901","100","11.10","812","125","15.39","691","75","15.39","494","43","8.70"
"11157  :  โรงพยาบาลเมืองปาน","2,023","475","23.48","562","153","27.22","499","153","30.66","394","68","30.66","568","101","17.78"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","145","0","0.00","88","0","0.00","27","0","0.00","15","0","0.00","15","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","35,725","4,566","12.78","9,104","1,287","14.14","9,374","1,415","15.09","7,314","903","15.09","9,933","961","9.67"
"11158  :  โรงพยาบาลตรอน","2,077","219","10.54","623","86","13.80","638","68","10.66","400","31","10.66","416","34","8.17"
"11159  :  โรงพยาบาลท่าปลา","2,216","302","13.63","601","96","15.97","682","114","16.72","486","57","16.72","447","35","7.83"
"11160  :  โรงพยาบาลน้ำปาด","2,555","244","9.55","601","59","9.82","740","82","11.08","526","43","11.08","688","60","8.72"
"11161  :  โรงพยาบาลฟากท่า","1,067","53","4.97","330","9","2.73","282","23","8.16","216","5","8.16","239","16","6.69"
"11162  :  โรงพยาบาลบ้านโคก","1,734","107","6.17","435","24","5.52","406","34","8.37","431","16","8.37","462","33","7.14"
"11163  :  โรงพยาบาลพิชัย","3,410","436","12.79","1,058","107","10.11","1,036","129","12.45","773","82","12.45","543","118","21.73"
"11164  :  โรงพยาบาลลับแล","2,358","270","11.45","587","70","11.93","547","89","16.27","532","45","16.27","692","66","9.54"
"11165  :  โรงพยาบาลทองแสนขัน","1,578","183","11.60","486","58","11.93","464","66","14.22","317","33","14.22","311","26","8.36"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,982","43","1.44","889","15","1.69","645","9","1.40","537","13","1.40","911","6","0.66"
"10715  :  โรงพยาบาลแพร่","35,012","1,536","4.39","9,541","418","4.38","9,087","510","5.61","7,697","276","5.61","8,687","332","3.82"
"11166  :  โรงพยาบาลร้องกวาง","4,537","290","6.39","1,428","121","8.47","1,257","79","6.28","834","51","6.28","1,018","39","3.83"
"11167  :  โรงพยาบาลลอง","3,002","318","10.59","869","120","13.81","799","91","11.39","627","64","11.39","707","43","6.08"
"11169  :  โรงพยาบาลสูงเม่น","3,233","366","11.32","850","96","11.29","911","129","14.16","576","77","14.16","896","64","7.14"
"11170  :  โรงพยาบาลสอง","2,889","174","6.02","793","54","6.81","819","33","4.03","565","35","4.03","712","52","7.30"
"11171  :  โรงพยาบาลวังชิ้น","3,330","479","14.38","1,019","141","13.84","977","180","18.42","541","67","18.42","793","91","11.48"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,897","156","8.22","453","23","5.08","466","37","7.94","471","47","7.94","507","49","9.66"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,938","220","7.49","771","47","6.10","762","59","7.74","597","66","7.74","808","48","5.94"
"10716  :  โรงพยาบาลน่าน","34,299","5","0.01","9,010","2","0.02","8,902","2","0.02","7,593","1","0.02","8,794","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","1,652","95","5.75","494","15","3.04","426","18","4.23","298","28","4.23","434","34","7.83"
"11174  :  โรงพยาบาลบ้านหลวง","1,410","52","3.69","428","17","3.97","338","15","4.44","270","8","4.44","374","12","3.21"
"11175  :  โรงพยาบาลนาน้อย","2,158","88","4.08","590","22","3.73","559","22","3.94","465","21","3.94","544","23","4.23"
"11176  :  โรงพยาบาลท่าวังผา","3,821","672","17.59","1,101","174","15.80","1,007","210","20.85","772","128","20.85","941","160","17.00"
"11177  :  โรงพยาบาลเวียงสา","6,556","341","5.20","1,965","99","5.04","1,661","78","4.70","1,272","59","4.70","1,658","105","6.33"
"11178  :  โรงพยาบาลทุ่งช้าง","2,049","53","2.59","580","7","1.21","508","8","1.57","458","13","1.57","503","25","4.97"
"11179  :  โรงพยาบาลเชียงกลาง","2,581","45","1.74","724","6","0.83","740","20","2.70","557","8","2.70","560","11","1.96"
"11180  :  โรงพยาบาลนาหมื่น","1,416","82","5.79","375","22","5.87","411","28","6.81","290","19","6.81","340","13","3.82"
"11181  :  โรงพยาบาลสันติสุข","1,636","87","5.32","410","16","3.90","439","27","6.15","369","13","6.15","418","31","7.42"
"11182  :  โรงพยาบาลบ่อเกลือ","970","69","7.11","286","23","8.04","277","17","6.14","172","19","6.14","235","10","4.26"
"11183  :  โรงพยาบาลสองแคว","900","29","3.22","247","12","4.86","245","6","2.45","181","4","2.45","227","7","3.08"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,318","281","3.84","1,902","73","3.84","1,805","83","4.60","1,608","39","4.60","2,003","86","4.29"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","40","2","5.00","27","2","7.41","7","0","0.00","6","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","961","31","3.23","265","8","3.02","267","5","1.87","201","3","1.87","228","15","6.58"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","24,917","81","0.33","6,526","24","0.37","6,653","27","0.41","4,995","11","0.41","6,743","19","0.28"
"10718  :  โรงพยาบาลเชียงคำ","15,619","114","0.73","4,433","27","0.61","4,310","48","1.11","3,241","18","1.11","3,635","21","0.58"
"11184  :  โรงพยาบาลจุน","3,127","255","8.15","898","60","6.68","753","58","7.70","645","61","7.70","831","76","9.15"
"11185  :  โรงพยาบาลเชียงม่วน","1,626","168","10.33","469","74","15.78","435","46","10.57","325","21","10.57","397","27","6.80"
"11186  :  โรงพยาบาลดอกคำใต้","3,972","521","13.12","990","145","14.65","1,077","173","16.06","849","97","16.06","1,056","106","10.04"
"11187  :  โรงพยาบาลปง","3,710","152","4.10","1,103","49","4.44","952","55","5.78","787","27","5.78","868","21","2.42"
"11188  :  โรงพยาบาลแม่ใจ","2,329","431","18.51","647","119","18.39","591","113","19.12","451","70","19.12","640","129","20.16"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","61,797","2,036","3.29","17,406","546","3.14","16,578","494","2.98","13,449","496","2.98","14,364","500","3.48"
"11189  :  โรงพยาบาลเทิง","5,053","464","9.18","1,384","120","8.67","1,186","100","8.43","1,104","113","8.43","1,379","131","9.50"
"11190  :  โรงพยาบาลพาน","8,379","1,824","21.77","2,341","497","21.23","2,147","503","23.43","1,687","330","23.43","2,204","494","22.41"
"11191  :  โรงพยาบาลป่าแดด","1,510","405","26.82","479","129","26.93","372","119","31.99","269","71","31.99","390","86","22.05"
"11192  :  โรงพยาบาลแม่จัน","11,418","941","8.24","3,084","251","8.14","3,052","287","9.40","2,410","185","9.40","2,872","218","7.59"
"11193  :  โรงพยาบาลเชียงแสน","4,151","809","19.49","1,140","248","21.75","1,075","245","22.79","871","150","22.79","1,065","166","15.59"
"11194  :  โรงพยาบาลแม่สาย","8,525","1,356","15.91","2,666","405","15.19","2,449","457","18.66","1,656","197","18.66","1,754","297","16.93"
"11195  :  โรงพยาบาลแม่สรวย","4,673","1,132","24.22","1,474","318","21.57","1,225","348","28.41","966","258","28.41","1,008","208","20.63"
"11196  :  โรงพยาบาลเวียงป่าเป้า","4,695","508","10.82","1,373","141","10.27","1,297","128","9.87","936","115","9.87","1,089","124","11.39"
"11197  :  โรงพยาบาลพญาเม็งราย","3,607","709","19.66","936","178","19.02","895","197","22.01","766","136","22.01","1,010","198","19.60"
"11198  :  โรงพยาบาลเวียงแก่น","2,246","250","11.13","651","63","9.68","662","66","9.97","516","54","9.97","417","67","16.07"
"11199  :  โรงพยาบาลขุนตาล","2,186","49","2.24","621","14","2.25","551","17","3.09","456","12","3.09","558","6","1.08"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","4,340","517","11.91","1,243","85","6.84","1,166","81","6.95","916","63","6.95","1,015","288","28.37"
"11201  :  โรงพยาบาลแม่ลาว","3,970","315","7.93","1,045","94","9.00","953","93","9.76","866","41","9.76","1,106","87","7.87"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,760","373","21.19","404","78","19.31","450","140","31.11","348","57","31.11","558","98","17.56"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","3,282","9","0.27","1,152","3","0.26","817","4","0.49","462","0","0.49","851","2","0.24"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,869","131","4.57","714","44","6.16","693","42","6.06","647","18","6.06","815","27","3.31"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","75","2","2.67","9","1","11.11","0","0","0.00","9","0","0.00","57","1","1.75"
"10719  :  โรงพยาบาลศรีสังวาลย์","9,362","590","6.30","2,468","167","6.77","2,450","146","5.96","2,021","130","5.96","2,423","147","6.07"
