"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11069  :  โรงพยาบาลเสลภูมิ","72,106,060.75","70,872,107.25","1,233,953.50","1.71","17,458,487.11","17,136,200.11","322,287.00","1.85","17,484,586.29","17,150,062.29","334,524.00","1.91","18,488,821.02","18,209,387.52","279,433.50","1.51","18,674,166.33","18,376,457.33","297,709.00","1.59"
"11070  :  โรงพยาบาลสุวรรณภูมิ","74,825,961.49","74,312,782.99","513,178.50","0.69","17,303,746.77","17,195,651.77","108,095.00","0.62","19,210,941.10","19,104,847.10","106,094.00","0.55","18,635,782.42","18,510,808.92","124,973.50","0.67","19,675,491.20","19,501,475.20","174,016.00","0.88"
"11071  :  โรงพยาบาลเมืองสรวง","12,434,771.72","12,186,876.22","247,895.50","1.99","3,249,432.14","3,195,224.14","54,208.00","1.67","3,399,938.23","3,309,415.73","90,522.50","2.66","2,841,332.54","2,804,630.04","36,702.50","1.29","2,944,068.81","2,877,606.31","66,462.50","2.26"
"11072  :  โรงพยาบาลโพนทราย","8,813,181.50","8,702,316.50","110,865.00","1.26","2,113,360.00","2,083,711.50","29,648.50","1.40","2,158,283.00","2,128,642.00","29,641.00","1.37","2,243,515.50","2,215,478.00","28,037.50","1.25","2,298,023.00","2,274,485.00","23,538.00","1.02"
"11073  :  โรงพยาบาลอาจสามารถ","19,818,799.85","19,684,165.35","134,634.50","0.68","214,072.00","213,406.25","665.75","0.31","6,127,052.00","6,087,801.25","39,250.75","0.64","6,662,715.30","6,615,411.55","47,303.75","0.71","6,814,960.55","6,767,546.30","47,414.25","0.70"
"11074  :  โรงพยาบาลเมยวดี","5,116,546.80","5,076,136.80","40,410.00","0.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2,435,551.86","2,415,822.36","19,729.50","0.81","2,680,994.94","2,660,314.44","20,680.50","0.77"
"11075  :  โรงพยาบาลศรีสมเด็จ","10,367,824.75","10,303,329.25","64,495.50","0.62","1,591,699.00","1,584,642.50","7,056.50","0.44","2,599,214.50","2,576,433.25","22,781.25","0.88","3,049,409.00","3,034,346.25","15,062.75","0.49","3,127,502.25","3,107,907.25","19,595.00","0.63"
"11076  :  โรงพยาบาลจังหาร","19,132,771.24","18,488,632.74","644,138.50","3.37","4,145,274.50","4,002,576.00","142,698.50","3.44","4,820,140.49","4,664,902.49","155,238.00","3.22","5,072,081.75","4,910,063.75","162,018.00","3.19","5,095,274.50","4,911,090.50","184,184.00","3.61"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","8,861,676.30","8,795,985.30","65,691.00","0.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4,720,818.74","4,688,894.74","31,924.00","0.68","4,140,857.56","4,107,090.56","33,767.00","0.82"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","8,320,505.45","8,043,651.50","276,853.95","3.33","1,862,465.14","1,793,479.56","68,985.58","3.70","1,993,209.07","1,915,664.07","77,545.00","3.89","2,157,283.89","2,098,329.32","58,954.57","2.73","2,307,547.35","2,236,178.55","71,368.80","3.09"
"27989  :  โรงพยาบาลเชียงขวัญ","4,289,908.23","4,165,951.73","123,956.50","2.89","993,803.40","959,360.90","34,442.50","3.47","1,114,502.47","1,076,546.97","37,955.50","3.41","1,136,661.20","1,107,677.70","28,983.50","2.55","1,044,941.16","1,022,366.16","22,575.00","2.16"
"27990  :  โรงพยาบาลหนองฮี","8,927,905.74","8,806,697.49","121,208.25","1.36","1,929,352.95","1,902,138.70","27,214.25","1.41","2,388,339.33","2,360,146.33","28,193.00","1.18","2,349,717.15","2,324,486.65","25,230.50","1.07","2,260,496.31","2,219,925.81","40,570.50","1.79"
"10709  :  โรงพยาบาลกาฬสินธุ์","144,170,369.36","141,592,086.61","2,578,282.75","1.79","34,921,701.72","34,321,606.47","600,095.25","1.72","36,567,172.37","35,884,661.12","682,511.25","1.87","36,325,438.64","35,689,055.64","636,383.00","1.75","36,356,056.63","35,696,763.38","659,293.25","1.81"
"11077  :  โรงพยาบาลนามน","23,183,567.50","22,889,596.50","293,971.00","1.27","5,270,166.00","5,195,117.00","75,049.00","1.42","5,663,650.50","5,583,560.50","80,090.00","1.41","5,972,484.00","5,906,739.00","65,745.00","1.10","6,277,267.00","6,204,180.00","73,087.00","1.16"
"11078  :  โรงพยาบาลกมลาไสย","48,771,284.00","46,935,424.70","1,835,859.30","3.76","11,932,621.14","11,375,036.29","557,584.85","4.67","11,978,955.89","11,569,976.94","408,978.95","3.41","12,241,761.44","11,850,043.89","391,717.55","3.20","12,617,945.53","12,140,367.58","477,577.95","3.78"
"11079  :  โรงพยาบาลร่องคำ","7,903,518.93","7,818,580.93","84,938.00","1.07","2,002,015.52","1,976,060.02","25,955.50","1.30","1,905,062.58","1,883,678.58","21,384.00","1.12","2,030,588.95","2,016,917.95","13,671.00","0.67","1,965,851.88","1,941,924.38","23,927.50","1.22"
"11080  :  โรงพยาบาลเขาวง","26,159,055.02","25,876,669.52","282,385.50","1.08","6,263,893.60","6,188,862.10","75,031.50","1.20","6,554,929.87","6,468,706.62","86,223.25","1.32","6,701,942.60","6,639,759.10","62,183.50","0.93","6,638,288.95","6,579,341.70","58,947.25","0.89"
"11081  :  โรงพยาบาลยางตลาด","46,077,057.94","45,682,914.44","394,143.50","0.86","11,076,716.09","10,958,215.79","118,500.30","1.07","10,804,241.35","10,709,811.85","94,429.50","0.87","11,746,756.03","11,660,335.83","86,420.20","0.74","12,449,344.47","12,354,550.97","94,793.50","0.76"
"11082  :  โรงพยาบาลห้วยเม็ก","20,675,293.98","20,570,896.48","104,397.50","0.50","4,758,039.84","4,732,103.84","25,936.00","0.55","4,851,410.20","4,832,984.20","18,426.00","0.38","5,497,900.30","5,468,751.30","29,149.00","0.53","5,567,943.64","5,537,057.14","30,886.50","0.55"
"11083  :  โรงพยาบาลสหัสขันธ์","13,443,285.35","13,390,921.85","52,363.50","0.39","3,291,828.50","3,278,236.50","13,592.00","0.41","3,234,110.05","3,220,161.05","13,949.00","0.43","3,360,908.55","3,351,327.55","9,581.00","0.29","3,556,438.25","3,541,196.75","15,241.50","0.43"
"11084  :  โรงพยาบาลคำม่วง","26,417,446.35","26,275,118.85","142,327.50","0.54","6,139,099.75","6,118,843.75","20,256.00","0.33","6,502,347.10","6,481,849.10","20,498.00","0.32","6,942,760.55","6,890,353.05","52,407.50","0.75","6,833,238.95","6,784,072.95","49,166.00","0.72"
"11085  :  โรงพยาบาลท่าคันโท","14,365,356.75","14,171,767.20","193,589.55","1.35","3,528,659.85","3,483,729.20","44,930.65","1.27","3,678,331.40","3,629,812.10","48,519.30","1.32","3,736,519.30","3,699,626.40","36,892.90","0.99","3,421,846.20","3,358,599.50","63,246.70","1.85"
"11086  :  โรงพยาบาลหนองกุงศรี","23,529,684.25","23,469,469.25","60,215.00","0.26","5,367,021.50","5,353,954.00","13,067.50","0.24","5,625,999.75","5,609,499.75","16,500.00","0.29","6,007,434.00","5,996,235.00","11,199.00","0.19","6,529,229.00","6,509,780.50","19,448.50","0.30"
"11087  :  โรงพยาบาลสมเด็จ","34,078,702.12","33,597,862.62","480,839.50","1.41","7,859,451.30","7,672,155.30","187,296.00","2.38","8,314,176.70","8,144,765.70","169,411.00","2.04","8,598,146.88","8,532,771.88","65,375.00","0.76","9,306,927.24","9,248,169.74","58,757.50","0.63"
"11088  :  โรงพยาบาลห้วยผึ้ง","12,123,305.67","11,713,337.47","409,968.20","3.38","2,835,967.90","2,708,341.20","127,626.70","4.50","2,757,746.47","2,660,192.97","97,553.50","3.54","3,432,548.02","3,342,040.02","90,508.00","2.64","3,097,043.28","3,002,763.28","94,280.00","3.04"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","45,358,672.10","45,198,631.10","160,041.00","0.35","11,378,382.30","11,336,345.80","42,036.50","0.37","11,215,446.80","11,171,194.80","44,252.00","0.39","11,327,037.50","11,292,302.50","34,735.00","0.31","11,437,805.50","11,398,788.00","39,017.50","0.34"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","12,835,935.50","12,754,719.50","81,216.00","0.63","3,102,408.00","3,083,923.00","18,485.00","0.60","3,272,633.50","3,250,837.50","21,796.00","0.67","3,312,291.00","3,289,617.00","22,674.00","0.68","3,148,603.00","3,130,342.00","18,261.00","0.58"
"28789  :  โรงพยาบาลฆ้องชัย","8,558,618.05","8,447,677.55","110,940.50","1.30","1,959,432.85","1,926,654.85","32,778.00","1.67","2,186,320.00","2,162,631.50","23,688.50","1.08","2,240,665.80","2,212,404.80","28,261.00","1.26","2,172,199.40","2,145,986.40","26,213.00","1.21"
"28790  :  โรงพยาบาลดอนจาน","4,848,930.44","4,746,315.94","102,614.50","2.12","1,321,423.80","1,273,828.80","47,595.00","3.60","1,155,489.65","1,142,812.65","12,677.00","1.10","1,130,930.80","1,111,988.30","18,942.50","1.67","1,241,086.19","1,217,686.19","23,400.00","1.89"
"28791  :  โรงพยาบาลสามชัย","9,446,180.65","9,362,857.65","83,323.00","0.88","2,451,599.10","2,430,307.60","21,291.50","0.87","2,406,530.75","2,382,234.25","24,296.50","1.01","2,250,093.50","2,228,799.50","21,294.00","0.95","2,337,957.30","2,321,516.30","16,441.00","0.70"
"10710  :  โรงพยาบาลสกลนคร","343,045,169.40","341,778,806.40","1,266,363.00","0.37","70,831,801.00","70,517,083.50","314,717.50","0.44","86,666,032.60","86,354,403.60","311,629.00","0.36","90,699,938.10","90,393,337.10","306,601.00","0.34","94,847,397.70","94,513,982.20","333,415.50","0.35"
"11089  :  โรงพยาบาลกุสุมาลย์","11,481,554.23","11,079,655.43","401,898.80","3.50","2,698,605.83","2,593,882.73","104,723.10","3.88","2,785,294.09","2,681,219.94","104,074.15","3.74","2,983,545.28","2,882,138.63","101,406.65","3.40","3,014,109.03","2,922,414.13","91,694.90","3.04"
"11090  :  โรงพยาบาลกุดบาก","11,034,784.18","10,716,301.18","318,483.00","2.89","2,580,994.75","2,489,725.75","91,269.00","3.54","2,677,200.75","2,597,968.75","79,232.00","2.96","2,787,218.09","2,722,145.59","65,072.50","2.33","2,989,370.59","2,906,461.09","82,909.50","2.77"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","32,634,573.50","31,377,719.75","1,256,853.75","3.85","7,365,593.00","7,025,882.00","339,711.00","4.61","8,169,885.00","7,849,913.75","319,971.25","3.92","8,221,977.00","7,937,041.00","284,936.00","3.47","8,877,118.50","8,564,883.00","312,235.50","3.52"
"11092  :  โรงพยาบาลพังโคน","24,830,308.29","24,064,127.03","766,181.26","3.09","6,591,642.90","6,350,013.47","241,629.43","3.67","6,186,326.24","5,988,483.47","197,842.77","3.20","5,972,454.99","5,814,169.24","158,285.75","2.65","6,079,884.16","5,911,460.85","168,423.31","2.77"
"11093  :  โรงพยาบาลวาริชภูมิ","17,444,656.57","16,866,954.82","577,701.75","3.31","4,129,612.38","3,978,523.63","151,088.75","3.66","4,302,384.33","4,168,074.83","134,309.50","3.12","4,523,118.52","4,383,753.77","139,364.75","3.08","4,489,541.34","4,336,602.59","152,938.75","3.41"
"11094  :  โรงพยาบาลนิคมน้ำอูน","4,151,850.10","4,061,480.10","90,370.00","2.18","863,200.50","837,479.50","25,721.00","2.98","1,040,369.50","1,017,199.50","23,170.00","2.23","1,261,359.10","1,241,797.10","19,562.00","1.55","986,921.00","965,004.00","21,917.00","2.22"
"11095  :  โรงพยาบาลวานรนิวาส","62,482,049.75","61,543,985.25","938,064.50","1.50","17,203,054.50","16,931,221.00","271,833.50","1.58","17,895,166.25","17,637,256.25","257,910.00","1.44","14,489,680.00","14,274,749.50","214,930.50","1.48","12,894,149.00","12,700,758.50","193,390.50","1.50"
"11096  :  โรงพยาบาลคำตากล้า","14,590,555.75","13,716,153.50","874,402.25","5.99","3,624,808.00","3,398,719.25","226,088.75","6.24","3,436,332.50","3,217,155.50","219,177.00","6.38","3,786,264.50","3,586,241.00","200,023.50","5.28","3,743,150.75","3,514,037.75","229,113.00","6.12"
"11097  :  โรงพยาบาลบ้านม่วง","23,973,645.04","22,898,468.54","1,075,176.50","4.48","5,892,217.82","5,618,745.82","273,472.00","4.64","6,055,562.42","5,753,721.67","301,840.75","4.98","6,229,808.40","5,958,423.90","271,384.50","4.36","5,796,056.40","5,567,577.15","228,479.25","3.94"
"11098  :  โรงพยาบาลอากาศอำนวย","34,033,867.72","33,497,196.32","536,671.40","1.58","8,462,814.87","8,304,515.57","158,299.30","1.87","8,469,708.62","8,327,037.42","142,671.20","1.68","8,496,688.97","8,384,448.07","112,240.90","1.32","8,604,655.26","8,481,195.26","123,460.00","1.43"
"11099  :  โรงพยาบาลส่องดาว","10,074,655.60","9,679,327.10","395,328.50","3.92","2,408,165.50","2,316,617.00","91,548.50","3.80","2,473,476.50","2,389,407.50","84,069.00","3.40","2,603,313.55","2,492,963.55","110,350.00","4.24","2,589,700.05","2,480,339.05","109,361.00","4.22"
"11100  :  โรงพยาบาลเต่างอย","5,289,182.25","5,188,559.25","100,623.00","1.90","1,182,090.75","1,161,305.75","20,785.00","1.76","1,343,006.50","1,322,724.00","20,282.50","1.51","1,371,731.25","1,343,187.75","28,543.50","2.08","1,392,353.75","1,361,341.75","31,012.00","2.23"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","12,825,478.27","12,458,129.77","367,348.50","2.86","3,292,924.37","3,195,538.37","97,386.00","2.96","3,155,523.98","3,095,254.48","60,269.50","1.91","3,375,492.99","3,285,757.49","89,735.50","2.66","3,001,536.93","2,881,579.43","119,957.50","4.00"
"11102  :  โรงพยาบาลเจริญศิลป์","17,178,776.80","16,067,352.55","1,111,424.25","6.47","3,934,675.52","3,702,604.27","232,071.25","5.90","4,376,319.90","4,125,817.15","250,502.75","5.72","4,345,731.79","4,014,673.54","331,058.25","7.62","4,522,049.59","4,224,257.59","297,792.00","6.59"
"11103  :  โรงพยาบาลโพนนาแก้ว","14,083,161.60","13,922,148.60","161,013.00","1.14","3,372,718.15","3,328,491.15","44,227.00","1.31","3,608,827.05","3,554,677.05","54,150.00","1.50","3,545,574.15","3,519,255.15","26,319.00","0.74","3,556,042.25","3,519,725.25","36,317.00","1.02"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","94,265,136.56","92,306,151.81","1,958,984.75","2.08","21,709,901.46","21,164,511.71","545,389.75","2.51","22,404,248.07","21,834,579.07","569,669.00","2.54","23,711,747.36","23,267,621.61","444,125.75","1.87","26,439,239.67","26,039,439.42","399,800.25","1.51"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","69,460,381.01","69,460,381.01","0.00","0.00","17,244,635.52","17,244,635.52","0.00","0.00","16,467,581.57","16,467,581.57","0.00","0.00","16,574,138.15","16,574,138.15","0.00","0.00","19,174,025.77","19,174,025.77","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","9,319,959.72","9,134,704.36","185,255.36","1.99","2,150,778.85","2,100,749.42","50,029.43","2.33","2,338,354.02","2,292,493.09","45,860.93","1.96","2,420,562.86","2,380,074.86","40,488.00","1.67","2,410,263.99","2,361,386.99","48,877.00","2.03"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","165,091.25","57,928.25","107,163.00","64.91","49,678.00","19,939.00","29,739.00","59.86","39,482.50","14,840.50","24,642.00","62.41","41,607.75","12,918.75","28,689.00","68.95","34,323.00","10,230.00","24,093.00","70.19"
"10711  :  โรงพยาบาลนครพนม","117,289,598.99","116,214,331.49","1,075,267.50","0.92","30,146,025.80","29,869,588.30","276,437.50","0.92","29,507,851.75","29,243,649.75","264,202.00","0.90","29,719,096.68","29,467,525.68","251,571.00","0.85","27,916,624.76","27,633,567.76","283,057.00","1.01"
"11104  :  โรงพยาบาลปลาปาก","15,221,511.90","15,101,313.65","120,198.25","0.79","3,665,655.15","3,625,141.40","40,513.75","1.11","3,783,341.90","3,749,953.15","33,388.75","0.88","3,820,909.64","3,794,585.89","26,323.75","0.69","3,951,605.21","3,931,633.21","19,972.00","0.51"
"11105  :  โรงพยาบาลท่าอุเทน","15,084,459.50","14,771,433.00","313,026.50","2.08","3,682,249.00","3,625,891.50","56,357.50","1.53","3,870,805.50","3,790,181.00","80,624.50","2.08","3,779,202.00","3,707,923.50","71,278.50","1.89","3,752,203.00","3,647,437.00","104,766.00","2.79"
"11106  :  โรงพยาบาลบ้านแพง","12,915,881.13","12,611,122.23","304,758.90","2.36","2,950,934.27","2,865,415.27","85,519.00","2.90","3,206,973.40","3,127,943.40","79,030.00","2.46","3,426,130.30","3,369,787.80","56,342.50","1.64","3,331,843.16","3,247,975.76","83,867.40","2.52"
"11107  :  โรงพยาบาลนาทม","9,040,015.62","8,551,244.22","488,771.40","5.41","2,108,057.22","2,006,527.32","101,529.90","4.82","2,270,905.00","2,093,387.90","177,517.10","7.82","2,277,322.70","2,186,273.50","91,049.20","4.00","2,383,730.70","2,265,055.50","118,675.20","4.98"
"11108  :  โรงพยาบาลเรณูนคร","16,529,813.25","16,207,983.25","321,830.00","1.95","4,013,863.25","3,917,568.25","96,295.00","2.40","4,113,487.50","4,032,117.50","81,370.00","1.98","4,181,645.25","4,109,350.25","72,295.00","1.73","4,220,817.25","4,148,947.25","71,870.00","1.70"
"11109  :  โรงพยาบาลนาแก","11,534,937.91","11,448,141.65","86,796.26","0.75","2,776,559.78","2,755,828.53","20,731.25","0.75","2,735,899.76","2,710,482.63","25,417.13","0.93","2,715,791.73","2,700,427.18","15,364.55","0.57","3,306,686.64","3,281,403.31","25,283.33","0.76"
"11110  :  โรงพยาบาลศรีสงคราม","31,455,491.25","31,044,968.55","410,522.70","1.31","8,066,715.00","7,964,097.20","102,617.80","1.27","8,069,721.20","7,963,368.70","106,352.50","1.32","7,397,638.00","7,298,782.55","98,855.45","1.34","7,921,417.05","7,818,720.10","102,696.95","1.30"
"11111  :  โรงพยาบาลนาหว้า","13,717,766.33","13,630,982.80","86,783.53","0.63","3,239,337.74","3,219,097.57","20,240.17","0.62","3,552,170.16","3,528,109.02","24,061.14","0.68","3,422,285.58","3,405,089.53","17,196.05","0.50","3,503,972.85","3,478,686.68","25,286.17","0.72"
"11112  :  โรงพยาบาลโพนสวรรค์","16,251,792.28","15,840,494.52","411,297.76","2.53","3,914,130.08","3,814,266.03","99,864.05","2.55","4,018,704.82","3,905,495.53","113,209.29","2.82","4,156,318.52","4,032,995.90","123,322.62","2.97","4,162,638.86","4,087,737.06","74,901.80","1.80"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","34,708,869.15","34,393,594.38","315,274.77","0.91","8,239,604.43","8,142,412.40","97,192.03","1.18","8,209,175.27","8,127,737.74","81,437.53","0.99","8,584,643.87","8,525,501.46","59,142.41","0.69","9,675,445.58","9,597,942.78","77,502.80","0.80"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","11,953,101.00","11,953,101.00","0.00","0.00","4,180,592.25","4,180,592.25","0.00","0.00","3,749,832.50","3,749,832.50","0.00","0.00","4,022,676.25","4,022,676.25","0.00","0.00","0.00","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","3,588,631.94","3,547,843.74","40,788.20","1.14","820,694.37","812,570.92","8,123.45","0.99","940,452.77","924,172.52","16,280.25","1.73","1,010,745.36","1,002,669.61","8,075.75","0.80","816,739.44","808,430.69","8,308.75","1.02"
"10712  :  โรงพยาบาลมุกดาหาร","152,452,239.20","151,023,866.70","1,428,372.50","0.94","45,486,904.50","45,149,370.50","337,534.00","0.74","43,693,490.30","43,329,074.30","364,416.00","0.83","35,356,546.30","35,014,782.80","341,763.50","0.97","27,915,298.10","27,530,639.10","384,659.00","1.38"
"11113  :  โรงพยาบาลนิคมคำสร้อย","11,108,378.73","10,519,544.23","588,834.50","5.30","2,460,508.70","2,306,945.20","153,563.50","6.24","2,769,306.88","2,619,873.38","149,433.50","5.40","2,959,874.55","2,815,194.55","144,680.00","4.89","2,918,688.60","2,777,531.10","141,157.50","4.84"
"11114  :  โรงพยาบาลดอนตาล","10,390,872.50","10,132,367.00","258,505.50","2.49","2,598,651.00","2,477,363.50","121,287.50","4.67","2,522,619.00","2,447,820.00","74,799.00","2.97","2,558,897.25","2,527,313.25","31,584.00","1.23","2,710,705.25","2,679,870.25","30,835.00","1.14"
"11115  :  โรงพยาบาลดงหลวง","9,001,816.11","8,707,333.61","294,482.50","3.27","2,101,849.10","2,042,110.10","59,739.00","2.84","2,216,736.99","2,151,737.49","64,999.50","2.93","2,282,488.67","2,210,168.67","72,320.00","3.17","2,400,741.35","2,303,317.35","97,424.00","4.06"
"11116  :  โรงพยาบาลคำชะอี","18,159,863.55","18,026,221.06","133,642.49","0.74","4,461,085.29","4,399,651.19","61,434.10","1.38","4,662,600.41","4,644,981.76","17,618.65","0.38","4,362,387.09","4,328,821.98","33,565.11","0.77","4,673,790.76","4,652,766.13","21,024.63","0.45"
"11117  :  โรงพยาบาลหว้านใหญ่","5,854,499.79","5,708,436.29","146,063.50","2.49","1,512,417.50","1,483,565.00","28,852.50","1.91","1,513,292.10","1,469,165.60","44,126.50","2.92","1,500,526.33","1,464,051.83","36,474.50","2.43","1,328,263.86","1,291,653.86","36,610.00","2.76"
"11118  :  โรงพยาบาลหนองสูง","9,274,131.24","9,104,654.99","169,476.25","1.83","2,141,159.12","2,104,802.57","36,356.55","1.70","2,322,482.39","2,279,480.59","43,001.80","1.85","2,413,252.29","2,368,628.04","44,624.25","1.85","2,397,237.44","2,351,743.79","45,493.65","1.90"
"06009  :  โรงพยาบาลแม่ตื่น","1,235,535.41","1,226,998.01","8,537.40","0.69","23,622.27","22,979.17","643.10","2.72","16,844.13","16,056.63","787.50","4.68","403,331.86","399,360.30","3,971.56","0.98","791,737.15","788,601.91","3,135.24","0.40"
"10713  :  โรงพยาบาลนครพิงค์","407,470,689.48","406,702,286.17","768,403.31","0.19","105,614,223.38","105,433,112.85","181,110.53","0.17","102,651,792.73","102,450,361.42","201,431.31","0.20","99,634,202.19","99,452,875.38","181,326.81","0.18","99,570,471.18","99,365,936.52","204,534.66","0.21"
"11119  :  โรงพยาบาลจอมทอง","68,334,380.50","67,304,126.50","1,030,254.00","1.51","16,328,574.50","16,102,299.50","226,275.00","1.39","17,523,565.50","17,201,476.50","322,089.00","1.84","17,414,397.50","17,139,457.50","274,940.00","1.58","17,067,843.00","16,860,893.00","206,950.00","1.21"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","17,126,360.08","16,824,412.58","301,947.50","1.76","5,360,227.33","5,253,139.33","107,088.00","2.00","5,357,298.75","5,258,236.50","99,062.25","1.85","3,169,749.75","3,115,916.00","53,833.75","1.70","3,239,084.25","3,197,120.75","41,963.50","1.30"
"11121  :  โรงพยาบาลเชียงดาว","27,807,819.25","27,676,235.50","131,583.75","0.47","6,663,975.25","6,618,190.25","45,785.00","0.69","7,019,826.50","6,995,972.50","23,854.00","0.34","6,829,969.50","6,801,942.25","28,027.25","0.41","7,294,048.00","7,260,130.50","33,917.50","0.47"
"11122  :  โรงพยาบาลดอยสะเก็ด","19,995,442.12","19,815,472.87","179,969.25","0.90","4,960,866.51","4,915,060.51","45,806.00","0.92","4,862,531.01","4,811,463.26","51,067.75","1.05","5,176,019.26","5,137,760.51","38,258.75","0.74","4,996,025.34","4,951,188.59","44,836.75","0.90"
"11123  :  โรงพยาบาลแม่แตง","32,109,522.56","31,985,641.31","123,881.25","0.39","7,506,205.22","7,467,463.72","38,741.50","0.52","8,379,201.47","8,343,682.72","35,518.75","0.42","8,114,937.95","8,090,059.70","24,878.25","0.31","8,109,177.92","8,084,435.17","24,742.75","0.31"
"11124  :  โรงพยาบาลสะเมิง","6,039,669.18","5,862,914.18","176,755.00","2.93","1,511,209.04","1,462,248.29","48,960.75","3.24","1,521,159.21","1,477,390.96","43,768.25","2.88","1,480,986.13","1,439,602.38","41,383.75","2.79","1,526,314.80","1,483,672.55","42,642.25","2.79"
"11125  :  โรงพยาบาลฝาง","99,948,572.95","99,668,560.40","280,012.55","0.28","21,147,189.12","21,082,319.82","64,869.30","0.31","22,876,512.36","22,802,482.16","74,030.20","0.32","25,148,278.45","25,082,716.95","65,561.50","0.26","30,776,593.02","30,701,041.47","75,551.55","0.25"
"11126  :  โรงพยาบาลแม่อาย","29,423,098.55","28,997,532.30","425,566.25","1.45","6,682,886.60","6,607,132.35","75,754.25","1.13","7,341,037.10","7,228,574.10","112,463.00","1.53","7,455,178.55","7,315,271.30","139,907.25","1.88","7,943,996.30","7,846,554.55","97,441.75","1.23"
"11127  :  โรงพยาบาลพร้าว","21,937,470.98","21,872,488.16","64,982.82","0.30","5,217,266.75","5,202,077.77","15,188.98","0.29","5,383,991.28","5,367,198.80","16,792.48","0.31","5,253,618.06","5,238,522.34","15,095.72","0.29","6,082,594.89","6,064,689.25","17,905.64","0.29"
"11128  :  โรงพยาบาลสันป่าตอง","87,554,383.28","87,089,074.53","465,308.75","0.53","20,828,660.35","20,707,517.85","121,142.50","0.58","21,248,576.68","21,124,851.43","123,725.25","0.58","22,169,490.93","22,063,143.93","106,347.00","0.48","23,307,655.32","23,193,561.32","114,094.00","0.49"
"11129  :  โรงพยาบาลสันกำแพง","21,492,899.35","21,388,489.85","104,409.50","0.49","4,823,678.14","4,799,145.64","24,532.50","0.51","5,178,191.51","5,153,764.01","24,427.50","0.47","5,188,099.09","5,160,646.34","27,452.75","0.53","6,302,930.61","6,274,933.86","27,996.75","0.44"
"11130  :  โรงพยาบาลสันทราย","30,488,943.75","30,331,198.00","157,745.75","0.52","9,698,264.90","9,652,806.65","45,458.25","0.47","7,516,998.70","7,472,787.20","44,211.50","0.59","9,151,568.05","9,100,355.55","51,212.50","0.56","4,122,112.10","4,105,248.60","16,863.50","0.41"
"11131  :  โรงพยาบาลหางดง","35,993,254.10","35,783,293.60","209,960.50","0.58","8,663,955.40","8,612,855.40","51,100.00","0.59","9,144,689.20","9,078,430.20","66,259.00","0.72","9,003,285.00","8,952,582.50","50,702.50","0.56","9,181,324.50","9,139,425.50","41,899.00","0.46"
"11132  :  โรงพยาบาลฮอด","13,271,979.57","13,196,462.07","75,517.50","0.57","3,502,361.10","3,498,438.60","3,922.50","0.11","3,400,730.05","3,384,377.55","16,352.50","0.48","3,256,240.75","3,220,353.50","35,887.25","1.10","3,112,647.67","3,093,292.42","19,355.25","0.62"
