"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"11124  :  โรงพยาบาลสะเมิง","1,981","647","1,829","528","152","33","1,683","493","0","0","480","451","465","436","27","27","414","391","0","0","2,461","1,098","2,294","964","179","60","2,097","884","0","0","511","158","500","156","62","13","427","130","0","0","181","158","181","158","15","15","132","115","0","0","684","252","560","148","79","11","488","141","488","141","204","199","202","197","12","12","190","185","0","0","415","105","411","102","2","2","410","100","0","0","75","75","62","62","0","0","72","72","0","0","371","132","358","122","9","7","358","122","0","0","20","19","20","19","0","0","20","19","0","0"
"11125  :  โรงพยาบาลฝาง","8,774","2,209","4,873","294","18","1","4,050","227","0","0","4","0","4","0","0","0","4","0","0","0","8,778","2,209","4,877","294","18","1","4,054","227","0","0","2,366","699","1,165","66","7","1","955","46","0","0","3","0","3","0","0","0","3","0","0","0","2,171","613","1,074","66","3","0","870","48","870","48","0","0","0","0","0","0","0","0","0","0","2,019","386","1,338","97","3","0","1,126","82","0","0","1","0","1","0","0","0","1","0","0","0","2,218","511","1,296","65","5","0","1,099","51","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","2,433","921","2,183","809","2","1","597","255","0","0","1,067","971","514","473","2","1","503","463","0","0","3,500","1,892","2,697","1,282","4","2","1,100","718","0","0","669","258","669","258","0","0","0","0","0","0","20","17","18","15","0","0","0","0","0","0","577","194","577","194","2","1","0","0","0","0","7","6","7","6","0","0","0","0","0","0","582","200","490","156","0","0","152","56","0","0","110","104","6","6","0","0","0","0","0","0","605","269","447","201","0","0","445","199","0","0","930","844","483","446","2","1","503","463","0","0"
"11127  :  โรงพยาบาลพร้าว","3,499","1,763","2,513","1,012","227","156","2,512","1,014","0","0","0","0","0","0","0","0","0","0","0","0","3,499","1,763","2,513","1,012","227","156","2,512","1,014","0","0","530","137","484","112","38","22","488","115","0","0","0","0","0","0","0","0","0","0","0","0","492","163","402","112","81","50","398","111","398","111","0","0","0","0","0","0","0","0","0","0","710","333","682","312","30","22","681","310","0","0","0","0","0","0","0","0","0","0","0","0","1,767","1,130","945","476","78","62","945","478","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","7,568","1,220","6,966","948","570","312","6,859","972","0","0","1,888","1,544","29","28","6","5","28","27","0","0","9,456","2,764","6,995","976","576","317","6,887","999","0","0","1,785","280","1,686","248","95","24","1,669","260","0","0","0","0","0","0","0","0","0","0","0","0","1,693","363","1,444","192","40","15","1,429","194","1,429","194","0","0","0","0","0","0","0","0","0","0","1,973","305","1,832","259","254","178","1,801","267","0","0","943","786","25","24","5","4","21","20","0","0","2,117","272","2,004","249","181","95","1,960","251","0","0","945","758","4","4","1","1","7","7","0","0"
"11129  :  โรงพยาบาลสันกำแพง","5,497","4,246","618","360","1","1","703","431","0","0","0","0","0","0","0","0","0","0","0","0","5,497","4,246","618","360","1","1","703","431","0","0","125","81","124","81","0","0","125","81","0","0","0","0","0","0","0","0","0","0","0","0","219","152","135","74","1","1","134","73","134","73","0","0","0","0","0","0","0","0","0","0","514","384","145","83","0","0","149","87","0","0","0","0","0","0","0","0","0","0","0","0","4,639","3,629","214","122","0","0","295","190","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","5,415","3,611","1,799","767","0","0","711","445","0","0","1,266","1,164","1,263","1,161","0","0","1,254","1,154","0","0","6,681","4,775","3,062","1,928","0","0","1,965","1,599","0","0","614","357","279","101","0","0","96","42","0","0","261","166","261","166","0","0","259","165","0","0","1,827","1,225","500","191","0","0","147","86","147","86","199","195","197","193","0","0","197","193","0","0","1,441","975","470","218","0","0","188","137","0","0","329","326","329","326","0","0","322","320","0","0","1,533","1,054","550","257","0","0","280","180","0","0","477","477","476","476","0","0","476","476","0","0"
"11131  :  โรงพยาบาลหางดง","6,380","4,596","715","467","216","141","761","501","0","0","0","0","0","0","0","0","0","0","0","0","6,380","4,596","715","467","216","141","761","501","0","0","234","152","180","112","58","41","183","112","0","0","0","0","0","0","0","0","0","0","0","0","2,105","1,524","202","140","33","18","214","150","214","150","0","0","0","0","0","0","0","0","0","0","1,900","1,403","152","108","62","51","175","118","0","0","0","0","0","0","0","0","0","0","0","0","2,141","1,517","181","107","63","31","189","121","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","578","543","468","452","0","0","452","437","0","0","1","1","1","1","0","0","1","1","0","0","579","544","469","453","0","0","453","438","0","0","49","42","48","41","0","0","46","39","0","0","0","0","0","0","0","0","0","0","0","0","46","43","46","43","0","0","43","40","43","40","0","0","0","0","0","0","0","0","0","0","153","149","153","149","0","0","146","142","0","0","0","0","0","0","0","0","0","0","0","0","330","309","221","219","0","0","217","216","0","0","1","1","1","1","0","0","1","1","0","0"
"11133  :  โรงพยาบาลดอยเต่า","1,446","1,030","1,172","801","69","39","1,180","807","0","0","0","0","0","0","0","0","0","0","0","0","1,446","1,030","1,172","801","69","39","1,180","807","0","0","474","323","440","305","27","11","440","306","0","0","0","0","0","0","0","0","0","0","0","0","390","270","362","248","8","4","370","255","370","255","0","0","0","0","0","0","0","0","0","0","396","290","294","204","20","10","293","202","0","0","0","0","0","0","0","0","0","0","0","0","186","147","76","44","14","14","77","44","0","0","0","0","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","131","117","130","117","103","98","130","117","0","0","0","0","0","0","0","0","0","0","0","0","131","117","130","117","103","98","130","117","0","0","44","39","44","39","36","36","44","39","0","0","0","0","0","0","0","0","0","0","0","0","42","37","42","37","31","29","42","37","42","37","0","0","0","0","0","0","0","0","0","0","19","19","19","19","15","15","19","19","0","0","0","0","0","0","0","0","0","0","0","0","26","22","25","22","21","18","25","22","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","14,528","4,089","14,386","4,058","252","70","9,930","3,897","0","0","0","0","0","0","0","0","0","0","0","0","14,528","4,089","14,386","4,058","252","70","9,930","3,897","0","0","3,402","787","3,381","785","51","16","1,845","741","0","0","0","0","0","0","0","0","0","0","0","0","3,548","920","3,524","912","53","12","2,047","861","2,047","861","0","0","0","0","0","0","0","0","0","0","3,542","869","3,502","860","65","17","2,086","804","0","0","0","0","0","0","0","0","0","0","0","0","4,036","1,513","3,979","1,501","83","25","3,952","1,491","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","533","264","463","235","150","60","444","218","0","0","360","326","357","323","0","0","261","235","0","0","893","590","820","558","150","60","705","453","0","0","111","30","90","27","38","3","90","27","0","0","0","0","0","0","0","0","0","0","0","0","76","31","69","31","22","7","68","30","68","30","4","4","1","1","0","0","0","0","0","0","150","91","144","85","49","28","143","85","0","0","0","0","0","0","0","0","0","0","0","0","196","112","160","92","41","22","143","76","0","0","356","322","356","322","0","0","261","235","0","0"
"11137  :  โรงพยาบาลไชยปราการ","9,463","6,593","2,512","1,346","511","311","2,467","1,317","0","0","0","0","0","0","0","0","0","0","0","0","9,463","6,593","2,512","1,346","511","311","2,467","1,317","0","0","643","358","467","242","50","38","441","225","0","0","0","0","0","0","0","0","0","0","0","0","1,080","625","607","307","54","39","599","305","599","305","0","0","0","0","0","0","0","0","0","0","2,985","2,058","724","379","234","143","716","374","0","0","0","0","0","0","0","0","0","0","0","0","4,755","3,552","714","418","173","91","711","413","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,897","1,356","596","270","20","2","565","254","0","0","0","0","0","0","0","0","0","0","0","0","1,897","1,356","596","270","20","2","565","254","0","0","71","40","62","36","3","0","58","33","0","0","0","0","0","0","0","0","0","0","0","0","91","42","81","35","0","0","73","31","73","31","0","0","0","0","0","0","0","0","0","0","122","60","121","59","0","0","113","55","0","0","0","0","0","0","0","0","0","0","0","0","1,613","1,214","332","140","17","2","321","135","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","5,694","3,937","2,819","1,641","281","145","2,731","1,584","0","0","2","2","1","1","0","0","1","1","0","0","5,696","3,939","2,820","1,642","281","145","2,732","1,585","0","0","548","326","528","324","89","49","501","311","0","0","0","0","0","0","0","0","0","0","0","0","648","374","630","366","70","48","614","357","614","357","0","0","0","0","0","0","0","0","0","0","1,691","1,209","736","415","51","23","718","400","0","0","1","1","0","0","0","0","0","0","0","0","2,807","2,028","925","536","71","25","898","516","0","0","1","1","1","1","0","0","1","1","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","1,016","504","257","128","0","0","982","484","0","0","479","422","4","3","0","0","453","401","0","0","1,495","926","261","131","0","0","1,435","885","0","0","117","63","26","13","0","0","108","56","0","0","4","4","0","0","0","0","4","4","0","0","141","78","19","9","0","0","140","77","140","77","97","90","0","0","0","0","97","90","0","0","346","172","84","39","0","0","329","161","0","0","210","171","2","1","0","0","185","151","0","0","412","191","128","67","0","0","405","190","0","0","168","157","2","2","0","0","167","156","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","766","766","760","760","0","0","745","745","0","0","86","86","84","84","0","0","3","3","0","0","852","852","844","844","0","0","748","748","0","0","226","226","223","223","0","0","221","221","0","0","15","15","14","14","0","0","3","3","0","0","187","187","185","185","0","0","181","181","181","181","11","11","11","11","0","0","0","0","0","0","159","159","159","159","0","0","157","157","0","0","30","30","30","30","0","0","0","0","0","0","194","194","193","193","0","0","186","186","0","0","30","30","29","29","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","2,093","638","2,015","638","103","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2,093","638","2,015","638","103","0","8","0","0","0","230","67","220","67","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","379","107","356","107","30","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","716","174","694","174","22","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","768","290","745","290","34","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","5","3","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","3","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","537","355","465","306","23","17","495","327","0","0","8","8","8","8","0","0","8","8","0","0","545","363","473","314","23","17","503","335","0","0","129","78","105","64","12","9","112","66","0","0","0","0","0","0","0","0","0","0","0","0","170","115","140","95","7","4","157","108","157","108","1","1","1","1","0","0","1","1","0","0","116","78","106","68","1","1","113","77","0","0","7","7","7","7","0","0","7","7","0","0","122","84","114","79","3","3","113","76","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","4,142","811","3,732","743","427","195","3,268","744","0","0","0","0","0","0","0","0","0","0","0","0","4,142","811","3,732","743","427","195","3,268","744","0","0","1,014","182","892","165","86","27","755","164","0","0","0","0","0","0","0","0","0","0","0","0","1,353","267","1,228","251","163","83","1,073","248","1,073","248","0","0","0","0","0","0","0","0","0","0","1,054","229","953","203","99","49","853","207","0","0","0","0","0","0","0","0","0","0","0","0","721","133","659","124","79","36","587","125","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","4,210","2,795","2,461","1,611","66","38","2,697","1,779","0","0","11","11","11","11","0","0","0","0","0","0","4,221","2,806","2,472","1,622","66","38","2,697","1,779","0","0","688","439","540","347","12","4","544","353","0","0","9","9","9","9","0","0","0","0","0","0","1,189","793","731","484","23","16","800","533","800","533","2","2","2","2","0","0","0","0","0","0","698","443","574","384","15","9","628","416","0","0","0","0","0","0","0","0","0","0","0","0","1,635","1,120","616","396","16","9","725","477","0","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","15,253","10,543","3,624","1,537","408","346","3,431","1,578","0","0","44","35","0","0","0","0","44","35","0","0","15,297","10,578","3,624","1,537","408","346","3,475","1,613","0","0","1,953","1,045","1,008","460","123","109","833","462","0","0","0","0","0","0","0","0","0","0","0","0","3,910","2,780","878","395","209","182","836","388","836","388","0","0","0","0","0","0","0","0","0","0","4,266","3,076","857","346","9","0","823","345","0","0","0","0","0","0","0","0","0","0","0","0","5,124","3,642","881","336","67","55","939","383","0","0","44","35","0","0","0","0","44","35","0","0"
"11142  :  โรงพยาบาลลี้","19,894","4,215","19,532","3,963","523","381","4,416","3,893","0","0","15","12","13","10","0","0","0","0","0","0","19,909","4,227","19,545","3,973","523","381","4,416","3,893","0","0","3,988","1,157","3,861","1,052","189","151","1,541","1,033","0","0","0","0","0","0","0","0","0","0","0","0","5,451","1,056","5,355","1,003","108","59","983","977","983","977","0","0","0","0","0","0","0","0","0","0","5,203","997","5,136","954","111","77","946","942","0","0","0","0","0","0","0","0","0","0","0","0","5,252","1,005","5,180","954","115","94","946","941","0","0","15","12","13","10","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,951","990","1,163","715","493","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1,951","990","1,163","715","493","5","1","1","0","0","421","182","299","181","122","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","527","313","218","130","114","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","466","233","303","193","123","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","537","262","343","211","134","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","7,851","5,063","5,374","3,326","515","312","56","48","0","0","174","135","160","126","4","4","4","4","0","0","8,025","5,198","5,534","3,452","519","316","60","52","0","0","2,340","1,556","1,383","875","108","58","24","21","0","0","63","50","55","45","3","3","4","4","0","0","1,886","1,258","1,342","866","101","71","18","16","18","16","81","67","76","64","1","1","0","0","0","0","1,532","940","1,303","809","97","59","8","8","0","0","3","3","3","3","0","0","0","0","0","0","2,093","1,309","1,346","776","209","124","6","3","0","0","27","15","26","14","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","7,833","6,991","766","422","42","14","738","410","0","0","64","41","17","14","0","0","0","0","0","0","7,897","7,032","783","436","42","14","738","410","0","0","853","678","138","70","9","0","136","70","0","0","6","3","1","0","0","0","0","0","0","0","2,305","2,019","118","66","6","1","116","65","116","65","23","13","0","0","0","0","0","0","0","0","2,155","1,992","233","135","13","5","213","124","0","0","27","19","14","12","0","0","0","0","0","0","2,520","2,302","277","151","14","8","273","151","0","0","8","6","2","2","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","789","787","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","789","787","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","427","426","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","243","243","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","21,900","6,478","17,075","4,826","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","21,900","6,478","17,075","4,826","0","0","7","0","0","0","5,485","1,718","5,460","1,703","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","6,536","1,712","6,534","1,712","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","3,730","1,282","2,174","612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,149","1,766","2,907","799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","1,372","647","1,112","504","78","33","134","76","0","0","0","0","0","0","0","0","0","0","0","0","1,372","647","1,112","504","78","33","134","76","0","0","444","219","326","160","35","13","90","51","0","0","0","0","0","0","0","0","0","0","0","0","349","163","289","137","18","6","14","7","14","7","0","0","0","0","0","0","0","0","0","0","207","82","195","74","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","372","183","302","133","20","12","29","17","0","0","0","0","0","0","0","0","0","0","0","0"
