"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"14133  :  โรงพยาบาลเอราวัณ","105","104","104","103","503","498","498","493","2","2","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","0","0","4","3","0","0","0","0","1","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","11","9","12","8","46","40","41","35","3","1","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","0","0","1","1","0","0","0","0","0","0","0","0"
"11045  :  โรงพยาบาลสังคม","0","0","6","4","0","0","0","0","0","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","0","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","8","6","8","6","30","24","30","24","0","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","5","5","7","7","12","12","12","12","1","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","405","390","392","379","1,885","1,826","1,764","1,715","412","400","0","0"
"11051  :  โรงพยาบาลแกดำ","17","15","17","15","60","56","60","56","0","0","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","18","18","22","21","36","36","34","34","1","1","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","72","71","71","71","334","332","332","332","1","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","115","109","97","93","493","476","412","400","30","27","0","0"
"11055  :  โรงพยาบาลบรบือ","172","169","176","172","777","768","777","768","4","3","0","0"
"11056  :  โรงพยาบาลนาเชือก","57","56","57","56","238","237","238","237","29","29","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","164","155","158","151","713","678","683","662","49","43","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","62","56","60","56","268","259","266","261","31","28","0","0"
"11059  :  โรงพยาบาลนาดูน","57","48","55","48","213","198","211","198","5","3","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","44","39","42","39","211","189","203","189","6","4","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","2","0","4","0","3","0","0","0","6","1","0","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","31","12","24","8","133","55","99","36","13","7","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","198","194","187","186","791","787","807","806","127","124","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","52","40","48","38","204","156","195","148","13","8","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","94","92","83","81","449","439","406","395","35","35","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","3","3","8","7","3","3","3","3","5","5","0","0"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","9","9","11","11","20","18","20","18","2","2","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","115","115","115","115","294","294","296","296","3","3","0","0"
"11068  :  โรงพยาบาลหนองพอก","20","20","56","45","94","94","97","97","8","3","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","102","98","99","95","488","468","510","490","33","33","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","73","71","71","70","341","339","335","334","4","3","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","2","2","2","2","7","7","7","7","3","2","0","0"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","0","0","0","1","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","35","28","33","28","64","48","49","41","5","3","0","0"
"11074  :  โรงพยาบาลเมยวดี","6","4","5","3","21","15","14","11","6","2","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","26","26","25","25","127","122","123","118","14","13","0","0"
"11076  :  โรงพยาบาลจังหาร","36","35","35","34","180","175","175","170","2","2","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","12","9","10","10","24","18","18","18","8","5","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","21","21","19","19","103","103","99","99","9","9","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","35","34","51","50","139","134","135","130","25","25","0","0"
"27990  :  โรงพยาบาลหนองฮี","11","10","10","9","24","20","22","18","4","4","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","23","9","23","9","66","26","65","26","11","2","0","0"
"11077  :  โรงพยาบาลนามน","53","53","48","48","223","223","199","199","36","36","1","1"
"11078  :  โรงพยาบาลกมลาไสย","179","168","186","167","810","778","815","784","102","83","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","16","13","0","0","0","0","5","4","0","0"
"11080  :  โรงพยาบาลเขาวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","91","90","91","90","351","349","353","351","25","24","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","93","90","98","94","289","283","286","280","5","2","0","0"
"11085  :  โรงพยาบาลท่าคันโท","0","0","33","32","0","0","0","0","2","2","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","24","23","27","22","106","105","104","103","11","7","0","0"
"11087  :  โรงพยาบาลสมเด็จ","353","346","326","319","1,564","1,543","1,538","1,518","85","83","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","30","30","30","30","139","139","139","139","11","11","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1","0","32","27","5","0","5","0","5","3","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","1","1","1","1","5","5","5","5","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","1","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","47","44","48","45","209","197","209","197","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","66","55","54","43","111","93","81","71","40","31","3","3"
"11092  :  โรงพยาบาลพังโคน","103","103","100","100","507","507","495","495","12","12","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","70","69","68","67","341","339","332","330","24","24","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","6","6","6","6","15","15","15","15","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","530","525","508","504","2,513","2,503","2,487","2,481","39","35","1","1"
"11096  :  โรงพยาบาลคำตากล้า","141","141","140","140","682","682","677","677","2","2","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","71","71","206","198","325","324","319","318","7","7","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","278","277","278","276","1,363","1,362","1,358","1,357","2","2","0","0"
"11099  :  โรงพยาบาลส่องดาว","52","52","67","62","260","260","250","250","7","6","0","0"
"11100  :  โรงพยาบาลเต่างอย","0","0","1","1","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","18","18","18","18","87","87","82","82","1","1","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","72","62","70","62","272","256","270","256","3","1","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","93","2","90","2","439","1","434","1","6","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","203","201","203","201","984","970","992","978","1","1","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","25","25","30","30","34","34","31","31","8","8","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","5","1","0","0","0","0","7","1","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","0","0","0","0","2","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","156","156","174","174","712","711","713","712","2","1","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","8","8","6","6","37","37","27","27","2","2","0","0"
"11106  :  โรงพยาบาลบ้านแพง","7","7","7","7","33","33","33","33","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","14","13","15","13","30","29","30","29","1","1","0","0"
"11108  :  โรงพยาบาลเรณูนคร","3","2","10","10","5","2","2","2","1","0","0","0"
"11109  :  โรงพยาบาลนาแก","0","0","0","0","0","0","0","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","3","3","45","44","11","11","11","11","4","4","0","0"
"11111  :  โรงพยาบาลนาหว้า","20","20","19","19","95","95","104","104","2","2","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","10","10","0","0","0","0","1","1","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1","0","0","0","1","0","0","0","1","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","2","0","0","0","0","0","2","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","15","13","14","12","57","55","52","50","4","3","0","0"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","6","6","6","6","18","18","18","18","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","5","4","10","9","21","19","17","15","3","2","0","0"
"11118  :  โรงพยาบาลหนองสูง","44","41","34","33","214","201","169","165","16","14","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","6","6","29","8","22","22","22","22","25","5","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","46","40","36","31","79","69","60","52","19","15","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","263","260","254","252","1,009","985","973","957","79","76","0","0"
"11124  :  โรงพยาบาลสะเมิง","145","145","138","138","699","699","677","677","121","121","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","7","2","0","0","0","0","3","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","5","4","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","9","9","13","9","26","26","26","26","12","7","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","1","1","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","67","24","0","0","0","0","128","37","1","0"
"11131  :  โรงพยาบาลหางดง","20","16","17","15","57","53","51","49","10","4","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","0","0","1","1","0","0","0","0","2","2","0","0"
"11134  :  โรงพยาบาลอมก๋อย","59","56","58","56","63","60","60","58","6","4","0","0"
"11135  :  โรงพยาบาลสารภี","3","2","5","3","4","2","0","0","77","14","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","1","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","54","52","54","52","94","92","89","87","4","4","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","19","18","16","15","60","56","50","46","8","8","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1","1","0","0","1","1","0","0","1","1","0","0"
"10714  :  โรงพยาบาลลำพูน","43","31","36","26","140","108","115","97","36","20","0","0"
"11140  :  โรงพยาบาลแม่ทา","3","3","4","3","12","12","12","12","3","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2","2","1","1","2","2","1","1","4","2","0","0"
"11142  :  โรงพยาบาลลี้","50","47","40","39","176","168","142","141","23","19","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","1","1","3","1","3","3","3","3","2","1","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","0","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","3","3","6","6","15","15","15","15","5","5","0","0"
"11147  :  โรงพยาบาลเกาะคา","0","0","0","0","0","0","0","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","40","38","41","38","193","185","194","186","8","7","0","0"
"11149  :  โรงพยาบาลงาว","5","3","1","0","25","15","5","0","4","3","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","5","1","6","1","25","5","25","5","1","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","17","17","72","68","52","52","44","44","11","7","0","0"
"11152  :  โรงพยาบาลเถิน","34","32","52","33","144","142","139","137","23","10","0","0"
"11153  :  โรงพยาบาลแม่พริก","3","2","18","18","3","2","2","2","5","4","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","37","35","35","34","143","139","136","135","26","24","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","3","1","3","1","10","4","7","4","3","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","20","19","21","18","86","84","81","79","16","8","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","0","0","0","0","0","0","0","0","1","1","0","0"
"11159  :  โรงพยาบาลท่าปลา","6","4","6","5","14","10","9","9","6","2","0","0"
"11160  :  โรงพยาบาลน้ำปาด","39","39","38","38","193","193","183","183","11","11","0","0"
"11161  :  โรงพยาบาลฟากท่า","1","1","6","6","1","1","1","1","1","1","0","0"
"11162  :  โรงพยาบาลบ้านโคก","5","5","6","5","15","15","15","15","2","1","0","0"
"11163  :  โรงพยาบาลพิชัย","1","1","8","6","1","1","0","0","2","2","0","0"
"11164  :  โรงพยาบาลลับแล","16","6","12","6","42","20","33","20","20","4","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","4","4","0","0","0","0","1","1","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","4","1","8","1","6","1","6","1","5","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","23","20","23","18","80","66","68","58","17","10","0","0"
"11169  :  โรงพยาบาลสูงเม่น","31","24","30","24","126","109","124","109","5","1","0","0"
"11170  :  โรงพยาบาลสอง","57","54","58","49","188","181","175","169","25","16","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","40","37","46","36","142","132","134","127","7","2","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","1","1","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","0","0","4","4","0","0","0","0","1","1","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","3","2","0","0","0","0","3","2","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","12","8","0","0","0","0","6","5","0","0"
"11176  :  โรงพยาบาลท่าวังผา","1","1","7","7","3","3","3","3","1","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","0","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","10","6","0","0","0","0","4","2","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","21","13","0","0","0","0","24","13","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","10","5","0","0","0","0","1","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","1","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","1","1","0","0","0","0","1","1","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","33","28","42","29","110","93","110","93","13","4","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","3","3","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","0","0","0","0","0","0","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","17","16","0","0","0","0","7","6","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","2","2","1","1","2","2","1","1","1","1","0","0"
"11187  :  โรงพยาบาลปง","0","0","0","0","0","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0","0","0","1","1","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","22","12","20","9","60","33","45","21","18","9","0","0"
"11189  :  โรงพยาบาลเทิง","69","66","75","71","108","104","91","88","61","54","2","2"
"11190  :  โรงพยาบาลพาน","0","0","1","0","0","0","0","0","1","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","2","2","5","4","9","9","9","9","2","1","0","0"
"11192  :  โรงพยาบาลแม่จัน","8","8","6","6","37","37","29","29","3","3","0","0"
"11193  :  โรงพยาบาลเชียงแสน","20","19","19","18","87","83","86","82","12","9","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","6","1","0","0","0","0","8","2","0","0"
"11195  :  โรงพยาบาลแม่สรวย","1","1","10","7","1","1","1","1","2","2","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","3","2","0","0","0","0","1","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","9","7","0","0","0","0","3","3","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","254","210","244","200","966","814","917","776","126","103","37","30"
"11199  :  โรงพยาบาลขุนตาล","0","0","5","1","0","0","0","0","8","1","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","7","6","10","7","22","21","22","21","6","4","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","15","12","0","0","0","0","5","3","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","39","33","32","28","99","84","71","64","14","11","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","17","16","15","14","56","54","48","46","15","14","1","1"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","1","0","0","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","0","0","0","0","0","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","2","2","6","4","5","5","5","5","15","4","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","1","1","11","2","2","2","2","2","13","3","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","151","146","151","136","552","546","525","519","54","49","7","7"
"11207  :  โรงพยาบาลสบเมย","0","0","2","1","0","0","0","0","2","1","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","0","0","0","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","62","57","51","47","177","162","131","127","21","14","0","0"
"11211  :  โรงพยาบาลหนองบัว","0","0","0","0","0","0","0","0","0","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","29","21","28","19","126","93","119","86","7","4","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","4","4","9","9","7","7","7","7","0","0","0","0"
"11214  :  โรงพยาบาลตาคลี","173","172","167","164","708","707","712","711","52","51","0","0"
"11215  :  โรงพยาบาลท่าตะโก","15","15","11","11","46","46","31","31","6","6","0","0"
"11216  :  โรงพยาบาลไพศาลี","0","0","0","0","0","0","0","0","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","3","2","4","3","6","5","6","5","2","2","0","0"
"11218  :  โรงพยาบาลลาดยาว","1","1","0","0","1","1","0","0","1","1","0","0"
"11219  :  โรงพยาบาลตากฟ้า","15","13","11","11","68","62","52","52","11","5","0","0"
"11220  :  โรงพยาบาลแม่วงก์","5","5","4","4","17","17","16","16","4","4","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","20","11","15","11","81","42","61","42","8","1","0","0"
