"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11062  :  โรงพยาบาลปทุมรัตต์","1,390","481","34.60","655","146","22.29","636","209","32.86","99","126","32.86","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,202","1,063","48.27","617","132","21.39","939","600","63.90","646","331","63.90","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","2,625","1,580","60.19","536","118","22.01","1,028","649","63.13","1,061","813","63.13","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","2,170","807","37.19","760","92","12.11","1,202","619","51.50","208","96","51.50","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","6,664","2,561","38.43","2,547","452","17.75","3,337","1,660","49.75","780","449","49.75","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,129","834","39.17","720","158","21.94","998","469","46.99","411","207","46.99","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","2,416","513","21.23","900","156","17.33","886","225","25.40","630","132","25.40","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","10,229","7,574","74.04","1,665","395","23.72","4,791","3,512","73.30","3,773","3,667","73.30","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","5,865","2,543","43.36","2,346","510","21.74","2,784","1,338","48.06","735","695","48.06","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","832","205","24.64","359","37","10.31","300","108","36.00","173","60","36.00","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","769","463","60.21","322","106","32.92","280","198","70.71","167","159","70.71","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","1,512","434","28.70","494","49","9.92","668","266","39.82","350","119","39.82","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","1,014","429","42.31","382","74","19.37","474","286","60.34","158","69","60.34","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,940","804","41.44","501","27","5.39","930","483","51.94","509","294","51.94","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","2,540","2,666","104.96","502","142","28.29","1,346","1,075","79.87","692","1,449","79.87","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","109","85","77.98","12","1","8.33","63","52","82.54","34","32","82.54","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2,106","285","13.53","881","26","2.95","813","4","0.49","412","255","0.49","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","850","293","34.47","307","51","16.61","446","204","45.74","97","38","45.74","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","297","301","101.35","0","0","0.00","134","137","102.24","163","164","102.24","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","770","232","30.13","310","77","24.84","215","10","4.65","245","145","4.65","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","22,852","6,497","28.43","11,561","2,868","24.81","11,291","3,629","32.14","0","0","32.14","0","0","0.00"
"11077  :  โรงพยาบาลนามน","1,577","534","33.86","495","94","18.99","715","321","44.90","367","119","44.90","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","5,856","2,355","40.22","1,869","292","15.62","2,849","1,277","44.82","1,138","786","44.82","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,085","390","35.94","296","33","11.15","550","273","49.64","239","84","49.64","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","3,006","454","15.10","1,420","93","6.55","1,542","354","22.96","44","7","22.96","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","6,143","4,045","65.85","2,344","921","39.29","3,235","2,080","64.30","564","1,044","64.30","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,035","1,140","56.02","569","129","22.67","1,016","656","64.57","450","355","64.57","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2,511","1,400","55.75","590","77","13.05","1,331","859","64.54","590","464","64.54","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","3,514","1,325","37.71","1,102","173","15.70","1,651","837","50.70","761","315","50.70","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","2,591","580","22.39","1,134","181","15.96","1,128","283","25.09","329","116","25.09","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","3,560","1,342","37.70","1,306","329","25.19","1,565","658","42.04","689","355","42.04","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","4,477","1,226","27.38","1,810","305","16.85","1,807","594","32.87","860","327","32.87","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,581","385","24.35","666","83","12.46","672","189","28.13","243","113","28.13","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","6,302","2,285","36.26","2,469","358","14.50","3,038","1,201","39.53","795","726","39.53","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","1,772","761","42.95","535","97","18.13","885","416","47.01","352","248","47.01","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","1,502","677","45.07","430","67","15.58","657","309","47.03","415","301","47.03","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","68","178","261.76","42","45","107.14","25","99","396.00","1","34","396.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","927","333","35.92","399","96","24.06","412","143","34.71","116","94","34.71","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","25,013","2,612","10.44","11,634","548","4.71","10,854","1,514","13.95","2,525","550","13.95","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","336","336","100.00","67","84","125.37","247","199","80.57","22","53","80.57","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1,372","396","28.86","509","74","14.54","630","211","33.49","233","111","33.49","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","2,654","1,345","50.68","930","256","27.53","1,046","588","56.21","678","501","56.21","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","3,328","1,798","54.03","1,337","524","39.19","1,413","769","54.42","578","505","54.42","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","1,302","1,065","81.80","561","178","31.73","617","469","76.01","124","418","76.01","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","598","238","39.80","177","22","12.43","264","117","44.32","157","99","44.32","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","7,142","2,059","28.83","2,729","583","21.36","3,100","1,021","32.94","1,313","455","32.94","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","1,510","646","42.78","631","145","22.98","694","352","50.72","185","149","50.72","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","2,896","1,055","36.43","1,075","292","27.16","1,366","533","39.02","455","230","39.02","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","4,261","1,451","34.05","1,684","355","21.08","1,942","624","32.13","635","472","32.13","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","1,728","836","48.38","602","151","25.08","691","301","43.56","435","384","43.56","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","1,613","766","47.49","412","83","20.15","619","274","44.26","582","409","44.26","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,811","706","38.98","587","121","20.61","749","300","40.05","475","285","40.05","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","1,190","383","32.18","411","62","15.09","532","223","41.92","247","98","41.92","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","257","183","71.21","35","41","117.14","200","121","60.50","22","21","60.50","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","10,680","4,239","39.69","3,895","914","23.47","4,611","1,677","36.37","2,174","1,648","36.37","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","24","0","0.00","24","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,825","873","47.84","656","186","28.35","867","452","52.13","302","235","52.13","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","10,211","777","7.61","6,024","240","3.98","4,186","493","11.78","1","44","11.78","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,216","244","20.07","476","60","12.61","510","134","26.27","230","50","26.27","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","2,595","1,099","42.35","733","87","11.87","1,137","557","48.99","725","455","48.99","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","950","521","54.84","447","118","26.40","486","312","64.20","17","91","64.20","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","988","341","34.51","328","58","17.68","437","184","42.11","223","99","42.11","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1,971","634","32.17","699","63","9.01","937","454","48.45","335","117","48.45","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","2,180","540","24.77","976","102","10.45","1,157","379","32.76","47","59","32.76","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","4,716","1,899","40.27","1,398","166","11.87","1,775","681","38.37","1,543","1,052","38.37","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","1,800","527","29.28","601","29","4.83","821","314","38.25","378","184","38.25","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3,173","1,082","34.10","1,013","152","15.00","1,427","543","38.05","733","387","38.05","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","4,531","1,302","28.74","1,821","218","11.97","2,421","821","33.91","289","263","33.91","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","409","0","0.00","280","0","0.00","129","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","483","242","50.10","194","33","17.01","287","173","60.28","2","36","60.28","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","15,896","2,900","18.24","6,462","719","11.13","7,240","1,506","20.80","2,194","675","20.80","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,499","535","35.69","513","100","19.49","668","311","46.56","318","124","46.56","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","1,594","311","19.51","564","56","9.93","604","126","20.86","426","129","20.86","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,356","574","42.33","438","62","14.16","693","410","59.16","225","102","59.16","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","1,429","420","29.39","496","117","23.59","651","222","34.10","282","81","34.10","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,038","368","35.45","370","65","17.57","459","187","40.74","209","116","40.74","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","2,002","701","35.01","653","113","17.30","790","306","38.73","559","282","38.73","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","33,978","9,776","28.77","14,568","3,553","24.39","16,072","5,472","34.05","3,338","751","34.05","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","7,192","955","13.28","3,572","593","16.60","3,075","288","9.37","545","74","9.37","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,874","686","36.61","1,092","324","29.67","756","234","30.95","26","128","30.95","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","3,663","1,289","35.19","1,660","536","32.29","1,566","595","37.99","437","158","37.99","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,017","2,795","55.71","1,936","839","43.34","2,578","1,644","63.77","503","312","63.77","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","2,272","350","15.40","1,024","111","10.84","979","179","18.28","269","60","18.28","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","1,030","175","16.99","451","63","13.97","442","71","16.06","137","41","16.06","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","7,744","2,164","27.94","4,018","1,701","42.33","2,895","336","11.61","831","127","11.61","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","3,304","685","20.73","1,422","154","10.83","1,445","370","25.61","437","161","25.61","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","2,287","394","17.23","944","109","11.55","1,043","217","20.81","300","68","20.81","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","6,819","2,255","33.07","3,020","906","30.00","2,750","1,059","38.51","1,049","290","38.51","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","2,565","1,545","60.23","973","685","70.40","1,344","778","57.89","248","82","57.89","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","7,289","877","12.03","3,469","372","10.72","2,723","355","13.04","1,097","150","13.04","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","5,335","2,608","48.88","2,267","1,112","49.05","2,074","1,129","54.44","994","367","54.44","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","3,172","1,328","41.87","1,571","834","53.09","1,016","334","32.87","585","160","32.87","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","1,297","180","13.88","559","114","20.39","453","31","6.84","285","35","6.84","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","2,739","1,232","44.98","1,542","902","58.50","770","229","29.74","427","101","29.74","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","1,490","1,086","72.89","1,040","662","63.65","323","346","107.12","127","78","107.12","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","923","141","15.28","597","114","19.10","326","27","8.28","0","0","8.28","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1,875","395","21.07","853","152","17.82","804","191","23.76","218","52","23.76","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","1,904","263","13.81","953","85","8.92","759","136","17.92","192","42","17.92","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","1,238","144","11.63","616","90","14.61","464","17","3.66","158","37","3.66","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","35","26","74.29","35","26","74.29","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","840","155","18.45","420","70","16.67","374","76","20.32","46","9","20.32","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","16","1","6.25","4","0","0.00","12","1","8.33","0","0","8.33","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,463","906","61.93","532","269","50.56","931","637","68.42","0","0","68.42","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,440","1,340","54.92","969","431","44.48","1,166","716","61.41","305","193","61.41","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","933","25","2.68","437","1","0.23","368","9","2.45","128","15","2.45","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","3,446","1,859","53.95","1,459","737","50.51","1,817","1,034","56.91","170","88","56.91","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","272","3","1.10","93","2","2.15","166","1","0.60","13","0","0.60","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","1,189","1,706","143.48","161","162","100.62","1,019","1,544","151.52","9","0","151.52","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","8,710","5,478","62.89","2,837","1,442","50.83","2,664","1,265","47.48","3,209","2,771","47.48","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,078","200","18.55","547","73","13.35","531","127","23.92","0","0","23.92","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","516","54","10.47","266","34","12.78","165","11","6.67","85","9","6.67","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","18,181","5,160","28.38","7,516","1,550","20.62","8,534","2,927","34.30","2,131","683","34.30","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","1,841","906","49.21","561","66","11.76","961","619","64.41","319","221","64.41","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,838","916","49.84","746","242","32.44","778","331","42.54","314","343","42.54","0","0","0.00"
"11142  :  โรงพยาบาลลี้","2,830","1,089","38.48","1,400","497","35.50","1,430","592","41.40","0","0","41.40","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,271","296","23.29","549","122","22.22","464","80","17.24","258","94","17.24","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","2,903","1,298","44.71","1,220","424","34.75","1,683","874","51.93","0","0","51.93","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,589","848","53.37","499","175","35.07","698","438","62.75","392","235","62.75","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","715","98","13.71","375","39","10.40","340","59","17.35","0","0","17.35","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","43,961","20,316","46.21","13,290","3,106","23.37","22,298","12,174","54.60","8,373","5,036","54.60","0","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","1,363","389","28.54","587","175","29.81","511","122","23.87","265","92","23.87","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","4,221","1,815","43.00","1,847","819","44.34","1,709","711","41.60","665","285","41.60","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","1,492","328","21.98","616","105","17.05","592","152","25.68","284","71","25.68","0","0","0.00"
"11149  :  โรงพยาบาลงาว","911","312","34.25","784","253","32.27","127","59","46.46","0","0","46.46","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","1,629","490","30.08","612","133","21.73","689","237","34.40","328","120","34.40","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","1,527","431","28.23","597","170","28.48","584","152","26.03","346","109","26.03","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","3,996","535","13.39","1,626","203","12.48","1,539","199","12.93","831","133","12.93","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","449","35","7.80","206","12","5.83","186","10","5.38","57","13","5.38","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","1,650","354","21.45","601","98","16.31","673","160","23.77","376","96","23.77","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,125","209","18.58","463","71","15.33","516","103","19.96","146","35","19.96","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","1,681","376","22.37","670","123","18.36","608","148","24.34","403","105","24.34","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","994","289","29.07","400","87","21.75","437","142","32.49","157","60","32.49","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","1,872","22","1.18","823","1","0.12","870","14","1.61","179","7","1.61","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","19,806","4,448","22.46","8,483","1,379","16.26","9,116","2,587","28.38","2,207","482","28.38","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","3,221","2,346","72.83","659","264","40.06","1,652","1,348","81.60","910","734","81.60","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","1,850","885","47.84","548","103","18.80","955","562","58.85","347","220","58.85","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","1,115","525","47.09","416","92","22.12","596","280","46.98","103","153","46.98","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","939","279","29.71","325","28","8.62","371","130","35.04","243","121","35.04","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","720","960","133.33","293","27","9.22","360","374","103.89","67","559","103.89","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","1,619","1,070","66.09","739","134","18.13","810","814","100.49","70","122","100.49","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","1,826","813","44.52","605","177","29.26","854","509","59.60","367","127","59.60","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","226","23","10.18","226","23","10.18","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","855","165","19.30","521","75","14.40","334","90","26.95","0","0","26.95","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","16,356","1,828","11.18","8,443","652","7.72","5,747","821","14.29","2,166","355","14.29","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","1,263","152","12.03","600","75","12.50","515","45","8.74","148","32","8.74","0","0","0.00"
"11167  :  โรงพยาบาลลอง","1,632","460","28.19","764","187","24.48","646","201","31.11","222","72","31.11","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","1,866","204","10.93","841","90","10.70","754","66","8.75","271","48","8.75","0","0","0.00"
"11170  :  โรงพยาบาลสอง","2,321","663","28.57","963","200","20.77","824","162","19.66","534","301","19.66","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","1,354","405","29.91","649","136","20.96","577","151","26.17","128","118","26.17","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,856","1,554","83.73","310","170","54.84","968","836","86.36","578","548","86.36","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,443","280","19.40","574","94","16.38","540","100","18.52","329","86","18.52","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","22,583","3,291","14.57","9,655","451","4.67","10,035","2,058","20.51","2,893","782","20.51","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","984","154","15.65","419","42","10.02","422","52","12.32","143","60","12.32","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","664","67","10.09","303","15","4.95","270","32","11.85","91","20","11.85","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","2,010","563","28.01","758","114","15.04","836","200","23.92","416","249","23.92","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","3,735","1,673","44.79","1,128","233","20.66","1,605","806","50.22","1,002","634","50.22","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","3,315","1,218","36.74","1,077","151","14.02","1,605","649","40.44","633","418","40.44","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","1,240","183","14.76","508","17","3.35","575","114","19.83","157","52","19.83","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","1,462","481","32.90","529","52","9.83","742","314","42.32","191","115","42.32","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","865","98","11.33","318","14","4.40","327","32","9.79","220","52","9.79","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","1,269","498","39.24","388","43","11.08","506","276","54.55","375","179","54.55","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","492","106","21.54","195","22","11.28","185","34","18.38","112","50","18.38","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","503","170","33.80","259","46","17.76","244","124","50.82","0","0","50.82","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","5,107","1,679","32.88","1,795","219","12.20","2,348","828","35.26","964","632","35.26","0","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","457","106","23.19","184","34","18.48","194","30","15.46","79","42","15.46","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","108","23","21.30","0","0","0.00","36","9","25.00","72","14","25.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","14,560","2,245","15.42","6,508","784","12.05","6,321","1,060","16.77","1,731","401","16.77","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","8,271","1,261","15.25","3,260","219","6.72","3,623","811","22.38","1,388","231","22.38","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,665","495","29.73","775","132","17.03","696","276","39.66","194","87","39.66","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","1,205","367","30.46","431","69","16.01","505","144","28.51","269","154","28.51","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","1,716","539","31.41","977","206","21.08","739","333","45.06","0","0","45.06","0","0","0.00"
"11187  :  โรงพยาบาลปง","1,593","534","33.52","848","301","35.50","599","177","29.55","146","56","29.55","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","1,323","642","48.53","499","105","21.04","601","366","60.90","223","171","60.90","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","462","662","143.29","192","216","112.50","241","436","180.91","29","10","180.91","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","21,955","5,808","26.45","9,979","4,710","47.20","8,528","788","9.24","3,448","310","9.24","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","2,795","959","34.31","1,253","299","23.86","1,541","659","42.76","1","1","42.76","0","0","0.00"
"11190  :  โรงพยาบาลพาน","3,406","1,262","37.05","1,410","558","39.57","1,776","637","35.87","220","67","35.87","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","1,927","1,335","69.28","382","95","24.87","1,349","1,108","82.13","196","132","82.13","0","0","0.00"
