"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"บำรุงกำลัง สูตรอภัยภูเบศร, ยาต้ม","7","0","12","1,800.00"
"แคปซูลผสมกระเทียม ตราพระอินทร์, ยาแคปซูล","7","6","66","1,083.50"
"แก้ไข้ตราลีลา, ยาเม็ด","6","5","110","335.00"
"แก้โลหิตตังพิการ (รพ.เรณูนคร), ยาแคปซูล","6","1","24","2,400.00"
"แก้ทุราวาสา , ยาต้ม","6","0","22","3,278.00"
"ช่วยย่อยอาหาร สูตร 1, ยาแคปซูล","6","6","6","285.00"
"พอกเย็น, ยาน้ำแขวนตะกอน","6","0","7","140.00"
"อินทรีย์ธาตุประชุม, ยาแคปซูล","6","0","672","1,344.00"
"มัสคูล สเปรย์, ยาน้ำ","6","1","6","720.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","6","5","7","91.00"
"สัตถกวาตะ, ยาลูกกลอน","6","0","11","2,900.00"
"แคปซูลเถาวัลย์เปรียง ตราไทรทอง, ยาแคปซูล","6","6","120","152.00"
"ลดไขมันในเส้นเลือด, ยาแคปซูล","5","4","23","1,265.00"
"ชาชงลาไพน์, ยาชง","5","5","7","767.00"
"เผาสมุนไพร, อื่นๆ","5","0","5","1,050.00"
"ทศเบญจกูล  , ยาแคปซูล","5","5","250","375.00"
"หม่องยาทาพระเส้น , ขี้ผึ้ง","4","4","4","240.00"
"แคปซูลเหงือกปลาหมอ, ยาแคปซูล","4","3","120","120.00"
"แองเจลิน่า แคปซูล, ยาแคปซูล","4","3","4","192.00"
"บำรุงตับ, ยาต้ม","4","2","9","270.00"
"สว่างรมณ์, ยาต้ม","4","1","6","1,104.00"
"บำรุงน้ำนมชนิดแคปซูล, ยาแคปซูล","4","4","114","256.50"
"มหาวัฒนะ   , ยาแคปซูล","4","4","390","780.00"
"ครอบไข้, ยาต้ม","3","3","3","270.00"
"สเปรย์ตะไคร้หอมกันยุง, ยาน้ำ","3","0","8","628.00"
"สมุนไพรแช่เท้า, ยาต้ม","3","0","108","503.28"
"ฟอกโลหิต , ยาต้ม","3","0","8","1,928.00"
"ประคบใบหน้า/เต้านม, ยาประคบ","3","1","5","215.00"
"ปทุมเกสรา , ยาต้ม","3","0","12","3,576.00"
"วัฒนะ, ยาแคปซูล","3","0","300","285.00"
"น้ำมันไพลมะกรูด, ยาเข้าน้ำมัน","3","1","3","270.00"
"มหานิล, ยาเม็ด","3","1","37","37.00"
"ปรับธาตุ / ประจำธาตุ  , ยาต้ม","3","3","3","122.00"
"พอกสมุนไพรสูตรเย็น, ยาผง","3","1","37","380.00"
"ตำรับข่อย, ยาลูกกลอน","3","1","2","62.00"
"ช้าพลู, ยาชง","2","2","18","1,170.00"
"หอมระย่อม, ยาแคปซูล","2","0","2","260.00"
"ต้มแก้สรรพกุฏฐโรค, ยาต้ม","2","1","2","508.00"
"สเปรย์น้ำมันตะไคร้หอมไล่ยุง, ยาน้ำ","2","1","2","311.60"
"ธาตุน้ำขิง, ยาน้ำแขวนตะกอน","2","2","2","80.00"
"บำรุงน้ำนม สูตรอภัยภูเบศร, ยาต้ม","2","0","5","500.00"
"จิตรสว่าง , ยาต้ม","2","2","2","284.00"
"แก้ไอชะเอม, ยาลูกกลอน","2","2","2","23.00"
"ถอนพิษประดง, ยาผง","2","2","2","120.00"
"แก้โรคผิวหนังตำรับที่ 3, ยาน้ำ","2","0","13","793.00"
"ทับทิมไทย, ยาแคปซูล","2","2","3","43.50"
"ประดง ตราทีเอฟดี, ยาแคปซูล","2","0","130","195.00"
"บรรเทาหวัดแพ้อากาศ , ยาแคปซูล","2","0","2","260.00"
"ยาต้มสมุนไพร, ยาต้ม","2","2","2","60.00"
"อมบ้วนปากใบฝรั่ง  , ยาน้ำ","2","2","2","100.00"
"บำรุงโลหิตสตรี, ยาแคปซูล","2","2","2","40.00"
"บำรุงเลือด (รพ.บางซ้าย), ยาแคปซูล","2","2","150","150.00"
"แก้ไอ สูตร 1, ยาลูกกลอน","2","0","2","80.00"
"ไพลซาบาล์ม , ขี้ผึ้ง","2","2","2","50.00"
"แคปซูลบอระเพ็ด ตราธันยพรสมุนไพร, ยาแคปซูล","2","1","3","270.00"
"กระชาย, ยาแคปซูล","2","2","2","36.00"
"แก้ปวดเมื่อย (รพ.บ้านไผ่), ยาต้ม","2","2","2","276.00"
"ตำรับกระชายดำ, ยาแคปซูล","2","0","150","3,000.00"
"บำรุงเลือด (รพ.เทิง), ยาแคปซูล","2","0","30","52.50"
"บำรุงโลหิตเบอร์ 30 , ยาแคปซูล","1","0","2","500.00"
"ธาตุ, ยาแคปซูล","1","1","100","50.00"
"เจลว่านหางจระเข้, เจล","1","1","1","30.00"
"บำรุงเลือด, ยาต้ม","1","0","30","45.00"
"เกสรทั้ง ๕, ยาต้ม","1","0","2","100.00"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","1","1","10","130.00"
"หนุมานประสานกาย, ยาชง","1","1","1","60.00"
"พอกเข่าโรคจับโปงเข่าแห้ง, ยาพอก","1","1","1","120.00"
"มธุรเมหะ (รพ.เทิง), ยาแคปซูล","1","0","360","720.00"
"เขียวหอมใหญ่, ยาผง","1","0","3","150.00"
"อมบ้วนปากกานพลู, ยาน้ำ","1","0","2","50.00"
"กษัยเบอร์ 50, ยาลูกกลอน","1","0","4","2,240.00"
"แก้ไข้บอระเพ็ด แคปซูล, ยาแคปซูล","1","0","20","40.00"
"ทากุฏฐโรค, ยาเข้าน้ำมัน","1","0","1","464.00"
"ลม เบอร์ 65, ยาลูกกลอน","1","0","1","100.00"
"เจลผสมพญายอ ตราไตรแว็ก, เจล","1","1","1","50.00"
"แก้ไอเบอร์ 8, ยาแคปซูล","1","1","1","20.00"
"ธาตุสมดุลย์, ยาผง","1","1","1","38.00"
"สูตรแก้น้ำนมพิการ, ยาแคปซูล","1","1","30","60.00"
"ตำรับหัวร้อยรู  , ยาต้ม","1","1","1","75.00"
"อายุวัตนะ , ยาแคปซูล","1","1","1","1.50"
"แก้ปวดเมื่อย (รพ.ชำนิ), ยาต้ม","1","0","1","100.00"
"แก้เวียนศีรษะ, ยาแคปซูล","1","1","20","35.00"
"บำรุงโลหิตเบอร์ 43, ยาแคปซูล","1","0","1","100.00"
"แก้โรคโลหิตระดู  , ยาต้ม","1","1","0","0.00"
"บำรุงเลือด (สถาบันวิจัยการแพทย์แผนไทย), ยาแคปซูล","1","1","20","35.00"
"แก้มุตตังพิการ(รพ.กุดชุม), ยาต้ม","1","1","1","73.00"
"ต้มบำรุงโลหิต, ยาต้ม","1","0","1","100.00"
"หลังคลอด (รพ.แม่ลาว), ยาต้ม","1","1","1","43.00"
"แคปซูลผสมกล้วย, ยาแคปซูล","1","1","20","22.60"
"โลชั่นตะไคร้หอม, ครีม","1","1","1","55.00"
"แคปไซ-ไพลบาล์ม, ขี้ผึ้ง","1","1","1","150.00"
