"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11054  :  โรงพยาบาลเชียงยืน","19,018,250.78","18,523,413.18","494,837.60","2.60","6,017,358.21","5,909,996.71","107,361.50","1.78","7,274,001.42","7,137,757.72","136,243.70","1.87","5,726,891.15","5,475,658.75","251,232.40","4.39","0.00","0.00","0.00","0.00"
"11055  :  โรงพยาบาลบรบือ","34,298,147.72","33,750,311.22","547,836.50","1.60","13,676,247.63","13,615,937.63","60,310.00","0.44","15,411,333.26","15,227,593.76","183,739.50","1.19","5,210,566.83","4,906,779.83","303,787.00","5.83","0.00","0.00","0.00","0.00"
"11056  :  โรงพยาบาลนาเชือก","40,891,392.63","40,607,547.63","283,845.00","0.69","31,642,910.50","31,594,385.50","48,525.00","0.15","7,417,156.91","7,273,077.41","144,079.50","1.94","1,831,325.22","1,740,084.72","91,240.50","4.98","0.00","0.00","0.00","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","67,220,964.17","66,889,575.67","331,388.50","0.49","35,578,887.85","35,475,071.85","103,816.00","0.29","25,372,460.65","25,211,285.65","161,175.00","0.64","6,269,615.67","6,203,218.17","66,397.50","1.06","0.00","0.00","0.00","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","41,436,052.93","41,049,126.93","386,926.00","0.93","29,756,227.67","29,713,404.67","42,823.00","0.14","8,749,069.68","8,601,478.18","147,591.50","1.69","2,930,755.58","2,734,244.08","196,511.50","6.71","0.00","0.00","0.00","0.00"
"11059  :  โรงพยาบาลนาดูน","7,478,810.50","7,285,339.50","193,471.00","2.59","2,965,755.00","2,917,445.00","48,310.00","1.63","2,833,017.50","2,726,772.50","106,245.00","3.75","1,680,038.00","1,641,122.00","38,916.00","2.32","0.00","0.00","0.00","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","9,955,781.51","9,773,917.22","181,864.29","1.83","2,461,021.74","2,436,717.96","24,303.78","0.99","3,583,180.38","3,509,394.01","73,786.37","2.06","3,911,579.39","3,827,805.25","83,774.14","2.14","0.00","0.00","0.00","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","73,436,686.00","72,021,219.00","1,415,467.00","1.93","30,073,116.25","29,503,996.00","569,120.25","1.89","33,323,542.25","32,731,838.25","591,704.00","1.78","10,040,027.50","9,785,384.75","254,642.75","2.54","0.00","0.00","0.00","0.00"
"24704  :  โรงพยาบาลกุดรัง","16,369,306.46","16,224,574.71","144,731.75","0.88","2,480,208.03","2,447,576.03","32,632.00","1.32","4,756,893.01","4,711,423.51","45,469.50","0.96","9,132,205.42","9,065,575.17","66,630.25","0.73","0.00","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","4,749,263.10","4,452,975.10","296,288.00","6.24","1,786,061.60","1,743,964.60","42,097.00","2.36","1,916,039.50","1,780,624.50","135,415.00","7.07","1,047,162.00","928,386.00","118,776.00","11.34","0.00","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","287,301,196.75","284,009,757.25","3,291,439.50","1.15","107,027,229.25","106,700,359.00","326,870.25","0.31","107,965,797.00","106,970,584.00","995,213.00","0.92","72,308,170.50","70,338,814.25","1,969,356.25","2.72","0.00","0.00","0.00","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","52,950,215.31","52,711,697.56","238,517.75","0.45","15,592,816.25","15,537,469.25","55,347.00","0.35","23,418,917.06","23,324,182.06","94,735.00","0.40","13,938,482.00","13,850,046.25","88,435.75","0.63","0.00","0.00","0.00","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","23,260,622.00","22,785,835.00","474,787.00","2.04","7,181,556.00","7,132,101.00","49,455.00","0.69","9,127,181.00","9,002,826.00","124,355.00","1.36","6,951,885.00","6,650,908.00","300,977.00","4.33","0.00","0.00","0.00","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","49,828,485.52","49,228,664.15","599,821.37","1.20","15,350,924.61","15,301,209.62","49,714.99","0.32","14,199,371.57","14,026,626.10","172,745.47","1.22","20,278,189.34","19,900,828.43","377,360.91","1.86","0.00","0.00","0.00","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","38,671,584.39","38,283,661.89","387,922.50","1.00","7,981,496.64","7,905,225.64","76,271.00","0.96","14,216,458.25","14,072,861.75","143,596.50","1.01","16,473,629.50","16,305,574.50","168,055.00","1.02","0.00","0.00","0.00","0.00"
"11065  :  โรงพยาบาลพนมไพร","80,867,065.25","80,802,488.00","64,577.25","0.08","8,018,098.27","7,995,319.27","22,779.00","0.28","23,788,173.01","23,764,793.26","23,379.75","0.10","49,060,793.97","49,042,375.47","18,418.50","0.04","0.00","0.00","0.00","0.00"
"11066  :  โรงพยาบาลโพนทอง","63,272,846.75","61,960,297.75","1,312,549.00","2.07","19,828,013.25","19,628,730.75","199,282.50","1.01","21,725,482.75","21,391,468.50","334,014.25","1.54","21,719,350.75","20,940,098.50","779,252.25","3.59","0.00","0.00","0.00","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","21,543,179.55","21,303,567.55","239,612.00","1.11","5,800,043.50","5,766,266.75","33,776.75","0.58","7,799,728.55","7,733,608.05","66,120.50","0.85","7,943,407.50","7,803,692.75","139,714.75","1.76","0.00","0.00","0.00","0.00"
"11068  :  โรงพยาบาลหนองพอก","34,207,117.94","33,780,535.64","426,582.30","1.25","17,483,956.63","17,372,898.43","111,058.20","0.64","11,559,941.61","11,376,200.21","183,741.40","1.59","5,163,219.70","5,031,437.00","131,782.70","2.55","0.00","0.00","0.00","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","77,010,054.37","76,553,483.87","456,570.50","0.59","21,926,608.49","21,815,353.99","111,254.50","0.51","28,565,453.24","28,360,582.74","204,870.50","0.72","26,517,992.64","26,377,547.14","140,445.50","0.53","0.00","0.00","0.00","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","77,886,355.57","77,450,373.57","435,982.00","0.56","23,723,467.02","23,645,869.02","77,598.00","0.33","36,926,754.08","36,738,189.08","188,565.00","0.51","17,236,134.47","17,066,315.47","169,819.00","0.99","0.00","0.00","0.00","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","9,248,283.50","9,144,728.50","103,555.00","1.12","3,201,452.75","3,185,444.75","16,008.00","0.50","3,471,533.65","3,432,011.65","39,522.00","1.14","2,575,297.10","2,527,272.10","48,025.00","1.86","0.00","0.00","0.00","0.00"
"11072  :  โรงพยาบาลโพนทราย","15,703,146.43","15,633,091.93","70,054.50","0.45","2,562,829.43","2,545,882.93","16,946.50","0.66","5,684,682.00","5,658,432.50","26,249.50","0.46","7,455,635.00","7,428,776.50","26,858.50","0.36","0.00","0.00","0.00","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","20,042,244.69","19,899,535.29","142,709.40","0.71","7,132,983.75","7,111,739.25","21,244.50","0.30","7,413,988.89","7,349,298.19","64,690.70","0.87","5,495,272.05","5,438,497.85","56,774.20","1.03","0.00","0.00","0.00","0.00"
"11074  :  โรงพยาบาลเมยวดี","10,462,743.83","10,341,937.83","120,806.00","1.15","3,505,542.10","3,463,116.10","42,426.00","1.21","4,160,005.08","4,103,489.08","56,516.00","1.36","2,797,196.65","2,775,332.65","21,864.00","0.78","0.00","0.00","0.00","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","11,895,144.05","11,729,510.55","165,633.50","1.39","3,255,912.50","3,233,146.75","22,765.75","0.70","4,079,952.30","4,042,081.55","37,870.75","0.93","4,559,279.25","4,454,282.25","104,997.00","2.30","0.00","0.00","0.00","0.00"
"11076  :  โรงพยาบาลจังหาร","13,604,159.15","13,242,692.40","361,466.75","2.66","5,169,718.00","5,023,734.75","145,983.25","2.82","5,576,634.15","5,412,142.15","164,492.00","2.95","2,857,807.00","2,806,815.50","50,991.50","1.78","0.00","0.00","0.00","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","11,849,717.78","11,754,670.78","95,047.00","0.80","4,867,274.68","4,828,036.68","39,238.00","0.81","5,223,041.24","5,184,679.24","38,362.00","0.73","1,759,401.86","1,741,954.86","17,447.00","0.99","0.00","0.00","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","31,129,863.00","31,083,784.00","46,079.00","0.15","13,091,876.00","13,089,505.00","2,371.00","0.02","12,970,441.00","12,968,310.00","2,131.00","0.02","5,067,546.00","5,025,969.00","41,577.00","0.82","0.00","0.00","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","13,818,890.33","13,617,137.85","201,752.48","1.46","5,914,744.45","5,839,691.63","75,052.82","1.27","5,656,930.87","5,603,847.03","53,083.84","0.94","2,247,215.01","2,173,599.19","73,615.82","3.28","0.00","0.00","0.00","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","4,539,048.97","4,407,562.47","131,486.50","2.90","1,608,923.27","1,570,783.27","38,140.00","2.37","1,743,420.55","1,704,257.05","39,163.50","2.25","1,186,705.15","1,132,522.15","54,183.00","4.57","0.00","0.00","0.00","0.00"
"27990  :  โรงพยาบาลหนองฮี","7,368,915.04","7,241,360.04","127,555.00","1.73","2,447,223.92","2,418,841.92","28,382.00","1.16","3,041,804.37","2,978,579.62","63,224.75","2.08","1,879,886.75","1,843,938.50","35,948.25","1.91","0.00","0.00","0.00","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","92,588,664.39","91,003,063.59","1,585,600.80","1.71","46,649,000.36","46,114,502.06","534,498.30","1.15","45,939,664.03","44,888,561.53","1,051,102.50","2.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11077  :  โรงพยาบาลนามน","32,717,291.50","32,400,004.00","317,287.50","0.97","16,390,998.50","16,312,932.00","78,066.50","0.48","10,538,657.25","10,383,851.25","154,806.00","1.47","5,787,635.75","5,703,220.75","84,415.00","1.46","0.00","0.00","0.00","0.00"
"11078  :  โรงพยาบาลกมลาไสย","33,226,178.13","32,669,050.13","557,128.00","1.68","13,475,057.06","13,181,904.81","293,152.25","2.18","15,014,602.95","14,798,681.20","215,921.75","1.44","4,736,518.12","4,688,464.12","48,054.00","1.01","0.00","0.00","0.00","0.00"
"11079  :  โรงพยาบาลร่องคำ","22,302,470.23","22,253,095.73","49,374.50","0.22","16,697,586.59","16,687,433.59","10,153.00","0.06","3,405,061.46","3,395,279.96","9,781.50","0.29","2,199,822.18","2,170,382.18","29,440.00","1.34","0.00","0.00","0.00","0.00"
"11080  :  โรงพยาบาลเขาวง","15,723,991.50","15,629,556.75","94,434.75","0.60","7,724,031.00","7,693,580.50","30,450.50","0.39","7,576,506.75","7,517,272.00","59,234.75","0.78","423,453.75","418,704.25","4,749.50","1.12","0.00","0.00","0.00","0.00"
"11081  :  โรงพยาบาลยางตลาด","32,088,077.12","31,841,018.12","247,059.00","0.77","13,519,717.43","13,427,812.43","91,905.00","0.68","12,504,655.53","12,407,619.78","97,035.75","0.78","6,063,704.16","6,005,585.91","58,118.25","0.96","0.00","0.00","0.00","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","16,796,057.02","16,747,866.02","48,191.00","0.29","7,246,467.08","7,224,387.08","22,080.00","0.30","7,275,408.84","7,256,286.84","19,122.00","0.26","2,274,181.10","2,267,192.10","6,989.00","0.31","0.00","0.00","0.00","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","10,379,195.85","10,357,066.85","22,129.00","0.21","3,630,039.25","3,626,255.25","3,784.00","0.10","4,840,910.55","4,833,365.55","7,545.00","0.16","1,908,246.05","1,897,446.05","10,800.00","0.57","0.00","0.00","0.00","0.00"
"11084  :  โรงพยาบาลคำม่วง","18,237,861.90","17,718,908.40","518,953.50","2.85","7,452,859.90","7,329,940.90","122,919.00","1.65","7,156,992.90","6,916,310.40","240,682.50","3.36","3,628,009.10","3,472,657.10","155,352.00","4.28","0.00","0.00","0.00","0.00"
"11085  :  โรงพยาบาลท่าคันโท","11,231,418.49","11,088,107.69","143,310.80","1.28","4,382,027.44","4,347,180.89","34,846.55","0.80","4,932,404.26","4,845,803.76","86,600.50","1.76","1,916,986.79","1,895,123.04","21,863.75","1.14","0.00","0.00","0.00","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","41,255,244.60","41,215,370.10","39,874.50","0.10","23,897,694.25","23,879,023.75","18,670.50","0.08","13,104,014.35","13,088,406.35","15,608.00","0.12","4,253,536.00","4,247,940.00","5,596.00","0.13","0.00","0.00","0.00","0.00"
"11087  :  โรงพยาบาลสมเด็จ","28,868,281.95","28,560,940.95","307,341.00","1.06","11,253,872.45","11,104,111.95","149,760.50","1.33","11,656,298.50","11,549,732.00","106,566.50","0.91","5,958,111.00","5,907,097.00","51,014.00","0.86","0.00","0.00","0.00","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","11,161,586.09","10,882,307.34","279,278.75","2.50","5,116,419.25","5,068,547.00","47,872.25","0.94","4,677,753.55","4,570,819.05","106,934.50","2.29","1,367,413.29","1,242,941.29","124,472.00","9.10","0.00","0.00","0.00","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","41,861,703.75","41,809,494.25","52,209.50","0.12","20,807,169.70","20,796,350.20","10,819.50","0.05","15,659,584.75","15,638,194.25","21,390.50","0.14","5,394,949.30","5,374,949.80","19,999.50","0.37","0.00","0.00","0.00","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","11,470,028.50","11,358,545.50","111,483.00","0.97","4,770,313.50","4,747,693.50","22,620.00","0.47","4,905,976.00","4,867,052.00","38,924.00","0.79","1,793,739.00","1,743,800.00","49,939.00","2.78","0.00","0.00","0.00","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","13,133,884.75","12,997,502.75","136,382.00","1.04","9,305,154.75","9,260,552.25","44,602.50","0.48","2,969,992.75","2,922,806.25","47,186.50","1.59","858,737.25","814,144.25","44,593.00","5.19","0.00","0.00","0.00","0.00"
"28790  :  โรงพยาบาลดอนจาน","12,497,118.09","12,399,502.59","97,615.50","0.78","9,006,122.75","8,989,543.75","16,579.00","0.18","2,835,835.39","2,771,614.14","64,221.25","2.26","655,159.95","638,344.70","16,815.25","2.57","0.00","0.00","0.00","0.00"
"28791  :  โรงพยาบาลสามชัย","10,269,730.50","10,228,180.10","41,550.40","0.40","5,298,676.85","5,284,657.85","14,019.00","0.26","3,906,684.85","3,889,146.45","17,538.40","0.45","1,064,368.80","1,054,375.80","9,993.00","0.94","0.00","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","231,222,202.70","229,284,215.95","1,937,986.75","0.84","100,439,817.40","99,935,269.90","504,547.50","0.50","101,143,562.80","100,124,645.05","1,018,917.75","1.01","29,638,822.50","29,224,301.00","414,521.50","1.40","0.00","0.00","0.00","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","10,701,437.25","10,372,181.25","329,256.00","3.08","4,483,578.50","4,403,553.50","80,025.00","1.78","4,607,257.75","4,480,024.75","127,233.00","2.76","1,610,601.00","1,488,603.00","121,998.00","7.57","0.00","0.00","0.00","0.00"
"11090  :  โรงพยาบาลกุดบาก","22,179,669.90","22,013,574.40","166,095.50","0.75","3,033,458.25","2,971,290.75","62,167.50","2.05","7,544,014.40","7,470,614.90","73,399.50","0.97","11,602,197.25","11,571,668.75","30,528.50","0.26","0.00","0.00","0.00","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","22,431,621.25","21,789,626.25","641,995.00","2.86","8,028,160.50","7,897,124.50","131,036.00","1.63","8,453,100.50","8,224,658.50","228,442.00","2.70","5,950,360.25","5,667,843.25","282,517.00","4.75","0.00","0.00","0.00","0.00"
"11092  :  โรงพยาบาลพังโคน","26,773,054.25","26,202,616.25","570,438.00","2.13","6,458,304.64","6,327,665.64","130,639.00","2.02","11,468,898.61","11,297,307.61","171,591.00","1.50","8,845,851.00","8,577,643.00","268,208.00","3.03","0.00","0.00","0.00","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","11,517,591.14","11,241,035.89","276,555.25","2.40","3,933,980.30","3,890,903.05","43,077.25","1.10","4,362,899.98","4,268,872.48","94,027.50","2.16","3,220,710.86","3,081,260.36","139,450.50","4.33","0.00","0.00","0.00","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3,781,126.24","3,557,781.74","223,344.50","5.91","955,880.89","941,253.89","14,627.00","1.53","1,346,077.35","1,287,050.35","59,027.00","4.39","1,479,168.00","1,329,477.50","149,690.50","10.12","0.00","0.00","0.00","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","87,241,437.00","86,731,781.00","509,656.00","0.58","24,359,775.00","24,204,180.00","155,595.00","0.64","31,880,391.00","31,667,086.00","213,305.00","0.67","31,001,271.00","30,860,515.00","140,756.00","0.45","0.00","0.00","0.00","0.00"
"11096  :  โรงพยาบาลคำตากล้า","11,988,915.25","11,202,556.00","786,359.25","6.56","2,942,628.50","2,804,393.50","138,235.00","4.70","4,784,496.75","4,452,056.00","332,440.75","6.95","4,261,790.00","3,946,106.50","315,683.50","7.41","0.00","0.00","0.00","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","20,794,050.09","20,282,141.09","511,909.00","2.46","6,802,196.23","6,641,651.98","160,544.25","2.36","8,289,562.55","8,071,178.55","218,384.00","2.63","5,702,291.31","5,569,310.56","132,980.75","2.33","0.00","0.00","0.00","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","25,187,164.28","23,989,983.28","1,197,181.00","4.75","8,353,213.94","8,281,407.44","71,806.50","0.86","10,999,870.51","10,724,313.51","275,557.00","2.51","5,834,079.83","4,984,262.33","849,817.50","14.57","0.00","0.00","0.00","0.00"
"11099  :  โรงพยาบาลส่องดาว","9,200,576.00","8,825,106.50","375,469.50","4.08","3,361,389.65","3,259,558.15","101,831.50","3.03","3,474,944.15","3,325,217.15","149,727.00","4.31","2,364,242.20","2,240,331.20","123,911.00","5.24","0.00","0.00","0.00","0.00"
"11100  :  โรงพยาบาลเต่างอย","5,145,851.50","4,846,701.75","299,149.75","5.81","1,690,689.75","1,675,950.25","14,739.50","0.87","1,828,224.50","1,739,773.25","88,451.25","4.84","1,626,937.25","1,430,978.25","195,959.00","12.04","0.00","0.00","0.00","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","9,958,633.85","9,804,592.35","154,041.50","1.55","3,701,047.55","3,663,655.30","37,392.25","1.01","3,667,865.46","3,605,442.96","62,422.50","1.70","2,589,720.84","2,535,494.09","54,226.75","2.09","0.00","0.00","0.00","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","11,090,604.57","10,721,518.57","369,086.00","3.33","3,969,064.38","3,899,127.63","69,936.75","1.76","4,441,229.19","4,322,455.44","118,773.75","2.67","2,680,311.00","2,499,935.50","180,375.50","6.73","0.00","0.00","0.00","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","14,594,057.00","14,488,221.00","105,836.00","0.73","5,026,278.00","4,989,096.00","37,182.00","0.74","6,058,549.00","6,023,417.00","35,132.00","0.58","3,509,230.00","3,475,708.00","33,522.00","0.96","0.00","0.00","0.00","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","111,983,272.76","110,734,631.76","1,248,641.00","1.12","52,007,786.06","51,789,474.31","218,311.75","0.42","41,940,512.91","41,443,002.16","497,510.75","1.19","18,034,973.79","17,502,155.29","532,818.50","2.95","0.00","0.00","0.00","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","20,936,035.86","20,895,445.86","40,590.00","0.19","20,936,035.86","20,895,445.86","40,590.00","0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","7,319,506.00","7,250,164.00","69,342.00","0.95","2,440,678.55","2,417,762.30","22,916.25","0.94","3,318,097.95","3,286,984.20","31,113.75","0.94","1,560,729.50","1,545,417.50","15,312.00","0.98","0.00","0.00","0.00","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","277,726.00","0.00","277,726.00","100.00","209,222.00","0.00","209,222.00","100.00","68,504.00","0.00","68,504.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","99,177,717.41","98,476,442.41","701,275.00","0.71","41,781,834.19","41,568,526.19","213,308.00","0.51","41,293,897.56","41,089,945.56","203,952.00","0.49","16,101,985.66","15,817,970.66","284,015.00","1.76","0.00","0.00","0.00","0.00"
"11104  :  โรงพยาบาลปลาปาก","11,882,784.95","11,817,259.70","65,525.25","0.55","4,268,449.15","4,256,348.90","12,100.25","0.28","4,251,245.00","4,232,527.50","18,717.50","0.44","3,363,090.80","3,328,383.30","34,707.50","1.03","0.00","0.00","0.00","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","13,990,267.06","13,617,091.56","373,175.50","2.67","4,173,076.06","4,091,122.56","81,953.50","1.96","5,361,278.50","5,241,706.50","119,572.00","2.23","4,455,912.50","4,284,262.50","171,650.00","3.85","0.00","0.00","0.00","0.00"
"11106  :  โรงพยาบาลบ้านแพง","15,929,561.39","15,411,880.39","517,681.00","3.25","9,240,435.99","9,168,279.49","72,156.50","0.78","5,168,326.55","4,915,941.55","252,385.00","4.88","1,520,798.85","1,327,659.35","193,139.50","12.70","0.00","0.00","0.00","0.00"
"11107  :  โรงพยาบาลนาทม","20,973,633.70","20,788,204.00","185,429.70","0.88","9,328,053.00","9,254,923.00","73,130.00","0.78","5,619,389.30","5,552,010.00","67,379.30","1.20","6,026,191.40","5,981,271.00","44,920.40","0.75","0.00","0.00","0.00","0.00"
"11108  :  โรงพยาบาลเรณูนคร","15,994,444.50","15,484,792.50","509,652.00","3.19","5,111,477.75","4,974,525.25","136,952.50","2.68","6,578,918.75","6,434,589.25","144,329.50","2.19","4,304,048.00","4,075,678.00","228,370.00","5.31","0.00","0.00","0.00","0.00"
"11109  :  โรงพยาบาลนาแก","15,724,818.25","14,924,681.00","800,137.25","5.09","6,052,542.00","6,012,296.00","40,246.00","0.66","5,933,940.75","5,636,014.25","297,926.50","5.02","3,738,335.50","3,276,370.75","461,964.75","12.36","0.00","0.00","0.00","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","34,498,805.25","34,082,664.05","416,141.20","1.21","11,576,851.75","11,480,309.15","96,542.60","0.83","13,873,450.05","13,734,106.00","139,344.05","1.00","9,048,503.45","8,868,248.90","180,254.55","1.99","0.00","0.00","0.00","0.00"
"11111  :  โรงพยาบาลนาหว้า","10,650,979.99","10,382,424.34","268,555.65","2.52","4,223,892.77","4,199,845.32","24,047.45","0.57","4,449,731.97","4,353,741.17","95,990.80","2.16","1,977,355.25","1,828,837.85","148,517.40","7.51","0.00","0.00","0.00","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","15,581,838.18","14,934,884.93","646,953.25","4.15","4,814,660.25","4,575,618.25","239,042.00","4.96","5,348,022.90","5,082,575.90","265,447.00","4.96","5,419,155.03","5,276,690.78","142,464.25","2.63","0.00","0.00","0.00","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","37,311,694.25","37,087,183.25","224,511.00","0.60","11,780,529.18","11,722,739.18","57,790.00","0.49","13,558,501.57","13,484,152.57","74,349.00","0.55","11,972,663.50","11,880,291.50","92,372.00","0.77","0.00","0.00","0.00","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","3,754,736.75","3,754,736.75","0.00","0.00","2,333,090.75","2,333,090.75","0.00","0.00","1,421,646.00","1,421,646.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","6,985,207.36","6,903,203.66","82,003.70","1.17","3,180,805.47","3,153,734.52","27,070.95","0.85","1,633,586.96","1,598,197.91","35,389.05","2.17","2,170,814.93","2,151,271.23","19,543.70","0.90","0.00","0.00","0.00","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","93,037,455.73","92,019,567.23","1,017,888.50","1.09","36,420,743.20","36,093,750.20","326,993.00","0.90","36,781,902.93","36,334,229.93","447,673.00","1.22","19,834,809.60","19,591,587.10","243,222.50","1.23","0.00","0.00","0.00","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","23,135,015.50","21,871,833.50","1,263,182.00","5.46","4,361,919.25","3,950,513.25","411,406.00","9.43","9,682,456.50","9,203,076.50","479,380.00","4.95","9,090,639.75","8,718,243.75","372,396.00","4.10","0.00","0.00","0.00","0.00"
"11114  :  โรงพยาบาลดอนตาล","22,082,540.11","21,951,154.61","131,385.50","0.59","3,032,131.11","3,004,493.11","27,638.00","0.91","6,317,849.25","6,260,776.25","57,073.00","0.90","12,732,559.75","12,685,885.25","46,674.50","0.37","0.00","0.00","0.00","0.00"
"11115  :  โรงพยาบาลดงหลวง","7,939,190.25","7,723,647.75","215,542.50","2.71","2,828,732.80","2,782,202.80","46,530.00","1.64","3,041,538.05","2,953,136.05","88,402.00","2.91","2,068,919.40","1,988,308.90","80,610.50","3.90","0.00","0.00","0.00","0.00"
"11116  :  โรงพยาบาลคำชะอี","17,342,024.43","17,130,124.68","211,899.75","1.22","5,122,441.67","5,056,651.42","65,790.25","1.28","6,731,789.17","6,669,089.92","62,699.25","0.93","5,487,793.59","5,404,383.34","83,410.25","1.52","0.00","0.00","0.00","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","7,114,092.75","6,925,712.75","188,380.00","2.65","1,523,770.00","1,454,993.00","68,777.00","4.51","2,474,657.00","2,404,911.00","69,746.00","2.82","3,115,665.75","3,065,808.75","49,857.00","1.60","0.00","0.00","0.00","0.00"
"11118  :  โรงพยาบาลหนองสูง","9,258,160.56","8,973,576.76","284,583.80","3.07","3,214,414.49","3,159,357.74","55,056.75","1.71","3,583,398.64","3,470,595.59","112,803.05","3.15","2,460,347.43","2,343,623.43","116,724.00","4.74","0.00","0.00","0.00","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","104,853.75","104,853.75","0.00","0.00","43,026.75","43,026.75","0.00","0.00","37,947.65","37,947.65","0.00","0.00","23,879.35","23,879.35","0.00","0.00","0.00","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","333,132,381.82","331,695,727.09","1,436,654.73","0.43","144,510,457.93","144,314,787.19","195,670.74","0.14","143,351,304.98","142,971,657.11","379,647.87","0.26","45,270,618.91","44,409,282.79","861,336.12","1.90","0.00","0.00","0.00","0.00"
